# R0[kpc]  alpha  rhos[GeV/cm3]  Rs[kpc]  chi2
7.5  1.2  0.2000  13.2983  8.0571
7.5  1.2  0.2000  14.1367  7.1771
7.5  1.2  0.2000  15.0279  6.8838
7.5  1.2  0.2000  15.9754  7.2060
7.5  1.2  0.2000  16.9825  8.3435
7.5  1.2  0.2000  18.0532  9.8852
7.5  1.2  0.2000  19.1914  12.0511
7.5  1.2  0.2000  20.4013  14.8232
7.5  1.2  0.2000  21.6875  17.9647
7.5  1.2  0.2000  23.0548  21.5956
7.5  1.2  0.2000  24.5083  25.5417
7.5  1.2  0.2000  26.0534  29.6855
7.5  1.2  0.2000  27.6959  34.1627
7.5  1.2  0.2000  29.4420  38.9070
7.5  1.2  0.2000  31.2982  43.8486
7.5  1.2  0.2000  33.2714  48.7293
7.5  1.2  0.2000  35.3690  53.6636
7.5  1.2  0.2000  37.5988  58.6644
7.5  1.2  0.2000  39.9692  63.6893
7.5  1.2  0.2000  42.4891  68.7008
7.5  1.2  0.2000  45.1678  73.6666
7.5  1.2  0.2000  48.0154  78.5383
7.5  1.2  0.2000  51.0425  83.0714
7.5  1.2  0.2000  54.2605  87.5056
7.5  1.2  0.2000  57.6813  91.7440
7.5  1.2  0.2000  61.3179  95.8416
7.5  1.2  0.2000  65.1836  99.8055
7.5  1.2  0.2000  69.2931  103.6274
7.5  1.2  0.2000  73.6617  107.3013
7.5  1.2  0.2000  78.3057  110.8236
7.5  1.2  0.2000  83.2425  114.1920
7.5  1.2  0.2000  88.4905  117.4060
7.5  1.2  0.2000  94.0694  120.4665
7.5  1.2  0.2000  100.0000  123.3753
7.5  1.2  0.2400  5.0000  65.4099
7.5  1.2  0.2400  5.3152  60.9496
7.5  1.2  0.2400  5.6503  56.5995
7.5  1.2  0.2400  6.0065  52.3020
7.5  1.2  0.2400  6.3852  47.5847
7.5  1.2  0.2400  6.7878  42.9072
7.5  1.2  0.2400  7.2157  38.0133
7.5  1.2  0.2400  7.6706  33.1796
7.5  1.2  0.2400  8.1542  28.3293
7.5  1.2  0.2400  8.6683  23.8543
7.5  1.2  0.2400  9.2148  19.5902
7.5  1.2  0.2400  9.7958  16.0858
7.5  1.2  0.2400  10.4133  12.8828
7.5  1.2  0.2400  11.0698  10.5894
7.5  1.2  0.2400  11.7677  8.9003
7.5  1.2  0.2400  12.5096  7.9700
7.5  1.2  0.2400  13.2983  7.9534
7.5  1.2  0.2400  14.1367  8.6573
7.5  1.2  0.2400  15.0279  10.3508
7.5  1.2  0.2400  15.9754  12.7290
7.5  1.2  0.2400  16.9825  15.9639
7.5  1.2  0.2400  18.0532  19.9378
7.5  1.2  0.2400  19.1914  24.6119
7.5  1.2  0.2400  20.4013  29.3203
7.5  1.2  0.2400  21.6875  34.6720
7.5  1.2  0.2400  23.0548  40.5464
7.5  1.2  0.2400  24.5083  46.7942
7.5  1.2  0.2400  26.0534  53.4981
7.5  1.2  0.2400  27.6959  60.4670
7.5  1.2  0.2400  29.4420  67.5850
7.5  1.2  0.2400  31.2982  74.9154
7.5  1.2  0.2400  33.2714  82.3846
7.5  1.2  0.2400  35.3690  89.7851
7.5  1.2  0.2400  37.5988  97.1658
7.5  1.2  0.2400  39.9692  104.5196
7.5  1.2  0.2400  42.4891  111.8006
7.5  1.2  0.2400  45.1678  118.9695
7.5  1.2  0.2400  48.0154  125.8641
7.5  1.2  0.2400  51.0425  132.5905
7.5  1.2  0.2400  54.2605  139.1299
7.5  1.2  0.2400  57.6813  145.4641
7.5  1.2  0.2400  61.3179  151.5789
7.5  1.2  0.2400  65.1836  157.3624
7.5  1.2  0.2400  69.2931  162.8550
7.5  1.2  0.2400  73.6617  168.1174
7.5  1.2  0.2400  78.3057  173.1474
7.5  1.2  0.2400  83.2425  177.9447
7.5  1.2  0.2400  88.4905  182.5109
7.5  1.2  0.2400  94.0694  186.8493
7.5  1.2  0.2400  100.0000  190.9615
7.5  1.2  0.2800  5.0000  61.3815
7.5  1.2  0.2800  5.3152  57.1971
7.5  1.2  0.2800  5.6503  52.7180
7.5  1.2  0.2800  6.0065  47.9718
7.5  1.2  0.2800  6.3852  42.8973
7.5  1.2  0.2800  6.7878  37.7783
7.5  1.2  0.2800  7.2157  32.6272
7.5  1.2  0.2800  7.6706  27.8366
7.5  1.2  0.2800  8.1542  23.2494
7.5  1.2  0.2800  8.6683  19.1989
7.5  1.2  0.2800  9.2148  15.4913
7.5  1.2  0.2800  9.7958  12.6480
7.5  1.2  0.2800  10.4133  10.5779
7.5  1.2  0.2800  11.0698  9.3976
7.5  1.2  0.2800  11.7677  9.1471
7.5  1.2  0.2800  12.5096  9.9959
7.5  1.2  0.2800  13.2983  11.6315
7.5  1.2  0.2800  14.1367  13.8439
7.5  1.2  0.2800  15.0279  17.1131
7.5  1.2  0.2800  15.9754  21.5221
7.5  1.2  0.2800  16.9825  26.9904
7.5  1.2  0.2800  18.0532  33.3522
7.5  1.2  0.2800  19.1914  40.6412
7.5  1.2  0.2800  20.4013  48.6317
7.5  1.2  0.2800  21.6875  56.9846
7.5  1.2  0.2800  23.0548  65.7848
7.5  1.2  0.2800  24.5083  75.1687
7.5  1.2  0.2800  26.0534  84.7643
7.5  1.2  0.2800  27.6959  94.7436
7.5  1.2  0.2800  29.4420  104.9553
7.5  1.2  0.2800  31.2982  115.1540
7.5  1.2  0.2800  33.2714  125.4577
7.5  1.2  0.2800  35.3690  135.7862
7.5  1.2  0.2800  37.5988  146.0685
7.5  1.2  0.2800  39.9692  155.9465
7.5  1.2  0.2800  42.4891  165.6521
7.5  1.2  0.2800  45.1678  175.1724
7.5  1.2  0.2800  48.0154  184.4684
7.5  1.2  0.2800  51.0425  193.5086
7.5  1.2  0.2800  54.2605  202.2676
7.5  1.2  0.2800  57.6813  210.7257
7.5  1.2  0.2800  61.3179  218.8686
7.5  1.2  0.2800  65.1836  226.6863
7.5  1.2  0.2800  69.2931  234.1729
7.5  1.2  0.2800  73.6617  241.3257
7.5  1.2  0.2800  78.3057  248.1453
7.5  1.2  0.2800  83.2425  254.6345
7.5  1.2  0.2800  88.4905  260.7983
7.5  1.2  0.2800  94.0694  266.6434
7.5  1.2  0.2800  100.0000  272.1060
7.5  1.2  0.3200  5.0000  58.4549
7.5  1.2  0.3200  5.3152  53.7715
7.5  1.2  0.3200  5.6503  48.8772
7.5  1.2  0.3200  6.0065  43.6270
7.5  1.2  0.3200  6.3852  38.4678
7.5  1.2  0.3200  6.7878  33.3365
7.5  1.2  0.3200  7.2157  28.3113
7.5  1.2  0.3200  7.6706  23.7614
7.5  1.2  0.3200  8.1542  19.5866
7.5  1.2  0.3200  8.6683  16.0661
7.5  1.2  0.3200  9.2148  13.4417
7.5  1.2  0.3200  9.7958  11.4803
7.5  1.2  0.3200  10.4133  10.7493
7.5  1.2  0.3200  11.0698  10.1726
7.5  1.2  0.3200  11.7677  10.9965
7.5  1.2  0.3200  12.5096  13.3018
7.5  1.2  0.3200  13.2983  17.0090
7.5  1.2  0.3200  14.1367  21.6930
7.5  1.2  0.3200  15.0279  27.4546
7.5  1.2  0.3200  15.9754  34.5139
7.5  1.2  0.3200  16.9825  42.9003
7.5  1.2  0.3200  18.0532  52.2093
7.5  1.2  0.3200  19.1914  62.6394
7.5  1.2  0.3200  20.4013  73.5500
7.5  1.2  0.3200  21.6875  85.3045
7.5  1.2  0.3200  23.0548  97.5276
7.5  1.2  0.3200  24.5083  110.3809
7.5  1.2  0.3200  26.0534  123.7261
7.5  1.2  0.3200  27.6959  137.4257
7.5  1.2  0.3200  29.4420  150.9910
7.5  1.2  0.3200  31.2982  164.5987
7.5  1.2  0.3200  33.2714  178.1601
7.5  1.2  0.3200  35.3690  191.6490
7.5  1.2  0.3200  37.5988  205.0108
7.5  1.2  0.3200  39.9692  218.1499
7.5  1.2  0.3200  42.4891  230.9342
7.5  1.2  0.3200  45.1678  243.2438
7.5  1.2  0.3200  48.0154  255.1529
7.5  1.2  0.3200  51.0425  266.7023
7.5  1.2  0.3200  54.2605  277.8647
7.5  1.2  0.3200  57.6813  288.6199
7.5  1.2  0.3200  61.3179  298.9535
7.5  1.2  0.3200  65.1836  308.8565
7.5  1.2  0.3200  69.2931  318.3245
7.5  1.2  0.3200  73.6617  327.3570
7.5  1.2  0.3200  78.3057  335.9571
7.5  1.2  0.3200  83.2425  344.1304
7.5  1.2  0.3200  88.4905  351.8852
7.5  1.2  0.3200  94.0694  359.2315
7.5  1.2  0.3200  100.0000  366.1809
7.5  1.2  0.3600  5.0000  55.2536
7.5  1.2  0.3600  5.3152  50.3717
7.5  1.2  0.3600  5.6503  45.1920
7.5  1.2  0.3600  6.0065  39.9310
7.5  1.2  0.3600  6.3852  34.8048
7.5  1.2  0.3600  6.7878  29.8039
7.5  1.2  0.3600  7.2157  25.0421
7.5  1.2  0.3600  7.6706  20.8766
7.5  1.2  0.3600  8.1542  17.3992
7.5  1.2  0.3600  8.6683  14.5302
7.5  1.2  0.3600  9.2148  11.9630
7.5  1.2  0.3600  9.7958  10.5005
7.5  1.2  0.3600  10.4133  10.6705
7.5  1.2  0.3600  11.0698  12.2490
7.5  1.2  0.3600  11.7677  14.9068
7.5  1.2  0.3600  12.5096  19.3247
7.5  1.2  0.3600  13.2983  25.3660
7.5  1.2  0.3600  14.1367  32.7386
7.5  1.2  0.3600  15.0279  41.6661
7.5  1.2  0.3600  15.9754  52.0358
7.5  1.2  0.3600  16.9825  63.7774
7.5  1.2  0.3600  18.0532  76.9356
7.5  1.2  0.3600  19.1914  90.7052
7.5  1.2  0.3600  20.4013  105.6123
7.5  1.2  0.3600  21.6875  121.0722
7.5  1.2  0.3600  23.0548  137.3354
7.5  1.2  0.3600  24.5083  153.7722
7.5  1.2  0.3600  26.0534  170.6678
7.5  1.2  0.3600  27.6959  187.9093
7.5  1.2  0.3600  29.4420  205.3492
7.5  1.2  0.3600  31.2982  222.8545
7.5  1.2  0.3600  33.2714  240.3067
7.5  1.2  0.3600  35.3690  257.5200
7.5  1.2  0.3600  37.5988  274.0875
7.5  1.2  0.3600  39.9692  290.3620
7.5  1.2  0.3600  42.4891  306.2759
7.5  1.2  0.3600  45.1678  321.7733
7.5  1.2  0.3600  48.0154  336.8090
7.5  1.2  0.3600  51.0425  351.3473
7.5  1.2  0.3600  54.2605  365.3613
7.5  1.2  0.3600  57.6813  378.8318
7.5  1.2  0.3600  61.3179  391.7465
7.5  1.2  0.3600  65.1836  404.0990
7.5  1.2  0.3600  69.2931  415.8882
7.5  1.2  0.3600  73.6617  427.1173
7.5  1.2  0.3600  78.3057  437.7931
7.5  1.2  0.3600  83.2425  447.9258
7.5  1.2  0.3600  88.4905  457.5281
7.5  1.2  0.3600  94.0694  466.6145
7.5  1.2  0.3600  100.0000  475.0610
7.5  1.2  0.4000  5.0000  52.4679
7.5  1.2  0.4000  5.3152  47.3290
7.5  1.2  0.4000  5.6503  42.0575
7.5  1.2  0.4000  6.0065  36.8663
7.5  1.2  0.4000  6.3852  31.8870
7.5  1.2  0.4000  6.7878  27.0485
7.5  1.2  0.4000  7.2157  22.8011
7.5  1.2  0.4000  7.6706  18.7843
7.5  1.2  0.4000  8.1542  14.8629
7.5  1.2  0.4000  8.6683  12.2727
7.5  1.2  0.4000  9.2148  11.3981
7.5  1.2  0.4000  9.7958  11.2512
7.5  1.2  0.4000  10.4133  12.9299
7.5  1.2  0.4000  11.0698  16.3497
7.5  1.2  0.4000  11.7677  21.4454
7.5  1.2  0.4000  12.5096  28.5872
7.5  1.2  0.4000  13.2983  37.7568
7.5  1.2  0.4000  14.1367  48.4462
7.5  1.2  0.4000  15.0279  60.7885
7.5  1.2  0.4000  15.9754  74.5029
7.5  1.2  0.4000  16.9825  89.9391
7.5  1.2  0.4000  18.0532  106.4928
7.5  1.2  0.4000  19.1914  124.5452
7.5  1.2  0.4000  20.4013  143.8588
7.5  1.2  0.4000  21.6875  163.8093
7.5  1.2  0.4000  23.0548  184.1026
7.5  1.2  0.4000  24.5083  205.0539
7.5  1.2  0.4000  26.0534  226.4655
7.5  1.2  0.4000  27.6959  248.1550
7.5  1.2  0.4000  29.4420  269.9571
7.5  1.2  0.4000  31.2982  291.7232
7.5  1.2  0.4000  33.2714  312.7532
7.5  1.2  0.4000  35.3690  333.5254
7.5  1.2  0.4000  37.5988  353.9534
7.5  1.2  0.4000  39.9692  373.9509
7.5  1.2  0.4000  42.4891  393.4456
7.5  1.2  0.4000  45.1678  412.3784
7.5  1.2  0.4000  48.0154  430.7024
7.5  1.2  0.4000  51.0425  448.3817
7.5  1.2  0.4000  54.2605  465.3899
7.5  1.2  0.4000  57.6813  481.7096
7.5  1.2  0.4000  61.3179  497.3309
7.5  1.2  0.4000  65.1836  512.2505
7.5  1.2  0.4000  69.2931  526.2524
7.5  1.2  0.4000  73.6617  539.5438
7.5  1.2  0.4000  78.3057  552.1712
7.5  1.2  0.4000  83.2425  564.1484
7.5  1.2  0.4000  88.4905  575.4916
7.5  1.2  0.4000  94.0694  586.2195
7.5  1.2  0.4000  100.0000  596.3525
7.5  1.2  0.4400  5.0000  49.8803
7.5  1.2  0.4400  5.3152  44.6971
7.5  1.2  0.4400  5.6503  39.5016
7.5  1.2  0.4400  6.0065  34.3759
7.5  1.2  0.4400  6.3852  29.3479
7.5  1.2  0.4400  6.7878  24.8357
7.5  1.2  0.4400  7.2157  19.9740
7.5  1.2  0.4400  7.6706  15.9952
7.5  1.2  0.4400  8.1542  13.5854
7.5  1.2  0.4400  8.6683  11.8704
7.5  1.2  0.4400  9.2148  12.0066
7.5  1.2  0.4400  9.7958  13.5358
7.5  1.2  0.4400  10.4133  17.3385
7.5  1.2  0.4400  11.0698  23.4818
7.5  1.2  0.4400  11.7677  31.3965
7.5  1.2  0.4400  12.5096  41.3149
7.5  1.2  0.4400  13.2983  53.3429
7.5  1.2  0.4400  14.1367  67.3302
7.5  1.2  0.4400  15.0279  83.6527
7.5  1.2  0.4400  15.9754  102.0623
7.5  1.2  0.4400  16.9825  121.5258
7.5  1.2  0.4400  18.0532  142.8499
7.5  1.2  0.4400  19.1914  165.7566
7.5  1.2  0.4400  20.4013  189.9734
7.5  1.2  0.4400  21.6875  214.2846
7.5  1.2  0.4400  23.0548  239.4366
7.5  1.2  0.4400  24.5083  265.2113
7.5  1.2  0.4400  26.0534  291.3870
7.5  1.2  0.4400  27.6959  317.7609
7.5  1.2  0.4400  29.4420  344.0762
7.5  1.2  0.4400  31.2982  369.6549
7.5  1.2  0.4400  33.2714  394.9861
7.5  1.2  0.4400  35.3690  419.9414
7.5  1.2  0.4400  37.5988  444.4109
7.5  1.2  0.4400  39.9692  468.3020
7.5  1.2  0.4400  42.4891  491.5381
7.5  1.2  0.4400  45.1678  514.0575
7.5  1.2  0.4400  48.0154  535.8119
7.5  1.2  0.4400  51.0425  556.7656
7.5  1.2  0.4400  54.2605  576.8933
7.5  1.2  0.4400  57.6813  595.8664
7.5  1.2  0.4400  61.3179  613.9946
7.5  1.2  0.4400  65.1836  631.2963
7.5  1.2  0.4400  69.2931  647.7767
7.5  1.2  0.4400  73.6617  663.4460
7.5  1.2  0.4400  78.3057  678.3190
7.5  1.2  0.4400  83.2425  692.4143
7.5  1.2  0.4400  88.4905  705.7534
7.5  1.2  0.4400  94.0694  718.3601
7.5  1.2  0.4400  100.0000  730.2601
7.5  1.2  0.4800  5.0000  47.6280
7.5  1.2  0.4800  5.3152  42.4867
7.5  1.2  0.4800  5.6503  37.1976
7.5  1.2  0.4800  6.0065  32.0838
7.5  1.2  0.4800  6.3852  27.1324
