# R0[kpc]  alpha  rhos[GeV/cm3]  Rs[kpc]  chi2
7.6  0.7  0.4000  6.0065  36.1861
7.6  0.7  0.4000  6.3852  30.9473
7.6  0.7  0.4000  6.7878  26.1858
7.6  0.7  0.4000  7.2157  21.3921
7.6  0.7  0.4000  7.6706  16.6109
7.6  0.7  0.4000  8.1542  13.0819
7.6  0.7  0.4000  8.6683  11.0869
7.6  0.7  0.4000  9.2148  10.0611
7.6  0.7  0.4000  9.7958  11.6608
7.6  0.7  0.4000  10.4133  15.3949
7.6  0.7  0.4000  11.0698  22.3568
7.6  0.7  0.4000  11.7677  32.1510
7.6  0.7  0.4000  12.5096  46.8277
7.6  0.7  0.4000  13.2983  65.9647
7.6  0.7  0.4000  14.1367  89.8788
7.6  0.7  0.4000  15.0279  119.4453
7.6  0.7  0.4000  15.9754  154.3258
7.6  0.7  0.4000  16.9825  194.0834
7.6  0.7  0.4000  18.0532  240.7532
7.6  0.7  0.4000  19.1914  294.7378
7.6  0.7  0.4000  20.4013  355.8242
7.6  0.7  0.4000  21.6875  423.7617
7.6  0.7  0.4000  23.0548  498.2666
7.6  0.7  0.4000  24.5083  579.0267
7.6  0.7  0.4000  26.0534  665.7058
7.6  0.7  0.4000  27.6959  757.9479
7.6  0.7  0.4000  29.4420  855.3816
7.6  0.7  0.4000  31.2982  957.6238
7.6  0.7  0.4000  33.2714  1064.2836
7.6  0.7  0.4000  35.3690  1174.9659
7.6  0.7  0.4000  37.5988  1289.2743
7.6  0.7  0.4000  39.9692  1406.8143
7.6  0.7  0.4000  42.4891  1527.1960
7.6  0.7  0.4000  45.1678  1650.0361
7.6  0.7  0.4000  48.0154  1774.9604
7.6  0.7  0.4000  51.0425  1901.6056
7.6  0.7  0.4000  54.2605  2029.6205
7.6  0.7  0.4000  57.6813  2158.6676
7.6  0.7  0.4000  61.3179  2288.4242
7.6  0.7  0.4000  65.1836  2418.5831
7.6  0.7  0.4000  69.2931  2548.8533
7.6  0.7  0.4000  73.6617  2678.9604
7.6  0.7  0.4000  78.3057  2808.6469
7.6  0.7  0.4000  83.2425  2937.6727
7.6  0.7  0.4000  88.4905  3065.8141
7.6  0.7  0.4000  94.0694  3192.8649
7.6  0.7  0.4000  100.0000  3318.6352
7.6  0.7  0.4400  5.0000  49.3611
7.6  0.7  0.4400  5.3152  43.9562
7.6  0.7  0.4400  5.6503  38.3336
7.6  0.7  0.4400  6.0065  33.0481
7.6  0.7  0.4400  6.3852  28.1835
7.6  0.7  0.4400  6.7878  23.0515
7.6  0.7  0.4400  7.2157  17.8558
7.6  0.7  0.4400  7.6706  13.9850
7.6  0.7  0.4400  8.1542  11.6734
7.6  0.7  0.4400  8.6683  10.7826
7.6  0.7  0.4400  9.2148  12.0680
7.6  0.7  0.4400  9.7958  16.1144
7.6  0.7  0.4400  10.4133  23.1977
7.6  0.7  0.4400  11.0698  34.7022
7.6  0.7  0.4400  11.7677  50.3307
7.6  0.7  0.4400  12.5096  71.5386
7.6  0.7  0.4400  13.2983  98.6628
7.6  0.7  0.4400  14.1367  131.9667
7.6  0.7  0.4400  15.0279  170.3707
7.6  0.7  0.4400  15.9754  217.3274
7.6  0.7  0.4400  16.9825  272.7630
7.6  0.7  0.4400  18.0532  336.5072
7.6  0.7  0.4400  19.1914  408.3403
7.6  0.7  0.4400  20.4013  487.9978
7.6  0.7  0.4400  21.6875  575.1759
7.6  0.7  0.4400  23.0548  669.5362
7.6  0.7  0.4400  24.5083  770.7107
7.6  0.7  0.4400  26.0534  878.3070
7.6  0.7  0.4400  27.6959  991.9127
7.6  0.7  0.4400  29.4420  1111.1002
7.6  0.7  0.4400  31.2982  1235.4308
7.6  0.7  0.4400  33.2714  1364.4592
7.6  0.7  0.4400  35.3690  1497.7366
7.6  0.7  0.4400  37.5988  1634.8149
7.6  0.7  0.4400  39.9692  1775.2491
7.6  0.7  0.4400  42.4891  1918.6009
7.6  0.7  0.4400  45.1678  2064.4407
7.6  0.7  0.4400  48.0154  2212.3500
7.6  0.7  0.4400  51.0425  2361.9234
7.6  0.7  0.4400  54.2605  2512.7701
7.6  0.7  0.4400  57.6813  2664.5153
7.6  0.7  0.4400  61.3179  2816.8014
7.6  0.7  0.4400  65.1836  2969.2887
7.6  0.7  0.4400  69.2931  3121.6561
7.6  0.7  0.4400  73.6617  3273.6017
7.6  0.7  0.4400  78.3057  3424.8427
7.6  0.7  0.4400  83.2425  3575.1158
7.6  0.7  0.4400  88.4905  3724.1769
7.6  0.7  0.4400  94.0694  3871.8009
7.6  0.7  0.4400  100.0000  4017.7816
7.6  0.7  0.4800  5.0000  46.4964
7.6  0.7  0.4800  5.3152  40.8630
7.6  0.7  0.4800  5.6503  35.5255
7.6  0.7  0.4800  6.0065  30.5512
7.6  0.7  0.4800  6.3852  25.1080
7.6  0.7  0.4800  6.7878  19.4854
7.6  0.7  0.4800  7.2157  15.4279
7.6  0.7  0.4800  7.6706  12.4363
7.6  0.7  0.4800  8.1542  11.2572
7.6  0.7  0.4800  8.6683  12.1639
7.6  0.7  0.4800  9.2148  16.1528
7.6  0.7  0.4800  9.7958  23.2399
7.6  0.7  0.4800  10.4133  34.7739
7.6  0.7  0.4800  11.0698  51.9116
7.6  0.7  0.4800  11.7677  75.0884
7.6  0.7  0.4800  12.5096  103.9900
7.6  0.7  0.4800  13.2983  139.2927
7.6  0.7  0.4800  14.1367  183.5081
7.6  0.7  0.4800  15.0279  237.3206
7.6  0.7  0.4800  15.9754  300.6322
7.6  0.7  0.4800  16.9825  373.2828
7.6  0.7  0.4800  18.0532  455.0546
7.6  0.7  0.4800  19.1914  545.6774
7.6  0.7  0.4800  20.4013  644.8342
7.6  0.7  0.4800  21.6875  752.1669
7.6  0.7  0.4800  23.0548  867.2811
7.6  0.7  0.4800  24.5083  989.7524
7.6  0.7  0.4800  26.0534  1119.1313
7.6  0.7  0.4800  27.6959  1254.9483
7.6  0.7  0.4800  29.4420  1396.7191
7.6  0.7  0.4800  31.2982  1543.9493
7.6  0.7  0.4800  33.2714  1696.1383
7.6  0.7  0.4800  35.3690  1852.7839
7.6  0.7  0.4800  37.5988  2013.3856
7.6  0.7  0.4800  39.9692  2177.4483
7.6  0.7  0.4800  42.4891  2344.4851
7.6  0.7  0.4800  45.1678  2514.0199
7.6  0.7  0.4800  48.0154  2685.5903
7.6  0.7  0.4800  51.0425  2858.7487
7.6  0.7  0.4800  54.2605  3033.0649
7.6  0.7  0.4800  57.6813  3208.1271
7.6  0.7  0.4800  61.3179  3383.5428
7.6  0.7  0.4800  65.1836  3558.9403
7.6  0.7  0.4800  69.2931  3733.9687
7.6  0.7  0.4800  73.6617  3908.2986
7.6  0.7  0.4800  78.3057  4081.6224
7.6  0.7  0.4800  83.2425  4253.6541
7.6  0.7  0.4800  88.4905  4424.1292
7.6  0.7  0.4800  94.0694  4592.8044
7.6  0.7  0.4800  100.0000  4759.4575
7.6  0.7  0.5200  5.0000  43.7395
7.6  0.7  0.5200  5.3152  38.3349
7.6  0.7  0.5200  5.6503  33.2286
7.6  0.7  0.5200  6.0065  27.6309
7.6  0.7  0.5200  6.3852  21.5428
7.6  0.7  0.5200  6.7878  17.0166
7.6  0.7  0.5200  7.2157  13.6866
7.6  0.7  0.5200  7.6706  11.9609
7.6  0.7  0.5200  8.1542  12.3917
7.6  0.7  0.5200  8.6683  15.5686
7.6  0.7  0.5200  9.2148  22.8007
7.6  0.7  0.5200  9.7958  34.1114
7.6  0.7  0.5200  10.4133  51.3127
7.6  0.7  0.5200  11.0698  74.8979
7.6  0.7  0.5200  11.7677  105.3216
7.6  0.7  0.5200  12.5096  143.7160
7.6  0.7  0.5200  13.2983  192.7075
7.6  0.7  0.5200  14.1367  252.3034
7.6  0.7  0.5200  15.0279  322.4353
7.6  0.7  0.5200  15.9754  402.9635
7.6  0.7  0.5200  16.9825  493.6821
7.6  0.7  0.5200  18.0532  594.3246
7.6  0.7  0.5200  19.1914  704.5691
7.6  0.7  0.5200  20.4013  824.0452
7.6  0.7  0.5200  21.6875  952.3389
7.6  0.7  0.5200  23.0548  1088.9996
7.6  0.7  0.5200  24.5083  1233.5453
7.6  0.7  0.5200  26.0534  1385.4690
7.6  0.7  0.5200  27.6959  1544.2437
7.6  0.7  0.5200  29.4420  1709.3280
7.6  0.7  0.5200  31.2982  1880.1711
7.6  0.7  0.5200  33.2714  2056.2173
7.6  0.7  0.5200  35.3690  2236.9105
7.6  0.7  0.5200  37.5988  2421.6980
7.6  0.7  0.5200  39.9692  2610.0341
7.6  0.7  0.5200  42.4891  2801.3836
7.6  0.7  0.5200  45.1678  2995.2241
7.6  0.7  0.5200  48.0154  3191.0488
7.6  0.7  0.5200  51.0425  3388.3687
7.6  0.7  0.5200  54.2605  3586.7140
7.6  0.7  0.5200  57.6813  3785.6360
7.6  0.7  0.5200  61.3179  3984.7078
7.6  0.7  0.5200  65.1836  4183.5257
7.6  0.7  0.5200  69.2931  4381.7093
7.6  0.7  0.5200  73.6617  4578.9022
7.6  0.7  0.5200  78.3057  4774.7720
7.6  0.7  0.5200  83.2425  4969.0104
7.6  0.7  0.5200  88.4905  5161.3328
7.6  0.7  0.5200  94.0694  5351.4781
7.6  0.7  0.5200  100.0000  5539.2083
7.6  0.7  0.5600  5.0000  41.5128
7.6  0.7  0.5600  5.3152  36.2710
7.6  0.7  0.5600  5.6503  30.7788
7.6  0.7  0.5600  6.0065  24.1522
7.6  0.7  0.5600  6.3852  19.1124
7.6  0.7  0.5600  6.7878  15.3965
7.6  0.7  0.5600  7.2157  12.9566
7.6  0.7  0.5600  7.6706  12.6531
7.6  0.7  0.5600  8.1542  14.8995
7.6  0.7  0.5600  8.6683  21.3924
7.6  0.7  0.5600  9.2148  32.4577
7.6  0.7  0.5600  9.7958  49.2498
7.6  0.7  0.5600  10.4133  72.7380
7.6  0.7  0.5600  11.0698  103.4409
7.6  0.7  0.5600  11.7677  144.4722
7.6  0.7  0.5600  12.5096  197.0497
7.6  0.7  0.5600  13.2983  261.2312
7.6  0.7  0.5600  14.1367  336.9897
7.6  0.7  0.5600  15.0279  424.2178
7.6  0.7  0.5600  15.9754  522.7324
7.6  0.7  0.5600  16.9825  632.2808
7.6  0.7  0.5600  18.0532  752.5461
7.6  0.7  0.5600  19.1914  883.1542
7.6  0.7  0.5600  20.4013  1023.6797
7.6  0.7  0.5600  21.6875  1173.6526
7.6  0.7  0.5600  23.0548  1332.5648
7.6  0.7  0.5600  24.5083  1499.8767
7.6  0.7  0.5600  26.0534  1675.0228
7.6  0.7  0.5600  27.6959  1857.4184
7.6  0.7  0.5600  29.4420  2046.4647
7.6  0.7  0.5600  31.2982  2241.5542
7.6  0.7  0.5600  33.2714  2442.0758
7.6  0.7  0.5600  35.3690  2647.4195
7.6  0.7  0.5600  37.5988  2856.9803
7.6  0.7  0.5600  39.9692  3070.1620
7.6  0.7  0.5600  42.4891  3286.3809
7.6  0.7  0.5600  45.1678  3505.0682
7.6  0.7  0.5600  48.0154  3725.6734
7.6  0.7  0.5600  51.0425  3947.6655
7.6  0.7  0.5600  54.2605  4170.5357
7.6  0.7  0.5600  57.6813  4393.7984
7.6  0.7  0.5600  61.3179  4616.9927
7.6  0.7  0.5600  65.1836  4839.6829
7.6  0.7  0.5600  69.2931  5061.4594
7.6  0.7  0.5600  73.6617  5281.9391
7.6  0.7  0.5600  78.3057  5500.7650
7.6  0.7  0.5600  83.2425  5717.6068
7.6  0.7  0.5600  88.4905  5932.1601
7.6  0.7  0.5600  94.0694  6144.1464
7.6  0.7  0.5600  100.0000  6353.3120
7.6  0.7  0.6000  5.0000  39.7578
7.6  0.7  0.6000  5.3152  34.4843
7.6  0.7  0.6000  5.6503  27.4478
7.6  0.7  0.6000  6.0065  21.8736
7.6  0.7  0.6000  6.3852  17.3710
7.6  0.7  0.6000  6.7878  14.3326
7.6  0.7  0.6000  7.2157  13.0855
7.6  0.7  0.6000  7.6706  14.2492
7.6  0.7  0.6000  8.1542  19.5615
7.6  0.7  0.6000  8.6683  29.6196
7.6  0.7  0.6000  9.2148  45.6332
7.6  0.7  0.6000  9.7958  68.4922
7.6  0.7  0.6000  10.4133  98.8438
7.6  0.7  0.6000  11.0698  141.2743
7.6  0.7  0.6000  11.7677  196.1652
7.6  0.7  0.6000  12.5096  263.6375
7.6  0.7  0.6000  13.2983  343.7183
7.6  0.7  0.6000  14.1367  436.3447
7.6  0.7  0.6000  15.0279  541.3686
7.6  0.7  0.6000  15.9754  658.5625
7.6  0.7  0.6000  16.9825  787.6255
7.6  0.7  0.6000  18.0532  928.1897
7.6  0.7  0.6000  19.1914  1079.8275
7.6  0.7  0.6000  20.4013  1242.0579
7.6  0.7  0.6000  21.6875  1414.3541
7.6  0.7  0.6000  23.0548  1596.1503
7.6  0.7  0.6000  24.5083  1786.8482
7.6  0.7  0.6000  26.0534  1985.8240
7.6  0.7  0.6000  27.6959  2192.4345
7.6  0.7  0.6000  29.4420  2406.0233
7.6  0.7  0.6000  31.2982  2625.9262
7.6  0.7  0.6000  33.2714  2851.4766
7.6  0.7  0.6000  35.3690  3082.0103
7.6  0.7  0.6000  37.5988  3316.8699
7.6  0.7  0.6000  39.9692  3555.4088
7.6  0.7  0.6000  42.4891  3796.9947
7.6  0.7  0.6000  45.1678  4041.0129
7.6  0.7  0.6000  48.0154  4286.8686
7.6  0.7  0.6000  51.0425  4533.9895
7.6  0.7  0.6000  54.2605  4781.8276
7.6  0.7  0.6000  57.6813  5029.8609
7.6  0.7  0.6000  61.3179  5277.5942
7.6  0.7  0.6000  65.1836  5524.5605
7.6  0.7  0.6000  69.2931  5770.3210
7.6  0.7  0.6000  73.6617  6014.4658
7.6  0.7  0.6000  78.3057  6256.6141
7.6  0.7  0.6000  83.2425  6496.4136
7.6  0.7  0.6000  88.4905  6733.5405
7.6  0.7  0.6000  94.0694  6967.6988
7.6  0.7  0.6000  100.0000  7198.6197
7.6  0.7  0.6400  5.0000  38.0223
7.6  0.7  0.6400  5.3152  31.1124
7.6  0.7  0.6400  5.6503  24.9443
7.6  0.7  0.6400  6.0065  19.8351
7.6  0.7  0.6400  6.3852  16.1158
7.6  0.7  0.6400  6.7878  13.9231
7.6  0.7  0.6400  7.2157  13.9174
7.6  0.7  0.6400  7.6706  17.8318
7.6  0.7  0.6400  8.1542  26.3821
7.6  0.7  0.6400  8.6683  40.6796
7.6  0.7  0.6400  9.2148  62.1612
7.6  0.7  0.6400  9.7958  91.6945
7.6  0.7  0.6400  10.4133  134.2487
7.6  0.7  0.6400  11.0698  190.1264
7.6  0.7  0.6400  11.7677  259.5250
7.6  0.7  0.6400  12.5096  342.5389
7.6  0.7  0.6400  13.2983  439.1629
7.6  0.7  0.6400  14.1367  549.2967
7.6  0.7  0.6400  15.0279  672.7506
7.6  0.7  0.6400  15.9754  809.2513
7.6  0.7  0.6400  16.9825  958.4488
7.6  0.7  0.6400  18.0532  1119.9234
7.6  0.7  0.6400  19.1914  1293.1929
7.6  0.7  0.6400  20.4013  1477.7205
7.6  0.7  0.6400  21.6875  1672.9219
7.6  0.7  0.6400  23.0548  1878.1729
7.6  0.7  0.6400  24.5083  2092.8163
7.6  0.7  0.6400  26.0534  2316.1695
7.6  0.7  0.6400  27.6959  2547.5308
7.6  0.7  0.6400  29.4420  2786.1857
7.6  0.7  0.6400  31.2982  3031.4132
7.6  0.7  0.6400  33.2714  3282.4910
7.6  0.7  0.6400  35.3690  3538.7007
7.6  0.7  0.6400  37.5988  3799.3326
7.6  0.7  0.6400  39.9692  4063.6896
7.6  0.7  0.6400  42.4891  4331.0909
7.6  0.7  0.6400  45.1678  4600.8757
7.6  0.7  0.6400  48.0154  4872.4053
7.6  0.7  0.6400  51.0425  5145.0660
7.6  0.7  0.6400  54.2605  5418.2710
7.6  0.7  0.6400  57.6813  5691.4616
7.6  0.7  0.6400  61.3179  5964.1090
7.6  0.7  0.6400  65.1836  6235.7146
7.6  0.7  0.6400  69.2931  6505.8109
7.6  0.7  0.6400  73.6617  6773.9617
7.6  0.7  0.6400  78.3057  7039.7620
7.6  0.7  0.6400  83.2425  7302.8381
7.6  0.7  0.6400  88.4905  7562.8467
7.6  0.7  0.6400  94.0694  7819.4749
7.6  0.7  0.6400  100.0000  8072.4389
7.6  0.7  0.6800  5.0000  35.4875
7.6  0.7  0.6800  5.3152  28.4459
7.6  0.7  0.6800  5.6503  22.7569
7.6  0.7  0.6800  6.0065  18.5047
7.6  0.7  0.6800  6.3852  15.1468
7.6  0.7  0.6800  6.7878  13.8621
7.6  0.7  0.6800  7.2157  16.3181
7.6  0.7  0.6800  7.6706  23.1199
7.6  0.7  0.6800  8.1542  35.3889
7.6  0.7  0.6800  8.6683  54.7804
7.6  0.7  0.6800  9.2148  82.4536
7.6  0.7  0.6800  9.7958  123.8463
7.6  0.7  0.6800  10.4133  179.3580
7.6  0.7  0.6800  11.0698  249.2757
7.6  0.7  0.6800  11.7677  333.7746
7.6  0.7  0.6800  12.5096  432.9208
7.6  0.7  0.6800  13.2983  546.6756
7.6  0.7  0.6800  14.1367  674.9001
7.6  0.7  0.6800  15.0279  817.3618
7.6  0.7  0.6800  15.9754  973.7408
7.6  0.7  0.6800  16.9825  1143.6369
7.6  0.7  0.6800  18.0532  1326.5780
7.6  0.7  0.6800  19.1914  1522.0269
7.6  0.7  0.6800  20.4013  1729.3901
7.6  0.7  0.6800  21.6875  1948.0253
7.6  0.7  0.6800  23.0548  2177.2495
7.6  0.7  0.6800  24.5083  2416.3464
7.6  0.7  0.6800  26.0534  2664.5743
7.6  0.7  0.6800  27.6959  2921.1725
7.6  0.7  0.6800  29.4420  3185.3686
7.6  0.7  0.6800  31.2982  3456.3845
7.6  0.7  0.6800  33.2714  3733.4420
7.6  0.7  0.6800  35.3690  4015.7686
7.6  0.7  0.6800  37.5988  4302.6021
7.6  0.7  0.6800  39.9692  4593.1949
7.6  0.7  0.6800  42.4891  4886.8180
7.6  0.7  0.6800  45.1678  5182.7643
7.6  0.7  0.6800  48.0154  5480.3514
7.6  0.7  0.6800  51.0425  5778.9245
7.6  0.7  0.6800  54.2605  6077.8577
7.6  0.7  0.6800  57.6813  6376.5563
7.6  0.7  0.6800  61.3179  6674.4575
7.6  0.7  0.6800  65.1836  6971.0317
7.6  0.7  0.6800  69.2931  7265.7825
7.6  0.7  0.6800  73.6617  7558.2478
7.6  0.7  0.6800  78.3057  7847.9986
7.6  0.7  0.6800  83.2425  8134.6400
7.6  0.7  0.6800  88.4905  8417.8095
7.6  0.7  0.6800  94.0694  8697.1774
7.6  0.7  0.6800  100.0000  8972.4452
7.6  0.7  0.7200  5.0000  32.5825
7.6  0.7  0.7200  5.3152  26.3217
7.6  0.7  0.7200  5.6503  21.1792
7.6  0.7  0.7200  6.0065  17.1193
7.6  0.7  0.7200  6.3852  14.5695
7.6  0.7  0.7200  6.7878  15.4875
7.6  0.7  0.7200  7.2157  20.1096
7.6  0.7  0.7200  7.6706  29.7932
7.6  0.7  0.7200  8.1542  46.7367
7.6  0.7  0.7200  8.6683  71.8028
7.6  0.7  0.7200  9.2148  110.7666
7.6  0.7  0.7200  9.7958  164.5607
7.6  0.7  0.7200  10.4133  233.5744
7.6  0.7  0.7200  11.0698  318.0771
7.6  0.7  0.7200  11.7677  418.2204
7.6  0.7  0.7200  12.5096  534.0410
7.6  0.7  0.7200  13.2983  665.4653
7.6  0.7  0.7200  14.1367  812.3150
7.6  0.7  0.7200  15.0279  974.3136
7.6  0.7  0.7200  15.9754  1151.0938
7.6  0.7  0.7200  16.9825  1342.2048
7.6  0.7  0.7200  18.0532  1547.1209
7.6  0.7  0.7200  19.1914  1765.2497
7.6  0.7  0.7200  20.4013  1995.9403
7.6  0.7  0.7200  21.6875  2238.4921
7.6  0.7  0.7200  23.0548  2492.1630
7.6  0.7  0.7200  24.5083  2756.1773
7.6  0.7  0.7200  26.0534  3029.7336
7.6  0.7  0.7200  27.6959  3312.0125
7.6  0.7  0.7200  29.4420  3602.1832
7.6  0.7  0.7200  31.2982  3899.4104
7.6  0.7  0.7200  33.2714  4202.8601
7.6  0.7  0.7200  35.3690  4511.7056
7.6  0.7  0.7200  37.5988  4825.1321
7.6  0.7  0.7200  39.9692  5142.3417
7.6  0.7  0.7200  42.4891  5462.5570
7.6  0.7  0.7200  45.1678  5785.0249
7.6  0.7  0.7200  48.0154  6109.0194
7.6  0.7  0.7200  51.0425  6433.8442
7.6  0.7  0.7200  54.2605  6758.8351
7.6  0.7  0.7200  57.6813  7083.3610
7.6  0.7  0.7200  61.3179  7406.8256
7.6  0.7  0.7200  65.1836  7728.6683
7.6  0.7  0.7200  69.2931  8048.3642
7.6  0.7  0.7200  73.6617  8365.4250
7.6  0.7  0.7200  78.3057  8679.3984
7.6  0.7  0.7200  83.2425  8989.8681
7.6  0.7  0.7200  88.4905  9296.4529
7.6  0.7  0.7200  94.0694  9598.8063
7.6  0.7  0.7200  100.0000  9896.6154
7.6  0.7  0.7600  5.0000  30.6182
7.6  0.7  0.7600  5.3152  24.4404
7.6  0.7  0.7600  5.6503  19.9021
7.6  0.7  0.7600  6.0065  16.1708
7.6  0.7  0.7600  6.3852  15.5066
7.6  0.7  0.7600  6.7878  17.7884
7.6  0.7  0.7600  7.2157  24.8643
7.6  0.7  0.7600  7.6706  38.6638
7.6  0.7  0.7600  8.1542  60.5796
7.6  0.7  0.7600  8.6683  95.8918
7.6  0.7  0.7600  9.2148  146.6444
7.6  0.7  0.7600  9.7958  213.3414
7.6  0.7  0.7600  10.4133  296.3599
7.6  0.7  0.7600  11.0698  395.9507
7.6  0.7  0.7600  11.7677  512.2402
7.6  0.7  0.7600  12.5096  645.2347
7.6  0.7  0.7600  13.2983  794.8247
7.6  0.7  0.7600  14.1367  960.7913
7.6  0.7  0.7600  15.0279  1142.8135
7.6  0.7  0.7600  15.9754  1340.4757
7.6  0.7  0.7600  16.9825  1553.2758
7.6  0.7  0.7600  18.0532  1780.6342
7.6  0.7  0.7600  19.1914  2021.9024
7.6  0.7  0.7600  20.4013  2276.3720
7.6  0.7  0.7600  21.6875  2543.2836
7.6  0.7  0.7600  23.0548  2821.8357
7.6  0.7  0.7600  24.5083  3111.1927
7.6  0.7  0.7600  26.0534  3410.4938
7.6  0.7  0.7600  27.6959  3718.8602
7.6  0.7  0.7600  29.4420  4035.4028
7.6  0.7  0.7600  31.2982  4359.2291
7.6  0.7  0.7600  33.2714  4689.4491
7.6  0.7  0.7600  35.3690  5025.1819
7.6  0.7  0.7600  37.5988  5365.5603
7.6  0.7  0.7600  39.9692  5709.7357
7.6  0.7  0.7600  42.4891  6056.8827
7.6  0.7  0.7600  45.1678  6406.2020
7.6  0.7  0.7600  48.0154  6756.9241
7.6  0.7  0.7600  51.0425  7108.3118
7.6  0.7  0.7600  54.2605  7459.6621
7.6  0.7  0.7600  57.6813  7810.3079
7.6  0.7  0.7600  61.3179  8159.6195
7.6  0.7  0.7600  65.1836  8507.0054
7.6  0.7  0.7600  69.2931  8851.9124
7.6  0.7  0.7600  73.6617  9193.8263
7.6  0.7  0.7600  78.3057  9532.2714
7.6  0.7  0.7600  83.2425  9866.8103
7.6  0.7  0.7600  88.4905  10197.0433
7.6  0.7  0.7600  94.0694  10522.6073
7.6  0.7  0.7600  100.0000  10843.1751
7.6  0.7  0.8000  5.0000  28.4317
7.6  0.7  0.8000  5.3152  23.0997
7.6  0.7  0.8000  5.6503  18.7060
7.6  0.7  0.8000  6.0065  15.9911
7.6  0.7  0.8000  6.3852  16.3997
7.6  0.7  0.8000  6.7878  21.2896
7.6  0.7  0.8000  7.2157  31.5624
7.6  0.7  0.8000  7.6706  49.7207
7.6  0.7  0.8000  8.1542  80.2284
7.6  0.7  0.8000  8.6683  126.6694
7.6  0.7  0.8000  9.2148  189.6737
7.6  0.7  0.8000  9.7958  269.7387
7.6  0.7  0.8000  10.4133  367.2282
7.6  0.7  0.8000  11.0698  482.3728
7.6  0.7  0.8000  11.7677  615.2732
7.6  0.7  0.8000  12.5096  765.9036
7.6  0.7  0.8000  13.2983  934.1178
7.6  0.7  0.8000  14.1367  1119.6558
7.6  0.7  0.8000  15.0279  1322.1511
7.6  0.7  0.8000  15.9754  1541.1391
7.6  0.7  0.8000  16.9825  1776.0660
7.6  0.7  0.8000  18.0532  2026.2976
7.6  0.7  0.8000  19.1914  2291.1291
7.6  0.7  0.8000  20.4013  2569.7940
7.6  0.7  0.8000  21.6875  2861.4738
7.6  0.7  0.8000  23.0548  3165.3073
7.6  0.7  0.8000  24.5083  3480.3991
7.6  0.7  0.8000  26.0534  3805.8284
7.6  0.7  0.8000  27.6959  4140.6571
7.6  0.7  0.8000  29.4420  4483.9376
7.6  0.7  0.8000  31.2982  4834.7201
7.6  0.7  0.8000  33.2714  5192.0586
7.6  0.7  0.8000  35.3690  5555.0179
7.6  0.7  0.8000  37.5988  5922.6783
7.6  0.7  0.8000  39.9692  6294.1410
7.6  0.7  0.8000  42.4891  6668.5320
7.6  0.7  0.8000  45.1678  7045.0064
7.6  0.7  0.8000  48.0154  7422.7511
7.6  0.7  0.8000  51.0425  7800.9878
7.6  0.7  0.8000  54.2605  8178.9751
7.6  0.7  0.8000  57.6813  8556.0101
7.6  0.7  0.8000  61.3179  8931.4297
7.6  0.7  0.8000  65.1836  9304.6115
7.6  0.7  0.8000  69.2931  9674.9744
7.6  0.7  0.8000  73.6617  10041.9783
7.6  0.7  0.8000  78.3057  10405.1243
7.6  0.7  0.8000  83.2425  10763.9542
7.6  0.7  0.8000  88.4905  11118.0497
7.6  0.7  0.8000  94.0694  11467.0314
7.6  0.7  0.8000  100.0000  11810.5579
7.6  0.7  0.8400  5.0000  26.6786
7.6  0.7  0.8400  5.3152  21.7492
7.6  0.7  0.8400  5.6503  17.6556
7.6  0.7  0.8400  6.0065  16.2468
7.6  0.7  0.8400  6.3852  18.8787
7.6  0.7  0.8400  6.7878  26.3246
7.6  0.7  0.8400  7.2157  40.2100
7.6  0.7  0.8400  7.6706  64.8542
7.6  0.7  0.8400  8.1542  105.7922
7.6  0.7  0.8400  8.6683  163.7901
7.6  0.7  0.8400  9.2148  239.4773
7.6  0.7  0.8400  9.7958  333.3435
7.6  0.7  0.8400  10.4133  445.7375
7.6  0.7  0.8400  11.0698  576.8691
7.6  0.7  0.8400  11.7677  726.8116
7.6  0.7  0.8400  12.5096  895.5067
7.6  0.7  0.8400  13.2983  1082.7707
7.6  0.7  0.8400  14.1367  1288.3014
7.6  0.7  0.8400  15.0279  1511.6864
7.6  0.7  0.8400  15.9754  1752.4115
7.6  0.7  0.8400  16.9825  2009.8705
7.6  0.7  0.8400  18.0532  2283.3744
7.6  0.7  0.8400  19.1914  2572.1615
7.6  0.7  0.8400  20.4013  2875.4069
7.6  0.7  0.8400  21.6875  3192.2330
7.6  0.7  0.8400  23.0548  3521.7184
7.6  0.7  0.8400  24.5083  3862.9075
7.6  0.7  0.8400  26.0534  4214.8196
7.6  0.7  0.8400  27.6959  4576.4571
7.6  0.7  0.8400  29.4420  4946.8140
7.6  0.7  0.8400  31.2982  5324.8828
7.6  0.7  0.8400  33.2714  5709.6617
7.6  0.7  0.8400  35.3690  6100.1611
7.6  0.7  0.8400  37.5988  6495.4088
7.6  0.7  0.8400  39.9692  6894.4556
7.6  0.7  0.8400  42.4891  7296.3795
7.6  0.7  0.8400  45.1678  7700.2896
7.6  0.7  0.8400  48.0154  8105.3293
7.6  0.7  0.8400  51.0425  8510.6796
7.6  0.7  0.8400  54.2605  8915.5606
7.6  0.7  0.8400  57.6813  9319.2335
7.6  0.7  0.8400  61.3179  9721.0022
7.6  0.7  0.8400  65.1836  10120.2137
7.6  0.7  0.8400  69.2931  10516.2585
7.6  0.7  0.8400  73.6617  10908.5713
