# R0[kpc]  alpha  rhos[GeV/cm3]  Rs[kpc]  chi2
7.5  1.5  0.0800  26.0534  20.0353
7.5  1.5  0.0800  27.6959  19.0994
7.5  1.5  0.0800  29.4420  18.2873
7.5  1.5  0.0800  31.2982  17.5855
7.5  1.5  0.0800  33.2714  16.9816
7.5  1.5  0.0800  35.3690  16.4639
7.5  1.5  0.0800  37.5988  16.0217
7.5  1.5  0.0800  39.9692  15.6453
7.5  1.5  0.0800  42.4891  15.3258
7.5  1.5  0.0800  45.1678  15.0556
7.5  1.5  0.0800  48.0154  14.8278
7.5  1.5  0.0800  51.0425  14.6362
7.5  1.5  0.0800  54.2605  14.4755
7.5  1.5  0.0800  57.6813  14.3412
7.5  1.5  0.0800  61.3179  14.2293
7.5  1.5  0.0800  65.1836  14.1362
7.5  1.5  0.0800  69.2931  14.0592
7.5  1.5  0.0800  73.6617  13.9955
7.5  1.5  0.0800  78.3057  13.9431
7.5  1.5  0.0800  83.2425  13.9001
7.5  1.5  0.0800  88.4905  13.8650
7.5  1.5  0.0800  94.0694  13.8364
7.5  1.5  0.0800  100.0000  13.8134
7.5  1.5  0.1200  5.0000  81.0924
7.5  1.5  0.1200  5.3152  78.3876
7.5  1.5  0.1200  5.6503  75.2430
7.5  1.5  0.1200  6.0065  71.9405
7.5  1.5  0.1200  6.3852  68.4927
7.5  1.5  0.1200  6.7878  64.9166
7.5  1.5  0.1200  7.2157  61.2349
7.5  1.5  0.1200  7.6706  57.4764
7.5  1.5  0.1200  8.1542  53.6759
7.5  1.5  0.1200  8.6683  49.8739
7.5  1.5  0.1200  9.2148  46.1151
7.5  1.5  0.1200  9.7958  42.4466
7.5  1.5  0.1200  10.4133  38.5748
7.5  1.5  0.1200  11.0698  34.7419
7.5  1.5  0.1200  11.7677  31.0882
7.5  1.5  0.1200  12.5096  27.7190
7.5  1.5  0.1200  13.2983  24.6597
7.5  1.5  0.1200  14.1367  21.9265
7.5  1.5  0.1200  15.0279  19.5265
7.5  1.5  0.1200  15.9754  17.4586
7.5  1.5  0.1200  16.9825  15.6155
7.5  1.5  0.1200  18.0532  13.9486
7.5  1.5  0.1200  19.1914  12.5868
7.5  1.5  0.1200  20.4013  11.5059
7.5  1.5  0.1200  21.6875  10.6794
7.5  1.5  0.1200  23.0548  10.0797
7.5  1.5  0.1200  24.5083  9.6793
7.5  1.5  0.1200  26.0534  9.4513
7.5  1.5  0.1200  27.6959  9.3701
7.5  1.5  0.1200  29.4420  9.4119
7.5  1.5  0.1200  31.2982  9.5549
7.5  1.5  0.1200  33.2714  9.7372
7.5  1.5  0.1200  35.3690  9.9300
7.5  1.5  0.1200  37.5988  10.1796
7.5  1.5  0.1200  39.9692  10.4722
7.5  1.5  0.1200  42.4891  10.7959
7.5  1.5  0.1200  45.1678  11.1406
7.5  1.5  0.1200  48.0154  11.4980
7.5  1.5  0.1200  51.0425  11.8611
7.5  1.5  0.1200  54.2605  12.2242
7.5  1.5  0.1200  57.6813  12.5829
7.5  1.5  0.1200  61.3179  12.9335
7.5  1.5  0.1200  65.1836  13.2734
7.5  1.5  0.1200  69.2931  13.6006
7.5  1.5  0.1200  73.6617  13.9135
7.5  1.5  0.1200  78.3057  14.2113
7.5  1.5  0.1200  83.2425  14.4934
7.5  1.5  0.1200  88.4905  14.7595
7.5  1.5  0.1200  94.0694  15.0098
7.5  1.5  0.1200  100.0000  15.2444
7.5  1.5  0.1600  5.0000  75.4776
7.5  1.5  0.1600  5.3152  72.1298
7.5  1.5  0.1600  5.6503  68.6466
7.5  1.5  0.1600  6.0065  65.0457
7.5  1.5  0.1600  6.3852  61.3497
7.5  1.5  0.1600  6.7878  57.5869
7.5  1.5  0.1600  7.2157  53.2346
7.5  1.5  0.1600  7.6706  48.5703
7.5  1.5  0.1600  8.1542  43.9910
7.5  1.5  0.1600  8.6683  39.5545
7.5  1.5  0.1600  9.2148  35.3210
7.5  1.5  0.1600  9.7958  31.2360
7.5  1.5  0.1600  10.4133  27.0949
7.5  1.5  0.1600  11.0698  23.3471
7.5  1.5  0.1600  11.7677  20.0335
7.5  1.5  0.1600  12.5096  17.0644
7.5  1.5  0.1600  13.2983  14.2949
7.5  1.5  0.1600  14.1367  12.0344
7.5  1.5  0.1600  15.0279  10.2736
7.5  1.5  0.1600  15.9754  8.9924
7.5  1.5  0.1600  16.9825  8.0986
7.5  1.5  0.1600  18.0532  7.3971
7.5  1.5  0.1600  19.1914  7.0908
7.5  1.5  0.1600  20.4013  7.1347
7.5  1.5  0.1600  21.6875  7.4832
7.5  1.5  0.1600  23.0548  8.0907
7.5  1.5  0.1600  24.5083  8.9136
7.5  1.5  0.1600  26.0534  9.9109
7.5  1.5  0.1600  27.6959  11.0288
7.5  1.5  0.1600  29.4420  12.1142
7.5  1.5  0.1600  31.2982  13.2841
7.5  1.5  0.1600  33.2714  14.5111
7.5  1.5  0.1600  35.3690  15.7714
7.5  1.5  0.1600  37.5988  17.0450
7.5  1.5  0.1600  39.9692  18.3150
7.5  1.5  0.1600  42.4891  19.5676
7.5  1.5  0.1600  45.1678  20.7919
7.5  1.5  0.1600  48.0154  21.9792
7.5  1.5  0.1600  51.0425  23.1228
7.5  1.5  0.1600  54.2605  24.2179
7.5  1.5  0.1600  57.6813  25.2615
7.5  1.5  0.1600  61.3179  26.2513
7.5  1.5  0.1600  65.1836  27.1866
7.5  1.5  0.1600  69.2931  28.0672
7.5  1.5  0.1600  73.6617  28.8938
7.5  1.5  0.1600  78.3057  29.6676
7.5  1.5  0.1600  83.2425  30.3901
7.5  1.5  0.1600  88.4905  31.0632
7.5  1.5  0.1600  94.0694  31.6891
7.5  1.5  0.1600  100.0000  32.2700
7.5  1.5  0.2000  5.0000  71.0890
7.5  1.5  0.2000  5.3152  67.6576
7.5  1.5  0.2000  5.6503  64.0428
7.5  1.5  0.2000  6.0065  59.3720
7.5  1.5  0.2000  6.3852  54.7069
7.5  1.5  0.2000  6.7878  50.0940
7.5  1.5  0.2000  7.2157  45.5865
7.5  1.5  0.2000  7.6706  40.9133
7.5  1.5  0.2000  8.1542  36.1295
7.5  1.5  0.2000  8.6683  31.6678
7.5  1.5  0.2000  9.2148  27.1188
7.5  1.5  0.2000  9.7958  22.9020
7.5  1.5  0.2000  10.4133  19.2370
7.5  1.5  0.2000  11.0698  15.7381
7.5  1.5  0.2000  11.7677  12.7790
7.5  1.5  0.2000  12.5096  10.5056
7.5  1.5  0.2000  13.2983  8.7786
7.5  1.5  0.2000  14.1367  7.4174
7.5  1.5  0.2000  15.0279  6.7270
7.5  1.5  0.2000  15.9754  6.6629
7.5  1.5  0.2000  16.9825  7.1711
7.5  1.5  0.2000  18.0532  7.9064
7.5  1.5  0.2000  19.1914  9.0634
7.5  1.5  0.2000  20.4013  10.6254
7.5  1.5  0.2000  21.6875  12.5254
7.5  1.5  0.2000  23.0548  14.6992
7.5  1.5  0.2000  24.5083  17.0472
7.5  1.5  0.2000  26.0534  19.4796
7.5  1.5  0.2000  27.6959  21.9931
7.5  1.5  0.2000  29.4420  24.5562
7.5  1.5  0.2000  31.2982  27.1569
7.5  1.5  0.2000  33.2714  29.7611
7.5  1.5  0.2000  35.3690  32.3263
7.5  1.5  0.2000  37.5988  34.8412
7.5  1.5  0.2000  39.9692  37.2905
7.5  1.5  0.2000  42.4891  39.6591
7.5  1.5  0.2000  45.1678  41.9360
7.5  1.5  0.2000  48.0154  44.0722
7.5  1.5  0.2000  51.0425  46.1029
7.5  1.5  0.2000  54.2605  48.0288
7.5  1.5  0.2000  57.6813  49.8484
7.5  1.5  0.2000  61.3179  51.5616
7.5  1.5  0.2000  65.1836  53.1699
7.5  1.5  0.2000  69.2931  54.6754
7.5  1.5  0.2000  73.6617  56.0815
7.5  1.5  0.2000  78.3057  57.3826
7.5  1.5  0.2000  83.2425  58.5893
7.5  1.5  0.2000  88.4905  59.7096
7.5  1.5  0.2000  94.0694  60.7481
7.5  1.5  0.2000  100.0000  61.7093
7.5  1.5  0.2400  5.0000  67.5328
7.5  1.5  0.2400  5.3152  62.9685
7.5  1.5  0.2400  5.6503  58.4373
7.5  1.5  0.2400  6.0065  53.9871
7.5  1.5  0.2400  6.3852  49.4817
7.5  1.5  0.2400  6.7878  44.5342
7.5  1.5  0.2400  7.2157  39.7942
7.5  1.5  0.2400  7.6706  34.7135
7.5  1.5  0.2400  8.1542  30.0374
7.5  1.5  0.2400  8.6683  25.3248
7.5  1.5  0.2400  9.2148  21.0678
7.5  1.5  0.2400  9.7958  17.2807
7.5  1.5  0.2400  10.4133  13.8735
7.5  1.5  0.2400  11.0698  11.2390
7.5  1.5  0.2400  11.7677  9.1712
7.5  1.5  0.2400  12.5096  7.7411
7.5  1.5  0.2400  13.2983  7.2198
7.5  1.5  0.2400  14.1367  7.2800
7.5  1.5  0.2400  15.0279  8.0281
7.5  1.5  0.2400  15.9754  9.5451
7.5  1.5  0.2400  16.9825  11.6766
7.5  1.5  0.2400  18.0532  14.1503
7.5  1.5  0.2400  19.1914  17.1575
7.5  1.5  0.2400  20.4013  20.6066
7.5  1.5  0.2400  21.6875  24.4085
7.5  1.5  0.2400  23.0548  28.3473
7.5  1.5  0.2400  24.5083  32.3900
7.5  1.5  0.2400  26.0534  36.5729
7.5  1.5  0.2400  27.6959  40.8327
7.5  1.5  0.2400  29.4420  45.1141
7.5  1.5  0.2400  31.2982  49.3698
7.5  1.5  0.2400  33.2714  53.5602
7.5  1.5  0.2400  35.3690  57.6147
7.5  1.5  0.2400  37.5988  61.4933
7.5  1.5  0.2400  39.9692  65.2136
7.5  1.5  0.2400  42.4891  68.7779
7.5  1.5  0.2400  45.1678  72.1818
7.5  1.5  0.2400  48.0154  75.4177
7.5  1.5  0.2400  51.0425  78.4819
7.5  1.5  0.2400  54.2605  81.3730
7.5  1.5  0.2400  57.6813  84.0921
7.5  1.5  0.2400  61.3179  86.6422
7.5  1.5  0.2400  65.1836  89.0275
7.5  1.5  0.2400  69.2931  91.2536
7.5  1.5  0.2400  73.6617  93.3267
7.5  1.5  0.2400  78.3057  95.2536
7.5  1.5  0.2400  83.2425  97.0343
7.5  1.5  0.2400  88.4905  98.6815
7.5  1.5  0.2400  94.0694  100.2055
7.5  1.5  0.2400  100.0000  101.6136
7.5  1.5  0.2800  5.0000  63.3072
7.5  1.5  0.2800  5.3152  59.0151
7.5  1.5  0.2800  5.6503  54.6636
7.5  1.5  0.2800  6.0065  49.8368
7.5  1.5  0.2800  6.3852  45.0027
7.5  1.5  0.2800  6.7878  39.8954
7.5  1.5  0.2800  7.2157  34.8322
7.5  1.5  0.2800  7.6706  29.6930
7.5  1.5  0.2800  8.1542  25.0181
7.5  1.5  0.2800  8.6683  20.4231
7.5  1.5  0.2800  9.2148  16.6204
7.5  1.5  0.2800  9.7958  13.2479
7.5  1.5  0.2800  10.4133  10.8342
7.5  1.5  0.2800  11.0698  9.0282
7.5  1.5  0.2800  11.7677  8.2865
7.5  1.5  0.2800  12.5096  8.3089
7.5  1.5  0.2800  13.2983  9.2621
7.5  1.5  0.2800  14.1367  11.0362
7.5  1.5  0.2800  15.0279  13.7563
7.5  1.5  0.2800  15.9754  17.0514
7.5  1.5  0.2800  16.9825  21.0453
7.5  1.5  0.2800  18.0532  25.7308
7.5  1.5  0.2800  19.1914  30.8880
7.5  1.5  0.2800  20.4013  36.3191
7.5  1.5  0.2800  21.6875  42.0647
7.5  1.5  0.2800  23.0548  48.0790
7.5  1.5  0.2800  24.5083  54.2664
7.5  1.5  0.2800  26.0534  60.3341
7.5  1.5  0.2800  27.6959  66.3032
7.5  1.5  0.2800  29.4420  72.2470
7.5  1.5  0.2800  31.2982  77.9919
7.5  1.5  0.2800  33.2714  83.6129
7.5  1.5  0.2800  35.3690  89.0784
7.5  1.5  0.2800  37.5988  94.3583
7.5  1.5  0.2800  39.9692  99.4297
7.5  1.5  0.2800  42.4891  104.2763
7.5  1.5  0.2800  45.1678  108.8872
7.5  1.5  0.2800  48.0154  113.2563
7.5  1.5  0.2800  51.0425  117.3718
7.5  1.5  0.2800  54.2605  121.1978
7.5  1.5  0.2800  57.6813  124.7895
7.5  1.5  0.2800  61.3179  128.1522
7.5  1.5  0.2800  65.1836  131.2930
7.5  1.5  0.2800  69.2931  134.2201
7.5  1.5  0.2800  73.6617  136.9428
7.5  1.5  0.2800  78.3057  139.4708
7.5  1.5  0.2800  83.2425  141.8142
7.5  1.5  0.2800  88.4905  143.9834
7.5  1.5  0.2800  94.0694  145.9887
7.5  1.5  0.2800  100.0000  147.8401
7.5  1.5  0.3200  5.0000  60.4102
7.5  1.5  0.3200  5.3152  55.9577
7.5  1.5  0.3200  5.6503  51.2064
7.5  1.5  0.3200  6.0065  46.0796
7.5  1.5  0.3200  6.3852  40.8018
7.5  1.5  0.3200  6.7878  35.4334
7.5  1.5  0.3200  7.2157  30.3656
7.5  1.5  0.3200  7.6706  25.5000
7.5  1.5  0.3200  8.1542  20.9955
7.5  1.5  0.3200  8.6683  17.0747
7.5  1.5  0.3200  9.2148  13.8960
7.5  1.5  0.3200  9.7958  11.4452
7.5  1.5  0.3200  10.4133  10.0069
7.5  1.5  0.3200  11.0698  9.5703
7.5  1.5  0.3200  11.7677  10.2202
7.5  1.5  0.3200  12.5096  11.9156
7.5  1.5  0.3200  13.2983  14.6207
7.5  1.5  0.3200  14.1367  18.2452
7.5  1.5  0.3200  15.0279  22.3912
7.5  1.5  0.3200  15.9754  27.5052
7.5  1.5  0.3200  16.9825  33.4474
7.5  1.5  0.3200  18.0532  39.9785
7.5  1.5  0.3200  19.1914  47.1587
7.5  1.5  0.3200  20.4013  54.7479
7.5  1.5  0.3200  21.6875  62.5790
7.5  1.5  0.3200  23.0548  70.6717
7.5  1.5  0.3200  24.5083  78.9119
7.5  1.5  0.3200  26.0534  87.0998
7.5  1.5  0.3200  27.6959  95.1867
7.5  1.5  0.3200  29.4420  103.1711
7.5  1.5  0.3200  31.2982  110.9897
7.5  1.5  0.3200  33.2714  118.5911
7.5  1.5  0.3200  35.3690  125.9347
7.5  1.5  0.3200  37.5988  132.8970
7.5  1.5  0.3200  39.9692  139.5471
7.5  1.5  0.3200  42.4891  145.8792
7.5  1.5  0.3200  45.1678  151.8842
7.5  1.5  0.3200  48.0154  157.5581
7.5  1.5  0.3200  51.0425  162.9016
7.5  1.5  0.3200  54.2605  167.9193
7.5  1.5  0.3200  57.6813  172.6184
7.5  1.5  0.3200  61.3179  177.0086
7.5  1.5  0.3200  65.1836  181.1012
7.5  1.5  0.3200  69.2931  184.9090
7.5  1.5  0.3200  73.6617  188.4454
7.5  1.5  0.3200  78.3057  191.7243
7.5  1.5  0.3200  83.2425  194.7307
7.5  1.5  0.3200  88.4905  197.4903
7.5  1.5  0.3200  94.0694  200.0393
7.5  1.5  0.3200  100.0000  202.3911
7.5  1.5  0.3600  5.0000  57.8240
7.5  1.5  0.3600  5.3152  52.8414
7.5  1.5  0.3600  5.6503  47.6191
7.5  1.5  0.3600  6.0065  42.3960
7.5  1.5  0.3600  6.3852  37.0935
7.5  1.5  0.3600  6.7878  31.8805
7.5  1.5  0.3600  7.2157  26.9917
7.5  1.5  0.3600  7.6706  22.2701
7.5  1.5  0.3600  8.1542  18.3154
7.5  1.5  0.3600  8.6683  15.0865
7.5  1.5  0.3600  9.2148  12.7787
7.5  1.5  0.3600  9.7958  11.4904
7.5  1.5  0.3600  10.4133  11.3129
7.5  1.5  0.3600  11.0698  11.5759
7.5  1.5  0.3600  11.7677  13.2704
7.5  1.5  0.3600  12.5096  16.4231
7.5  1.5  0.3600  13.2983  20.7584
7.5  1.5  0.3600  14.1367  26.4987
7.5  1.5  0.3600  15.0279  33.1883
7.5  1.5  0.3600  15.9754  41.0467
7.5  1.5  0.3600  16.9825  49.5941
7.5  1.5  0.3600  18.0532  58.8251
7.5  1.5  0.3600  19.1914  68.4711
7.5  1.5  0.3600  20.4013  78.5419
7.5  1.5  0.3600  21.6875  88.7712
7.5  1.5  0.3600  23.0548  99.2043
7.5  1.5  0.3600  24.5083  109.7427
7.5  1.5  0.3600  26.0534  120.2344
7.5  1.5  0.3600  27.6959  130.4802
7.5  1.5  0.3600  29.4420  140.5451
7.5  1.5  0.3600  31.2982  150.3586
7.5  1.5  0.3600  33.2714  159.8640
7.5  1.5  0.3600  35.3690  169.0174
7.5  1.5  0.3600  37.5988  177.7861
7.5  1.5  0.3600  39.9692  186.1473
7.5  1.5  0.3600  42.4891  194.0869
7.5  1.5  0.3600  45.1678  201.5267
7.5  1.5  0.3600  48.0154  208.4749
7.5  1.5  0.3600  51.0425  215.0097
7.5  1.5  0.3600  54.2605  221.1385
7.5  1.5  0.3600  57.6813  226.8720
7.5  1.5  0.3600  61.3179  232.2233
7.5  1.5  0.3600  65.1836  237.2076
7.5  1.5  0.3600  69.2931  241.8414
7.5  1.5  0.3600  73.6617  246.1419
7.5  1.5  0.3600  78.3057  250.1268
7.5  1.5  0.3600  83.2425  253.8142
7.5  1.5  0.3600  88.4905  257.2217
7.5  1.5  0.3600  94.0694  260.3670
7.5  1.5  0.3600  100.0000  263.2669
7.5  1.5  0.4000  5.0000  55.0354
7.5  1.5  0.4000  5.3152  49.8878
7.5  1.5  0.4000  5.6503  44.6833
7.5  1.5  0.4000  6.0065  39.3462
7.5  1.5  0.4000  6.3852  33.9731
7.5  1.5  0.4000  6.7878  28.9202
7.5  1.5  0.4000  7.2157  24.3685
7.5  1.5  0.4000  7.6706  20.1716
7.5  1.5  0.4000  8.1542  16.8656
7.5  1.5  0.4000  8.6683  14.1062
7.5  1.5  0.4000  9.2148  12.2532
7.5  1.5  0.4000  9.7958  11.4877
7.5  1.5  0.4000  10.4133  12.2575
7.5  1.5  0.4000  11.0698  14.7086
7.5  1.5  0.4000  11.7677  18.7061
7.5  1.5  0.4000  12.5096  23.9109
7.5  1.5  0.4000  13.2983  30.4962
7.5  1.5  0.4000  14.1367  38.3457
7.5  1.5  0.4000  15.0279  47.5557
7.5  1.5  0.4000  15.9754  57.7883
7.5  1.5  0.4000  16.9825  69.0331
7.5  1.5  0.4000  18.0532  80.9092
7.5  1.5  0.4000  19.1914  93.3088
7.5  1.5  0.4000  20.4013  106.0384
7.5  1.5  0.4000  21.6875  118.9834
7.5  1.5  0.4000  23.0548  132.1141
7.5  1.5  0.4000  24.5083  145.2811
7.5  1.5  0.4000  26.0534  158.3545
7.5  1.5  0.4000  27.6959  171.2234
7.5  1.5  0.4000  29.4420  183.7956
7.5  1.5  0.4000  31.2982  195.9957
7.5  1.5  0.4000  33.2714  207.7648
7.5  1.5  0.4000  35.3690  218.8665
7.5  1.5  0.4000  37.5988  229.4618
7.5  1.5  0.4000  39.9692  239.5142
7.5  1.5  0.4000  42.4891  249.0252
7.5  1.5  0.4000  45.1678  258.0101
7.5  1.5  0.4000  48.0154  266.4709
7.5  1.5  0.4000  51.0425  274.4149
7.5  1.5  0.4000  54.2605  281.8543
7.5  1.5  0.4000  57.6813  288.8046
7.5  1.5  0.4000  61.3179  295.2839
7.5  1.5  0.4000  65.1836  301.3124
7.5  1.5  0.4000  69.2931  306.9114
7.5  1.5  0.4000  73.6617  312.1032
7.5  1.5  0.4000  78.3057  316.9103
7.5  1.5  0.4000  83.2425  321.3551
7.5  1.5  0.4000  88.4905  325.4599
7.5  1.5  0.4000  94.0694  329.2465
7.5  1.5  0.4000  100.0000  332.7359
7.5  1.5  0.4400  5.0000  52.4601
7.5  1.5  0.4400  5.3152  47.2978
7.5  1.5  0.4400  5.6503  42.0925
7.5  1.5  0.4400  6.0065  36.7154
7.5  1.5  0.4400  6.3852  31.5603
7.5  1.5  0.4400  6.7878  26.8250
7.5  1.5  0.4400  7.2157  22.4765
7.5  1.5  0.4400  7.6706  18.1441
7.5  1.5  0.4400  8.1542  14.8312
7.5  1.5  0.4400  8.6683  12.6541
7.5  1.5  0.4400  9.2148  12.1535
7.5  1.5  0.4400  9.7958  13.3664
7.5  1.5  0.4400  10.4133  15.6455
7.5  1.5  0.4400  11.0698  19.8131
7.5  1.5  0.4400  11.7677  25.7185
7.5  1.5  0.4400  12.5096  33.3506
7.5  1.5  0.4400  13.2983  42.4759
7.5  1.5  0.4400  14.1367  53.0135
7.5  1.5  0.4400  15.0279  65.0488
7.5  1.5  0.4400  15.9754  78.1912
7.5  1.5  0.4400  16.9825  92.4907
7.5  1.5  0.4400  18.0532  107.6833
7.5  1.5  0.4400  19.1914  123.0461
7.5  1.5  0.4400  20.4013  138.9015
7.5  1.5  0.4400  21.6875  154.9167
7.5  1.5  0.4400  23.0548  171.0424
7.5  1.5  0.4400  24.5083  187.1032
7.5  1.5  0.4400  26.0534  202.8495
7.5  1.5  0.4400  27.6959  218.1301
7.5  1.5  0.4400  29.4420  232.9175
7.5  1.5  0.4400  31.2982  247.2394
7.5  1.5  0.4400  33.2714  261.0315
7.5  1.5  0.4400  35.3690  274.2456
7.5  1.5  0.4400  37.5988  286.8482
7.5  1.5  0.4400  39.9692  298.8183
7.5  1.5  0.4400  42.4891  310.1454
7.5  1.5  0.4400  45.1678  320.8283
7.5  1.5  0.4400  48.0154  330.8731
7.5  1.5  0.4400  51.0425  340.2922
7.5  1.5  0.4400  54.2605  349.1027
7.5  1.5  0.4400  57.6813  357.3252
7.5  1.5  0.4400  61.3179  364.9833
7.5  1.5  0.4400  65.1836  372.1025
7.5  1.5  0.4400  69.2931  378.7095
7.5  1.5  0.4400  73.6617  384.8317
7.5  1.5  0.4400  78.3057  390.4967
7.5  1.5  0.4400  83.2425  395.7318
7.5  1.5  0.4400  88.4905  400.5640
7.5  1.5  0.4400  94.0694  405.0194
7.5  1.5  0.4400  100.0000  409.1233
7.5  1.5  0.4800  5.0000  50.3114
7.5  1.5  0.4800  5.3152  45.1622
7.5  1.5  0.4800  5.6503  39.8131
7.5  1.5  0.4800  6.0065  34.6232
7.5  1.5  0.4800  6.3852  29.7703
