# R0[kpc]  alpha  rhos[GeV/cm3]  Rs[kpc]  chi2
7.5  1.1  0.1600  15.0279  8.4808
7.5  1.1  0.1600  15.9754  7.4680
7.5  1.1  0.1600  16.9825  6.8258
7.5  1.1  0.1600  18.0532  6.6314
7.5  1.1  0.1600  19.1914  7.0256
7.5  1.1  0.1600  20.4013  7.9284
7.5  1.1  0.1600  21.6875  9.1066
7.5  1.1  0.1600  23.0548  10.8239
7.5  1.1  0.1600  24.5083  13.0286
7.5  1.1  0.1600  26.0534  15.4525
7.5  1.1  0.1600  27.6959  18.1505
7.5  1.1  0.1600  29.4420  21.1961
7.5  1.1  0.1600  31.2982  24.5381
7.5  1.1  0.1600  33.2714  28.0701
7.5  1.1  0.1600  35.3690  31.6000
7.5  1.1  0.1600  37.5988  35.3026
7.5  1.1  0.1600  39.9692  39.1370
7.5  1.1  0.1600  42.4891  43.0658
7.5  1.1  0.1600  45.1678  46.9783
7.5  1.1  0.1600  48.0154  50.8458
7.5  1.1  0.1600  51.0425  54.7253
7.5  1.1  0.1600  54.2605  58.5921
7.5  1.1  0.1600  57.6813  62.4251
7.5  1.1  0.1600  61.3179  66.2058
7.5  1.1  0.1600  65.1836  69.8817
7.5  1.1  0.1600  69.2931  73.3650
7.5  1.1  0.1600  73.6617  76.7656
7.5  1.1  0.1600  78.3057  80.0741
7.5  1.1  0.1600  83.2425  83.2832
7.5  1.1  0.1600  88.4905  86.3871
7.5  1.1  0.1600  94.0694  89.3815
7.5  1.1  0.1600  100.0000  92.2636
7.5  1.1  0.2000  5.0000  69.2486
7.5  1.1  0.2000  5.3152  65.6913
7.5  1.1  0.2000  5.6503  61.1270
7.5  1.1  0.2000  6.0065  56.6151
7.5  1.1  0.2000  6.3852  52.2199
7.5  1.1  0.2000  6.7878  47.9700
7.5  1.1  0.2000  7.2157  43.2576
7.5  1.1  0.2000  7.6706  38.7607
7.5  1.1  0.2000  8.1542  34.0709
7.5  1.1  0.2000  8.6683  29.6751
7.5  1.1  0.2000  9.2148  25.3216
7.5  1.1  0.2000  9.7958  21.2107
7.5  1.1  0.2000  10.4133  17.5716
7.5  1.1  0.2000  11.0698  14.1818
7.5  1.1  0.2000  11.7677  11.5831
7.5  1.1  0.2000  12.5096  9.3784
7.5  1.1  0.2000  13.2983  8.0900
7.5  1.1  0.2000  14.1367  7.2263
7.5  1.1  0.2000  15.0279  7.2068
7.5  1.1  0.2000  15.9754  7.9403
7.5  1.1  0.2000  16.9825  9.1781
7.5  1.1  0.2000  18.0532  11.1870
7.5  1.1  0.2000  19.1914  13.9350
7.5  1.1  0.2000  20.4013  17.1102
7.5  1.1  0.2000  21.6875  20.9887
7.5  1.1  0.2000  23.0548  25.3412
7.5  1.1  0.2000  24.5083  30.1651
7.5  1.1  0.2000  26.0534  35.3926
7.5  1.1  0.2000  27.6959  40.6995
7.5  1.1  0.2000  29.4420  46.1786
7.5  1.1  0.2000  31.2982  51.9520
7.5  1.1  0.2000  33.2714  57.8423
7.5  1.1  0.2000  35.3690  63.9654
7.5  1.1  0.2000  37.5988  70.2610
7.5  1.1  0.2000  39.9692  76.5728
7.5  1.1  0.2000  42.4891  82.8739
7.5  1.1  0.2000  45.1678  89.2078
7.5  1.1  0.2000  48.0154  95.5341
7.5  1.1  0.2000  51.0425  101.8170
7.5  1.1  0.2000  54.2605  107.9147
7.5  1.1  0.2000  57.6813  113.8907
7.5  1.1  0.2000  61.3179  119.7511
7.5  1.1  0.2000  65.1836  125.4767
7.5  1.1  0.2000  69.2931  131.0513
7.5  1.1  0.2000  73.6617  136.4623
7.5  1.1  0.2000  78.3057  141.6903
7.5  1.1  0.2000  83.2425  146.6566
7.5  1.1  0.2000  88.4905  151.4424
7.5  1.1  0.2000  94.0694  156.0439
7.5  1.1  0.2000  100.0000  160.4593
7.5  1.1  0.2400  5.0000  64.6264
7.5  1.1  0.2400  5.3152  60.2299
7.5  1.1  0.2400  5.6503  55.9806
7.5  1.1  0.2400  6.0065  51.6791
7.5  1.1  0.2400  6.3852  47.0207
7.5  1.1  0.2400  6.7878  42.2933
7.5  1.1  0.2400  7.2157  37.3514
7.5  1.1  0.2400  7.6706  32.5594
7.5  1.1  0.2400  8.1542  27.6511
7.5  1.1  0.2400  8.6683  23.2451
7.5  1.1  0.2400  9.2148  19.2554
7.5  1.1  0.2400  9.7958  15.6693
7.5  1.1  0.2400  10.4133  12.6489
7.5  1.1  0.2400  11.0698  10.4270
7.5  1.1  0.2400  11.7677  8.8716
7.5  1.1  0.2400  12.5096  8.2413
7.5  1.1  0.2400  13.2983  8.4527
7.5  1.1  0.2400  14.1367  9.6237
7.5  1.1  0.2400  15.0279  11.5527
7.5  1.1  0.2400  15.9754  14.4410
7.5  1.1  0.2400  16.9825  17.5887
7.5  1.1  0.2400  18.0532  21.6733
7.5  1.1  0.2400  19.1914  26.6361
7.5  1.1  0.2400  20.4013  32.4521
7.5  1.1  0.2400  21.6875  38.9910
7.5  1.1  0.2400  23.0548  46.2031
7.5  1.1  0.2400  24.5083  54.0417
7.5  1.1  0.2400  26.0534  62.2969
7.5  1.1  0.2400  27.6959  70.6991
7.5  1.1  0.2400  29.4420  79.4210
7.5  1.1  0.2400  31.2982  88.4224
7.5  1.1  0.2400  33.2714  97.5552
7.5  1.1  0.2400  35.3690  106.9087
7.5  1.1  0.2400  37.5988  116.3649
7.5  1.1  0.2400  39.9692  125.7237
7.5  1.1  0.2400  42.4891  135.1079
7.5  1.1  0.2400  45.1678  144.4611
7.5  1.1  0.2400  48.0154  153.7341
7.5  1.1  0.2400  51.0425  162.8361
7.5  1.1  0.2400  54.2605  171.5336
7.5  1.1  0.2400  57.6813  180.0578
7.5  1.1  0.2400  61.3179  188.3815
7.5  1.1  0.2400  65.1836  196.4826
7.5  1.1  0.2400  69.2931  204.3431
7.5  1.1  0.2400  73.6617  211.9492
7.5  1.1  0.2400  78.3057  219.2907
7.5  1.1  0.2400  83.2425  226.3602
7.5  1.1  0.2400  88.4905  233.1534
7.5  1.1  0.2400  94.0694  239.6685
7.5  1.1  0.2400  100.0000  245.9054
7.5  1.1  0.2800  5.0000  60.6935
7.5  1.1  0.2800  5.3152  56.5043
7.5  1.1  0.2800  5.6503  52.0826
7.5  1.1  0.2800  6.0065  47.1182
7.5  1.1  0.2800  6.3852  42.0073
7.5  1.1  0.2800  6.7878  37.0423
7.5  1.1  0.2800  7.2157  32.0133
7.5  1.1  0.2800  7.6706  27.2553
7.5  1.1  0.2800  8.1542  22.6816
7.5  1.1  0.2800  8.6683  18.6124
7.5  1.1  0.2800  9.2148  15.3030
7.5  1.1  0.2800  9.7958  12.4873
7.5  1.1  0.2800  10.4133  10.7120
7.5  1.1  0.2800  11.0698  9.6830
7.5  1.1  0.2800  11.7677  9.7653
7.5  1.1  0.2800  12.5096  10.2242
7.5  1.1  0.2800  13.2983  11.7515
7.5  1.1  0.2800  14.1367  14.6490
7.5  1.1  0.2800  15.0279  18.8039
7.5  1.1  0.2800  15.9754  24.0638
7.5  1.1  0.2800  16.9825  29.9059
7.5  1.1  0.2800  18.0532  36.9968
7.5  1.1  0.2800  19.1914  45.1639
7.5  1.1  0.2800  20.4013  54.2362
7.5  1.1  0.2800  21.6875  64.2871
7.5  1.1  0.2800  23.0548  74.9062
7.5  1.1  0.2800  24.5083  86.0302
7.5  1.1  0.2800  26.0534  97.7043
7.5  1.1  0.2800  27.6959  109.8464
7.5  1.1  0.2800  29.4420  122.4782
7.5  1.1  0.2800  31.2982  135.4819
7.5  1.1  0.2800  33.2714  148.6101
7.5  1.1  0.2800  35.3690  161.5813
7.5  1.1  0.2800  37.5988  174.6186
7.5  1.1  0.2800  39.9692  187.5927
7.5  1.1  0.2800  42.4891  200.5146
7.5  1.1  0.2800  45.1678  213.3132
7.5  1.1  0.2800  48.0154  225.8082
7.5  1.1  0.2800  51.0425  237.9646
7.5  1.1  0.2800  54.2605  249.7286
7.5  1.1  0.2800  57.6813  261.2143
7.5  1.1  0.2800  61.3179  272.3915
7.5  1.1  0.2800  65.1836  283.2363
7.5  1.1  0.2800  69.2931  293.7298
7.5  1.1  0.2800  73.6617  303.8582
7.5  1.1  0.2800  78.3057  313.6117
7.5  1.1  0.2800  83.2425  322.9846
7.5  1.1  0.2800  88.4905  331.9740
7.5  1.1  0.2800  94.0694  340.5804
7.5  1.1  0.2800  100.0000  348.8063
7.5  1.1  0.3200  5.0000  57.6991
7.5  1.1  0.3200  5.3152  52.8467
7.5  1.1  0.3200  5.6503  47.9600
7.5  1.1  0.3200  6.0065  42.8108
7.5  1.1  0.3200  6.3852  37.6693
7.5  1.1  0.3200  6.7878  32.7126
7.5  1.1  0.3200  7.2157  27.7042
7.5  1.1  0.3200  7.6706  23.1718
7.5  1.1  0.3200  8.1542  19.2663
7.5  1.1  0.3200  8.6683  15.8467
7.5  1.1  0.3200  9.2148  13.2996
7.5  1.1  0.3200  9.7958  11.7040
7.5  1.1  0.3200  10.4133  10.0796
7.5  1.1  0.3200  11.0698  9.9942
7.5  1.1  0.3200  11.7677  11.5119
7.5  1.1  0.3200  12.5096  13.8969
7.5  1.1  0.3200  13.2983  17.6584
7.5  1.1  0.3200  14.1367  23.0521
7.5  1.1  0.3200  15.0279  30.0520
7.5  1.1  0.3200  15.9754  38.0618
7.5  1.1  0.3200  16.9825  47.4946
7.5  1.1  0.3200  18.0532  58.3453
7.5  1.1  0.3200  19.1914  70.3067
7.5  1.1  0.3200  20.4013  83.4566
7.5  1.1  0.3200  21.6875  97.2515
7.5  1.1  0.3200  23.0548  111.9528
7.5  1.1  0.3200  24.5083  127.2893
7.5  1.1  0.3200  26.0534  143.2099
7.5  1.1  0.3200  27.6959  159.4181
7.5  1.1  0.3200  29.4420  176.1321
7.5  1.1  0.3200  31.2982  193.2106
7.5  1.1  0.3200  33.2714  210.5233
7.5  1.1  0.3200  35.3690  227.9515
7.5  1.1  0.3200  37.5988  245.1996
7.5  1.1  0.3200  39.9692  261.9972
7.5  1.1  0.3200  42.4891  278.6572
7.5  1.1  0.3200  45.1678  295.1039
7.5  1.1  0.3200  48.0154  311.2715
7.5  1.1  0.3200  51.0425  327.1043
7.5  1.1  0.3200  54.2605  342.5553
7.5  1.1  0.3200  57.6813  357.5860
7.5  1.1  0.3200  61.3179  372.1656
7.5  1.1  0.3200  65.1836  386.2699
7.5  1.1  0.3200  69.2931  399.8811
7.5  1.1  0.3200  73.6617  412.9871
7.5  1.1  0.3200  78.3057  425.4515
7.5  1.1  0.3200  83.2425  437.2690
7.5  1.1  0.3200  88.4905  448.5881
7.5  1.1  0.3200  94.0694  459.4116
7.5  1.1  0.3200  100.0000  469.7451
7.5  1.1  0.3600  5.0000  54.3224
7.5  1.1  0.3600  5.3152  49.4302
7.5  1.1  0.3600  5.6503  44.3273
7.5  1.1  0.3600  6.0065  39.0701
7.5  1.1  0.3600  6.3852  33.9665
7.5  1.1  0.3600  6.7878  29.1456
7.5  1.1  0.3600  7.2157  24.5793
7.5  1.1  0.3600  7.6706  20.5092
7.5  1.1  0.3600  8.1542  17.0296
7.5  1.1  0.3600  8.6683  13.7839
7.5  1.1  0.3600  9.2148  11.3118
7.5  1.1  0.3600  9.7958  10.4994
7.5  1.1  0.3600  10.4133  10.6807
7.5  1.1  0.3600  11.0698  12.3023
7.5  1.1  0.3600  11.7677  15.8084
7.5  1.1  0.3600  12.5096  20.6981
7.5  1.1  0.3600  13.2983  27.3988
7.5  1.1  0.3600  14.1367  36.0459
7.5  1.1  0.3600  15.0279  46.3529
7.5  1.1  0.3600  15.9754  58.1207
7.5  1.1  0.3600  16.9825  71.1893
7.5  1.1  0.3600  18.0532  86.0286
7.5  1.1  0.3600  19.1914  101.8416
7.5  1.1  0.3600  20.4013  119.2411
7.5  1.1  0.3600  21.6875  138.0138
7.5  1.1  0.3600  23.0548  157.4007
7.5  1.1  0.3600  24.5083  177.3532
7.5  1.1  0.3600  26.0534  198.1286
7.5  1.1  0.3600  27.6959  219.5397
7.5  1.1  0.3600  29.4420  241.4111
7.5  1.1  0.3600  31.2982  263.5807
7.5  1.1  0.3600  33.2714  285.2249
7.5  1.1  0.3600  35.3690  306.8923
7.5  1.1  0.3600  37.5988  328.4958
7.5  1.1  0.3600  39.9692  349.9258
7.5  1.1  0.3600  42.4891  371.0861
7.5  1.1  0.3600  45.1678  391.8932
7.5  1.1  0.3600  48.0154  412.2756
7.5  1.1  0.3600  51.0425  432.1733
7.5  1.1  0.3600  54.2605  451.4368
7.5  1.1  0.3600  57.6813  469.8161
7.5  1.1  0.3600  61.3179  487.6157
7.5  1.1  0.3600  65.1836  504.8107
7.5  1.1  0.3600  69.2931  521.3830
7.5  1.1  0.3600  73.6617  537.3212
7.5  1.1  0.3600  78.3057  552.6193
7.5  1.1  0.3600  83.2425  567.2762
7.5  1.1  0.3600  88.4905  581.2952
7.5  1.1  0.3600  94.0694  594.6830
7.5  1.1  0.3600  100.0000  607.4496
7.5  1.1  0.4000  5.0000  51.4913
7.5  1.1  0.4000  5.3152  46.4818
7.5  1.1  0.4000  5.6503  41.2225
7.5  1.1  0.4000  6.0065  36.0554
7.5  1.1  0.4000  6.3852  31.1151
7.5  1.1  0.4000  6.7878  26.3008
7.5  1.1  0.4000  7.2157  22.0623
7.5  1.1  0.4000  7.6706  17.9287
7.5  1.1  0.4000  8.1542  14.2949
7.5  1.1  0.4000  8.6683  12.2960
7.5  1.1  0.4000  9.2148  10.9038
7.5  1.1  0.4000  9.7958  11.3660
7.5  1.1  0.4000  10.4133  13.2906
7.5  1.1  0.4000  11.0698  17.2722
7.5  1.1  0.4000  11.7677  23.5243
7.5  1.1  0.4000  12.5096  31.4273
7.5  1.1  0.4000  13.2983  41.1856
7.5  1.1  0.4000  14.1367  53.0565
7.5  1.1  0.4000  15.0279  66.7848
7.5  1.1  0.4000  15.9754  82.8621
7.5  1.1  0.4000  16.9825  100.7607
7.5  1.1  0.4000  18.0532  120.0070
7.5  1.1  0.4000  19.1914  141.2074
7.5  1.1  0.4000  20.4013  164.1102
7.5  1.1  0.4000  21.6875  187.8052
7.5  1.1  0.4000  23.0548  212.3045
7.5  1.1  0.4000  24.5083  237.8435
7.5  1.1  0.4000  26.0534  264.1954
7.5  1.1  0.4000  27.6959  291.1466
7.5  1.1  0.4000  29.4420  317.9367
7.5  1.1  0.4000  31.2982  344.7041
7.5  1.1  0.4000  33.2714  371.5729
7.5  1.1  0.4000  35.3690  398.3897
7.5  1.1  0.4000  37.5988  425.0178
7.5  1.1  0.4000  39.9692  451.3362
7.5  1.1  0.4000  42.4891  477.2396
7.5  1.1  0.4000  45.1678  502.3638
7.5  1.1  0.4000  48.0154  526.6534
7.5  1.1  0.4000  51.0425  550.3303
7.5  1.1  0.4000  54.2605  573.3404
7.5  1.1  0.4000  57.6813  595.6406
7.5  1.1  0.4000  61.3179  617.1978
7.5  1.1  0.4000  65.1836  637.9878
7.5  1.1  0.4000  69.2931  657.9945
7.5  1.1  0.4000  73.6617  677.2089
7.5  1.1  0.4000  78.3057  695.6282
7.5  1.1  0.4000  83.2425  713.2550
7.5  1.1  0.4000  88.4905  730.0966
7.5  1.1  0.4000  94.0694  746.1642
7.5  1.1  0.4000  100.0000  761.4724
7.5  1.1  0.4400  5.0000  48.9534
7.5  1.1  0.4400  5.3152  43.7645
7.5  1.1  0.4400  5.6503  38.6198
7.5  1.1  0.4400  6.0065  33.4810
7.5  1.1  0.4400  6.3852  28.5969
7.5  1.1  0.4400  6.7878  24.1314
7.5  1.1  0.4400  7.2157  19.0782
7.5  1.1  0.4400  7.6706  15.5564
7.5  1.1  0.4400  8.1542  12.9262
7.5  1.1  0.4400  8.6683  11.6984
7.5  1.1  0.4400  9.2148  11.8131
7.5  1.1  0.4400  9.7958  14.2906
7.5  1.1  0.4400  10.4133  18.6863
7.5  1.1  0.4400  11.0698  25.0857
7.5  1.1  0.4400  11.7677  33.8766
7.5  1.1  0.4400  12.5096  44.8806
7.5  1.1  0.4400  13.2983  58.7346
7.5  1.1  0.4400  14.1367  74.5406
7.5  1.1  0.4400  15.0279  93.0462
7.5  1.1  0.4400  15.9754  114.4087
7.5  1.1  0.4400  16.9825  137.1448
7.5  1.1  0.4400  18.0532  162.0010
7.5  1.1  0.4400  19.1914  188.9558
7.5  1.1  0.4400  20.4013  217.3487
7.5  1.1  0.4400  21.6875  246.4344
7.5  1.1  0.4400  23.0548  276.8369
7.5  1.1  0.4400  24.5083  308.2856
7.5  1.1  0.4400  26.0534  340.5243
7.5  1.1  0.4400  27.6959  372.5338
7.5  1.1  0.4400  29.4420  404.7505
7.5  1.1  0.4400  31.2982  437.1485
7.5  1.1  0.4400  33.2714  469.5395
7.5  1.1  0.4400  35.3690  501.7546
7.5  1.1  0.4400  37.5988  533.6437
7.5  1.1  0.4400  39.9692  564.7136
7.5  1.1  0.4400  42.4891  594.9437
7.5  1.1  0.4400  45.1678  624.5452
7.5  1.1  0.4400  48.0154  653.4335
7.5  1.1  0.4400  51.0425  681.5392
7.5  1.1  0.4400  54.2605  708.8059
7.5  1.1  0.4400  57.6813  735.1898
7.5  1.1  0.4400  61.3179  760.6581
7.5  1.1  0.4400  65.1836  785.1880
7.5  1.1  0.4400  69.2931  808.7656
7.5  1.1  0.4400  73.6617  831.3849
7.5  1.1  0.4400  78.3057  852.8017
7.5  1.1  0.4400  83.2425  873.1983
7.5  1.1  0.4400  88.4905  892.6760
7.5  1.1  0.4400  94.0694  911.2496
7.5  1.1  0.4400  100.0000  928.9374
7.5  1.1  0.4800  5.0000  46.6377
7.5  1.1  0.4800  5.3152  41.5112
7.5  1.1  0.4800  5.6503  36.1896
7.5  1.1  0.4800  6.0065  31.2137
7.5  1.1  0.4800  6.3852  26.1230
