# R0[kpc]  alpha  rhos[GeV/cm3]  Rs[kpc]  chi2
7.5  0.8  0.1600  6.3852  57.0764
7.5  0.8  0.1600  6.7878  52.7619
7.5  0.8  0.1600  7.2157  48.6413
7.5  0.8  0.1600  7.6706  44.5497
7.5  0.8  0.1600  8.1542  40.1823
7.5  0.8  0.1600  8.6683  35.9978
7.5  0.8  0.1600  9.2148  31.7161
7.5  0.8  0.1600  9.7958  27.4735
7.5  0.8  0.1600  10.4133  23.3385
7.5  0.8  0.1600  11.0698  19.7106
7.5  0.8  0.1600  11.7677  16.2120
7.5  0.8  0.1600  12.5096  13.3647
7.5  0.8  0.1600  13.2983  10.9127
7.5  0.8  0.1600  14.1367  9.0724
7.5  0.8  0.1600  15.0279  7.8278
7.5  0.8  0.1600  15.9754  7.3293
7.5  0.8  0.1600  16.9825  7.5529
7.5  0.8  0.1600  18.0532  8.4617
7.5  0.8  0.1600  19.1914  10.2655
7.5  0.8  0.1600  20.4013  12.7853
7.5  0.8  0.1600  21.6875  15.5332
7.5  0.8  0.1600  23.0548  19.0111
7.5  0.8  0.1600  24.5083  23.3821
7.5  0.8  0.1600  26.0534  28.7658
7.5  0.8  0.1600  27.6959  34.8408
7.5  0.8  0.1600  29.4420  41.1150
7.5  0.8  0.1600  31.2982  48.2373
7.5  0.8  0.1600  33.2714  56.1116
7.5  0.8  0.1600  35.3690  64.6420
7.5  0.8  0.1600  37.5988  73.8769
7.5  0.8  0.1600  39.9692  83.6196
7.5  0.8  0.1600  42.4891  93.6707
7.5  0.8  0.1600  45.1678  104.1524
7.5  0.8  0.1600  48.0154  115.0293
7.5  0.8  0.1600  51.0425  126.4244
7.5  0.8  0.1600  54.2605  138.2657
7.5  0.8  0.1600  57.6813  150.0581
7.5  0.8  0.1600  61.3179  162.0462
7.5  0.8  0.1600  65.1836  174.1946
7.5  0.8  0.1600  69.2931  186.4671
7.5  0.8  0.1600  73.6617  198.7759
7.5  0.8  0.1600  78.3057  211.0496
7.5  0.8  0.1600  83.2425  223.1750
7.5  0.8  0.1600  88.4905  235.3443
7.5  0.8  0.1600  94.0694  247.5156
7.5  0.8  0.1600  100.0000  259.6509
7.5  0.8  0.2000  5.0000  67.4935
7.5  0.8  0.2000  5.3152  63.0691
7.5  0.8  0.2000  5.6503  58.7406
7.5  0.8  0.2000  6.0065  54.5920
7.5  0.8  0.2000  6.3852  50.4918
7.5  0.8  0.2000  6.7878  46.1652
7.5  0.8  0.2000  7.2157  41.6237
7.5  0.8  0.2000  7.6706  36.8939
7.5  0.8  0.2000  8.1542  32.3525
7.5  0.8  0.2000  8.6683  27.7778
7.5  0.8  0.2000  9.2148  23.6247
7.5  0.8  0.2000  9.7958  19.5760
7.5  0.8  0.2000  10.4133  16.1668
7.5  0.8  0.2000  11.0698  13.2239
7.5  0.8  0.2000  11.7677  10.9344
7.5  0.8  0.2000  12.5096  9.4941
7.5  0.8  0.2000  13.2983  8.6161
7.5  0.8  0.2000  14.1367  8.7755
7.5  0.8  0.2000  15.0279  9.4416
7.5  0.8  0.2000  15.9754  10.7144
7.5  0.8  0.2000  16.9825  13.2159
7.5  0.8  0.2000  18.0532  16.4358
7.5  0.8  0.2000  19.1914  20.7694
7.5  0.8  0.2000  20.4013  26.4724
7.5  0.8  0.2000  21.6875  33.5355
7.5  0.8  0.2000  23.0548  41.3919
7.5  0.8  0.2000  24.5083  50.4387
7.5  0.8  0.2000  26.0534  60.7650
7.5  0.8  0.2000  27.6959  72.1978
7.5  0.8  0.2000  29.4420  84.2408
7.5  0.8  0.2000  31.2982  97.1795
7.5  0.8  0.2000  33.2714  111.1466
7.5  0.8  0.2000  35.3690  125.7982
7.5  0.8  0.2000  37.5988  141.3151
7.5  0.8  0.2000  39.9692  157.8223
7.5  0.8  0.2000  42.4891  175.2077
7.5  0.8  0.2000  45.1678  192.4260
7.5  0.8  0.2000  48.0154  210.3234
7.5  0.8  0.2000  51.0425  228.8215
7.5  0.8  0.2000  54.2605  247.8210
7.5  0.8  0.2000  57.6813  267.2275
7.5  0.8  0.2000  61.3179  286.5415
7.5  0.8  0.2000  65.1836  305.7384
7.5  0.8  0.2000  69.2931  325.1252
7.5  0.8  0.2000  73.6617  344.6276
7.5  0.8  0.2000  78.3057  364.1768
7.5  0.8  0.2000  83.2425  383.7097
7.5  0.8  0.2000  88.4905  403.1682
7.5  0.8  0.2000  94.0694  422.2798
7.5  0.8  0.2000  100.0000  440.8664
7.5  0.8  0.2400  5.0000  62.0895
7.5  0.8  0.2400  5.3152  58.0413
7.5  0.8  0.2400  5.6503  53.9580
7.5  0.8  0.2400  6.0065  49.5131
7.5  0.8  0.2400  6.3852  44.7363
7.5  0.8  0.2400  6.7878  39.8724
7.5  0.8  0.2400  7.2157  35.1893
7.5  0.8  0.2400  7.6706  30.3511
7.5  0.8  0.2400  8.1542  25.8749
7.5  0.8  0.2400  8.6683  21.8181
7.5  0.8  0.2400  9.2148  18.0056
7.5  0.8  0.2400  9.7958  14.8928
7.5  0.8  0.2400  10.4133  12.3535
7.5  0.8  0.2400  11.0698  10.7560
7.5  0.8  0.2400  11.7677  9.5935
7.5  0.8  0.2400  12.5096  9.0199
7.5  0.8  0.2400  13.2983  9.6034
7.5  0.8  0.2400  14.1367  11.0561
7.5  0.8  0.2400  15.0279  14.1685
7.5  0.8  0.2400  15.9754  18.7686
7.5  0.8  0.2400  16.9825  24.6742
7.5  0.8  0.2400  18.0532  32.3650
7.5  0.8  0.2400  19.1914  41.4341
7.5  0.8  0.2400  20.4013  51.7055
7.5  0.8  0.2400  21.6875  63.5187
7.5  0.8  0.2400  23.0548  76.9123
7.5  0.8  0.2400  24.5083  91.9613
7.5  0.8  0.2400  26.0534  108.7501
7.5  0.8  0.2400  27.6959  126.3584
7.5  0.8  0.2400  29.4420  145.8025
7.5  0.8  0.2400  31.2982  166.9330
7.5  0.8  0.2400  33.2714  188.6004
7.5  0.8  0.2400  35.3690  211.4051
7.5  0.8  0.2400  37.5988  235.4957
7.5  0.8  0.2400  39.9692  260.7220
7.5  0.8  0.2400  42.4891  286.0464
7.5  0.8  0.2400  45.1678  312.0288
7.5  0.8  0.2400  48.0154  338.7694
7.5  0.8  0.2400  51.0425  366.1352
7.5  0.8  0.2400  54.2605  393.9814
7.5  0.8  0.2400  57.6813  421.2930
7.5  0.8  0.2400  61.3179  448.9149
7.5  0.8  0.2400  65.1836  476.7403
7.5  0.8  0.2400  69.2931  504.6701
7.5  0.8  0.2400  73.6617  532.6128
7.5  0.8  0.2400  78.3057  560.4839
7.5  0.8  0.2400  83.2425  587.4996
7.5  0.8  0.2400  88.4905  614.3069
7.5  0.8  0.2400  94.0694  640.8652
7.5  0.8  0.2400  100.0000  667.1164
7.5  0.8  0.2800  5.0000  58.3770
7.5  0.8  0.2800  5.3152  54.0801
7.5  0.8  0.2800  5.6503  49.2120
7.5  0.8  0.2800  6.0065  44.4419
7.5  0.8  0.2800  6.3852  39.5409
7.5  0.8  0.2800  6.7878  34.6046
7.5  0.8  0.2800  7.2157  29.9206
7.5  0.8  0.2800  7.6706  25.5106
7.5  0.8  0.2800  8.1542  21.3989
7.5  0.8  0.2800  8.6683  17.8277
7.5  0.8  0.2800  9.2148  14.7678
7.5  0.8  0.2800  9.7958  12.3516
7.5  0.8  0.2800  10.4133  10.2973
7.5  0.8  0.2800  11.0698  9.2386
7.5  0.8  0.2800  11.7677  9.3045
7.5  0.8  0.2800  12.5096  11.1304
7.5  0.8  0.2800  13.2983  14.2335
7.5  0.8  0.2800  14.1367  19.4558
7.5  0.8  0.2800  15.0279  25.9430
7.5  0.8  0.2800  15.9754  34.1319
7.5  0.8  0.2800  16.9825  44.6166
7.5  0.8  0.2800  18.0532  56.8066
7.5  0.8  0.2800  19.1914  71.3042
7.5  0.8  0.2800  20.4013  87.5507
7.5  0.8  0.2800  21.6875  106.6875
7.5  0.8  0.2800  23.0548  127.3372
7.5  0.8  0.2800  24.5083  150.1217
7.5  0.8  0.2800  26.0534  175.3761
7.5  0.8  0.2800  27.6959  201.5999
7.5  0.8  0.2800  29.4420  229.7179
7.5  0.8  0.2800  31.2982  259.8079
7.5  0.8  0.2800  33.2714  290.8146
7.5  0.8  0.2800  35.3690  322.8853
7.5  0.8  0.2800  37.5988  356.4117
7.5  0.8  0.2800  39.9692  391.2050
7.5  0.8  0.2800  42.4891  425.9885
7.5  0.8  0.2800  45.1678  461.5803
7.5  0.8  0.2800  48.0154  497.9661
7.5  0.8  0.2800  51.0425  534.9830
7.5  0.8  0.2800  54.2605  572.0164
7.5  0.8  0.2800  57.6813  608.8141
7.5  0.8  0.2800  61.3179  645.8567
7.5  0.8  0.2800  65.1836  683.0158
7.5  0.8  0.2800  69.2931  720.1728
7.5  0.8  0.2800  73.6617  757.2187
7.5  0.8  0.2800  78.3057  794.0535
7.5  0.8  0.2800  83.2425  830.5867
7.5  0.8  0.2800  88.4905  866.7362
7.5  0.8  0.2800  94.0694  902.4287
7.5  0.8  0.2800  100.0000  937.5988
7.5  0.8  0.3200  5.0000  54.6169
7.5  0.8  0.3200  5.3152  49.9016
7.5  0.8  0.3200  5.6503  44.9961
7.5  0.8  0.3200  6.0065  40.1279
7.5  0.8  0.3200  6.3852  35.3163
7.5  0.8  0.3200  6.7878  30.5172
7.5  0.8  0.3200  7.2157  25.9830
7.5  0.8  0.3200  7.6706  21.7684
7.5  0.8  0.3200  8.1542  18.2187
7.5  0.8  0.3200  8.6683  14.8726
7.5  0.8  0.3200  9.2148  12.1108
7.5  0.8  0.3200  9.7958  10.0824
7.5  0.8  0.3200  10.4133  9.5786
7.5  0.8  0.3200  11.0698  10.5067
7.5  0.8  0.3200  11.7677  13.3309
7.5  0.8  0.3200  12.5096  17.5605
7.5  0.8  0.3200  13.2983  23.9030
7.5  0.8  0.3200  14.1367  32.6503
7.5  0.8  0.3200  15.0279  43.7427
7.5  0.8  0.3200  15.9754  56.5805
7.5  0.8  0.3200  16.9825  73.0983
7.5  0.8  0.3200  18.0532  91.7232
7.5  0.8  0.3200  19.1914  113.5846
7.5  0.8  0.3200  20.4013  138.0439
7.5  0.8  0.3200  21.6875  164.8643
7.5  0.8  0.3200  23.0548  194.9252
7.5  0.8  0.3200  24.5083  226.2485
7.5  0.8  0.3200  26.0534  260.3775
7.5  0.8  0.3200  27.6959  296.8476
7.5  0.8  0.3200  29.4420  334.3692
7.5  0.8  0.3200  31.2982  374.1451
7.5  0.8  0.3200  33.2714  415.8585
7.5  0.8  0.3200  35.3690  457.9077
7.5  0.8  0.3200  37.5988  501.5727
7.5  0.8  0.3200  39.9692  546.6251
7.5  0.8  0.3200  42.4891  592.8444
7.5  0.8  0.3200  45.1678  640.0189
7.5  0.8  0.3200  48.0154  687.9471
7.5  0.8  0.3200  51.0425  736.4381
7.5  0.8  0.3200  54.2605  785.3119
7.5  0.8  0.3200  57.6813  834.4002
7.5  0.8  0.3200  61.3179  883.5462
7.5  0.8  0.3200  65.1836  932.6046
7.5  0.8  0.3200  69.2931  981.4419
7.5  0.8  0.3200  73.6617  1029.9360
7.5  0.8  0.3200  78.3057  1077.9758
7.5  0.8  0.3200  83.2425  1125.4611
7.5  0.8  0.3200  88.4905  1172.3021
7.5  0.8  0.3200  94.0694  1218.4190
7.5  0.8  0.3200  100.0000  1263.7414
7.5  0.8  0.3600  5.0000  51.2444
7.5  0.8  0.3600  5.3152  46.3337
7.5  0.8  0.3600  5.6503  41.4463
7.5  0.8  0.3600  6.0065  36.5946
7.5  0.8  0.3600  6.3852  31.6349
7.5  0.8  0.3600  6.7878  26.9886
7.5  0.8  0.3600  7.2157  22.8743
7.5  0.8  0.3600  7.6706  19.0033
7.5  0.8  0.3600  8.1542  15.0723
7.5  0.8  0.3600  8.6683  12.0677
7.5  0.8  0.3600  9.2148  10.3034
7.5  0.8  0.3600  9.7958  10.2633
7.5  0.8  0.3600  10.4133  11.6999
7.5  0.8  0.3600  11.0698  14.6714
7.5  0.8  0.3600  11.7677  20.4092
7.5  0.8  0.3600  12.5096  28.4782
7.5  0.8  0.3600  13.2983  38.3913
7.5  0.8  0.3600  14.1367  52.1386
7.5  0.8  0.3600  15.0279  68.4768
7.5  0.8  0.3600  15.9754  89.0210
7.5  0.8  0.3600  16.9825  112.0471
7.5  0.8  0.3600  18.0532  139.1915
7.5  0.8  0.3600  19.1914  168.8791
7.5  0.8  0.3600  20.4013  202.1844
7.5  0.8  0.3600  21.6875  238.3240
7.5  0.8  0.3600  23.0548  277.1607
7.5  0.8  0.3600  24.5083  319.4126
7.5  0.8  0.3600  26.0534  363.0161
7.5  0.8  0.3600  27.6959  409.6418
7.5  0.8  0.3600  29.4420  459.0028
7.5  0.8  0.3600  31.2982  510.8125
7.5  0.8  0.3600  33.2714  564.7871
7.5  0.8  0.3600  35.3690  620.6476
7.5  0.8  0.3600  37.5988  678.1227
7.5  0.8  0.3600  39.9692  736.9494
7.5  0.8  0.3600  42.4891  796.8750
7.5  0.8  0.3600  45.1678  857.6584
7.5  0.8  0.3600  48.0154  919.0705
7.5  0.8  0.3600  51.0425  980.8951
7.5  0.8  0.3600  54.2605  1042.9296
7.5  0.8  0.3600  57.6813  1104.9848
7.5  0.8  0.3600  61.3179  1166.8855
7.5  0.8  0.3600  65.1836  1228.4703
7.5  0.8  0.3600  69.2931  1289.5911
7.5  0.8  0.3600  73.6617  1350.1133
7.5  0.8  0.3600  78.3057  1409.9154
7.5  0.8  0.3600  83.2425  1468.8883
7.5  0.8  0.3600  88.4905  1526.9348
7.5  0.8  0.3600  94.0694  1583.9695
7.5  0.8  0.3600  100.0000  1639.9176
7.5  0.8  0.4000  5.0000  48.2309
7.5  0.8  0.4000  5.3152  43.3503
7.5  0.8  0.4000  5.6503  38.4016
7.5  0.8  0.4000  6.0065  33.2775
7.5  0.8  0.4000  6.3852  28.5906
7.5  0.8  0.4000  6.7878  24.3096
7.5  0.8  0.4000  7.2157  19.9049
7.5  0.8  0.4000  7.6706  15.5150
7.5  0.8  0.4000  8.1542  12.4146
7.5  0.8  0.4000  8.6683  11.1630
7.5  0.8  0.4000  9.2148  10.8219
7.5  0.8  0.4000  9.7958  12.0592
7.5  0.8  0.4000  10.4133  16.1104
7.5  0.8  0.4000  11.0698  22.3777
7.5  0.8  0.4000  11.7677  31.1382
7.5  0.8  0.4000  12.5096  43.5732
7.5  0.8  0.4000  13.2983  59.3227
7.5  0.8  0.4000  14.1367  79.1315
7.5  0.8  0.4000  15.0279  103.0307
7.5  0.8  0.4000  15.9754  130.4775
7.5  0.8  0.4000  16.9825  162.3480
7.5  0.8  0.4000  18.0532  197.4163
7.5  0.8  0.4000  19.1914  236.7834
7.5  0.8  0.4000  20.4013  279.2253
7.5  0.8  0.4000  21.6875  325.3775
7.5  0.8  0.4000  23.0548  375.7025
7.5  0.8  0.4000  24.5083  429.8830
7.5  0.8  0.4000  26.0534  487.5933
7.5  0.8  0.4000  27.6959  548.5032
7.5  0.8  0.4000  29.4420  612.2814
7.5  0.8  0.4000  31.2982  678.5985
7.5  0.8  0.4000  33.2714  747.1299
7.5  0.8  0.4000  35.3690  817.5584
7.5  0.8  0.4000  37.5988  889.5758
7.5  0.8  0.4000  39.9692  962.8851
7.5  0.8  0.4000  42.4891  1037.2018
7.5  0.8  0.4000  45.1678  1112.2553
7.5  0.8  0.4000  48.0154  1187.7893
7.5  0.8  0.4000  51.0425  1263.5630
7.5  0.8  0.4000  54.2605  1339.3513
7.5  0.8  0.4000  57.6813  1414.9449
7.5  0.8  0.4000  61.3179  1490.1505
7.5  0.8  0.4000  65.1836  1564.7908
7.5  0.8  0.4000  69.2931  1638.7040
7.5  0.8  0.4000  73.6617  1711.7437
7.5  0.8  0.4000  78.3057  1783.7781
7.5  0.8  0.4000  83.2425  1854.6899
7.5  0.8  0.4000  88.4905  1924.3754
7.5  0.8  0.4000  94.0694  1992.7437
7.5  0.8  0.4000  100.0000  2059.7164
7.5  0.8  0.4400  5.0000  45.6601
7.5  0.8  0.4400  5.3152  40.5126
7.5  0.8  0.4400  5.6503  35.4319
7.5  0.8  0.4400  6.0065  30.5776
7.5  0.8  0.4400  6.3852  26.2643
7.5  0.8  0.4400  6.7878  20.9965
7.5  0.8  0.4400  7.2157  16.6962
7.5  0.8  0.4400  7.6706  13.4465
7.5  0.8  0.4400  8.1542  11.7603
7.5  0.8  0.4400  8.6683  10.9466
7.5  0.8  0.4400  9.2148  12.7660
7.5  0.8  0.4400  9.7958  16.7542
7.5  0.8  0.4400  10.4133  23.4148
7.5  0.8  0.4400  11.0698  33.4300
7.5  0.8  0.4400  11.7677  47.0525
7.5  0.8  0.4400  12.5096  64.9158
7.5  0.8  0.4400  13.2983  87.9068
7.5  0.8  0.4400  14.1367  114.2915
7.5  0.8  0.4400  15.0279  145.9603
7.5  0.8  0.4400  15.9754  181.7923
7.5  0.8  0.4400  16.9825  222.1626
7.5  0.8  0.4400  18.0532  266.9562
7.5  0.8  0.4400  19.1914  317.2303
7.5  0.8  0.4400  20.4013  372.6682
7.5  0.8  0.4400  21.6875  432.9322
7.5  0.8  0.4400  23.0548  497.6680
7.5  0.8  0.4400  24.5083  566.5095
7.5  0.8  0.4400  26.0534  639.0834
7.5  0.8  0.4400  27.6959  715.0135
7.5  0.8  0.4400  29.4420  793.9236
7.5  0.8  0.4400  31.2982  875.4417
7.5  0.8  0.4400  33.2714  959.2026
7.5  0.8  0.4400  35.3690  1044.8501
7.5  0.8  0.4400  37.5988  1132.0399
7.5  0.8  0.4400  39.9692  1220.4411
7.5  0.8  0.4400  42.4891  1309.7375
7.5  0.8  0.4400  45.1678  1399.6293
7.5  0.8  0.4400  48.0154  1489.8334
7.5  0.8  0.4400  51.0425  1580.0848
7.5  0.8  0.4400  54.2605  1670.1361
7.5  0.8  0.4400  57.6813  1759.7583
7.5  0.8  0.4400  61.3179  1848.7408
7.5  0.8  0.4400  65.1836  1936.8906
7.5  0.8  0.4400  69.2931  2024.0328
7.5  0.8  0.4400  73.6617  2110.0094
7.5  0.8  0.4400  78.3057  2194.6791
7.5  0.8  0.4400  83.2425  2277.9167
7.5  0.8  0.4400  88.4905  2359.6123
7.5  0.8  0.4400  94.0694  2439.6705
7.5  0.8  0.4400  100.0000  2518.0096
7.5  0.8  0.4800  5.0000  43.0499
7.5  0.8  0.4800  5.3152  37.9600
7.5  0.8  0.4800  5.6503  33.0212
