# R0[kpc]  alpha  rhos[GeV/cm3]  Rs[kpc]  chi2
7.5  0.4  0.0800  48.0154  95.9695
7.5  0.4  0.0800  51.0425  117.0122
7.5  0.4  0.0800  54.2605  141.7456
7.5  0.4  0.0800  57.6813  169.5225
7.5  0.4  0.0800  61.3179  200.5420
7.5  0.4  0.0800  65.1836  235.4485
7.5  0.4  0.0800  69.2931  273.1371
7.5  0.4  0.0800  73.6617  315.4694
7.5  0.4  0.0800  78.3057  362.9780
7.5  0.4  0.0800  83.2425  415.6671
7.5  0.4  0.0800  88.4905  473.5264
7.5  0.4  0.0800  94.0694  536.5325
7.5  0.4  0.0800  100.0000  604.6487
7.5  0.4  0.1200  5.0000  75.1791
7.5  0.4  0.1200  5.3152  72.3158
7.5  0.4  0.1200  5.6503  69.4374
7.5  0.4  0.1200  6.0065  66.5983
7.5  0.4  0.1200  6.3852  63.2030
7.5  0.4  0.1200  6.7878  59.0933
7.5  0.4  0.1200  7.2157  55.1735
7.5  0.4  0.1200  7.6706  51.5512
7.5  0.4  0.1200  8.1542  47.7835
7.5  0.4  0.1200  8.6683  43.5704
7.5  0.4  0.1200  9.2148  39.4171
7.5  0.4  0.1200  9.7958  35.1436
7.5  0.4  0.1200  10.4133  31.1004
7.5  0.4  0.1200  11.0698  27.0040
7.5  0.4  0.1200  11.7677  23.2168
7.5  0.4  0.1200  12.5096  19.6647
7.5  0.4  0.1200  13.2983  16.4188
7.5  0.4  0.1200  14.1367  13.7905
7.5  0.4  0.1200  15.0279  11.6803
7.5  0.4  0.1200  15.9754  10.4839
7.5  0.4  0.1200  16.9825  8.6591
7.5  0.4  0.1200  18.0532  7.9904
7.5  0.4  0.1200  19.1914  8.4247
7.5  0.4  0.1200  20.4013  10.3618
7.5  0.4  0.1200  21.6875  13.8670
7.5  0.4  0.1200  23.0548  19.1508
7.5  0.4  0.1200  24.5083  26.0733
7.5  0.4  0.1200  26.0534  35.9534
7.5  0.4  0.1200  27.6959  48.3540
7.5  0.4  0.1200  29.4420  64.3801
7.5  0.4  0.1200  31.2982  84.7185
7.5  0.4  0.1200  33.2714  109.2351
7.5  0.4  0.1200  35.3690  137.6382
7.5  0.4  0.1200  37.5988  171.1283
7.5  0.4  0.1200  39.9692  210.3646
7.5  0.4  0.1200  42.4891  257.3495
7.5  0.4  0.1200  45.1678  312.2571
7.5  0.4  0.1200  48.0154  375.2367
7.5  0.4  0.1200  51.0425  446.4130
7.5  0.4  0.1200  54.2605  525.8860
7.5  0.4  0.1200  57.6813  613.7317
7.5  0.4  0.1200  61.3179  710.0020
7.5  0.4  0.1200  65.1836  814.7251
7.5  0.4  0.1200  69.2931  927.9065
7.5  0.4  0.1200  73.6617  1049.5294
7.5  0.4  0.1200  78.3057  1179.5553
7.5  0.4  0.1200  83.2425  1317.9250
7.5  0.4  0.1200  88.4905  1464.5594
7.5  0.4  0.1200  94.0694  1619.3604
7.5  0.4  0.1200  100.0000  1782.2118
7.5  0.4  0.1600  5.0000  69.4447
7.5  0.4  0.1600  5.3152  66.0920
7.5  0.4  0.1600  5.6503  62.0044
7.5  0.4  0.1600  6.0065  58.1297
7.5  0.4  0.1600  6.3852  54.5089
7.5  0.4  0.1600  6.7878  50.7100
7.5  0.4  0.1600  7.2157  46.1891
7.5  0.4  0.1600  7.6706  41.9528
7.5  0.4  0.1600  8.1542  37.5446
7.5  0.4  0.1600  8.6683  33.3358
7.5  0.4  0.1600  9.2148  29.1762
7.5  0.4  0.1600  9.7958  25.1159
7.5  0.4  0.1600  10.4133  21.2924
7.5  0.4  0.1600  11.0698  17.8850
7.5  0.4  0.1600  11.7677  15.1082
7.5  0.4  0.1600  12.5096  12.9686
7.5  0.4  0.1600  13.2983  10.1756
7.5  0.4  0.1600  14.1367  8.8292
7.5  0.4  0.1600  15.0279  8.2046
7.5  0.4  0.1600  15.9754  9.1882
7.5  0.4  0.1600  16.9825  11.8867
7.5  0.4  0.1600  18.0532  16.2546
7.5  0.4  0.1600  19.1914  23.1995
7.5  0.4  0.1600  20.4013  33.3481
7.5  0.4  0.1600  21.6875  46.8362
7.5  0.4  0.1600  23.0548  64.9742
7.5  0.4  0.1600  24.5083  88.1561
7.5  0.4  0.1600  26.0534  116.7828
7.5  0.4  0.1600  27.6959  151.4545
7.5  0.4  0.1600  29.4420  195.7188
7.5  0.4  0.1600  31.2982  249.9416
7.5  0.4  0.1600  33.2714  314.4582
7.5  0.4  0.1600  35.3690  389.5726
7.5  0.4  0.1600  37.5988  475.5565
7.5  0.4  0.1600  39.9692  572.6489
7.5  0.4  0.1600  42.4891  681.0556
7.5  0.4  0.1600  45.1678  800.9493
7.5  0.4  0.1600  48.0154  932.4692
7.5  0.4  0.1600  51.0425  1075.7218
7.5  0.4  0.1600  54.2605  1230.7808
7.5  0.4  0.1600  57.6813  1397.6881
7.5  0.4  0.1600  61.3179  1576.4539
7.5  0.4  0.1600  65.1836  1767.0582
7.5  0.4  0.1600  69.2931  1969.4509
7.5  0.4  0.1600  73.6617  2183.5535
7.5  0.4  0.1600  78.3057  2409.2599
7.5  0.4  0.1600  83.2425  2646.4376
7.5  0.4  0.1600  88.4905  2894.9288
7.5  0.4  0.1600  94.0694  3154.5520
7.5  0.4  0.1600  100.0000  3425.1031
7.5  0.4  0.2000  5.0000  63.3185
7.5  0.4  0.2000  5.3152  59.5725
7.5  0.4  0.2000  5.6503  55.9509
7.5  0.4  0.2000  6.0065  51.7335
7.5  0.4  0.2000  6.3852  47.3102
7.5  0.4  0.2000  6.7878  43.0552
7.5  0.4  0.2000  7.2157  38.6899
7.5  0.4  0.2000  7.6706  34.3574
7.5  0.4  0.2000  8.1542  29.9521
7.5  0.4  0.2000  8.6683  25.7185
7.5  0.4  0.2000  9.2148  21.8824
7.5  0.4  0.2000  9.7958  18.6453
7.5  0.4  0.2000  10.4133  15.8761
7.5  0.4  0.2000  11.0698  12.3334
7.5  0.4  0.2000  11.7677  10.1828
7.5  0.4  0.2000  12.5096  8.8532
7.5  0.4  0.2000  13.2983  8.9061
7.5  0.4  0.2000  14.1367  10.3606
7.5  0.4  0.2000  15.0279  14.2884
7.5  0.4  0.2000  15.9754  20.6863
7.5  0.4  0.2000  16.9825  30.2909
7.5  0.4  0.2000  18.0532  44.4949
7.5  0.4  0.2000  19.1914  63.8964
7.5  0.4  0.2000  20.4013  89.0240
7.5  0.4  0.2000  21.6875  121.0930
7.5  0.4  0.2000  23.0548  164.2509
7.5  0.4  0.2000  24.5083  219.0483
7.5  0.4  0.2000  26.0534  286.0033
7.5  0.4  0.2000  27.6959  365.5984
7.5  0.4  0.2000  29.4420  458.2798
7.5  0.4  0.2000  31.2982  564.4548
7.5  0.4  0.2000  33.2714  684.4914
7.5  0.4  0.2000  35.3690  818.7171
7.5  0.4  0.2000  37.5988  967.4183
7.5  0.4  0.2000  39.9692  1130.8397
7.5  0.4  0.2000  42.4891  1309.1844
7.5  0.4  0.2000  45.1678  1502.6140
7.5  0.4  0.2000  48.0154  1711.2488
7.5  0.4  0.2000  51.0425  1935.1681
7.5  0.4  0.2000  54.2605  2174.4111
7.5  0.4  0.2000  57.6813  2428.9778
7.5  0.4  0.2000  61.3179  2698.8298
7.5  0.4  0.2000  65.1836  2983.8913
7.5  0.4  0.2000  69.2931  3284.0507
7.5  0.4  0.2000  73.6617  3599.1617
7.5  0.4  0.2000  78.3057  3929.0447
7.5  0.4  0.2000  83.2425  4273.4885
7.5  0.4  0.2000  88.4905  4632.2519
7.5  0.4  0.2000  94.0694  5005.0651
7.5  0.4  0.2000  100.0000  5391.6316
7.5  0.4  0.2400  5.0000  58.6920
7.5  0.4  0.2400  5.3152  54.5719
7.5  0.4  0.2400  5.6503  50.0959
7.5  0.4  0.2400  6.0065  45.8889
7.5  0.4  0.2400  6.3852  41.4480
7.5  0.4  0.2400  6.7878  37.0754
7.5  0.4  0.2400  7.2157  32.4484
7.5  0.4  0.2400  7.6706  28.0612
7.5  0.4  0.2400  8.1542  24.1302
7.5  0.4  0.2400  8.6683  20.6461
7.5  0.4  0.2400  9.2148  17.4060
7.5  0.4  0.2400  9.7958  13.5228
7.5  0.4  0.2400  10.4133  10.9221
7.5  0.4  0.2400  11.0698  9.4371
7.5  0.4  0.2400  11.7677  9.0892
7.5  0.4  0.2400  12.5096  10.7888
7.5  0.4  0.2400  13.2983  14.5526
7.5  0.4  0.2400  14.1367  21.6482
7.5  0.4  0.2400  15.0279  32.7612
7.5  0.4  0.2400  15.9754  49.0334
7.5  0.4  0.2400  16.9825  71.2477
7.5  0.4  0.2400  18.0532  101.2150
7.5  0.4  0.2400  19.1914  143.5217
7.5  0.4  0.2400  20.4013  198.8963
7.5  0.4  0.2400  21.6875  268.0342
7.5  0.4  0.2400  23.0548  351.5942
7.5  0.4  0.2400  24.5083  450.1961
7.5  0.4  0.2400  26.0534  564.4177
7.5  0.4  0.2400  27.6959  694.7928
7.5  0.4  0.2400  29.4420  841.8096
7.5  0.4  0.2400  31.2982  1005.9088
7.5  0.4  0.2400  33.2714  1187.4833
7.5  0.4  0.2400  35.3690  1386.8763
7.5  0.4  0.2400  37.5988  1604.3817
7.5  0.4  0.2400  39.9692  1840.2433
7.5  0.4  0.2400  42.4891  2094.6552
7.5  0.4  0.2400  45.1678  2367.7619
7.5  0.4  0.2400  48.0154  2659.6587
7.5  0.4  0.2400  51.0425  2970.3927
7.5  0.4  0.2400  54.2605  3299.9635
7.5  0.4  0.2400  57.6813  3648.3243
7.5  0.4  0.2400  61.3179  4015.3835
7.5  0.4  0.2400  65.1836  4401.0058
7.5  0.4  0.2400  69.2931  4805.0136
7.5  0.4  0.2400  73.6617  5227.1893
7.5  0.4  0.2400  78.3057  5667.2764
7.5  0.4  0.2400  83.2425  6124.9819
7.5  0.4  0.2400  88.4905  6599.9777
7.5  0.4  0.2400  94.0694  7091.9031
7.5  0.4  0.2400  100.0000  7600.3667
7.5  0.4  0.2800  5.0000  53.9702
7.5  0.4  0.2800  5.3152  49.6026
7.5  0.4  0.2800  5.6503  45.3385
7.5  0.4  0.2800  6.0065  41.1329
7.5  0.4  0.2800  6.3852  36.3437
7.5  0.4  0.2800  6.7878  31.8528
7.5  0.4  0.2800  7.2157  27.5595
7.5  0.4  0.2800  7.6706  23.7656
7.5  0.4  0.2800  8.1542  20.3583
7.5  0.4  0.2800  8.6683  15.9766
7.5  0.4  0.2800  9.2148  12.6737
7.5  0.4  0.2800  9.7958  10.4919
7.5  0.4  0.2800  10.4133  9.4353
7.5  0.4  0.2800  11.0698  9.9905
7.5  0.4  0.2800  11.7677  13.3747
7.5  0.4  0.2800  12.5096  19.5434
7.5  0.4  0.2800  13.2983  29.8273
7.5  0.4  0.2800  14.1367  45.7859
7.5  0.4  0.2800  15.0279  68.1926
7.5  0.4  0.2800  15.9754  101.3868
7.5  0.4  0.2800  16.9825  148.3409
7.5  0.4  0.2800  18.0532  209.9417
7.5  0.4  0.2800  19.1914  287.0422
7.5  0.4  0.2800  20.4013  380.4580
7.5  0.4  0.2800  21.6875  490.9634
7.5  0.4  0.2800  23.0548  619.2875
7.5  0.4  0.2800  24.5083  766.1119
7.5  0.4  0.2800  26.0534  932.0677
7.5  0.4  0.2800  27.6959  1117.7336
7.5  0.4  0.2800  29.4420  1323.6338
7.5  0.4  0.2800  31.2982  1550.2370
7.5  0.4  0.2800  33.2714  1797.9550
7.5  0.4  0.2800  35.3690  2067.1419
7.5  0.4  0.2800  37.5988  2358.0943
7.5  0.4  0.2800  39.9692  2671.0506
7.5  0.4  0.2800  42.4891  3006.1914
7.5  0.4  0.2800  45.1678  3363.6399
7.5  0.4  0.2800  48.0154  3743.4629
7.5  0.4  0.2800  51.0425  4145.6715
7.5  0.4  0.2800  54.2605  4570.2222
7.5  0.4  0.2800  57.6813  5017.0186
7.5  0.4  0.2800  61.3179  5485.9127
7.5  0.4  0.2800  65.1836  5976.7067
7.5  0.4  0.2800  69.2931  6489.1547
7.5  0.4  0.2800  73.6617  7022.9650
7.5  0.4  0.2800  78.3057  7577.8020
7.5  0.4  0.2800  83.2425  8153.2884
7.5  0.4  0.2800  88.4905  8749.0077
7.5  0.4  0.2800  94.0694  9364.5061
7.5  0.4  0.2800  100.0000  9999.2953
7.5  0.4  0.3200  5.0000  50.0039
7.5  0.4  0.3200  5.3152  45.6961
7.5  0.4  0.3200  5.6503  41.0919
7.5  0.4  0.3200  6.0065  36.3685
7.5  0.4  0.3200  6.3852  31.9251
7.5  0.4  0.3200  6.7878  27.7590
7.5  0.4  0.3200  7.2157  23.9826
7.5  0.4  0.3200  7.6706  19.7467
7.5  0.4  0.3200  8.1542  15.5486
7.5  0.4  0.3200  8.6683  12.2963
7.5  0.4  0.3200  9.2148  10.4015
7.5  0.4  0.3200  9.7958  9.7320
7.5  0.4  0.3200  10.4133  11.2333
7.5  0.4  0.3200  11.0698  15.6571
7.5  0.4  0.3200  11.7677  24.0058
7.5  0.4  0.3200  12.5096  37.5483
7.5  0.4  0.3200  13.2983  57.6930
7.5  0.4  0.3200  14.1367  89.1534
7.5  0.4  0.3200  15.0279  135.3379
7.5  0.4  0.3200  15.9754  197.2969
7.5  0.4  0.3200  16.9825  276.0501
7.5  0.4  0.3200  18.0532  372.5808
7.5  0.4  0.3200  19.1914  487.8313
7.5  0.4  0.3200  20.4013  622.6983
7.5  0.4  0.3200  21.6875  778.0292
7.5  0.4  0.3200  23.0548  954.6183
7.5  0.4  0.3200  24.5083  1153.2038
7.5  0.4  0.3200  26.0534  1374.4654
7.5  0.4  0.3200  27.6959  1619.0218
7.5  0.4  0.3200  29.4420  1887.4293
7.5  0.4  0.3200  31.2982  2180.1799
7.5  0.4  0.3200  33.2714  2497.7007
7.5  0.4  0.3200  35.3690  2840.3533
7.5  0.4  0.3200  37.5988  3208.4331
7.5  0.4  0.3200  39.9692  3602.1700
7.5  0.4  0.3200  42.4891  4021.7279
7.5  0.4  0.3200  45.1678  4467.2062
7.5  0.4  0.3200  48.0154  4938.6402
7.5  0.4  0.3200  51.0425  5436.0024
7.5  0.4  0.3200  54.2605  5959.2040
7.5  0.4  0.3200  57.6813  6508.0964
7.5  0.4  0.3200  61.3179  7082.4732
7.5  0.4  0.3200  65.1836  7682.0721
7.5  0.4  0.3200  69.2931  8306.5768
7.5  0.4  0.3200  73.6617  8955.6201
7.5  0.4  0.3200  78.3057  9628.7852
7.5  0.4  0.3200  83.2425  10325.6093
7.5  0.4  0.3200  88.4905  11045.5855
7.5  0.4  0.3200  94.0694  11788.1658
7.5  0.4  0.3200  100.0000  12552.7637
7.5  0.4  0.3600  5.0000  46.5806
7.5  0.4  0.3600  5.3152  41.8470
7.5  0.4  0.3600  5.6503  37.1365
7.5  0.4  0.3600  6.0065  32.7097
7.5  0.4  0.3600  6.3852  28.5557
7.5  0.4  0.3600  6.7878  24.6996
7.5  0.4  0.3600  7.2157  20.1375
7.5  0.4  0.3600  7.6706  15.8311
7.5  0.4  0.3600  8.1542  12.5254
7.5  0.4  0.3600  8.6683  10.6524
7.5  0.4  0.3600  9.2148  10.0110
7.5  0.4  0.3600  9.7958  12.1821
7.5  0.4  0.3600  10.4133  17.9028
7.5  0.4  0.3600  11.0698  27.8419
7.5  0.4  0.3600  11.7677  43.5470
7.5  0.4  0.3600  12.5096  68.9165
7.5  0.4  0.3600  13.2983  109.4896
7.5  0.4  0.3600  14.1367  166.4801
7.5  0.4  0.3600  15.0279  241.0765
7.5  0.4  0.3600  15.9754  334.4352
7.5  0.4  0.3600  16.9825  447.6750
7.5  0.4  0.3600  18.0532  581.8713
7.5  0.4  0.3600  19.1914  738.0507
7.5  0.4  0.3600  20.4013  917.1866
7.5  0.4  0.3600  21.6875  1120.1953
7.5  0.4  0.3600  23.0548  1347.9320
7.5  0.4  0.3600  24.5083  1601.1879
7.5  0.4  0.3600  26.0534  1880.6874
7.5  0.4  0.3600  27.6959  2187.0861
7.5  0.4  0.3600  29.4420  2520.9686
7.5  0.4  0.3600  31.2982  2882.8475
7.5  0.4  0.3600  33.2714  3273.1625
7.5  0.4  0.3600  35.3690  3692.2795
7.5  0.4  0.3600  37.5988  4140.4905
7.5  0.4  0.3600  39.9692  4618.0141
7.5  0.4  0.3600  42.4891  5124.9956
7.5  0.4  0.3600  45.1678  5661.5082
7.5  0.4  0.3600  48.0154  6227.5537
7.5  0.4  0.3600  51.0425  6823.0640
7.5  0.4  0.3600  54.2605  7447.9033
7.5  0.4  0.3600  57.6813  8101.8691
7.5  0.4  0.3600  61.3179  8784.6948
7.5  0.4  0.3600  65.1836  9496.0522
7.5  0.4  0.3600  69.2931  10235.5533
7.5  0.4  0.3600  73.6617  11002.7535
7.5  0.4  0.3600  78.3057  11797.1541
7.5  0.4  0.3600  83.2425  12618.2052
7.5  0.4  0.3600  88.4905  13465.3086
7.5  0.4  0.3600  94.0694  14337.8209
7.5  0.4  0.3600  100.0000  15235.0563
7.5  0.4  0.4000  5.0000  43.1038
7.5  0.4  0.4000  5.3152  38.4411
7.5  0.4  0.4000  5.6503  33.9830
7.5  0.4  0.4000  6.0065  29.8118
7.5  0.4  0.4000  6.3852  25.8704
7.5  0.4  0.4000  6.7878  20.9478
7.5  0.4  0.4000  7.2157  16.3958
7.5  0.4  0.4000  7.6706  12.9951
7.5  0.4  0.4000  8.1542  11.0778
7.5  0.4  0.4000  8.6683  10.5401
7.5  0.4  0.4000  9.2148  12.7535
7.5  0.4  0.4000  9.7958  18.8076
7.5  0.4  0.4000  10.4133  29.4549
7.5  0.4  0.4000  11.0698  47.1268
7.5  0.4  0.4000  11.7677  78.0840
7.5  0.4  0.4000  12.5096  125.5989
7.5  0.4  0.4000  13.2983  191.0242
7.5  0.4  0.4000  14.1367  275.6884
7.5  0.4  0.4000  15.0279  380.8885
7.5  0.4  0.4000  15.9754  507.8830
7.5  0.4  0.4000  16.9825  657.8859
7.5  0.4  0.4000  18.0532  832.0604
7.5  0.4  0.4000  19.1914  1031.5138
7.5  0.4  0.4000  20.4013  1257.2928
7.5  0.4  0.4000  21.6875  1510.3792
7.5  0.4  0.4000  23.0548  1791.6859
7.5  0.4  0.4000  24.5083  2102.0540
7.5  0.4  0.4000  26.0534  2442.2501
7.5  0.4  0.4000  27.6959  2812.9636
7.5  0.4  0.4000  29.4420  3214.8053
7.5  0.4  0.4000  31.2982  3648.3059
7.5  0.4  0.4000  33.2714  4113.9152
7.5  0.4  0.4000  35.3690  4612.0015
7.5  0.4  0.4000  37.5988  5142.8516
7.5  0.4  0.4000  39.9692  5706.6707
7.5  0.4  0.4000  42.4891  6303.5838
7.5  0.4  0.4000  45.1678  6933.6361
7.5  0.4  0.4000  48.0154  7596.7943
7.5  0.4  0.4000  51.0425  8292.9486
7.5  0.4  0.4000  54.2605  9021.9142
7.5  0.4  0.4000  57.6813  9783.4336
7.5  0.4  0.4000  61.3179  10577.1790
7.5  0.4  0.4000  65.1836  11402.7547
7.5  0.4  0.4000  69.2931  12259.6999
7.5  0.4  0.4000  73.6617  13147.4918
7.5  0.4  0.4000  78.3057  14065.5484
7.5  0.4  0.4000  83.2425  15013.2320
7.5  0.4  0.4000  88.4905  15989.8519
7.5  0.4  0.4000  94.0694  16994.6686
7.5  0.4  0.4000  100.0000  18026.8963
7.5  0.4  0.4400  5.0000  40.1145
7.5  0.4  0.4400  5.3152  35.6563
7.5  0.4  0.4400  5.6503  31.2938
7.5  0.4  0.4400  6.0065  27.2977
7.5  0.4  0.4400  6.3852  22.1893
7.5  0.4  0.4400  6.7878  17.4380
7.5  0.4  0.4400  7.2157  13.9083
7.5  0.4  0.4400  7.6706  11.5310
7.5  0.4  0.4400  8.1542  10.9300
7.5  0.4  0.4400  8.6683  13.2317
7.5  0.4  0.4400  9.2148  18.9823
7.5  0.4  0.4400  9.7958  30.1830
7.5  0.4  0.4400  10.4133  48.9134
7.5  0.4  0.4400  11.0698  83.4455
7.5  0.4  0.4400  11.7677  135.6790
7.5  0.4  0.4400  12.5096  207.1052
7.5  0.4  0.4400  13.2983  299.1938
7.5  0.4  0.4400  14.1367  413.3845
7.5  0.4  0.4400  15.0279  551.0792
7.5  0.4  0.4400  15.9754  713.6352
7.5  0.4  0.4400  16.9825  902.3579
7.5  0.4  0.4400  18.0532  1118.4956
7.5  0.4  0.4400  19.1914  1363.2334
7.5  0.4  0.4400  20.4013  1637.6881
7.5  0.4  0.4400  21.6875  1942.9045
7.5  0.4  0.4400  23.0548  2279.8508
7.5  0.4  0.4400  24.5083  2649.4157
7.5  0.4  0.4400  26.0534  3052.4053
7.5  0.4  0.4400  27.6959  3489.5412
7.5  0.4  0.4400  29.4420  3961.4582
7.5  0.4  0.4400  31.2982  4468.7033
7.5  0.4  0.4400  33.2714  5011.7346
7.5  0.4  0.4400  35.3690  5590.9211
7.5  0.4  0.4400  37.5988  6206.5425
7.5  0.4  0.4400  39.9692  6858.7898
7.5  0.4  0.4400  42.4891  7547.7657
7.5  0.4  0.4400  45.1678  8273.4863
7.5  0.4  0.4400  48.0154  9035.8820
7.5  0.4  0.4400  51.0425  9834.7998
7.5  0.4  0.4400  54.2605  10670.0051
7.5  0.4  0.4400  57.6813  11541.1842
7.5  0.4  0.4400  61.3179  12447.9467
7.5  0.4  0.4400  65.1836  13389.8288
7.5  0.4  0.4400  69.2931  14366.2960
7.5  0.4  0.4400  73.6617  15376.7462
7.5  0.4  0.4400  78.3057  16420.5134
7.5  0.4  0.4400  83.2425  17496.8710
