# R0[kpc]  alpha  rhos[GeV/cm3]  Rs[kpc]  chi2
7.5  0.6  0.1600  7.6706  43.5291
7.5  0.6  0.1600  8.1542  39.0862
7.5  0.6  0.1600  8.6683  34.5634
7.5  0.6  0.1600  9.2148  30.3337
7.5  0.6  0.1600  9.7958  26.0156
7.5  0.6  0.1600  10.4133  22.1165
7.5  0.6  0.1600  11.0698  18.5422
7.5  0.6  0.1600  11.7677  15.3249
7.5  0.6  0.1600  12.5096  12.7047
7.5  0.6  0.1600  13.2983  10.6404
7.5  0.6  0.1600  14.1367  9.4429
7.5  0.6  0.1600  15.0279  8.7929
7.5  0.6  0.1600  15.9754  8.5933
7.5  0.6  0.1600  16.9825  8.9192
7.5  0.6  0.1600  18.0532  10.2706
7.5  0.6  0.1600  19.1914  13.2601
7.5  0.6  0.1600  20.4013  17.4298
7.5  0.6  0.1600  21.6875  23.1549
7.5  0.6  0.1600  23.0548  30.2658
7.5  0.6  0.1600  24.5083  38.3580
7.5  0.6  0.1600  26.0534  48.4822
7.5  0.6  0.1600  27.6959  60.1078
7.5  0.6  0.1600  29.4420  73.8626
7.5  0.6  0.1600  31.2982  88.8236
7.5  0.6  0.1600  33.2714  106.6237
7.5  0.6  0.1600  35.3690  125.8892
7.5  0.6  0.1600  37.5988  147.3250
7.5  0.6  0.1600  39.9692  171.2139
7.5  0.6  0.1600  42.4891  196.0827
7.5  0.6  0.1600  45.1678  223.4691
7.5  0.6  0.1600  48.0154  252.6053
7.5  0.6  0.1600  51.0425  282.9757
7.5  0.6  0.1600  54.2605  315.5605
7.5  0.6  0.1600  57.6813  349.5233
7.5  0.6  0.1600  61.3179  384.5381
7.5  0.6  0.1600  65.1836  421.4249
7.5  0.6  0.1600  69.2931  459.7086
7.5  0.6  0.1600  73.6617  498.4179
7.5  0.6  0.1600  78.3057  538.6425
7.5  0.6  0.1600  83.2425  580.2462
7.5  0.6  0.1600  88.4905  623.0953
7.5  0.6  0.1600  94.0694  667.0583
7.5  0.6  0.1600  100.0000  712.0071
7.5  0.6  0.2000  5.0000  65.4343
7.5  0.6  0.2000  5.3152  61.2363
7.5  0.6  0.2000  5.6503  57.2494
7.5  0.6  0.2000  6.0065  53.3565
7.5  0.6  0.2000  6.3852  49.2374
7.5  0.6  0.2000  6.7878  44.5609
7.5  0.6  0.2000  7.2157  40.0372
7.5  0.6  0.2000  7.6706  35.4435
7.5  0.6  0.2000  8.1542  30.9044
7.5  0.6  0.2000  8.6683  26.6784
7.5  0.6  0.2000  9.2148  22.6906
7.5  0.6  0.2000  9.7958  19.0485
7.5  0.6  0.2000  10.4133  15.7545
7.5  0.6  0.2000  11.0698  13.0955
7.5  0.6  0.2000  11.7677  11.2611
7.5  0.6  0.2000  12.5096  9.8230
7.5  0.6  0.2000  13.2983  8.4855
7.5  0.6  0.2000  14.1367  8.5970
7.5  0.6  0.2000  15.0279  10.1896
7.5  0.6  0.2000  15.9754  13.1785
7.5  0.6  0.2000  16.9825  17.4969
7.5  0.6  0.2000  18.0532  23.4624
7.5  0.6  0.2000  19.1914  31.6947
7.5  0.6  0.2000  20.4013  41.8848
7.5  0.6  0.2000  21.6875  53.6511
7.5  0.6  0.2000  23.0548  68.9109
7.5  0.6  0.2000  24.5083  86.0305
7.5  0.6  0.2000  26.0534  106.8979
7.5  0.6  0.2000  27.6959  129.6999
7.5  0.6  0.2000  29.4420  156.1814
7.5  0.6  0.2000  31.2982  184.7724
7.5  0.6  0.2000  33.2714  216.7298
7.5  0.6  0.2000  35.3690  251.1126
7.5  0.6  0.2000  37.5988  288.2813
7.5  0.6  0.2000  39.9692  328.3743
7.5  0.6  0.2000  42.4891  370.3836
7.5  0.6  0.2000  45.1678  415.6961
7.5  0.6  0.2000  48.0154  464.1392
7.5  0.6  0.2000  51.0425  515.5345
7.5  0.6  0.2000  54.2605  569.6990
7.5  0.6  0.2000  57.6813  626.4464
7.5  0.6  0.2000  61.3179  685.5887
7.5  0.6  0.2000  65.1836  746.9371
7.5  0.6  0.2000  69.2931  810.3035
7.5  0.6  0.2000  73.6617  875.5011
7.5  0.6  0.2000  78.3057  942.3455
7.5  0.6  0.2000  83.2425  1010.6555
7.5  0.6  0.2000  88.4905  1080.2539
7.5  0.6  0.2000  94.0694  1150.9681
7.5  0.6  0.2000  100.0000  1222.6306
7.5  0.6  0.2400  5.0000  60.3582
7.5  0.6  0.2400  5.3152  56.5116
7.5  0.6  0.2400  5.6503  52.2473
7.5  0.6  0.2400  6.0065  47.5796
7.5  0.6  0.2400  6.3852  43.0470
7.5  0.6  0.2400  6.7878  38.3639
7.5  0.6  0.2400  7.2157  33.7229
7.5  0.6  0.2400  7.6706  29.3274
7.5  0.6  0.2400  8.1542  24.9701
7.5  0.6  0.2400  8.6683  21.0003
7.5  0.6  0.2400  9.2148  17.6119
7.5  0.6  0.2400  9.7958  14.7775
7.5  0.6  0.2400  10.4133  12.4639
7.5  0.6  0.2400  11.0698  9.9678
7.5  0.6  0.2400  11.7677  8.7971
7.5  0.6  0.2400  12.5096  9.2648
7.5  0.6  0.2400  13.2983  10.8174
7.5  0.6  0.2400  14.1367  13.8457
7.5  0.6  0.2400  15.0279  19.3735
7.5  0.6  0.2400  15.9754  26.7816
7.5  0.6  0.2400  16.9825  36.2272
7.5  0.6  0.2400  18.0532  49.0920
7.5  0.6  0.2400  19.1914  64.4890
7.5  0.6  0.2400  20.4013  83.8184
7.5  0.6  0.2400  21.6875  106.6793
7.5  0.6  0.2400  23.0548  132.9006
7.5  0.6  0.2400  24.5083  163.4207
7.5  0.6  0.2400  26.0534  196.7868
7.5  0.6  0.2400  27.6959  234.9508
7.5  0.6  0.2400  29.4420  275.5531
7.5  0.6  0.2400  31.2982  321.1614
7.5  0.6  0.2400  33.2714  371.6217
7.5  0.6  0.2400  35.3690  426.7620
7.5  0.6  0.2400  37.5988  486.3946
7.5  0.6  0.2400  39.9692  550.3182
7.5  0.6  0.2400  42.4891  618.3203
7.5  0.6  0.2400  45.1678  690.1788
7.5  0.6  0.2400  48.0154  765.6643
7.5  0.6  0.2400  51.0425  844.5418
7.5  0.6  0.2400  54.2605  926.5725
7.5  0.6  0.2400  57.6813  1011.5154
7.5  0.6  0.2400  61.3179  1099.1289
7.5  0.6  0.2400  65.1836  1189.1719
7.5  0.6  0.2400  69.2931  1281.4056
7.5  0.6  0.2400  73.6617  1375.5942
7.5  0.6  0.2400  78.3057  1471.5060
7.5  0.6  0.2400  83.2425  1568.9147
7.5  0.6  0.2400  88.4905  1667.5995
7.5  0.6  0.2400  94.0694  1767.3466
7.5  0.6  0.2400  100.0000  1867.9491
7.5  0.6  0.2800  5.0000  56.6161
7.5  0.6  0.2800  5.3152  51.8128
7.5  0.6  0.2800  5.6503  47.2801
7.5  0.6  0.2800  6.0065  42.5444
7.5  0.6  0.2800  6.3852  37.9176
7.5  0.6  0.2800  6.7878  33.3246
7.5  0.6  0.2800  7.2157  28.7326
7.5  0.6  0.2800  7.6706  24.4809
7.5  0.6  0.2800  8.1542  20.5820
7.5  0.6  0.2800  8.6683  17.3646
7.5  0.6  0.2800  9.2148  13.9529
7.5  0.6  0.2800  9.7958  11.1110
7.5  0.6  0.2800  10.4133  9.4948
7.5  0.6  0.2800  11.0698  9.2203
7.5  0.6  0.2800  11.7677  10.2329
7.5  0.6  0.2800  12.5096  13.4624
7.5  0.6  0.2800  13.2983  18.5658
7.5  0.6  0.2800  14.1367  26.1763
7.5  0.6  0.2800  15.0279  36.7021
7.5  0.6  0.2800  15.9754  50.7189
7.5  0.6  0.2800  16.9825  68.3835
7.5  0.6  0.2800  18.0532  90.7634
7.5  0.6  0.2800  19.1914  117.0595
7.5  0.6  0.2800  20.4013  147.6813
7.5  0.6  0.2800  21.6875  183.5375
7.5  0.6  0.2800  23.0548  223.0118
7.5  0.6  0.2800  24.5083  268.9489
7.5  0.6  0.2800  26.0534  321.2422
7.5  0.6  0.2800  27.6959  379.7555
7.5  0.6  0.2800  29.4420  444.3252
7.5  0.6  0.2800  31.2982  514.7635
7.5  0.6  0.2800  33.2714  590.8605
7.5  0.6  0.2800  35.3690  672.3872
7.5  0.6  0.2800  37.5988  759.0978
7.5  0.6  0.2800  39.9692  850.7325
7.5  0.6  0.2800  42.4891  947.0200
7.5  0.6  0.2800  45.1678  1047.6795
7.5  0.6  0.2800  48.0154  1152.4232
7.5  0.6  0.2800  51.0425  1260.9586
7.5  0.6  0.2800  54.2605  1372.9901
7.5  0.6  0.2800  57.6813  1488.2212
7.5  0.6  0.2800  61.3179  1606.3560
7.5  0.6  0.2800  65.1836  1727.1007
7.5  0.6  0.2800  69.2931  1850.1655
7.5  0.6  0.2800  73.6617  1975.2653
7.5  0.6  0.2800  78.3057  2102.1211
7.5  0.6  0.2800  83.2425  2230.4612
7.5  0.6  0.2800  88.4905  2360.0216
7.5  0.6  0.2800  94.0694  2490.5472
7.5  0.6  0.2800  100.0000  2621.7923
7.5  0.6  0.3200  5.0000  52.3162
7.5  0.6  0.3200  5.3152  47.8186
7.5  0.6  0.3200  5.6503  43.1507
7.5  0.6  0.3200  6.0065  38.4133
7.5  0.6  0.3200  6.3852  33.6309
7.5  0.6  0.3200  6.7878  28.9481
7.5  0.6  0.3200  7.2157  24.6379
7.5  0.6  0.3200  7.6706  20.9354
7.5  0.6  0.3200  8.1542  17.0520
7.5  0.6  0.3200  8.6683  13.3646
7.5  0.6  0.3200  9.2148  11.0130
7.5  0.6  0.3200  9.7958  9.7212
7.5  0.6  0.3200  10.4133  9.6755
7.5  0.6  0.3200  11.0698  11.9169
7.5  0.6  0.3200  11.7677  15.9421
7.5  0.6  0.3200  12.5096  23.2336
7.5  0.6  0.3200  13.2983  32.7488
7.5  0.6  0.3200  14.1367  46.7730
7.5  0.6  0.3200  15.0279  65.6185
7.5  0.6  0.3200  15.9754  88.2423
7.5  0.6  0.3200  16.9825  116.2038
7.5  0.6  0.3200  18.0532  149.7676
7.5  0.6  0.3200  19.1914  188.2043
7.5  0.6  0.3200  20.4013  234.3980
7.5  0.6  0.3200  21.6875  288.3076
7.5  0.6  0.3200  23.0548  349.8514
7.5  0.6  0.3200  24.5083  418.9091
7.5  0.6  0.3200  26.0534  495.3251
7.5  0.6  0.3200  27.6959  578.9112
7.5  0.6  0.3200  29.4420  669.4497
7.5  0.6  0.3200  31.2982  766.6963
7.5  0.6  0.3200  33.2714  870.3834
7.5  0.6  0.3200  35.3690  980.2232
7.5  0.6  0.3200  37.5988  1095.9102
7.5  0.6  0.3200  39.9692  1217.1248
7.5  0.6  0.3200  42.4891  1343.5355
7.5  0.6  0.3200  45.1678  1474.8017
7.5  0.6  0.3200  48.0154  1610.5767
7.5  0.6  0.3200  51.0425  1750.5094
7.5  0.6  0.3200  54.2605  1894.2469
7.5  0.6  0.3200  57.6813  2041.4366
7.5  0.6  0.3200  61.3179  2191.7281
7.5  0.6  0.3200  65.1836  2344.7747
7.5  0.6  0.3200  69.2931  2500.2353
7.5  0.6  0.3200  73.6617  2657.7753
7.5  0.6  0.3200  78.3057  2817.0686
7.5  0.6  0.3200  83.2425  2977.7981
7.5  0.6  0.3200  88.4905  3139.6567
7.5  0.6  0.3200  94.0694  3302.3484
7.5  0.6  0.3200  100.0000  3465.5888
7.5  0.6  0.3600  5.0000  48.9036
7.5  0.6  0.3600  5.3152  44.3171
7.5  0.6  0.3600  5.6503  39.4998
7.5  0.6  0.3600  6.0065  34.6067
7.5  0.6  0.3600  6.3852  29.9102
7.5  0.6  0.3600  6.7878  25.6100
7.5  0.6  0.3600  7.2157  21.7825
7.5  0.6  0.3600  7.6706  17.2437
7.5  0.6  0.3600  8.1542  13.5360
7.5  0.6  0.3600  8.6683  11.3256
7.5  0.6  0.3600  9.2148  9.8650
7.5  0.6  0.3600  9.7958  10.5695
7.5  0.6  0.3600  10.4133  13.0308
7.5  0.6  0.3600  11.0698  18.4140
7.5  0.6  0.3600  11.7677  26.5219
7.5  0.6  0.3600  12.5096  38.7739
7.5  0.6  0.3600  13.2983  56.0441
7.5  0.6  0.3600  14.1367  78.5576
7.5  0.6  0.3600  15.0279  105.8735
7.5  0.6  0.3600  15.9754  139.1986
7.5  0.6  0.3600  16.9825  180.1238
7.5  0.6  0.3600  18.0532  229.9961
7.5  0.6  0.3600  19.1914  288.8318
7.5  0.6  0.3600  20.4013  356.5969
7.5  0.6  0.3600  21.6875  433.2096
7.5  0.6  0.3600  23.0548  518.5431
7.5  0.6  0.3600  24.5083  612.4290
7.5  0.6  0.3600  26.0534  714.6601
7.5  0.6  0.3600  27.6959  824.9943
7.5  0.6  0.3600  29.4420  943.1575
7.5  0.6  0.3600  31.2982  1068.8477
7.5  0.6  0.3600  33.2714  1201.7381
7.5  0.6  0.3600  35.3690  1341.4804
7.5  0.6  0.3600  37.5988  1487.7087
7.5  0.6  0.3600  39.9692  1640.0421
7.5  0.6  0.3600  42.4891  1798.0883
7.5  0.6  0.3600  45.1678  1961.4464
7.5  0.6  0.3600  48.0154  2129.7097
7.5  0.6  0.3600  51.0425  2302.4683
7.5  0.6  0.3600  54.2605  2479.3115
7.5  0.6  0.3600  57.6813  2659.8305
7.5  0.6  0.3600  61.3179  2843.6198
7.5  0.6  0.3600  65.1836  3030.2798
7.5  0.6  0.3600  69.2931  3219.4180
7.5  0.6  0.3600  73.6617  3410.6506
7.5  0.6  0.3600  78.3057  3603.6041
7.5  0.6  0.3600  83.2425  3797.9163
7.5  0.6  0.3600  88.4905  3993.2371
7.5  0.6  0.3600  94.0694  4189.2298
7.5  0.6  0.3600  100.0000  4385.5714
7.5  0.6  0.4000  5.0000  45.9754
7.5  0.6  0.4000  5.3152  41.1438
7.5  0.6  0.4000  5.6503  36.1193
7.5  0.6  0.4000  6.0065  31.4012
7.5  0.6  0.4000  6.3852  26.9907
7.5  0.6  0.4000  6.7878  22.6912
7.5  0.6  0.4000  7.2157  17.9472
7.5  0.6  0.4000  7.6706  14.3476
7.5  0.6  0.4000  8.1542  11.8115
7.5  0.6  0.4000  8.6683  10.5565
7.5  0.6  0.4000  9.2148  10.9652
7.5  0.6  0.4000  9.7958  14.1465
7.5  0.6  0.4000  10.4133  19.7163
7.5  0.6  0.4000  11.0698  29.2764
7.5  0.6  0.4000  11.7677  43.6963
7.5  0.6  0.4000  12.5096  63.3077
7.5  0.6  0.4000  13.2983  88.4080
7.5  0.6  0.4000  14.1367  119.8284
7.5  0.6  0.4000  15.0279  159.9965
7.5  0.6  0.4000  15.9754  210.2118
7.5  0.6  0.4000  16.9825  270.5740
7.5  0.6  0.4000  18.0532  341.1227
7.5  0.6  0.4000  19.1914  421.8402
7.5  0.6  0.4000  20.4013  512.6535
7.5  0.6  0.4000  21.6875  613.4375
7.5  0.6  0.4000  23.0548  724.0185
7.5  0.6  0.4000  24.5083  844.1776
7.5  0.6  0.4000  26.0534  973.6546
7.5  0.6  0.4000  27.6959  1112.1516
7.5  0.6  0.4000  29.4420  1259.3370
7.5  0.6  0.4000  31.2982  1414.8495
7.5  0.6  0.4000  33.2714  1578.3019
7.5  0.6  0.4000  35.3690  1749.2848
7.5  0.6  0.4000  37.5988  1927.3705
7.5  0.6  0.4000  39.9692  2112.1166
7.5  0.6  0.4000  42.4891  2303.0691
7.5  0.6  0.4000  45.1678  2499.7661
7.5  0.6  0.4000  48.0154  2701.7407
7.5  0.6  0.4000  51.0425  2908.5236
7.5  0.6  0.4000  54.2605  3119.6465
7.5  0.6  0.4000  57.6813  3334.6435
7.5  0.6  0.4000  61.3179  3553.0546
7.5  0.6  0.4000  65.1836  3774.4267
7.5  0.6  0.4000  69.2931  3998.3161
7.5  0.6  0.4000  73.6617  4224.2897
7.5  0.6  0.4000  78.3057  4451.9268
7.5  0.6  0.4000  83.2425  4680.8201
7.5  0.6  0.4000  88.4905  4910.5769
7.5  0.6  0.4000  94.0694  5140.8198
7.5  0.6  0.4000  100.0000  5371.1875
7.5  0.6  0.4400  5.0000  43.0291
7.5  0.6  0.4400  5.3152  38.0382
7.5  0.6  0.4400  5.6503  33.2617
7.5  0.6  0.4400  6.0065  28.8248
7.5  0.6  0.4400  6.3852  24.1371
7.5  0.6  0.4400  6.7878  19.1502
7.5  0.6  0.4400  7.2157  15.3357
7.5  0.6  0.4400  7.6706  12.4397
7.5  0.6  0.4400  8.1542  11.0408
7.5  0.6  0.4400  8.6683  11.3526
7.5  0.6  0.4400  9.2148  14.1662
7.5  0.6  0.4400  9.7958  20.7169
7.5  0.6  0.4400  10.4133  30.6228
7.5  0.6  0.4400  11.0698  45.9560
7.5  0.6  0.4400  11.7677  67.2441
7.5  0.6  0.4400  12.5096  94.9954
7.5  0.6  0.4400  13.2983  131.1320
7.5  0.6  0.4400  14.1367  178.2594
7.5  0.6  0.4400  15.0279  236.5876
7.5  0.6  0.4400  15.9754  306.2578
7.5  0.6  0.4400  16.9825  387.3435
7.5  0.6  0.4400  18.0532  479.8531
7.5  0.6  0.4400  19.1914  583.7321
7.5  0.6  0.4400  20.4013  698.8665
7.5  0.6  0.4400  21.6875  825.0861
7.5  0.6  0.4400  23.0548  962.1683
7.5  0.6  0.4400  24.5083  1109.8426
7.5  0.6  0.4400  26.0534  1267.7938
7.5  0.6  0.4400  27.6959  1435.6673
7.5  0.6  0.4400  29.4420  1613.0728
7.5  0.6  0.4400  31.2982  1799.5886
7.5  0.6  0.4400  33.2714  1994.7663
7.5  0.6  0.4400  35.3690  2198.1346
7.5  0.6  0.4400  37.5988  2409.2035
7.5  0.6  0.4400  39.9692  2627.4681
7.5  0.6  0.4400  42.4891  2852.4127
7.5  0.6  0.4400  45.1678  3083.5138
7.5  0.6  0.4400  48.0154  3320.2438
7.5  0.6  0.4400  51.0425  3562.0742
7.5  0.6  0.4400  54.2605  3808.4780
7.5  0.6  0.4400  57.6813  4058.9332
7.5  0.6  0.4400  61.3179  4312.9244
7.5  0.6  0.4400  65.1836  4569.9453
7.5  0.6  0.4400  69.2931  4829.5009
7.5  0.6  0.4400  73.6617  5091.1090
7.5  0.6  0.4400  78.3057  5354.3016
7.5  0.6  0.4400  83.2425  5618.6267
7.5  0.6  0.4400  88.4905  5883.6488
7.5  0.6  0.4400  94.0694  6148.9502
7.5  0.6  0.4400  100.0000  6414.1317
