# R0[kpc]  alpha  rhos[GeV/cm3]  Rs[kpc]  chi2
7.5  1.0  0.0800  6.0065  78.4070
7.5  1.0  0.0800  6.3852  76.1253
7.5  1.0  0.0800  6.7878  73.2308
7.5  1.0  0.0800  7.2157  70.0775
7.5  1.0  0.0800  7.6706  66.8219
7.5  1.0  0.0800  8.1542  63.4856
7.5  1.0  0.0800  8.6683  60.0932
7.5  1.0  0.0800  9.2148  56.6721
7.5  1.0  0.0800  9.7958  53.2515
7.5  1.0  0.0800  10.4133  49.8620
7.5  1.0  0.0800  11.0698  46.5349
7.5  1.0  0.0800  11.7677  43.3008
7.5  1.0  0.0800  12.5096  40.1894
7.5  1.0  0.0800  13.2983  36.9662
7.5  1.0  0.0800  14.1367  33.5585
7.5  1.0  0.0800  15.0279  30.3639
7.5  1.0  0.0800  15.9754  27.4016
7.5  1.0  0.0800  16.9825  24.6865
7.5  1.0  0.0800  18.0532  22.2294
7.5  1.0  0.0800  19.1914  20.0371
7.5  1.0  0.0800  20.4013  17.9942
7.5  1.0  0.0800  21.6875  16.0101
7.5  1.0  0.0800  23.0548  14.3009
7.5  1.0  0.0800  24.5083  12.8595
7.5  1.0  0.0800  26.0534  11.6759
7.5  1.0  0.0800  27.6959  10.7384
7.5  1.0  0.0800  29.4420  9.9641
7.5  1.0  0.0800  31.2982  9.2198
7.5  1.0  0.0800  33.2714  8.6892
7.5  1.0  0.0800  35.3690  8.3558
7.5  1.0  0.0800  37.5988  8.2025
7.5  1.0  0.0800  39.9692  8.2127
7.5  1.0  0.0800  42.4891  8.3698
7.5  1.0  0.0800  45.1678  8.6577
7.5  1.0  0.0800  48.0154  9.0609
7.5  1.0  0.0800  51.0425  9.3908
7.5  1.0  0.0800  54.2605  9.8157
7.5  1.0  0.0800  57.6813  10.3231
7.5  1.0  0.0800  61.3179  10.9007
7.5  1.0  0.0800  65.1836  11.5369
7.5  1.0  0.0800  69.2931  12.2212
7.5  1.0  0.0800  73.6617  12.9439
7.5  1.0  0.0800  78.3057  13.6964
7.5  1.0  0.0800  83.2425  14.4708
7.5  1.0  0.0800  88.4905  15.2602
7.5  1.0  0.0800  94.0694  16.0583
7.5  1.0  0.0800  100.0000  16.8596
7.5  1.0  0.1200  5.0000  79.0527
7.5  1.0  0.1200  5.3152  76.0028
7.5  1.0  0.1200  5.6503  72.8094
7.5  1.0  0.1200  6.0065  69.4913
7.5  1.0  0.1200  6.3852  66.0718
7.5  1.0  0.1200  6.7878  62.5793
7.5  1.0  0.1200  7.2157  59.0464
7.5  1.0  0.1200  7.6706  55.5103
7.5  1.0  0.1200  8.1542  51.5696
7.5  1.0  0.1200  8.6683  47.1885
7.5  1.0  0.1200  9.2148  42.9408
7.5  1.0  0.1200  9.7958  38.8772
7.5  1.0  0.1200  10.4133  35.0476
7.5  1.0  0.1200  11.0698  31.2873
7.5  1.0  0.1200  11.7677  27.4827
7.5  1.0  0.1200  12.5096  24.0555
7.5  1.0  0.1200  13.2983  20.9242
7.5  1.0  0.1200  14.1367  17.7946
7.5  1.0  0.1200  15.0279  15.1433
7.5  1.0  0.1200  15.9754  12.9847
7.5  1.0  0.1200  16.9825  10.8782
7.5  1.0  0.1200  18.0532  9.2209
7.5  1.0  0.1200  19.1914  8.0749
7.5  1.0  0.1200  20.4013  7.3347
7.5  1.0  0.1200  21.6875  6.7157
7.5  1.0  0.1200  23.0548  6.5730
7.5  1.0  0.1200  24.5083  6.8794
7.5  1.0  0.1200  26.0534  7.5399
7.5  1.0  0.1200  27.6959  8.3375
7.5  1.0  0.1200  29.4420  9.4373
7.5  1.0  0.1200  31.2982  10.8737
7.5  1.0  0.1200  33.2714  12.6118
7.5  1.0  0.1200  35.3690  14.4398
7.5  1.0  0.1200  37.5988  16.5085
7.5  1.0  0.1200  39.9692  18.6781
7.5  1.0  0.1200  42.4891  21.0140
7.5  1.0  0.1200  45.1678  23.5038
7.5  1.0  0.1200  48.0154  26.0699
7.5  1.0  0.1200  51.0425  28.6584
7.5  1.0  0.1200  54.2605  31.2988
7.5  1.0  0.1200  57.6813  33.9602
7.5  1.0  0.1200  61.3179  36.6647
7.5  1.0  0.1200  65.1836  39.3938
7.5  1.0  0.1200  69.2931  42.1309
7.5  1.0  0.1200  73.6617  44.8611
7.5  1.0  0.1200  78.3057  47.5714
7.5  1.0  0.1200  83.2425  50.1705
7.5  1.0  0.1200  88.4905  52.6985
7.5  1.0  0.1200  94.0694  55.1697
7.5  1.0  0.1200  100.0000  57.5913
7.5  1.0  0.1600  5.0000  73.0068
7.5  1.0  0.1600  5.3152  69.7123
7.5  1.0  0.1600  5.6503  66.3480
7.5  1.0  0.1600  6.0065  62.9510
7.5  1.0  0.1600  6.3852  58.7178
7.5  1.0  0.1600  6.7878  54.1865
7.5  1.0  0.1600  7.2157  49.7580
7.5  1.0  0.1600  7.6706  45.4962
7.5  1.0  0.1600  8.1542  41.3054
7.5  1.0  0.1600  8.6683  36.8186
7.5  1.0  0.1600  9.2148  32.7074
7.5  1.0  0.1600  9.7958  28.4060
7.5  1.0  0.1600  10.4133  24.4945
7.5  1.0  0.1600  11.0698  20.8234
7.5  1.0  0.1600  11.7677  17.3883
7.5  1.0  0.1600  12.5096  14.4809
7.5  1.0  0.1600  13.2983  11.8861
7.5  1.0  0.1600  14.1367  9.7300
7.5  1.0  0.1600  15.0279  8.2000
7.5  1.0  0.1600  15.9754  7.0750
7.5  1.0  0.1600  16.9825  6.7637
7.5  1.0  0.1600  18.0532  6.7751
7.5  1.0  0.1600  19.1914  7.5086
7.5  1.0  0.1600  20.4013  8.8561
7.5  1.0  0.1600  21.6875  10.5753
7.5  1.0  0.1600  23.0548  12.8840
7.5  1.0  0.1600  24.5083  15.6016
7.5  1.0  0.1600  26.0534  18.8976
7.5  1.0  0.1600  27.6959  22.4443
7.5  1.0  0.1600  29.4420  26.3316
7.5  1.0  0.1600  31.2982  30.6577
7.5  1.0  0.1600  33.2714  35.2724
7.5  1.0  0.1600  35.3690  40.0480
7.5  1.0  0.1600  37.5988  45.0006
7.5  1.0  0.1600  39.9692  50.1945
7.5  1.0  0.1600  42.4891  55.5474
7.5  1.0  0.1600  45.1678  60.6065
7.5  1.0  0.1600  48.0154  65.7970
7.5  1.0  0.1600  51.0425  70.9299
7.5  1.0  0.1600  54.2605  76.1032
7.5  1.0  0.1600  57.6813  81.3101
7.5  1.0  0.1600  61.3179  86.5212
7.5  1.0  0.1600  65.1836  91.7103
7.5  1.0  0.1600  69.2931  96.7476
7.5  1.0  0.1600  73.6617  101.7008
7.5  1.0  0.1600  78.3057  106.5787
7.5  1.0  0.1600  83.2425  111.3662
7.5  1.0  0.1600  88.4905  116.0504
7.5  1.0  0.1600  94.0694  120.6205
7.5  1.0  0.1600  100.0000  125.0680
7.5  1.0  0.2000  5.0000  68.7438
7.5  1.0  0.2000  5.3152  64.8487
7.5  1.0  0.2000  5.6503  60.3380
7.5  1.0  0.2000  6.0065  55.9141
7.5  1.0  0.2000  6.3852  51.6492
7.5  1.0  0.2000  6.7878  47.3393
7.5  1.0  0.2000  7.2157  42.7376
7.5  1.0  0.2000  7.6706  38.2603
7.5  1.0  0.2000  8.1542  33.6446
7.5  1.0  0.2000  8.6683  29.1567
7.5  1.0  0.2000  9.2148  24.6712
7.5  1.0  0.2000  9.7958  20.7450
7.5  1.0  0.2000  10.4133  16.9367
7.5  1.0  0.2000  11.0698  13.8967
7.5  1.0  0.2000  11.7677  11.2726
7.5  1.0  0.2000  12.5096  9.3262
7.5  1.0  0.2000  13.2983  8.0076
7.5  1.0  0.2000  14.1367  7.4804
7.5  1.0  0.2000  15.0279  7.6772
7.5  1.0  0.2000  15.9754  8.6975
7.5  1.0  0.2000  16.9825  10.5154
7.5  1.0  0.2000  18.0532  13.0278
7.5  1.0  0.2000  19.1914  16.3561
7.5  1.0  0.2000  20.4013  20.2671
7.5  1.0  0.2000  21.6875  24.2911
7.5  1.0  0.2000  23.0548  29.2408
7.5  1.0  0.2000  24.5083  34.6795
7.5  1.0  0.2000  26.0534  40.8829
7.5  1.0  0.2000  27.6959  47.5280
7.5  1.0  0.2000  29.4420  54.7097
7.5  1.0  0.2000  31.2982  62.3431
7.5  1.0  0.2000  33.2714  70.2304
7.5  1.0  0.2000  35.3690  78.4406
7.5  1.0  0.2000  37.5988  86.5521
7.5  1.0  0.2000  39.9692  94.9371
7.5  1.0  0.2000  42.4891  103.3102
7.5  1.0  0.2000  45.1678  111.8227
7.5  1.0  0.2000  48.0154  120.4369
7.5  1.0  0.2000  51.0425  129.0189
7.5  1.0  0.2000  54.2605  137.4943
7.5  1.0  0.2000  57.6813  145.9419
7.5  1.0  0.2000  61.3179  154.3241
7.5  1.0  0.2000  65.1836  162.6080
7.5  1.0  0.2000  69.2931  170.7648
7.5  1.0  0.2000  73.6617  178.6077
7.5  1.0  0.2000  78.3057  186.1816
7.5  1.0  0.2000  83.2425  193.5804
7.5  1.0  0.2000  88.4905  200.7888
7.5  1.0  0.2000  94.0694  207.7948
7.5  1.0  0.2000  100.0000  214.5889
7.5  1.0  0.2400  5.0000  63.8079
7.5  1.0  0.2400  5.3152  59.4969
7.5  1.0  0.2400  5.6503  55.3778
7.5  1.0  0.2400  6.0065  50.9886
7.5  1.0  0.2400  6.3852  46.3998
7.5  1.0  0.2400  6.7878  41.6701
7.5  1.0  0.2400  7.2157  36.5566
7.5  1.0  0.2400  7.6706  31.7267
7.5  1.0  0.2400  8.1542  27.1452
7.5  1.0  0.2400  8.6683  22.7659
7.5  1.0  0.2400  9.2148  18.7729
7.5  1.0  0.2400  9.7958  15.2379
7.5  1.0  0.2400  10.4133  12.5453
7.5  1.0  0.2400  11.0698  10.3516
7.5  1.0  0.2400  11.7677  9.1306
7.5  1.0  0.2400  12.5096  8.6228
7.5  1.0  0.2400  13.2983  9.2564
7.5  1.0  0.2400  14.1367  10.4881
7.5  1.0  0.2400  15.0279  12.2778
7.5  1.0  0.2400  15.9754  15.2628
7.5  1.0  0.2400  16.9825  19.3007
7.5  1.0  0.2400  18.0532  24.5574
7.5  1.0  0.2400  19.1914  30.4245
7.5  1.0  0.2400  20.4013  37.1694
7.5  1.0  0.2400  21.6875  44.7394
7.5  1.0  0.2400  23.0548  53.3508
7.5  1.0  0.2400  24.5083  62.6374
7.5  1.0  0.2400  26.0534  72.7665
7.5  1.0  0.2400  27.6959  83.2917
7.5  1.0  0.2400  29.4420  94.3224
7.5  1.0  0.2400  31.2982  105.7039
7.5  1.0  0.2400  33.2714  117.5847
7.5  1.0  0.2400  35.3690  129.8974
7.5  1.0  0.2400  37.5988  142.5448
7.5  1.0  0.2400  39.9692  155.0787
7.5  1.0  0.2400  42.4891  167.6655
7.5  1.0  0.2400  45.1678  180.2737
7.5  1.0  0.2400  48.0154  192.8967
7.5  1.0  0.2400  51.0425  205.4976
7.5  1.0  0.2400  54.2605  217.8777
7.5  1.0  0.2400  57.6813  230.0425
7.5  1.0  0.2400  61.3179  241.8559
7.5  1.0  0.2400  65.1836  253.4848
7.5  1.0  0.2400  69.2931  264.8946
7.5  1.0  0.2400  73.6617  276.0565
7.5  1.0  0.2400  78.3057  286.9460
7.5  1.0  0.2400  83.2425  297.5433
7.5  1.0  0.2400  88.4905  307.8326
7.5  1.0  0.2400  94.0694  317.8015
7.5  1.0  0.2400  100.0000  327.4413
7.5  1.0  0.2800  5.0000  59.9926
7.5  1.0  0.2800  5.3152  55.7859
7.5  1.0  0.2800  5.6503  51.1586
7.5  1.0  0.2800  6.0065  46.3020
7.5  1.0  0.2800  6.3852  41.1857
7.5  1.0  0.2800  6.7878  36.2239
7.5  1.0  0.2800  7.2157  31.2525
7.5  1.0  0.2800  7.6706  26.5007
7.5  1.0  0.2800  8.1542  22.2402
7.5  1.0  0.2800  8.6683  18.2746
7.5  1.0  0.2800  9.2148  15.0145
7.5  1.0  0.2800  9.7958  12.6602
7.5  1.0  0.2800  10.4133  10.8886
7.5  1.0  0.2800  11.0698  10.1484
7.5  1.0  0.2800  11.7677  9.4914
7.5  1.0  0.2800  12.5096  10.3219
7.5  1.0  0.2800  13.2983  12.6028
7.5  1.0  0.2800  14.1367  15.6945
7.5  1.0  0.2800  15.0279  20.0890
7.5  1.0  0.2800  15.9754  26.0007
7.5  1.0  0.2800  16.9825  33.4009
7.5  1.0  0.2800  18.0532  41.7351
7.5  1.0  0.2800  19.1914  51.3297
7.5  1.0  0.2800  20.4013  62.2510
7.5  1.0  0.2800  21.6875  74.2861
7.5  1.0  0.2800  23.0548  87.1954
7.5  1.0  0.2800  24.5083  100.9451
7.5  1.0  0.2800  26.0534  115.3387
7.5  1.0  0.2800  27.6959  130.5991
7.5  1.0  0.2800  29.4420  146.1644
7.5  1.0  0.2800  31.2982  162.3367
7.5  1.0  0.2800  33.2714  179.0734
7.5  1.0  0.2800  35.3690  196.2470
7.5  1.0  0.2800  37.5988  213.7384
7.5  1.0  0.2800  39.9692  231.0243
7.5  1.0  0.2800  42.4891  248.1855
7.5  1.0  0.2800  45.1678  265.3978
7.5  1.0  0.2800  48.0154  282.5764
7.5  1.0  0.2800  51.0425  299.6455
7.5  1.0  0.2800  54.2605  316.5378
7.5  1.0  0.2800  57.6813  333.1942
7.5  1.0  0.2800  61.3179  349.5634
7.5  1.0  0.2800  65.1836  365.6015
7.5  1.0  0.2800  69.2931  380.9964
7.5  1.0  0.2800  73.6617  395.8742
7.5  1.0  0.2800  78.3057  410.3507
7.5  1.0  0.2800  83.2425  424.4049
7.5  1.0  0.2800  88.4905  438.0207
7.5  1.0  0.2800  94.0694  451.1860
7.5  1.0  0.2800  100.0000  463.8931
7.5  1.0  0.3200  5.0000  56.8683
7.5  1.0  0.3200  5.3152  51.8851
7.5  1.0  0.3200  5.6503  46.9889
7.5  1.0  0.3200  6.0065  41.9223
7.5  1.0  0.3200  6.3852  36.7714
7.5  1.0  0.3200  6.7878  31.8298
7.5  1.0  0.3200  7.2157  27.1564
7.5  1.0  0.3200  7.6706  22.6946
7.5  1.0  0.3200  8.1542  18.8639
7.5  1.0  0.3200  8.6683  15.5950
7.5  1.0  0.3200  9.2148  13.2924
7.5  1.0  0.3200  9.7958  10.8589
7.5  1.0  0.3200  10.4133  9.8907
7.5  1.0  0.3200  11.0698  10.2096
7.5  1.0  0.3200  11.7677  11.5097
7.5  1.0  0.3200  12.5096  14.5883
7.5  1.0  0.3200  13.2983  19.1831
7.5  1.0  0.3200  14.1367  25.3214
7.5  1.0  0.3200  15.0279  33.3116
7.5  1.0  0.3200  15.9754  43.0518
7.5  1.0  0.3200  16.9825  54.0870
7.5  1.0  0.3200  18.0532  66.3534
7.5  1.0  0.3200  19.1914  80.3492
7.5  1.0  0.3200  20.4013  95.4883
7.5  1.0  0.3200  21.6875  112.2214
7.5  1.0  0.3200  23.0548  130.4930
7.5  1.0  0.3200  24.5083  149.2750
7.5  1.0  0.3200  26.0534  169.0073
7.5  1.0  0.3200  27.6959  189.7783
7.5  1.0  0.3200  29.4420  211.4101
7.5  1.0  0.3200  31.2982  233.7332
7.5  1.0  0.3200  33.2714  255.7544
7.5  1.0  0.3200  35.3690  278.1708
7.5  1.0  0.3200  37.5988  300.8759
7.5  1.0  0.3200  39.9692  323.7395
7.5  1.0  0.3200  42.4891  346.6425
7.5  1.0  0.3200  45.1678  369.4777
7.5  1.0  0.3200  48.0154  391.8896
7.5  1.0  0.3200  51.0425  413.7131
7.5  1.0  0.3200  54.2605  435.2461
7.5  1.0  0.3200  57.6813  456.4214
7.5  1.0  0.3200  61.3179  477.1809
7.5  1.0  0.3200  65.1836  497.4757
7.5  1.0  0.3200  69.2931  517.2646
7.5  1.0  0.3200  73.6617  536.5142
7.5  1.0  0.3200  78.3057  555.1978
7.5  1.0  0.3200  83.2425  573.2950
7.5  1.0  0.3200  88.4905  590.7908
7.5  1.0  0.3200  94.0694  607.4222
7.5  1.0  0.3200  100.0000  623.3699
7.5  1.0  0.3600  5.0000  53.3803
7.5  1.0  0.3600  5.3152  48.4565
7.5  1.0  0.3600  5.6503  43.4876
7.5  1.0  0.3600  6.0065  38.2848
7.5  1.0  0.3600  6.3852  33.2247
7.5  1.0  0.3600  6.7878  28.4589
7.5  1.0  0.3600  7.2157  23.8812
7.5  1.0  0.3600  7.6706  19.9240
7.5  1.0  0.3600  8.1542  16.5278
7.5  1.0  0.3600  8.6683  13.1162
7.5  1.0  0.3600  9.2148  11.3304
7.5  1.0  0.3600  9.7958  10.2049
7.5  1.0  0.3600  10.4133  10.7551
7.5  1.0  0.3600  11.0698  12.8821
7.5  1.0  0.3600  11.7677  16.8085
7.5  1.0  0.3600  12.5096  22.9208
7.5  1.0  0.3600  13.2983  30.6150
7.5  1.0  0.3600  14.1367  39.9959
7.5  1.0  0.3600  15.0279  51.5700
7.5  1.0  0.3600  15.9754  64.9063
7.5  1.0  0.3600  16.9825  80.6999
7.5  1.0  0.3600  18.0532  97.9691
7.5  1.0  0.3600  19.1914  117.0771
7.5  1.0  0.3600  20.4013  138.3065
7.5  1.0  0.3600  21.6875  161.0731
7.5  1.0  0.3600  23.0548  184.6128
7.5  1.0  0.3600  24.5083  209.6632
7.5  1.0  0.3600  26.0534  236.0003
7.5  1.0  0.3600  27.6959  263.2402
7.5  1.0  0.3600  29.4420  290.4755
7.5  1.0  0.3600  31.2982  318.4346
7.5  1.0  0.3600  33.2714  346.9297
7.5  1.0  0.3600  35.3690  375.7857
7.5  1.0  0.3600  37.5988  404.8409
7.5  1.0  0.3600  39.9692  433.2935
7.5  1.0  0.3600  42.4891  461.5625
7.5  1.0  0.3600  45.1678  489.6714
7.5  1.0  0.3600  48.0154  517.5102
7.5  1.0  0.3600  51.0425  544.9819
7.5  1.0  0.3600  54.2605  572.0016
7.5  1.0  0.3600  57.6813  598.4961
7.5  1.0  0.3600  61.3179  624.3620
7.5  1.0  0.3600  65.1836  649.1138
7.5  1.0  0.3600  69.2931  673.2132
7.5  1.0  0.3600  73.6617  696.6242
7.5  1.0  0.3600  78.3057  719.3188
7.5  1.0  0.3600  83.2425  741.2759
7.5  1.0  0.3600  88.4905  762.4813
7.5  1.0  0.3600  94.0694  782.9262
7.5  1.0  0.3600  100.0000  802.6072
7.5  1.0  0.4000  5.0000  50.3839
7.5  1.0  0.4000  5.3152  45.4223
7.5  1.0  0.4000  5.6503  40.3576
7.5  1.0  0.4000  6.0065  35.2478
7.5  1.0  0.4000  6.3852  30.3297
7.5  1.0  0.4000  6.7878  25.6906
7.5  1.0  0.4000  7.2157  21.6309
7.5  1.0  0.4000  7.6706  17.0438
7.5  1.0  0.4000  8.1542  13.9340
7.5  1.0  0.4000  8.6683  11.6360
7.5  1.0  0.4000  9.2148  10.8544
7.5  1.0  0.4000  9.7958  11.4217
7.5  1.0  0.4000  10.4133  14.2503
7.5  1.0  0.4000  11.0698  18.8754
7.5  1.0  0.4000  11.7677  25.3450
7.5  1.0  0.4000  12.5096  34.3512
7.5  1.0  0.4000  13.2983  45.4350
7.5  1.0  0.4000  14.1367  59.3879
7.5  1.0  0.4000  15.0279  75.0752
7.5  1.0  0.4000  15.9754  93.9773
7.5  1.0  0.4000  16.9825  115.1493
7.5  1.0  0.4000  18.0532  138.1959
7.5  1.0  0.4000  19.1914  163.8251
7.5  1.0  0.4000  20.4013  191.2602
7.5  1.0  0.4000  21.6875  219.8561
7.5  1.0  0.4000  23.0548  250.3135
7.5  1.0  0.4000  24.5083  282.3659
7.5  1.0  0.4000  26.0534  314.9315
7.5  1.0  0.4000  27.6959  348.2499
7.5  1.0  0.4000  29.4420  382.4828
7.5  1.0  0.4000  31.2982  417.4023
7.5  1.0  0.4000  33.2714  452.7345
7.5  1.0  0.4000  35.3690  487.4550
7.5  1.0  0.4000  37.5988  522.3249
7.5  1.0  0.4000  39.9692  557.1755
7.5  1.0  0.4000  42.4891  591.8545
7.5  1.0  0.4000  45.1678  626.2256
7.5  1.0  0.4000  48.0154  660.1677
7.5  1.0  0.4000  51.0425  693.0631
7.5  1.0  0.4000  54.2605  725.1956
7.5  1.0  0.4000  57.6813  756.6602
7.5  1.0  0.4000  61.3179  787.3885
7.5  1.0  0.4000  65.1836  817.3236
7.5  1.0  0.4000  69.2931  846.4191
7.5  1.0  0.4000  73.6617  874.6389
7.5  1.0  0.4000  78.3057  901.9554
7.5  1.0  0.4000  83.2425  928.3492
7.5  1.0  0.4000  88.4905  953.8082
7.5  1.0  0.4000  94.0694  978.3266
7.5  1.0  0.4000  100.0000  1001.9042
7.5  1.0  0.4400  5.0000  47.8854
7.5  1.0  0.4400  5.3152  42.7540
7.5  1.0  0.4400  5.6503  37.5895
7.5  1.0  0.4400  6.0065  32.6022
7.5  1.0  0.4400  6.3852  27.7980
7.5  1.0  0.4400  6.7878  23.0058
7.5  1.0  0.4400  7.2157  18.5377
7.5  1.0  0.4400  7.6706  14.7012
7.5  1.0  0.4400  8.1542  12.3470
7.5  1.0  0.4400  8.6683  11.2807
7.5  1.0  0.4400  9.2148  12.3413
7.5  1.0  0.4400  9.7958  14.8628
7.5  1.0  0.4400  10.4133  19.7448
7.5  1.0  0.4400  11.0698  27.1859
7.5  1.0  0.4400  11.7677  37.2565
7.5  1.0  0.4400  12.5096  49.5404
7.5  1.0  0.4400  13.2983  65.3669
7.5  1.0  0.4400  14.1367  84.1613
7.5  1.0  0.4400  15.0279  105.7293
7.5  1.0  0.4400  15.9754  130.8737
7.5  1.0  0.4400  16.9825  157.5761
7.5  1.0  0.4400  18.0532  187.3603
7.5  1.0  0.4400  19.1914  219.7574
7.5  1.0  0.4400  20.4013  253.2969
7.5  1.0  0.4400  21.6875  289.1195
7.5  1.0  0.4400  23.0548  326.9136
7.5  1.0  0.4400  24.5083  365.3461
7.5  1.0  0.4400  26.0534  404.8916
7.5  1.0  0.4400  27.6959  445.6003
7.5  1.0  0.4400  29.4420  487.2002
7.5  1.0  0.4400  31.2982  528.7603
7.5  1.0  0.4400  33.2714  570.3380
7.5  1.0  0.4400  35.3690  612.1545
7.5  1.0  0.4400  37.5988  654.0048
7.5  1.0  0.4400  39.9692  695.7029
7.5  1.0  0.4400  42.4891  737.0812
7.5  1.0  0.4400  45.1678  777.9906
7.5  1.0  0.4400  48.0154  818.2995
7.5  1.0  0.4400  51.0425  857.8930
7.5  1.0  0.4400  54.2605  896.6724
7.5  1.0  0.4400  57.6813  934.5535
7.5  1.0  0.4400  61.3179  971.4667
7.5  1.0  0.4400  65.1836  1007.3547
7.5  1.0  0.4400  69.2931  1042.1724
7.5  1.0  0.4400  73.6617  1075.8854
7.5  1.0  0.4400  78.3057  1108.4693
7.5  1.0  0.4400  83.2425  1139.9081
7.5  1.0  0.4400  88.4905  1170.1941
7.5  1.0  0.4400  94.0694  1199.3262
7.5  1.0  0.4400  100.0000  1227.3098
7.5  1.0  0.4800  5.0000  45.5264
7.5  1.0  0.4800  5.3152  40.3820
7.5  1.0  0.4800  5.6503  35.1746
7.5  1.0  0.4800  6.0065  30.3130
