# R0[kpc]  alpha  rhos[GeV/cm3]  Rs[kpc]  chi2
7.5  0.5  0.0400  5.3152  88.7244
7.5  0.5  0.0400  5.6503  87.4493
7.5  0.5  0.0400  6.0065  86.0698
7.5  0.5  0.0400  6.3852  84.5847
7.5  0.5  0.0400  6.7878  82.9938
7.5  0.5  0.0400  7.2157  81.2987
7.5  0.5  0.0400  7.6706  79.5022
7.5  0.5  0.0400  8.1542  77.6093
7.5  0.5  0.0400  8.6683  75.6267
7.5  0.5  0.0400  9.2148  73.5632
7.5  0.5  0.0400  9.7958  70.8268
7.5  0.5  0.0400  10.4133  67.9445
7.5  0.5  0.0400  11.0698  64.9946
7.5  0.5  0.0400  11.7677  61.9957
7.5  0.5  0.0400  12.5096  58.9692
7.5  0.5  0.0400  13.2983  55.9387
7.5  0.5  0.0400  14.1367  52.9301
7.5  0.5  0.0400  15.0279  49.9712
7.5  0.5  0.0400  15.9754  47.0917
7.5  0.5  0.0400  16.9825  43.8543
7.5  0.5  0.0400  18.0532  40.2896
7.5  0.5  0.0400  19.1914  36.8855
7.5  0.5  0.0400  20.4013  33.6774
7.5  0.5  0.0400  21.6875  30.7011
7.5  0.5  0.0400  23.0548  27.8192
7.5  0.5  0.0400  24.5083  24.8049
7.5  0.5  0.0400  26.0534  22.1229
7.5  0.5  0.0400  27.6959  19.6005
7.5  0.5  0.0400  29.4420  17.0490
7.5  0.5  0.0400  31.2982  14.9260
7.5  0.5  0.0400  33.2714  12.9370
7.5  0.5  0.0400  35.3690  11.1048
7.5  0.5  0.0400  37.5988  9.7571
7.5  0.5  0.0400  39.9692  8.5003
7.5  0.5  0.0400  42.4891  7.4463
7.5  0.5  0.0400  45.1678  6.8907
7.5  0.5  0.0400  48.0154  6.4613
7.5  0.5  0.0400  51.0425  6.5431
7.5  0.5  0.0400  54.2605  7.0127
7.5  0.5  0.0400  57.6813  7.7811
7.5  0.5  0.0400  61.3179  8.9135
7.5  0.5  0.0400  65.1836  10.5968
7.5  0.5  0.0400  69.2931  12.3748
7.5  0.5  0.0400  73.6617  14.7342
7.5  0.5  0.0400  78.3057  17.5172
7.5  0.5  0.0400  83.2425  20.5497
7.5  0.5  0.0400  88.4905  24.0133
7.5  0.5  0.0400  94.0694  27.9745
7.5  0.5  0.0400  100.0000  32.2507
7.5  0.5  0.0800  5.0000  82.8187
7.5  0.5  0.0800  5.3152  81.0322
7.5  0.5  0.0800  5.6503  79.0224
7.5  0.5  0.0800  6.0065  76.2245
7.5  0.5  0.0800  6.3852  73.3132
7.5  0.5  0.0800  6.7878  70.3104
7.5  0.5  0.0800  7.2157  67.2430
7.5  0.5  0.0800  7.6706  64.1434
7.5  0.5  0.0800  8.1542  61.0499
7.5  0.5  0.0800  8.6683  58.0067
7.5  0.5  0.0800  9.2148  54.0737
7.5  0.5  0.0800  9.7958  50.0095
7.5  0.5  0.0800  10.4133  46.1208
7.5  0.5  0.0800  11.0698  42.4770
7.5  0.5  0.0800  11.7677  38.8563
7.5  0.5  0.0800  12.5096  35.0851
7.5  0.5  0.0800  13.2983  31.5110
7.5  0.5  0.0800  14.1367  27.9059
7.5  0.5  0.0800  15.0279  24.1921
7.5  0.5  0.0800  15.9754  20.6990
7.5  0.5  0.0800  16.9825  17.6337
7.5  0.5  0.0800  18.0532  14.7392
7.5  0.5  0.0800  19.1914  12.1788
7.5  0.5  0.0800  20.4013  10.0843
7.5  0.5  0.0800  21.6875  8.5522
7.5  0.5  0.0800  23.0548  7.5021
7.5  0.5  0.0800  24.5083  7.2147
7.5  0.5  0.0800  26.0534  7.3409
7.5  0.5  0.0800  27.6959  8.2642
7.5  0.5  0.0800  29.4420  10.0685
7.5  0.5  0.0800  31.2982  11.9592
7.5  0.5  0.0800  33.2714  14.4356
7.5  0.5  0.0800  35.3690  17.5012
7.5  0.5  0.0800  37.5988  21.7095
7.5  0.5  0.0800  39.9692  27.1936
7.5  0.5  0.0800  42.4891  33.8335
7.5  0.5  0.0800  45.1678  41.2665
7.5  0.5  0.0800  48.0154  50.0377
7.5  0.5  0.0800  51.0425  59.6590
7.5  0.5  0.0800  54.2605  70.0590
7.5  0.5  0.0800  57.6813  81.8140
7.5  0.5  0.0800  61.3179  94.6792
7.5  0.5  0.0800  65.1836  109.2376
7.5  0.5  0.0800  69.2931  124.5732
7.5  0.5  0.0800  73.6617  141.3145
7.5  0.5  0.0800  78.3057  159.8848
7.5  0.5  0.0800  83.2425  179.2418
7.5  0.5  0.0800  88.4905  199.8119
7.5  0.5  0.0800  94.0694  222.0758
7.5  0.5  0.0800  100.0000  245.3425
7.5  0.5  0.1200  5.0000  75.8965
7.5  0.5  0.1200  5.3152  72.9530
7.5  0.5  0.1200  5.6503  69.9554
7.5  0.5  0.1200  6.0065  66.9463
7.5  0.5  0.1200  6.3852  63.9774
7.5  0.5  0.1200  6.7878  60.0407
7.5  0.5  0.1200  7.2157  55.8753
7.5  0.5  0.1200  7.6706  51.8977
7.5  0.5  0.1200  8.1542  48.1892
7.5  0.5  0.1200  8.6683  44.3296
7.5  0.5  0.1200  9.2148  40.2610
7.5  0.5  0.1200  9.7958  36.1103
7.5  0.5  0.1200  10.4133  31.7854
7.5  0.5  0.1200  11.0698  27.7988
7.5  0.5  0.1200  11.7677  23.7934
7.5  0.5  0.1200  12.5096  20.1702
7.5  0.5  0.1200  13.2983  16.9599
7.5  0.5  0.1200  14.1367  14.0279
7.5  0.5  0.1200  15.0279  11.6626
7.5  0.5  0.1200  15.9754  9.8045
7.5  0.5  0.1200  16.9825  8.8242
7.5  0.5  0.1200  18.0532  8.6041
7.5  0.5  0.1200  19.1914  8.4333
7.5  0.5  0.1200  20.4013  8.7054
7.5  0.5  0.1200  21.6875  10.4003
7.5  0.5  0.1200  23.0548  13.5391
7.5  0.5  0.1200  24.5083  17.8658
7.5  0.5  0.1200  26.0534  23.4609
7.5  0.5  0.1200  27.6959  30.1885
7.5  0.5  0.1200  29.4420  39.0790
7.5  0.5  0.1200  31.2982  49.4680
7.5  0.5  0.1200  33.2714  61.5642
7.5  0.5  0.1200  35.3690  75.8674
7.5  0.5  0.1200  37.5988  92.7734
7.5  0.5  0.1200  39.9692  111.8072
7.5  0.5  0.1200  42.4891  133.7609
7.5  0.5  0.1200  45.1678  157.6247
7.5  0.5  0.1200  48.0154  184.7939
7.5  0.5  0.1200  51.0425  213.4892
7.5  0.5  0.1200  54.2605  245.6780
7.5  0.5  0.1200  57.6813  279.4141
7.5  0.5  0.1200  61.3179  316.2578
7.5  0.5  0.1200  65.1836  355.2737
7.5  0.5  0.1200  69.2931  396.5616
7.5  0.5  0.1200  73.6617  441.0233
7.5  0.5  0.1200  78.3057  488.5451
7.5  0.5  0.1200  83.2425  539.0072
7.5  0.5  0.1200  88.4905  592.2842
7.5  0.5  0.1200  94.0694  648.2467
7.5  0.5  0.1200  100.0000  706.7614
7.5  0.5  0.1600  5.0000  69.9959
7.5  0.5  0.1600  5.3152  67.1515
7.5  0.5  0.1600  5.6503  62.9886
7.5  0.5  0.1600  6.0065  58.8635
7.5  0.5  0.1600  6.3852  54.9675
7.5  0.5  0.1600  6.7878  51.1766
7.5  0.5  0.1600  7.2157  47.1741
7.5  0.5  0.1600  7.6706  42.6510
7.5  0.5  0.1600  8.1542  38.3032
7.5  0.5  0.1600  8.6683  33.8870
7.5  0.5  0.1600  9.2148  29.5639
7.5  0.5  0.1600  9.7958  25.5674
7.5  0.5  0.1600  10.4133  21.7267
7.5  0.5  0.1600  11.0698  18.2946
7.5  0.5  0.1600  11.7677  15.1653
7.5  0.5  0.1600  12.5096  12.6992
7.5  0.5  0.1600  13.2983  11.0124
7.5  0.5  0.1600  14.1367  9.6271
7.5  0.5  0.1600  15.0279  8.2223
7.5  0.5  0.1600  15.9754  8.3892
7.5  0.5  0.1600  16.9825  9.8716
7.5  0.5  0.1600  18.0532  12.6462
7.5  0.5  0.1600  19.1914  16.7110
7.5  0.5  0.1600  20.4013  23.0660
7.5  0.5  0.1600  21.6875  31.1923
7.5  0.5  0.1600  23.0548  41.1359
7.5  0.5  0.1600  24.5083  54.3247
7.5  0.5  0.1600  26.0534  70.0617
7.5  0.5  0.1600  27.6959  89.3044
7.5  0.5  0.1600  29.4420  112.2175
7.5  0.5  0.1600  31.2982  138.0232
7.5  0.5  0.1600  33.2714  168.3087
7.5  0.5  0.1600  35.3690  201.2553
7.5  0.5  0.1600  37.5988  238.6865
7.5  0.5  0.1600  39.9692  279.4921
7.5  0.5  0.1600  42.4891  325.6202
7.5  0.5  0.1600  45.1678  377.0038
7.5  0.5  0.1600  48.0154  433.5580
7.5  0.5  0.1600  51.0425  495.1806
7.5  0.5  0.1600  54.2605  561.7538
7.5  0.5  0.1600  57.6813  633.1456
7.5  0.5  0.1600  61.3179  709.2110
7.5  0.5  0.1600  65.1836  789.7934
7.5  0.5  0.1600  69.2931  874.7258
7.5  0.5  0.1600  73.6617  963.8324
7.5  0.5  0.1600  78.3057  1056.9294
7.5  0.5  0.1600  83.2425  1153.8267
7.5  0.5  0.1600  88.4905  1254.3287
7.5  0.5  0.1600  94.0694  1358.2358
7.5  0.5  0.1600  100.0000  1465.3450
7.5  0.5  0.2000  5.0000  64.3698
7.5  0.5  0.2000  5.3152  60.3582
7.5  0.5  0.2000  5.6503  56.6422
7.5  0.5  0.2000  6.0065  52.7262
7.5  0.5  0.2000  6.3852  48.1875
7.5  0.5  0.2000  6.7878  43.7740
7.5  0.5  0.2000  7.2157  39.2245
7.5  0.5  0.2000  7.6706  34.8346
7.5  0.5  0.2000  8.1542  30.4989
7.5  0.5  0.2000  8.6683  26.2843
7.5  0.5  0.2000  9.2148  22.2687
7.5  0.5  0.2000  9.7958  18.6401
7.5  0.5  0.2000  10.4133  15.6230
7.5  0.5  0.2000  11.0698  13.4153
7.5  0.5  0.2000  11.7677  10.7390
7.5  0.5  0.2000  12.5096  8.8498
7.5  0.5  0.2000  13.2983  8.6189
7.5  0.5  0.2000  14.1367  9.2658
7.5  0.5  0.2000  15.0279  11.3836
7.5  0.5  0.2000  15.9754  15.8294
7.5  0.5  0.2000  16.9825  21.8847
7.5  0.5  0.2000  18.0532  30.7129
7.5  0.5  0.2000  19.1914  41.9830
7.5  0.5  0.2000  20.4013  57.4141
7.5  0.5  0.2000  21.6875  76.5083
7.5  0.5  0.2000  23.0548  99.4867
7.5  0.5  0.2000  24.5083  127.3261
7.5  0.5  0.2000  26.0534  159.6453
7.5  0.5  0.2000  27.6959  196.2061
7.5  0.5  0.2000  29.4420  239.2163
7.5  0.5  0.2000  31.2982  289.3347
7.5  0.5  0.2000  33.2714  346.5671
7.5  0.5  0.2000  35.3690  410.8903
7.5  0.5  0.2000  37.5988  482.2537
7.5  0.5  0.2000  39.9692  560.5801
7.5  0.5  0.2000  42.4891  645.7679
7.5  0.5  0.2000  45.1678  737.6924
7.5  0.5  0.2000  48.0154  836.2074
7.5  0.5  0.2000  51.0425  941.1468
7.5  0.5  0.2000  54.2605  1052.3267
7.5  0.5  0.2000  57.6813  1169.5468
7.5  0.5  0.2000  61.3179  1292.5923
7.5  0.5  0.2000  65.1836  1421.2353
7.5  0.5  0.2000  69.2931  1555.2370
7.5  0.5  0.2000  73.6617  1694.3487
7.5  0.5  0.2000  78.3057  1838.3137
7.5  0.5  0.2000  83.2425  1986.8689
7.5  0.5  0.2000  88.4905  2139.7462
7.5  0.5  0.2000  94.0694  2296.6734
7.5  0.5  0.2000  100.0000  2457.3764
7.5  0.5  0.2400  5.0000  59.5628
7.5  0.5  0.2400  5.3152  55.7095
7.5  0.5  0.2400  5.6503  51.1095
7.5  0.5  0.2400  6.0065  46.6375
7.5  0.5  0.2400  6.3852  42.1013
7.5  0.5  0.2400  6.7878  37.6774
7.5  0.5  0.2400  7.2157  33.1483
7.5  0.5  0.2400  7.6706  28.7557
7.5  0.5  0.2400  8.1542  24.4766
7.5  0.5  0.2400  8.6683  20.6671
7.5  0.5  0.2400  9.2148  17.4774
7.5  0.5  0.2400  9.7958  14.4396
7.5  0.5  0.2400  10.4133  11.2777
7.5  0.5  0.2400  11.0698  9.6498
7.5  0.5  0.2400  11.7677  8.8431
7.5  0.5  0.2400  12.5096  9.4777
7.5  0.5  0.2400  13.2983  12.2421
7.5  0.5  0.2400  14.1367  16.6127
7.5  0.5  0.2400  15.0279  23.9681
7.5  0.5  0.2400  15.9754  34.1184
7.5  0.5  0.2400  16.9825  48.1662
7.5  0.5  0.2400  18.0532  66.9419
7.5  0.5  0.2400  19.1914  90.7854
7.5  0.5  0.2400  20.4013  119.0591
7.5  0.5  0.2400  21.6875  152.7971
7.5  0.5  0.2400  23.0548  194.0633
7.5  0.5  0.2400  24.5083  243.9828
7.5  0.5  0.2400  26.0534  302.6685
7.5  0.5  0.2400  27.6959  370.1948
7.5  0.5  0.2400  29.4420  446.5978
7.5  0.5  0.2400  31.2982  531.8770
7.5  0.5  0.2400  33.2714  625.9965
7.5  0.5  0.2400  35.3690  728.8866
7.5  0.5  0.2400  37.5988  840.4455
7.5  0.5  0.2400  39.9692  960.5408
7.5  0.5  0.2400  42.4891  1089.0123
7.5  0.5  0.2400  45.1678  1225.6729
7.5  0.5  0.2400  48.0154  1370.3116
7.5  0.5  0.2400  51.0425  1522.6950
7.5  0.5  0.2400  54.2605  1682.5697
7.5  0.5  0.2400  57.6813  1849.6642
7.5  0.5  0.2400  61.3179  2023.6912
7.5  0.5  0.2400  65.1836  2204.3493
7.5  0.5  0.2400  69.2931  2391.3253
7.5  0.5  0.2400  73.6617  2584.2961
7.5  0.5  0.2400  78.3057  2782.9303
7.5  0.5  0.2400  83.2425  2986.8903
7.5  0.5  0.2400  88.4905  3195.8338
7.5  0.5  0.2400  94.0694  3409.4155
7.5  0.5  0.2400  100.0000  3627.2887
7.5  0.5  0.2800  5.0000  55.2702
7.5  0.5  0.2800  5.3152  50.7048
7.5  0.5  0.2800  5.6503  46.3229
7.5  0.5  0.2800  6.0065  41.7926
7.5  0.5  0.2800  6.3852  37.1948
7.5  0.5  0.2800  6.7878  32.5250
7.5  0.5  0.2800  7.2157  27.9936
7.5  0.5  0.2800  7.6706  23.9192
7.5  0.5  0.2800  8.1542  20.3955
7.5  0.5  0.2800  8.6683  16.7678
7.5  0.5  0.2800  9.2148  13.0188
7.5  0.5  0.2800  9.7958  10.7631
7.5  0.5  0.2800  10.4133  9.3359
7.5  0.5  0.2800  11.0698  9.4911
7.5  0.5  0.2800  11.7677  11.2192
7.5  0.5  0.2800  12.5096  15.8030
7.5  0.5  0.2800  13.2983  22.5010
7.5  0.5  0.2800  14.1367  32.9956
7.5  0.5  0.2800  15.0279  48.2122
7.5  0.5  0.2800  15.9754  68.3643
7.5  0.5  0.2800  16.9825  93.6274
7.5  0.5  0.2800  18.0532  124.9003
7.5  0.5  0.2800  19.1914  164.8502
7.5  0.5  0.2800  20.4013  214.7988
7.5  0.5  0.2800  21.6875  274.9752
7.5  0.5  0.2800  23.0548  345.5618
7.5  0.5  0.2800  24.5083  426.6940
7.5  0.5  0.2800  26.0534  518.4614
7.5  0.5  0.2800  27.6959  620.9083
7.5  0.5  0.2800  29.4420  734.0355
7.5  0.5  0.2800  31.2982  857.8016
7.5  0.5  0.2800  33.2714  992.1247
7.5  0.5  0.2800  35.3690  1136.8846
7.5  0.5  0.2800  37.5988  1291.9247
7.5  0.5  0.2800  39.9692  1457.0544
7.5  0.5  0.2800  42.4891  1632.0514
7.5  0.5  0.2800  45.1678  1816.6638
7.5  0.5  0.2800  48.0154  2010.6131
7.5  0.5  0.2800  51.0425  2213.5962
7.5  0.5  0.2800  54.2605  2425.2881
7.5  0.5  0.2800  57.6813  2645.3442
7.5  0.5  0.2800  61.3179  2873.4029
7.5  0.5  0.2800  65.1836  3109.0877
7.5  0.5  0.2800  69.2931  3352.0099
7.5  0.5  0.2800  73.6617  3601.7704
7.5  0.5  0.2800  78.3057  3857.9621
7.5  0.5  0.2800  83.2425  4120.1720
7.5  0.5  0.2800  88.4905  4387.9829
7.5  0.5  0.2800  94.0694  4660.9754
7.5  0.5  0.2800  100.0000  4938.7300
7.5  0.5  0.3200  5.0000  51.0922
7.5  0.5  0.3200  5.3152  46.6750
7.5  0.5  0.3200  5.6503  42.2838
7.5  0.5  0.3200  6.0065  37.5664
7.5  0.5  0.3200  6.3852  32.7977
7.5  0.5  0.3200  6.7878  28.3065
7.5  0.5  0.3200  7.2157  24.1848
7.5  0.5  0.3200  7.6706  20.6865
7.5  0.5  0.3200  8.1542  16.2514
7.5  0.5  0.3200  8.6683  12.9815
7.5  0.5  0.3200  9.2148  10.7657
7.5  0.5  0.3200  9.7958  9.7349
7.5  0.5  0.3200  10.4133  10.2271
7.5  0.5  0.3200  11.0698  13.2159
7.5  0.5  0.3200  11.7677  18.9364
7.5  0.5  0.3200  12.5096  28.0440
7.5  0.5  0.3200  13.2983  41.9767
7.5  0.5  0.3200  14.1367  61.3961
7.5  0.5  0.3200  15.0279  86.8240
7.5  0.5  0.3200  15.9754  119.0105
7.5  0.5  0.3200  16.9825  162.1512
7.5  0.5  0.3200  18.0532  216.6286
7.5  0.5  0.3200  19.1914  282.7722
7.5  0.5  0.3200  20.4013  360.8572
7.5  0.5  0.3200  21.6875  451.1051
7.5  0.5  0.3200  23.0548  553.6832
7.5  0.5  0.3200  24.5083  668.7056
7.5  0.5  0.3200  26.0534  796.2342
7.5  0.5  0.3200  27.6959  936.2797
7.5  0.5  0.3200  29.4420  1088.8040
7.5  0.5  0.3200  31.2982  1253.7214
7.5  0.5  0.3200  33.2714  1430.9011
7.5  0.5  0.3200  35.3690  1620.1696
7.5  0.5  0.3200  37.5988  1821.3131
7.5  0.5  0.3200  39.9692  2034.0801
7.5  0.5  0.3200  42.4891  2258.1841
7.5  0.5  0.3200  45.1678  2493.3066
7.5  0.5  0.3200  48.0154  2739.0996
7.5  0.5  0.3200  51.0425  2995.1887
7.5  0.5  0.3200  54.2605  3261.1758
7.5  0.5  0.3200  57.6813  3536.6418
7.5  0.5  0.3200  61.3179  3821.1498
7.5  0.5  0.3200  65.1836  4114.2470
7.5  0.5  0.3200  69.2931  4415.4681
7.5  0.5  0.3200  73.6617  4724.3373
7.5  0.5  0.3200  78.3057  5040.3712
7.5  0.5  0.3200  83.2425  5363.0804
7.5  0.5  0.3200  88.4905  5691.9725
7.5  0.5  0.3200  94.0694  6026.5537
7.5  0.5  0.3200  100.0000  6366.3307
7.5  0.5  0.3600  5.0000  47.7600
7.5  0.5  0.3600  5.3152  43.3080
7.5  0.5  0.3600  5.6503  38.3176
7.5  0.5  0.3600  6.0065  33.6107
7.5  0.5  0.3600  6.3852  29.2465
7.5  0.5  0.3600  6.7878  25.2813
7.5  0.5  0.3600  7.2157  20.9344
7.5  0.5  0.3600  7.6706  16.4330
7.5  0.5  0.3600  8.1542  13.1161
7.5  0.5  0.3600  8.6683  10.9670
7.5  0.5  0.3600  9.2148  10.0000
7.5  0.5  0.3600  9.7958  11.2047
7.5  0.5  0.3600  10.4133  14.6874
7.5  0.5  0.3600  11.0698  21.6942
7.5  0.5  0.3600  11.7677  32.9412
7.5  0.5  0.3600  12.5096  49.7060
7.5  0.5  0.3600  13.2983  72.6519
7.5  0.5  0.3600  14.1367  102.9609
7.5  0.5  0.3600  15.0279  145.2109
7.5  0.5  0.3600  15.9754  199.9111
7.5  0.5  0.3600  16.9825  267.5134
7.5  0.5  0.3600  18.0532  348.4101
7.5  0.5  0.3600  19.1914  442.9328
7.5  0.5  0.3600  20.4013  551.3523
7.5  0.5  0.3600  21.6875  673.8781
7.5  0.5  0.3600  23.0548  810.6591
7.5  0.5  0.3600  24.5083  961.7848
7.5  0.5  0.3600  26.0534  1127.2863
7.5  0.5  0.3600  27.6959  1307.1380
7.5  0.5  0.3600  29.4420  1501.2599
7.5  0.5  0.3600  31.2982  1709.5198
7.5  0.5  0.3600  33.2714  1931.7358
7.5  0.5  0.3600  35.3690  2167.6788
7.5  0.5  0.3600  37.5988  2417.0759
7.5  0.5  0.3600  39.9692  2679.6130
7.5  0.5  0.3600  42.4891  2954.9379
7.5  0.5  0.3600  45.1678  3242.6638
7.5  0.5  0.3600  48.0154  3542.3721
7.5  0.5  0.3600  51.0425  3853.6157
7.5  0.5  0.3600  54.2605  4175.9223
7.5  0.5  0.3600  57.6813  4508.7976
7.5  0.5  0.3600  61.3179  4851.7280
7.5  0.5  0.3600  65.1836  5204.1840
7.5  0.5  0.3600  69.2931  5565.6229
7.5  0.5  0.3600  73.6617  5935.4917
7.5  0.5  0.3600  78.3057  6313.2297
7.5  0.5  0.3600  83.2425  6698.2713
7.5  0.5  0.3600  88.4905  7090.0481
7.5  0.5  0.3600  94.0694  7487.9915
7.5  0.5  0.3600  100.0000  7891.5345
7.5  0.5  0.4000  5.0000  44.6489
7.5  0.5  0.4000  5.3152  39.7280
7.5  0.5  0.4000  5.6503  34.9812
7.5  0.5  0.4000  6.0065  30.6084
7.5  0.5  0.4000  6.3852  26.4866
7.5  0.5  0.4000  6.7878  21.8164
7.5  0.5  0.4000  7.2157  17.3707
7.5  0.5  0.4000  7.6706  13.7461
7.5  0.5  0.4000  8.1542  11.4485
7.5  0.5  0.4000  8.6683  10.4431
7.5  0.5  0.4000  9.2148  11.3701
7.5  0.5  0.4000  9.7958  15.7816
7.5  0.5  0.4000  10.4133  23.5134
7.5  0.5  0.4000  11.0698  36.1564
7.5  0.5  0.4000  11.7677  54.9362
7.5  0.5  0.4000  12.5096  80.5605
7.5  0.5  0.4000  13.2983  118.0335
7.5  0.5  0.4000  14.1367  168.7841
7.5  0.5  0.4000  15.0279  233.4061
7.5  0.5  0.4000  15.9754  312.4302
7.5  0.5  0.4000  16.9825  406.3218
7.5  0.5  0.4000  18.0532  515.4794
7.5  0.5  0.4000  19.1914  640.2338
7.5  0.5  0.4000  20.4013  780.8476
7.5  0.5  0.4000  21.6875  937.5158
7.5  0.5  0.4000  23.0548  1110.3661
7.5  0.5  0.4000  24.5083  1299.4606
7.5  0.5  0.4000  26.0534  1504.7972
7.5  0.5  0.4000  27.6959  1726.3119
7.5  0.5  0.4000  29.4420  1963.8808
7.5  0.5  0.4000  31.2982  2217.3231
7.5  0.5  0.4000  33.2714  2486.4040
7.5  0.5  0.4000  35.3690  2770.8375
7.5  0.5  0.4000  37.5988  3070.2899
7.5  0.5  0.4000  39.9692  3384.3832
7.5  0.5  0.4000  42.4891  3712.6983
7.5  0.5  0.4000  45.1678  4054.7789
7.5  0.5  0.4000  48.0154  4410.1347
7.5  0.5  0.4000  51.0425  4778.2451
7.5  0.5  0.4000  54.2605  5158.5628
7.5  0.5  0.4000  57.6813  5550.5173
7.5  0.5  0.4000  61.3179  5953.5179
7.5  0.5  0.4000  65.1836  6366.9576
7.5  0.5  0.4000  69.2931  6790.2159
7.5  0.5  0.4000  73.6617  7222.6620
7.5  0.5  0.4000  78.3057  7663.6577
7.5  0.5  0.4000  83.2425  8112.5606
7.5  0.5  0.4000  88.4905  8568.7262
7.5  0.5  0.4000  94.0694  9031.5107
7.5  0.5  0.4000  100.0000  9500.2735
7.5  0.5  0.4400  5.0000  41.5893
7.5  0.5  0.4400  5.3152  36.8257
7.5  0.5  0.4400  5.6503  32.4233
7.5  0.5  0.4400  6.0065  28.0551
7.5  0.5  0.4400  6.3852  23.1669
7.5  0.5  0.4400  6.7878  18.3941
7.5  0.5  0.4400  7.2157  14.5466
7.5  0.5  0.4400  7.6706  12.0448
7.5  0.5  0.4400  8.1542  10.9223
7.5  0.5  0.4400  8.6683  11.7810
7.5  0.5  0.4400  9.2148  15.9206
7.5  0.5  0.4400  9.7958  24.1171
7.5  0.5  0.4400  10.4133  37.3941
7.5  0.5  0.4400  11.0698  57.2520
7.5  0.5  0.4400  11.7677  86.4930
7.5  0.5  0.4400  12.5096  129.4980
7.5  0.5  0.4400  13.2983  187.0178
7.5  0.5  0.4400  14.1367  259.7392
7.5  0.5  0.4400  15.0279  348.2815
7.5  0.5  0.4400  15.9754  453.1935
7.5  0.5  0.4400  16.9825  574.9511
7.5  0.5  0.4400  18.0532  713.9562
7.5  0.5  0.4400  19.1914  870.5359
7.5  0.5  0.4400  20.4013  1044.9421
7.5  0.5  0.4400  21.6875  1237.3528
7.5  0.5  0.4400  23.0548  1447.8723
7.5  0.5  0.4400  24.5083  1676.5333
7.5  0.5  0.4400  26.0534  1923.2987
7.5  0.5  0.4400  27.6959  2188.0640
7.5  0.5  0.4400  29.4420  2470.6600
7.5  0.5  0.4400  31.2982  2770.8559
7.5  0.5  0.4400  33.2714  3088.3625
7.5  0.5  0.4400  35.3690  3422.8355
7.5  0.5  0.4400  37.5988  3773.8794
7.5  0.5  0.4400  39.9692  4141.0510
7.5  0.5  0.4400  42.4891  4523.8635
7.5  0.5  0.4400  45.1678  4921.7902
7.5  0.5  0.4400  48.0154  5334.2682
7.5  0.5  0.4400  51.0425  5760.7027
7.5  0.5  0.4400  54.2605  6200.4709
7.5  0.5  0.4400  57.6813  6652.9251
7.5  0.5  0.4400  61.3179  7117.3974
7.5  0.5  0.4400  65.1836  7593.2026
7.5  0.5  0.4400  69.2931  8079.6419
7.5  0.5  0.4400  73.6617  8576.0065
7.5  0.5  0.4400  78.3057  9081.5805
7.5  0.5  0.4400  83.2425  9595.6441
7.5  0.5  0.4400  88.4905  10117.4766
7.5  0.5  0.4400  94.0694  10646.3589
