# R0=8.178 kpc
# V0[km/s]  gamma  rho0[GeV/cm3]  Rs[kpc]  chi2
218.0  1.0  0.2326  8.6012  61.3936
218.0  1.0  0.2326  8.8644  60.0849
218.0  1.0  0.2326  9.1356  61.1228
218.0  1.0  0.2326  9.4151  60.2206
218.0  1.0  0.2326  9.7031  59.3833
218.0  1.0  0.2326  10.0000  60.3013
218.0  1.0  0.2326  10.3060  58.8424
218.0  1.0  0.2326  10.6213  59.0516
218.0  1.0  0.2326  10.9462  59.1488
218.0  1.0  0.2326  11.2811  59.0455
218.0  1.0  0.2326  11.6263  58.3648
218.0  1.0  0.2326  11.9820  59.0158
218.0  1.0  0.2326  12.3486  58.6455
218.0  1.0  0.2326  12.7264  58.3232
218.0  1.0  0.2326  13.1158  57.9930
218.0  1.0  0.2326  13.5171  57.4270
218.0  1.0  0.2326  13.9306  57.1425
218.0  1.0  0.2326  14.3568  57.6460
218.0  1.0  0.2326  14.7961  58.1595
218.0  1.0  0.2326  15.2488  57.6441
218.0  1.0  0.2326  15.7153  56.9275
218.0  1.0  0.2326  16.1962  57.4744
218.0  1.0  0.2326  16.6917  55.9945
218.0  1.0  0.2326  17.2024  56.4773
218.0  1.0  0.2326  17.7287  56.6680
218.0  1.0  0.2326  18.2711  56.8309
218.0  1.0  0.2326  18.8301  55.5890
218.0  1.0  0.2326  19.4063  54.9214
218.0  1.0  0.2326  20.0000  55.3085
218.0  1.0  0.2326  20.6119  54.9825
218.0  1.0  0.2326  21.2425  55.3089
218.0  1.0  0.2326  21.8925  55.6366
218.0  1.0  0.2326  22.5623  55.2144
218.0  1.0  0.2326  23.2526  55.5592
218.0  1.0  0.2326  23.9640  55.8418
218.0  1.0  0.2326  24.6972  54.3598
218.0  1.0  0.2326  25.4528  54.7018
218.0  1.0  0.2326  26.2316  54.5841
218.0  1.0  0.2326  27.0341  54.8069
218.0  1.0  0.2326  27.8613  53.3116
218.0  1.0  0.2326  28.7137  53.5842
218.0  1.0  0.2326  29.5922  53.5554
218.0  1.0  0.2326  30.4976  52.6552
218.0  1.0  0.2326  31.4307  52.7509
218.0  1.0  0.2326  32.3923  52.9723
218.0  1.0  0.2326  33.3834  52.5489
218.0  1.0  0.2326  34.4048  52.6883
218.0  1.0  0.2326  35.4574  52.8270
218.0  1.0  0.2326  36.5422  52.9648
218.0  1.0  0.2326  37.6603  52.2715
218.0  1.0  0.2326  38.8125  52.4302
218.0  1.0  0.2326  40.0000  52.5868
218.0  1.0  0.2435  5.0000  63.1459
218.0  1.0  0.2435  5.1530  62.8412
218.0  1.0  0.2435  5.3106  61.9437
218.0  1.0  0.2435  5.4731  63.1750
218.0  1.0  0.2435  5.6406  62.5343
218.0  1.0  0.2435  5.8131  62.4661
218.0  1.0  0.2435  5.9910  63.0737
218.0  1.0  0.2435  6.1743  62.7804
218.0  1.0  0.2435  6.3632  62.2368
218.0  1.0  0.2435  6.5579  62.0171
218.0  1.0  0.2435  6.7585  61.9557
218.0  1.0  0.2435  6.9653  61.7098
218.0  1.0  0.2435  7.1784  60.8379
218.0  1.0  0.2435  7.3981  61.0693
218.0  1.0  0.2435  7.6244  60.8090
218.0  1.0  0.2435  7.8577  60.0955
218.0  1.0  0.2435  8.0981  60.1545
218.0  1.0  0.2435  8.3458  59.5580
218.0  1.0  0.2435  8.6012  60.6846
218.0  1.0  0.2435  8.8644  59.1966
218.0  1.0  0.2435  9.1356  60.2236
218.0  1.0  0.2435  9.4151  59.2870
218.0  1.0  0.2435  9.7031  59.8691
218.0  1.0  0.2435  10.0000  58.9689
218.0  1.0  0.2435  10.3060  59.8663
218.0  1.0  0.2435  10.6213  58.7882
218.0  1.0  0.2435  10.9462  57.8531
218.0  1.0  0.2435  11.2811  58.8022
218.0  1.0  0.2435  11.6263  57.7543
218.0  1.0  0.2435  11.9820  58.2933
218.0  1.0  0.2435  12.3486  56.9235
218.0  1.0  0.2435  12.7264  56.8912
218.0  1.0  0.2435  13.1158  56.9504
218.0  1.0  0.2435  13.5171  57.6844
218.0  1.0  0.2435  13.9306  58.0098
218.0  1.0  0.2435  14.3568  56.4465
218.0  1.0  0.2435  14.7961  56.4049
218.0  1.0  0.2435  15.2488  55.5358
218.0  1.0  0.2435  15.7153  56.0886
218.0  1.0  0.2435  16.1962  56.1560
218.0  1.0  0.2435  16.6917  54.8412
218.0  1.0  0.2435  17.2024  54.5362
218.0  1.0  0.2435  17.7287  54.9998
218.0  1.0  0.2435  18.2711  55.4678
218.0  1.0  0.2435  18.8301  55.9390
218.0  1.0  0.2435  19.4063  54.2630
218.0  1.0  0.2435  20.0000  54.7480
218.0  1.0  0.2435  20.6119  55.2331
218.0  1.0  0.2435  21.2425  53.5265
218.0  1.0  0.2435  21.8925  53.9497
218.0  1.0  0.2435  22.5623  54.3722
218.0  1.0  0.2435  23.2526  54.7931
218.0  1.0  0.2435  23.9640  52.6845
218.0  1.0  0.2435  24.6972  53.0278
218.0  1.0  0.2435  25.4528  52.2736
218.0  1.0  0.2435  26.2316  52.6002
218.0  1.0  0.2435  27.0341  52.9248
218.0  1.0  0.2435  27.8613  52.3021
218.0  1.0  0.2435  28.7137  52.5729
218.0  1.0  0.2435  29.5922  52.3709
218.0  1.0  0.2435  30.4976  52.2851
218.0  1.0  0.2435  31.4307  52.5135
218.0  1.0  0.2435  32.3923  52.7402
218.0  1.0  0.2435  33.3834  52.9649
218.0  1.0  0.2435  34.4048  51.7665
218.0  1.0  0.2435  35.4574  52.0323
218.0  1.0  0.2435  36.5422  51.3708
218.0  1.0  0.2435  37.6603  51.5422
218.0  1.0  0.2435  38.8125  51.7119
218.0  1.0  0.2435  40.0000  50.4619
218.0  1.0  0.2543  5.0000  61.2251
218.0  1.0  0.2543  5.1530  61.4506
218.0  1.0  0.2543  5.3106  61.6716
218.0  1.0  0.2543  5.4731  61.6641
218.0  1.0  0.2543  5.6406  61.4887
218.0  1.0  0.2543  5.8131  60.9046
218.0  1.0  0.2543  5.9910  61.6644
218.0  1.0  0.2543  6.1743  61.2398
218.0  1.0  0.2543  6.3632  60.7182
218.0  1.0  0.2543  6.5579  60.9749
218.0  1.0  0.2543  6.7585  62.0452
218.0  1.0  0.2543  6.9653  61.0040
218.0  1.0  0.2543  7.1784  60.6317
218.0  1.0  0.2543  7.3981  60.2685
218.0  1.0  0.2543  7.6244  60.6104
218.0  1.0  0.2543  7.8577  60.8222
218.0  1.0  0.2543  8.0981  60.3881
218.0  1.0  0.2543  8.3458  59.9605
218.0  1.0  0.2543  8.6012  59.5158
218.0  1.0  0.2543  8.8644  59.6792
218.0  1.0  0.2543  9.1356  58.7381
218.0  1.0  0.2543  9.4151  58.3470
218.0  1.0  0.2543  9.7031  59.2654
218.0  1.0  0.2543  10.0000  58.9467
218.0  1.0  0.2543  10.3060  58.9130
218.0  1.0  0.2543  10.6213  58.2310
218.0  1.0  0.2543  10.9462  57.1156
218.0  1.0  0.2543  11.2811  58.0385
218.0  1.0  0.2543  11.6263  56.5525
218.0  1.0  0.2543  11.9820  57.4165
218.0  1.0  0.2543  12.3486  56.1217
218.0  1.0  0.2543  12.7264  56.8846
218.0  1.0  0.2543  13.1158  56.1123
218.0  1.0  0.2543  13.5171  56.8066
218.0  1.0  0.2543  13.9306  55.9884
218.0  1.0  0.2543  14.3568  55.8796
218.0  1.0  0.2543  14.7961  55.0622
218.0  1.0  0.2543  15.2488  55.6142
218.0  1.0  0.2543  15.7153  54.6083
218.0  1.0  0.2543  16.1962  55.2733
218.0  1.0  0.2543  16.6917  55.8218
218.0  1.0  0.2543  17.2024  53.7411
218.0  1.0  0.2543  17.7287  54.3111
218.0  1.0  0.2543  18.2711  54.6349
218.0  1.0  0.2543  18.8301  55.3144
218.0  1.0  0.2543  19.4063  53.6252
218.0  1.0  0.2543  20.0000  53.5080
218.0  1.0  0.2543  20.6119  53.9069
218.0  1.0  0.2543  21.2425  52.4773
218.0  1.0  0.2543  21.8925  52.1367
218.0  1.0  0.2543  22.5623  52.5474
218.0  1.0  0.2543  23.2526  52.9582
218.0  1.0  0.2543  23.9640  53.3683
218.0  1.0  0.2543  24.6972  52.1205
218.0  1.0  0.2543  25.4528  52.1727
218.0  1.0  0.2543  26.2316  52.5853
218.0  1.0  0.2543  27.0341  52.9946
218.0  1.0  0.2543  27.8613  51.0638
218.0  1.0  0.2543  28.7137  51.4173
218.0  1.0  0.2543  29.5922  51.5974
218.0  1.0  0.2543  30.4976  51.8338
218.0  1.0  0.2543  31.4307  52.0693
218.0  1.0  0.2543  32.3923  50.0522
218.0  1.0  0.2543  33.3834  50.3292
218.0  1.0  0.2543  34.4048  49.4901
218.0  1.0  0.2543  35.4574  49.7499
218.0  1.0  0.2543  36.5422  50.0066
218.0  1.0  0.2543  37.6603  50.2599
218.0  1.0  0.2543  38.8125  49.3942
218.0  1.0  0.2543  40.0000  49.6031
218.0  1.0  0.2652  5.0000  60.9352
218.0  1.0  0.2652  5.1530  59.7978
218.0  1.0  0.2652  5.3106  61.4155
218.0  1.0  0.2652  5.4731  61.1607
218.0  1.0  0.2652  5.6406  60.3341
218.0  1.0  0.2652  5.8131  59.9350
218.0  1.0  0.2652  5.9910  59.8695
218.0  1.0  0.2652  6.1743  60.3033
218.0  1.0  0.2652  6.3632  60.0929
218.0  1.0  0.2652  6.5579  59.2493
218.0  1.0  0.2652  6.7585  60.2669
218.0  1.0  0.2652  6.9653  60.8121
218.0  1.0  0.2652  7.1784  61.2038
218.0  1.0  0.2652  7.3981  60.7394
218.0  1.0  0.2652  7.6244  59.9391
218.0  1.0  0.2652  7.8577  59.6608
218.0  1.0  0.2652  8.0981  60.6239
218.0  1.0  0.2652  8.3458  59.5362
218.0  1.0  0.2652  8.6012  59.5027
218.0  1.0  0.2652  8.8644  58.4956
218.0  1.0  0.2652  9.1356  58.9965
218.0  1.0  0.2652  9.4151  59.1272
218.0  1.0  0.2652  9.7031  59.1320
218.0  1.0  0.2652  10.0000  57.8845
218.0  1.0  0.2652  10.3060  58.5617
218.0  1.0  0.2652  10.6213  57.3875
218.0  1.0  0.2652  10.9462  56.6993
218.0  1.0  0.2652  11.2811  57.1586
218.0  1.0  0.2652  11.6263  57.1793
218.0  1.0  0.2652  11.9820  56.4863
218.0  1.0  0.2652  12.3486  56.1871
218.0  1.0  0.2652  12.7264  57.1874
218.0  1.0  0.2652  13.1158  55.8230
218.0  1.0  0.2652  13.5171  56.5293
218.0  1.0  0.2652  13.9306  54.9104
218.0  1.0  0.2652  14.3568  55.3800
218.0  1.0  0.2652  14.7961  54.1326
218.0  1.0  0.2652  15.2488  54.8583
218.0  1.0  0.2652  15.7153  53.8644
218.0  1.0  0.2652  16.1962  54.5177
218.0  1.0  0.2652  16.6917  54.0105
218.0  1.0  0.2652  17.2024  53.3445
218.0  1.0  0.2652  17.7287  53.9230
218.0  1.0  0.2652  18.2711  53.2884
218.0  1.0  0.2652  18.8301  53.9744
218.0  1.0  0.2652  19.4063  52.4080
218.0  1.0  0.2652  20.0000  52.9025
218.0  1.0  0.2652  20.6119  53.4000
218.0  1.0  0.2652  21.2425  53.8992
218.0  1.0  0.2652  21.8925  51.8934
218.0  1.0  0.2652  22.5623  52.4010
218.0  1.0  0.2652  23.2526  52.9075
218.0  1.0  0.2652  23.9640  53.2869
218.0  1.0  0.2652  24.6972  51.3382
218.0  1.0  0.2652  25.4528  51.7751
218.0  1.0  0.2652  26.2316  51.3542
218.0  1.0  0.2652  27.0341  51.3905
218.0  1.0  0.2652  27.8613  50.1448
218.0  1.0  0.2652  28.7137  49.7555
218.0  1.0  0.2652  29.5922  50.1016
218.0  1.0  0.2652  30.4976  50.4451
218.0  1.0  0.2652  31.4307  50.6163
218.0  1.0  0.2652  32.3923  49.2422
218.0  1.0  0.2652  33.3834  49.5055
218.0  1.0  0.2652  34.4048  49.7358
218.0  1.0  0.2652  35.4574  49.9809
218.0  1.0  0.2652  36.5422  50.2238
218.0  1.0  0.2652  37.6603  50.4643
218.0  1.0  0.2652  38.8125  48.7170
218.0  1.0  0.2652  40.0000  48.9927
218.0  1.0  0.2761  5.0000  60.9702
218.0  1.0  0.2761  5.1530  61.0241
218.0  1.0  0.2761  5.3106  59.8202
218.0  1.0  0.2761  5.4731  60.5538
218.0  1.0  0.2761  5.6406  60.0345
218.0  1.0  0.2761  5.8131  59.0671
218.0  1.0  0.2761  5.9910  59.5919
218.0  1.0  0.2761  6.1743  60.4192
218.0  1.0  0.2761  6.3632  59.7675
218.0  1.0  0.2761  6.5579  60.0647
218.0  1.0  0.2761  6.7585  60.5762
218.0  1.0  0.2761  6.9653  60.0182
218.0  1.0  0.2761  7.1784  59.9244
218.0  1.0  0.2761  7.3981  60.1499
218.0  1.0  0.2761  7.6244  59.3478
218.0  1.0  0.2761  7.8577  58.8745
218.0  1.0  0.2761  8.0981  59.0951
218.0  1.0  0.2761  8.3458  59.4005
218.0  1.0  0.2761  8.6012  58.6344
218.0  1.0  0.2761  8.8644  59.2521
218.0  1.0  0.2761  9.1356  58.7603
218.0  1.0  0.2761  9.4151  58.8155
218.0  1.0  0.2761  9.7031  58.7575
218.0  1.0  0.2761  10.0000  57.6911
218.0  1.0  0.2761  10.3060  57.5182
218.0  1.0  0.2761  10.6213  56.6566
218.0  1.0  0.2761  10.9462  57.8695
218.0  1.0  0.2761  11.2811  58.2491
218.0  1.0  0.2761  11.6263  56.2548
218.0  1.0  0.2761  11.9820  57.3414
218.0  1.0  0.2761  12.3486  55.8976
218.0  1.0  0.2761  12.7264  55.4767
218.0  1.0  0.2761  13.1158  55.0197
218.0  1.0  0.2761  13.5171  55.3194
218.0  1.0  0.2761  13.9306  56.3685
218.0  1.0  0.2761  14.3568  54.7970
218.0  1.0  0.2761  14.7961  54.8533
218.0  1.0  0.2761  15.2488  55.5951
218.0  1.0  0.2761  15.7153  54.3398
218.0  1.0  0.2761  16.1962  54.3897
218.0  1.0  0.2761  16.6917  53.0828
218.0  1.0  0.2761  17.2024  53.8539
218.0  1.0  0.2761  17.7287  53.2805
218.0  1.0  0.2761  18.2711  52.6449
218.0  1.0  0.2761  18.8301  53.3188
218.0  1.0  0.2761  19.4063  52.0530
218.0  1.0  0.2761  20.0000  52.6533
218.0  1.0  0.2761  20.6119  52.4815
218.0  1.0  0.2761  21.2425  51.1759
218.0  1.0  0.2761  21.8925  51.6983
218.0  1.0  0.2761  22.5623  51.5142
218.0  1.0  0.2761  23.2526  51.9496
218.0  1.0  0.2761  23.9640  50.2428
218.0  1.0  0.2761  24.6972  50.2783
218.0  1.0  0.2761  25.4528  50.7140
218.0  1.0  0.2761  26.2316  51.1487
218.0  1.0  0.2761  27.0341  51.5816
218.0  1.0  0.2761  27.8613  49.6230
218.0  1.0  0.2761  28.7137  49.7920
218.0  1.0  0.2761  29.5922  50.1060
218.0  1.0  0.2761  30.4976  50.4192
218.0  1.0  0.2761  31.4307  50.7311
218.0  1.0  0.2761  32.3923  49.0341
218.0  1.0  0.2761  33.3834  49.3963
218.0  1.0  0.2761  34.4048  48.7502
218.0  1.0  0.2761  35.4574  49.0602
218.0  1.0  0.2761  36.5422  49.3668
218.0  1.0  0.2761  37.6603  47.6691
218.0  1.0  0.2761  38.8125  47.2260
218.0  1.0  0.2761  40.0000  47.5021
218.0  1.0  0.2870  5.0000  60.1539
218.0  1.0  0.2870  5.1530  61.6338
218.0  1.0  0.2870  5.3106  60.7631
218.0  1.0  0.2870  5.4731  60.1369
218.0  1.0  0.2870  5.6406  60.0743
218.0  1.0  0.2870  5.8131  59.6940
218.0  1.0  0.2870  5.9910  59.2934
218.0  1.0  0.2870  6.1743  59.3736
218.0  1.0  0.2870  6.3632  59.7159
218.0  1.0  0.2870  6.5579  58.6729
218.0  1.0  0.2870  6.7585  58.9052
218.0  1.0  0.2870  6.9653  59.1029
218.0  1.0  0.2870  7.1784  59.4453
218.0  1.0  0.2870  7.3981  59.2764
218.0  1.0  0.2870  7.6244  59.4843
218.0  1.0  0.2870  7.8577  58.4448
218.0  1.0  0.2870  8.0981  58.3473
218.0  1.0  0.2870  8.3458  58.7671
218.0  1.0  0.2870  8.6012  58.2539
218.0  1.0  0.2870  8.8644  57.0749
218.0  1.0  0.2870  9.1356  58.5239
218.0  1.0  0.2870  9.4151  58.0374
218.0  1.0  0.2870  9.7031  58.3899
218.0  1.0  0.2870  10.0000  57.3615
218.0  1.0  0.2870  10.3060  56.6540
218.0  1.0  0.2870  10.6213  57.9534
218.0  1.0  0.2870  10.9462  56.5365
218.0  1.0  0.2870  11.2811  57.6971
218.0  1.0  0.2870  11.6263  56.2106
218.0  1.0  0.2870  11.9820  56.4922
218.0  1.0  0.2870  12.3486  55.3907
218.0  1.0  0.2870  12.7264  56.3499
218.0  1.0  0.2870  13.1158  57.1725
218.0  1.0  0.2870  13.5171  54.5534
218.0  1.0  0.2870  13.9306  55.5936
218.0  1.0  0.2870  14.3568  53.9591
218.0  1.0  0.2870  14.7961  54.9184
218.0  1.0  0.2870  15.2488  54.1766
218.0  1.0  0.2870  15.7153  53.6464
218.0  1.0  0.2870  16.1962  54.2283
218.0  1.0  0.2870  16.6917  54.8343
218.0  1.0  0.2870  17.2024  52.9558
218.0  1.0  0.2870  17.7287  52.8755
218.0  1.0  0.2870  18.2711  53.5682
