# R0=8.178 kpc
# V0[km/s]  gamma  rho0[GeV/cm3]  Rs[kpc]  chi2
220.0  1.2  0.9065  10.3060  100000.0000
220.0  1.2  0.9065  10.6213  100000.0000
220.0  1.2  0.9065  10.9462  100000.0000
220.0  1.2  0.9065  11.2811  100000.0000
220.0  1.2  0.9065  11.6263  100000.0000
220.0  1.2  0.9065  11.9820  100000.0000
220.0  1.2  0.9065  12.3486  100000.0000
220.0  1.2  0.9065  12.7264  100000.0000
220.0  1.2  0.9065  13.1158  100000.0000
220.0  1.2  0.9065  13.5171  100000.0000
220.0  1.2  0.9065  13.9306  100000.0000
220.0  1.2  0.9065  14.3568  100000.0000
220.0  1.2  0.9065  14.7961  100000.0000
220.0  1.2  0.9065  15.2488  100000.0000
220.0  1.2  0.9065  15.7153  100000.0000
220.0  1.2  0.9065  16.1962  100000.0000
220.0  1.2  0.9065  16.6917  100000.0000
220.0  1.2  0.9065  17.2024  100000.0000
220.0  1.2  0.9065  17.7287  100000.0000
220.0  1.2  0.9065  18.2711  100000.0000
220.0  1.2  0.9065  18.8301  100000.0000
220.0  1.2  0.9065  19.4063  100000.0000
220.0  1.2  0.9065  20.0000  100000.0000
220.0  1.2  0.9065  20.6119  100000.0000
220.0  1.2  0.9065  21.2425  100000.0000
220.0  1.2  0.9065  21.8925  100000.0000
220.0  1.2  0.9065  22.5623  100000.0000
220.0  1.2  0.9065  23.2526  100000.0000
220.0  1.2  0.9065  23.9640  100000.0000
220.0  1.2  0.9065  24.6972  100000.0000
220.0  1.2  0.9065  25.4528  100000.0000
220.0  1.2  0.9065  26.2316  100000.0000
220.0  1.2  0.9065  27.0341  100000.0000
220.0  1.2  0.9065  27.8613  100000.0000
220.0  1.2  0.9065  28.7137  100000.0000
220.0  1.2  0.9065  29.5922  100000.0000
220.0  1.2  0.9065  30.4976  100000.0000
220.0  1.2  0.9065  31.4307  100000.0000
220.0  1.2  0.9065  32.3923  100000.0000
220.0  1.2  0.9065  33.3834  100000.0000
220.0  1.2  0.9065  34.4048  100000.0000
220.0  1.2  0.9065  35.4574  100000.0000
220.0  1.2  0.9065  36.5422  100000.0000
220.0  1.2  0.9065  37.6603  100000.0000
220.0  1.2  0.9065  38.8125  100000.0000
220.0  1.2  0.9065  40.0000  100000.0000
220.0  1.2  0.9174  5.0000  100000.0000
220.0  1.2  0.9174  5.1530  100000.0000
220.0  1.2  0.9174  5.3106  100000.0000
220.0  1.2  0.9174  5.4731  100000.0000
220.0  1.2  0.9174  5.6406  100000.0000
220.0  1.2  0.9174  5.8131  100000.0000
220.0  1.2  0.9174  5.9910  100000.0000
220.0  1.2  0.9174  6.1743  100000.0000
220.0  1.2  0.9174  6.3632  100000.0000
220.0  1.2  0.9174  6.5579  100000.0000
220.0  1.2  0.9174  6.7585  100000.0000
220.0  1.2  0.9174  6.9653  100000.0000
220.0  1.2  0.9174  7.1784  100000.0000
220.0  1.2  0.9174  7.3981  100000.0000
220.0  1.2  0.9174  7.6244  100000.0000
220.0  1.2  0.9174  7.8577  100000.0000
220.0  1.2  0.9174  8.0981  100000.0000
220.0  1.2  0.9174  8.3458  100000.0000
220.0  1.2  0.9174  8.6012  100000.0000
220.0  1.2  0.9174  8.8644  100000.0000
220.0  1.2  0.9174  9.1356  100000.0000
220.0  1.2  0.9174  9.4151  100000.0000
220.0  1.2  0.9174  9.7031  100000.0000
220.0  1.2  0.9174  10.0000  100000.0000
220.0  1.2  0.9174  10.3060  100000.0000
220.0  1.2  0.9174  10.6213  100000.0000
220.0  1.2  0.9174  10.9462  100000.0000
220.0  1.2  0.9174  11.2811  100000.0000
220.0  1.2  0.9174  11.6263  100000.0000
220.0  1.2  0.9174  11.9820  100000.0000
220.0  1.2  0.9174  12.3486  100000.0000
220.0  1.2  0.9174  12.7264  100000.0000
220.0  1.2  0.9174  13.1158  100000.0000
220.0  1.2  0.9174  13.5171  100000.0000
220.0  1.2  0.9174  13.9306  100000.0000
220.0  1.2  0.9174  14.3568  100000.0000
220.0  1.2  0.9174  14.7961  100000.0000
220.0  1.2  0.9174  15.2488  100000.0000
220.0  1.2  0.9174  15.7153  100000.0000
220.0  1.2  0.9174  16.1962  100000.0000
220.0  1.2  0.9174  16.6917  100000.0000
220.0  1.2  0.9174  17.2024  100000.0000
220.0  1.2  0.9174  17.7287  100000.0000
220.0  1.2  0.9174  18.2711  100000.0000
220.0  1.2  0.9174  18.8301  100000.0000
220.0  1.2  0.9174  19.4063  100000.0000
220.0  1.2  0.9174  20.0000  100000.0000
220.0  1.2  0.9174  20.6119  100000.0000
220.0  1.2  0.9174  21.2425  100000.0000
220.0  1.2  0.9174  21.8925  100000.0000
220.0  1.2  0.9174  22.5623  100000.0000
220.0  1.2  0.9174  23.2526  100000.0000
220.0  1.2  0.9174  23.9640  100000.0000
220.0  1.2  0.9174  24.6972  100000.0000
220.0  1.2  0.9174  25.4528  100000.0000
220.0  1.2  0.9174  26.2316  100000.0000
220.0  1.2  0.9174  27.0341  100000.0000
220.0  1.2  0.9174  27.8613  100000.0000
220.0  1.2  0.9174  28.7137  100000.0000
220.0  1.2  0.9174  29.5922  100000.0000
220.0  1.2  0.9174  30.4976  100000.0000
220.0  1.2  0.9174  31.4307  100000.0000
220.0  1.2  0.9174  32.3923  100000.0000
220.0  1.2  0.9174  33.3834  100000.0000
220.0  1.2  0.9174  34.4048  100000.0000
220.0  1.2  0.9174  35.4574  100000.0000
220.0  1.2  0.9174  36.5422  100000.0000
220.0  1.2  0.9174  37.6603  100000.0000
220.0  1.2  0.9174  38.8125  100000.0000
220.0  1.2  0.9174  40.0000  100000.0000
220.0  1.2  0.9283  5.0000  100000.0000
220.0  1.2  0.9283  5.1530  100000.0000
220.0  1.2  0.9283  5.3106  100000.0000
220.0  1.2  0.9283  5.4731  100000.0000
220.0  1.2  0.9283  5.6406  100000.0000
220.0  1.2  0.9283  5.8131  100000.0000
220.0  1.2  0.9283  5.9910  100000.0000
220.0  1.2  0.9283  6.1743  100000.0000
220.0  1.2  0.9283  6.3632  100000.0000
220.0  1.2  0.9283  6.5579  100000.0000
220.0  1.2  0.9283  6.7585  100000.0000
220.0  1.2  0.9283  6.9653  100000.0000
220.0  1.2  0.9283  7.1784  100000.0000
220.0  1.2  0.9283  7.3981  100000.0000
220.0  1.2  0.9283  7.6244  100000.0000
220.0  1.2  0.9283  7.8577  100000.0000
220.0  1.2  0.9283  8.0981  100000.0000
220.0  1.2  0.9283  8.3458  100000.0000
220.0  1.2  0.9283  8.6012  100000.0000
220.0  1.2  0.9283  8.8644  100000.0000
220.0  1.2  0.9283  9.1356  100000.0000
220.0  1.2  0.9283  9.4151  100000.0000
220.0  1.2  0.9283  9.7031  100000.0000
220.0  1.2  0.9283  10.0000  100000.0000
220.0  1.2  0.9283  10.3060  100000.0000
220.0  1.2  0.9283  10.6213  100000.0000
220.0  1.2  0.9283  10.9462  100000.0000
220.0  1.2  0.9283  11.2811  100000.0000
220.0  1.2  0.9283  11.6263  100000.0000
220.0  1.2  0.9283  11.9820  100000.0000
220.0  1.2  0.9283  12.3486  100000.0000
220.0  1.2  0.9283  12.7264  100000.0000
220.0  1.2  0.9283  13.1158  100000.0000
220.0  1.2  0.9283  13.5171  100000.0000
220.0  1.2  0.9283  13.9306  100000.0000
220.0  1.2  0.9283  14.3568  100000.0000
220.0  1.2  0.9283  14.7961  100000.0000
220.0  1.2  0.9283  15.2488  100000.0000
220.0  1.2  0.9283  15.7153  100000.0000
220.0  1.2  0.9283  16.1962  100000.0000
220.0  1.2  0.9283  16.6917  100000.0000
220.0  1.2  0.9283  17.2024  100000.0000
220.0  1.2  0.9283  17.7287  100000.0000
220.0  1.2  0.9283  18.2711  100000.0000
220.0  1.2  0.9283  18.8301  100000.0000
220.0  1.2  0.9283  19.4063  100000.0000
220.0  1.2  0.9283  20.0000  100000.0000
220.0  1.2  0.9283  20.6119  100000.0000
220.0  1.2  0.9283  21.2425  100000.0000
220.0  1.2  0.9283  21.8925  100000.0000
220.0  1.2  0.9283  22.5623  100000.0000
220.0  1.2  0.9283  23.2526  100000.0000
220.0  1.2  0.9283  23.9640  100000.0000
220.0  1.2  0.9283  24.6972  100000.0000
220.0  1.2  0.9283  25.4528  100000.0000
220.0  1.2  0.9283  26.2316  100000.0000
220.0  1.2  0.9283  27.0341  100000.0000
220.0  1.2  0.9283  27.8613  100000.0000
220.0  1.2  0.9283  28.7137  100000.0000
220.0  1.2  0.9283  29.5922  100000.0000
220.0  1.2  0.9283  30.4976  100000.0000
220.0  1.2  0.9283  31.4307  100000.0000
220.0  1.2  0.9283  32.3923  100000.0000
220.0  1.2  0.9283  33.3834  100000.0000
220.0  1.2  0.9283  34.4048  100000.0000
220.0  1.2  0.9283  35.4574  100000.0000
220.0  1.2  0.9283  36.5422  100000.0000
220.0  1.2  0.9283  37.6603  100000.0000
220.0  1.2  0.9283  38.8125  100000.0000
220.0  1.2  0.9283  40.0000  100000.0000
220.0  1.2  0.9391  5.0000  100000.0000
220.0  1.2  0.9391  5.1530  100000.0000
220.0  1.2  0.9391  5.3106  100000.0000
220.0  1.2  0.9391  5.4731  100000.0000
220.0  1.2  0.9391  5.6406  100000.0000
220.0  1.2  0.9391  5.8131  100000.0000
220.0  1.2  0.9391  5.9910  100000.0000
220.0  1.2  0.9391  6.1743  100000.0000
220.0  1.2  0.9391  6.3632  100000.0000
220.0  1.2  0.9391  6.5579  100000.0000
220.0  1.2  0.9391  6.7585  100000.0000
220.0  1.2  0.9391  6.9653  100000.0000
220.0  1.2  0.9391  7.1784  100000.0000
220.0  1.2  0.9391  7.3981  100000.0000
220.0  1.2  0.9391  7.6244  100000.0000
220.0  1.2  0.9391  7.8577  100000.0000
220.0  1.2  0.9391  8.0981  100000.0000
220.0  1.2  0.9391  8.3458  100000.0000
220.0  1.2  0.9391  8.6012  100000.0000
220.0  1.2  0.9391  8.8644  100000.0000
220.0  1.2  0.9391  9.1356  100000.0000
220.0  1.2  0.9391  9.4151  100000.0000
220.0  1.2  0.9391  9.7031  100000.0000
220.0  1.2  0.9391  10.0000  100000.0000
220.0  1.2  0.9391  10.3060  100000.0000
220.0  1.2  0.9391  10.6213  100000.0000
220.0  1.2  0.9391  10.9462  100000.0000
220.0  1.2  0.9391  11.2811  100000.0000
220.0  1.2  0.9391  11.6263  100000.0000
220.0  1.2  0.9391  11.9820  100000.0000
220.0  1.2  0.9391  12.3486  100000.0000
220.0  1.2  0.9391  12.7264  100000.0000
220.0  1.2  0.9391  13.1158  100000.0000
220.0  1.2  0.9391  13.5171  100000.0000
220.0  1.2  0.9391  13.9306  100000.0000
220.0  1.2  0.9391  14.3568  100000.0000
220.0  1.2  0.9391  14.7961  100000.0000
220.0  1.2  0.9391  15.2488  100000.0000
220.0  1.2  0.9391  15.7153  100000.0000
220.0  1.2  0.9391  16.1962  100000.0000
220.0  1.2  0.9391  16.6917  100000.0000
220.0  1.2  0.9391  17.2024  100000.0000
220.0  1.2  0.9391  17.7287  100000.0000
220.0  1.2  0.9391  18.2711  100000.0000
220.0  1.2  0.9391  18.8301  100000.0000
220.0  1.2  0.9391  19.4063  100000.0000
220.0  1.2  0.9391  20.0000  100000.0000
220.0  1.2  0.9391  20.6119  100000.0000
220.0  1.2  0.9391  21.2425  100000.0000
220.0  1.2  0.9391  21.8925  100000.0000
220.0  1.2  0.9391  22.5623  100000.0000
220.0  1.2  0.9391  23.2526  100000.0000
220.0  1.2  0.9391  23.9640  100000.0000
220.0  1.2  0.9391  24.6972  100000.0000
220.0  1.2  0.9391  25.4528  100000.0000
220.0  1.2  0.9391  26.2316  100000.0000
220.0  1.2  0.9391  27.0341  100000.0000
220.0  1.2  0.9391  27.8613  100000.0000
220.0  1.2  0.9391  28.7137  100000.0000
220.0  1.2  0.9391  29.5922  100000.0000
220.0  1.2  0.9391  30.4976  100000.0000
220.0  1.2  0.9391  31.4307  100000.0000
220.0  1.2  0.9391  32.3923  100000.0000
220.0  1.2  0.9391  33.3834  100000.0000
220.0  1.2  0.9391  34.4048  100000.0000
220.0  1.2  0.9391  35.4574  100000.0000
220.0  1.2  0.9391  36.5422  100000.0000
220.0  1.2  0.9391  37.6603  100000.0000
220.0  1.2  0.9391  38.8125  100000.0000
220.0  1.2  0.9391  40.0000  100000.0000
220.0  1.2  0.9500  5.0000  100000.0000
220.0  1.2  0.9500  5.1530  100000.0000
220.0  1.2  0.9500  5.3106  100000.0000
220.0  1.2  0.9500  5.4731  100000.0000
220.0  1.2  0.9500  5.6406  100000.0000
220.0  1.2  0.9500  5.8131  100000.0000
220.0  1.2  0.9500  5.9910  100000.0000
220.0  1.2  0.9500  6.1743  100000.0000
220.0  1.2  0.9500  6.3632  100000.0000
220.0  1.2  0.9500  6.5579  100000.0000
220.0  1.2  0.9500  6.7585  100000.0000
220.0  1.2  0.9500  6.9653  100000.0000
220.0  1.2  0.9500  7.1784  100000.0000
220.0  1.2  0.9500  7.3981  100000.0000
220.0  1.2  0.9500  7.6244  100000.0000
220.0  1.2  0.9500  7.8577  100000.0000
220.0  1.2  0.9500  8.0981  100000.0000
220.0  1.2  0.9500  8.3458  100000.0000
220.0  1.2  0.9500  8.6012  100000.0000
220.0  1.2  0.9500  8.8644  100000.0000
220.0  1.2  0.9500  9.1356  100000.0000
220.0  1.2  0.9500  9.4151  100000.0000
220.0  1.2  0.9500  9.7031  100000.0000
220.0  1.2  0.9500  10.0000  100000.0000
220.0  1.2  0.9500  10.3060  100000.0000
220.0  1.2  0.9500  10.6213  100000.0000
220.0  1.2  0.9500  10.9462  100000.0000
220.0  1.2  0.9500  11.2811  100000.0000
220.0  1.2  0.9500  11.6263  100000.0000
220.0  1.2  0.9500  11.9820  100000.0000
220.0  1.2  0.9500  12.3486  100000.0000
220.0  1.2  0.9500  12.7264  100000.0000
220.0  1.2  0.9500  13.1158  100000.0000
220.0  1.2  0.9500  13.5171  100000.0000
220.0  1.2  0.9500  13.9306  100000.0000
220.0  1.2  0.9500  14.3568  100000.0000
220.0  1.2  0.9500  14.7961  100000.0000
220.0  1.2  0.9500  15.2488  100000.0000
220.0  1.2  0.9500  15.7153  100000.0000
220.0  1.2  0.9500  16.1962  100000.0000
220.0  1.2  0.9500  16.6917  100000.0000
220.0  1.2  0.9500  17.2024  100000.0000
220.0  1.2  0.9500  17.7287  100000.0000
220.0  1.2  0.9500  18.2711  100000.0000
220.0  1.2  0.9500  18.8301  100000.0000
220.0  1.2  0.9500  19.4063  100000.0000
220.0  1.2  0.9500  20.0000  100000.0000
220.0  1.2  0.9500  20.6119  100000.0000
220.0  1.2  0.9500  21.2425  100000.0000
220.0  1.2  0.9500  21.8925  100000.0000
220.0  1.2  0.9500  22.5623  100000.0000
220.0  1.2  0.9500  23.2526  100000.0000
220.0  1.2  0.9500  23.9640  100000.0000
220.0  1.2  0.9500  24.6972  100000.0000
220.0  1.2  0.9500  25.4528  100000.0000
220.0  1.2  0.9500  26.2316  100000.0000
220.0  1.2  0.9500  27.0341  100000.0000
220.0  1.2  0.9500  27.8613  100000.0000
220.0  1.2  0.9500  28.7137  100000.0000
220.0  1.2  0.9500  29.5922  100000.0000
220.0  1.2  0.9500  30.4976  100000.0000
220.0  1.2  0.9500  31.4307  100000.0000
220.0  1.2  0.9500  32.3923  100000.0000
220.0  1.2  0.9500  33.3834  100000.0000
220.0  1.2  0.9500  34.4048  100000.0000
220.0  1.2  0.9500  35.4574  100000.0000
220.0  1.2  0.9500  36.5422  100000.0000
220.0  1.2  0.9500  37.6603  100000.0000
220.0  1.2  0.9500  38.8125  100000.0000
220.0  1.2  0.9500  40.0000  100000.0000
222.0  1.2  0.2000  5.0000  65.0641
222.0  1.2  0.2000  5.1530  65.2508
222.0  1.2  0.2000  5.3106  61.9338
222.0  1.2  0.2000  5.4731  62.0100
222.0  1.2  0.2000  5.6406  62.1619
222.0  1.2  0.2000  5.8131  62.4047
222.0  1.2  0.2000  5.9910  62.7360
222.0  1.2  0.2000  6.1743  62.7273
222.0  1.2  0.2000  6.3632  60.0632
222.0  1.2  0.2000  6.5579  60.1462
222.0  1.2  0.2000  6.7585  60.4804
222.0  1.2  0.2000  6.9653  60.8820
222.0  1.2  0.2000  7.1784  61.3463
222.0  1.2  0.2000  7.3981  61.8688
222.0  1.2  0.2000  7.6244  60.3068
222.0  1.2  0.2000  7.8577  59.0853
222.0  1.2  0.2000  8.0981  59.3788
222.0  1.2  0.2000  8.3458  59.8161
222.0  1.2  0.2000  8.6012  60.2947
222.0  1.2  0.2000  8.8644  60.5980
222.0  1.2  0.2000  9.1356  60.7914
222.0  1.2  0.2000  9.4151  58.7117
222.0  1.2  0.2000  9.7031  58.6106
222.0  1.2  0.2000  10.0000  58.8351
222.0  1.2  0.2000  10.3060  58.7095
222.0  1.2  0.2000  10.6213  58.6214
222.0  1.2  0.2000  10.9462  58.7875
222.0  1.2  0.2000  11.2811  58.9822
222.0  1.2  0.2000  11.6263  59.2031
222.0  1.2  0.2000  11.9820  59.1113
222.0  1.2  0.2000  12.3486  57.9704
222.0  1.2  0.2000  12.7264  57.7636
222.0  1.2  0.2000  13.1158  57.7609
222.0  1.2  0.2000  13.5171  57.7376
222.0  1.2  0.2000  13.9306  57.9565
222.0  1.2  0.2000  14.3568  57.5706
222.0  1.2  0.2000  14.7961  57.7513
222.0  1.2  0.2000  15.2488  57.9458
222.0  1.2  0.2000  15.7153  58.1527
222.0  1.2  0.2000  16.1962  58.3706
222.0  1.2  0.2000  16.6917  57.3785
222.0  1.2  0.2000  17.2024  57.2945
222.0  1.2  0.2000  17.7287  57.3868
222.0  1.2  0.2000  18.2711  57.0451
222.0  1.2  0.2000  18.8301  57.1155
222.0  1.2  0.2000  19.4063  57.1951
222.0  1.2  0.2000  20.0000  56.9484
222.0  1.2  0.2000  20.6119  56.7786
222.0  1.2  0.2000  21.2425  56.9183
222.0  1.2  0.2000  21.8925  57.0210
222.0  1.2  0.2000  22.5623  56.3817
222.0  1.2  0.2000  23.2526  56.4013
222.0  1.2  0.2000  23.9640  56.4274
222.0  1.2  0.2000  24.6972  56.4592
222.0  1.2  0.2000  25.4528  56.4963
222.0  1.2  0.2000  26.2316  55.8778
222.0  1.2  0.2000  27.0341  55.8560
222.0  1.2  0.2000  27.8613  55.9075
222.0  1.2  0.2000  28.7137  55.5729
222.0  1.2  0.2000  29.5922  55.6180
222.0  1.2  0.2000  30.4976  55.6659
222.0  1.2  0.2000  31.4307  55.7161
222.0  1.2  0.2000  32.3923  55.2422
222.0  1.2  0.2000  33.3834  55.2622
222.0  1.2  0.2000  34.4048  55.2847
222.0  1.2  0.2000  35.4574  55.3092
222.0  1.2  0.2000  36.5422  55.3356
222.0  1.2  0.2000  37.6603  55.3637
222.0  1.2  0.2000  38.8125  55.3932
222.0  1.2  0.2000  40.0000  54.4057
222.0  1.2  0.2109  5.0000  61.8751
222.0  1.2  0.2109  5.1530  62.4930
222.0  1.2  0.2109  5.3106  61.1822
222.0  1.2  0.2109  5.4731  61.2188
222.0  1.2  0.2109  5.6406  61.4194
222.0  1.2  0.2109  5.8131  61.6050
222.0  1.2  0.2109  5.9910  61.8906
222.0  1.2  0.2109  6.1743  58.7058
222.0  1.2  0.2109  6.3632  58.7802
222.0  1.2  0.2109  6.5579  58.8711
222.0  1.2  0.2109  6.7585  59.1840
222.0  1.2  0.2109  6.9653  59.5732
222.0  1.2  0.2109  7.1784  60.0336
222.0  1.2  0.2109  7.3981  57.2721
222.0  1.2  0.2109  7.6244  57.2028
222.0  1.2  0.2109  7.8577  57.3590
222.0  1.2  0.2109  8.0981  57.7794
222.0  1.2  0.2109  8.3458  58.2528
222.0  1.2  0.2109  8.6012  58.7751
222.0  1.2  0.2109  8.8644  59.2932
222.0  1.2  0.2109  9.1356  57.0880
222.0  1.2  0.2109  9.4151  56.9587
222.0  1.2  0.2109  9.7031  56.6589
222.0  1.2  0.2109  10.0000  57.0868
222.0  1.2  0.2109  10.3060  57.0638
222.0  1.2  0.2109  10.6213  57.2451
222.0  1.2  0.2109  10.9462  57.4606
222.0  1.2  0.2109  11.2811  57.7077
222.0  1.2  0.2109  11.6263  55.7661
222.0  1.2  0.2109  11.9820  55.5819
222.0  1.2  0.2109  12.3486  55.8349
222.0  1.2  0.2109  12.7264  55.5576
222.0  1.2  0.2109  13.1158  55.7774
222.0  1.2  0.2109  13.5171  55.5577
222.0  1.2  0.2109  13.9306  55.7612
222.0  1.2  0.2109  14.3568  55.9829
222.0  1.2  0.2109  14.7961  56.2212
222.0  1.2  0.2109  15.2488  55.7080
222.0  1.2  0.2109  15.7153  55.1021
222.0  1.2  0.2109  16.1962  54.7552
222.0  1.2  0.2109  16.6917  54.7101
222.0  1.2  0.2109  17.2024  54.6212
222.0  1.2  0.2109  17.7287  54.8270
222.0  1.2  0.2109  18.2711  55.0419
222.0  1.2  0.2109  18.8301  54.4649
222.0  1.2  0.2109  19.4063  54.6389
222.0  1.2  0.2109  20.0000  54.7137
222.0  1.2  0.2109  20.6119  54.7456
222.0  1.2  0.2109  21.2425  54.7870
222.0  1.2  0.2109  21.8925  54.8371
222.0  1.2  0.2109  22.5623  53.7381
222.0  1.2  0.2109  23.2526  53.8184
222.0  1.2  0.2109  23.9640  53.9046
222.0  1.2  0.2109  24.6972  53.4488
222.0  1.2  0.2109  25.4528  53.5116
222.0  1.2  0.2109  26.2316  53.5792
222.0  1.2  0.2109  27.0341  53.6512
222.0  1.2  0.2109  27.8613  53.2178
222.0  1.2  0.2109  28.7137  53.1674
222.0  1.2  0.2109  29.5922  53.1911
222.0  1.2  0.2109  30.4976  53.2188
222.0  1.2  0.2109  31.4307  53.2501
222.0  1.2  0.2109  32.3923  52.5297
222.0  1.2  0.2109  33.3834  52.5453
222.0  1.2  0.2109  34.4048  52.5640
222.0  1.2  0.2109  35.4574  52.5854
222.0  1.2  0.2109  36.5422  52.6093
222.0  1.2  0.2109  37.6603  52.6354
222.0  1.2  0.2109  38.8125  52.6633
222.0  1.2  0.2109  40.0000  52.2093
222.0  1.2  0.2217  5.0000  60.1400
222.0  1.2  0.2217  5.1530  58.7943
222.0  1.2  0.2217  5.3106  57.9416
222.0  1.2  0.2217  5.4731  58.1307
222.0  1.2  0.2217  5.6406  58.6562
222.0  1.2  0.2217  5.8131  59.2930
222.0  1.2  0.2217  5.9910  60.0342
222.0  1.2  0.2217  6.1743  57.9672
222.0  1.2  0.2217  6.3632  57.9983
222.0  1.2  0.2217  6.5579  58.1221
222.0  1.2  0.2217  6.7585  58.4043
222.0  1.2  0.2217  6.9653  58.7322
222.0  1.2  0.2217  7.1784  58.6801
222.0  1.2  0.2217  7.3981  56.0165
222.0  1.2  0.2217  7.6244  56.1742
222.0  1.2  0.2217  7.8577  56.1454
222.0  1.2  0.2217  8.0981  56.5757
222.0  1.2  0.2217  8.3458  57.0657
222.0  1.2  0.2217  8.6012  56.0056
222.0  1.2  0.2217  8.8644  54.8377
222.0  1.2  0.2217  9.1356  54.6472
222.0  1.2  0.2217  9.4151  54.7759
222.0  1.2  0.2217  9.7031  55.2457
222.0  1.2  0.2217  10.0000  55.7238
222.0  1.2  0.2217  10.3060  56.1653
222.0  1.2  0.2217  10.6213  56.3972
222.0  1.2  0.2217  10.9462  54.1713
222.0  1.2  0.2217  11.2811  54.2798
222.0  1.2  0.2217  11.6263  53.9782
222.0  1.2  0.2217  11.9820  54.3166
222.0  1.2  0.2217  12.3486  53.9644
222.0  1.2  0.2217  12.7264  53.9639
222.0  1.2  0.2217  13.1158  54.1818
222.0  1.2  0.2217  13.5171  54.2856
222.0  1.2  0.2217  13.9306  54.4132
222.0  1.2  0.2217  14.3568  52.8525
222.0  1.2  0.2217  14.7961  52.9526
222.0  1.2  0.2217  15.2488  52.8315
222.0  1.2  0.2217  15.7153  53.0990
222.0  1.2  0.2217  16.1962  52.6297
222.0  1.2  0.2217  16.6917  52.8570
222.0  1.2  0.2217  17.2024  52.5118
222.0  1.2  0.2217  17.7287  52.7151
222.0  1.2  0.2217  18.2711  52.9293
222.0  1.2  0.2217  18.8301  53.1534
222.0  1.2  0.2217  19.4063  52.3157
222.0  1.2  0.2217  20.0000  52.0991
222.0  1.2  0.2217  20.6119  52.1335
222.0  1.2  0.2217  21.2425  51.8294
222.0  1.2  0.2217  21.8925  51.7272
222.0  1.2  0.2217  22.5623  51.5601
222.0  1.2  0.2217  23.2526  51.7409
222.0  1.2  0.2217  23.9640  51.9261
222.0  1.2  0.2217  24.6972  51.2068
222.0  1.2  0.2217  25.4528  51.3528
222.0  1.2  0.2217  26.2316  51.5024
222.0  1.2  0.2217  27.0341  51.0169
222.0  1.2  0.2217  27.8613  51.0478
222.0  1.2  0.2217  28.7137  51.0840
222.0  1.2  0.2217  29.5922  51.1251
222.0  1.2  0.2217  30.4976  51.1703
222.0  1.2  0.2217  31.4307  51.2194
222.0  1.2  0.2217  32.3923  50.2889
222.0  1.2  0.2217  33.3834  50.3556
222.0  1.2  0.2217  34.4048  50.4245
222.0  1.2  0.2217  35.4574  50.4954
222.0  1.2  0.2217  36.5422  49.8997
222.0  1.2  0.2217  37.6603  49.9493
222.0  1.2  0.2217  38.8125  50.0006
222.0  1.2  0.2217  40.0000  50.0533
222.0  1.2  0.2326  5.0000  57.2788
222.0  1.2  0.2326  5.1530  57.2668
222.0  1.2  0.2326  5.3106  56.7956
222.0  1.2  0.2326  5.4731  56.7083
222.0  1.2  0.2326  5.6406  57.4027
222.0  1.2  0.2326  5.8131  57.9305
222.0  1.2  0.2326  5.9910  56.6415
222.0  1.2  0.2326  6.1743  55.4653
222.0  1.2  0.2326  6.3632  55.6240
222.0  1.2  0.2326  6.5579  56.2779
222.0  1.2  0.2326  6.7585  57.0259
222.0  1.2  0.2326  6.9653  57.8616
222.0  1.2  0.2326  7.1784  55.0394
222.0  1.2  0.2326  7.3981  55.0446
222.0  1.2  0.2326  7.6244  55.0748
222.0  1.2  0.2326  7.8577  55.3678
222.0  1.2  0.2326  8.0981  55.7642
222.0  1.2  0.2326  8.3458  55.4322
222.0  1.2  0.2326  8.6012  53.3459
222.0  1.2  0.2326  8.8644  53.3619
222.0  1.2  0.2326  9.1356  53.2428
222.0  1.2  0.2326  9.4151  53.6958
222.0  1.2  0.2326  9.7031  54.1980
222.0  1.2  0.2326  10.0000  54.7453
222.0  1.2  0.2326  10.3060  53.0604
222.0  1.2  0.2326  10.6213  52.5327
222.0  1.2  0.2326  10.9462  52.2089
222.0  1.2  0.2326  11.2811  52.2872
222.0  1.2  0.2326  11.6263  52.7139
222.0  1.2  0.2326  11.9820  52.7974
222.0  1.2  0.2326  12.3486  53.0178
222.0  1.2  0.2326  12.7264  53.2694
222.0  1.2  0.2326  13.1158  53.5494
222.0  1.2  0.2326  13.5171  51.2649
222.0  1.2  0.2326  13.9306  51.5670
222.0  1.2  0.2326  14.3568  51.2177
222.0  1.2  0.2326  14.7961  51.5051
222.0  1.2  0.2326  15.2488  50.9092
222.0  1.2  0.2326  15.7153  50.9154
222.0  1.2  0.2326  16.1962  51.1382
222.0  1.2  0.2326  16.6917  51.3771
222.0  1.2  0.2326  17.2024  51.1110
222.0  1.2  0.2326  17.7287  51.2611
222.0  1.2  0.2326  18.2711  50.1416
222.0  1.2  0.2326  18.8301  50.1709
222.0  1.2  0.2326  19.4063  49.9971
222.0  1.2  0.2326  20.0000  50.2466
222.0  1.2  0.2326  20.6119  49.6169
222.0  1.2  0.2326  21.2425  49.8244
222.0  1.2  0.2326  21.8925  49.3739
222.0  1.2  0.2326  22.5623  49.5543
222.0  1.2  0.2326  23.2526  49.7410
222.0  1.2  0.2326  23.9640  49.9332
222.0  1.2  0.2326  24.6972  49.9852
222.0  1.2  0.2326  25.4528  50.0441
222.0  1.2  0.2326  26.2316  49.0765
