# R0=8.178 kpc
# V0[km/s]  gamma  rho0[GeV/cm3]  Rs[kpc]  chi2
220.0  0.9  0.4500  5.4731  100000.0000
220.0  0.9  0.4500  5.6406  100000.0000
220.0  0.9  0.4500  5.8131  100000.0000
220.0  0.9  0.4500  5.9910  100000.0000
220.0  0.9  0.4500  6.1743  100000.0000
220.0  0.9  0.4500  6.3632  100000.0000
220.0  0.9  0.4500  6.5579  100000.0000
220.0  0.9  0.4500  6.7585  100000.0000
220.0  0.9  0.4500  6.9653  100000.0000
220.0  0.9  0.4500  7.1784  100000.0000
220.0  0.9  0.4500  7.3981  100000.0000
220.0  0.9  0.4500  7.6244  100000.0000
220.0  0.9  0.4500  7.8577  87.3935
220.0  0.9  0.4500  8.0981  80.2842
220.0  0.9  0.4500  8.3458  80.9005
220.0  0.9  0.4500  8.6012  79.7275
220.0  0.9  0.4500  8.8644  83.3522
220.0  0.9  0.4500  9.1356  75.2075
220.0  0.9  0.4500  9.4151  74.0991
220.0  0.9  0.4500  9.7031  71.1042
220.0  0.9  0.4500  10.0000  74.7721
220.0  0.9  0.4500  10.3060  69.1050
220.0  0.9  0.4500  10.6213  66.8076
220.0  0.9  0.4500  10.9462  67.6402
220.0  0.9  0.4500  11.2811  63.1878
220.0  0.9  0.4500  11.6263  63.0892
220.0  0.9  0.4500  11.9820  64.4975
220.0  0.9  0.4500  12.3486  62.2381
220.0  0.9  0.4500  12.7264  60.6513
220.0  0.9  0.4500  13.1158  59.7795
220.0  0.9  0.4500  13.5171  59.7136
220.0  0.9  0.4500  13.9306  60.3146
220.0  0.9  0.4500  14.3568  57.7996
220.0  0.9  0.4500  14.7961  56.4795
220.0  0.9  0.4500  15.2488  58.7723
220.0  0.9  0.4500  15.7153  55.6897
220.0  0.9  0.4500  16.1962  55.2049
220.0  0.9  0.4500  16.6917  57.1645
220.0  0.9  0.4500  17.2024  54.4506
220.0  0.9  0.4500  17.7287  55.7049
220.0  0.9  0.4500  18.2711  54.5912
220.0  0.9  0.4500  18.8301  51.1308
220.0  0.9  0.4500  19.4063  52.7459
220.0  0.9  0.4500  20.0000  53.6297
220.0  0.9  0.4500  20.6119  55.1222
220.0  0.9  0.4500  21.2425  50.4794
220.0  0.9  0.4500  21.8925  52.0093
220.0  0.9  0.4500  22.5623  53.2260
220.0  0.9  0.4500  23.2526  52.8942
220.0  0.9  0.4500  23.9640  51.3805
220.0  0.9  0.4500  24.6972  48.7791
220.0  0.9  0.4500  25.4528  50.0164
220.0  0.9  0.4500  26.2316  51.2540
220.0  0.9  0.4500  27.0341  51.4682
220.0  0.9  0.4500  27.8613  48.1388
220.0  0.9  0.4500  28.7137  49.1874
220.0  0.9  0.4500  29.5922  48.1174
220.0  0.9  0.4500  30.4976  49.2233
220.0  0.9  0.4500  31.4307  50.1310
220.0  0.9  0.4500  32.3923  48.8417
220.0  0.9  0.4500  33.3834  47.7217
220.0  0.9  0.4500  34.4048  46.9944
220.0  0.9  0.4500  35.4574  47.7952
220.0  0.9  0.4500  36.5422  47.8995
220.0  0.9  0.4500  37.6603  48.8523
220.0  0.9  0.4500  38.8125  49.4630
220.0  0.9  0.4500  40.0000  47.4107
220.0  0.9  0.4609  5.0000  100000.0000
220.0  0.9  0.4609  5.1530  100000.0000
220.0  0.9  0.4609  5.3106  100000.0000
220.0  0.9  0.4609  5.4731  100000.0000
220.0  0.9  0.4609  5.6406  100000.0000
220.0  0.9  0.4609  5.8131  100000.0000
220.0  0.9  0.4609  5.9910  100000.0000
220.0  0.9  0.4609  6.1743  100000.0000
220.0  0.9  0.4609  6.3632  100000.0000
220.0  0.9  0.4609  6.5579  100000.0000
220.0  0.9  0.4609  6.7585  100000.0000
220.0  0.9  0.4609  6.9653  100000.0000
220.0  0.9  0.4609  7.1784  100000.0000
220.0  0.9  0.4609  7.3981  100000.0000
220.0  0.9  0.4609  7.6244  100000.0000
220.0  0.9  0.4609  7.8577  100000.0000
220.0  0.9  0.4609  8.0981  100000.0000
220.0  0.9  0.4609  8.3458  87.4217
220.0  0.9  0.4609  8.6012  93.4280
220.0  0.9  0.4609  8.8644  85.5185
220.0  0.9  0.4609  9.1356  80.9090
220.0  0.9  0.4609  9.4151  84.3338
220.0  0.9  0.4609  9.7031  78.1321
220.0  0.9  0.4609  10.0000  74.2107
220.0  0.9  0.4609  10.3060  77.5543
220.0  0.9  0.4609  10.6213  74.1443
220.0  0.9  0.4609  10.9462  77.9868
220.0  0.9  0.4609  11.2811  71.5290
220.0  0.9  0.4609  11.6263  68.9070
220.0  0.9  0.4609  11.9820  69.7750
220.0  0.9  0.4609  12.3486  64.6382
220.0  0.9  0.4609  12.7264  64.3481
220.0  0.9  0.4609  13.1158  65.6990
220.0  0.9  0.4609  13.5171  63.0405
220.0  0.9  0.4609  13.9306  61.1978
220.0  0.9  0.4609  14.3568  60.2103
220.0  0.9  0.4609  14.7961  59.9149
220.0  0.9  0.4609  15.2488  60.5465
220.0  0.9  0.4609  15.7153  57.6385
220.0  0.9  0.4609  16.1962  59.6342
220.0  0.9  0.4609  16.6917  58.3164
220.0  0.9  0.4609  17.2024  55.0848
220.0  0.9  0.4609  17.7287  57.1930
220.0  0.9  0.4609  18.2711  56.2133
220.0  0.9  0.4609  18.8301  58.1114
220.0  0.9  0.4609  19.4063  55.6731
220.0  0.9  0.4609  20.0000  57.4311
220.0  0.9  0.4609  20.6119  55.1663
220.0  0.9  0.4609  21.2425  53.9690
220.0  0.9  0.4609  21.8925  52.8381
220.0  0.9  0.4609  22.5623  53.7402
220.0  0.9  0.4609  23.2526  55.3370
220.0  0.9  0.4609  23.9640  53.8834
220.0  0.9  0.4609  24.6972  51.7343
220.0  0.9  0.4609  25.4528  53.0008
220.0  0.9  0.4609  26.2316  54.2858
220.0  0.9  0.4609  27.0341  53.1846
220.0  0.9  0.4609  27.8613  51.8352
220.0  0.9  0.4609  28.7137  50.5690
220.0  0.9  0.4609  29.5922  50.1983
220.0  0.9  0.4609  30.4976  51.3436
220.0  0.9  0.4609  31.4307  52.4831
220.0  0.9  0.4609  32.3923  52.3150
220.0  0.9  0.4609  33.3834  48.8170
220.0  0.9  0.4609  34.4048  49.7778
220.0  0.9  0.4609  35.4574  48.7880
220.0  0.9  0.4609  36.5422  49.7882
220.0  0.9  0.4609  37.6603  50.7790
220.0  0.9  0.4609  38.8125  48.9361
220.0  0.9  0.4609  40.0000  49.2720
220.0  0.9  0.4717  5.0000  100000.0000
220.0  0.9  0.4717  5.1530  100000.0000
220.0  0.9  0.4717  5.3106  100000.0000
220.0  0.9  0.4717  5.4731  100000.0000
220.0  0.9  0.4717  5.6406  100000.0000
220.0  0.9  0.4717  5.8131  100000.0000
220.0  0.9  0.4717  5.9910  100000.0000
220.0  0.9  0.4717  6.1743  100000.0000
220.0  0.9  0.4717  6.3632  100000.0000
220.0  0.9  0.4717  6.5579  100000.0000
220.0  0.9  0.4717  6.7585  100000.0000
220.0  0.9  0.4717  6.9653  100000.0000
220.0  0.9  0.4717  7.1784  100000.0000
220.0  0.9  0.4717  7.3981  100000.0000
220.0  0.9  0.4717  7.6244  100000.0000
220.0  0.9  0.4717  7.8577  100000.0000
220.0  0.9  0.4717  8.0981  100000.0000
220.0  0.9  0.4717  8.3458  100000.0000
220.0  0.9  0.4717  8.6012  100000.0000
220.0  0.9  0.4717  8.8644  100000.0000
220.0  0.9  0.4717  9.1356  93.4589
220.0  0.9  0.4717  9.4151  99.4859
220.0  0.9  0.4717  9.7031  90.7723
220.0  0.9  0.4717  10.0000  85.6187
220.0  0.9  0.4717  10.3060  88.9118
220.0  0.9  0.4717  10.6213  82.0298
220.0  0.9  0.4717  10.9462  77.6999
220.0  0.9  0.4717  11.2811  80.9439
220.0  0.9  0.4717  11.6263  77.1138
220.0  0.9  0.4717  11.9820  81.0909
220.0  0.9  0.4717  12.3486  73.8649
220.0  0.9  0.4717  12.7264  75.1965
220.0  0.9  0.4717  13.1158  74.6110
220.0  0.9  0.4717  13.5171  66.0003
220.0  0.9  0.4717  13.9306  69.3037
220.0  0.9  0.4717  14.3568  68.6972
220.0  0.9  0.4717  14.7961  69.9502
220.0  0.9  0.4717  15.2488  66.6502
220.0  0.9  0.4717  15.7153  64.4083
220.0  0.9  0.4717  16.1962  63.2155
220.0  0.9  0.4717  16.6917  62.5642
220.0  0.9  0.4717  17.2024  63.2682
220.0  0.9  0.4717  17.7287  59.5798
220.0  0.9  0.4717  18.2711  61.8476
220.0  0.9  0.4717  18.8301  59.9230
220.0  0.9  0.4717  19.4063  56.4240
220.0  0.9  0.4717  20.0000  58.4024
220.0  0.9  0.4717  20.6119  57.0152
220.0  0.9  0.4717  21.2425  58.8320
220.0  0.9  0.4717  21.8925  56.7405
220.0  0.9  0.4717  22.5623  57.9932
220.0  0.9  0.4717  23.2526  56.5078
220.0  0.9  0.4717  23.9640  57.1764
220.0  0.9  0.4717  24.6972  52.7332
220.0  0.9  0.4717  25.4528  54.1929
220.0  0.9  0.4717  26.2316  55.1265
220.0  0.9  0.4717  27.0341  56.6199
220.0  0.9  0.4717  27.8613  54.9279
220.0  0.9  0.4717  28.7137  52.6033
220.0  0.9  0.4717  29.5922  53.9413
220.0  0.9  0.4717  30.4976  54.8492
220.0  0.9  0.4717  31.4307  54.7384
220.0  0.9  0.4717  32.3923  53.1947
220.0  0.9  0.4717  33.3834  50.3648
220.0  0.9  0.4717  34.4048  50.0544
220.0  0.9  0.4717  35.4574  51.1017
220.0  0.9  0.4717  36.5422  52.1405
220.0  0.9  0.4717  37.6603  53.1700
220.0  0.9  0.4717  38.8125  52.7040
220.0  0.9  0.4717  40.0000  51.8489
220.0  0.9  0.4826  5.0000  100000.0000
220.0  0.9  0.4826  5.1530  100000.0000
220.0  0.9  0.4826  5.3106  100000.0000
220.0  0.9  0.4826  5.4731  100000.0000
220.0  0.9  0.4826  5.6406  100000.0000
220.0  0.9  0.4826  5.8131  100000.0000
220.0  0.9  0.4826  5.9910  100000.0000
220.0  0.9  0.4826  6.1743  100000.0000
220.0  0.9  0.4826  6.3632  100000.0000
220.0  0.9  0.4826  6.5579  100000.0000
220.0  0.9  0.4826  6.7585  100000.0000
220.0  0.9  0.4826  6.9653  100000.0000
220.0  0.9  0.4826  7.1784  100000.0000
220.0  0.9  0.4826  7.3981  100000.0000
220.0  0.9  0.4826  7.6244  100000.0000
220.0  0.9  0.4826  7.8577  100000.0000
220.0  0.9  0.4826  8.0981  100000.0000
220.0  0.9  0.4826  8.3458  100000.0000
220.0  0.9  0.4826  8.6012  100000.0000
220.0  0.9  0.4826  8.8644  100000.0000
220.0  0.9  0.4826  9.1356  100000.0000
220.0  0.9  0.4826  9.4151  100000.0000
220.0  0.9  0.4826  9.7031  100000.0000
220.0  0.9  0.4826  10.0000  99.4715
220.0  0.9  0.4826  10.3060  105.4731
220.0  0.9  0.4826  10.6213  95.9596
220.0  0.9  0.4826  10.9462  88.2859
220.0  0.9  0.4826  11.2811  93.3865
220.0  0.9  0.4826  11.6263  85.8333
220.0  0.9  0.4826  11.9820  81.0877
220.0  0.9  0.4826  12.3486  84.2087
220.0  0.9  0.4826  12.7264  79.9587
220.0  0.9  0.4826  13.1158  84.0333
220.0  0.9  0.4826  13.5171  76.0674
220.0  0.9  0.4826  13.9306  77.1817
220.0  0.9  0.4826  14.3568  76.4008
220.0  0.9  0.4826  14.7961  70.4728
220.0  0.9  0.4826  15.2488  70.4505
220.0  0.9  0.4826  15.7153  69.6428
220.0  0.9  0.4826  16.1962  70.8052
220.0  0.9  0.4826  16.6917  67.1427
220.0  0.9  0.4826  17.2024  64.6528
220.0  0.9  0.4826  17.7287  63.3362
220.0  0.9  0.4826  18.2711  62.4685
220.0  0.9  0.4826  18.8301  64.9195
220.0  0.9  0.4826  19.4063  65.6568
220.0  0.9  0.4826  20.0000  61.2529
220.0  0.9  0.4826  20.6119  63.4255
220.0  0.9  0.4826  21.2425  61.2518
220.0  0.9  0.4826  21.8925  57.4987
220.0  0.9  0.4826  22.5623  59.2913
220.0  0.9  0.4826  23.2526  61.1690
220.0  0.9  0.4826  23.9640  59.3014
220.0  0.9  0.4826  24.6972  61.0222
220.0  0.9  0.4826  25.4528  58.2329
220.0  0.9  0.4826  26.2316  59.8680
220.0  0.9  0.4826  27.0341  58.2367
220.0  0.9  0.4826  27.8613  58.7298
220.0  0.9  0.4826  28.7137  53.7904
220.0  0.9  0.4826  29.5922  55.1500
220.0  0.9  0.4826  30.4976  56.0772
220.0  0.9  0.4826  31.4307  57.4552
220.0  0.9  0.4826  32.3923  58.6776
220.0  0.9  0.4826  33.3834  55.2468
220.0  0.9  0.4826  34.4048  54.3001
220.0  0.9  0.4826  35.4574  55.5164
220.0  0.9  0.4826  36.5422  56.1844
220.0  0.9  0.4826  37.6603  56.1002
220.0  0.9  0.4826  38.8125  54.2542
220.0  0.9  0.4826  40.0000  53.7612
220.0  0.9  0.4935  5.0000  100000.0000
220.0  0.9  0.4935  5.1530  100000.0000
220.0  0.9  0.4935  5.3106  100000.0000
220.0  0.9  0.4935  5.4731  100000.0000
220.0  0.9  0.4935  5.6406  100000.0000
220.0  0.9  0.4935  5.8131  100000.0000
220.0  0.9  0.4935  5.9910  100000.0000
220.0  0.9  0.4935  6.1743  100000.0000
220.0  0.9  0.4935  6.3632  100000.0000
220.0  0.9  0.4935  6.5579  100000.0000
220.0  0.9  0.4935  6.7585  100000.0000
220.0  0.9  0.4935  6.9653  100000.0000
220.0  0.9  0.4935  7.1784  100000.0000
220.0  0.9  0.4935  7.3981  100000.0000
220.0  0.9  0.4935  7.6244  100000.0000
220.0  0.9  0.4935  7.8577  100000.0000
220.0  0.9  0.4935  8.0981  100000.0000
220.0  0.9  0.4935  8.3458  100000.0000
220.0  0.9  0.4935  8.6012  100000.0000
220.0  0.9  0.4935  8.8644  100000.0000
220.0  0.9  0.4935  9.1356  100000.0000
220.0  0.9  0.4935  9.4151  100000.0000
220.0  0.9  0.4935  9.7031  100000.0000
220.0  0.9  0.4935  10.0000  100000.0000
220.0  0.9  0.4935  10.3060  100000.0000
220.0  0.9  0.4935  10.6213  99.5060
220.0  0.9  0.4935  10.9462  105.3699
220.0  0.9  0.4935  11.2811  95.5948
220.0  0.9  0.4935  11.6263  95.1927
220.0  0.9  0.4935  11.9820  92.6717
220.0  0.9  0.4935  12.3486  97.6912
220.0  0.9  0.4935  12.7264  89.4820
220.0  0.9  0.4935  13.1158  84.3191
220.0  0.9  0.4935  13.5171  87.2977
220.0  0.9  0.4935  13.9306  82.6327
220.0  0.9  0.4935  14.3568  86.7075
220.0  0.9  0.4935  14.7961  78.0984
220.0  0.9  0.4935  15.2488  78.9921
220.0  0.9  0.4935  15.7153  78.0108
220.0  0.9  0.4935  16.1962  78.8672
220.0  0.9  0.4935  16.6917  71.4353
220.0  0.9  0.4935  17.2024  70.4291
220.0  0.9  0.4935  17.7287  73.4198
220.0  0.9  0.4935  18.2711  74.4413
220.0  0.9  0.4935  18.8301  70.1945
220.0  0.9  0.4935  19.4063  67.3208
220.0  0.9  0.4935  20.0000  65.7911
220.0  0.9  0.4935  20.6119  64.5883
220.0  0.9  0.4935  21.2425  66.9287
220.0  0.9  0.4935  21.8925  67.6680
220.0  0.9  0.4935  22.5623  62.6179
220.0  0.9  0.4935  23.2526  64.6789
220.0  0.9  0.4935  23.9640  62.2745
220.0  0.9  0.4935  24.6972  64.2102
220.0  0.9  0.4935  25.4528  59.8955
220.0  0.9  0.4935  26.2316  61.6611
220.0  0.9  0.4935  27.0341  59.5089
220.0  0.9  0.4935  27.8613  61.1209
220.0  0.9  0.4935  28.7137  62.7255
220.0  0.9  0.4935  29.5922  59.7425
220.0  0.9  0.4935  30.4976  61.2583
220.0  0.9  0.4935  31.4307  59.4737
220.0  0.9  0.4935  32.3923  59.8045
220.0  0.9  0.4935  33.3834  57.1246
220.0  0.9  0.4935  34.4048  55.6969
220.0  0.9  0.4935  35.4574  56.9369
220.0  0.9  0.4935  36.5422  57.8475
220.0  0.9  0.4935  37.6603  59.0921
220.0  0.9  0.4935  38.8125  60.1983
220.0  0.9  0.4935  40.0000  56.4266
220.0  0.9  0.5043  5.0000  100000.0000
220.0  0.9  0.5043  5.1530  100000.0000
220.0  0.9  0.5043  5.3106  100000.0000
220.0  0.9  0.5043  5.4731  100000.0000
220.0  0.9  0.5043  5.6406  100000.0000
220.0  0.9  0.5043  5.8131  100000.0000
220.0  0.9  0.5043  5.9910  100000.0000
220.0  0.9  0.5043  6.1743  100000.0000
220.0  0.9  0.5043  6.3632  100000.0000
220.0  0.9  0.5043  6.5579  100000.0000
220.0  0.9  0.5043  6.7585  100000.0000
220.0  0.9  0.5043  6.9653  100000.0000
220.0  0.9  0.5043  7.1784  100000.0000
220.0  0.9  0.5043  7.3981  100000.0000
220.0  0.9  0.5043  7.6244  100000.0000
220.0  0.9  0.5043  7.8577  100000.0000
220.0  0.9  0.5043  8.0981  100000.0000
220.0  0.9  0.5043  8.3458  100000.0000
220.0  0.9  0.5043  8.6012  100000.0000
220.0  0.9  0.5043  8.8644  100000.0000
220.0  0.9  0.5043  9.1356  100000.0000
220.0  0.9  0.5043  9.4151  100000.0000
220.0  0.9  0.5043  9.7031  100000.0000
220.0  0.9  0.5043  10.0000  100000.0000
220.0  0.9  0.5043  10.3060  100000.0000
220.0  0.9  0.5043  10.6213  100000.0000
220.0  0.9  0.5043  10.9462  100000.0000
220.0  0.9  0.5043  11.2811  100000.0000
220.0  0.9  0.5043  11.6263  105.2926
220.0  0.9  0.5043  11.9820  111.0739
220.0  0.9  0.5043  12.3486  100.5226
220.0  0.9  0.5043  12.7264  99.7924
220.0  0.9  0.5043  13.1158  96.8594
220.0  0.9  0.5043  13.5171  101.7687
220.0  0.9  0.5043  13.9306  92.9244
220.0  0.9  0.5043  14.3568  87.3472
220.0  0.9  0.5043  14.7961  90.1682
220.0  0.9  0.5043  15.2488  85.0980
220.0  0.9  0.5043  15.7153  89.0470
220.0  0.9  0.5043  16.1962  79.9280
220.0  0.9  0.5043  16.6917  80.6010
220.0  0.9  0.5043  17.2024  79.4179
220.0  0.9  0.5043  17.7287  82.7927
220.0  0.9  0.5043  18.2711  75.8487
220.0  0.9  0.5043  18.8301  75.2315
220.0  0.9  0.5043  19.4063  73.9060
220.0  0.9  0.5043  20.0000  74.8223
220.0  0.9  0.5043  20.6119  77.6365
220.0  0.9  0.5043  21.2425  72.8465
220.0  0.9  0.5043  21.8925  69.6058
220.0  0.9  0.5043  22.5623  67.8664
220.0  0.9  0.5043  23.2526  70.2067
220.0  0.9  0.5043  23.9640  68.5609
220.0  0.9  0.5043  24.6972  69.2782
220.0  0.9  0.5043  25.4528  67.6367
220.0  0.9  0.5043  26.2316  65.5919
220.0  0.9  0.5043  27.0341  67.5210
220.0  0.9  0.5043  27.8613  64.7922
220.0  0.9  0.5043  28.7137  66.5946
220.0  0.9  0.5043  29.5922  61.8584
220.0  0.9  0.5043  30.4976  63.4958
220.0  0.9  0.5043  31.4307  60.9559
220.0  0.9  0.5043  32.3923  62.4449
220.0  0.9  0.5043  33.3834  63.9221
220.0  0.9  0.5043  34.4048  61.6848
220.0  0.9  0.5043  35.4574  62.1583
220.0  0.9  0.5043  36.5422  63.3983
220.0  0.9  0.5043  37.6603  61.5605
220.0  0.9  0.5043  38.8125  61.7008
220.0  0.9  0.5043  40.0000  58.5259
220.0  0.9  0.5152  5.0000  100000.0000
220.0  0.9  0.5152  5.1530  100000.0000
220.0  0.9  0.5152  5.3106  100000.0000
220.0  0.9  0.5152  5.4731  100000.0000
220.0  0.9  0.5152  5.6406  100000.0000
220.0  0.9  0.5152  5.8131  100000.0000
220.0  0.9  0.5152  5.9910  100000.0000
220.0  0.9  0.5152  6.1743  100000.0000
220.0  0.9  0.5152  6.3632  100000.0000
220.0  0.9  0.5152  6.5579  100000.0000
220.0  0.9  0.5152  6.7585  100000.0000
220.0  0.9  0.5152  6.9653  100000.0000
220.0  0.9  0.5152  7.1784  100000.0000
220.0  0.9  0.5152  7.3981  100000.0000
220.0  0.9  0.5152  7.6244  100000.0000
220.0  0.9  0.5152  7.8577  100000.0000
220.0  0.9  0.5152  8.0981  100000.0000
220.0  0.9  0.5152  8.3458  100000.0000
220.0  0.9  0.5152  8.6012  100000.0000
220.0  0.9  0.5152  8.8644  100000.0000
220.0  0.9  0.5152  9.1356  100000.0000
220.0  0.9  0.5152  9.4151  100000.0000
220.0  0.9  0.5152  9.7031  100000.0000
220.0  0.9  0.5152  10.0000  100000.0000
220.0  0.9  0.5152  10.3060  100000.0000
220.0  0.9  0.5152  10.6213  100000.0000
220.0  0.9  0.5152  10.9462  100000.0000
220.0  0.9  0.5152  11.2811  100000.0000
220.0  0.9  0.5152  11.6263  100000.0000
220.0  0.9  0.5152  11.9820  100000.0000
220.0  0.9  0.5152  12.3486  100000.0000
220.0  0.9  0.5152  12.7264  110.8498
220.0  0.9  0.5152  13.1158  116.5141
220.0  0.9  0.5152  13.5171  105.2094
220.0  0.9  0.5152  13.9306  104.1422
220.0  0.9  0.5152  14.3568  100.7968
220.0  0.9  0.5152  14.7961  105.5714
220.0  0.9  0.5152  15.2488  96.1181
220.0  0.9  0.5152  15.7153  90.1342
220.0  0.9  0.5152  16.1962  92.7863
220.0  0.9  0.5152  16.6917  96.8594
220.0  0.9  0.5152  17.2024  91.1329
220.0  0.9  0.5152  17.7287  94.9441
220.0  0.9  0.5152  18.2711  84.9965
220.0  0.9  0.5152  18.8301  85.3263
220.0  0.9  0.5152  19.4063  83.8382
220.0  0.9  0.5152  20.0000  84.5656
220.0  0.9  0.5152  20.6119  79.5267
220.0  0.9  0.5152  21.2425  78.5661
220.0  0.9  0.5152  21.8925  76.9313
220.0  0.9  0.5152  22.5623  77.6886
220.0  0.9  0.5152  23.2526  80.3519
220.0  0.9  0.5152  23.9640  75.0645
220.0  0.9  0.5152  24.6972  71.4791
220.0  0.9  0.5152  25.4528  73.7716
220.0  0.9  0.5152  26.2316  71.7387
220.0  0.9  0.5152  27.0341  69.8033
220.0  0.9  0.5152  27.8613  71.8681
220.0  0.9  0.5152  28.7137  72.5574
220.0  0.9  0.5152  29.5922  66.1634
220.0  0.9  0.5152  30.4976  67.9602
220.0  0.9  0.5152  31.4307  69.7423
220.0  0.9  0.5152  32.3923  66.7265
220.0  0.9  0.5152  33.3834  68.3842
220.0  0.9  0.5152  34.4048  63.6683
220.0  0.9  0.5152  35.4574  64.7870
220.0  0.9  0.5152  36.5422  66.2723
220.0  0.9  0.5152  37.6603  63.2753
220.0  0.9  0.5152  38.8125  64.6209
220.0  0.9  0.5152  40.0000  65.9511
220.0  0.9  0.5261  5.0000  100000.0000
220.0  0.9  0.5261  5.1530  100000.0000
220.0  0.9  0.5261  5.3106  100000.0000
220.0  0.9  0.5261  5.4731  100000.0000
220.0  0.9  0.5261  5.6406  100000.0000
220.0  0.9  0.5261  5.8131  100000.0000
220.0  0.9  0.5261  5.9910  100000.0000
220.0  0.9  0.5261  6.1743  100000.0000
220.0  0.9  0.5261  6.3632  100000.0000
220.0  0.9  0.5261  6.5579  100000.0000
220.0  0.9  0.5261  6.7585  100000.0000
220.0  0.9  0.5261  6.9653  100000.0000
220.0  0.9  0.5261  7.1784  100000.0000
220.0  0.9  0.5261  7.3981  100000.0000
220.0  0.9  0.5261  7.6244  100000.0000
220.0  0.9  0.5261  7.8577  100000.0000
220.0  0.9  0.5261  8.0981  100000.0000
220.0  0.9  0.5261  8.3458  100000.0000
220.0  0.9  0.5261  8.6012  100000.0000
220.0  0.9  0.5261  8.8644  100000.0000
220.0  0.9  0.5261  9.1356  100000.0000
220.0  0.9  0.5261  9.4151  100000.0000
220.0  0.9  0.5261  9.7031  100000.0000
220.0  0.9  0.5261  10.0000  100000.0000
220.0  0.9  0.5261  10.3060  100000.0000
220.0  0.9  0.5261  10.6213  100000.0000
220.0  0.9  0.5261  10.9462  100000.0000
220.0  0.9  0.5261  11.2811  100000.0000
220.0  0.9  0.5261  11.6263  100000.0000
220.0  0.9  0.5261  11.9820  100000.0000
220.0  0.9  0.5261  12.3486  100000.0000
220.0  0.9  0.5261  12.7264  100000.0000
220.0  0.9  0.5261  13.1158  100000.0000
220.0  0.9  0.5261  13.5171  100000.0000
220.0  0.9  0.5261  13.9306  116.1139
220.0  0.9  0.5261  14.3568  121.6318
220.0  0.9  0.5261  14.7961  109.6029
220.0  0.9  0.5261  15.2488  108.1949
220.0  0.9  0.5261  15.7153  104.4419
220.0  0.9  0.5261  16.1962  109.0614
220.0  0.9  0.5261  16.6917  112.7756
220.0  0.9  0.5261  17.2024  98.5627
220.0  0.9  0.5261  17.7287  96.6307
220.0  0.9  0.5261  18.2711  99.0413
220.0  0.9  0.5261  18.8301  92.9469
220.0  0.9  0.5261  19.4063  96.5971
220.0  0.9  0.5261  20.0000  86.2137
220.0  0.9  0.5261  20.6119  89.5213
220.0  0.9  0.5261  21.2425  89.5132
220.0  0.9  0.5261  21.8925  87.7217
220.0  0.9  0.5261  22.5623  88.3551
220.0  0.9  0.5261  23.2526  78.7039
220.0  0.9  0.5261  23.9640  81.4014
220.0  0.9  0.5261  24.6972  79.4732
220.0  0.9  0.5261  25.4528  82.0321
220.0  0.9  0.5261  26.2316  82.5692
220.0  0.9  0.5261  27.0341  76.8336
220.0  0.9  0.5261  27.8613  72.9301
220.0  0.9  0.5261  28.7137  75.0730
220.0  0.9  0.5261  29.5922  72.8560
220.0  0.9  0.5261  30.4976  74.8907
220.0  0.9  0.5261  31.4307  72.5777
220.0  0.9  0.5261  32.3923  74.4795
220.0  0.9  0.5261  33.3834  75.1149
220.0  0.9  0.5261  34.4048  72.6754
220.0  0.9  0.5261  35.4574  69.7135
220.0  0.9  0.5261  36.5422  71.3419
220.0  0.9  0.5261  37.6603  72.9514
220.0  0.9  0.5261  38.8125  69.5897
220.0  0.9  0.5261  40.0000  71.0802
220.0  0.9  0.5370  5.0000  100000.0000
220.0  0.9  0.5370  5.1530  100000.0000
220.0  0.9  0.5370  5.3106  100000.0000
220.0  0.9  0.5370  5.4731  100000.0000
220.0  0.9  0.5370  5.6406  100000.0000
220.0  0.9  0.5370  5.8131  100000.0000
220.0  0.9  0.5370  5.9910  100000.0000
220.0  0.9  0.5370  6.1743  100000.0000
220.0  0.9  0.5370  6.3632  100000.0000
220.0  0.9  0.5370  6.5579  100000.0000
220.0  0.9  0.5370  6.7585  100000.0000
220.0  0.9  0.5370  6.9653  100000.0000
220.0  0.9  0.5370  7.1784  100000.0000
220.0  0.9  0.5370  7.3981  100000.0000
220.0  0.9  0.5370  7.6244  100000.0000
220.0  0.9  0.5370  7.8577  100000.0000
220.0  0.9  0.5370  8.0981  100000.0000
220.0  0.9  0.5370  8.3458  100000.0000
220.0  0.9  0.5370  8.6012  100000.0000
220.0  0.9  0.5370  8.8644  100000.0000
220.0  0.9  0.5370  9.1356  100000.0000
220.0  0.9  0.5370  9.4151  100000.0000
220.0  0.9  0.5370  9.7031  100000.0000
220.0  0.9  0.5370  10.0000  100000.0000
220.0  0.9  0.5370  10.3060  100000.0000
220.0  0.9  0.5370  10.6213  100000.0000
220.0  0.9  0.5370  10.9462  100000.0000
220.0  0.9  0.5370  11.2811  100000.0000
220.0  0.9  0.5370  11.6263  100000.0000
220.0  0.9  0.5370  11.9820  100000.0000
220.0  0.9  0.5370  12.3486  100000.0000
220.0  0.9  0.5370  12.7264  100000.0000
220.0  0.9  0.5370  13.1158  100000.0000
220.0  0.9  0.5370  13.5171  100000.0000
220.0  0.9  0.5370  13.9306  100000.0000
220.0  0.9  0.5370  14.3568  100000.0000
220.0  0.9  0.5370  14.7961  100000.0000
220.0  0.9  0.5370  15.2488  121.0328
220.0  0.9  0.5370  15.7153  126.3798
