# R0=8.178 kpc
# V0[km/s]  gamma  rho0[GeV/cm3]  Rs[kpc]  chi2
218.0  1.1  0.2109  18.8301  59.5973
218.0  1.1  0.2109  19.4063  59.9761
218.0  1.1  0.2109  20.0000  58.4640
218.0  1.1  0.2109  20.6119  58.7718
218.0  1.1  0.2109  21.2425  59.0809
218.0  1.1  0.2109  21.8925  58.0677
218.0  1.1  0.2109  22.5623  58.3514
218.0  1.1  0.2109  23.2526  58.6352
218.0  1.1  0.2109  23.9640  58.5837
218.0  1.1  0.2109  24.6972  58.9018
218.0  1.1  0.2109  25.4528  58.1328
218.0  1.1  0.2109  26.2316  58.4117
218.0  1.1  0.2109  27.0341  58.6056
218.0  1.1  0.2109  27.8613  58.7993
218.0  1.1  0.2109  28.7137  57.5986
218.0  1.1  0.2109  29.5922  57.8445
218.0  1.1  0.2109  30.4976  57.6331
218.0  1.1  0.2109  31.4307  57.7798
218.0  1.1  0.2109  32.3923  56.5623
218.0  1.1  0.2109  33.3834  56.7537
218.0  1.1  0.2109  34.4048  56.9427
218.0  1.1  0.2109  35.4574  57.1294
218.0  1.1  0.2109  36.5422  56.3023
218.0  1.1  0.2109  37.6603  55.7650
218.0  1.1  0.2109  38.8125  55.9209
218.0  1.1  0.2109  40.0000  56.0745
218.0  1.1  0.2217  5.0000  65.0261
218.0  1.1  0.2217  5.1530  65.7289
218.0  1.1  0.2217  5.3106  65.0912
218.0  1.1  0.2217  5.4731  64.5188
218.0  1.1  0.2217  5.6406  65.2734
218.0  1.1  0.2217  5.8131  65.5381
218.0  1.1  0.2217  5.9910  65.3383
218.0  1.1  0.2217  6.1743  64.3390
218.0  1.1  0.2217  6.3632  63.3416
218.0  1.1  0.2217  6.5579  64.4821
218.0  1.1  0.2217  6.7585  63.2498
218.0  1.1  0.2217  6.9653  64.2726
218.0  1.1  0.2217  7.1784  63.9738
218.0  1.1  0.2217  7.3981  62.6278
218.0  1.1  0.2217  7.6244  62.5346
218.0  1.1  0.2217  7.8577  62.0145
218.0  1.1  0.2217  8.0981  62.5887
218.0  1.1  0.2217  8.3458  63.2054
218.0  1.1  0.2217  8.6012  64.0124
218.0  1.1  0.2217  8.8644  62.2920
218.0  1.1  0.2217  9.1356  61.5464
218.0  1.1  0.2217  9.4151  62.4194
218.0  1.1  0.2217  9.7031  61.6541
218.0  1.1  0.2217  10.0000  60.6751
218.0  1.1  0.2217  10.3060  61.1617
218.0  1.1  0.2217  10.6213  60.8807
218.0  1.1  0.2217  10.9462  61.5551
218.0  1.1  0.2217  11.2811  60.9263
218.0  1.1  0.2217  11.6263  60.6320
218.0  1.1  0.2217  11.9820  59.8208
218.0  1.1  0.2217  12.3486  60.3808
218.0  1.1  0.2217  12.7264  59.3346
218.0  1.1  0.2217  13.1158  59.4271
218.0  1.1  0.2217  13.5171  59.5849
218.0  1.1  0.2217  13.9306  59.3020
218.0  1.1  0.2217  14.3568  59.8703
218.0  1.1  0.2217  14.7961  60.4473
218.0  1.1  0.2217  15.2488  58.6915
218.0  1.1  0.2217  15.7153  59.1825
218.0  1.1  0.2217  16.1962  59.4195
218.0  1.1  0.2217  16.6917  58.3409
218.0  1.1  0.2217  17.2024  58.5606
218.0  1.1  0.2217  17.7287  58.4823
218.0  1.1  0.2217  18.2711  57.6714
218.0  1.1  0.2217  18.8301  58.0308
218.0  1.1  0.2217  19.4063  57.3569
218.0  1.1  0.2217  20.0000  57.4917
218.0  1.1  0.2217  20.6119  57.6012
218.0  1.1  0.2217  21.2425  57.8923
218.0  1.1  0.2217  21.8925  56.9103
218.0  1.1  0.2217  22.5623  57.2752
218.0  1.1  0.2217  23.2526  57.6392
218.0  1.1  0.2217  23.9640  56.1872
218.0  1.1  0.2217  24.6972  56.5023
218.0  1.1  0.2217  25.4528  56.8161
218.0  1.1  0.2217  26.2316  57.1281
218.0  1.1  0.2217  27.0341  57.4380
218.0  1.1  0.2217  27.8613  55.6010
218.0  1.1  0.2217  28.7137  55.8496
218.0  1.1  0.2217  29.5922  55.9721
218.0  1.1  0.2217  30.4976  54.9567
218.0  1.1  0.2217  31.4307  55.1690
218.0  1.1  0.2217  32.3923  55.3696
218.0  1.1  0.2217  33.3834  55.4745
218.0  1.1  0.2217  34.4048  55.5945
218.0  1.1  0.2217  35.4574  55.7144
218.0  1.1  0.2217  36.5422  55.8341
218.0  1.1  0.2217  37.6603  54.8523
218.0  1.1  0.2217  38.8125  54.9945
218.0  1.1  0.2217  40.0000  55.1351
218.0  1.1  0.2326  5.0000  64.3565
218.0  1.1  0.2326  5.1530  63.9927
218.0  1.1  0.2326  5.3106  63.8804
218.0  1.1  0.2326  5.4731  63.4566
218.0  1.1  0.2326  5.6406  63.9273
218.0  1.1  0.2326  5.8131  64.2240
218.0  1.1  0.2326  5.9910  63.1832
218.0  1.1  0.2326  6.1743  63.3033
218.0  1.1  0.2326  6.3632  63.1686
218.0  1.1  0.2326  6.5579  63.1305
218.0  1.1  0.2326  6.7585  63.1902
218.0  1.1  0.2326  6.9653  63.6591
218.0  1.1  0.2326  7.1784  62.6034
218.0  1.1  0.2326  7.3981  62.8080
218.0  1.1  0.2326  7.6244  62.5688
218.0  1.1  0.2326  7.8577  61.9509
218.0  1.1  0.2326  8.0981  62.0573
218.0  1.1  0.2326  8.3458  61.5775
218.0  1.1  0.2326  8.6012  62.5888
218.0  1.1  0.2326  8.8644  61.2740
218.0  1.1  0.2326  9.1356  60.5014
218.0  1.1  0.2326  9.4151  60.2327
218.0  1.1  0.2326  9.7031  60.3427
218.0  1.1  0.2326  10.0000  61.1119
218.0  1.1  0.2326  10.3060  59.5860
218.0  1.1  0.2326  10.6213  60.4971
218.0  1.1  0.2326  10.9462  59.5491
218.0  1.1  0.2326  11.2811  60.4083
218.0  1.1  0.2326  11.6263  59.4615
218.0  1.1  0.2326  11.9820  60.2715
218.0  1.1  0.2326  12.3486  58.7196
218.0  1.1  0.2326  12.7264  58.2187
218.0  1.1  0.2326  13.1158  58.8642
218.0  1.1  0.2326  13.5171  58.5193
218.0  1.1  0.2326  13.9306  57.9632
218.0  1.1  0.2326  14.3568  58.5103
218.0  1.1  0.2326  14.7961  57.8364
218.0  1.1  0.2326  15.2488  57.7032
218.0  1.1  0.2326  15.7153  57.0429
218.0  1.1  0.2326  16.1962  57.0568
218.0  1.1  0.2326  16.6917  57.0684
218.0  1.1  0.2326  17.2024  56.7794
218.0  1.1  0.2326  17.7287  57.1126
218.0  1.1  0.2326  18.2711  57.6046
218.0  1.1  0.2326  18.8301  57.1480
218.0  1.1  0.2326  19.4063  56.1082
218.0  1.1  0.2326  20.0000  56.5462
218.0  1.1  0.2326  20.6119  56.9857
218.0  1.1  0.2326  21.2425  55.4521
218.0  1.1  0.2326  21.8925  55.8331
218.0  1.1  0.2326  22.5623  56.2147
218.0  1.1  0.2326  23.2526  56.2164
218.0  1.1  0.2326  23.9640  54.7573
218.0  1.1  0.2326  24.6972  55.0643
218.0  1.1  0.2326  25.4528  54.3156
218.0  1.1  0.2326  26.2316  54.6083
218.0  1.1  0.2326  27.0341  54.9002
218.0  1.1  0.2326  27.8613  54.5299
218.0  1.1  0.2326  28.7137  54.7701
218.0  1.1  0.2326  29.5922  54.0575
218.0  1.1  0.2326  30.4976  54.3509
218.0  1.1  0.2326  31.4307  54.6415
218.0  1.1  0.2326  32.3923  54.9289
218.0  1.1  0.2326  33.3834  55.2128
218.0  1.1  0.2326  34.4048  53.5182
218.0  1.1  0.2326  35.4574  53.7606
218.0  1.1  0.2326  36.5422  53.8083
218.0  1.1  0.2326  37.6603  53.9575
218.0  1.1  0.2326  38.8125  54.1057
218.0  1.1  0.2326  40.0000  52.3897
218.0  1.1  0.2435  5.0000  63.1095
218.0  1.1  0.2435  5.1530  63.5706
218.0  1.1  0.2435  5.3106  61.6792
218.0  1.1  0.2435  5.4731  62.2592
218.0  1.1  0.2435  5.6406  63.3412
218.0  1.1  0.2435  5.8131  62.3796
218.0  1.1  0.2435  5.9910  61.9235
218.0  1.1  0.2435  6.1743  63.0599
218.0  1.1  0.2435  6.3632  62.3702
218.0  1.1  0.2435  6.5579  62.9518
218.0  1.1  0.2435  6.7585  62.6968
218.0  1.1  0.2435  6.9653  62.2276
218.0  1.1  0.2435  7.1784  61.7703
218.0  1.1  0.2435  7.3981  61.8725
218.0  1.1  0.2435  7.6244  61.2519
218.0  1.1  0.2435  7.8577  61.0893
218.0  1.1  0.2435  8.0981  62.1030
218.0  1.1  0.2435  8.3458  61.0237
218.0  1.1  0.2435  8.6012  61.1407
218.0  1.1  0.2435  8.8644  60.7705
218.0  1.1  0.2435  9.1356  59.9592
218.0  1.1  0.2435  9.4151  59.9318
218.0  1.1  0.2435  9.7031  59.2634
218.0  1.1  0.2435  10.0000  60.2624
218.0  1.1  0.2435  10.3060  58.7426
218.0  1.1  0.2435  10.6213  59.4190
218.0  1.1  0.2435  10.9462  58.6598
218.0  1.1  0.2435  11.2811  58.8916
218.0  1.1  0.2435  11.6263  58.2146
218.0  1.1  0.2435  11.9820  58.9791
218.0  1.1  0.2435  12.3486  57.7323
218.0  1.1  0.2435  12.7264  58.6105
218.0  1.1  0.2435  13.1158  57.4638
218.0  1.1  0.2435  13.5171  58.2816
218.0  1.1  0.2435  13.9306  57.1588
218.0  1.1  0.2435  14.3568  57.8406
218.0  1.1  0.2435  14.7961  56.3791
218.0  1.1  0.2435  15.2488  56.8386
218.0  1.1  0.2435  15.7153  56.0597
218.0  1.1  0.2435  16.1962  56.6669
218.0  1.1  0.2435  16.6917  56.6400
218.0  1.1  0.2435  17.2024  57.3481
218.0  1.1  0.2435  17.7287  55.8992
218.0  1.1  0.2435  18.2711  56.4099
218.0  1.1  0.2435  18.8301  56.1780
218.0  1.1  0.2435  19.4063  55.2970
218.0  1.1  0.2435  20.0000  55.0204
218.0  1.1  0.2435  20.6119  54.9359
218.0  1.1  0.2435  21.2425  54.3518
218.0  1.1  0.2435  21.8925  53.9483
218.0  1.1  0.2435  22.5623  54.3098
218.0  1.1  0.2435  23.2526  54.6730
218.0  1.1  0.2435  23.9640  55.0370
218.0  1.1  0.2435  24.6972  54.2048
218.0  1.1  0.2435  25.4528  53.5629
218.0  1.1  0.2435  26.2316  53.9343
218.0  1.1  0.2435  27.0341  54.3038
218.0  1.1  0.2435  27.8613  54.6711
218.0  1.1  0.2435  28.7137  52.8934
218.0  1.1  0.2435  29.5922  53.2079
218.0  1.1  0.2435  30.4976  53.5201
218.0  1.1  0.2435  31.4307  53.7590
218.0  1.1  0.2435  32.3923  53.7049
218.0  1.1  0.2435  33.3834  51.9805
218.0  1.1  0.2435  34.4048  52.2245
218.0  1.1  0.2435  35.4574  51.3898
218.0  1.1  0.2435  36.5422  51.6185
218.0  1.1  0.2435  37.6603  51.8448
218.0  1.1  0.2435  38.8125  52.0684
218.0  1.1  0.2435  40.0000  51.4435
218.0  1.1  0.2543  5.0000  61.8426
218.0  1.1  0.2543  5.1530  61.4682
218.0  1.1  0.2543  5.3106  61.4469
218.0  1.1  0.2543  5.4731  62.4747
218.0  1.1  0.2543  5.6406  61.4059
218.0  1.1  0.2543  5.8131  61.6096
218.0  1.1  0.2543  5.9910  61.8069
218.0  1.1  0.2543  6.1743  61.6005
218.0  1.1  0.2543  6.3632  61.2819
218.0  1.1  0.2543  6.5579  60.6859
218.0  1.1  0.2543  6.7585  61.2554
218.0  1.1  0.2543  6.9653  61.4144
218.0  1.1  0.2543  7.1784  60.0981
218.0  1.1  0.2543  7.3981  60.4452
218.0  1.1  0.2543  7.6244  61.4202
218.0  1.1  0.2543  7.8577  61.4061
218.0  1.1  0.2543  8.0981  61.4747
218.0  1.1  0.2543  8.3458  60.4659
218.0  1.1  0.2543  8.6012  60.3822
218.0  1.1  0.2543  8.8644  59.5351
218.0  1.1  0.2543  9.1356  60.7057
218.0  1.1  0.2543  9.4151  60.1975
218.0  1.1  0.2543  9.7031  59.5011
218.0  1.1  0.2543  10.0000  59.1709
218.0  1.1  0.2543  10.3060  58.9982
218.0  1.1  0.2543  10.6213  58.7748
218.0  1.1  0.2543  10.9462  59.0963
218.0  1.1  0.2543  11.2811  58.6028
218.0  1.1  0.2543  11.6263  57.9273
218.0  1.1  0.2543  11.9820  58.9172
218.0  1.1  0.2543  12.3486  57.0799
218.0  1.1  0.2543  12.7264  57.9696
218.0  1.1  0.2543  13.1158  56.7646
218.0  1.1  0.2543  13.5171  57.3977
218.0  1.1  0.2543  13.9306  56.0174
218.0  1.1  0.2543  14.3568  56.7496
218.0  1.1  0.2543  14.7961  57.4949
218.0  1.1  0.2543  15.2488  56.1014
218.0  1.1  0.2543  15.7153  56.7486
218.0  1.1  0.2543  16.1962  55.8890
218.0  1.1  0.2543  16.6917  56.4680
218.0  1.1  0.2543  17.2024  55.3784
218.0  1.1  0.2543  17.7287  55.3774
218.0  1.1  0.2543  18.2711  54.2591
218.0  1.1  0.2543  18.8301  54.6733
218.0  1.1  0.2543  19.4063  54.3147
218.0  1.1  0.2543  20.0000  54.1989
218.0  1.1  0.2543  20.6119  54.7483
218.0  1.1  0.2543  21.2425  55.0277
218.0  1.1  0.2543  21.8925  54.2959
218.0  1.1  0.2543  22.5623  53.4996
218.0  1.1  0.2543  23.2526  53.9497
218.0  1.1  0.2543  23.9640  54.0252
218.0  1.1  0.2543  24.6972  52.5678
218.0  1.1  0.2543  25.4528  52.9539
218.0  1.1  0.2543  26.2316  53.0144
218.0  1.1  0.2543  27.0341  52.8195
218.0  1.1  0.2543  27.8613  52.4950
218.0  1.1  0.2543  28.7137  51.8921
218.0  1.1  0.2543  29.5922  51.4449
218.0  1.1  0.2543  30.4976  51.7470
218.0  1.1  0.2543  31.4307  52.0475
218.0  1.1  0.2543  32.3923  52.3460
218.0  1.1  0.2543  33.3834  52.6422
218.0  1.1  0.2543  34.4048  51.4120
218.0  1.1  0.2543  35.4574  51.1586
218.0  1.1  0.2543  36.5422  51.4523
218.0  1.1  0.2543  37.6603  51.7423
218.0  1.1  0.2543  38.8125  52.0285
218.0  1.1  0.2543  40.0000  52.3106
218.0  1.1  0.2652  5.0000  61.5987
218.0  1.1  0.2652  5.1530  61.8254
218.0  1.1  0.2652  5.3106  61.1590
218.0  1.1  0.2652  5.4731  61.4261
218.0  1.1  0.2652  5.6406  60.5776
218.0  1.1  0.2652  5.8131  59.9044
218.0  1.1  0.2652  5.9910  60.6497
218.0  1.1  0.2652  6.1743  60.9857
218.0  1.1  0.2652  6.3632  60.0026
218.0  1.1  0.2652  6.5579  60.7672
218.0  1.1  0.2652  6.7585  61.2379
218.0  1.1  0.2652  6.9653  60.6342
218.0  1.1  0.2652  7.1784  60.1450
218.0  1.1  0.2652  7.3981  60.8881
218.0  1.1  0.2652  7.6244  60.0570
218.0  1.1  0.2652  7.8577  59.8915
218.0  1.1  0.2652  8.0981  60.0671
218.0  1.1  0.2652  8.3458  59.5061
218.0  1.1  0.2652  8.6012  59.2913
218.0  1.1  0.2652  8.8644  60.1067
218.0  1.1  0.2652  9.1356  59.7731
218.0  1.1  0.2652  9.4151  60.4186
218.0  1.1  0.2652  9.7031  59.2737
218.0  1.1  0.2652  10.0000  58.9615
218.0  1.1  0.2652  10.3060  57.8809
218.0  1.1  0.2652  10.6213  59.0445
218.0  1.1  0.2652  10.9462  58.3116
218.0  1.1  0.2652  11.2811  59.4076
218.0  1.1  0.2652  11.6263  56.9564
218.0  1.1  0.2652  11.9820  57.9071
218.0  1.1  0.2652  12.3486  56.6539
218.0  1.1  0.2652  12.7264  57.0285
218.0  1.1  0.2652  13.1158  56.3835
218.0  1.1  0.2652  13.5171  56.7399
218.0  1.1  0.2652  13.9306  56.4623
218.0  1.1  0.2652  14.3568  57.4090
218.0  1.1  0.2652  14.7961  55.2796
218.0  1.1  0.2652  15.2488  56.1226
218.0  1.1  0.2652  15.7153  54.7161
218.0  1.1  0.2652  16.1962  55.4913
218.0  1.1  0.2652  16.6917  56.2442
218.0  1.1  0.2652  17.2024  54.3518
218.0  1.1  0.2652  17.7287  54.9595
218.0  1.1  0.2652  18.2711  55.1375
218.0  1.1  0.2652  18.8301  54.0109
218.0  1.1  0.2652  19.4063  54.6065
218.0  1.1  0.2652  20.0000  53.5161
218.0  1.1  0.2652  20.6119  54.0429
218.0  1.1  0.2652  21.2425  53.2458
218.0  1.1  0.2652  21.8925  53.8692
218.0  1.1  0.2652  22.5623  53.1495
218.0  1.1  0.2652  23.2526  52.3625
218.0  1.1  0.2652  23.9640  52.7163
218.0  1.1  0.2652  24.6972  51.8782
218.0  1.1  0.2652  25.4528  51.7834
218.0  1.1  0.2652  26.2316  52.1604
218.0  1.1  0.2652  27.0341  52.5375
218.0  1.1  0.2652  27.8613  52.9142
218.0  1.1  0.2652  28.7137  53.2897
218.0  1.1  0.2652  29.5922  51.1057
218.0  1.1  0.2652  30.4976  51.4835
218.0  1.1  0.2652  31.4307  51.8255
218.0  1.1  0.2652  32.3923  52.2303
218.0  1.1  0.2652  33.3834  50.1506
218.0  1.1  0.2652  34.4048  50.4663
218.0  1.1  0.2652  35.4574  50.7791
218.0  1.1  0.2652  36.5422  50.3393
218.0  1.1  0.2652  37.6603  50.6038
218.0  1.1  0.2652  38.8125  50.3335
218.0  1.1  0.2652  40.0000  49.1866
218.0  1.1  0.2761  5.0000  60.9155
218.0  1.1  0.2761  5.1530  61.9215
218.0  1.1  0.2761  5.3106  61.0523
218.0  1.1  0.2761  5.4731  60.4733
218.0  1.1  0.2761  5.6406  60.7160
218.0  1.1  0.2761  5.8131  61.0376
218.0  1.1  0.2761  5.9910  59.8891
218.0  1.1  0.2761  6.1743  60.4386
218.0  1.1  0.2761  6.3632  59.8691
218.0  1.1  0.2761  6.5579  58.6490
218.0  1.1  0.2761  6.7585  60.1324
218.0  1.1  0.2761  6.9653  59.7536
218.0  1.1  0.2761  7.1784  58.8322
218.0  1.1  0.2761  7.3981  59.1894
218.0  1.1  0.2761  7.6244  59.5725
218.0  1.1  0.2761  7.8577  59.0683
218.0  1.1  0.2761  8.0981  58.5498
218.0  1.1  0.2761  8.3458  58.8905
218.0  1.1  0.2761  8.6012  58.0923
218.0  1.1  0.2761  8.8644  58.6588
218.0  1.1  0.2761  9.1356  58.9486
218.0  1.1  0.2761  9.4151  59.1314
218.0  1.1  0.2761  9.7031  59.0232
218.0  1.1  0.2761  10.0000  58.2601
218.0  1.1  0.2761  10.3060  58.8689
218.0  1.1  0.2761  10.6213  58.2429
218.0  1.1  0.2761  10.9462  59.0733
218.0  1.1  0.2761  11.2811  58.0873
218.0  1.1  0.2761  11.6263  57.5149
218.0  1.1  0.2761  11.9820  57.4906
218.0  1.1  0.2761  12.3486  57.3323
218.0  1.1  0.2761  12.7264  56.3667
218.0  1.1  0.2761  13.1158  57.4203
218.0  1.1  0.2761  13.5171  57.4782
218.0  1.1  0.2761  13.9306  55.6058
218.0  1.1  0.2761  14.3568  56.3278
218.0  1.1  0.2761  14.7961  55.0307
218.0  1.1  0.2761  15.2488  55.8486
218.0  1.1  0.2761  15.7153  54.5262
218.0  1.1  0.2761  16.1962  54.7410
218.0  1.1  0.2761  16.6917  54.7692
218.0  1.1  0.2761  17.2024  55.6485
218.0  1.1  0.2761  17.7287  54.2177
218.0  1.1  0.2761  18.2711  54.0394
218.0  1.1  0.2761  18.8301  54.7799
218.0  1.1  0.2761  19.4063  53.1611
218.0  1.1  0.2761  20.0000  53.4438
218.0  1.1  0.2761  20.6119  53.9667
218.0  1.1  0.2761  21.2425  52.3669
218.0  1.1  0.2761  21.8925  52.9848
218.0  1.1  0.2761  22.5623  52.5508
218.0  1.1  0.2761  23.2526  51.6222
218.0  1.1  0.2761  23.9640  52.1502
218.0  1.1  0.2761  24.6972  52.6779
218.0  1.1  0.2761  25.4528  51.3357
218.0  1.1  0.2761  26.2316  51.7978
218.0  1.1  0.2761  27.0341  52.2589
218.0  1.1  0.2761  27.8613  51.8169
218.0  1.1  0.2761  28.7137  50.5573
218.0  1.1  0.2761  29.5922  50.9482
218.0  1.1  0.2761  30.4976  50.4447
218.0  1.1  0.2761  31.4307  50.7254
218.0  1.1  0.2761  32.3923  51.1739
218.0  1.1  0.2761  33.3834  49.5526
218.0  1.1  0.2761  34.4048  49.4513
218.0  1.1  0.2761  35.4574  49.7624
218.0  1.1  0.2761  36.5422  50.0710
218.0  1.1  0.2761  37.6603  50.3768
218.0  1.1  0.2761  38.8125  50.6795
218.0  1.1  0.2761  40.0000  50.8048
218.0  1.1  0.2870  5.0000  60.3618
218.0  1.1  0.2870  5.1530  60.8839
218.0  1.1  0.2870  5.3106  60.7376
218.0  1.1  0.2870  5.4731  59.8050
218.0  1.1  0.2870  5.6406  60.2453
218.0  1.1  0.2870  5.8131  61.2140
218.0  1.1  0.2870  5.9910  60.4640
218.0  1.1  0.2870  6.1743  59.9237
218.0  1.1  0.2870  6.3632  60.0510
218.0  1.1  0.2870  6.5579  60.3895
218.0  1.1  0.2870  6.7585  58.8123
218.0  1.1  0.2870  6.9653  59.3796
218.0  1.1  0.2870  7.1784  59.6744
218.0  1.1  0.2870  7.3981  59.6826
218.0  1.1  0.2870  7.6244  58.7971
218.0  1.1  0.2870  7.8577  58.6611
218.0  1.1  0.2870  8.0981  58.6470
218.0  1.1  0.2870  8.3458  58.6387
218.0  1.1  0.2870  8.6012  58.0166
218.0  1.1  0.2870  8.8644  57.2444
218.0  1.1  0.2870  9.1356  58.5606
218.0  1.1  0.2870  9.4151  58.3242
218.0  1.1  0.2870  9.7031  58.5191
218.0  1.1  0.2870  10.0000  57.7464
218.0  1.1  0.2870  10.3060  57.7814
218.0  1.1  0.2870  10.6213  57.8858
218.0  1.1  0.2870  10.9462  57.7120
218.0  1.1  0.2870  11.2811  58.2354
218.0  1.1  0.2870  11.6263  57.2360
218.0  1.1  0.2870  11.9820  57.3427
218.0  1.1  0.2870  12.3486  56.6118
218.0  1.1  0.2870  12.7264  57.1444
218.0  1.1  0.2870  13.1158  56.1790
218.0  1.1  0.2870  13.5171  57.1786
218.0  1.1  0.2870  13.9306  55.6181
218.0  1.1  0.2870  14.3568  55.5048
218.0  1.1  0.2870  14.7961  55.4633
218.0  1.1  0.2870  15.2488  55.3128
218.0  1.1  0.2870  15.7153  56.2364
218.0  1.1  0.2870  16.1962  56.7042
218.0  1.1  0.2870  16.6917  54.0629
218.0  1.1  0.2870  17.2024  54.9333
218.0  1.1  0.2870  17.7287  55.8067
218.0  1.1  0.2870  18.2711  54.0001
