# R0=8.178 kpc
# V0[km/s]  gamma  rho0[GeV/cm3]  Rs[kpc]  chi2
218.0  0.2  0.2217  14.7961  54.4602
218.0  0.2  0.2217  15.2488  54.6478
218.0  0.2  0.2217  15.7153  54.2846
218.0  0.2  0.2217  16.1962  53.5442
218.0  0.2  0.2217  16.6917  53.7270
218.0  0.2  0.2217  17.2024  52.6038
218.0  0.2  0.2217  17.7287  52.8258
218.0  0.2  0.2217  18.2711  53.0438
218.0  0.2  0.2217  18.8301  52.2050
218.0  0.2  0.2217  19.4063  51.7983
218.0  0.2  0.2217  20.0000  50.9453
218.0  0.2  0.2217  20.6119  51.1071
218.0  0.2  0.2217  21.2425  50.2259
218.0  0.2  0.2217  21.8925  50.2892
218.0  0.2  0.2217  22.5623  50.3513
218.0  0.2  0.2217  23.2526  50.4121
218.0  0.2  0.2217  23.9640  50.4714
218.0  0.2  0.2217  24.6972  50.5290
218.0  0.2  0.2217  25.4528  50.5850
218.0  0.2  0.2217  26.2316  49.8143
218.0  0.2  0.2217  27.0341  49.8689
218.0  0.2  0.2217  27.8613  49.9216
218.0  0.2  0.2217  28.7137  49.5794
218.0  0.2  0.2217  29.5922  49.6560
218.0  0.2  0.2217  30.4976  49.7299
218.0  0.2  0.2217  31.4307  49.8011
218.0  0.2  0.2217  32.3923  47.9746
218.0  0.2  0.2217  33.3834  47.9771
218.0  0.2  0.2217  34.4048  47.9790
218.0  0.2  0.2217  35.4574  47.9802
218.0  0.2  0.2217  36.5422  46.9801
218.0  0.2  0.2217  37.6603  47.0109
218.0  0.2  0.2217  38.8125  47.0402
218.0  0.2  0.2217  40.0000  47.0680
218.0  0.2  0.2326  5.0000  59.7297
218.0  0.2  0.2326  5.1530  60.7607
218.0  0.2  0.2326  5.3106  59.9079
218.0  0.2  0.2326  5.4731  60.4654
218.0  0.2  0.2326  5.6406  58.8852
218.0  0.2  0.2326  5.8131  59.9803
218.0  0.2  0.2326  5.9910  59.1360
218.0  0.2  0.2326  6.1743  60.2982
218.0  0.2  0.2326  6.3632  58.8608
218.0  0.2  0.2326  6.5579  59.6878
218.0  0.2  0.2326  6.7585  57.3788
218.0  0.2  0.2326  6.9653  58.3614
218.0  0.2  0.2326  7.1784  58.0859
218.0  0.2  0.2326  7.3981  57.9806
218.0  0.2  0.2326  7.6244  57.7969
218.0  0.2  0.2326  7.8577  57.1510
218.0  0.2  0.2326  8.0981  56.9336
218.0  0.2  0.2326  8.3458  57.1761
218.0  0.2  0.2326  8.6012  56.5910
218.0  0.2  0.2326  8.8644  55.6942
218.0  0.2  0.2326  9.1356  55.9232
218.0  0.2  0.2326  9.4151  56.1685
218.0  0.2  0.2326  9.7031  56.6500
218.0  0.2  0.2326  10.0000  55.4528
218.0  0.2  0.2326  10.3060  55.8888
218.0  0.2  0.2326  10.6213  55.4068
218.0  0.2  0.2326  10.9462  54.4496
218.0  0.2  0.2326  11.2811  54.9379
218.0  0.2  0.2326  11.6263  53.4711
218.0  0.2  0.2326  11.9820  53.5810
218.0  0.2  0.2326  12.3486  53.9584
218.0  0.2  0.2326  12.7264  54.3376
218.0  0.2  0.2326  13.1158  53.2924
218.0  0.2  0.2326  13.5171  53.3133
218.0  0.2  0.2326  13.9306  53.5975
218.0  0.2  0.2326  14.3568  53.2317
218.0  0.2  0.2326  14.7961  52.1695
218.0  0.2  0.2326  15.2488  52.5006
218.0  0.2  0.2326  15.7153  52.3064
218.0  0.2  0.2326  16.1962  50.7857
218.0  0.2  0.2326  16.6917  51.0670
218.0  0.2  0.2326  17.2024  50.6647
218.0  0.2  0.2326  17.7287  50.8199
218.0  0.2  0.2326  18.2711  50.9743
218.0  0.2  0.2326  18.8301  51.1276
218.0  0.2  0.2326  19.4063  51.1753
218.0  0.2  0.2326  20.0000  50.0410
218.0  0.2  0.2326  20.6119  50.1869
218.0  0.2  0.2326  21.2425  50.3305
218.0  0.2  0.2326  21.8925  49.3876
218.0  0.2  0.2326  22.5623  49.5611
218.0  0.2  0.2326  23.2526  49.7308
218.0  0.2  0.2326  23.9640  48.4692
218.0  0.2  0.2326  24.6972  48.2968
218.0  0.2  0.2326  25.4528  47.4231
218.0  0.2  0.2326  26.2316  47.5449
218.0  0.2  0.2326  27.0341  47.6636
218.0  0.2  0.2326  27.8613  46.3914
218.0  0.2  0.2326  28.7137  46.4315
218.0  0.2  0.2326  29.5922  46.4707
218.0  0.2  0.2326  30.4976  46.5088
218.0  0.2  0.2326  31.4307  46.5458
218.0  0.2  0.2326  32.3923  46.5818
218.0  0.2  0.2326  33.3834  46.6168
218.0  0.2  0.2326  34.4048  46.6506
218.0  0.2  0.2326  35.4574  46.6834
218.0  0.2  0.2326  36.5422  45.9886
218.0  0.2  0.2326  37.6603  46.0209
218.0  0.2  0.2326  38.8125  46.0521
218.0  0.2  0.2326  40.0000  46.0822
218.0  0.2  0.2435  5.0000  60.1073
218.0  0.2  0.2435  5.1530  59.0106
218.0  0.2  0.2435  5.3106  58.6402
218.0  0.2  0.2435  5.4731  59.3323
218.0  0.2  0.2435  5.6406  58.0931
218.0  0.2  0.2435  5.8131  59.3176
218.0  0.2  0.2435  5.9910  58.1242
218.0  0.2  0.2435  6.1743  58.4783
218.0  0.2  0.2435  6.3632  56.8780
218.0  0.2  0.2435  6.5579  57.7230
218.0  0.2  0.2435  6.7585  57.0232
218.0  0.2  0.2435  6.9653  57.9467
218.0  0.2  0.2435  7.1784  57.0823
218.0  0.2  0.2435  7.3981  57.1553
218.0  0.2  0.2435  7.6244  56.2677
218.0  0.2  0.2435  7.8577  56.0631
218.0  0.2  0.2435  8.0981  55.4816
218.0  0.2  0.2435  8.3458  55.3664
218.0  0.2  0.2435  8.6012  56.1706
218.0  0.2  0.2435  8.8644  56.3332
218.0  0.2  0.2435  9.1356  55.0780
218.0  0.2  0.2435  9.4151  55.1872
218.0  0.2  0.2435  9.7031  53.6424
218.0  0.2  0.2435  10.0000  54.2325
218.0  0.2  0.2435  10.3060  53.2131
218.0  0.2  0.2435  10.6213  53.6140
218.0  0.2  0.2435  10.9462  53.3578
218.0  0.2  0.2435  11.2811  53.8144
218.0  0.2  0.2435  11.6263  52.8782
218.0  0.2  0.2435  11.9820  53.1298
218.0  0.2  0.2435  12.3486  53.6175
218.0  0.2  0.2435  12.7264  51.5656
218.0  0.2  0.2435  13.1158  52.0117
218.0  0.2  0.2435  13.5171  50.4743
218.0  0.2  0.2435  13.9306  50.8840
218.0  0.2  0.2435  14.3568  50.7609
218.0  0.2  0.2435  14.7961  51.1000
218.0  0.2  0.2435  15.2488  51.4382
218.0  0.2  0.2435  15.7153  50.5709
218.0  0.2  0.2435  16.1962  50.9474
218.0  0.2  0.2435  16.6917  50.4123
218.0  0.2  0.2435  17.2024  50.6596
218.0  0.2  0.2435  17.7287  49.0913
218.0  0.2  0.2435  18.2711  49.3759
218.0  0.2  0.2435  18.8301  49.6567
218.0  0.2  0.2435  19.4063  48.9723
218.0  0.2  0.2435  20.0000  47.7705
218.0  0.2  0.2435  20.6119  48.0050
218.0  0.2  0.2435  21.2425  47.2082
218.0  0.2  0.2435  21.8925  47.3341
218.0  0.2  0.2435  22.5623  47.4587
218.0  0.2  0.2435  23.2526  47.5818
218.0  0.2  0.2435  23.9640  47.7033
218.0  0.2  0.2435  24.6972  47.8228
218.0  0.2  0.2435  25.4528  46.6375
218.0  0.2  0.2435  26.2316  46.7511
218.0  0.2  0.2435  27.0341  46.8627
218.0  0.2  0.2435  27.8613  46.9720
218.0  0.2  0.2435  28.7137  46.1959
218.0  0.2  0.2435  29.5922  46.3283
218.0  0.2  0.2435  30.4976  46.4574
218.0  0.2  0.2435  31.4307  44.8208
218.0  0.2  0.2435  32.3923  44.8714
218.0  0.2  0.2435  33.3834  44.9211
218.0  0.2  0.2435  34.4048  44.0716
218.0  0.2  0.2435  35.4574  44.1608
218.0  0.2  0.2435  36.5422  44.2479
218.0  0.2  0.2435  37.6603  44.3327
218.0  0.2  0.2435  38.8125  42.6889
218.0  0.2  0.2435  40.0000  42.7155
218.0  0.2  0.2543  5.0000  58.5997
218.0  0.2  0.2543  5.1530  58.8267
218.0  0.2  0.2543  5.3106  59.0173
218.0  0.2  0.2543  5.4731  58.5588
218.0  0.2  0.2543  5.6406  59.4234
218.0  0.2  0.2543  5.8131  58.0746
218.0  0.2  0.2543  5.9910  56.9282
218.0  0.2  0.2543  6.1743  57.7235
218.0  0.2  0.2543  6.3632  56.6515
218.0  0.2  0.2543  6.5579  57.2857
218.0  0.2  0.2543  6.7585  56.5055
218.0  0.2  0.2543  6.9653  56.6470
218.0  0.2  0.2543  7.1784  55.0114
218.0  0.2  0.2543  7.3981  56.1109
218.0  0.2  0.2543  7.6244  54.8649
218.0  0.2  0.2543  7.8577  55.7110
218.0  0.2  0.2543  8.0981  55.1462
218.0  0.2  0.2543  8.3458  54.7251
218.0  0.2  0.2543  8.6012  54.0845
218.0  0.2  0.2543  8.8644  53.8328
218.0  0.2  0.2543  9.1356  52.7983
218.0  0.2  0.2543  9.4151  53.4925
218.0  0.2  0.2543  9.7031  53.5914
218.0  0.2  0.2543  10.0000  54.3701
218.0  0.2  0.2543  10.3060  52.3266
218.0  0.2  0.2543  10.6213  53.0078
218.0  0.2  0.2543  10.9462  53.3937
218.0  0.2  0.2543  11.2811  51.2391
218.0  0.2  0.2543  11.6263  51.7983
218.0  0.2  0.2543  11.9820  50.7252
218.0  0.2  0.2543  12.3486  51.2662
218.0  0.2  0.2543  12.7264  51.8088
218.0  0.2  0.2543  13.1158  50.9846
218.0  0.2  0.2543  13.5171  50.2723
218.0  0.2  0.2543  13.9306  50.7806
218.0  0.2  0.2543  14.3568  50.7991
218.0  0.2  0.2543  14.7961  50.9187
218.0  0.2  0.2543  15.2488  49.0728
218.0  0.2  0.2543  15.7153  49.4734
218.0  0.2  0.2543  16.1962  47.8405
218.0  0.2  0.2543  16.6917  48.2046
218.0  0.2  0.2543  17.2024  47.8829
218.0  0.2  0.2543  17.7287  48.1818
218.0  0.2  0.2543  18.2711  48.4195
218.0  0.2  0.2543  18.8301  48.6449
218.0  0.2  0.2543  19.4063  48.0874
218.0  0.2  0.2543  20.0000  47.2137
218.0  0.2  0.2543  20.6119  47.4262
218.0  0.2  0.2543  21.2425  47.6365
218.0  0.2  0.2543  21.8925  46.2215
218.0  0.2  0.2543  22.5623  46.4609
218.0  0.2  0.2543  23.2526  46.6964
218.0  0.2  0.2543  23.9640  45.6333
218.0  0.2  0.2543  24.6972  44.6800
218.0  0.2  0.2543  25.4528  44.8748
218.0  0.2  0.2543  26.2316  45.0660
218.0  0.2  0.2543  27.0341  43.8845
218.0  0.2  0.2543  27.8613  43.9861
218.0  0.2  0.2543  28.7137  44.0863
218.0  0.2  0.2543  29.5922  44.1852
218.0  0.2  0.2543  30.4976  44.2826
218.0  0.2  0.2543  31.4307  44.3785
218.0  0.2  0.2543  32.3923  44.4728
218.0  0.2  0.2543  33.3834  44.5655
218.0  0.2  0.2543  34.4048  43.4357
218.0  0.2  0.2543  35.4574  43.5236
218.0  0.2  0.2543  36.5422  43.6099
218.0  0.2  0.2543  37.6603  43.6946
218.0  0.2  0.2543  38.8125  43.0659
218.0  0.2  0.2543  40.0000  43.1683
218.0  0.2  0.2652  5.0000  59.7562
218.0  0.2  0.2652  5.1530  58.6160
218.0  0.2  0.2652  5.3106  59.3572
218.0  0.2  0.2652  5.4731  57.9876
218.0  0.2  0.2652  5.6406  57.9704
218.0  0.2  0.2652  5.8131  57.5731
218.0  0.2  0.2652  5.9910  58.2250
218.0  0.2  0.2652  6.1743  57.5485
218.0  0.2  0.2652  6.3632  56.0509
218.0  0.2  0.2652  6.5579  57.1430
218.0  0.2  0.2652  6.7585  55.0516
218.0  0.2  0.2652  6.9653  56.0151
218.0  0.2  0.2652  7.1784  55.2028
218.0  0.2  0.2652  7.3981  55.4083
218.0  0.2  0.2652  7.6244  55.0039
218.0  0.2  0.2652  7.8577  54.9273
218.0  0.2  0.2652  8.0981  53.9824
218.0  0.2  0.2652  8.3458  53.9874
218.0  0.2  0.2652  8.6012  53.7912
218.0  0.2  0.2652  8.8644  53.5584
218.0  0.2  0.2652  9.1356  54.4731
218.0  0.2  0.2652  9.4151  52.3702
218.0  0.2  0.2652  9.7031  53.1761
218.0  0.2  0.2652  10.0000  52.8666
218.0  0.2  0.2652  10.3060  51.4539
218.0  0.2  0.2652  10.6213  50.8469
218.0  0.2  0.2652  10.9462  51.5197
218.0  0.2  0.2652  11.2811  51.7946
218.0  0.2  0.2652  11.6263  50.8991
218.0  0.2  0.2652  11.9820  50.2648
218.0  0.2  0.2652  12.3486  50.9069
218.0  0.2  0.2652  12.7264  51.5253
218.0  0.2  0.2652  13.1158  48.8233
218.0  0.2  0.2652  13.5171  49.3441
218.0  0.2  0.2652  13.9306  48.2177
218.0  0.2  0.2652  14.3568  48.7166
218.0  0.2  0.2652  14.7961  48.9914
218.0  0.2  0.2652  15.2488  48.1604
218.0  0.2  0.2652  15.7153  48.5501
218.0  0.2  0.2652  16.1962  48.1000
218.0  0.2  0.2652  16.6917  47.8910
218.0  0.2  0.2652  17.2024  48.2121
218.0  0.2  0.2652  17.7287  48.5322
218.0  0.2  0.2652  18.2711  46.4971
218.0  0.2  0.2652  18.8301  46.8518
218.0  0.2  0.2652  19.4063  45.1404
218.0  0.2  0.2652  20.0000  45.4605
218.0  0.2  0.2652  20.6119  45.7768
218.0  0.2  0.2652  21.2425  45.0681
218.0  0.2  0.2652  21.8925  45.2655
218.0  0.2  0.2652  22.5623  45.4615
218.0  0.2  0.2652  23.2526  45.6559
218.0  0.2  0.2652  23.9640  45.4697
218.0  0.2  0.2652  24.6972  45.7437
218.0  0.2  0.2652  25.4528  44.4134
218.0  0.2  0.2652  26.2316  44.5922
218.0  0.2  0.2652  27.0341  44.6565
218.0  0.2  0.2652  27.8613  43.5034
218.0  0.2  0.2652  28.7137  43.7022
218.0  0.2  0.2652  29.5922  43.8975
218.0  0.2  0.2652  30.4976  42.4700
218.0  0.2  0.2652  31.4307  42.5762
218.0  0.2  0.2652  32.3923  41.9251
218.0  0.2  0.2652  33.3834  42.0836
218.0  0.2  0.2652  34.4048  42.2318
218.0  0.2  0.2652  35.4574  40.7221
218.0  0.2  0.2652  36.5422  40.8066
218.0  0.2  0.2652  37.6603  40.8900
218.0  0.2  0.2652  38.8125  40.9725
218.0  0.2  0.2652  40.0000  41.0539
218.0  0.2  0.2761  5.0000  58.6287
218.0  0.2  0.2761  5.1530  59.6421
218.0  0.2  0.2761  5.3106  57.9816
218.0  0.2  0.2761  5.4731  58.3611
218.0  0.2  0.2761  5.6406  58.6912
218.0  0.2  0.2761  5.8131  57.2130
218.0  0.2  0.2761  5.9910  56.8708
218.0  0.2  0.2761  6.1743  57.1565
218.0  0.2  0.2761  6.3632  57.5578
218.0  0.2  0.2761  6.5579  56.0598
218.0  0.2  0.2761  6.7585  55.2635
218.0  0.2  0.2761  6.9653  55.2572
218.0  0.2  0.2761  7.1784  54.9379
218.0  0.2  0.2761  7.3981  56.0635
218.0  0.2  0.2761  7.6244  53.7299
218.0  0.2  0.2761  7.8577  54.0692
218.0  0.2  0.2761  8.0981  53.4670
218.0  0.2  0.2761  8.3458  53.6431
218.0  0.2  0.2761  8.6012  53.5764
218.0  0.2  0.2761  8.8644  53.2805
218.0  0.2  0.2761  9.1356  52.2646
218.0  0.2  0.2761  9.4151  51.7161
218.0  0.2  0.2761  9.7031  51.5518
218.0  0.2  0.2761  10.0000  51.4624
218.0  0.2  0.2761  10.3060  52.3440
218.0  0.2  0.2761  10.6213  51.6654
218.0  0.2  0.2761  10.9462  50.8424
218.0  0.2  0.2761  11.2811  50.7154
218.0  0.2  0.2761  11.6263  50.3341
218.0  0.2  0.2761  11.9820  49.5137
218.0  0.2  0.2761  12.3486  48.8889
218.0  0.2  0.2761  12.7264  49.2552
218.0  0.2  0.2761  13.1158  49.9466
218.0  0.2  0.2761  13.5171  48.4871
218.0  0.2  0.2761  13.9306  48.1653
218.0  0.2  0.2761  14.3568  48.6743
218.0  0.2  0.2761  14.7961  49.1093
218.0  0.2  0.2761  15.2488  49.1213
218.0  0.2  0.2761  15.7153  46.8704
218.0  0.2  0.2761  16.1962  45.6952
218.0  0.2  0.2761  16.6917  46.1508
218.0  0.2  0.2761  17.2024  46.0816
218.0  0.2  0.2761  17.7287  46.3884
218.0  0.2  0.2761  18.2711  45.7095
218.0  0.2  0.2761  18.8301  46.0610
218.0  0.2  0.2761  19.4063  45.8250
218.0  0.2  0.2761  20.0000  46.2313
218.0  0.2  0.2761  20.6119  45.5024
218.0  0.2  0.2761  21.2425  45.7874
218.0  0.2  0.2761  21.8925  43.8759
218.0  0.2  0.2761  22.5623  44.1885
218.0  0.2  0.2761  23.2526  44.4970
218.0  0.2  0.2761  23.9640  42.7000
218.0  0.2  0.2761  24.6972  42.9774
218.0  0.2  0.2761  25.4528  43.2508
218.0  0.2  0.2761  26.2316  42.1816
218.0  0.2  0.2761  27.0341  42.3538
218.0  0.2  0.2761  27.8613  42.5243
218.0  0.2  0.2761  28.7137  42.6931
218.0  0.2  0.2761  29.5922  42.8601
218.0  0.2  0.2761  30.4976  43.0250
218.0  0.2  0.2761  31.4307  43.1878
218.0  0.2  0.2761  32.3923  41.6061
218.0  0.2  0.2761  33.3834  41.7590
218.0  0.2  0.2761  34.4048  41.9097
218.0  0.2  0.2761  35.4574  42.0583
218.0  0.2  0.2761  36.5422  40.9313
218.0  0.2  0.2761  37.6603  41.0970
218.0  0.2  0.2761  38.8125  41.2598
218.0  0.2  0.2761  40.0000  41.4197
218.0  0.2  0.2870  5.0000  58.5545
218.0  0.2  0.2870  5.1530  59.9103
218.0  0.2  0.2870  5.3106  58.7740
218.0  0.2  0.2870  5.4731  59.2779
218.0  0.2  0.2870  5.6406  58.4133
218.0  0.2  0.2870  5.8131  57.0320
218.0  0.2  0.2870  5.9910  56.6890
218.0  0.2  0.2870  6.1743  56.5072
218.0  0.2  0.2870  6.3632  56.2305
218.0  0.2  0.2870  6.5579  56.8252
218.0  0.2  0.2870  6.7585  55.0551
218.0  0.2  0.2870  6.9653  55.6562
218.0  0.2  0.2870  7.1784  54.1961
218.0  0.2  0.2870  7.3981  55.3425
218.0  0.2  0.2870  7.6244  54.4427
218.0  0.2  0.2870  7.8577  53.8000
218.0  0.2  0.2870  8.0981  53.8362
218.0  0.2  0.2870  8.3458  54.4862
218.0  0.2  0.2870  8.6012  52.4980
218.0  0.2  0.2870  8.8644  52.2386
218.0  0.2  0.2870  9.1356  51.8183
218.0  0.2  0.2870  9.4151  51.9536
218.0  0.2  0.2870  9.7031  52.1875
218.0  0.2  0.2870  10.0000  51.4238
218.0  0.2  0.2870  10.3060  50.5822
218.0  0.2  0.2870  10.6213  50.8840
218.0  0.2  0.2870  10.9462  49.3703
218.0  0.2  0.2870  11.2811  49.6567
218.0  0.2  0.2870  11.6263  50.2469
218.0  0.2  0.2870  11.9820  51.0932
218.0  0.2  0.2870  12.3486  49.3842
218.0  0.2  0.2870  12.7264  49.2841
218.0  0.2  0.2870  13.1158  49.4008
218.0  0.2  0.2870  13.5171  48.9389
218.0  0.2  0.2870  13.9306  47.5540
218.0  0.2  0.2870  14.3568  46.9044
218.0  0.2  0.2870  14.7961  47.3973
218.0  0.2  0.2870  15.2488  47.8389
218.0  0.2  0.2870  15.7153  48.2648
218.0  0.2  0.2870  16.1962  46.5336
218.0  0.2  0.2870  16.6917  46.5776
218.0  0.2  0.2870  17.2024  46.5521
218.0  0.2  0.2870  17.7287  46.9542
218.0  0.2  0.2870  18.2711  44.3933
