# R0=8.178 kpc
# V0[km/s]  gamma  rho0[GeV/cm3]  Rs[kpc]  chi2
218.0  1.5  0.2109  5.1530  66.6472
218.0  1.5  0.2109  5.3106  66.9602
218.0  1.5  0.2109  5.4731  67.3383
218.0  1.5  0.2109  5.6406  66.7720
218.0  1.5  0.2109  5.8131  67.4674
218.0  1.5  0.2109  5.9910  66.8459
218.0  1.5  0.2109  6.1743  67.0549
218.0  1.5  0.2109  6.3632  66.6921
218.0  1.5  0.2109  6.5579  67.3120
218.0  1.5  0.2109  6.7585  66.9115
218.0  1.5  0.2109  6.9653  67.8123
218.0  1.5  0.2109  7.1784  67.6557
218.0  1.5  0.2109  7.3981  66.3136
218.0  1.5  0.2109  7.6244  67.5004
218.0  1.5  0.2109  7.8577  67.2029
218.0  1.5  0.2109  8.0981  67.0651
218.0  1.5  0.2109  8.3458  65.9360
218.0  1.5  0.2109  8.6012  66.1563
218.0  1.5  0.2109  8.8644  66.0677
218.0  1.5  0.2109  9.1356  66.4860
218.0  1.5  0.2109  9.4151  67.3514
218.0  1.5  0.2109  9.7031  67.4341
218.0  1.5  0.2109  10.0000  65.3815
218.0  1.5  0.2109  10.3060  64.8043
218.0  1.5  0.2109  10.6213  64.5424
218.0  1.5  0.2109  10.9462  64.8881
218.0  1.5  0.2109  11.2811  65.2682
218.0  1.5  0.2109  11.6263  65.4075
218.0  1.5  0.2109  11.9820  65.9360
218.0  1.5  0.2109  12.3486  65.6701
218.0  1.5  0.2109  12.7264  66.1573
218.0  1.5  0.2109  13.1158  63.3374
218.0  1.5  0.2109  13.5171  63.0098
218.0  1.5  0.2109  13.9306  63.6092
218.0  1.5  0.2109  14.3568  62.9801
218.0  1.5  0.2109  14.7961  63.2363
218.0  1.5  0.2109  15.2488  63.7782
218.0  1.5  0.2109  15.7153  64.3358
218.0  1.5  0.2109  16.1962  64.9070
218.0  1.5  0.2109  16.6917  62.9493
218.0  1.5  0.2109  17.2024  63.3879
218.0  1.5  0.2109  17.7287  61.7604
218.0  1.5  0.2109  18.2711  61.8126
218.0  1.5  0.2109  18.8301  62.2341
218.0  1.5  0.2109  19.4063  61.5134
218.0  1.5  0.2109  20.0000  62.0017
218.0  1.5  0.2109  20.6119  62.0651
218.0  1.5  0.2109  21.2425  62.1010
218.0  1.5  0.2109  21.8925  62.4069
218.0  1.5  0.2109  22.5623  62.2950
218.0  1.5  0.2109  23.2526  62.5523
218.0  1.5  0.2109  23.9640  62.8158
218.0  1.5  0.2109  24.6972  60.6684
218.0  1.5  0.2109  25.4528  61.0068
218.0  1.5  0.2109  26.2316  60.4864
218.0  1.5  0.2109  27.0341  60.8014
218.0  1.5  0.2109  27.8613  60.9070
218.0  1.5  0.2109  28.7137  60.1769
218.0  1.5  0.2109  29.5922  60.4570
218.0  1.5  0.2109  30.4976  60.7376
218.0  1.5  0.2109  31.4307  61.0183
218.0  1.5  0.2109  32.3923  59.8115
218.0  1.5  0.2109  33.3834  59.5737
218.0  1.5  0.2109  34.4048  59.6157
218.0  1.5  0.2109  35.4574  59.8186
218.0  1.5  0.2109  36.5422  60.0215
218.0  1.5  0.2109  37.6603  59.7397
218.0  1.5  0.2109  38.8125  59.9109
218.0  1.5  0.2109  40.0000  60.0820
218.0  1.5  0.2217  5.0000  65.8667
218.0  1.5  0.2217  5.1530  65.4267
218.0  1.5  0.2217  5.3106  66.3164
218.0  1.5  0.2217  5.4731  65.5308
218.0  1.5  0.2217  5.6406  65.2946
218.0  1.5  0.2217  5.8131  65.5364
218.0  1.5  0.2217  5.9910  64.5630
218.0  1.5  0.2217  6.1743  65.9270
218.0  1.5  0.2217  6.3632  64.9156
218.0  1.5  0.2217  6.5579  66.1267
218.0  1.5  0.2217  6.7585  64.7240
218.0  1.5  0.2217  6.9653  65.9523
218.0  1.5  0.2217  7.1784  64.9512
218.0  1.5  0.2217  7.3981  65.9293
218.0  1.5  0.2217  7.6244  65.1660
218.0  1.5  0.2217  7.8577  66.0267
218.0  1.5  0.2217  8.0981  64.9659
218.0  1.5  0.2217  8.3458  65.4236
218.0  1.5  0.2217  8.6012  65.7655
218.0  1.5  0.2217  8.8644  65.3657
218.0  1.5  0.2217  9.1356  65.2923
218.0  1.5  0.2217  9.4151  64.7753
218.0  1.5  0.2217  9.7031  65.7116
218.0  1.5  0.2217  10.0000  65.0692
218.0  1.5  0.2217  10.3060  63.7917
218.0  1.5  0.2217  10.6213  64.3440
218.0  1.5  0.2217  10.9462  64.0816
218.0  1.5  0.2217  11.2811  64.5162
218.0  1.5  0.2217  11.6263  65.3970
218.0  1.5  0.2217  11.9820  64.8913
218.0  1.5  0.2217  12.3486  65.5946
218.0  1.5  0.2217  12.7264  62.6160
218.0  1.5  0.2217  13.1158  62.4914
218.0  1.5  0.2217  13.5171  62.5468
218.0  1.5  0.2217  13.9306  63.3748
218.0  1.5  0.2217  14.3568  62.7473
218.0  1.5  0.2217  14.7961  62.7201
218.0  1.5  0.2217  15.2488  63.2482
218.0  1.5  0.2217  15.7153  62.7493
218.0  1.5  0.2217  16.1962  63.2260
218.0  1.5  0.2217  16.6917  60.7594
218.0  1.5  0.2217  17.2024  61.3507
218.0  1.5  0.2217  17.7287  60.8396
218.0  1.5  0.2217  18.2711  61.4029
218.0  1.5  0.2217  18.8301  60.5233
218.0  1.5  0.2217  19.4063  60.6642
218.0  1.5  0.2217  20.0000  61.1586
218.0  1.5  0.2217  20.6119  61.6599
218.0  1.5  0.2217  21.2425  62.1669
218.0  1.5  0.2217  21.8925  62.6784
218.0  1.5  0.2217  22.5623  60.2257
218.0  1.5  0.2217  23.2526  60.6172
218.0  1.5  0.2217  23.9640  59.6266
218.0  1.5  0.2217  24.6972  59.7812
218.0  1.5  0.2217  25.4528  59.7171
218.0  1.5  0.2217  26.2316  59.3298
218.0  1.5  0.2217  27.0341  59.0841
218.0  1.5  0.2217  27.8613  59.4691
218.0  1.5  0.2217  28.7137  59.8657
218.0  1.5  0.2217  29.5922  59.0591
218.0  1.5  0.2217  30.4976  59.0638
218.0  1.5  0.2217  31.4307  59.3183
218.0  1.5  0.2217  32.3923  59.5449
218.0  1.5  0.2217  33.3834  59.1645
218.0  1.5  0.2217  34.4048  59.3761
218.0  1.5  0.2217  35.4574  59.5886
218.0  1.5  0.2217  36.5422  57.7363
218.0  1.5  0.2217  37.6603  57.9973
218.0  1.5  0.2217  38.8125  58.2568
218.0  1.5  0.2217  40.0000  57.5701
218.0  1.5  0.2326  5.0000  65.3409
218.0  1.5  0.2326  5.1530  64.1726
218.0  1.5  0.2326  5.3106  64.1334
218.0  1.5  0.2326  5.4731  63.6211
218.0  1.5  0.2326  5.6406  64.4738
218.0  1.5  0.2326  5.8131  64.4602
218.0  1.5  0.2326  5.9910  63.7920
218.0  1.5  0.2326  6.1743  64.0239
218.0  1.5  0.2326  6.3632  64.8055
218.0  1.5  0.2326  6.5579  64.1163
218.0  1.5  0.2326  6.7585  63.4234
218.0  1.5  0.2326  6.9653  64.5401
218.0  1.5  0.2326  7.1784  63.6481
218.0  1.5  0.2326  7.3981  64.1737
218.0  1.5  0.2326  7.6244  63.6070
218.0  1.5  0.2326  7.8577  63.5571
218.0  1.5  0.2326  8.0981  63.2993
218.0  1.5  0.2326  8.3458  64.5121
218.0  1.5  0.2326  8.6012  63.0595
218.0  1.5  0.2326  8.8644  64.1956
218.0  1.5  0.2326  9.1356  63.8160
218.0  1.5  0.2326  9.4151  64.5908
218.0  1.5  0.2326  9.7031  63.1548
218.0  1.5  0.2326  10.0000  63.0806
218.0  1.5  0.2326  10.3060  63.6556
218.0  1.5  0.2326  10.6213  63.3744
218.0  1.5  0.2326  10.9462  63.5541
218.0  1.5  0.2326  11.2811  63.8135
218.0  1.5  0.2326  11.6263  63.3656
218.0  1.5  0.2326  11.9820  62.9042
218.0  1.5  0.2326  12.3486  63.1337
218.0  1.5  0.2326  12.7264  61.9259
218.0  1.5  0.2326  13.1158  62.3751
218.0  1.5  0.2326  13.5171  61.9924
218.0  1.5  0.2326  13.9306  62.4821
218.0  1.5  0.2326  14.3568  63.0407
218.0  1.5  0.2326  14.7961  62.8258
218.0  1.5  0.2326  15.2488  62.9467
218.0  1.5  0.2326  15.7153  60.5756
218.0  1.5  0.2326  16.1962  60.3397
218.0  1.5  0.2326  16.6917  60.7743
218.0  1.5  0.2326  17.2024  60.3411
218.0  1.5  0.2326  17.7287  60.9278
218.0  1.5  0.2326  18.2711  60.0128
218.0  1.5  0.2326  18.8301  60.5396
218.0  1.5  0.2326  19.4063  60.3117
218.0  1.5  0.2326  20.0000  60.8081
218.0  1.5  0.2326  20.6119  60.0466
218.0  1.5  0.2326  21.2425  60.4866
218.0  1.5  0.2326  21.8925  60.9346
218.0  1.5  0.2326  22.5623  58.8621
218.0  1.5  0.2326  23.2526  59.3892
218.0  1.5  0.2326  23.9640  58.6753
218.0  1.5  0.2326  24.6972  59.1675
218.0  1.5  0.2326  25.4528  58.0345
218.0  1.5  0.2326  26.2316  58.0425
218.0  1.5  0.2326  27.0341  58.4635
218.0  1.5  0.2326  27.8613  58.8856
218.0  1.5  0.2326  28.7137  59.1912
218.0  1.5  0.2326  29.5922  59.4798
218.0  1.5  0.2326  30.4976  59.7708
218.0  1.5  0.2326  31.4307  57.2916
218.0  1.5  0.2326  32.3923  57.6111
218.0  1.5  0.2326  33.3834  57.9304
218.0  1.5  0.2326  34.4048  57.4719
218.0  1.5  0.2326  35.4574  56.9912
218.0  1.5  0.2326  36.5422  57.2670
218.0  1.5  0.2326  37.6603  57.4452
218.0  1.5  0.2326  38.8125  57.7950
218.0  1.5  0.2326  40.0000  56.5763
218.0  1.5  0.2435  5.0000  64.2665
218.0  1.5  0.2435  5.1530  63.3658
218.0  1.5  0.2435  5.3106  64.7501
218.0  1.5  0.2435  5.4731  63.2172
218.0  1.5  0.2435  5.6406  63.0768
218.0  1.5  0.2435  5.8131  63.8151
218.0  1.5  0.2435  5.9910  63.0330
218.0  1.5  0.2435  6.1743  62.8878
218.0  1.5  0.2435  6.3632  62.9212
218.0  1.5  0.2435  6.5579  63.1429
218.0  1.5  0.2435  6.7585  62.8821
218.0  1.5  0.2435  6.9653  62.8321
218.0  1.5  0.2435  7.1784  62.7295
218.0  1.5  0.2435  7.3981  63.2500
218.0  1.5  0.2435  7.6244  62.1448
218.0  1.5  0.2435  7.8577  62.6416
218.0  1.5  0.2435  8.0981  62.4876
218.0  1.5  0.2435  8.3458  61.5394
218.0  1.5  0.2435  8.6012  62.0284
218.0  1.5  0.2435  8.8644  62.6905
218.0  1.5  0.2435  9.1356  61.7509
218.0  1.5  0.2435  9.4151  62.8372
218.0  1.5  0.2435  9.7031  62.0443
218.0  1.5  0.2435  10.0000  62.9151
218.0  1.5  0.2435  10.3060  61.3001
218.0  1.5  0.2435  10.6213  61.9462
218.0  1.5  0.2435  10.9462  62.1709
218.0  1.5  0.2435  11.2811  62.2442
218.0  1.5  0.2435  11.6263  61.3168
218.0  1.5  0.2435  11.9820  62.2202
218.0  1.5  0.2435  12.3486  61.7140
218.0  1.5  0.2435  12.7264  61.6051
218.0  1.5  0.2435  13.1158  61.4420
218.0  1.5  0.2435  13.5171  61.6156
218.0  1.5  0.2435  13.9306  62.2237
218.0  1.5  0.2435  14.3568  61.7851
218.0  1.5  0.2435  14.7961  62.2763
218.0  1.5  0.2435  15.2488  61.0419
218.0  1.5  0.2435  15.7153  60.3817
218.0  1.5  0.2435  16.1962  60.2652
218.0  1.5  0.2435  16.6917  59.8030
218.0  1.5  0.2435  17.2024  60.4206
218.0  1.5  0.2435  17.7287  59.9856
218.0  1.5  0.2435  18.2711  60.5248
218.0  1.5  0.2435  18.8301  60.0711
218.0  1.5  0.2435  19.4063  60.5551
218.0  1.5  0.2435  20.0000  61.0521
218.0  1.5  0.2435  20.6119  58.6841
218.0  1.5  0.2435  21.2425  58.2853
218.0  1.5  0.2435  21.8925  58.8499
218.0  1.5  0.2435  22.5623  58.0326
218.0  1.5  0.2435  23.2526  58.5573
218.0  1.5  0.2435  23.9640  58.0240
218.0  1.5  0.2435  24.6972  57.8626
218.0  1.5  0.2435  25.4528  57.4619
218.0  1.5  0.2435  26.2316  57.8908
218.0  1.5  0.2435  27.0341  58.3227
218.0  1.5  0.2435  27.8613  57.3048
218.0  1.5  0.2435  28.7137  57.6816
218.0  1.5  0.2435  29.5922  58.0603
218.0  1.5  0.2435  30.4976  58.4404
218.0  1.5  0.2435  31.4307  56.6541
218.0  1.5  0.2435  32.3923  57.0058
218.0  1.5  0.2435  33.3834  56.1814
218.0  1.5  0.2435  34.4048  56.5785
218.0  1.5  0.2435  35.4574  56.3458
218.0  1.5  0.2435  36.5422  56.6145
218.0  1.5  0.2435  37.6603  55.9223
218.0  1.5  0.2435  38.8125  55.7662
218.0  1.5  0.2435  40.0000  56.0938
218.0  1.5  0.2543  5.0000  64.7189
218.0  1.5  0.2543  5.1530  63.7645
218.0  1.5  0.2543  5.3106  64.1451
218.0  1.5  0.2543  5.4731  63.4143
218.0  1.5  0.2543  5.6406  63.8163
218.0  1.5  0.2543  5.8131  62.8956
218.0  1.5  0.2543  5.9910  62.7577
218.0  1.5  0.2543  6.1743  63.5140
218.0  1.5  0.2543  6.3632  62.2408
218.0  1.5  0.2543  6.5579  62.6578
218.0  1.5  0.2543  6.7585  62.6681
218.0  1.5  0.2543  6.9653  62.2712
218.0  1.5  0.2543  7.1784  63.0811
218.0  1.5  0.2543  7.3981  61.7959
218.0  1.5  0.2543  7.6244  62.0784
218.0  1.5  0.2543  7.8577  62.2813
218.0  1.5  0.2543  8.0981  61.2403
218.0  1.5  0.2543  8.3458  60.9205
218.0  1.5  0.2543  8.6012  61.8306
218.0  1.5  0.2543  8.8644  61.8526
218.0  1.5  0.2543  9.1356  61.3316
218.0  1.5  0.2543  9.4151  61.2090
218.0  1.5  0.2543  9.7031  61.0157
218.0  1.5  0.2543  10.0000  60.9931
218.0  1.5  0.2543  10.3060  60.8518
218.0  1.5  0.2543  10.6213  61.3332
218.0  1.5  0.2543  10.9462  60.0260
218.0  1.5  0.2543  11.2811  61.1408
218.0  1.5  0.2543  11.6263  60.7622
218.0  1.5  0.2543  11.9820  61.0565
218.0  1.5  0.2543  12.3486  59.5032
218.0  1.5  0.2543  12.7264  60.6392
218.0  1.5  0.2543  13.1158  60.6109
218.0  1.5  0.2543  13.5171  61.0135
218.0  1.5  0.2543  13.9306  60.3036
218.0  1.5  0.2543  14.3568  60.4360
218.0  1.5  0.2543  14.7961  60.6475
218.0  1.5  0.2543  15.2488  60.0217
218.0  1.5  0.2543  15.7153  59.7553
218.0  1.5  0.2543  16.1962  59.3539
218.0  1.5  0.2543  16.6917  59.4532
218.0  1.5  0.2543  17.2024  60.2403
218.0  1.5  0.2543  17.7287  59.8543
218.0  1.5  0.2543  18.2711  60.7647
218.0  1.5  0.2543  18.8301  58.4281
218.0  1.5  0.2543  19.4063  59.0765
218.0  1.5  0.2543  20.0000  58.0903
218.0  1.5  0.2543  20.6119  58.4632
218.0  1.5  0.2543  21.2425  59.2206
218.0  1.5  0.2543  21.8925  58.3209
218.0  1.5  0.2543  22.5623  58.0517
218.0  1.5  0.2543  23.2526  57.6686
218.0  1.5  0.2543  23.9640  58.1588
218.0  1.5  0.2543  24.6972  57.4827
218.0  1.5  0.2543  25.4528  57.8837
218.0  1.5  0.2543  26.2316  58.3220
218.0  1.5  0.2543  27.0341  58.7645
218.0  1.5  0.2543  27.8613  56.7038
218.0  1.5  0.2543  28.7137  56.1290
218.0  1.5  0.2543  29.5922  56.6092
218.0  1.5  0.2543  30.4976  57.0892
218.0  1.5  0.2543  31.4307  56.0329
218.0  1.5  0.2543  32.3923  56.4713
218.0  1.5  0.2543  33.3834  56.9086
218.0  1.5  0.2543  34.4048  55.4137
218.0  1.5  0.2543  35.4574  55.7947
218.0  1.5  0.2543  36.5422  55.1636
218.0  1.5  0.2543  37.6603  55.5096
218.0  1.5  0.2543  38.8125  55.8541
218.0  1.5  0.2543  40.0000  56.1966
218.0  1.5  0.2652  5.0000  65.0931
218.0  1.5  0.2652  5.1530  63.2898
218.0  1.5  0.2652  5.3106  64.4003
218.0  1.5  0.2652  5.4731  63.5210
218.0  1.5  0.2652  5.6406  62.9156
218.0  1.5  0.2652  5.8131  63.2302
218.0  1.5  0.2652  5.9910  63.8437
218.0  1.5  0.2652  6.1743  62.6045
218.0  1.5  0.2652  6.3632  63.0737
218.0  1.5  0.2652  6.5579  63.2253
218.0  1.5  0.2652  6.7585  62.0720
218.0  1.5  0.2652  6.9653  61.2567
218.0  1.5  0.2652  7.1784  61.4032
218.0  1.5  0.2652  7.3981  61.6342
218.0  1.5  0.2652  7.6244  61.1934
218.0  1.5  0.2652  7.8577  61.4116
218.0  1.5  0.2652  8.0981  61.7392
218.0  1.5  0.2652  8.3458  61.5043
218.0  1.5  0.2652  8.6012  60.6913
218.0  1.5  0.2652  8.8644  60.6616
218.0  1.5  0.2652  9.1356  60.6805
218.0  1.5  0.2652  9.4151  61.2856
218.0  1.5  0.2652  9.7031  60.7454
218.0  1.5  0.2652  10.0000  60.1364
218.0  1.5  0.2652  10.3060  60.6084
218.0  1.5  0.2652  10.6213  59.6236
218.0  1.5  0.2652  10.9462  60.2208
218.0  1.5  0.2652  11.2811  60.1462
218.0  1.5  0.2652  11.6263  59.3129
218.0  1.5  0.2652  11.9820  60.1104
218.0  1.5  0.2652  12.3486  59.6298
218.0  1.5  0.2652  12.7264  59.9072
218.0  1.5  0.2652  13.1158  58.2540
218.0  1.5  0.2652  13.5171  59.1281
218.0  1.5  0.2652  13.9306  59.0475
218.0  1.5  0.2652  14.3568  59.9101
218.0  1.5  0.2652  14.7961  59.7040
218.0  1.5  0.2652  15.2488  58.6083
218.0  1.5  0.2652  15.7153  58.1684
218.0  1.5  0.2652  16.1962  59.0829
218.0  1.5  0.2652  16.6917  59.2781
218.0  1.5  0.2652  17.2024  58.2083
218.0  1.5  0.2652  17.7287  58.9626
218.0  1.5  0.2652  18.2711  58.7588
218.0  1.5  0.2652  18.8301  58.2547
218.0  1.5  0.2652  19.4063  58.7804
218.0  1.5  0.2652  20.0000  58.3401
218.0  1.5  0.2652  20.6119  57.6839
218.0  1.5  0.2652  21.2425  58.1376
218.0  1.5  0.2652  21.8925  58.1895
218.0  1.5  0.2652  22.5623  58.2906
218.0  1.5  0.2652  23.2526  58.7696
218.0  1.5  0.2652  23.9640  58.3486
218.0  1.5  0.2652  24.6972  56.5416
218.0  1.5  0.2652  25.4528  57.1202
218.0  1.5  0.2652  26.2316  57.7023
218.0  1.5  0.2652  27.0341  56.4161
218.0  1.5  0.2652  27.8613  56.9417
218.0  1.5  0.2652  28.7137  55.8049
218.0  1.5  0.2652  29.5922  56.2827
218.0  1.5  0.2652  30.4976  56.7617
218.0  1.5  0.2652  31.4307  55.2466
218.0  1.5  0.2652  32.3923  55.6611
218.0  1.5  0.2652  33.3834  56.0761
218.0  1.5  0.2652  34.4048  55.0875
218.0  1.5  0.2652  35.4574  55.4404
218.0  1.5  0.2652  36.5422  55.8015
218.0  1.5  0.2652  37.6603  56.1609
218.0  1.5  0.2652  38.8125  56.5173
218.0  1.5  0.2652  40.0000  54.7133
218.0  1.5  0.2761  5.0000  64.3799
218.0  1.5  0.2761  5.1530  65.2015
218.0  1.5  0.2761  5.3106  64.3828
218.0  1.5  0.2761  5.4731  63.1634
218.0  1.5  0.2761  5.6406  63.7313
218.0  1.5  0.2761  5.8131  63.0305
218.0  1.5  0.2761  5.9910  62.1617
218.0  1.5  0.2761  6.1743  62.5255
218.0  1.5  0.2761  6.3632  62.9824
218.0  1.5  0.2761  6.5579  61.9470
218.0  1.5  0.2761  6.7585  62.9537
218.0  1.5  0.2761  6.9653  62.2985
218.0  1.5  0.2761  7.1784  61.8410
218.0  1.5  0.2761  7.3981  61.3737
218.0  1.5  0.2761  7.6244  62.7750
218.0  1.5  0.2761  7.8577  61.6083
218.0  1.5  0.2761  8.0981  60.4515
218.0  1.5  0.2761  8.3458  60.4862
218.0  1.5  0.2761  8.6012  61.2362
218.0  1.5  0.2761  8.8644  61.2978
218.0  1.5  0.2761  9.1356  59.8834
218.0  1.5  0.2761  9.4151  60.5432
218.0  1.5  0.2761  9.7031  60.0055
218.0  1.5  0.2761  10.0000  59.0744
218.0  1.5  0.2761  10.3060  59.3089
218.0  1.5  0.2761  10.6213  59.4002
218.0  1.5  0.2761  10.9462  59.5844
218.0  1.5  0.2761  11.2811  58.8295
218.0  1.5  0.2761  11.6263  60.1369
218.0  1.5  0.2761  11.9820  58.6663
218.0  1.5  0.2761  12.3486  59.1449
218.0  1.5  0.2761  12.7264  59.0131
218.0  1.5  0.2761  13.1158  59.0453
218.0  1.5  0.2761  13.5171  58.7648
218.0  1.5  0.2761  13.9306  57.5533
218.0  1.5  0.2761  14.3568  58.6101
218.0  1.5  0.2761  14.7961  58.1804
218.0  1.5  0.2761  15.2488  59.1785
218.0  1.5  0.2761  15.7153  59.1129
218.0  1.5  0.2761  16.1962  57.3330
218.0  1.5  0.2761  16.6917  57.6338
218.0  1.5  0.2761  17.2024  57.3310
218.0  1.5  0.2761  17.7287  58.1656
218.0  1.5  0.2761  18.2711  57.5935
218.0  1.5  0.2761  18.8301  57.2873
218.0  1.5  0.2761  19.4063  57.7256
218.0  1.5  0.2761  20.0000  57.1792
218.0  1.5  0.2761  20.6119  57.1550
218.0  1.5  0.2761  21.2425  57.9560
218.0  1.5  0.2761  21.8925  56.4984
218.0  1.5  0.2761  22.5623  57.1952
218.0  1.5  0.2761  23.2526  57.7012
218.0  1.5  0.2761  23.9640  56.6692
218.0  1.5  0.2761  24.6972  57.2305
218.0  1.5  0.2761  25.4528  56.8522
218.0  1.5  0.2761  26.2316  57.0085
218.0  1.5  0.2761  27.0341  56.1108
218.0  1.5  0.2761  27.8613  56.4412
218.0  1.5  0.2761  28.7137  56.0268
218.0  1.5  0.2761  29.5922  55.8703
218.0  1.5  0.2761  30.4976  56.0733
218.0  1.5  0.2761  31.4307  56.4920
218.0  1.5  0.2761  32.3923  56.2606
218.0  1.5  0.2761  33.3834  55.8912
218.0  1.5  0.2761  34.4048  54.9535
218.0  1.5  0.2761  35.4574  55.4349
218.0  1.5  0.2761  36.5422  55.9141
218.0  1.5  0.2761  37.6603  54.3635
218.0  1.5  0.2761  38.8125  54.7903
218.0  1.5  0.2761  40.0000  55.2144
218.0  1.5  0.2870  5.0000  66.7581
218.0  1.5  0.2870  5.1530  68.4266
218.0  1.5  0.2870  5.3106  64.8639
218.0  1.5  0.2870  5.4731  66.0241
218.0  1.5  0.2870  5.6406  63.4941
218.0  1.5  0.2870  5.8131  63.6522
218.0  1.5  0.2870  5.9910  64.8383
218.0  1.5  0.2870  6.1743  63.1397
218.0  1.5  0.2870  6.3632  62.6453
218.0  1.5  0.2870  6.5579  62.4142
218.0  1.5  0.2870  6.7585  62.7446
218.0  1.5  0.2870  6.9653  62.2713
218.0  1.5  0.2870  7.1784  62.2634
218.0  1.5  0.2870  7.3981  62.2492
218.0  1.5  0.2870  7.6244  60.7596
218.0  1.5  0.2870  7.8577  61.2933
218.0  1.5  0.2870  8.0981  61.6536
218.0  1.5  0.2870  8.3458  60.0868
218.0  1.5  0.2870  8.6012  60.9491
218.0  1.5  0.2870  8.8644  60.0238
218.0  1.5  0.2870  9.1356  61.2522
218.0  1.5  0.2870  9.4151  59.8133
218.0  1.5  0.2870  9.7031  59.7078
218.0  1.5  0.2870  10.0000  60.7695
218.0  1.5  0.2870  10.3060  59.8884
218.0  1.5  0.2870  10.6213  59.0048
218.0  1.5  0.2870  10.9462  59.2067
218.0  1.5  0.2870  11.2811  59.4605
218.0  1.5  0.2870  11.6263  60.0800
218.0  1.5  0.2870  11.9820  58.5936
218.0  1.5  0.2870  12.3486  59.2298
218.0  1.5  0.2870  12.7264  58.5899
218.0  1.5  0.2870  13.1158  59.0613
218.0  1.5  0.2870  13.5171  58.2213
218.0  1.5  0.2870  13.9306  58.4494
218.0  1.5  0.2870  14.3568  57.5254
218.0  1.5  0.2870  14.7961  57.3879
218.0  1.5  0.2870  15.2488  57.9872
218.0  1.5  0.2870  15.7153  57.6287
218.0  1.5  0.2870  16.1962  57.1408
218.0  1.5  0.2870  16.6917  57.6717
218.0  1.5  0.2870  17.2024  56.5966
218.0  1.5  0.2870  17.7287  57.1657
218.0  1.5  0.2870  18.2711  56.7555
