# R0=8.178 kpc
# V0[km/s]  gamma  rho0[GeV/cm3]  Rs[kpc]  chi2
218.0  0.7  0.2217  7.8577  61.0435
218.0  0.7  0.2217  8.0981  60.8770
218.0  0.7  0.2217  8.3458  60.3441
218.0  0.7  0.2217  8.6012  61.2019
218.0  0.7  0.2217  8.8644  59.9964
218.0  0.7  0.2217  9.1356  60.1121
218.0  0.7  0.2217  9.4151  59.2942
218.0  0.7  0.2217  9.7031  58.8965
218.0  0.7  0.2217  10.0000  58.8598
218.0  0.7  0.2217  10.3060  59.4547
218.0  0.7  0.2217  10.6213  59.3288
218.0  0.7  0.2217  10.9462  59.9201
218.0  0.7  0.2217  11.2811  58.7387
218.0  0.7  0.2217  11.6263  58.9102
218.0  0.7  0.2217  11.9820  57.6934
218.0  0.7  0.2217  12.3486  57.9652
218.0  0.7  0.2217  12.7264  57.1978
218.0  0.7  0.2217  13.1158  57.0836
218.0  0.7  0.2217  13.5171  57.4431
218.0  0.7  0.2217  13.9306  56.9712
218.0  0.7  0.2217  14.3568  57.3923
218.0  0.7  0.2217  14.7961  57.2030
218.0  0.7  0.2217  15.2488  57.7154
218.0  0.7  0.2217  15.7153  56.5143
218.0  0.7  0.2217  16.1962  56.3015
218.0  0.7  0.2217  16.6917  56.7345
218.0  0.7  0.2217  17.2024  55.3722
218.0  0.7  0.2217  17.7287  55.6070
218.0  0.7  0.2217  18.2711  55.9109
218.0  0.7  0.2217  18.8301  54.3933
218.0  0.7  0.2217  19.4063  54.6352
218.0  0.7  0.2217  20.0000  54.8771
218.0  0.7  0.2217  20.6119  54.9718
218.0  0.7  0.2217  21.2425  55.2472
218.0  0.7  0.2217  21.8925  55.5201
218.0  0.7  0.2217  22.5623  55.7427
218.0  0.7  0.2217  23.2526  53.9573
218.0  0.7  0.2217  23.9640  54.1760
218.0  0.7  0.2217  24.6972  54.3922
218.0  0.7  0.2217  25.4528  54.4950
218.0  0.7  0.2217  26.2316  54.7446
218.0  0.7  0.2217  27.0341  52.7073
218.0  0.7  0.2217  27.8613  52.8575
218.0  0.7  0.2217  28.7137  53.0057
218.0  0.7  0.2217  29.5922  53.1517
218.0  0.7  0.2217  30.4976  53.2953
218.0  0.7  0.2217  31.4307  51.3007
218.0  0.7  0.2217  32.3923  51.4154
218.0  0.7  0.2217  33.3834  51.5281
218.0  0.7  0.2217  34.4048  51.6387
218.0  0.7  0.2217  35.4574  51.7473
218.0  0.7  0.2217  36.5422  51.8536
218.0  0.7  0.2217  37.6603  51.9577
218.0  0.7  0.2217  38.8125  52.0596
218.0  0.7  0.2217  40.0000  52.1591
218.0  0.7  0.2326  5.0000  62.8534
218.0  0.7  0.2326  5.1530  63.2062
218.0  0.7  0.2326  5.3106  62.9031
218.0  0.7  0.2326  5.4731  61.7623
218.0  0.7  0.2326  5.6406  61.1895
218.0  0.7  0.2326  5.8131  61.8751
218.0  0.7  0.2326  5.9910  61.5194
218.0  0.7  0.2326  6.1743  60.6961
218.0  0.7  0.2326  6.3632  61.9021
218.0  0.7  0.2326  6.5579  61.3084
218.0  0.7  0.2326  6.7585  60.6282
218.0  0.7  0.2326  6.9653  59.5764
218.0  0.7  0.2326  7.1784  59.6923
218.0  0.7  0.2326  7.3981  60.0477
218.0  0.7  0.2326  7.6244  60.6193
218.0  0.7  0.2326  7.8577  59.5378
218.0  0.7  0.2326  8.0981  59.8044
218.0  0.7  0.2326  8.3458  59.2239
218.0  0.7  0.2326  8.6012  58.9625
218.0  0.7  0.2326  8.8644  58.5921
218.0  0.7  0.2326  9.1356  58.5639
218.0  0.7  0.2326  9.4151  59.3388
218.0  0.7  0.2326  9.7031  57.9817
218.0  0.7  0.2326  10.0000  58.8114
218.0  0.7  0.2326  10.3060  57.4438
218.0  0.7  0.2326  10.6213  58.2035
218.0  0.7  0.2326  10.9462  56.5007
218.0  0.7  0.2326  11.2811  57.1567
218.0  0.7  0.2326  11.6263  56.6988
218.0  0.7  0.2326  11.9820  56.3996
218.0  0.7  0.2326  12.3486  56.9685
218.0  0.7  0.2326  12.7264  56.7075
218.0  0.7  0.2326  13.1158  57.2217
218.0  0.7  0.2326  13.5171  56.3441
218.0  0.7  0.2326  13.9306  55.9770
218.0  0.7  0.2326  14.3568  55.0138
218.0  0.7  0.2326  14.7961  55.5400
218.0  0.7  0.2326  15.2488  54.5277
218.0  0.7  0.2326  15.7153  54.7471
218.0  0.7  0.2326  16.1962  54.1247
218.0  0.7  0.2326  16.6917  54.4513
218.0  0.7  0.2326  17.2024  54.1463
218.0  0.7  0.2326  17.7287  54.5192
218.0  0.7  0.2326  18.2711  54.8917
218.0  0.7  0.2326  18.8301  55.0433
218.0  0.7  0.2326  19.4063  53.3633
218.0  0.7  0.2326  20.0000  53.6698
218.0  0.7  0.2326  20.6119  53.7297
218.0  0.7  0.2326  21.2425  54.0961
218.0  0.7  0.2326  21.8925  53.0736
218.0  0.7  0.2326  22.5623  52.3793
218.0  0.7  0.2326  23.2526  52.6033
218.0  0.7  0.2326  23.9640  52.8258
218.0  0.7  0.2326  24.6972  51.2019
218.0  0.7  0.2326  25.4528  51.3978
218.0  0.7  0.2326  26.2316  51.5920
218.0  0.7  0.2326  27.0341  51.6868
218.0  0.7  0.2326  27.8613  51.8335
218.0  0.7  0.2326  28.7137  51.9789
218.0  0.7  0.2326  29.5922  52.1229
218.0  0.7  0.2326  30.4976  52.2651
218.0  0.7  0.2326  31.4307  50.6653
218.0  0.7  0.2326  32.3923  50.8307
218.0  0.7  0.2326  33.3834  50.9931
218.0  0.7  0.2326  34.4048  51.1526
218.0  0.7  0.2326  35.4574  51.3091
218.0  0.7  0.2326  36.5422  51.4281
218.0  0.7  0.2326  37.6603  50.5604
218.0  0.7  0.2326  38.8125  49.2457
218.0  0.7  0.2326  40.0000  49.3499
218.0  0.7  0.2435  5.0000  61.6811
218.0  0.7  0.2435  5.1530  63.1375
218.0  0.7  0.2435  5.3106  61.4829
218.0  0.7  0.2435  5.4731  61.7812
218.0  0.7  0.2435  5.6406  61.2487
218.0  0.7  0.2435  5.8131  61.2291
218.0  0.7  0.2435  5.9910  61.0350
218.0  0.7  0.2435  6.1743  61.4735
218.0  0.7  0.2435  6.3632  61.0511
218.0  0.7  0.2435  6.5579  60.2718
218.0  0.7  0.2435  6.7585  59.1728
218.0  0.7  0.2435  6.9653  60.3600
218.0  0.7  0.2435  7.1784  59.3640
218.0  0.7  0.2435  7.3981  58.9561
218.0  0.7  0.2435  7.6244  59.9556
218.0  0.7  0.2435  7.8577  58.6976
218.0  0.7  0.2435  8.0981  58.1855
218.0  0.7  0.2435  8.3458  58.0796
218.0  0.7  0.2435  8.6012  58.4297
218.0  0.7  0.2435  8.8644  59.3226
218.0  0.7  0.2435  9.1356  57.5840
218.0  0.7  0.2435  9.4151  58.2943
218.0  0.7  0.2435  9.7031  57.0604
218.0  0.7  0.2435  10.0000  57.2838
218.0  0.7  0.2435  10.3060  56.1498
218.0  0.7  0.2435  10.6213  56.1168
218.0  0.7  0.2435  10.9462  56.8649
218.0  0.7  0.2435  11.2811  55.9545
218.0  0.7  0.2435  11.6263  56.3982
218.0  0.7  0.2435  11.9820  57.1944
218.0  0.7  0.2435  12.3486  55.5889
218.0  0.7  0.2435  12.7264  55.9907
218.0  0.7  0.2435  13.1158  54.3046
218.0  0.7  0.2435  13.5171  53.7938
218.0  0.7  0.2435  13.9306  54.3942
218.0  0.7  0.2435  14.3568  53.8544
218.0  0.7  0.2435  14.7961  54.3812
218.0  0.7  0.2435  15.2488  53.9530
218.0  0.7  0.2435  15.7153  54.4236
218.0  0.7  0.2435  16.1962  53.7912
218.0  0.7  0.2435  16.6917  54.3460
218.0  0.7  0.2435  17.2024  53.3568
218.0  0.7  0.2435  17.7287  52.6680
218.0  0.7  0.2435  18.2711  53.1350
218.0  0.7  0.2435  18.8301  51.9771
218.0  0.7  0.2435  19.4063  52.0722
218.0  0.7  0.2435  20.0000  52.4734
218.0  0.7  0.2435  20.6119  51.3183
218.0  0.7  0.2435  21.2425  51.6028
218.0  0.7  0.2435  21.8925  51.4567
218.0  0.7  0.2435  22.5623  51.7743
218.0  0.7  0.2435  23.2526  51.7848
218.0  0.7  0.2435  23.9640  51.9857
218.0  0.7  0.2435  24.6972  52.1862
218.0  0.7  0.2435  25.4528  50.5729
218.0  0.7  0.2435  26.2316  50.8245
218.0  0.7  0.2435  27.0341  50.9580
218.0  0.7  0.2435  27.8613  51.1652
218.0  0.7  0.2435  28.7137  50.2418
218.0  0.7  0.2435  29.5922  49.1212
218.0  0.7  0.2435  30.4976  49.2984
218.0  0.7  0.2435  31.4307  49.4733
218.0  0.7  0.2435  32.3923  49.6458
218.0  0.7  0.2435  33.3834  47.9307
218.0  0.7  0.2435  34.4048  48.0804
218.0  0.7  0.2435  35.4574  48.2277
218.0  0.7  0.2435  36.5422  48.3727
218.0  0.7  0.2435  37.6603  48.2558
218.0  0.7  0.2435  38.8125  48.3632
218.0  0.7  0.2435  40.0000  48.4690
218.0  0.7  0.2543  5.0000  61.4438
218.0  0.7  0.2543  5.1530  62.5856
218.0  0.7  0.2543  5.3106  61.8290
218.0  0.7  0.2543  5.4731  61.1327
218.0  0.7  0.2543  5.6406  61.3414
218.0  0.7  0.2543  5.8131  61.6869
218.0  0.7  0.2543  5.9910  59.7067
218.0  0.7  0.2543  6.1743  60.5859
218.0  0.7  0.2543  6.3632  59.8772
218.0  0.7  0.2543  6.5579  59.1387
218.0  0.7  0.2543  6.7585  59.3688
218.0  0.7  0.2543  6.9653  59.1464
218.0  0.7  0.2543  7.1784  59.1882
218.0  0.7  0.2543  7.3981  58.2701
218.0  0.7  0.2543  7.6244  59.4012
218.0  0.7  0.2543  7.8577  58.1600
218.0  0.7  0.2543  8.0981  58.5774
218.0  0.7  0.2543  8.3458  58.0416
218.0  0.7  0.2543  8.6012  57.3932
218.0  0.7  0.2543  8.8644  57.2559
218.0  0.7  0.2543  9.1356  56.9090
218.0  0.7  0.2543  9.4151  56.6566
218.0  0.7  0.2543  9.7031  55.8213
218.0  0.7  0.2543  10.0000  56.4188
218.0  0.7  0.2543  10.3060  57.2716
218.0  0.7  0.2543  10.6213  55.6485
218.0  0.7  0.2543  10.9462  56.5300
218.0  0.7  0.2543  11.2811  54.8994
218.0  0.7  0.2543  11.6263  54.9078
218.0  0.7  0.2543  11.9820  55.3257
218.0  0.7  0.2543  12.3486  53.6553
218.0  0.7  0.2543  12.7264  54.3635
218.0  0.7  0.2543  13.1158  54.7996
218.0  0.7  0.2543  13.5171  53.7576
218.0  0.7  0.2543  13.9306  54.3226
218.0  0.7  0.2543  14.3568  54.8945
218.0  0.7  0.2543  14.7961  53.5836
218.0  0.7  0.2543  15.2488  53.4120
218.0  0.7  0.2543  15.7153  51.9754
218.0  0.7  0.2543  16.1962  52.5410
218.0  0.7  0.2543  16.6917  51.9403
218.0  0.7  0.2543  17.2024  52.4870
218.0  0.7  0.2543  17.7287  51.6282
218.0  0.7  0.2543  18.2711  52.0052
218.0  0.7  0.2543  18.8301  51.5097
218.0  0.7  0.2543  19.4063  51.9297
218.0  0.7  0.2543  20.0000  51.5613
218.0  0.7  0.2543  20.6119  52.0470
218.0  0.7  0.2543  21.2425  50.5530
218.0  0.7  0.2543  21.8925  50.8981
218.0  0.7  0.2543  22.5623  50.4721
218.0  0.7  0.2543  23.2526  50.8710
218.0  0.7  0.2543  23.9640  49.1069
218.0  0.7  0.2543  24.6972  49.3633
218.0  0.7  0.2543  25.4528  49.6183
218.0  0.7  0.2543  26.2316  48.2978
218.0  0.7  0.2543  27.0341  48.5351
218.0  0.7  0.2543  27.8613  48.7704
218.0  0.7  0.2543  28.7137  48.7626
218.0  0.7  0.2543  29.5922  49.0209
218.0  0.7  0.2543  30.4976  48.5672
218.0  0.7  0.2543  31.4307  48.7292
218.0  0.7  0.2543  32.3923  48.8897
218.0  0.7  0.2543  33.3834  47.4800
218.0  0.7  0.2543  34.4048  47.6792
218.0  0.7  0.2543  35.4574  47.8752
218.0  0.7  0.2543  36.5422  47.8220
218.0  0.7  0.2543  37.6603  47.9815
218.0  0.7  0.2543  38.8125  48.1384
218.0  0.7  0.2543  40.0000  48.2926
218.0  0.7  0.2652  5.0000  60.3537
218.0  0.7  0.2652  5.1530  60.8983
218.0  0.7  0.2652  5.3106  61.4278
218.0  0.7  0.2652  5.4731  60.4334
218.0  0.7  0.2652  5.6406  60.2143
218.0  0.7  0.2652  5.8131  60.2663
218.0  0.7  0.2652  5.9910  60.0220
218.0  0.7  0.2652  6.1743  60.0276
218.0  0.7  0.2652  6.3632  59.4795
218.0  0.7  0.2652  6.5579  60.4548
218.0  0.7  0.2652  6.7585  60.2380
218.0  0.7  0.2652  6.9653  59.5796
218.0  0.7  0.2652  7.1784  58.5948
218.0  0.7  0.2652  7.3981  57.7698
218.0  0.7  0.2652  7.6244  57.8496
218.0  0.7  0.2652  7.8577  59.3500
218.0  0.7  0.2652  8.0981  57.4049
218.0  0.7  0.2652  8.3458  58.5010
218.0  0.7  0.2652  8.6012  56.9852
218.0  0.7  0.2652  8.8644  56.0538
218.0  0.7  0.2652  9.1356  56.0146
218.0  0.7  0.2652  9.4151  55.7058
218.0  0.7  0.2652  9.7031  56.7930
218.0  0.7  0.2652  10.0000  55.8996
218.0  0.7  0.2652  10.3060  56.2095
218.0  0.7  0.2652  10.6213  55.1638
218.0  0.7  0.2652  10.9462  55.3128
218.0  0.7  0.2652  11.2811  53.9843
218.0  0.7  0.2652  11.6263  54.3833
218.0  0.7  0.2652  11.9820  55.2076
218.0  0.7  0.2652  12.3486  53.6736
218.0  0.7  0.2652  12.7264  54.0409
218.0  0.7  0.2652  13.1158  54.6963
218.0  0.7  0.2652  13.5171  53.4662
218.0  0.7  0.2652  13.9306  53.1884
218.0  0.7  0.2652  14.3568  51.8855
218.0  0.7  0.2652  14.7961  51.8068
218.0  0.7  0.2652  15.2488  52.4699
218.0  0.7  0.2652  15.7153  52.2943
218.0  0.7  0.2652  16.1962  51.4118
218.0  0.7  0.2652  16.6917  51.9349
218.0  0.7  0.2652  17.2024  52.4605
218.0  0.7  0.2652  17.7287  51.3901
218.0  0.7  0.2652  18.2711  50.7310
218.0  0.7  0.2652  18.8301  51.1711
218.0  0.7  0.2652  19.4063  49.9962
218.0  0.7  0.2652  20.0000  50.5007
218.0  0.7  0.2652  20.6119  49.5025
218.0  0.7  0.2652  21.2425  49.8397
218.0  0.7  0.2652  21.8925  48.9020
218.0  0.7  0.2652  22.5623  49.2339
218.0  0.7  0.2652  23.2526  48.8556
218.0  0.7  0.2652  23.9640  49.2195
218.0  0.7  0.2652  24.6972  49.5805
218.0  0.7  0.2652  25.4528  49.0989
218.0  0.7  0.2652  26.2316  49.3177
218.0  0.7  0.2652  27.0341  47.8738
218.0  0.7  0.2652  27.8613  48.1644
218.0  0.7  0.2652  28.7137  47.9231
218.0  0.7  0.2652  29.5922  48.2546
218.0  0.7  0.2652  30.4976  48.5811
218.0  0.7  0.2652  31.4307  46.2607
218.0  0.7  0.2652  32.3923  46.4699
218.0  0.7  0.2652  33.3834  46.6767
218.0  0.7  0.2652  34.4048  45.3011
218.0  0.7  0.2652  35.4574  45.4915
218.0  0.7  0.2652  36.5422  45.6794
218.0  0.7  0.2652  37.6603  45.8646
218.0  0.7  0.2652  38.8125  45.9686
218.0  0.7  0.2652  40.0000  46.1697
218.0  0.7  0.2761  5.0000  59.7034
218.0  0.7  0.2761  5.1530  59.8637
218.0  0.7  0.2761  5.3106  60.5302
218.0  0.7  0.2761  5.4731  58.8951
218.0  0.7  0.2761  5.6406  59.6431
218.0  0.7  0.2761  5.8131  59.8524
218.0  0.7  0.2761  5.9910  58.7147
218.0  0.7  0.2761  6.1743  59.4393
218.0  0.7  0.2761  6.3632  59.3086
218.0  0.7  0.2761  6.5579  58.8287
218.0  0.7  0.2761  6.7585  59.0089
218.0  0.7  0.2761  6.9653  58.9806
218.0  0.7  0.2761  7.1784  57.8405
218.0  0.7  0.2761  7.3981  59.1754
218.0  0.7  0.2761  7.6244  59.3451
218.0  0.7  0.2761  7.8577  58.2556
218.0  0.7  0.2761  8.0981  57.0546
218.0  0.7  0.2761  8.3458  56.8031
218.0  0.7  0.2761  8.6012  56.7111
218.0  0.7  0.2761  8.8644  57.5571
218.0  0.7  0.2761  9.1356  56.0176
218.0  0.7  0.2761  9.4151  56.3410
218.0  0.7  0.2761  9.7031  55.8327
218.0  0.7  0.2761  10.0000  55.6466
218.0  0.7  0.2761  10.3060  55.0978
218.0  0.7  0.2761  10.6213  54.4235
218.0  0.7  0.2761  10.9462  54.4656
218.0  0.7  0.2761  11.2811  53.4278
218.0  0.7  0.2761  11.6263  54.3945
218.0  0.7  0.2761  11.9820  54.6429
218.0  0.7  0.2761  12.3486  53.3942
218.0  0.7  0.2761  12.7264  53.8812
218.0  0.7  0.2761  13.1158  51.8907
218.0  0.7  0.2761  13.5171  52.3042
218.0  0.7  0.2761  13.9306  52.9611
218.0  0.7  0.2761  14.3568  53.5217
218.0  0.7  0.2761  14.7961  51.5249
218.0  0.7  0.2761  15.2488  52.1401
218.0  0.7  0.2761  15.7153  51.1316
218.0  0.7  0.2761  16.1962  51.2940
218.0  0.7  0.2761  16.6917  51.3116
218.0  0.7  0.2761  17.2024  49.9070
218.0  0.7  0.2761  17.7287  49.7881
218.0  0.7  0.2761  18.2711  50.2742
218.0  0.7  0.2761  18.8301  49.7017
218.0  0.7  0.2761  19.4063  49.0605
218.0  0.7  0.2761  20.0000  49.4124
218.0  0.7  0.2761  20.6119  49.8845
218.0  0.7  0.2761  21.2425  50.3552
218.0  0.7  0.2761  21.8925  49.5369
218.0  0.7  0.2761  22.5623  48.3341
218.0  0.7  0.2761  23.2526  48.7230
218.0  0.7  0.2761  23.9640  47.7413
218.0  0.7  0.2761  24.6972  48.1798
218.0  0.7  0.2761  25.4528  47.4127
218.0  0.7  0.2761  26.2316  46.9923
218.0  0.7  0.2761  27.0341  47.2833
218.0  0.7  0.2761  27.8613  46.3126
218.0  0.7  0.2761  28.7137  46.5952
218.0  0.7  0.2761  29.5922  46.8754
218.0  0.7  0.2761  30.4976  46.6329
218.0  0.7  0.2761  31.4307  46.9345
218.0  0.7  0.2761  32.3923  47.2322
218.0  0.7  0.2761  33.3834  46.2101
218.0  0.7  0.2761  34.4048  46.3911
218.0  0.7  0.2761  35.4574  45.2111
218.0  0.7  0.2761  36.5422  45.4468
218.0  0.7  0.2761  37.6603  45.6789
218.0  0.7  0.2761  38.8125  45.6320
218.0  0.7  0.2761  40.0000  45.8933
218.0  0.7  0.2870  5.0000  59.5728
218.0  0.7  0.2870  5.1530  59.6078
218.0  0.7  0.2870  5.3106  59.9249
218.0  0.7  0.2870  5.4731  59.9116
218.0  0.7  0.2870  5.6406  59.1544
218.0  0.7  0.2870  5.8131  59.3889
218.0  0.7  0.2870  5.9910  58.5373
218.0  0.7  0.2870  6.1743  58.6639
218.0  0.7  0.2870  6.3632  59.2871
218.0  0.7  0.2870  6.5579  59.1449
218.0  0.7  0.2870  6.7585  58.5275
218.0  0.7  0.2870  6.9653  58.7235
218.0  0.7  0.2870  7.1784  58.6537
218.0  0.7  0.2870  7.3981  57.8063
218.0  0.7  0.2870  7.6244  58.2371
218.0  0.7  0.2870  7.8577  57.6277
218.0  0.7  0.2870  8.0981  57.4182
218.0  0.7  0.2870  8.3458  57.7222
218.0  0.7  0.2870  8.6012  58.2885
218.0  0.7  0.2870  8.8644  56.7565
218.0  0.7  0.2870  9.1356  55.6003
218.0  0.7  0.2870  9.4151  56.3369
218.0  0.7  0.2870  9.7031  54.9983
218.0  0.7  0.2870  10.0000  55.2681
218.0  0.7  0.2870  10.3060  56.2170
218.0  0.7  0.2870  10.6213  54.2344
218.0  0.7  0.2870  10.9462  55.3178
218.0  0.7  0.2870  11.2811  54.4860
218.0  0.7  0.2870  11.6263  54.3254
218.0  0.7  0.2870  11.9820  54.0650
218.0  0.7  0.2870  12.3486  52.8111
218.0  0.7  0.2870  12.7264  53.1634
218.0  0.7  0.2870  13.1158  51.8920
218.0  0.7  0.2870  13.5171  52.8171
218.0  0.7  0.2870  13.9306  52.4453
218.0  0.7  0.2870  14.3568  51.5373
218.0  0.7  0.2870  14.7961  52.3252
218.0  0.7  0.2870  15.2488  53.0924
218.0  0.7  0.2870  15.7153  50.1499
218.0  0.7  0.2870  16.1962  50.8780
218.0  0.7  0.2870  16.6917  50.8750
218.0  0.7  0.2870  17.2024  49.7787
218.0  0.7  0.2870  17.7287  49.5325
218.0  0.7  0.2870  18.2711  50.1032
