# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
218.0  0.5  0.2593  7.1127  64.6753
218.0  0.5  0.2593  7.3679  63.0637
218.0  0.5  0.2593  7.6322  62.4748
218.0  0.5  0.2593  7.9060  64.1247
218.0  0.5  0.2593  8.1896  62.7144
218.0  0.5  0.2593  8.4834  61.7401
218.0  0.5  0.2593  8.7877  60.3096
218.0  0.5  0.2593  9.1030  61.1569
218.0  0.5  0.2593  9.4295  60.2046
218.0  0.5  0.2593  9.7678  59.2835
218.0  0.5  0.2593  10.1182  57.5278
218.0  0.5  0.2593  10.4811  58.8246
218.0  0.5  0.2593  10.8571  57.2621
218.0  0.5  0.2593  11.2466  56.7485
218.0  0.5  0.2593  11.6501  56.8969
218.0  0.5  0.2593  12.0680  55.3172
218.0  0.5  0.2593  12.5009  55.2982
218.0  0.5  0.2593  12.9494  54.9642
218.0  0.5  0.2593  13.4139  55.9255
218.0  0.5  0.2593  13.8951  53.9576
218.0  0.5  0.2593  14.3936  53.4114
218.0  0.5  0.2593  14.9099  53.1513
218.0  0.5  0.2593  15.4448  51.8881
218.0  0.5  0.2593  15.9988  52.5577
218.0  0.5  0.2593  16.5728  52.7094
218.0  0.5  0.2593  17.1673  52.1456
218.0  0.5  0.2593  17.7831  51.2811
218.0  0.5  0.2593  18.4211  51.6526
218.0  0.5  0.2593  19.0819  51.4767
218.0  0.5  0.2593  19.7664  49.9139
218.0  0.5  0.2593  20.4755  48.7983
218.0  0.5  0.2593  21.2100  49.2864
218.0  0.5  0.2593  21.9709  49.7760
218.0  0.5  0.2593  22.7591  48.8803
218.0  0.5  0.2593  23.5755  49.2550
218.0  0.5  0.2593  24.4212  48.6248
218.0  0.5  0.2593  25.2973  48.5742
218.0  0.5  0.2593  26.2048  48.9499
218.0  0.5  0.2593  27.1448  46.7560
218.0  0.5  0.2593  28.1186  47.1116
218.0  0.5  0.2593  29.1273  47.0289
218.0  0.5  0.2593  30.1722  45.7708
218.0  0.5  0.2593  31.2546  46.0933
218.0  0.5  0.2593  32.3758  45.6526
218.0  0.5  0.2593  33.5372  45.8481
218.0  0.5  0.2593  34.7403  46.0450
218.0  0.5  0.2593  35.9865  46.2430
218.0  0.5  0.2593  37.2775  45.8290
218.0  0.5  0.2593  38.6148  46.1227
218.0  0.5  0.2593  40.0000  44.9936
218.0  0.5  0.2712  5.0000  66.3067
218.0  0.5  0.2712  5.1794  66.2686
218.0  0.5  0.2712  5.3652  65.4547
218.0  0.5  0.2712  5.5576  66.2393
218.0  0.5  0.2712  5.7570  65.9078
218.0  0.5  0.2712  5.9635  64.8205
218.0  0.5  0.2712  6.1775  65.3765
218.0  0.5  0.2712  6.3991  64.6425
218.0  0.5  0.2712  6.6286  64.1561
218.0  0.5  0.2712  6.8664  63.1496
218.0  0.5  0.2712  7.1127  63.8274
218.0  0.5  0.2712  7.3679  63.9574
218.0  0.5  0.2712  7.6322  63.4086
218.0  0.5  0.2712  7.9060  62.3612
218.0  0.5  0.2712  8.1896  61.6705
218.0  0.5  0.2712  8.4834  61.3460
218.0  0.5  0.2712  8.7877  59.9313
218.0  0.5  0.2712  9.1030  60.9861
218.0  0.5  0.2712  9.4295  59.7235
218.0  0.5  0.2712  9.7678  58.0405
218.0  0.5  0.2712  10.1182  59.1500
218.0  0.5  0.2712  10.4811  58.5682
218.0  0.5  0.2712  10.8571  57.0821
218.0  0.5  0.2712  11.2466  58.4503
218.0  0.5  0.2712  11.6501  56.1691
218.0  0.5  0.2712  12.0680  54.9824
218.0  0.5  0.2712  12.5009  55.2456
218.0  0.5  0.2712  12.9494  55.1188
218.0  0.5  0.2712  13.4139  54.9551
218.0  0.5  0.2712  13.8951  53.2650
218.0  0.5  0.2712  14.3936  52.5957
218.0  0.5  0.2712  14.9099  52.4185
218.0  0.5  0.2712  15.4448  53.3237
218.0  0.5  0.2712  15.9988  52.7443
218.0  0.5  0.2712  16.5728  51.9142
218.0  0.5  0.2712  17.1673  51.6851
218.0  0.5  0.2712  17.7831  49.9978
218.0  0.5  0.2712  18.4211  49.3578
218.0  0.5  0.2712  19.0819  49.6081
218.0  0.5  0.2712  19.7664  50.2976
218.0  0.5  0.2712  20.4755  49.1072
218.0  0.5  0.2712  21.2100  48.5882
218.0  0.5  0.2712  21.9709  49.1780
218.0  0.5  0.2712  22.7591  49.7010
218.0  0.5  0.2712  23.5755  46.8715
218.0  0.5  0.2712  24.4212  47.3402
218.0  0.5  0.2712  25.2973  46.1580
218.0  0.5  0.2712  26.2048  46.6057
218.0  0.5  0.2712  27.1448  46.6521
218.0  0.5  0.2712  28.1186  45.8586
218.0  0.5  0.2712  29.1273  46.2039
218.0  0.5  0.2712  30.1722  45.8198
218.0  0.5  0.2712  31.2546  46.2318
218.0  0.5  0.2712  32.3758  45.7073
218.0  0.5  0.2712  33.5372  45.9923
218.0  0.5  0.2712  34.7403  43.9937
218.0  0.5  0.2712  35.9865  44.3155
218.0  0.5  0.2712  37.2775  44.6355
218.0  0.5  0.2712  38.6148  42.8690
218.0  0.5  0.2712  40.0000  43.1606
218.0  0.5  0.2831  5.0000  67.6385
218.0  0.5  0.2831  5.1794  66.6312
218.0  0.5  0.2831  5.3652  66.1880
218.0  0.5  0.2831  5.5576  65.1830
218.0  0.5  0.2831  5.7570  64.3307
218.0  0.5  0.2831  5.9635  65.4170
218.0  0.5  0.2831  6.1775  64.1295
218.0  0.5  0.2831  6.3991  64.5544
218.0  0.5  0.2831  6.6286  63.2137
218.0  0.5  0.2831  6.8664  62.6483
218.0  0.5  0.2831  7.1127  63.4640
218.0  0.5  0.2831  7.3679  62.7313
218.0  0.5  0.2831  7.6322  61.9957
218.0  0.5  0.2831  7.9060  62.2638
218.0  0.5  0.2831  8.1896  61.3743
218.0  0.5  0.2831  8.4834  61.2379
218.0  0.5  0.2831  8.7877  61.1283
218.0  0.5  0.2831  9.1030  59.4113
218.0  0.5  0.2831  9.4295  58.7909
218.0  0.5  0.2831  9.7678  58.3378
218.0  0.5  0.2831  10.1182  59.2364
218.0  0.5  0.2831  10.4811  57.6985
218.0  0.5  0.2831  10.8571  55.6895
218.0  0.5  0.2831  11.2466  57.1062
218.0  0.5  0.2831  11.6501  56.2921
218.0  0.5  0.2831  12.0680  54.6019
218.0  0.5  0.2831  12.5009  55.4859
218.0  0.5  0.2831  12.9494  53.4065
218.0  0.5  0.2831  13.4139  53.4365
218.0  0.5  0.2831  13.8951  52.9911
218.0  0.5  0.2831  14.3936  53.1801
218.0  0.5  0.2831  14.9099  51.7967
218.0  0.5  0.2831  15.4448  52.7262
218.0  0.5  0.2831  15.9988  51.1359
218.0  0.5  0.2831  16.5728  49.8991
218.0  0.5  0.2831  17.1673  50.0822
218.0  0.5  0.2831  17.7831  50.6996
218.0  0.5  0.2831  18.4211  49.8997
218.0  0.5  0.2831  19.0819  49.0520
218.0  0.5  0.2831  19.7664  48.9873
218.0  0.5  0.2831  20.4755  49.8110
218.0  0.5  0.2831  21.2100  47.4687
218.0  0.5  0.2831  21.9709  46.8047
218.0  0.5  0.2831  22.7591  47.3905
218.0  0.5  0.2831  23.5755  47.8328
218.0  0.5  0.2831  24.4212  48.3242
218.0  0.5  0.2831  25.2973  46.5549
218.0  0.5  0.2831  26.2048  46.4351
218.0  0.5  0.2831  27.1448  46.5788
218.0  0.5  0.2831  28.1186  46.9689
218.0  0.5  0.2831  29.1273  44.3213
218.0  0.5  0.2831  30.1722  44.7530
218.0  0.5  0.2831  31.2546  43.5207
218.0  0.5  0.2831  32.3758  43.9318
218.0  0.5  0.2831  33.5372  43.5666
218.0  0.5  0.2831  34.7403  43.8422
218.0  0.5  0.2831  35.9865  43.2391
218.0  0.5  0.2831  37.2775  43.5586
218.0  0.5  0.2831  38.6148  43.4358
218.0  0.5  0.2831  40.0000  43.8093
218.0  0.5  0.2949  5.0000  69.1446
218.0  0.5  0.2949  5.1794  67.9750
218.0  0.5  0.2949  5.3652  66.8284
218.0  0.5  0.2949  5.5576  66.5790
218.0  0.5  0.2949  5.7570  65.5660
218.0  0.5  0.2949  5.9635  64.8421
218.0  0.5  0.2949  6.1775  63.3605
218.0  0.5  0.2949  6.3991  64.5198
218.0  0.5  0.2949  6.6286  62.4679
218.0  0.5  0.2949  6.8664  63.3151
218.0  0.5  0.2949  7.1127  62.2360
218.0  0.5  0.2949  7.3679  62.2017
218.0  0.5  0.2949  7.6322  61.2691
218.0  0.5  0.2949  7.9060  61.5036
218.0  0.5  0.2949  8.1896  61.5829
218.0  0.5  0.2949  8.4834  60.8880
218.0  0.5  0.2949  8.7877  60.5744
218.0  0.5  0.2949  9.1030  60.0031
218.0  0.5  0.2949  9.4295  60.4780
218.0  0.5  0.2949  9.7678  58.9012
218.0  0.5  0.2949  10.1182  58.2915
218.0  0.5  0.2949  10.4811  56.5023
218.0  0.5  0.2949  10.8571  56.7173
218.0  0.5  0.2949  11.2466  57.4563
218.0  0.5  0.2949  11.6501  55.6613
218.0  0.5  0.2949  12.0680  56.6988
218.0  0.5  0.2949  12.5009  54.7662
218.0  0.5  0.2949  12.9494  53.6215
218.0  0.5  0.2949  13.4139  52.9721
218.0  0.5  0.2949  13.8951  53.2441
218.0  0.5  0.2949  14.3936  53.6553
218.0  0.5  0.2949  14.9099  51.9046
218.0  0.5  0.2949  15.4448  51.2486
218.0  0.5  0.2949  15.9988  50.0732
218.0  0.5  0.2949  16.5728  51.0724
218.0  0.5  0.2949  17.1673  51.5357
218.0  0.5  0.2949  17.7831  50.3411
218.0  0.5  0.2949  18.4211  49.6608
218.0  0.5  0.2949  19.0819  48.1024
218.0  0.5  0.2949  19.7664  47.9619
218.0  0.5  0.2949  20.4755  48.0869
218.0  0.5  0.2949  21.2100  48.8818
218.0  0.5  0.2949  21.9709  47.7835
218.0  0.5  0.2949  22.7591  46.9217
218.0  0.5  0.2949  23.5755  47.6054
218.0  0.5  0.2949  24.4212  47.8420
218.0  0.5  0.2949  25.2973  44.9552
218.0  0.5  0.2949  26.2048  44.2709
218.0  0.5  0.2949  27.1448  44.8163
218.0  0.5  0.2949  28.1186  44.9789
218.0  0.5  0.2949  29.1273  45.3607
218.0  0.5  0.2949  30.1722  45.7454
218.0  0.5  0.2949  31.2546  44.0488
218.0  0.5  0.2949  32.3758  44.2487
218.0  0.5  0.2949  33.5372  43.9477
218.0  0.5  0.2949  34.7403  44.3138
218.0  0.5  0.2949  35.9865  44.6802
218.0  0.5  0.2949  37.2775  42.2188
218.0  0.5  0.2949  38.6148  42.6168
218.0  0.5  0.2949  40.0000  41.3331
218.0  0.5  0.3068  5.0000  69.3813
218.0  0.5  0.3068  5.1794  69.2139
218.0  0.5  0.3068  5.3652  68.4297
218.0  0.5  0.3068  5.5576  67.9684
218.0  0.5  0.3068  5.7570  66.9994
218.0  0.5  0.3068  5.9635  66.2864
218.0  0.5  0.3068  6.1775  65.2725
218.0  0.5  0.3068  6.3991  64.0634
218.0  0.5  0.3068  6.6286  62.5061
218.0  0.5  0.3068  6.8664  63.6294
218.0  0.5  0.3068  7.1127  63.3025
218.0  0.5  0.3068  7.3679  62.4015
218.0  0.5  0.3068  7.6322  61.5517
218.0  0.5  0.3068  7.9060  61.9223
218.0  0.5  0.3068  8.1896  61.4225
218.0  0.5  0.3068  8.4834  60.6727
218.0  0.5  0.3068  8.7877  60.3263
218.0  0.5  0.3068  9.1030  59.5373
218.0  0.5  0.3068  9.4295  58.8117
218.0  0.5  0.3068  9.7678  58.9172
218.0  0.5  0.3068  10.1182  58.4546
218.0  0.5  0.3068  10.4811  59.3527
218.0  0.5  0.3068  10.8571  57.4303
218.0  0.5  0.3068  11.2466  56.9917
218.0  0.5  0.3068  11.6501  55.2080
218.0  0.5  0.3068  12.0680  55.0668
218.0  0.5  0.3068  12.5009  55.6488
218.0  0.5  0.3068  12.9494  53.6176
218.0  0.5  0.3068  13.4139  54.6513
218.0  0.5  0.3068  13.8951  52.3796
218.0  0.5  0.3068  14.3936  52.7151
218.0  0.5  0.3068  14.9099  52.1744
218.0  0.5  0.3068  15.4448  51.3405
218.0  0.5  0.3068  15.9988  50.7582
218.0  0.5  0.3068  16.5728  51.7978
218.0  0.5  0.3068  17.1673  50.3229
218.0  0.5  0.3068  17.7831  49.0669
218.0  0.5  0.3068  18.4211  48.9078
218.0  0.5  0.3068  19.0819  48.9333
218.0  0.5  0.3068  19.7664  49.6396
218.0  0.5  0.3068  20.4755  47.9698
218.0  0.5  0.3068  21.2100  47.4542
218.0  0.5  0.3068  21.9709  47.6833
218.0  0.5  0.3068  22.7591  45.3085
218.0  0.5  0.3068  23.5755  45.8550
218.0  0.5  0.3068  24.4212  46.2649
218.0  0.5  0.3068  25.2973  47.0067
218.0  0.5  0.3068  26.2048  45.6612
218.0  0.5  0.3068  27.1448  44.7869
218.0  0.5  0.3068  28.1186  45.1899
218.0  0.5  0.3068  29.1273  45.6684
218.0  0.5  0.3068  30.1722  45.2322
218.0  0.5  0.3068  31.2546  43.0191
218.0  0.5  0.3068  32.3758  42.3140
218.0  0.5  0.3068  33.5372  42.8223
218.0  0.5  0.3068  34.7403  42.5185
218.0  0.5  0.3068  35.9865  42.8830
218.0  0.5  0.3068  37.2775  43.2487
218.0  0.5  0.3068  38.6148  41.6401
218.0  0.5  0.3068  40.0000  42.0217
218.0  0.5  0.3186  5.0000  70.9056
218.0  0.5  0.3186  5.1794  70.4158
218.0  0.5  0.3186  5.3652  68.9521
218.0  0.5  0.3186  5.5576  67.7265
