# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
218.0  0.8  0.2949  37.2775  40.2175
218.0  0.8  0.2949  38.6148  38.7898
218.0  0.8  0.2949  40.0000  38.9785
218.0  0.8  0.3068  5.0000  82.7947
218.0  0.8  0.3068  5.1794  76.6138
218.0  0.8  0.3068  5.3652  76.1975
218.0  0.8  0.3068  5.5576  73.9176
218.0  0.8  0.3068  5.7570  74.6254
218.0  0.8  0.3068  5.9635  73.1753
218.0  0.8  0.3068  6.1775  70.1977
218.0  0.8  0.3068  6.3991  69.7499
218.0  0.8  0.3068  6.6286  69.0394
218.0  0.8  0.3068  6.8664  68.4478
218.0  0.8  0.3068  7.1127  68.2364
218.0  0.8  0.3068  7.3679  66.9727
218.0  0.8  0.3068  7.6322  65.8205
218.0  0.8  0.3068  7.9060  65.7413
218.0  0.8  0.3068  8.1896  64.6853
218.0  0.8  0.3068  8.4834  64.2161
218.0  0.8  0.3068  8.7877  64.1495
218.0  0.8  0.3068  9.1030  62.1614
218.0  0.8  0.3068  9.4295  62.6993
218.0  0.8  0.3068  9.7678  60.6913
218.0  0.8  0.3068  10.1182  58.0040
218.0  0.8  0.3068  10.4811  58.3002
218.0  0.8  0.3068  10.8571  57.7478
218.0  0.8  0.3068  11.2466  55.6080
218.0  0.8  0.3068  11.6501  54.2346
218.0  0.8  0.3068  12.0680  53.7987
218.0  0.8  0.3068  12.5009  55.0130
218.0  0.8  0.3068  12.9494  53.3043
218.0  0.8  0.3068  13.4139  53.0529
218.0  0.8  0.3068  13.8951  50.4418
218.0  0.8  0.3068  14.3936  50.9086
218.0  0.8  0.3068  14.9099  49.9862
218.0  0.8  0.3068  15.4448  49.0880
218.0  0.8  0.3068  15.9988  49.5199
218.0  0.8  0.3068  16.5728  46.7173
218.0  0.8  0.3068  17.1673  46.2008
218.0  0.8  0.3068  17.7831  45.7878
218.0  0.8  0.3068  18.4211  46.2788
218.0  0.8  0.3068  19.0819  44.8381
218.0  0.8  0.3068  19.7664  45.3493
218.0  0.8  0.3068  20.4755  44.7951
218.0  0.8  0.3068  21.2100  45.2495
218.0  0.8  0.3068  21.9709  43.1611
218.0  0.8  0.3068  22.7591  43.6467
218.0  0.8  0.3068  23.5755  42.3942
218.0  0.8  0.3068  24.4212  41.0436
218.0  0.8  0.3068  25.2973  41.3574
218.0  0.8  0.3068  26.2048  41.2245
218.0  0.8  0.3068  27.1448  41.5789
218.0  0.8  0.3068  28.1186  41.9304
218.0  0.8  0.3068  29.1273  40.3492
218.0  0.8  0.3068  30.1722  40.6432
218.0  0.8  0.3068  31.2546  40.9358
218.0  0.8  0.3068  32.3758  39.5871
218.0  0.8  0.3068  33.5372  39.9029
218.0  0.8  0.3068  34.7403  40.2154
218.0  0.8  0.3068  35.9865  38.1424
218.0  0.8  0.3068  37.2775  38.3554
218.0  0.8  0.3068  38.6148  38.5683
218.0  0.8  0.3068  40.0000  36.7332
218.0  0.8  0.3186  5.0000  87.3953
218.0  0.8  0.3186  5.1794  83.2783
218.0  0.8  0.3186  5.3652  78.4002
218.0  0.8  0.3186  5.5576  77.1639
