# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
218.0  1.2  0.2237  32.3758  44.5033
218.0  1.2  0.2237  33.5372  44.3815
218.0  1.2  0.2237  34.7403  44.2671
218.0  1.2  0.2237  35.9865  44.1597
218.0  1.2  0.2237  37.2775  44.0590
218.0  1.2  0.2237  38.6148  43.9648
218.0  1.2  0.2237  40.0000  43.8766
218.0  1.2  0.2356  5.0000  82.0307
218.0  1.2  0.2356  5.1794  80.5488
218.0  1.2  0.2356  5.3652  80.2348
218.0  1.2  0.2356  5.5576  79.6059
218.0  1.2  0.2356  5.7570  79.2452
218.0  1.2  0.2356  5.9635  78.5620
218.0  1.2  0.2356  6.1775  78.8460
218.0  1.2  0.2356  6.3991  78.1854
218.0  1.2  0.2356  6.6286  75.7645
218.0  1.2  0.2356  6.8664  74.7960
218.0  1.2  0.2356  7.1127  73.6253
218.0  1.2  0.2356  7.3679  73.1986
218.0  1.2  0.2356  7.6322  71.4855
218.0  1.2  0.2356  7.9060  70.7334
218.0  1.2  0.2356  8.1896  69.7898
218.0  1.2  0.2356  8.4834  68.2389
218.0  1.2  0.2356  8.7877  67.8898
218.0  1.2  0.2356  9.1030  66.6186
218.0  1.2  0.2356  9.4295  64.6052
218.0  1.2  0.2356  9.7678  63.4360
218.0  1.2  0.2356  10.1182  63.4206
218.0  1.2  0.2356  10.4811  63.0552
218.0  1.2  0.2356  10.8571  62.0212
218.0  1.2  0.2356  11.2466  59.9286
218.0  1.2  0.2356  11.6501  59.0014
218.0  1.2  0.2356  12.0680  57.9173
218.0  1.2  0.2356  12.5009  58.0103
218.0  1.2  0.2356  12.9494  56.7321
218.0  1.2  0.2356  13.4139  55.9607
218.0  1.2  0.2356  13.8951  56.0732
218.0  1.2  0.2356  14.3936  54.1155
218.0  1.2  0.2356  14.9099  53.2475
218.0  1.2  0.2356  15.4448  51.3792
218.0  1.2  0.2356  15.9988  51.2435
218.0  1.2  0.2356  16.5728  51.1095
218.0  1.2  0.2356  17.1673  50.9777
218.0  1.2  0.2356  17.7831  50.1609
218.0  1.2  0.2356  18.4211  50.0374
218.0  1.2  0.2356  19.0819  49.9176
218.0  1.2  0.2356  19.7664  49.8018
218.0  1.2  0.2356  20.4755  47.1488
218.0  1.2  0.2356  21.2100  46.9845
218.0  1.2  0.2356  21.9709  46.8282
218.0  1.2  0.2356  22.7591  46.1720
218.0  1.2  0.2356  23.5755  46.0745
218.0  1.2  0.2356  24.4212  45.9828
218.0  1.2  0.2356  25.2973  43.4996
218.0  1.2  0.2356  26.2048  43.3585
218.0  1.2  0.2356  27.1448  43.2263
218.0  1.2  0.2356  28.1186  43.1025
218.0  1.2  0.2356  29.1273  42.9869
218.0  1.2  0.2356  30.1722  42.8792
218.0  1.2  0.2356  31.2546  42.7791
218.0  1.2  0.2356  32.3758  42.6812
218.0  1.2  0.2356  33.5372  42.5989
218.0  1.2  0.2356  34.7403  42.5207
218.0  1.2  0.2356  35.9865  42.4475
218.0  1.2  0.2356  37.2775  42.3802
218.0  1.2  0.2356  38.6148  42.3185
218.0  1.2  0.2356  40.0000  42.2621
218.0  1.2  0.2475  5.0000  83.1522
218.0  1.2  0.2475  5.1794  80.4223
218.0  1.2  0.2475  5.3652  80.2370
218.0  1.2  0.2475  5.5576  79.8714
218.0  1.2  0.2475  5.7570  78.8707
218.0  1.2  0.2475  5.9635  77.4402
218.0  1.2  0.2475  6.1775  78.6961
218.0  1.2  0.2475  6.3991  77.5828
218.0  1.2  0.2475  6.6286  77.0852
218.0  1.2  0.2475  6.8664  75.5519
218.0  1.2  0.2475  7.1127  73.1902
218.0  1.2  0.2475  7.3679  72.9980
218.0  1.2  0.2475  7.6322  70.3898
218.0  1.2  0.2475  7.9060  69.4668
218.0  1.2  0.2475  8.1896  68.1000
218.0  1.2  0.2475  8.4834  68.3016
218.0  1.2  0.2475  8.7877  66.9203
218.0  1.2  0.2475  9.1030  64.9318
218.0  1.2  0.2475  9.4295  64.0511
218.0  1.2  0.2475  9.7678  63.7489
218.0  1.2  0.2475  10.1182  63.0028
218.0  1.2  0.2475  10.4811  61.3957
218.0  1.2  0.2475  10.8571  58.9534
218.0  1.2  0.2475  11.2466  59.2987
218.0  1.2  0.2475  11.6501  59.2121
218.0  1.2  0.2475  12.0680  57.8381
218.0  1.2  0.2475  12.5009  56.8096
218.0  1.2  0.2475  12.9494  54.5240
218.0  1.2  0.2475  13.4139  53.1206
218.0  1.2  0.2475  13.8951  53.1399
218.0  1.2  0.2475  14.3936  53.1535
218.0  1.2  0.2475  14.9099  51.8905
218.0  1.2  0.2475  15.4448  51.8890
218.0  1.2  0.2475  15.9988  51.2644
218.0  1.2  0.2475  16.5728  49.0306
218.0  1.2  0.2475  17.1673  48.9275
218.0  1.2  0.2475  17.7831  48.3088
218.0  1.2  0.2475  18.4211  46.1542
218.0  1.2  0.2475  19.0819  46.0293
218.0  1.2  0.2475  19.7664  45.9111
218.0  1.2  0.2475  20.4755  45.7997
218.0  1.2  0.2475  21.2100  45.6951
218.0  1.2  0.2475  21.9709  45.0098
218.0  1.2  0.2475  22.7591  44.9212
218.0  1.2  0.2475  23.5755  44.8392
218.0  1.2  0.2475  24.4212  44.7640
218.0  1.2  0.2475  25.2973  44.6953
218.0  1.2  0.2475  26.2048  44.6330
218.0  1.2  0.2475  27.1448  41.9229
218.0  1.2  0.2475  28.1186  41.8339
218.0  1.2  0.2475  29.1273  41.7527
218.0  1.2  0.2475  30.1722  41.6790
218.0  1.2  0.2475  31.2546  41.3094
218.0  1.2  0.2475  32.3758  41.2775
218.0  1.2  0.2475  33.5372  41.2505
218.0  1.2  0.2475  34.7403  41.2283
218.0  1.2  0.2475  35.9865  38.6215
218.0  1.2  0.2475  37.2775  38.5699
218.0  1.2  0.2475  38.6148  38.5239
218.0  1.2  0.2475  40.0000  38.4833
218.0  1.2  0.2593  5.0000  85.0024
218.0  1.2  0.2593  5.1794  82.0011
218.0  1.2  0.2593  5.3652  80.6034
218.0  1.2  0.2593  5.5576  80.3540
218.0  1.2  0.2593  5.7570  79.4597
218.0  1.2  0.2593  5.9635  77.6993
218.0  1.2  0.2593  6.1775  77.4966
218.0  1.2  0.2593  6.3991  78.0992
218.0  1.2  0.2593  6.6286  77.1685
218.0  1.2  0.2593  6.8664  74.3331
218.0  1.2  0.2593  7.1127  73.5763
218.0  1.2  0.2593  7.3679  71.5008
218.0  1.2  0.2593  7.6322  71.6260
218.0  1.2  0.2593  7.9060  69.4341
218.0  1.2  0.2593  8.1896  68.5188
218.0  1.2  0.2593  8.4834  67.2911
218.0  1.2  0.2593  8.7877  65.3777
218.0  1.2  0.2593  9.1030  65.3886
218.0  1.2  0.2593  9.4295  63.7675
218.0  1.2  0.2593  9.7678  61.3904
218.0  1.2  0.2593  10.1182  60.7099
218.0  1.2  0.2593  10.4811  59.7205
218.0  1.2  0.2593  10.8571  58.7933
218.0  1.2  0.2593  11.2466  57.1499
218.0  1.2  0.2593  11.6501  55.5767
218.0  1.2  0.2593  12.0680  54.7315
218.0  1.2  0.2593  12.5009  54.9643
218.0  1.2  0.2593  12.9494  55.1157
218.0  1.2  0.2593  13.4139  53.5194
218.0  1.2  0.2593  13.8951  52.3880
218.0  1.2  0.2593  14.3936  50.6940
218.0  1.2  0.2593  14.9099  50.1091
218.0  1.2  0.2593  15.4448  48.3786
218.0  1.2  0.2593  15.9988  48.3615
218.0  1.2  0.2593  16.5728  48.3455
218.0  1.2  0.2593  17.1673  48.2176
218.0  1.2  0.2593  17.7831  47.1326
218.0  1.2  0.2593  18.4211  47.1179
218.0  1.2  0.2593  19.0819  46.6414
218.0  1.2  0.2593  19.7664  46.6510
218.0  1.2  0.2593  20.4755  44.0713
218.0  1.2  0.2593  21.2100  43.6599
218.0  1.2  0.2593  21.9709  43.6571
218.0  1.2  0.2593  22.7591  43.6582
218.0  1.2  0.2593  23.5755  41.2176
218.0  1.2  0.2593  24.4212  41.1512
218.0  1.2  0.2593  25.2973  41.0926
218.0  1.2  0.2593  26.2048  41.0415
218.0  1.2  0.2593  27.1448  40.9978
218.0  1.2  0.2593  28.1186  40.9609
218.0  1.2  0.2593  29.1273  40.9306
218.0  1.2  0.2593  30.1722  40.4209
218.0  1.2  0.2593  31.2546  40.4043
218.0  1.2  0.2593  32.3758  40.3932
218.0  1.2  0.2593  33.5372  40.3872
218.0  1.2  0.2593  34.7403  40.3860
218.0  1.2  0.2593  35.9865  40.3891
218.0  1.2  0.2593  37.2775  40.3963
218.0  1.2  0.2593  38.6148  40.4073
218.0  1.2  0.2593  40.0000  39.3931
218.0  1.2  0.2712  5.0000  86.9890
218.0  1.2  0.2712  5.1794  83.7284
218.0  1.2  0.2712  5.3652  83.7955
218.0  1.2  0.2712  5.5576  81.2700
218.0  1.2  0.2712  5.7570  79.1910
218.0  1.2  0.2712  5.9635  78.3246
218.0  1.2  0.2712  6.1775  77.9016
218.0  1.2  0.2712  6.3991  77.5215
218.0  1.2  0.2712  6.6286  77.1191
218.0  1.2  0.2712  6.8664  74.7235
218.0  1.2  0.2712  7.1127  74.5577
218.0  1.2  0.2712  7.3679  72.0672
218.0  1.2  0.2712  7.6322  71.5966
218.0  1.2  0.2712  7.9060  68.6276
218.0  1.2  0.2712  8.1896  67.6208
218.0  1.2  0.2712  8.4834  65.8675
218.0  1.2  0.2712  8.7877  66.4404
218.0  1.2  0.2712  9.1030  64.7551
218.0  1.2  0.2712  9.4295  62.3635
218.0  1.2  0.2712  9.7678  61.8987
218.0  1.2  0.2712  10.1182  60.3751
218.0  1.2  0.2712  10.4811  60.6008
218.0  1.2  0.2712  10.8571  56.8424
218.0  1.2  0.2712  11.2466  56.5049
218.0  1.2  0.2712  11.6501  56.2113
218.0  1.2  0.2712  12.0680  54.9957
218.0  1.2  0.2712  12.5009  53.3882
218.0  1.2  0.2712  12.9494  52.3095
218.0  1.2  0.2712  13.4139  52.0438
218.0  1.2  0.2712  13.8951  50.5814
218.0  1.2  0.2712  14.3936  50.7351
218.0  1.2  0.2712  14.9099  50.8832
218.0  1.2  0.2712  15.4448  49.2224
218.0  1.2  0.2712  15.9988  48.1959
218.0  1.2  0.2712  16.5728  48.3632
218.0  1.2  0.2712  17.1673  45.8483
218.0  1.2  0.2712  17.7831  45.8272
218.0  1.2  0.2712  18.4211  43.8151
218.0  1.2  0.2712  19.0819  43.8064
218.0  1.2  0.2712  19.7664  43.8031
218.0  1.2  0.2712  20.4755  43.5856
218.0  1.2  0.2712  21.2100  43.5259
218.0  1.2  0.2712  21.9709  42.7281
218.0  1.2  0.2712  22.7591  42.7437
218.0  1.2  0.2712  23.5755  42.4439
218.0  1.2  0.2712  24.4212  42.4982
218.0  1.2  0.2712  25.2973  42.4836
218.0  1.2  0.2712  26.2048  39.7190
218.0  1.2  0.2712  27.1448  39.7105
218.0  1.2  0.2712  28.1186  39.6234
218.0  1.2  0.2712  29.1273  39.6692
218.0  1.2  0.2712  30.1722  39.7189
218.0  1.2  0.2712  31.2546  39.7394
218.0  1.2  0.2712  32.3758  37.1307
218.0  1.2  0.2712  33.5372  37.1410
218.0  1.2  0.2712  34.7403  37.1563
218.0  1.2  0.2712  35.9865  37.1763
218.0  1.2  0.2712  37.2775  37.2005
218.0  1.2  0.2712  38.6148  37.2286
218.0  1.2  0.2712  40.0000  37.2601
218.0  1.2  0.2831  5.0000  89.1806
218.0  1.2  0.2831  5.1794  86.6600
218.0  1.2  0.2831  5.3652  86.1786
218.0  1.2  0.2831  5.5576  81.5583
218.0  1.2  0.2831  5.7570  81.1648
218.0  1.2  0.2831  5.9635  78.5508
218.0  1.2  0.2831  6.1775  77.1564
218.0  1.2  0.2831  6.3991  77.4802
218.0  1.2  0.2831  6.6286  75.3702
218.0  1.2  0.2831  6.8664  74.6943
218.0  1.2  0.2831  7.1127  73.5905
218.0  1.2  0.2831  7.3679  72.0638
218.0  1.2  0.2831  7.6322  70.1460
218.0  1.2  0.2831  7.9060  69.6451
218.0  1.2  0.2831  8.1896  68.4634
218.0  1.2  0.2831  8.4834  66.3662
218.0  1.2  0.2831  8.7877  65.7918
218.0  1.2  0.2831  9.1030  62.5936
218.0  1.2  0.2831  9.4295  63.8617
218.0  1.2  0.2831  9.7678  61.5702
218.0  1.2  0.2831  10.1182  59.1228
218.0  1.2  0.2831  10.4811  58.2102
218.0  1.2  0.2831  10.8571  56.9105
218.0  1.2  0.2831  11.2466  56.6875
218.0  1.2  0.2831  11.6501  54.6466
218.0  1.2  0.2831  12.0680  53.6127
218.0  1.2  0.2831  12.5009  52.7217
218.0  1.2  0.2831  12.9494  52.4795
218.0  1.2  0.2831  13.4139  51.0659
218.0  1.2  0.2831  13.8951  51.3925
218.0  1.2  0.2831  14.3936  49.8799
218.0  1.2  0.2831  14.9099  47.9924
218.0  1.2  0.2831  15.4448  46.2991
218.0  1.2  0.2831  15.9988  46.4209
218.0  1.2  0.2831  16.5728  46.5427
218.0  1.2  0.2831  17.1673  46.6647
218.0  1.2  0.2831  17.7831  45.0633
218.0  1.2  0.2831  18.4211  45.1751
218.0  1.2  0.2831  19.0819  44.3025
218.0  1.2  0.2831  19.7664  44.4538
218.0  1.2  0.2831  20.4755  41.9020
218.0  1.2  0.2831  21.2100  41.8395
218.0  1.2  0.2831  21.9709  41.9378
218.0  1.2  0.2831  22.7591  39.7153
218.0  1.2  0.2831  23.5755  39.7507
218.0  1.2  0.2831  24.4212  39.7925
218.0  1.2  0.2831  25.2973  39.8403
218.0  1.2  0.2831  26.2048  39.5341
218.0  1.2  0.2831  27.1448  39.5453
218.0  1.2  0.2831  28.1186  39.0084
218.0  1.2  0.2831  29.1273  39.0751
218.0  1.2  0.2831  30.1722  39.1460
218.0  1.2  0.2831  31.2546  39.0416
218.0  1.2  0.2831  32.3758  39.1393
218.0  1.2  0.2831  33.5372  39.2392
218.0  1.2  0.2831  34.7403  39.2266
218.0  1.2  0.2831  35.9865  39.3197
218.0  1.2  0.2831  37.2775  36.3833
218.0  1.2  0.2831  38.6148  36.4431
218.0  1.2  0.2831  40.0000  36.5059
218.0  1.2  0.2949  5.0000  99.2672
218.0  1.2  0.2949  5.1794  88.8527
218.0  1.2  0.2949  5.3652  88.2632
218.0  1.2  0.2949  5.5576  81.8107
218.0  1.2  0.2949  5.7570  80.4468
218.0  1.2  0.2949  5.9635  79.2314
218.0  1.2  0.2949  6.1775  77.8604
218.0  1.2  0.2949  6.3991  75.9354
218.0  1.2  0.2949  6.6286  76.2595
218.0  1.2  0.2949  6.8664  76.1373
218.0  1.2  0.2949  7.1127  74.8029
218.0  1.2  0.2949  7.3679  73.4767
218.0  1.2  0.2949  7.6322  72.0266
218.0  1.2  0.2949  7.9060  71.2302
218.0  1.2  0.2949  8.1896  68.1286
218.0  1.2  0.2949  8.4834  66.7895
218.0  1.2  0.2949  8.7877  64.1838
218.0  1.2  0.2949  9.1030  64.4273
218.0  1.2  0.2949  9.4295  62.6089
218.0  1.2  0.2949  9.7678  59.9425
218.0  1.2  0.2949  10.1182  60.7688
218.0  1.2  0.2949  10.4811  58.4796
218.0  1.2  0.2949  10.8571  55.7295
218.0  1.2  0.2949  11.2466  55.4963
218.0  1.2  0.2949  11.6501  55.1217
218.0  1.2  0.2949  12.0680  53.8004
218.0  1.2  0.2949  12.5009  53.3504
218.0  1.2  0.2949  12.9494  51.3455
218.0  1.2  0.2949  13.4139  50.1785
218.0  1.2  0.2949  13.8951  48.8787
218.0  1.2  0.2949  14.3936  48.6960
218.0  1.2  0.2949  14.9099  49.0713
218.0  1.2  0.2949  15.4448  47.4393
218.0  1.2  0.2949  15.9988  45.9918
218.0  1.2  0.2949  16.5728  46.3026
218.0  1.2  0.2949  17.1673  44.3006
218.0  1.2  0.2949  17.7831  44.4393
218.0  1.2  0.2949  18.4211  42.4806
218.0  1.2  0.2949  19.0819  42.6061
218.0  1.2  0.2949  19.7664  42.7355
218.0  1.2  0.2949  20.4755  42.8684
218.0  1.2  0.2949  21.2100  41.3582
218.0  1.2  0.2949  21.9709  41.4896
218.0  1.2  0.2949  22.7591  40.7619
218.0  1.2  0.2949  23.5755  40.9290
218.0  1.2  0.2949  24.4212  41.0978
218.0  1.2  0.2949  25.2973  38.3908
218.0  1.2  0.2949  26.2048  38.4781
218.0  1.2  0.2949  27.1448  38.5706
218.0  1.2  0.2949  28.1186  38.6681
218.0  1.2  0.2949  29.1273  36.3862
218.0  1.2  0.2949  30.1722  36.4778
218.0  1.2  0.2949  31.2546  36.5736
218.0  1.2  0.2949  32.3758  36.6733
218.0  1.2  0.2949  33.5372  36.7762
218.0  1.2  0.2949  34.7403  36.8820
218.0  1.2  0.2949  35.9865  36.9903
218.0  1.2  0.2949  37.2775  36.6039
218.0  1.2  0.2949  38.6148  36.6862
218.0  1.2  0.2949  40.0000  36.4069
218.0  1.2  0.3068  5.0000  107.9396
218.0  1.2  0.3068  5.1794  97.1223
218.0  1.2  0.3068  5.3652  87.5479
218.0  1.2  0.3068  5.5576  86.3033
218.0  1.2  0.3068  5.7570  83.8989
218.0  1.2  0.3068  5.9635  80.3162
218.0  1.2  0.3068  6.1775  79.1261
218.0  1.2  0.3068  6.3991  77.0959
218.0  1.2  0.3068  6.6286  77.5360
218.0  1.2  0.3068  6.8664  74.6316
218.0  1.2  0.3068  7.1127  74.1207
218.0  1.2  0.3068  7.3679  73.5176
218.0  1.2  0.3068  7.6322  72.2617
218.0  1.2  0.3068  7.9060  70.1016
218.0  1.2  0.3068  8.1896  68.6122
218.0  1.2  0.3068  8.4834  68.0527
218.0  1.2  0.3068  8.7877  64.8701
218.0  1.2  0.3068  9.1030  64.6452
218.0  1.2  0.3068  9.4295  62.1975
218.0  1.2  0.3068  9.7678  62.2088
218.0  1.2  0.3068  10.1182  60.2762
218.0  1.2  0.3068  10.4811  57.0731
218.0  1.2  0.3068  10.8571  57.4133
218.0  1.2  0.3068  11.2466  55.0335
218.0  1.2  0.3068  11.6501  55.6301
218.0  1.2  0.3068  12.0680  53.1701
218.0  1.2  0.3068  12.5009  51.2727
218.0  1.2  0.3068  12.9494  51.8373
218.0  1.2  0.3068  13.4139  50.5166
218.0  1.2  0.3068  13.8951  49.9107
218.0  1.2  0.3068  14.3936  47.9576
218.0  1.2  0.3068  14.9099  46.5904
218.0  1.2  0.3068  15.4448  45.1250
218.0  1.2  0.3068  15.9988  45.0113
218.0  1.2  0.3068  16.5728  45.3483
218.0  1.2  0.3068  17.1673  45.6807
218.0  1.2  0.3068  17.7831  43.9368
218.0  1.2  0.3068  18.4211  44.1921
218.0  1.2  0.3068  19.0819  42.8971
218.0  1.2  0.3068  19.7664  40.6760
218.0  1.2  0.3068  20.4755  40.8327
218.0  1.2  0.3068  21.2100  40.9944
218.0  1.2  0.3068  21.9709  39.0729
218.0  1.2  0.3068  22.7591  39.2289
218.0  1.2  0.3068  23.5755  39.3895
218.0  1.2  0.3068  24.4212  39.5543
218.0  1.2  0.3068  25.2973  39.7228
218.0  1.2  0.3068  26.2048  38.3269
218.0  1.2  0.3068  27.1448  38.4957
218.0  1.2  0.3068  28.1186  38.6673
218.0  1.2  0.3068  29.1273  38.8413
218.0  1.2  0.3068  30.1722  38.3118
218.0  1.2  0.3068  31.2546  38.5089
218.0  1.2  0.3068  32.3758  38.7061
218.0  1.2  0.3068  33.5372  35.7842
218.0  1.2  0.3068  34.7403  35.9229
218.0  1.2  0.3068  35.9865  36.0636
218.0  1.2  0.3068  37.2775  36.2059
218.0  1.2  0.3068  38.6148  36.3492
218.0  1.2  0.3068  40.0000  36.4933
218.0  1.2  0.3186  5.0000  125.2057
218.0  1.2  0.3186  5.1794  111.3053
218.0  1.2  0.3186  5.3652  99.3008
218.0  1.2  0.3186  5.5576  87.8884
