# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
218.0  1.1  0.2119  6.3991  75.9140
218.0  1.1  0.2119  6.6286  77.0540
218.0  1.1  0.2119  6.8664  74.2860
218.0  1.1  0.2119  7.1127  74.4942
218.0  1.1  0.2119  7.3679  73.4163
218.0  1.1  0.2119  7.6322  71.6349
218.0  1.1  0.2119  7.9060  72.3123
218.0  1.1  0.2119  8.1896  71.9446
218.0  1.1  0.2119  8.4834  68.7361
218.0  1.1  0.2119  8.7877  69.4151
218.0  1.1  0.2119  9.1030  68.5258
218.0  1.1  0.2119  9.4295  67.1582
218.0  1.1  0.2119  9.7678  65.5471
218.0  1.1  0.2119  10.1182  65.5944
218.0  1.1  0.2119  10.4811  65.4594
218.0  1.1  0.2119  10.8571  64.7052
218.0  1.1  0.2119  11.2466  63.8065
218.0  1.1  0.2119  11.6501  62.4002
218.0  1.1  0.2119  12.0680  61.6223
218.0  1.1  0.2119  12.5009  60.5365
218.0  1.1  0.2119  12.9494  60.5360
218.0  1.1  0.2119  13.4139  59.6364
218.0  1.1  0.2119  13.8951  59.6213
218.0  1.1  0.2119  14.3936  59.2542
218.0  1.1  0.2119  14.9099  57.3140
218.0  1.1  0.2119  15.4448  57.1785
218.0  1.1  0.2119  15.9988  56.0539
218.0  1.1  0.2119  16.5728  55.9894
218.0  1.1  0.2119  17.1673  54.0548
218.0  1.1  0.2119  17.7831  53.8703
218.0  1.1  0.2119  18.4211  53.6885
218.0  1.1  0.2119  19.0819  53.5100
218.0  1.1  0.2119  19.7664  53.1082
218.0  1.1  0.2119  20.4755  52.9436
218.0  1.1  0.2119  21.2100  52.7828
218.0  1.1  0.2119  21.9709  52.6261
218.0  1.1  0.2119  22.7591  52.3696
218.0  1.1  0.2119  23.5755  50.1887
218.0  1.1  0.2119  24.4212  50.0027
218.0  1.1  0.2119  25.2973  49.8237
218.0  1.1  0.2119  26.2048  49.6515
218.0  1.1  0.2119  27.1448  49.4861
218.0  1.1  0.2119  28.1186  49.3275
218.0  1.1  0.2119  29.1273  47.9565
218.0  1.1  0.2119  30.1722  47.7857
218.0  1.1  0.2119  31.2546  46.0270
218.0  1.1  0.2119  32.3758  45.8726
218.0  1.1  0.2119  33.5372  45.7254
218.0  1.1  0.2119  34.7403  45.5852
218.0  1.1  0.2119  35.9865  45.4517
218.0  1.1  0.2119  37.2775  45.3247
218.0  1.1  0.2119  38.6148  45.2039
218.0  1.1  0.2119  40.0000  45.0891
218.0  1.1  0.2237  5.0000  79.8945
218.0  1.1  0.2237  5.1794  79.5745
218.0  1.1  0.2237  5.3652  79.6504
218.0  1.1  0.2237  5.5576  80.1410
218.0  1.1  0.2237  5.7570  78.8531
218.0  1.1  0.2237  5.9635  79.0916
218.0  1.1  0.2237  6.1775  78.1375
218.0  1.1  0.2237  6.3991  76.7336
218.0  1.1  0.2237  6.6286  75.2757
218.0  1.1  0.2237  6.8664  74.1609
218.0  1.1  0.2237  7.1127  72.7394
218.0  1.1  0.2237  7.3679  72.1881
218.0  1.1  0.2237  7.6322  72.2281
218.0  1.1  0.2237  7.9060  71.0056
218.0  1.1  0.2237  8.1896  68.4717
218.0  1.1  0.2237  8.4834  68.7424
218.0  1.1  0.2237  8.7877  68.2960
218.0  1.1  0.2237  9.1030  66.8750
218.0  1.1  0.2237  9.4295  65.2743
218.0  1.1  0.2237  9.7678  66.0597
218.0  1.1  0.2237  10.1182  64.7324
218.0  1.1  0.2237  10.4811  63.4101
218.0  1.1  0.2237  10.8571  61.5424
218.0  1.1  0.2237  11.2466  61.0814
218.0  1.1  0.2237  11.6501  61.2860
218.0  1.1  0.2237  12.0680  60.0357
218.0  1.1  0.2237  12.5009  59.1650
218.0  1.1  0.2237  12.9494  59.3966
218.0  1.1  0.2237  13.4139  57.7396
218.0  1.1  0.2237  13.8951  56.8625
218.0  1.1  0.2237  14.3936  55.3760
218.0  1.1  0.2237  14.9099  55.3094
218.0  1.1  0.2237  15.4448  55.2400
218.0  1.1  0.2237  15.9988  54.3809
218.0  1.1  0.2237  16.5728  54.3093
218.0  1.1  0.2237  17.1673  54.0722
218.0  1.1  0.2237  17.7831  52.7461
218.0  1.1  0.2237  18.4211  51.6479
218.0  1.1  0.2237  19.0819  51.5005
218.0  1.1  0.2237  19.7664  50.6148
218.0  1.1  0.2237  20.4755  50.5307
218.0  1.1  0.2237  21.2100  48.3502
218.0  1.1  0.2237  21.9709  48.1852
218.0  1.1  0.2237  22.7591  48.0266
218.0  1.1  0.2237  23.5755  47.8743
218.0  1.1  0.2237  24.4212  47.7283
218.0  1.1  0.2237  25.2973  47.5887
218.0  1.1  0.2237  26.2048  47.3429
218.0  1.1  0.2237  27.1448  47.2208
218.0  1.1  0.2237  28.1186  47.1046
218.0  1.1  0.2237  29.1273  46.9943
218.0  1.1  0.2237  30.1722  46.8897
218.0  1.1  0.2237  31.2546  46.5990
218.0  1.1  0.2237  32.3758  46.4792
218.0  1.1  0.2237  33.5372  44.3798
218.0  1.1  0.2237  34.7403  44.2694
218.0  1.1  0.2237  35.9865  44.1652
218.0  1.1  0.2237  37.2775  44.0670
218.0  1.1  0.2237  38.6148  43.9745
218.0  1.1  0.2237  40.0000  43.8875
218.0  1.1  0.2356  5.0000  80.6756
218.0  1.1  0.2356  5.1794  78.9771
218.0  1.1  0.2356  5.3652  78.4011
218.0  1.1  0.2356  5.5576  79.0881
218.0  1.1  0.2356  5.7570  78.2789
218.0  1.1  0.2356  5.9635  77.1392
218.0  1.1  0.2356  6.1775  76.8772
218.0  1.1  0.2356  6.3991  75.5510
218.0  1.1  0.2356  6.6286  76.6359
218.0  1.1  0.2356  6.8664  73.2782
218.0  1.1  0.2356  7.1127  71.8865
218.0  1.1  0.2356  7.3679  71.2612
218.0  1.1  0.2356  7.6322  70.7144
218.0  1.1  0.2356  7.9060  68.2724
218.0  1.1  0.2356  8.1896  69.6435
218.0  1.1  0.2356  8.4834  68.2763
218.0  1.1  0.2356  8.7877  65.0820
218.0  1.1  0.2356  9.1030  64.9949
218.0  1.1  0.2356  9.4295  64.8981
218.0  1.1  0.2356  9.7678  62.8626
218.0  1.1  0.2356  10.1182  61.6515
218.0  1.1  0.2356  10.4811  61.6756
218.0  1.1  0.2356  10.8571  61.1870
218.0  1.1  0.2356  11.2466  60.6197
218.0  1.1  0.2356  11.6501  59.3338
218.0  1.1  0.2356  12.0680  57.2745
218.0  1.1  0.2356  12.5009  57.6248
218.0  1.1  0.2356  12.9494  56.5362
218.0  1.1  0.2356  13.4139  56.6395
218.0  1.1  0.2356  13.8951  55.3786
218.0  1.1  0.2356  14.3936  54.6040
218.0  1.1  0.2356  14.9099  54.7375
218.0  1.1  0.2356  15.4448  52.8859
218.0  1.1  0.2356  15.9988  52.0014
218.0  1.1  0.2356  16.5728  52.0461
218.0  1.1  0.2356  17.1673  50.1651
218.0  1.1  0.2356  17.7831  50.0739
218.0  1.1  0.2356  18.4211  49.9850
218.0  1.1  0.2356  19.0819  49.8986
218.0  1.1  0.2356  19.7664  49.1306
218.0  1.1  0.2356  20.4755  49.0522
218.0  1.1  0.2356  21.2100  48.9768
218.0  1.1  0.2356  21.9709  48.9046
218.0  1.1  0.2356  22.7591  46.3167
218.0  1.1  0.2356  23.5755  46.1975
218.0  1.1  0.2356  24.4212  46.0846
218.0  1.1  0.2356  25.2973  45.4454
218.0  1.1  0.2356  26.2048  45.3855
218.0  1.1  0.2356  27.1448  45.3296
218.0  1.1  0.2356  28.1186  42.9368
218.0  1.1  0.2356  29.1273  42.8305
218.0  1.1  0.2356  30.1722  42.7310
218.0  1.1  0.2356  31.2546  42.6379
218.0  1.1  0.2356  32.3758  42.5511
218.0  1.1  0.2356  33.5372  42.4703
218.0  1.1  0.2356  34.7403  42.3953
218.0  1.1  0.2356  35.9865  42.3258
218.0  1.1  0.2356  37.2775  42.2576
218.0  1.1  0.2356  38.6148  42.2018
218.0  1.1  0.2356  40.0000  42.1477
218.0  1.1  0.2475  5.0000  80.4583
218.0  1.1  0.2475  5.1794  80.2899
218.0  1.1  0.2475  5.3652  78.1322
218.0  1.1  0.2475  5.5576  77.8436
218.0  1.1  0.2475  5.7570  77.1900
218.0  1.1  0.2475  5.9635  77.6559
218.0  1.1  0.2475  6.1775  76.4367
218.0  1.1  0.2475  6.3991  77.0731
218.0  1.1  0.2475  6.6286  74.6578
218.0  1.1  0.2475  6.8664  73.0803
218.0  1.1  0.2475  7.1127  71.7607
218.0  1.1  0.2475  7.3679  71.1958
218.0  1.1  0.2475  7.6322  69.9150
218.0  1.1  0.2475  7.9060  69.3815
218.0  1.1  0.2475  8.1896  68.3772
218.0  1.1  0.2475  8.4834  65.4493
218.0  1.1  0.2475  8.7877  66.7709
218.0  1.1  0.2475  9.1030  65.2641
218.0  1.1  0.2475  9.4295  63.1975
218.0  1.1  0.2475  9.7678  62.3855
218.0  1.1  0.2475  10.1182  61.9490
218.0  1.1  0.2475  10.4811  61.2213
218.0  1.1  0.2475  10.8571  59.4960
218.0  1.1  0.2475  11.2466  58.0560
218.0  1.1  0.2475  11.6501  57.6185
218.0  1.1  0.2475  12.0680  57.9414
218.0  1.1  0.2475  12.5009  56.3192
218.0  1.1  0.2475  12.9494  55.0745
218.0  1.1  0.2475  13.4139  55.4084
218.0  1.1  0.2475  13.8951  53.1377
218.0  1.1  0.2475  14.3936  51.8026
218.0  1.1  0.2475  14.9099  51.8491
218.0  1.1  0.2475  15.4448  51.8928
218.0  1.1  0.2475  15.9988  50.6674
218.0  1.1  0.2475  16.5728  50.7007
218.0  1.1  0.2475  17.1673  50.0737
218.0  1.1  0.2475  17.7831  50.1501
218.0  1.1  0.2475  18.4211  47.9292
218.0  1.1  0.2475  19.0819  47.2764
218.0  1.1  0.2475  19.7664  47.2969
218.0  1.1  0.2475  20.4755  45.1942
218.0  1.1  0.2475  21.2100  45.1153
218.0  1.1  0.2475  21.9709  45.0417
218.0  1.1  0.2475  22.7591  44.9735
218.0  1.1  0.2475  23.5755  44.9106
218.0  1.1  0.2475  24.4212  44.2679
218.0  1.1  0.2475  25.2973  44.2174
218.0  1.1  0.2475  26.2048  44.1718
218.0  1.1  0.2475  27.1448  44.1311
218.0  1.1  0.2475  28.1186  44.0951
218.0  1.1  0.2475  29.1273  44.0637
218.0  1.1  0.2475  30.1722  44.0368
218.0  1.1  0.2475  31.2546  41.3655
218.0  1.1  0.2475  32.3758  41.3110
218.0  1.1  0.2475  33.5372  41.2620
218.0  1.1  0.2475  34.7403  41.2183
218.0  1.1  0.2475  35.9865  40.8662
218.0  1.1  0.2475  37.2775  40.8587
218.0  1.1  0.2475  38.6148  40.8544
218.0  1.1  0.2475  40.0000  40.8532
218.0  1.1  0.2593  5.0000  83.2334
218.0  1.1  0.2593  5.1794  80.1955
218.0  1.1  0.2593  5.3652  79.4318
218.0  1.1  0.2593  5.5576  78.8178
218.0  1.1  0.2593  5.7570  76.4789
218.0  1.1  0.2593  5.9635  75.8309
218.0  1.1  0.2593  6.1775  76.2096
218.0  1.1  0.2593  6.3991  76.0895
218.0  1.1  0.2593  6.6286  74.8361
218.0  1.1  0.2593  6.8664  74.4026
218.0  1.1  0.2593  7.1127  72.2853
218.0  1.1  0.2593  7.3679  71.9968
218.0  1.1  0.2593  7.6322  69.0303
218.0  1.1  0.2593  7.9060  68.2499
218.0  1.1  0.2593  8.1896  66.8400
218.0  1.1  0.2593  8.4834  67.1729
218.0  1.1  0.2593  8.7877  65.7495
218.0  1.1  0.2593  9.1030  62.3928
218.0  1.1  0.2593  9.4295  63.6528
218.0  1.1  0.2593  9.7678  61.8513
218.0  1.1  0.2593  10.1182  62.3238
218.0  1.1  0.2593  10.4811  58.7505
218.0  1.1  0.2593  10.8571  57.8474
218.0  1.1  0.2593  11.2466  57.9040
218.0  1.1  0.2593  11.6501  57.5048
218.0  1.1  0.2593  12.0680  55.8230
218.0  1.1  0.2593  12.5009  54.2107
218.0  1.1  0.2593  12.9494  53.3525
218.0  1.1  0.2593  13.4139  53.5881
218.0  1.1  0.2593  13.8951  53.7070
218.0  1.1  0.2593  14.3936  52.1689
218.0  1.1  0.2593  14.9099  51.0277
218.0  1.1  0.2593  15.4448  51.2715
218.0  1.1  0.2593  15.9988  48.8786
218.0  1.1  0.2593  16.5728  48.9818
218.0  1.1  0.2593  17.1673  47.2380
218.0  1.1  0.2593  17.7831  47.2590
218.0  1.1  0.2593  18.4211  47.2816
218.0  1.1  0.2593  19.0819  46.1276
218.0  1.1  0.2593  19.7664  46.1500
218.0  1.1  0.2593  20.4755  46.1743
218.0  1.1  0.2593  21.2100  45.7273
218.0  1.1  0.2593  21.9709  45.7791
218.0  1.1  0.2593  22.7591  43.2657
218.0  1.1  0.2593  23.5755  43.2348
218.0  1.1  0.2593  24.4212  42.9002
218.0  1.1  0.2593  25.2973  42.9344
218.0  1.1  0.2593  26.2048  40.5813
218.0  1.1  0.2593  27.1448  40.5483
218.0  1.1  0.2593  28.1186  40.5212
218.0  1.1  0.2593  29.1273  40.4997
218.0  1.1  0.2593  30.1722  40.4834
218.0  1.1  0.2593  31.2546  40.4722
218.0  1.1  0.2593  32.3758  40.4657
218.0  1.1  0.2593  33.5372  40.4638
218.0  1.1  0.2593  34.7403  39.9831
218.0  1.1  0.2593  35.9865  39.9908
218.0  1.1  0.2593  37.2775  40.0021
218.0  1.1  0.2593  38.6148  40.0168
218.0  1.1  0.2593  40.0000  40.0346
218.0  1.1  0.2712  5.0000  84.0144
218.0  1.1  0.2712  5.1794  79.7340
218.0  1.1  0.2712  5.3652  78.0766
218.0  1.1  0.2712  5.5576  78.6412
218.0  1.1  0.2712  5.7570  78.0861
218.0  1.1  0.2712  5.9635  76.7293
218.0  1.1  0.2712  6.1775  76.7739
218.0  1.1  0.2712  6.3991  74.9933
218.0  1.1  0.2712  6.6286  74.1493
218.0  1.1  0.2712  6.8664  73.1082
218.0  1.1  0.2712  7.1127  72.6093
218.0  1.1  0.2712  7.3679  71.2901
218.0  1.1  0.2712  7.6322  69.6783
218.0  1.1  0.2712  7.9060  68.2149
218.0  1.1  0.2712  8.1896  66.6061
218.0  1.1  0.2712  8.4834  66.2766
218.0  1.1  0.2712  8.7877  63.4119
218.0  1.1  0.2712  9.1030  64.6685
218.0  1.1  0.2712  9.4295  62.8735
218.0  1.1  0.2712  9.7678  60.4450
218.0  1.1  0.2712  10.1182  60.0752
218.0  1.1  0.2712  10.4811  58.7333
218.0  1.1  0.2712  10.8571  58.6716
218.0  1.1  0.2712  11.2466  56.5382
218.0  1.1  0.2712  11.6501  55.6142
218.0  1.1  0.2712  12.0680  54.3106
218.0  1.1  0.2712  12.5009  54.4863
218.0  1.1  0.2712  12.9494  53.6234
218.0  1.1  0.2712  13.4139  51.9899
218.0  1.1  0.2712  13.8951  50.2607
218.0  1.1  0.2712  14.3936  50.6512
218.0  1.1  0.2712  14.9099  49.2719
218.0  1.1  0.2712  15.4448  49.4483
218.0  1.1  0.2712  15.9988  49.6214
218.0  1.1  0.2712  16.5728  47.9989
218.0  1.1  0.2712  17.1673  46.9636
218.0  1.1  0.2712  17.7831  47.1602
218.0  1.1  0.2712  18.4211  45.1264
218.0  1.1  0.2712  19.0819  44.8626
218.0  1.1  0.2712  19.7664  44.8740
218.0  1.1  0.2712  20.4755  42.9046
218.0  1.1  0.2712  21.2100  42.9349
218.0  1.1  0.2712  21.9709  42.9695
218.0  1.1  0.2712  22.7591  43.0080
218.0  1.1  0.2712  23.5755  42.7961
218.0  1.1  0.2712  24.4212  42.0041
218.0  1.1  0.2712  25.2973  42.0515
218.0  1.1  0.2712  26.2048  41.7607
218.0  1.1  0.2712  27.1448  41.8422
218.0  1.1  0.2712  28.1186  41.8679
218.0  1.1  0.2712  29.1273  41.9381
218.0  1.1  0.2712  30.1722  39.2020
218.0  1.1  0.2712  31.2546  39.2234
218.0  1.1  0.2712  32.3758  39.1580
218.0  1.1  0.2712  33.5372  39.2264
218.0  1.1  0.2712  34.7403  39.2969
218.0  1.1  0.2712  35.9865  39.3506
218.0  1.1  0.2712  37.2775  36.7730
218.0  1.1  0.2712  38.6148  36.8022
218.0  1.1  0.2712  40.0000  36.8347
218.0  1.1  0.2831  5.0000  84.7967
218.0  1.1  0.2831  5.1794  81.7296
218.0  1.1  0.2831  5.3652  80.5520
218.0  1.1  0.2831  5.5576  78.3467
218.0  1.1  0.2831  5.7570  77.8810
218.0  1.1  0.2831  5.9635  76.6546
218.0  1.1  0.2831  6.1775  76.5455
218.0  1.1  0.2831  6.3991  74.9783
218.0  1.1  0.2831  6.6286  74.5656
218.0  1.1  0.2831  6.8664  74.1458
218.0  1.1  0.2831  7.1127  73.7071
218.0  1.1  0.2831  7.3679  71.4645
218.0  1.1  0.2831  7.6322  70.9174
218.0  1.1  0.2831  7.9060  67.8265
218.0  1.1  0.2831  8.1896  66.7754
218.0  1.1  0.2831  8.4834  64.4791
218.0  1.1  0.2831  8.7877  64.7322
218.0  1.1  0.2831  9.1030  64.0115
218.0  1.1  0.2831  9.4295  60.7130
218.0  1.1  0.2831  9.7678  61.9183
218.0  1.1  0.2831  10.1182  59.8037
218.0  1.1  0.2831  10.4811  59.7107
218.0  1.1  0.2831  10.8571  56.8885
218.0  1.1  0.2831  11.2466  57.0481
218.0  1.1  0.2831  11.6501  55.6519
218.0  1.1  0.2831  12.0680  55.4014
218.0  1.1  0.2831  12.5009  53.3120
218.0  1.1  0.2831  12.9494  52.2429
218.0  1.1  0.2831  13.4139  50.6396
218.0  1.1  0.2831  13.8951  51.0981
218.0  1.1  0.2831  14.3936  49.7116
218.0  1.1  0.2831  14.9099  50.0480
218.0  1.1  0.2831  15.4448  48.5183
218.0  1.1  0.2831  15.9988  46.6697
218.0  1.1  0.2831  16.5728  46.9911
218.0  1.1  0.2831  17.1673  45.2572
218.0  1.1  0.2831  17.7831  45.4090
218.0  1.1  0.2831  18.4211  45.5612
218.0  1.1  0.2831  19.0819  44.0041
218.0  1.1  0.2831  19.7664  44.1464
218.0  1.1  0.2831  20.4755  43.2583
218.0  1.1  0.2831  21.2100  43.4383
218.0  1.1  0.2831  21.9709  43.6172
218.0  1.1  0.2831  22.7591  41.2052
218.0  1.1  0.2831  23.5755  41.0843
218.0  1.1  0.2831  24.4212  41.2106
218.0  1.1  0.2831  25.2973  39.0582
218.0  1.1  0.2831  26.2048  39.1223
218.0  1.1  0.2831  27.1448  39.1908
218.0  1.1  0.2831  28.1186  39.2634
218.0  1.1  0.2831  29.1273  39.3399
218.0  1.1  0.2831  30.1722  39.0643
218.0  1.1  0.2831  31.2546  39.1037
218.0  1.1  0.2831  32.3758  38.5851
218.0  1.1  0.2831  33.5372  38.6724
218.0  1.1  0.2831  34.7403  38.7621
218.0  1.1  0.2831  35.9865  38.6659
218.0  1.1  0.2831  37.2775  38.7779
218.0  1.1  0.2831  38.6148  38.8906
218.0  1.1  0.2831  40.0000  38.8974
218.0  1.1  0.2949  5.0000  90.3110
218.0  1.1  0.2949  5.1794  85.2791
218.0  1.1  0.2949  5.3652  83.3736
218.0  1.1  0.2949  5.5576  81.4469
218.0  1.1  0.2949  5.7570  78.5674
218.0  1.1  0.2949  5.9635  77.1207
218.0  1.1  0.2949  6.1775  76.6660
218.0  1.1  0.2949  6.3991  75.3190
218.0  1.1  0.2949  6.6286  73.7692
218.0  1.1  0.2949  6.8664  74.0365
218.0  1.1  0.2949  7.1127  72.5893
218.0  1.1  0.2949  7.3679  71.2202
218.0  1.1  0.2949  7.6322  70.4160
218.0  1.1  0.2949  7.9060  68.0436
218.0  1.1  0.2949  8.1896  67.1728
218.0  1.1  0.2949  8.4834  66.6990
218.0  1.1  0.2949  8.7877  65.1852
218.0  1.1  0.2949  9.1030  62.4026
218.0  1.1  0.2949  9.4295  62.4587
218.0  1.1  0.2949  9.7678  61.2619
218.0  1.1  0.2949  10.1182  57.8273
218.0  1.1  0.2949  10.4811  58.7158
218.0  1.1  0.2949  10.8571  56.4307
218.0  1.1  0.2949  11.2466  57.1277
218.0  1.1  0.2949  11.6501  54.5699
218.0  1.1  0.2949  12.0680  53.1764
218.0  1.1  0.2949  12.5009  51.8030
218.0  1.1  0.2949  12.9494  52.4573
218.0  1.1  0.2949  13.4139  51.9887
218.0  1.1  0.2949  13.8951  49.9492
218.0  1.1  0.2949  14.3936  48.7816
218.0  1.1  0.2949  14.9099  47.5615
218.0  1.1  0.2949  15.4448  47.3626
218.0  1.1  0.2949  15.9988  47.7505
218.0  1.1  0.2949  16.5728  46.1876
218.0  1.1  0.2949  17.1673  46.4800
218.0  1.1  0.2949  17.7831  45.0565
218.0  1.1  0.2949  18.4211  43.2216
218.0  1.1  0.2949  19.0819  43.3888
218.0  1.1  0.2949  19.7664  41.4816
218.0  1.1  0.2949  20.4755  41.6350
218.0  1.1  0.2949  21.2100  41.7911
218.0  1.1  0.2949  21.9709  41.9498
218.0  1.1  0.2949  22.7591  42.1108
218.0  1.1  0.2949  23.5755  40.6346
218.0  1.1  0.2949  24.4212  40.7918
218.0  1.1  0.2949  25.2973  40.9509
218.0  1.1  0.2949  26.2048  40.2572
218.0  1.1  0.2949  27.1448  40.4458
218.0  1.1  0.2949  28.1186  37.8337
218.0  1.1  0.2949  29.1273  37.9412
218.0  1.1  0.2949  30.1722  38.0523
218.0  1.1  0.2949  31.2546  38.1666
218.0  1.1  0.2949  32.3758  38.2837
218.0  1.1  0.2949  33.5372  36.0263
218.0  1.1  0.2949  34.7403  36.1346
218.0  1.1  0.2949  35.9865  36.2453
218.0  1.1  0.2949  37.2775  36.3581
218.0  1.1  0.2949  38.6148  36.4726
218.0  1.1  0.2949  40.0000  36.5886
218.0  1.1  0.3068  5.0000  95.4210
218.0  1.1  0.3068  5.1794  94.2953
218.0  1.1  0.3068  5.3652  87.1019
218.0  1.1  0.3068  5.5576  82.4131
218.0  1.1  0.3068  5.7570  82.3598
218.0  1.1  0.3068  5.9635  78.7670
218.0  1.1  0.3068  6.1775  77.6383
218.0  1.1  0.3068  6.3991  75.4591
218.0  1.1  0.3068  6.6286  73.5588
218.0  1.1  0.3068  6.8664  73.2879
218.0  1.1  0.3068  7.1127  72.9186
218.0  1.1  0.3068  7.3679  71.5945
218.0  1.1  0.3068  7.6322  69.7650
218.0  1.1  0.3068  7.9060  69.9731
218.0  1.1  0.3068  8.1896  67.6880
218.0  1.1  0.3068  8.4834  66.3237
218.0  1.1  0.3068  8.7877  64.0962
218.0  1.1  0.3068  9.1030  63.0193
218.0  1.1  0.3068  9.4295  62.8181
218.0  1.1  0.3068  9.7678  60.0897
218.0  1.1  0.3068  10.1182  59.9655
218.0  1.1  0.3068  10.4811  58.1975
218.0  1.1  0.3068  10.8571  55.5965
218.0  1.1  0.3068  11.2466  55.3499
218.0  1.1  0.3068  11.6501  56.2680
218.0  1.1  0.3068  12.0680  53.5330
218.0  1.1  0.3068  12.5009  54.3537
218.0  1.1  0.3068  12.9494  50.5838
218.0  1.1  0.3068  13.4139  49.9346
218.0  1.1  0.3068  13.8951  48.5807
218.0  1.1  0.3068  14.3936  49.1519
218.0  1.1  0.3068  14.9099  48.5655
218.0  1.1  0.3068  15.4448  46.5863
218.0  1.1  0.3068  15.9988  45.3421
218.0  1.1  0.3068  16.5728  45.6530
218.0  1.1  0.3068  17.1673  44.2056
218.0  1.1  0.3068  17.7831  44.1271
218.0  1.1  0.3068  18.4211  44.4792
218.0  1.1  0.3068  19.0819  42.8242
218.0  1.1  0.3068  19.7664  43.1021
218.0  1.1  0.3068  20.4755  41.7860
218.0  1.1  0.3068  21.2100  42.0965
218.0  1.1  0.3068  21.9709  39.9315
218.0  1.1  0.3068  22.7591  40.1149
218.0  1.1  0.3068  23.5755  40.3015
218.0  1.1  0.3068  24.4212  38.4142
218.0  1.1  0.3068  25.2973  38.5925
218.0  1.1  0.3068  26.2048  38.7736
218.0  1.1  0.3068  27.1448  38.9571
218.0  1.1  0.3068  28.1186  39.1427
218.0  1.1  0.3068  29.1273  39.3300
218.0  1.1  0.3068  30.1722  37.9544
218.0  1.1  0.3068  31.2546  38.1386
218.0  1.1  0.3068  32.3758  38.3237
218.0  1.1  0.3068  33.5372  37.7774
218.0  1.1  0.3068  34.7403  37.9827
218.0  1.1  0.3068  35.9865  38.1873
218.0  1.1  0.3068  37.2775  38.3907
218.0  1.1  0.3068  38.6148  35.5108
218.0  1.1  0.3068  40.0000  35.6566
218.0  1.1  0.3186  5.0000  117.0610
218.0  1.1  0.3186  5.1794  100.6201
218.0  1.1  0.3186  5.3652  89.3825
218.0  1.1  0.3186  5.5576  87.3590
