# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
218.0  0.7  0.2119  9.7678  64.9693
218.0  0.7  0.2119  10.1182  63.5531
218.0  0.7  0.2119  10.4811  62.4080
218.0  0.7  0.2119  10.8571  62.9317
218.0  0.7  0.2119  11.2466  63.5084
218.0  0.7  0.2119  11.6501  62.3932
218.0  0.7  0.2119  12.0680  60.5717
218.0  0.7  0.2119  12.5009  61.0839
218.0  0.7  0.2119  12.9494  59.3178
218.0  0.7  0.2119  13.4139  59.6933
218.0  0.7  0.2119  13.8951  59.9064
218.0  0.7  0.2119  14.3936  59.2356
218.0  0.7  0.2119  14.9099  58.7972
218.0  0.7  0.2119  15.4448  59.0145
218.0  0.7  0.2119  15.9988  57.8586
218.0  0.7  0.2119  16.5728  57.3329
218.0  0.7  0.2119  17.1673  55.7454
218.0  0.7  0.2119  17.7831  55.9512
218.0  0.7  0.2119  18.4211  55.2612
218.0  0.7  0.2119  19.0819  55.3148
218.0  0.7  0.2119  19.7664  55.3694
218.0  0.7  0.2119  20.4755  55.4245
218.0  0.7  0.2119  21.2100  54.5787
218.0  0.7  0.2119  21.9709  54.6369
218.0  0.7  0.2119  22.7591  54.1914
218.0  0.7  0.2119  23.5755  54.2938
218.0  0.7  0.2119  24.4212  53.2166
218.0  0.7  0.2119  25.2973  52.7059
218.0  0.7  0.2119  26.2048  52.6932
218.0  0.7  0.2119  27.1448  51.5490
218.0  0.7  0.2119  28.1186  51.5915
218.0  0.7  0.2119  29.1273  51.6328
218.0  0.7  0.2119  30.1722  50.0450
218.0  0.7  0.2119  31.2546  50.0032
218.0  0.7  0.2119  32.3758  49.9631
218.0  0.7  0.2119  33.5372  49.9245
218.0  0.7  0.2119  34.7403  49.8873
218.0  0.7  0.2119  35.9865  49.8516
218.0  0.7  0.2119  37.2775  49.5830
218.0  0.7  0.2119  38.6148  49.5551
218.0  0.7  0.2119  40.0000  49.5282
218.0  0.7  0.2237  5.0000  73.2691
218.0  0.7  0.2237  5.1794  73.2586
218.0  0.7  0.2237  5.3652  73.4218
218.0  0.7  0.2237  5.5576  72.6447
218.0  0.7  0.2237  5.7570  73.3657
218.0  0.7  0.2237  5.9635  71.6866
218.0  0.7  0.2237  6.1775  71.0830
218.0  0.7  0.2237  6.3991  69.9233
218.0  0.7  0.2237  6.6286  68.9634
218.0  0.7  0.2237  6.8664  69.8145
218.0  0.7  0.2237  7.1127  67.8099
218.0  0.7  0.2237  7.3679  66.4646
218.0  0.7  0.2237  7.6322  66.5073
218.0  0.7  0.2237  7.9060  66.1082
218.0  0.7  0.2237  8.1896  65.1842
218.0  0.7  0.2237  8.4834  64.3836
218.0  0.7  0.2237  8.7877  64.7955
218.0  0.7  0.2237  9.1030  63.5891
218.0  0.7  0.2237  9.4295  63.8661
218.0  0.7  0.2237  9.7678  61.5137
218.0  0.7  0.2237  10.1182  61.9968
218.0  0.7  0.2237  10.4811  62.4575
218.0  0.7  0.2237  10.8571  61.4411
218.0  0.7  0.2237  11.2466  60.9973
218.0  0.7  0.2237  11.6501  60.3048
218.0  0.7  0.2237  12.0680  58.9992
218.0  0.7  0.2237  12.5009  59.2289
218.0  0.7  0.2237  12.9494  59.7274
218.0  0.7  0.2237  13.4139  58.4617
218.0  0.7  0.2237  13.8951  58.0820
218.0  0.7  0.2237  14.3936  57.1094
218.0  0.7  0.2237  14.9099  57.1806
218.0  0.7  0.2237  15.4448  55.5795
218.0  0.7  0.2237  15.9988  55.3950
218.0  0.7  0.2237  16.5728  55.5638
218.0  0.7  0.2237  17.1673  55.3436
218.0  0.7  0.2237  17.7831  54.4578
218.0  0.7  0.2237  18.4211  54.6258
218.0  0.7  0.2237  19.0819  53.6139
218.0  0.7  0.2237  19.7664  53.8344
218.0  0.7  0.2237  20.4755  52.7812
218.0  0.7  0.2237  21.2100  51.4997
218.0  0.7  0.2237  21.9709  51.6550
218.0  0.7  0.2237  22.7591  50.5770
218.0  0.7  0.2237  23.5755  50.6085
218.0  0.7  0.2237  24.4212  50.6411
218.0  0.7  0.2237  25.2973  50.6747
218.0  0.7  0.2237  26.2048  50.7089
218.0  0.7  0.2237  27.1448  49.9525
218.0  0.7  0.2237  28.1186  49.9902
218.0  0.7  0.2237  29.1273  50.0280
218.0  0.7  0.2237  30.1722  49.7882
218.0  0.7  0.2237  31.2546  49.8611
218.0  0.7  0.2237  32.3758  49.9324
218.0  0.7  0.2237  33.5372  47.8864
218.0  0.7  0.2237  34.7403  47.8726
218.0  0.7  0.2237  35.9865  47.8603
218.0  0.7  0.2237  37.2775  46.9875
218.0  0.7  0.2237  38.6148  47.0183
218.0  0.7  0.2237  40.0000  47.0488
218.0  0.7  0.2356  5.0000  72.9139
218.0  0.7  0.2356  5.1794  72.0350
218.0  0.7  0.2356  5.3652  71.2136
218.0  0.7  0.2356  5.5576  70.7048
218.0  0.7  0.2356  5.7570  71.7440
218.0  0.7  0.2356  5.9635  71.6083
218.0  0.7  0.2356  6.1775  70.6251
218.0  0.7  0.2356  6.3991  70.0798
218.0  0.7  0.2356  6.6286  69.0259
218.0  0.7  0.2356  6.8664  68.6426
218.0  0.7  0.2356  7.1127  67.7294
218.0  0.7  0.2356  7.3679  67.4323
218.0  0.7  0.2356  7.6322  66.8222
218.0  0.7  0.2356  7.9060  65.8392
218.0  0.7  0.2356  8.1896  64.4679
218.0  0.7  0.2356  8.4834  64.4446
218.0  0.7  0.2356  8.7877  63.2582
218.0  0.7  0.2356  9.1030  62.9765
218.0  0.7  0.2356  9.4295  61.6263
218.0  0.7  0.2356  9.7678  61.9464
218.0  0.7  0.2356  10.1182  60.4631
218.0  0.7  0.2356  10.4811  60.9196
218.0  0.7  0.2356  10.8571  59.5818
218.0  0.7  0.2356  11.2466  58.7760
218.0  0.7  0.2356  11.6501  58.5643
218.0  0.7  0.2356  12.0680  57.6944
218.0  0.7  0.2356  12.5009  58.1586
218.0  0.7  0.2356  12.9494  56.2784
218.0  0.7  0.2356  13.4139  56.8655
218.0  0.7  0.2356  13.8951  55.4256
218.0  0.7  0.2356  14.3936  55.4136
218.0  0.7  0.2356  14.9099  55.8409
218.0  0.7  0.2356  15.4448  55.0155
218.0  0.7  0.2356  15.9988  54.6735
218.0  0.7  0.2356  16.5728  53.0827
218.0  0.7  0.2356  17.1673  53.4416
218.0  0.7  0.2356  17.7831  52.9797
218.0  0.7  0.2356  18.4211  51.7018
218.0  0.7  0.2356  19.0819  51.0917
218.0  0.7  0.2356  19.7664  51.2264
218.0  0.7  0.2356  20.4755  51.3623
218.0  0.7  0.2356  21.2100  51.4988
218.0  0.7  0.2356  21.9709  50.2823
218.0  0.7  0.2356  22.7591  50.4155
218.0  0.7  0.2356  23.5755  49.5738
218.0  0.7  0.2356  24.4212  49.7498
218.0  0.7  0.2356  25.2973  49.9227
218.0  0.7  0.2356  26.2048  48.2697
218.0  0.7  0.2356  27.1448  47.4066
218.0  0.7  0.2356  28.1186  47.5289
218.0  0.7  0.2356  29.1273  47.6494
218.0  0.7  0.2356  30.1722  46.1128
218.0  0.7  0.2356  31.2546  46.1391
218.0  0.7  0.2356  32.3758  46.1668
218.0  0.7  0.2356  33.5372  46.1956
218.0  0.7  0.2356  34.7403  46.2254
218.0  0.7  0.2356  35.9865  46.2561
218.0  0.7  0.2356  37.2775  45.6046
218.0  0.7  0.2356  38.6148  45.6389
218.0  0.7  0.2356  40.0000  45.6738
218.0  0.7  0.2475  5.0000  71.8512
218.0  0.7  0.2475  5.1794  71.0838
218.0  0.7  0.2475  5.3652  70.2645
218.0  0.7  0.2475  5.5576  71.3254
218.0  0.7  0.2475  5.7570  70.1936
218.0  0.7  0.2475  5.9635  70.7467
218.0  0.7  0.2475  6.1775  70.2965
218.0  0.7  0.2475  6.3991  69.0540
218.0  0.7  0.2475  6.6286  69.5576
218.0  0.7  0.2475  6.8664  68.2608
218.0  0.7  0.2475  7.1127  66.4813
218.0  0.7  0.2475  7.3679  66.1254
218.0  0.7  0.2475  7.6322  65.7276
218.0  0.7  0.2475  7.9060  64.4027
218.0  0.7  0.2475  8.1896  63.4450
218.0  0.7  0.2475  8.4834  63.5702
218.0  0.7  0.2475  8.7877  61.4974
218.0  0.7  0.2475  9.1030  62.0042
218.0  0.7  0.2475  9.4295  62.1569
218.0  0.7  0.2475  9.7678  60.6317
218.0  0.7  0.2475  10.1182  59.3423
218.0  0.7  0.2475  10.4811  58.5432
218.0  0.7  0.2475  10.8571  58.9613
218.0  0.7  0.2475  11.2466  58.7794
218.0  0.7  0.2475  11.6501  57.8387
218.0  0.7  0.2475  12.0680  55.9952
218.0  0.7  0.2475  12.5009  55.1054
218.0  0.7  0.2475  12.9494  55.8121
218.0  0.7  0.2475  13.4139  55.2138
218.0  0.7  0.2475  13.8951  54.6014
218.0  0.7  0.2475  14.3936  54.8126
218.0  0.7  0.2475  14.9099  52.7976
218.0  0.7  0.2475  15.4448  53.3094
218.0  0.7  0.2475  15.9988  51.7650
218.0  0.7  0.2475  16.5728  51.5613
218.0  0.7  0.2475  17.1673  51.9291
218.0  0.7  0.2475  17.7831  52.2248
218.0  0.7  0.2475  18.4211  51.6424
218.0  0.7  0.2475  19.0819  50.8280
218.0  0.7  0.2475  19.7664  50.7675
218.0  0.7  0.2475  20.4755  49.6971
218.0  0.7  0.2475  21.2100  48.8340
218.0  0.7  0.2475  21.9709  47.8126
218.0  0.7  0.2475  22.7591  48.0597
218.0  0.7  0.2475  23.5755  47.0011
218.0  0.7  0.2475  24.4212  47.1153
218.0  0.7  0.2475  25.2973  47.2305
218.0  0.7  0.2475  26.2048  47.3462
218.0  0.7  0.2475  27.1448  47.4622
218.0  0.7  0.2475  28.1186  46.3178
218.0  0.7  0.2475  29.1273  46.4312
218.0  0.7  0.2475  30.1722  46.5442
218.0  0.7  0.2475  31.2546  45.9163
218.0  0.7  0.2475  32.3758  46.0622
218.0  0.7  0.2475  33.5372  44.1895
218.0  0.7  0.2475  34.7403  44.2399
218.0  0.7  0.2475  35.9865  43.5630
218.0  0.7  0.2475  37.2775  43.6692
218.0  0.7  0.2475  38.6148  43.7744
218.0  0.7  0.2475  40.0000  43.8787
218.0  0.7  0.2593  5.0000  71.9546
218.0  0.7  0.2593  5.1794  71.7765
218.0  0.7  0.2593  5.3652  70.8561
218.0  0.7  0.2593  5.5576  69.9195
218.0  0.7  0.2593  5.7570  69.9544
218.0  0.7  0.2593  5.9635  69.0419
218.0  0.7  0.2593  6.1775  69.1432
218.0  0.7  0.2593  6.3991  67.9077
218.0  0.7  0.2593  6.6286  68.2795
218.0  0.7  0.2593  6.8664  67.4456
218.0  0.7  0.2593  7.1127  68.0110
218.0  0.7  0.2593  7.3679  65.9094
218.0  0.7  0.2593  7.6322  66.2183
218.0  0.7  0.2593  7.9060  65.8756
218.0  0.7  0.2593  8.1896  62.9274
218.0  0.7  0.2593  8.4834  61.7100
218.0  0.7  0.2593  8.7877  62.6031
218.0  0.7  0.2593  9.1030  61.7131
218.0  0.7  0.2593  9.4295  60.8363
218.0  0.7  0.2593  9.7678  59.6865
218.0  0.7  0.2593  10.1182  58.5213
218.0  0.7  0.2593  10.4811  59.7107
218.0  0.7  0.2593  10.8571  57.8812
218.0  0.7  0.2593  11.2466  57.9976
218.0  0.7  0.2593  11.6501  55.3805
218.0  0.7  0.2593  12.0680  55.8758
218.0  0.7  0.2593  12.5009  56.8774
218.0  0.7  0.2593  12.9494  54.8059
218.0  0.7  0.2593  13.4139  55.6589
218.0  0.7  0.2593  13.8951  53.0714
218.0  0.7  0.2593  14.3936  52.0808
218.0  0.7  0.2593  14.9099  52.5587
218.0  0.7  0.2593  15.4448  51.7865
218.0  0.7  0.2593  15.9988  51.3851
218.0  0.7  0.2593  16.5728  51.3046
218.0  0.7  0.2593  17.1673  51.6957
218.0  0.7  0.2593  17.7831  49.7199
218.0  0.7  0.2593  18.4211  49.4836
218.0  0.7  0.2593  19.0819  48.5020
218.0  0.7  0.2593  19.7664  47.9551
218.0  0.7  0.2593  20.4755  48.1845
218.0  0.7  0.2593  21.2100  48.4152
218.0  0.7  0.2593  21.9709  48.2071
218.0  0.7  0.2593  22.7591  47.0350
218.0  0.7  0.2593  23.5755  47.2551
218.0  0.7  0.2593  24.4212  45.9988
218.0  0.7  0.2593  25.2973  46.2588
218.0  0.7  0.2593  26.2048  46.5155
218.0  0.7  0.2593  27.1448  45.0958
218.0  0.7  0.2593  28.1186  44.4583
218.0  0.7  0.2593  29.1273  44.6630
218.0  0.7  0.2593  30.1722  43.1911
218.0  0.7  0.2593  31.2546  43.2976
218.0  0.7  0.2593  32.3758  43.4049
218.0  0.7  0.2593  33.5372  43.5128
218.0  0.7  0.2593  34.7403  43.6212
218.0  0.7  0.2593  35.9865  43.7297
218.0  0.7  0.2593  37.2775  42.6691
218.0  0.7  0.2593  38.6148  42.7759
218.0  0.7  0.2593  40.0000  42.8827
218.0  0.7  0.2712  5.0000  72.8799
218.0  0.7  0.2712  5.1794  72.4326
218.0  0.7  0.2712  5.3652  69.8004
218.0  0.7  0.2712  5.5576  69.8696
218.0  0.7  0.2712  5.7570  70.0510
218.0  0.7  0.2712  5.9635  69.6820
218.0  0.7  0.2712  6.1775  68.3900
218.0  0.7  0.2712  6.3991  69.1331
218.0  0.7  0.2712  6.6286  68.5542
218.0  0.7  0.2712  6.8664  66.8513
218.0  0.7  0.2712  7.1127  66.6805
218.0  0.7  0.2712  7.3679  66.0583
218.0  0.7  0.2712  7.6322  65.7065
218.0  0.7  0.2712  7.9060  65.6660
218.0  0.7  0.2712  8.1896  64.0102
218.0  0.7  0.2712  8.4834  63.3871
218.0  0.7  0.2712  8.7877  61.3840
218.0  0.7  0.2712  9.1030  61.6829
218.0  0.7  0.2712  9.4295  60.2240
218.0  0.7  0.2712  9.7678  59.1400
218.0  0.7  0.2712  10.1182  58.8389
218.0  0.7  0.2712  10.4811  58.8275
218.0  0.7  0.2712  10.8571  56.5781
218.0  0.7  0.2712  11.2466  56.0989
218.0  0.7  0.2712  11.6501  57.1284
218.0  0.7  0.2712  12.0680  55.0341
218.0  0.7  0.2712  12.5009  55.2946
218.0  0.7  0.2712  12.9494  53.4493
218.0  0.7  0.2712  13.4139  53.0184
218.0  0.7  0.2712  13.8951  53.6550
218.0  0.7  0.2712  14.3936  52.2351
218.0  0.7  0.2712  14.9099  52.0519
218.0  0.7  0.2712  15.4448  52.5973
218.0  0.7  0.2712  15.9988  50.0433
218.0  0.7  0.2712  16.5728  48.9710
218.0  0.7  0.2712  17.1673  49.0049
218.0  0.7  0.2712  17.7831  48.3530
218.0  0.7  0.2712  18.4211  48.7881
218.0  0.7  0.2712  19.0819  48.6524
218.0  0.7  0.2712  19.7664  48.0495
218.0  0.7  0.2712  20.4755  48.3989
218.0  0.7  0.2712  21.2100  46.5744
218.0  0.7  0.2712  21.9709  46.9667
218.0  0.7  0.2712  22.7591  45.2235
218.0  0.7  0.2712  23.5755  45.5747
218.0  0.7  0.2712  24.4212  44.5219
218.0  0.7  0.2712  25.2973  44.7311
218.0  0.7  0.2712  26.2048  44.9407
218.0  0.7  0.2712  27.1448  45.1455
218.0  0.7  0.2712  28.1186  43.5953
218.0  0.7  0.2712  29.1273  43.7954
218.0  0.7  0.2712  30.1722  43.9948
218.0  0.7  0.2712  31.2546  42.9196
218.0  0.7  0.2712  32.3758  43.1501
218.0  0.7  0.2712  33.5372  43.3780
218.0  0.7  0.2712  34.7403  41.5802
218.0  0.7  0.2712  35.9865  41.2265
218.0  0.7  0.2712  37.2775  41.3516
218.0  0.7  0.2712  38.6148  41.5236
218.0  0.7  0.2712  40.0000  39.7702
218.0  0.7  0.2831  5.0000  73.2604
218.0  0.7  0.2831  5.1794  70.3081
218.0  0.7  0.2831  5.3652  71.0251
218.0  0.7  0.2831  5.5576  70.5679
218.0  0.7  0.2831  5.7570  69.8253
218.0  0.7  0.2831  5.9635  69.2262
218.0  0.7  0.2831  6.1775  68.0970
218.0  0.7  0.2831  6.3991  68.2613
218.0  0.7  0.2831  6.6286  67.4422
218.0  0.7  0.2831  6.8664  67.3946
218.0  0.7  0.2831  7.1127  65.9681
218.0  0.7  0.2831  7.3679  65.9862
218.0  0.7  0.2831  7.6322  65.0495
218.0  0.7  0.2831  7.9060  64.4758
218.0  0.7  0.2831  8.1896  63.3804
218.0  0.7  0.2831  8.4834  63.4570
218.0  0.7  0.2831  8.7877  62.4188
218.0  0.7  0.2831  9.1030  60.6986
218.0  0.7  0.2831  9.4295  60.1222
218.0  0.7  0.2831  9.7678  59.0728
218.0  0.7  0.2831  10.1182  57.3079
218.0  0.7  0.2831  10.4811  57.0867
218.0  0.7  0.2831  10.8571  56.3164
218.0  0.7  0.2831  11.2466  57.1590
218.0  0.7  0.2831  11.6501  56.4824
218.0  0.7  0.2831  12.0680  53.8511
218.0  0.7  0.2831  12.5009  53.5663
218.0  0.7  0.2831  12.9494  54.4482
218.0  0.7  0.2831  13.4139  52.8566
218.0  0.7  0.2831  13.8951  52.5121
218.0  0.7  0.2831  14.3936  52.3068
218.0  0.7  0.2831  14.9099  49.7372
218.0  0.7  0.2831  15.4448  50.3418
218.0  0.7  0.2831  15.9988  50.8656
218.0  0.7  0.2831  16.5728  49.2319
218.0  0.7  0.2831  17.1673  49.4661
218.0  0.7  0.2831  17.7831  49.4206
218.0  0.7  0.2831  18.4211  46.9871
218.0  0.7  0.2831  19.0819  47.5345
218.0  0.7  0.2831  19.7664  46.3733
218.0  0.7  0.2831  20.4755  45.8702
218.0  0.7  0.2831  21.2100  45.3812
218.0  0.7  0.2831  21.9709  45.7746
218.0  0.7  0.2831  22.7591  45.8548
218.0  0.7  0.2831  23.5755  44.8513
218.0  0.7  0.2831  24.4212  45.1695
218.0  0.7  0.2831  25.2973  43.4752
218.0  0.7  0.2831  26.2048  43.8290
218.0  0.7  0.2831  27.1448  42.6603
218.0  0.7  0.2831  28.1186  42.3580
218.0  0.7  0.2831  29.1273  42.6736
218.0  0.7  0.2831  30.1722  41.2586
218.0  0.7  0.2831  31.2546  41.4568
218.0  0.7  0.2831  32.3758  41.6552
218.0  0.7  0.2831  33.5372  41.8536
218.0  0.7  0.2831  34.7403  42.0517
218.0  0.7  0.2831  35.9865  42.2492
218.0  0.7  0.2831  37.2775  40.7511
218.0  0.7  0.2831  38.6148  40.9404
218.0  0.7  0.2831  40.0000  41.1288
218.0  0.7  0.2949  5.0000  75.4194
218.0  0.7  0.2949  5.1794  72.3971
218.0  0.7  0.2949  5.3652  72.2461
218.0  0.7  0.2949  5.5576  71.5354
218.0  0.7  0.2949  5.7570  68.4650
218.0  0.7  0.2949  5.9635  68.8877
218.0  0.7  0.2949  6.1775  68.0491
218.0  0.7  0.2949  6.3991  67.9123
218.0  0.7  0.2949  6.6286  66.3593
218.0  0.7  0.2949  6.8664  66.9380
218.0  0.7  0.2949  7.1127  65.6910
218.0  0.7  0.2949  7.3679  66.3009
218.0  0.7  0.2949  7.6322  64.9644
218.0  0.7  0.2949  7.9060  65.0536
218.0  0.7  0.2949  8.1896  63.3701
218.0  0.7  0.2949  8.4834  62.6620
218.0  0.7  0.2949  8.7877  61.0312
218.0  0.7  0.2949  9.1030  61.2029
218.0  0.7  0.2949  9.4295  59.9122
218.0  0.7  0.2949  9.7678  57.9105
218.0  0.7  0.2949  10.1182  58.8164
218.0  0.7  0.2949  10.4811  56.8060
218.0  0.7  0.2949  10.8571  56.7200
218.0  0.7  0.2949  11.2466  55.6368
218.0  0.7  0.2949  11.6501  54.9288
218.0  0.7  0.2949  12.0680  54.2401
218.0  0.7  0.2949  12.5009  55.3047
218.0  0.7  0.2949  12.9494  54.0451
218.0  0.7  0.2949  13.4139  53.2315
218.0  0.7  0.2949  13.8951  51.2096
218.0  0.7  0.2949  14.3936  51.7158
218.0  0.7  0.2949  14.9099  50.7587
218.0  0.7  0.2949  15.4448  50.1153
218.0  0.7  0.2949  15.9988  50.7029
218.0  0.7  0.2949  16.5728  47.7475
218.0  0.7  0.2949  17.1673  47.2169
218.0  0.7  0.2949  17.7831  47.3302
218.0  0.7  0.2949  18.4211  47.8168
218.0  0.7  0.2949  19.0819  46.2504
218.0  0.7  0.2949  19.7664  46.7138
218.0  0.7  0.2949  20.4755  46.3048
218.0  0.7  0.2949  21.2100  46.7631
218.0  0.7  0.2949  21.9709  44.4792
218.0  0.7  0.2949  22.7591  43.2812
218.0  0.7  0.2949  23.5755  43.7522
218.0  0.7  0.2949  24.4212  42.8393
218.0  0.7  0.2949  25.2973  42.4839
218.0  0.7  0.2949  26.2048  42.8463
218.0  0.7  0.2949  27.1448  43.2066
218.0  0.7  0.2949  28.1186  43.5248
218.0  0.7  0.2949  29.1273  42.0992
218.0  0.7  0.2949  30.1722  42.3955
218.0  0.7  0.2949  31.2546  42.6903
218.0  0.7  0.2949  32.3758  41.1722
218.0  0.7  0.2949  33.5372  41.4936
218.0  0.7  0.2949  34.7403  39.6317
218.0  0.7  0.2949  35.9865  39.9244
218.0  0.7  0.2949  37.2775  40.2143
218.0  0.7  0.2949  38.6148  38.4537
218.0  0.7  0.2949  40.0000  38.6485
218.0  0.7  0.3068  5.0000  76.4318
218.0  0.7  0.3068  5.1794  75.1308
218.0  0.7  0.3068  5.3652  74.4070
218.0  0.7  0.3068  5.5576  70.8991
218.0  0.7  0.3068  5.7570  70.7489
218.0  0.7  0.3068  5.9635  70.2296
218.0  0.7  0.3068  6.1775  69.7275
218.0  0.7  0.3068  6.3991  68.4773
218.0  0.7  0.3068  6.6286  66.8019
218.0  0.7  0.3068  6.8664  66.6561
218.0  0.7  0.3068  7.1127  66.0456
218.0  0.7  0.3068  7.3679  64.9994
218.0  0.7  0.3068  7.6322  64.7938
218.0  0.7  0.3068  7.9060  64.1971
218.0  0.7  0.3068  8.1896  63.9176
218.0  0.7  0.3068  8.4834  63.8700
218.0  0.7  0.3068  8.7877  61.6374
218.0  0.7  0.3068  9.1030  62.5066
218.0  0.7  0.3068  9.4295  62.4555
218.0  0.7  0.3068  9.7678  60.1859
218.0  0.7  0.3068  10.1182  58.4086
218.0  0.7  0.3068  10.4811  58.4929
218.0  0.7  0.3068  10.8571  57.0268
218.0  0.7  0.3068  11.2466  55.7163
218.0  0.7  0.3068  11.6501  55.2090
218.0  0.7  0.3068  12.0680  54.8946
218.0  0.7  0.3068  12.5009  54.0391
218.0  0.7  0.3068  12.9494  52.6968
218.0  0.7  0.3068  13.4139  52.0709
218.0  0.7  0.3068  13.8951  53.1745
218.0  0.7  0.3068  14.3936  51.5561
218.0  0.7  0.3068  14.9099  50.8747
218.0  0.7  0.3068  15.4448  48.4189
218.0  0.7  0.3068  15.9988  48.9796
218.0  0.7  0.3068  16.5728  49.7188
218.0  0.7  0.3068  17.1673  48.6794
218.0  0.7  0.3068  17.7831  47.7846
218.0  0.7  0.3068  18.4211  48.1641
218.0  0.7  0.3068  19.0819  45.2534
218.0  0.7  0.3068  19.7664  44.6850
218.0  0.7  0.3068  20.4755  45.3337
218.0  0.7  0.3068  21.2100  44.8590
218.0  0.7  0.3068  21.9709  45.3163
218.0  0.7  0.3068  22.7591  43.8349
218.0  0.7  0.3068  23.5755  44.3110
218.0  0.7  0.3068  24.4212  43.7432
218.0  0.7  0.3068  25.2973  44.1698
218.0  0.7  0.3068  26.2048  42.0139
218.0  0.7  0.3068  27.1448  42.4707
218.0  0.7  0.3068  28.1186  41.2101
218.0  0.7  0.3068  29.1273  41.6410
218.0  0.7  0.3068  30.1722  40.2931
218.0  0.7  0.3068  31.2546  40.0895
218.0  0.7  0.3068  32.3758  40.4290
218.0  0.7  0.3068  33.5372  40.7663
218.0  0.7  0.3068  34.7403  41.1010
218.0  0.7  0.3068  35.9865  41.4331
218.0  0.7  0.3068  37.2775  39.8284
218.0  0.7  0.3068  38.6148  40.1098
218.0  0.7  0.3068  40.0000  40.3895
218.0  0.7  0.3186  5.0000  80.8947
218.0  0.7  0.3186  5.1794  77.9947
218.0  0.7  0.3186  5.3652  73.8050
218.0  0.7  0.3186  5.5576  74.0394
