# R0[kpc]  alpha  rhos[GeV/cm3]  Rs[kpc]  chi2
7.8  0.2  0.0400  7.2157  106.2881
7.8  0.2  0.0400  7.6706  103.8065
7.8  0.2  0.0400  8.1542  100.8833
7.8  0.2  0.0400  8.6683  97.8397
7.8  0.2  0.0400  9.2148  94.7031
7.8  0.2  0.0400  9.7958  91.5095
7.8  0.2  0.0400  10.4133  88.3061
7.8  0.2  0.0400  11.0698  84.8114
7.8  0.2  0.0400  11.7677  80.2626
7.8  0.2  0.0400  12.5096  75.8206
7.8  0.2  0.0400  13.2983  71.5904
7.8  0.2  0.0400  14.1367  67.6446
7.8  0.2  0.0400  15.0279  62.1734
7.8  0.2  0.0400  15.9754  57.2451
7.8  0.2  0.0400  16.9825  52.6573
7.8  0.2  0.0400  18.0532  47.7628
7.8  0.2  0.0400  19.1914  42.8166
7.8  0.2  0.0400  20.4013  37.9293
7.8  0.2  0.0400  21.6875  33.3327
7.8  0.2  0.0400  23.0548  29.0192
7.8  0.2  0.0400  24.5083  24.4466
7.8  0.2  0.0400  26.0534  20.5559
7.8  0.2  0.0400  27.6959  17.3670
7.8  0.2  0.0400  29.4420  14.8746
7.8  0.2  0.0400  31.2982  11.4832
7.8  0.2  0.0400  33.2714  9.0466
7.8  0.2  0.0400  35.3690  8.2303
7.8  0.2  0.0400  37.5988  8.3351
7.8  0.2  0.0400  39.9692  10.1154
7.8  0.2  0.0400  42.4891  14.8197
7.8  0.2  0.0400  45.1678  23.0088
7.8  0.2  0.0400  48.0154  35.2561
7.8  0.2  0.0400  51.0425  53.5195
7.8  0.2  0.0400  54.2605  82.4795
7.8  0.2  0.0400  57.6813  127.1276
7.8  0.2  0.0400  61.3179  189.0396
7.8  0.2  0.0400  65.1836  269.8540
7.8  0.2  0.0400  69.2931  371.2710
7.8  0.2  0.0400  73.6617  495.0505
7.8  0.2  0.0400  78.3057  643.0109
7.8  0.2  0.0400  83.2425  817.0273
7.8  0.2  0.0400  88.4905  1019.0301
7.8  0.2  0.0400  94.0694  1251.0030
7.8  0.2  0.0400  100.0000  1514.9813
7.8  0.2  0.0800  5.0000  107.3685
7.8  0.2  0.0800  5.3152  104.5645
7.8  0.2  0.0800  5.6503  101.6320
7.8  0.2  0.0800  6.0065  98.6008
7.8  0.2  0.0800  6.3852  95.5120
7.8  0.2  0.0800  6.7878  92.4199
7.8  0.2  0.0800  7.2157  88.9401
7.8  0.2  0.0800  7.6706  84.4169
7.8  0.2  0.0800  8.1542  80.0335
7.8  0.2  0.0800  8.6683  75.9213
7.8  0.2  0.0800  9.2148  71.3325
7.8  0.2  0.0800  9.7958  65.9679
7.8  0.2  0.0800  10.4133  61.2699
7.8  0.2  0.0800  11.0698  56.3244
7.8  0.2  0.0800  11.7677  50.8899
7.8  0.2  0.0800  12.5096  45.9409
7.8  0.2  0.0800  13.2983  41.1235
7.8  0.2  0.0800  14.1367  35.9748
7.8  0.2  0.0800  15.0279  31.0621
7.8  0.2  0.0800  15.9754  26.7064
7.8  0.2  0.0800  16.9825  22.6672
7.8  0.2  0.0800  18.0532  19.2498
7.8  0.2  0.0800  19.1914  14.7490
7.8  0.2  0.0800  20.4013  11.4954
7.8  0.2  0.0800  21.6875  9.4501
7.8  0.2  0.0800  23.0548  8.6742
7.8  0.2  0.0800  24.5083  10.2698
7.8  0.2  0.0800  26.0534  15.1699
7.8  0.2  0.0800  27.6959  24.3518
7.8  0.2  0.0800  29.4420  40.3754
7.8  0.2  0.0800  31.2982  72.1158
7.8  0.2  0.0800  33.2714  123.3374
7.8  0.2  0.0800  35.3690  196.2924
7.8  0.2  0.0800  37.5988  293.3485
7.8  0.2  0.0800  39.9692  416.9875
7.8  0.2  0.0800  42.4891  569.8051
7.8  0.2  0.0800  45.1678  754.5099
7.8  0.2  0.0800  48.0154  973.9225
7.8  0.2  0.0800  51.0425  1230.9746
7.8  0.2  0.0800  54.2605  1528.7073
7.8  0.2  0.0800  57.6813  1870.2707
7.8  0.2  0.0800  61.3179  2258.9216
7.8  0.2  0.0800  65.1836  2698.0228
7.8  0.2  0.0800  69.2931  3191.0407
7.8  0.2  0.0800  73.6617  3741.5441
7.8  0.2  0.0800  78.3057  4353.2020
7.8  0.2  0.0800  83.2425  5029.7816
7.8  0.2  0.0800  88.4905  5775.1461
7.8  0.2  0.0800  94.0694  6593.2523
7.8  0.2  0.0800  100.0000  7488.1477
7.8  0.2  0.1200  5.0000  98.0883
7.8  0.2  0.1200  5.3152  95.0748
7.8  0.2  0.1200  5.6503  91.8308
7.8  0.2  0.1200  6.0065  87.3372
7.8  0.2  0.1200  6.3852  82.9908
7.8  0.2  0.1200  6.7878  78.9364
7.8  0.2  0.1200  7.2157  74.2562
7.8  0.2  0.1200  7.6706  68.9283
7.8  0.2  0.1200  8.1542  64.1889
7.8  0.2  0.1200  8.6683  58.9746
7.8  0.2  0.1200  9.2148  53.5181
7.8  0.2  0.1200  9.7958  48.5787
7.8  0.2  0.1200  10.4133  43.4141
7.8  0.2  0.1200  11.0698  38.1167
7.8  0.2  0.1200  11.7677  33.2171
7.8  0.2  0.1200  12.5096  28.7018
7.8  0.2  0.1200  13.2983  24.5629
7.8  0.2  0.1200  14.1367  20.2538
7.8  0.2  0.1200  15.0279  15.4352
7.8  0.2  0.1200  15.9754  12.0848
7.8  0.2  0.1200  16.9825  10.0730
7.8  0.2  0.1200  18.0532  9.5792
7.8  0.2  0.1200  19.1914  12.3730
7.8  0.2  0.1200  20.4013  19.2604
7.8  0.2  0.1200  21.6875  32.7536
7.8  0.2  0.1200  23.0548  63.8205
7.8  0.2  0.1200  24.5083  116.4645
7.8  0.2  0.1200  26.0534  193.3917
7.8  0.2  0.1200  27.6959  297.4644
7.8  0.2  0.1200  29.4420  431.7026
7.8  0.2  0.1200  31.2982  599.2837
7.8  0.2  0.1200  33.2714  803.5431
7.8  0.2  0.1200  35.3690  1047.9744
7.8  0.2  0.1200  37.5988  1336.2289
7.8  0.2  0.1200  39.9692  1672.1163
7.8  0.2  0.1200  42.4891  2059.6035
7.8  0.2  0.1200  45.1678  2502.8149
7.8  0.2  0.1200  48.0154  3006.0314
7.8  0.2  0.1200  51.0425  3573.6899
7.8  0.2  0.1200  54.2605  4210.3823
7.8  0.2  0.1200  57.6813  4920.8542
7.8  0.2  0.1200  61.3179  5710.0037
7.8  0.2  0.1200  65.1836  6582.8800
7.8  0.2  0.1200  69.2931  7544.6812
7.8  0.2  0.1200  73.6617  8600.7524
7.8  0.2  0.1200  78.3057  9756.5835
7.8  0.2  0.1200  83.2425  11017.8063
7.8  0.2  0.1200  88.4905  12390.1919
7.8  0.2  0.1200  94.0694  13879.6470
7.8  0.2  0.1200  100.0000  15492.2113
7.8  0.2  0.1600  5.0000  90.4765
7.8  0.2  0.1600  5.3152  86.1140
7.8  0.2  0.1600  5.6503  82.0165
7.8  0.2  0.1600  6.0065  77.7661
7.8  0.2  0.1600  6.3852  72.3121
7.8  0.2  0.1600  6.7878  67.5826
7.8  0.2  0.1600  7.2157  62.4104
7.8  0.2  0.1600  7.6706  56.8274
7.8  0.2  0.1600  8.1542  51.9174
7.8  0.2  0.1600  8.6683  46.5859
7.8  0.2  0.1600  9.2148  41.2171
7.8  0.2  0.1600  9.7958  36.2394
7.8  0.2  0.1600  10.4133  31.3472
7.8  0.2  0.1600  11.0698  27.1408
7.8  0.2  0.1600  11.7677  22.2665
7.8  0.2  0.1600  12.5096  17.2292
7.8  0.2  0.1600  13.2983  13.3140
7.8  0.2  0.1600  14.1367  11.1333
7.8  0.2  0.1600  15.0279  10.4595
7.8  0.2  0.1600  15.9754  13.1836
7.8  0.2  0.1600  16.9825  20.2112
7.8  0.2  0.1600  18.0532  38.0562
7.8  0.2  0.1600  19.1914  77.2302
7.8  0.2  0.1600  20.4013  140.6750
7.8  0.2  0.1600  21.6875  231.5235
7.8  0.2  0.1600  23.0548  353.1013
7.8  0.2  0.1600  24.5083  508.9280
7.8  0.2  0.1600  26.0534  702.7193
7.8  0.2  0.1600  27.6959  938.3881
7.8  0.2  0.1600  29.4420  1220.0456
7.8  0.2  0.1600  31.2982  1552.0028
7.8  0.2  0.1600  33.2714  1938.7713
7.8  0.2  0.1600  35.3690  2385.0640
7.8  0.2  0.1600  37.5988  2895.7961
7.8  0.2  0.1600  39.9692  3476.0855
7.8  0.2  0.1600  42.4891  4131.2528
7.8  0.2  0.1600  45.1678  4866.8218
7.8  0.2  0.1600  48.0154  5688.5190
7.8  0.2  0.1600  51.0425  6602.2733
7.8  0.2  0.1600  54.2605  7614.2153
7.8  0.2  0.1600  57.6813  8730.6761
7.8  0.2  0.1600  61.3179  9958.1858
7.8  0.2  0.1600  65.1836  11303.4721
7.8  0.2  0.1600  69.2931  12773.4581
7.8  0.2  0.1600  73.6617  14375.2595
7.8  0.2  0.1600  78.3057  16116.1822
7.8  0.2  0.1600  83.2425  18003.7185
7.8  0.2  0.1600  88.4905  20045.5439
7.8  0.2  0.1600  94.0694  22249.5129
7.8  0.2  0.1600  100.0000  24623.6542
7.8  0.2  0.2000  5.0000  83.2997
7.8  0.2  0.2000  5.3152  78.8959
7.8  0.2  0.2000  5.6503  73.5275
7.8  0.2  0.2000  6.0065  68.7989
7.8  0.2  0.2000  6.3852  63.4619
7.8  0.2  0.2000  6.7878  57.9235
7.8  0.2  0.2000  7.2157  53.0736
7.8  0.2  0.2000  7.6706  47.4441
7.8  0.2  0.2000  8.1542  42.1519
7.8  0.2  0.2000  8.6683  37.4319
7.8  0.2  0.2000  9.2148  32.4869
7.8  0.2  0.2000  9.7958  28.2121
7.8  0.2  0.2000  10.4133  22.5340
7.8  0.2  0.2000  11.0698  17.3704
7.8  0.2  0.2000  11.7677  13.7804
7.8  0.2  0.2000  12.5096  11.3493
7.8  0.2  0.2000  13.2983  11.3685
7.8  0.2  0.2000  14.1367  15.4010
7.8  0.2  0.2000  15.0279  25.1677
7.8  0.2  0.2000  15.9754  53.7926
7.8  0.2  0.2000  16.9825  106.5149
7.8  0.2  0.2000  18.0532  186.6700
7.8  0.2  0.2000  19.1914  297.8158
7.8  0.2  0.2000  20.4013  443.7355
7.8  0.2  0.2000  21.6875  628.4410
7.8  0.2  0.2000  23.0548  856.1749
7.8  0.2  0.2000  24.5083  1131.4133
7.8  0.2  0.2000  26.0534  1458.8683
7.8  0.2  0.2000  27.6959  1843.4903
7.8  0.2  0.2000  29.4420  2290.4701
7.8  0.2  0.2000  31.2982  2805.2406
7.8  0.2  0.2000  33.2714  3393.4794
7.8  0.2  0.2000  35.3690  4061.1096
7.8  0.2  0.2000  37.5988  4814.3018
7.8  0.2  0.2000  39.9692  5659.4748
7.8  0.2  0.2000  42.4891  6603.2967
7.8  0.2  0.2000  45.1678  7652.6853
7.8  0.2  0.2000  48.0154  8814.8082
7.8  0.2  0.2000  51.0425  10097.0826
7.8  0.2  0.2000  54.2605  11507.1749
7.8  0.2  0.2000  57.6813  13052.9992
7.8  0.2  0.2000  61.3179  14742.7161
7.8  0.2  0.2000  65.1836  16584.7308
7.8  0.2  0.2000  69.2931  18587.6903
7.8  0.2  0.2000  73.6617  20760.4808
7.8  0.2  0.2000  78.3057  23112.2239
7.8  0.2  0.2000  83.2425  25652.2729
7.8  0.2  0.2000  88.4905  28390.2081
7.8  0.2  0.2000  94.0694  31335.8318
7.8  0.2  0.2000  100.0000  34499.1627
7.8  0.2  0.2400  5.0000  76.5351
7.8  0.2  0.2400  5.3152  71.7471
7.8  0.2  0.2400  5.6503  66.7008
7.8  0.2  0.2400  6.0065  61.0079
7.8  0.2  0.2400  6.3852  56.0306
7.8  0.2  0.2400  6.7878  50.6023
7.8  0.2  0.2400  7.2157  45.1839
7.8  0.2  0.2400  7.6706  40.2623
7.8  0.2  0.2400  8.1542  34.9806
7.8  0.2  0.2400  8.6683  30.7757
7.8  0.2  0.2400  9.2148  25.0281
7.8  0.2  0.2400  9.7958  19.5044
7.8  0.2  0.2400  10.4133  15.2303
7.8  0.2  0.2400  11.0698  12.4668
7.8  0.2  0.2400  11.7677  11.8057
7.8  0.2  0.2400  12.5096  15.1261
7.8  0.2  0.2400  13.2983  24.2484
7.8  0.2  0.2400  14.1367  53.1342
7.8  0.2  0.2400  15.0279  107.2006
7.8  0.2  0.2400  15.9754  190.0383
7.8  0.2  0.2400  16.9825  305.4881
7.8  0.2  0.2400  18.0532  457.6453
7.8  0.2  0.2400  19.1914  650.8632
7.8  0.2  0.2400  20.4013  889.7576
7.8  0.2  0.2400  21.6875  1179.2102
7.8  0.2  0.2400  23.0548  1524.3722
7.8  0.2  0.2400  24.5083  1930.6680
7.8  0.2  0.2400  26.0534  2403.7986
7.8  0.2  0.2400  27.6959  2949.7452
7.8  0.2  0.2400  29.4420  3574.7717
7.8  0.2  0.2400  31.2982  4285.4280
7.8  0.2  0.2400  33.2714  5088.5528
7.8  0.2  0.2400  35.3690  5991.2756
7.8  0.2  0.2400  37.5988  7001.0189
7.8  0.2  0.2400  39.9692  8125.5002
7.8  0.2  0.2400  42.4891  9372.7328
7.8  0.2  0.2400  45.1678  10751.0271
7.8  0.2  0.2400  48.0154  12268.9909
7.8  0.2  0.2400  51.0425  13935.5292
7.8  0.2  0.2400  54.2605  15759.8438
7.8  0.2  0.2400  57.6813  17751.4323
7.8  0.2  0.2400  61.3179  19920.0861
7.8  0.2  0.2400  65.1836  22275.8884
7.8  0.2  0.2400  69.2931  24829.2111
7.8  0.2  0.2400  73.6617  27590.7116
7.8  0.2  0.2400  78.3057  30571.3286
7.8  0.2  0.2400  83.2425  33782.2771
7.8  0.2  0.2400  88.4905  37235.0433
7.8  0.2  0.2400  94.0694  40941.3786
7.8  0.2  0.2400  100.0000  44913.2924
7.8  0.2  0.2800  5.0000  70.9779
7.8  0.2  0.2800  5.3152  65.4772
7.8  0.2  0.2800  5.6503  60.0076
7.8  0.2  0.2800  6.0065  55.1739
7.8  0.2  0.2800  6.3852  49.2837
7.8  0.2  0.2800  6.7878  44.1750
7.8  0.2  0.2800  7.2157  39.1223
7.8  0.2  0.2800  7.6706  34.0944
7.8  0.2  0.2800  8.1542  29.5817
7.8  0.2  0.2800  8.6683  23.3968
7.8  0.2  0.2800  9.2148  18.2189
7.8  0.2  0.2800  9.7958  14.6866
7.8  0.2  0.2800  10.4133  12.2727
7.8  0.2  0.2800  11.0698  13.3807
7.8  0.2  0.2800  11.7677  19.1363
7.8  0.2  0.2800  12.5096  40.1536
7.8  0.2  0.2800  13.2983  86.0409
7.8  0.2  0.2800  14.1367  160.5211
7.8  0.2  0.2800  15.0279  267.5903
7.8  0.2  0.2800  15.9754  411.5240
7.8  0.2  0.2800  16.9825  596.8816
7.8  0.2  0.2800  18.0532  828.5115
7.8  0.2  0.2800  19.1914  1111.5567
7.8  0.2  0.2800  20.4013  1451.4589
7.8  0.2  0.2800  21.6875  1853.9640
7.8  0.2  0.2800  23.0548  2325.1267
7.8  0.2  0.2800  24.5083  2871.3150
7.8  0.2  0.2800  26.0534  3499.2148
7.8  0.2  0.2800  27.6959  4215.8341
7.8  0.2  0.2800  29.4420  5028.5072
7.8  0.2  0.2800  31.2982  5944.8986
7.8  0.2  0.2800  33.2714  6973.0059
7.8  0.2  0.2800  35.3690  8121.1637
7.8  0.2  0.2800  37.5988  9398.0455
7.8  0.2  0.2800  39.9692  10812.6667
7.8  0.2  0.2800  42.4891  12374.3857
7.8  0.2  0.2800  45.1678  14092.9055
7.8  0.2  0.2800  48.0154  15978.2744
7.8  0.2  0.2800  51.0425  18040.8859
7.8  0.2  0.2800  54.2605  20291.4782
7.8  0.2  0.2800  57.6813  22741.1329
7.8  0.2  0.2800  61.3179  25401.2733
7.8  0.2  0.2800  65.1836  28283.6619
7.8  0.2  0.2800  69.2931  31400.3967
7.8  0.2  0.2800  73.6617  34763.9074
7.8  0.2  0.2800  78.3057  38386.9509
7.8  0.2  0.2800  83.2425  42282.6052
7.8  0.2  0.2800  88.4905  46464.2637
7.8  0.2  0.2800  94.0694  50945.6276
7.8  0.2  0.2800  100.0000  55740.6985
7.8  0.2  0.3200  5.0000  65.3979
7.8  0.2  0.3200  5.3152  60.0285
7.8  0.2  0.3200  5.6503  55.1884
7.8  0.2  0.3200  6.0065  49.1697
7.8  0.2  0.3200  6.3852  44.4885
7.8  0.2  0.3200  6.7878  38.8475
7.8  0.2  0.3200  7.2157  34.3917
7.8  0.2  0.3200  7.6706  28.8345
7.8  0.2  0.3200  8.1542  22.6461
7.8  0.2  0.3200  8.6683  17.6763
7.8  0.2  0.3200  9.2148  14.5745
7.8  0.2  0.3200  9.7958  13.1472
7.8  0.2  0.3200  10.4133  15.0451
7.8  0.2  0.3200  11.0698  24.7796
7.8  0.2  0.3200  11.7677  55.8955
7.8  0.2  0.3200  12.5096  114.2180
7.8  0.2  0.3200  13.2983  203.7858
7.8  0.2  0.3200  14.1367  328.9366
7.8  0.2  0.3200  15.0279  494.3138
7.8  0.2  0.3200  15.9754  704.8724
7.8  0.2  0.3200  16.9825  965.8855
7.8  0.2  0.3200  18.0532  1282.9505
7.8  0.2  0.3200  19.1914  1661.9950
7.8  0.2  0.3200  20.4013  2109.2832
7.8  0.2  0.3200  21.6875  2631.4215
7.8  0.2  0.3200  23.0548  3235.3649
7.8  0.2  0.3200  24.5083  3928.4222
7.8  0.2  0.3200  26.0534  4718.2620
7.8  0.2  0.3200  27.6959  5612.9177
7.8  0.2  0.3200  29.4420  6620.7925
7.8  0.2  0.3200  31.2982  7750.6642
7.8  0.2  0.3200  33.2714  9011.6891
7.8  0.2  0.3200  35.3690  10413.4064
7.8  0.2  0.3200  37.5988  11965.7408
7.8  0.2  0.3200  39.9692  13679.0057
7.8  0.2  0.3200  42.4891  15563.9052
7.8  0.2  0.3200  45.1678  17631.5358
7.8  0.2  0.3200  48.0154  19893.3869
7.8  0.2  0.3200  51.0425  22361.3415
7.8  0.2  0.3200  54.2605  25047.6751
7.8  0.2  0.3200  57.6813  27965.0548
7.8  0.2  0.3200  61.3179  31126.5369
7.8  0.2  0.3200  65.1836  34545.5641
7.8  0.2  0.3200  69.2931  38235.9618
7.8  0.2  0.3200  73.6617  42211.9335
7.8  0.2  0.3200  78.3057  46488.0550
7.8  0.2  0.3200  83.2425  51079.2688
7.8  0.2  0.3200  88.4905  56000.8761
7.8  0.2  0.3200  94.0694  61268.5292
7.8  0.2  0.3200  100.0000  66898.2226
7.8  0.2  0.3600  5.0000  60.7301
7.8  0.2  0.3600  5.3152  55.7112
7.8  0.2  0.3600  5.6503  49.8441
7.8  0.2  0.3600  6.0065  45.2501
7.8  0.2  0.3600  6.3852  39.5126
7.8  0.2  0.3600  6.7878  35.3725
7.8  0.2  0.3600  7.2157  28.9414
7.8  0.2  0.3600  7.6706  22.9242
7.8  0.2  0.3600  8.1542  17.9468
7.8  0.2  0.3600  8.6683  14.9150
7.8  0.2  0.3600  9.2148  13.4481
7.8  0.2  0.3600  9.7958  16.2409
7.8  0.2  0.3600  10.4133  29.6269
7.8  0.2  0.3600  11.0698  67.0237
7.8  0.2  0.3600  11.7677  133.3092
7.8  0.2  0.3600  12.5096  232.7797
7.8  0.2  0.3600  13.2983  370.0541
7.8  0.2  0.3600  14.1367  550.0815
7.8  0.2  0.3600  15.0279  778.1481
7.8  0.2  0.3600  15.9754  1059.8852
7.8  0.2  0.3600  16.9825  1401.2760
7.8  0.2  0.3600  18.0532  1808.6634
7.8  0.2  0.3600  19.1914  2288.7571
7.8  0.2  0.3600  20.4013  2848.6409
7.8  0.2  0.3600  21.6875  3495.7796
7.8  0.2  0.3600  23.0548  4238.0268
7.8  0.2  0.3600  24.5083  5083.6307
7.8  0.2  0.3600  26.0534  6041.2414
7.8  0.2  0.3600  27.6959  7119.9168
7.8  0.2  0.3600  29.4420  8329.1287
7.8  0.2  0.3600  31.2982  9678.7680
7.8  0.2  0.3600  33.2714  11179.1500
7.8  0.2  0.3600  35.3690  12841.0186
7.8  0.2  0.3600  37.5988  14675.5501
7.8  0.2  0.3600  39.9692  16694.3569
7.8  0.2  0.3600  42.4891  18909.4896
7.8  0.2  0.3600  45.1678  21333.4387
7.8  0.2  0.3600  48.0154  23979.1361
7.8  0.2  0.3600  51.0425  26859.9552
7.8  0.2  0.3600  54.2605  29989.7101
7.8  0.2  0.3600  57.6813  33382.6543
7.8  0.2  0.3600  61.3179  37053.4783
7.8  0.2  0.3600  65.1836  41017.3063
7.8  0.2  0.3600  69.2931  45289.6922
7.8  0.2  0.3600  73.6617  49886.6139
7.8  0.2  0.3600  78.3057  54824.4678
7.8  0.2  0.3600  83.2425  60120.0612
7.8  0.2  0.3600  88.4905  65790.6046
7.8  0.2  0.3600  94.0694  71853.7020
7.8  0.2  0.3600  100.0000  78327.3414
7.8  0.2  0.4000  5.0000  56.9470
7.8  0.2  0.4000  5.3152  51.0022
7.8  0.2  0.4000  5.6503  46.4930
7.8  0.2  0.4000  6.0065  40.6624
7.8  0.2  0.4000  6.3852  36.5428
7.8  0.2  0.4000  6.7878  29.9410
7.8  0.2  0.4000  7.2157  23.8225
7.8  0.2  0.4000  7.6706  18.7510
7.8  0.2  0.4000  8.1542  15.4750
7.8  0.2  0.4000  8.6683  14.0124
7.8  0.2  0.4000  9.2148  16.8506
7.8  0.2  0.4000  9.7958  31.8626
7.8  0.2  0.4000  10.4133  71.9945
7.8  0.2  0.4000  11.0698  142.0948
7.8  0.2  0.4000  11.7677  246.6634
7.8  0.2  0.4000  12.5096  390.5439
7.8  0.2  0.4000  13.2983  578.9326
7.8  0.2  0.4000  14.1367  817.3865
7.8  0.2  0.4000  15.0279  1111.8322
7.8  0.2  0.4000  15.9754  1468.5741
7.8  0.2  0.4000  16.9825  1894.3033
7.8  0.2  0.4000  18.0532  2396.1058
7.8  0.2  0.4000  19.1914  2981.4714
7.8  0.2  0.4000  20.4013  3658.3019
7.8  0.2  0.4000  21.6875  4434.9195
7.8  0.2  0.4000  23.0548  5320.0751
7.8  0.2  0.4000  24.5083  6322.9556
7.8  0.2  0.4000  26.0534  7453.1924
7.8  0.2  0.4000  27.6959  8720.8676
7.8  0.2  0.4000  29.4420  10136.5217
7.8  0.2  0.4000  31.2982  11711.1590
7.8  0.2  0.4000  33.2714  13456.2541
7.8  0.2  0.4000  35.3690  15383.7564
7.8  0.2  0.4000  37.5988  17506.0946
7.8  0.2  0.4000  39.9692  19836.1807
7.8  0.2  0.4000  42.4891  22387.4125
7.8  0.2  0.4000  45.1678  25173.6761
7.8  0.2  0.4000  48.0154  28209.3466
7.8  0.2  0.4000  51.0425  31509.2888
7.8  0.2  0.4000  54.2605  35088.8565
7.8  0.2  0.4000  57.6813  38963.8907
7.8  0.2  0.4000  61.3179  43150.7171
7.8  0.2  0.4000  65.1836  47666.1426
7.8  0.2  0.4000  69.2931  52527.4503
7.8  0.2  0.4000  73.6617  57752.3938
7.8  0.2  0.4000  78.3057  63359.1908
7.8  0.2  0.4000  83.2425  69366.5144
7.8  0.2  0.4000  88.4905  75793.4849
7.8  0.2  0.4000  94.0694  82659.6589
7.8  0.2  0.4000  100.0000  89985.0187
7.8  0.2  0.4400  5.0000  52.5639
7.8  0.2  0.4400  5.3152  47.9711
7.8  0.2  0.4400  5.6503  42.1976
7.8  0.2  0.4400  6.0065  37.8348
7.8  0.2  0.4400  6.3852  31.6153
7.8  0.2  0.4400  6.7878  25.2446
7.8  0.2  0.4400  7.2157  19.8328
7.8  0.2  0.4400  7.6706  16.3513
7.8  0.2  0.4400  8.1542  14.4421
7.8  0.2  0.4400  8.6683  16.9192
7.8  0.2  0.4400  9.2148  31.2606
7.8  0.2  0.4400  9.7958  70.9713
7.8  0.2  0.4400  10.4133  141.1845
7.8  0.2  0.4400  11.0698  246.5529
7.8  0.2  0.4400  11.7677  392.0925
7.8  0.2  0.4400  12.5096  583.1920
7.8  0.2  0.4400  13.2983  825.6221
7.8  0.2  0.4400  14.1367  1125.5458
7.8  0.2  0.4400  15.0279  1489.5273
7.8  0.2  0.4400  15.9754  1924.5426
7.8  0.2  0.4400  16.9825  2437.9885
7.8  0.2  0.4400  18.0532  3037.6930
7.8  0.2  0.4400  19.1914  3731.9245
7.8  0.2  0.4400  20.4013  4529.4020
7.8  0.2  0.4400  21.6875  5439.3042
7.8  0.2  0.4400  23.0548  6471.2788
7.8  0.2  0.4400  24.5083  7635.4516
7.8  0.2  0.4400  26.0534  8942.4347
7.8  0.2  0.4400  27.6959  10403.3351
7.8  0.2  0.4400  29.4420  12029.7619
7.8  0.2  0.4400  31.2982  13833.8338
7.8  0.2  0.4400  33.2714  15828.1849
7.8  0.2  0.4400  35.3690  18025.9709
7.8  0.2  0.4400  37.5988  20440.8737
7.8  0.2  0.4400  39.9692  23087.1060
7.8  0.2  0.4400  42.4891  25979.4137
7.8  0.2  0.4400  45.1678  29133.0792
7.8  0.2  0.4400  48.0154  32563.9219
7.8  0.2  0.4400  51.0425  36288.2993
7.8  0.2  0.4400  54.2605  40323.1055
7.8  0.2  0.4400  57.6813  44685.7701
7.8  0.2  0.4400  61.3179  49394.2552
7.8  0.2  0.4400  65.1836  54467.0508
7.8  0.2  0.4400  69.2931  59923.1705
7.8  0.2  0.4400  73.6617  65782.1445
7.8  0.2  0.4400  78.3057  72064.0122
7.8  0.2  0.4400  83.2425  78789.3136
7.8  0.2  0.4400  88.4905  85979.0793
7.8  0.2  0.4400  94.0694  93654.8192
7.8  0.2  0.4400  100.0000  101838.5103
7.8  0.2  0.4800  5.0000  49.6808
7.8  0.2  0.4800  5.3152  44.2117
7.8  0.2  0.4800  5.6503  39.4095
7.8  0.2  0.4800  6.0065  33.8235
7.8  0.2  0.4800  6.3852  27.1919
7.8  0.2  0.4800  6.7878  21.3929
7.8  0.2  0.4800  7.2157  17.5480
7.8  0.2  0.4800  7.6706  15.0231
7.8  0.2  0.4800  8.1542  16.3944
7.8  0.2  0.4800  8.6683  28.4983
7.8  0.2  0.4800  9.2148  65.0768
7.8  0.2  0.4800  9.7958  132.2043
7.8  0.2  0.4800  10.4133  234.6394
7.8  0.2  0.4800  11.0698  377.5212
7.8  0.2  0.4800  11.7677  566.3796
7.8  0.2  0.4800  12.5096  807.1458
7.8  0.2  0.4800  13.2983  1106.1636
7.8  0.2  0.4800  14.1367  1470.1995
7.8  0.2  0.4800  15.0279  1906.4543
7.8  0.2  0.4800  15.9754  2422.5735
7.8  0.2  0.4800  16.9825  3026.6588
7.8  0.2  0.4800  18.0532  3727.2788
7.8  0.2  0.4800  19.1914  4533.4801
7.8  0.2  0.4800  20.4013  5454.7983
7.8  0.2  0.4800  21.6875  6501.2680
7.8  0.2  0.4800  23.0548  7683.4341
7.8  0.2  0.4800  24.5083  9012.3607
7.8  0.2  0.4800  26.0534  10499.6415
7.8  0.2  0.4800  27.6959  12157.4083
7.8  0.2  0.4800  29.4420  13998.3397
7.8  0.2  0.4800  31.2982  16035.6689
7.8  0.2  0.4800  33.2714  18283.1907
7.8  0.2  0.4800  35.3690  20755.2676
7.8  0.2  0.4800  37.5988  23466.8358
7.8  0.2  0.4800  39.9692  26433.4091
7.8  0.2  0.4800  42.4891  29671.0828
7.8  0.2  0.4800  45.1678  33196.5364
7.8  0.2  0.4800  48.0154  37027.0346
7.8  0.2  0.4800  51.0425  41180.4282
7.8  0.2  0.4800  54.2605  45675.1530
7.8  0.2  0.4800  57.6813  50530.2279
7.8  0.2  0.4800  61.3179  55765.2520
7.8  0.2  0.4800  65.1836  61400.3996
7.8  0.2  0.4800  69.2931  67456.4155
7.8  0.2  0.4800  73.6617  73954.6069
7.8  0.2  0.4800  78.3057  80916.8360
7.8  0.2  0.4800  83.2425  88365.5102
7.8  0.2  0.4800  88.4905  96323.5710
7.8  0.2  0.4800  94.0694  104814.4822
7.8  0.2  0.4800  100.0000  113862.2159
