# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
222.0  1.5  0.5203  33.5372  44.7797
222.0  1.5  0.5203  34.7403  44.0012
222.0  1.5  0.5203  35.9865  44.8463
222.0  1.5  0.5203  37.2775  45.6680
222.0  1.5  0.5203  38.6148  46.4660
222.0  1.5  0.5203  40.0000  47.2399
222.0  1.5  0.5322  5.0000  100000.0000
222.0  1.5  0.5322  5.1794  100000.0000
222.0  1.5  0.5322  5.3652  100000.0000
222.0  1.5  0.5322  5.5576  100000.0000
222.0  1.5  0.5322  5.7570  100000.0000
222.0  1.5  0.5322  5.9635  100000.0000
222.0  1.5  0.5322  6.1775  100000.0000
222.0  1.5  0.5322  6.3991  100000.0000
222.0  1.5  0.5322  6.6286  100000.0000
222.0  1.5  0.5322  6.8664  100000.0000
222.0  1.5  0.5322  7.1127  169.1237
222.0  1.5  0.5322  7.3679  146.5356
222.0  1.5  0.5322  7.6322  124.7598
222.0  1.5  0.5322  7.9060  109.0340
222.0  1.5  0.5322  8.1896  99.2188
222.0  1.5  0.5322  8.4834  89.8593
222.0  1.5  0.5322  8.7877  79.9236
222.0  1.5  0.5322  9.1030  78.7901
222.0  1.5  0.5322  9.4295  71.9194
222.0  1.5  0.5322  9.7678  69.6820
222.0  1.5  0.5322  10.1182  63.9349
222.0  1.5  0.5322  10.4811  61.1325
222.0  1.5  0.5322  10.8571  60.4678
222.0  1.5  0.5322  11.2466  58.6504
222.0  1.5  0.5322  11.6501  56.6983
222.0  1.5  0.5322  12.0680  54.7036
222.0  1.5  0.5322  12.5009  53.2101
222.0  1.5  0.5322  12.9494  52.3895
222.0  1.5  0.5322  13.4139  50.1314
222.0  1.5  0.5322  13.8951  52.1368
222.0  1.5  0.5322  14.3936  51.2972
222.0  1.5  0.5322  14.9099  49.0404
222.0  1.5  0.5322  15.4448  49.7309
222.0  1.5  0.5322  15.9988  48.9092
222.0  1.5  0.5322  16.5728  47.1340
222.0  1.5  0.5322  17.1673  48.8395
222.0  1.5  0.5322  17.7831  49.8944
222.0  1.5  0.5322  18.4211  45.8586
222.0  1.5  0.5322  19.0819  47.4606
222.0  1.5  0.5322  19.7664  45.7733
222.0  1.5  0.5322  20.4755  43.2027
222.0  1.5  0.5322  21.2100  44.2520
222.0  1.5  0.5322  21.9709  45.6078
222.0  1.5  0.5322  22.7591  46.9505
222.0  1.5  0.5322  23.5755  45.9631
222.0  1.5  0.5322  24.4212  46.1916
222.0  1.5  0.5322  25.2973  45.1136
222.0  1.5  0.5322  26.2048  46.2912
222.0  1.5  0.5322  27.1448  44.7391
222.0  1.5  0.5322  28.1186  45.8390
222.0  1.5  0.5322  29.1273  45.2451
222.0  1.5  0.5322  30.1722  46.3385
222.0  1.5  0.5322  31.2546  44.9386
222.0  1.5  0.5322  32.3758  45.9006
222.0  1.5  0.5322  33.5372  46.8400
222.0  1.5  0.5322  34.7403  47.7558
222.0  1.5  0.5322  35.9865  48.6474
222.0  1.5  0.5322  37.2775  49.5140
222.0  1.5  0.5322  38.6148  50.3554
222.0  1.5  0.5322  40.0000  51.1712
222.0  1.5  0.5441  5.0000  100000.0000
222.0  1.5  0.5441  5.1794  100000.0000
222.0  1.5  0.5441  5.3652  100000.0000
222.0  1.5  0.5441  5.5576  100000.0000
222.0  1.5  0.5441  5.7570  100000.0000
222.0  1.5  0.5441  5.9635  100000.0000
222.0  1.5  0.5441  6.1775  100000.0000
222.0  1.5  0.5441  6.3991  100000.0000
222.0  1.5  0.5441  6.6286  100000.0000
222.0  1.5  0.5441  6.8664  100000.0000
222.0  1.5  0.5441  7.1127  199.2097
222.0  1.5  0.5441  7.3679  163.2015
222.0  1.5  0.5441  7.6322  138.4973
222.0  1.5  0.5441  7.9060  120.8176
222.0  1.5  0.5441  8.1896  110.2397
222.0  1.5  0.5441  8.4834  97.2689
222.0  1.5  0.5441  8.7877  92.7072
222.0  1.5  0.5441  9.1030  81.7053
222.0  1.5  0.5441  9.4295  79.9338
222.0  1.5  0.5441  9.7678  72.2775
222.0  1.5  0.5441  10.1182  69.6068
222.0  1.5  0.5441  10.4811  63.3323
222.0  1.5  0.5441  10.8571  65.4193
222.0  1.5  0.5441  11.2466  63.8665
222.0  1.5  0.5441  11.6501  57.3606
222.0  1.5  0.5441  12.0680  58.4836
222.0  1.5  0.5441  12.5009  55.5367
222.0  1.5  0.5441  12.9494  54.4203
222.0  1.5  0.5441  13.4139  53.4355
222.0  1.5  0.5441  13.8951  53.3719
222.0  1.5  0.5441  14.3936  50.7323
222.0  1.5  0.5441  14.9099  52.6358
222.0  1.5  0.5441  15.4448  51.5044
222.0  1.5  0.5441  15.9988  49.5278
222.0  1.5  0.5441  16.5728  50.9566
222.0  1.5  0.5441  17.1673  49.2848
222.0  1.5  0.5441  17.7831  48.2416
222.0  1.5  0.5441  18.4211  49.3036
222.0  1.5  0.5441  19.0819  50.9744
222.0  1.5  0.5441  19.7664  52.1442
222.0  1.5  0.5441  20.4755  47.8334
222.0  1.5  0.5441  21.2100  49.4171
222.0  1.5  0.5441  21.9709  47.6155
222.0  1.5  0.5441  22.7591  46.9412
222.0  1.5  0.5441  23.5755  46.4390
222.0  1.5  0.5441  24.4212  47.4155
222.0  1.5  0.5441  25.2973  48.7382
222.0  1.5  0.5441  26.2048  50.0390
222.0  1.5  0.5441  27.1448  49.1095
222.0  1.5  0.5441  28.1186  50.3878
222.0  1.5  0.5441  29.1273  50.5086
222.0  1.5  0.5441  30.1722  51.7130
222.0  1.5  0.5441  31.2546  50.2569
222.0  1.5  0.5441  32.3758  51.3300
222.0  1.5  0.5441  33.5372  49.6020
222.0  1.5  0.5441  34.7403  50.5926
222.0  1.5  0.5441  35.9865  51.5559
222.0  1.5  0.5441  37.2775  50.9492
222.0  1.5  0.5441  38.6148  51.8810
222.0  1.5  0.5441  40.0000  52.7832
222.0  1.5  0.5559  5.0000  100000.0000
222.0  1.5  0.5559  5.1794  100000.0000
222.0  1.5  0.5559  5.3652  100000.0000
222.0  1.5  0.5559  5.5576  100000.0000
222.0  1.5  0.5559  5.7570  100000.0000
222.0  1.5  0.5559  5.9635  100000.0000
222.0  1.5  0.5559  6.1775  100000.0000
222.0  1.5  0.5559  6.3991  100000.0000
222.0  1.5  0.5559  6.6286  100000.0000
222.0  1.5  0.5559  6.8664  100000.0000
222.0  1.5  0.5559  7.1127  100000.0000
222.0  1.5  0.5559  7.3679  182.8617
222.0  1.5  0.5559  7.6322  159.5255
222.0  1.5  0.5559  7.9060  137.0161
222.0  1.5  0.5559  8.1896  126.0867
222.0  1.5  0.5559  8.4834  108.8520
222.0  1.5  0.5559  8.7877  100.8989
222.0  1.5  0.5559  9.1030  92.5522
222.0  1.5  0.5559  9.4295  83.2439
222.0  1.5  0.5559  9.7678  80.8829
222.0  1.5  0.5559  10.1182  72.5113
222.0  1.5  0.5559  10.4811  70.4367
222.0  1.5  0.5559  10.8571  68.7670
222.0  1.5  0.5559  11.2466  65.9336
222.0  1.5  0.5559  11.6501  62.9236
222.0  1.5  0.5559  12.0680  58.1344
222.0  1.5  0.5559  12.5009  59.4176
222.0  1.5  0.5559  12.9494  57.0407
222.0  1.5  0.5559  13.4139  57.1495
222.0  1.5  0.5559  13.8951  52.5895
222.0  1.5  0.5559  14.3936  54.7305
222.0  1.5  0.5559  14.9099  54.4369
222.0  1.5  0.5559  15.4448  51.5021
222.0  1.5  0.5559  15.9988  53.3105
222.0  1.5  0.5559  16.5728  51.9889
222.0  1.5  0.5559  17.1673  50.2482
222.0  1.5  0.5559  17.7831  52.1703
222.0  1.5  0.5559  18.4211  53.4343
222.0  1.5  0.5559  19.0819  51.4611
222.0  1.5  0.5559  19.7664  50.7517
222.0  1.5  0.5559  20.4755  51.7036
222.0  1.5  0.5559  21.2100  53.3968
222.0  1.5  0.5559  21.9709  55.0096
222.0  1.5  0.5559  22.7591  50.0708
222.0  1.5  0.5559  23.5755  51.6232
222.0  1.5  0.5559  24.4212  53.1500
222.0  1.5  0.5559  25.2973  53.4732
222.0  1.5  0.5559  26.2048  52.5367
222.0  1.5  0.5559  27.1448  49.8704
222.0  1.5  0.5559  28.1186  51.1820
222.0  1.5  0.5559  29.1273  52.0282
222.0  1.5  0.5559  30.1722  53.2591
222.0  1.5  0.5559  31.2546  54.4602
222.0  1.5  0.5559  32.3758  55.6306
222.0  1.5  0.5559  33.5372  56.7695
222.0  1.5  0.5559  34.7403  55.8159
222.0  1.5  0.5559  35.9865  56.9083
222.0  1.5  0.5559  37.2775  56.8207
222.0  1.5  0.5559  38.6148  57.8350
222.0  1.5  0.5559  40.0000  58.8161
222.0  1.5  0.5678  5.0000  100000.0000
222.0  1.5  0.5678  5.1794  100000.0000
222.0  1.5  0.5678  5.3652  100000.0000
222.0  1.5  0.5678  5.5576  100000.0000
222.0  1.5  0.5678  5.7570  100000.0000
222.0  1.5  0.5678  5.9635  100000.0000
222.0  1.5  0.5678  6.1775  100000.0000
222.0  1.5  0.5678  6.3991  100000.0000
222.0  1.5  0.5678  6.6286  100000.0000
222.0  1.5  0.5678  6.8664  100000.0000
222.0  1.5  0.5678  7.1127  100000.0000
222.0  1.5  0.5678  7.3679  203.0517
222.0  1.5  0.5678  7.6322  185.2789
222.0  1.5  0.5678  7.9060  157.0268
222.0  1.5  0.5678  8.1896  143.8570
222.0  1.5  0.5678  8.4834  119.9004
222.0  1.5  0.5678  8.7877  113.3664
222.0  1.5  0.5678  9.1030  96.5230
222.0  1.5  0.5678  9.4295  92.0355
222.0  1.5  0.5678  9.7678  84.5678
222.0  1.5  0.5678  10.1182  81.6688
222.0  1.5  0.5678  10.4811  72.6516
222.0  1.5  0.5678  10.8571  70.3203
222.0  1.5  0.5678  11.2466  70.2686
222.0  1.5  0.5678  11.6501  65.1486
222.0  1.5  0.5678  12.0680  62.7829
222.0  1.5  0.5678  12.5009  61.7237
222.0  1.5  0.5678  12.9494  58.2363
222.0  1.5  0.5678  13.4139  61.3396
222.0  1.5  0.5678  13.8951  55.9222
222.0  1.5  0.5678  14.3936  56.0486
222.0  1.5  0.5678  14.9099  53.6631
222.0  1.5  0.5678  15.4448  55.9492
222.0  1.5  0.5678  15.9988  55.4432
222.0  1.5  0.5678  16.5728  52.4823
222.0  1.5  0.5678  17.1673  54.5730
222.0  1.5  0.5678  17.7831  55.1061
222.0  1.5  0.5678  18.4211  54.4993
222.0  1.5  0.5678  19.0819  53.1380
222.0  1.5  0.5678  19.7664  55.0352
222.0  1.5  0.5678  20.4755  56.1866
222.0  1.5  0.5678  21.2100  53.9778
222.0  1.5  0.5678  21.9709  55.5637
222.0  1.5  0.5678  22.7591  55.2105
222.0  1.5  0.5678  23.5755  56.0110
222.0  1.5  0.5678  24.4212  57.6517
222.0  1.5  0.5678  25.2973  59.2028
222.0  1.5  0.5678  26.2048  60.4841
222.0  1.5  0.5678  27.1448  55.5162
222.0  1.5  0.5678  28.1186  56.9585
222.0  1.5  0.5678  29.1273  58.3668
222.0  1.5  0.5678  30.1722  59.7400
222.0  1.5  0.5678  31.2546  57.3871
222.0  1.5  0.5678  32.3758  58.6269
222.0  1.5  0.5678  33.5372  57.8798
222.0  1.5  0.5678  34.7403  56.9570
222.0  1.5  0.5678  35.9865  58.0806
222.0  1.5  0.5678  37.2775  58.6905
222.0  1.5  0.5678  38.6148  59.7300
222.0  1.5  0.5678  40.0000  60.7359
222.0  1.5  0.5797  5.0000  100000.0000
222.0  1.5  0.5797  5.1794  100000.0000
222.0  1.5  0.5797  5.3652  100000.0000
222.0  1.5  0.5797  5.5576  100000.0000
222.0  1.5  0.5797  5.7570  100000.0000
222.0  1.5  0.5797  5.9635  100000.0000
222.0  1.5  0.5797  6.1775  100000.0000
222.0  1.5  0.5797  6.3991  100000.0000
222.0  1.5  0.5797  6.6286  100000.0000
222.0  1.5  0.5797  6.8664  100000.0000
222.0  1.5  0.5797  7.1127  100000.0000
222.0  1.5  0.5797  7.3679  100000.0000
222.0  1.5  0.5797  7.6322  194.0267
222.0  1.5  0.5797  7.9060  169.9941
222.0  1.5  0.5797  8.1896  146.4140
222.0  1.5  0.5797  8.4834  131.2454
222.0  1.5  0.5797  8.7877  116.5791
222.0  1.5  0.5797  9.1030  111.0673
222.0  1.5  0.5797  9.4295  97.4237
222.0  1.5  0.5797  9.7678  93.9279
222.0  1.5  0.5797  10.1182  85.7088
222.0  1.5  0.5797  10.4811  82.3243
222.0  1.5  0.5797  10.8571  72.7295
222.0  1.5  0.5797  11.2466  75.2970
222.0  1.5  0.5797  11.6501  69.7437
222.0  1.5  0.5797  12.0680  65.6677
222.0  1.5  0.5797  12.5009  66.8380
222.0  1.5  0.5797  12.9494  64.9199
222.0  1.5  0.5797  13.4139  59.1079
222.0  1.5  0.5797  13.8951  60.2788
222.0  1.5  0.5797  14.3936  57.7076
222.0  1.5  0.5797  14.9099  57.6767
222.0  1.5  0.5797  15.4448  57.5890
222.0  1.5  0.5797  15.9988  54.9239
222.0  1.5  0.5797  16.5728  57.1911
222.0  1.5  0.5797  17.1673  57.1002
222.0  1.5  0.5797  17.7831  58.7682
222.0  1.5  0.5797  18.4211  55.7787
222.0  1.5  0.5797  19.0819  57.3423
222.0  1.5  0.5797  19.7664  58.4113
222.0  1.5  0.5797  20.4755  57.3399
222.0  1.5  0.5797  21.2100  56.2514
222.0  1.5  0.5797  21.9709  58.1091
222.0  1.5  0.5797  22.7591  59.1828
222.0  1.5  0.5797  23.5755  60.8959
222.0  1.5  0.5797  24.4212  58.3502
222.0  1.5  0.5797  25.2973  59.8899
222.0  1.5  0.5797  26.2048  59.7408
222.0  1.5  0.5797  27.1448  60.3479
222.0  1.5  0.5797  28.1186  61.9034
222.0  1.5  0.5797  29.1273  63.4205
222.0  1.5  0.5797  30.1722  64.8598
222.0  1.5  0.5797  31.2546  66.2465
222.0  1.5  0.5797  32.3758  62.8548
222.0  1.5  0.5797  33.5372  62.0418
222.0  1.5  0.5797  34.7403  63.3012
222.0  1.5  0.5797  35.9865  64.5220
222.0  1.5  0.5797  37.2775  65.7042
222.0  1.5  0.5797  38.6148  66.8476
222.0  1.5  0.5797  40.0000  66.9858
222.0  1.5  0.5915  5.0000  100000.0000
222.0  1.5  0.5915  5.1794  100000.0000
222.0  1.5  0.5915  5.3652  100000.0000
222.0  1.5  0.5915  5.5576  100000.0000
222.0  1.5  0.5915  5.7570  100000.0000
222.0  1.5  0.5915  5.9635  100000.0000
222.0  1.5  0.5915  6.1775  100000.0000
222.0  1.5  0.5915  6.3991  100000.0000
222.0  1.5  0.5915  6.6286  100000.0000
222.0  1.5  0.5915  6.8664  100000.0000
222.0  1.5  0.5915  7.1127  100000.0000
222.0  1.5  0.5915  7.3679  100000.0000
222.0  1.5  0.5915  7.6322  100000.0000
222.0  1.5  0.5915  7.9060  189.5586
222.0  1.5  0.5915  8.1896  169.9177
222.0  1.5  0.5915  8.4834  149.3954
222.0  1.5  0.5915  8.7877  131.0036
222.0  1.5  0.5915  9.1030  121.1621
222.0  1.5  0.5915  9.4295  106.0288
222.0  1.5  0.5915  9.7678  99.7820
222.0  1.5  0.5915  10.1182  95.6031
222.0  1.5  0.5915  10.4811  86.7000
222.0  1.5  0.5915  10.8571  82.8825
222.0  1.5  0.5915  11.2466  78.5776
222.0  1.5  0.5915  11.6501  77.6836
222.0  1.5  0.5915  12.0680  73.6316
222.0  1.5  0.5915  12.5009  65.0443
222.0  1.5  0.5915  12.9494  67.5937
222.0  1.5  0.5915  13.4139  65.0173
222.0  1.5  0.5915  13.8951  67.6875
222.0  1.5  0.5915  14.3936  61.2057
222.0  1.5  0.5915  14.9099  62.3534
222.0  1.5  0.5915  15.4448  59.6227
222.0  1.5  0.5915  15.9988  59.5372
222.0  1.5  0.5915  16.5728  62.2459
222.0  1.5  0.5915  17.1673  60.6137
222.0  1.5  0.5915  17.7831  58.6544
222.0  1.5  0.5915  18.4211  60.1264
222.0  1.5  0.5915  19.0819  60.2639
222.0  1.5  0.5915  19.7664  62.2461
222.0  1.5  0.5915  20.4755  59.2781
222.0  1.5  0.5915  21.2100  60.7079
222.0  1.5  0.5915  21.9709  61.8492
222.0  1.5  0.5915  22.7591  60.4643
222.0  1.5  0.5915  23.5755  62.1654
222.0  1.5  0.5915  24.4212  61.3569
222.0  1.5  0.5915  25.2973  63.1239
222.0  1.5  0.5915  26.2048  64.0337
222.0  1.5  0.5915  27.1448  65.6571
222.0  1.5  0.5915  28.1186  67.2445
222.0  1.5  0.5915  29.1273  64.2967
222.0  1.5  0.5915  30.1722  65.7201
222.0  1.5  0.5915  31.2546  65.7021
222.0  1.5  0.5915  32.3758  67.1313
222.0  1.5  0.5915  33.5372  67.4393
222.0  1.5  0.5915  34.7403  68.7878
222.0  1.5  0.5915  35.9865  70.0939
222.0  1.5  0.5915  37.2775  71.3577
222.0  1.5  0.5915  38.6148  72.5795
222.0  1.5  0.5915  40.0000  73.7368
222.0  1.5  0.6034  5.0000  100000.0000
222.0  1.5  0.6034  5.1794  100000.0000
222.0  1.5  0.6034  5.3652  100000.0000
222.0  1.5  0.6034  5.5576  100000.0000
222.0  1.5  0.6034  5.7570  100000.0000
222.0  1.5  0.6034  5.9635  100000.0000
222.0  1.5  0.6034  6.1775  100000.0000
222.0  1.5  0.6034  6.3991  100000.0000
222.0  1.5  0.6034  6.6286  100000.0000
222.0  1.5  0.6034  6.8664  100000.0000
222.0  1.5  0.6034  7.1127  100000.0000
222.0  1.5  0.6034  7.3679  100000.0000
222.0  1.5  0.6034  7.6322  100000.0000
222.0  1.5  0.6034  7.9060  221.6121
222.0  1.5  0.6034  8.1896  198.3842
222.0  1.5  0.6034  8.4834  165.1872
222.0  1.5  0.6034  8.7877  150.2329
222.0  1.5  0.6034  9.1030  136.4946
222.0  1.5  0.6034  9.4295  120.1974
222.0  1.5  0.6034  9.7678  108.9373
222.0  1.5  0.6034  10.1182  101.8978
222.0  1.5  0.6034  10.4811  97.0957
222.0  1.5  0.6034  10.8571  87.5752
222.0  1.5  0.6034  11.2466  87.3765
222.0  1.5  0.6034  11.6501  78.6543
222.0  1.5  0.6034  12.0680  78.0248
222.0  1.5  0.6034  12.5009  74.7660
222.0  1.5  0.6034  12.9494  73.0626
222.0  1.5  0.6034  13.4139  68.3905
222.0  1.5  0.6034  13.8951  70.6535
222.0  1.5  0.6034  14.3936  67.3504
222.0  1.5  0.6034  14.9099  65.5829
222.0  1.5  0.6034  15.4448  61.5874
222.0  1.5  0.6034  15.9988  64.4906
222.0  1.5  0.6034  16.5728  65.2722
222.0  1.5  0.6034  17.1673  64.3491
222.0  1.5  0.6034  17.7831  64.1981
222.0  1.5  0.6034  18.4211  63.6410
222.0  1.5  0.6034  19.0819  60.3529
222.0  1.5  0.6034  19.7664  62.5664
222.0  1.5  0.6034  20.4755  63.9061
222.0  1.5  0.6034  21.2100  64.0564
222.0  1.5  0.6034  21.9709  66.0719
222.0  1.5  0.6034  22.7591  62.9504
222.0  1.5  0.6034  23.5755  64.9077
222.0  1.5  0.6034  24.4212  66.1100
222.0  1.5  0.6034  25.2973  67.2788
222.0  1.5  0.6034  26.2048  65.4677
222.0  1.5  0.6034  27.1448  67.0902
222.0  1.5  0.6034  28.1186  66.4210
222.0  1.5  0.6034  29.1273  68.0679
222.0  1.5  0.6034  30.1722  69.6723
222.0  1.5  0.6034  31.2546  71.1222
222.0  1.5  0.6034  32.3758  71.8166
222.0  1.5  0.6034  33.5372  73.2398
222.0  1.5  0.6034  34.7403  74.6207
222.0  1.5  0.6034  35.9865  71.2449
222.0  1.5  0.6034  37.2775  72.4774
222.0  1.5  0.6034  38.6148  73.6706
222.0  1.5  0.6034  40.0000  74.8247
222.0  1.5  0.6153  5.0000  100000.0000
222.0  1.5  0.6153  5.1794  100000.0000
222.0  1.5  0.6153  5.3652  100000.0000
222.0  1.5  0.6153  5.5576  100000.0000
222.0  1.5  0.6153  5.7570  100000.0000
222.0  1.5  0.6153  5.9635  100000.0000
222.0  1.5  0.6153  6.1775  100000.0000
222.0  1.5  0.6153  6.3991  100000.0000
222.0  1.5  0.6153  6.6286  100000.0000
222.0  1.5  0.6153  6.8664  100000.0000
222.0  1.5  0.6153  7.1127  100000.0000
222.0  1.5  0.6153  7.3679  100000.0000
222.0  1.5  0.6153  7.6322  100000.0000
222.0  1.5  0.6153  7.9060  100000.0000
222.0  1.5  0.6153  8.1896  209.0172
222.0  1.5  0.6153  8.4834  180.0082
222.0  1.5  0.6153  8.7877  173.5227
222.0  1.5  0.6153  9.1030  155.5149
222.0  1.5  0.6153  9.4295  139.6416
222.0  1.5  0.6153  9.7678  123.8651
222.0  1.5  0.6153  10.1182  111.5701
222.0  1.5  0.6153  10.4811  103.8066
222.0  1.5  0.6153  10.8571  98.4410
222.0  1.5  0.6153  11.2466  88.3677
222.0  1.5  0.6153  11.6501  90.8189
222.0  1.5  0.6153  12.0680  82.3144
222.0  1.5  0.6153  12.5009  77.9289
222.0  1.5  0.6153  12.9494  79.8933
222.0  1.5  0.6153  13.4139  77.5351
222.0  1.5  0.6153  13.8951  76.6949
222.0  1.5  0.6153  14.3936  70.1278
222.0  1.5  0.6153  14.9099  72.0376
222.0  1.5  0.6153  15.4448  70.1598
222.0  1.5  0.6153  15.9988  68.0869
222.0  1.5  0.6153  16.5728  65.7260
222.0  1.5  0.6153  17.1673  66.7581
222.0  1.5  0.6153  17.7831  69.0204
222.0  1.5  0.6153  18.4211  66.5399
222.0  1.5  0.6153  19.0819  66.3232
222.0  1.5  0.6153  19.7664  68.8888
222.0  1.5  0.6153  20.4755  66.5031
222.0  1.5  0.6153  21.2100  64.4762
222.0  1.5  0.6153  21.9709  66.6325
222.0  1.5  0.6153  22.7591  68.7546
222.0  1.5  0.6153  23.5755  69.8762
222.0  1.5  0.6153  24.4212  69.9723
222.0  1.5  0.6153  25.2973  71.8879
222.0  1.5  0.6153  26.2048  68.6290
222.0  1.5  0.6153  27.1448  70.4654
222.0  1.5  0.6153  28.1186  72.2580
222.0  1.5  0.6153  29.1273  73.1625
222.0  1.5  0.6153  30.1722  74.2823
222.0  1.5  0.6153  31.2546  75.8890
222.0  1.5  0.6153  32.3758  73.4473
222.0  1.5  0.6153  33.5372  74.8784
222.0  1.5  0.6153  34.7403  74.3048
222.0  1.5  0.6153  35.9865  75.7199
222.0  1.5  0.6153  37.2775  77.0892
222.0  1.5  0.6153  38.6148  78.4128
222.0  1.5  0.6153  40.0000  79.6910
222.0  1.5  0.6271  5.0000  100000.0000
222.0  1.5  0.6271  5.1794  100000.0000
222.0  1.5  0.6271  5.3652  100000.0000
222.0  1.5  0.6271  5.5576  100000.0000
222.0  1.5  0.6271  5.7570  100000.0000
222.0  1.5  0.6271  5.9635  100000.0000
222.0  1.5  0.6271  6.1775  100000.0000
222.0  1.5  0.6271  6.3991  100000.0000
222.0  1.5  0.6271  6.6286  100000.0000
222.0  1.5  0.6271  6.8664  100000.0000
222.0  1.5  0.6271  7.1127  100000.0000
222.0  1.5  0.6271  7.3679  100000.0000
222.0  1.5  0.6271  7.6322  100000.0000
222.0  1.5  0.6271  7.9060  100000.0000
222.0  1.5  0.6271  8.1896  100000.0000
222.0  1.5  0.6271  8.4834  201.7949
222.0  1.5  0.6271  8.7877  180.2906
222.0  1.5  0.6271  9.1030  159.4252
222.0  1.5  0.6271  9.4295  146.5167
222.0  1.5  0.6271  9.7678  144.1814
222.0  1.5  0.6271  10.1182  119.8098
222.0  1.5  0.6271  10.4811  113.9636
222.0  1.5  0.6271  10.8571  105.5444
222.0  1.5  0.6271  11.2466  102.8806
222.0  1.5  0.6271  11.6501  91.5448
222.0  1.5  0.6271  12.0680  95.5069
222.0  1.5  0.6271  12.5009  90.0401
222.0  1.5  0.6271  12.9494  83.9632
222.0  1.5  0.6271  13.4139  82.7206
222.0  1.5  0.6271  13.8951  78.9743
222.0  1.5  0.6271  14.3936  76.3467
222.0  1.5  0.6271  14.9099  71.2683
222.0  1.5  0.6271  15.4448  73.2719
222.0  1.5  0.6271  15.9988  75.0297
222.0  1.5  0.6271  16.5728  73.0370
222.0  1.5  0.6271  17.1673  76.0263
222.0  1.5  0.6271  17.7831  68.2141
222.0  1.5  0.6271  18.4211  69.2389
222.0  1.5  0.6271  19.0819  71.9128
222.0  1.5  0.6271  19.7664  73.9274
222.0  1.5  0.6271  20.4755  71.4563
222.0  1.5  0.6271  21.2100  71.1388
222.0  1.5  0.6271  21.9709  73.5972
222.0  1.5  0.6271  22.7591  72.6134
222.0  1.5  0.6271  23.5755  72.9265
222.0  1.5  0.6271  24.4212  70.8086
222.0  1.5  0.6271  25.2973  72.8462
222.0  1.5  0.6271  26.2048  74.8396
222.0  1.5  0.6271  27.1448  75.7671
222.0  1.5  0.6271  28.1186  75.7961
222.0  1.5  0.6271  29.1273  77.5783
222.0  1.5  0.6271  30.1722  79.3145
222.0  1.5  0.6271  31.2546  75.8393
222.0  1.5  0.6271  32.3758  77.4810
222.0  1.5  0.6271  33.5372  79.0739
222.0  1.5  0.6271  34.7403  80.6178
222.0  1.5  0.6271  35.9865  81.1841
222.0  1.5  0.6271  37.2775  82.5832
222.0  1.5  0.6271  38.6148  83.5333
222.0  1.5  0.6271  40.0000  84.8500
222.0  1.5  0.6390  5.0000  100000.0000
222.0  1.5  0.6390  5.1794  100000.0000
222.0  1.5  0.6390  5.3652  100000.0000
222.0  1.5  0.6390  5.5576  100000.0000
222.0  1.5  0.6390  5.7570  100000.0000
222.0  1.5  0.6390  5.9635  100000.0000
222.0  1.5  0.6390  6.1775  100000.0000
222.0  1.5  0.6390  6.3991  100000.0000
222.0  1.5  0.6390  6.6286  100000.0000
222.0  1.5  0.6390  6.8664  100000.0000
222.0  1.5  0.6390  7.1127  100000.0000
222.0  1.5  0.6390  7.3679  100000.0000
222.0  1.5  0.6390  7.6322  100000.0000
222.0  1.5  0.6390  7.9060  100000.0000
222.0  1.5  0.6390  8.1896  100000.0000
222.0  1.5  0.6390  8.4834  236.7857
222.0  1.5  0.6390  8.7877  208.8009
222.0  1.5  0.6390  9.1030  186.3184
222.0  1.5  0.6390  9.4295  160.3509
222.0  1.5  0.6390  9.7678  144.5137
222.0  1.5  0.6390  10.1182  134.2093
222.0  1.5  0.6390  10.4811  122.7214
222.0  1.5  0.6390  10.8571  116.1553
222.0  1.5  0.6390  11.2466  107.1469
222.0  1.5  0.6390  11.6501  106.4673
222.0  1.5  0.6390  12.0680  102.1278
222.0  1.5  0.6390  12.5009  96.0142
222.0  1.5  0.6390  12.9494  90.4078
222.0  1.5  0.6390  13.4139  84.0320
222.0  1.5  0.6390  13.8951  82.6668
222.0  1.5  0.6390  14.3936  84.3310
222.0  1.5  0.6390  14.9099  81.3904
222.0  1.5  0.6390  15.4448  79.9875
222.0  1.5  0.6390  15.9988  74.6365
222.0  1.5  0.6390  16.5728  76.4689
222.0  1.5  0.6390  17.1673  78.1017
222.0  1.5  0.6390  17.7831  76.0140
222.0  1.5  0.6390  18.4211  78.9613
222.0  1.5  0.6390  19.0819  76.3679
222.0  1.5  0.6390  19.7664  73.5880
222.0  1.5  0.6390  20.4755  74.5483
222.0  1.5  0.6390  21.2100  77.0808
222.0  1.5  0.6390  21.9709  78.8980
222.0  1.5  0.6390  22.7591  76.4057
222.0  1.5  0.6390  23.5755  75.9644
222.0  1.5  0.6390  24.4212  78.1587
222.0  1.5  0.6390  25.2973  80.3302
222.0  1.5  0.6390  26.2048  79.3157
222.0  1.5  0.6390  27.1448  79.2449
222.0  1.5  0.6390  28.1186  76.9798
222.0  1.5  0.6390  29.1273  78.8670
222.0  1.5  0.6390  30.1722  80.7038
222.0  1.5  0.6390  31.2546  82.4894
222.0  1.5  0.6390  32.3758  83.1486
222.0  1.5  0.6390  33.5372  84.6398
