# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
218.0  1.3  0.2119  10.8571  64.5061
218.0  1.3  0.2119  11.2466  63.2909
218.0  1.3  0.2119  11.6501  63.2598
218.0  1.3  0.2119  12.0680  62.3183
218.0  1.3  0.2119  12.5009  61.9268
218.0  1.3  0.2119  12.9494  60.6270
218.0  1.3  0.2119  13.4139  59.6611
218.0  1.3  0.2119  13.8951  58.5059
218.0  1.3  0.2119  14.3936  56.4992
218.0  1.3  0.2119  14.9099  56.2153
218.0  1.3  0.2119  15.4448  55.9323
218.0  1.3  0.2119  15.9988  55.6515
218.0  1.3  0.2119  16.5728  55.1442
218.0  1.3  0.2119  17.1673  54.8784
218.0  1.3  0.2119  17.7831  54.6175
218.0  1.3  0.2119  18.4211  54.2485
218.0  1.3  0.2119  19.0819  51.9563
218.0  1.3  0.2119  19.7664  51.6654
218.0  1.3  0.2119  20.4755  51.3849
218.0  1.3  0.2119  21.2100  51.1152
218.0  1.3  0.2119  21.9709  50.8563
218.0  1.3  0.2119  22.7591  50.6083
218.0  1.3  0.2119  23.5755  49.1062
218.0  1.3  0.2119  24.4212  47.2575
218.0  1.3  0.2119  25.2973  47.0175
218.0  1.3  0.2119  26.2048  46.7893
218.0  1.3  0.2119  27.1448  46.5727
218.0  1.3  0.2119  28.1186  46.3673
218.0  1.3  0.2119  29.1273  46.1728
218.0  1.3  0.2119  30.1722  45.9887
218.0  1.3  0.2119  31.2546  45.8148
218.0  1.3  0.2119  32.3758  45.6506
218.0  1.3  0.2119  33.5372  45.4956
218.0  1.3  0.2119  34.7403  45.3495
218.0  1.3  0.2119  35.9865  45.2118
218.0  1.3  0.2119  37.2775  45.0822
218.0  1.3  0.2119  38.6148  44.9603
218.0  1.3  0.2119  40.0000  44.8456
218.0  1.3  0.2237  5.0000  82.2699
218.0  1.3  0.2237  5.1794  83.1538
218.0  1.3  0.2237  5.3652  82.2433
218.0  1.3  0.2237  5.5576  81.0050
218.0  1.3  0.2237  5.7570  81.4829
218.0  1.3  0.2237  5.9635  81.5461
218.0  1.3  0.2237  6.1775  80.0288
218.0  1.3  0.2237  6.3991  78.8191
218.0  1.3  0.2237  6.6286  76.7931
218.0  1.3  0.2237  6.8664  77.8285
218.0  1.3  0.2237  7.1127  74.8030
218.0  1.3  0.2237  7.3679  75.4689
218.0  1.3  0.2237  7.6322  74.7959
218.0  1.3  0.2237  7.9060  72.1419
218.0  1.3  0.2237  8.1896  71.1860
218.0  1.3  0.2237  8.4834  69.7024
218.0  1.3  0.2237  8.7877  68.8714
218.0  1.3  0.2237  9.1030  69.2035
218.0  1.3  0.2237  9.4295  67.8826
218.0  1.3  0.2237  9.7678  65.8662
218.0  1.3  0.2237  10.1182  64.8951
218.0  1.3  0.2237  10.4811  64.1478
218.0  1.3  0.2237  10.8571  62.9172
218.0  1.3  0.2237  11.2466  62.1136
218.0  1.3  0.2237  11.6501  60.6727
218.0  1.3  0.2237  12.0680  59.5867
218.0  1.3  0.2237  12.5009  58.0322
218.0  1.3  0.2237  12.9494  57.9017
218.0  1.3  0.2237  13.4139  57.7615
218.0  1.3  0.2237  13.8951  56.8218
218.0  1.3  0.2237  14.3936  56.5058
218.0  1.3  0.2237  14.9099  56.4022
218.0  1.3  0.2237  15.4448  53.8865
218.0  1.3  0.2237  15.9988  53.6381
218.0  1.3  0.2237  16.5728  52.6839
218.0  1.3  0.2237  17.1673  52.5070
218.0  1.3  0.2237  17.7831  50.1441
218.0  1.3  0.2237  18.4211  49.8785
218.0  1.3  0.2237  19.0819  49.6222
218.0  1.3  0.2237  19.7664  49.3755
218.0  1.3  0.2237  20.4755  49.1388
218.0  1.3  0.2237  21.2100  48.7965
218.0  1.3  0.2237  21.9709  48.5858
218.0  1.3  0.2237  22.7591  48.3851
218.0  1.3  0.2237  23.5755  48.1944
218.0  1.3  0.2237  24.4212  47.8028
218.0  1.3  0.2237  25.2973  47.6018
218.0  1.3  0.2237  26.2048  45.4206
218.0  1.3  0.2237  27.1448  45.2378
218.0  1.3  0.2237  28.1186  45.0658
218.0  1.3  0.2237  29.1273  44.9040
218.0  1.3  0.2237  30.1722  44.7522
218.0  1.3  0.2237  31.2546  44.6098
218.0  1.3  0.2237  32.3758  44.4765
218.0  1.3  0.2237  33.5372  44.3518
218.0  1.3  0.2237  34.7403  44.2353
218.0  1.3  0.2237  35.9865  42.8256
218.0  1.3  0.2237  37.2775  42.7095
218.0  1.3  0.2237  38.6148  41.0291
218.0  1.3  0.2237  40.0000  40.9288
218.0  1.3  0.2356  5.0000  81.7690
218.0  1.3  0.2356  5.1794  83.1491
218.0  1.3  0.2356  5.3652  82.0013
218.0  1.3  0.2356  5.5576  82.4052
218.0  1.3  0.2356  5.7570  79.9367
218.0  1.3  0.2356  5.9635  79.7722
218.0  1.3  0.2356  6.1775  80.6275
218.0  1.3  0.2356  6.3991  78.5936
218.0  1.3  0.2356  6.6286  77.2376
218.0  1.3  0.2356  6.8664  76.2590
218.0  1.3  0.2356  7.1127  74.2623
218.0  1.3  0.2356  7.3679  73.9953
218.0  1.3  0.2356  7.6322  71.8170
218.0  1.3  0.2356  7.9060  71.8206
218.0  1.3  0.2356  8.1896  69.3604
218.0  1.3  0.2356  8.4834  69.1695
218.0  1.3  0.2356  8.7877  68.0631
218.0  1.3  0.2356  9.1030  66.1402
218.0  1.3  0.2356  9.4295  65.0427
218.0  1.3  0.2356  9.7678  64.9831
218.0  1.3  0.2356  10.1182  63.4922
218.0  1.3  0.2356  10.4811  62.3161
218.0  1.3  0.2356  10.8571  61.4554
218.0  1.3  0.2356  11.2466  59.2949
218.0  1.3  0.2356  11.6501  59.3871
218.0  1.3  0.2356  12.0680  59.4598
218.0  1.3  0.2356  12.5009  58.1465
218.0  1.3  0.2356  12.9494  57.4106
218.0  1.3  0.2356  13.4139  55.4145
218.0  1.3  0.2356  13.8951  54.5229
218.0  1.3  0.2356  14.3936  52.5814
218.0  1.3  0.2356  14.9099  52.3987
218.0  1.3  0.2356  15.4448  52.2166
218.0  1.3  0.2356  15.9988  52.0360
218.0  1.3  0.2356  16.5728  51.1675
218.0  1.3  0.2356  17.1673  50.9953
218.0  1.3  0.2356  17.7831  50.8274
218.0  1.3  0.2356  18.4211  49.3836
218.0  1.3  0.2356  19.0819  47.9112
218.0  1.3  0.2356  19.7664  47.7007
218.0  1.3  0.2356  20.4755  46.9933
218.0  1.3  0.2356  21.2100  46.8490
218.0  1.3  0.2356  21.9709  46.7123
218.0  1.3  0.2356  22.7591  44.1639
218.0  1.3  0.2356  23.5755  43.9783
218.0  1.3  0.2356  24.4212  43.8039
218.0  1.3  0.2356  25.2973  43.6406
218.0  1.3  0.2356  26.2048  43.4879
218.0  1.3  0.2356  27.1448  43.3455
218.0  1.3  0.2356  28.1186  43.2130
218.0  1.3  0.2356  29.1273  43.0850
218.0  1.3  0.2356  30.1722  42.9750
218.0  1.3  0.2356  31.2546  42.8706
218.0  1.3  0.2356  32.3758  42.7735
218.0  1.3  0.2356  33.5372  42.6840
218.0  1.3  0.2356  34.7403  42.6019
218.0  1.3  0.2356  35.9865  42.5267
218.0  1.3  0.2356  37.2775  42.4579
218.0  1.3  0.2356  38.6148  42.1074
218.0  1.3  0.2356  40.0000  42.0376
218.0  1.3  0.2475  5.0000  85.0036
218.0  1.3  0.2475  5.1794  84.1660
218.0  1.3  0.2475  5.3652  82.8364
218.0  1.3  0.2475  5.5576  81.5526
218.0  1.3  0.2475  5.7570  82.2370
218.0  1.3  0.2475  5.9635  80.7896
218.0  1.3  0.2475  6.1775  80.5579
218.0  1.3  0.2475  6.3991  78.5156
218.0  1.3  0.2475  6.6286  77.5271
218.0  1.3  0.2475  6.8664  75.5379
218.0  1.3  0.2475  7.1127  75.1990
218.0  1.3  0.2475  7.3679  73.5752
218.0  1.3  0.2475  7.6322  73.3214
218.0  1.3  0.2475  7.9060  71.8441
218.0  1.3  0.2475  8.1896  69.4057
218.0  1.3  0.2475  8.4834  68.2389
218.0  1.3  0.2475  8.7877  66.3924
218.0  1.3  0.2475  9.1030  65.5539
218.0  1.3  0.2475  9.4295  65.3686
218.0  1.3  0.2475  9.7678  64.6481
218.0  1.3  0.2475  10.1182  62.2354
218.0  1.3  0.2475  10.4811  60.5569
218.0  1.3  0.2475  10.8571  60.9171
218.0  1.3  0.2475  11.2466  59.3043
218.0  1.3  0.2475  11.6501  58.1346
218.0  1.3  0.2475  12.0680  56.7626
218.0  1.3  0.2475  12.5009  56.0652
218.0  1.3  0.2475  12.9494  54.4697
218.0  1.3  0.2475  13.4139  54.4533
218.0  1.3  0.2475  13.8951  53.1525
218.0  1.3  0.2475  14.3936  53.1135
218.0  1.3  0.2475  14.9099  52.4677
218.0  1.3  0.2475  15.4448  50.1342
218.0  1.3  0.2475  15.9988  49.4210
218.0  1.3  0.2475  16.5728  49.3594
218.0  1.3  0.2475  17.1673  47.0865
218.0  1.3  0.2475  17.7831  46.9134
218.0  1.3  0.2475  18.4211  46.7482
218.0  1.3  0.2475  19.0819  46.5914
218.0  1.3  0.2475  19.7664  46.4431
218.0  1.3  0.2475  20.4755  45.7141
218.0  1.3  0.2475  21.2100  45.5858
218.0  1.3  0.2475  21.9709  45.4662
218.0  1.3  0.2475  22.7591  45.3555
218.0  1.3  0.2475  23.5755  45.2533
218.0  1.3  0.2475  24.4212  42.4844
218.0  1.3  0.2475  25.2973  42.3581
218.0  1.3  0.2475  26.2048  42.2420
218.0  1.3  0.2475  27.1448  41.8231
218.0  1.3  0.2475  28.1186  41.7570
218.0  1.3  0.2475  29.1273  41.6983
218.0  1.3  0.2475  30.1722  41.6465
218.0  1.3  0.2475  31.2546  41.6013
218.0  1.3  0.2475  32.3758  38.9281
218.0  1.3  0.2475  33.5372  38.8561
218.0  1.3  0.2475  34.7403  38.7916
218.0  1.3  0.2475  35.9865  38.7340
218.0  1.3  0.2475  37.2775  38.6828
218.0  1.3  0.2475  38.6148  38.6377
218.0  1.3  0.2475  40.0000  38.5981
218.0  1.3  0.2593  5.0000  88.2921
218.0  1.3  0.2593  5.1794  86.2676
218.0  1.3  0.2593  5.3652  84.5032
218.0  1.3  0.2593  5.5576  80.4406
218.0  1.3  0.2593  5.7570  80.0515
218.0  1.3  0.2593  5.9635  81.0246
218.0  1.3  0.2593  6.1775  79.5920
218.0  1.3  0.2593  6.3991  79.1644
218.0  1.3  0.2593  6.6286  79.1116
218.0  1.3  0.2593  6.8664  76.3890
218.0  1.3  0.2593  7.1127  74.9410
218.0  1.3  0.2593  7.3679  72.6110
218.0  1.3  0.2593  7.6322  72.2211
218.0  1.3  0.2593  7.9060  70.0636
218.0  1.3  0.2593  8.1896  69.0646
218.0  1.3  0.2593  8.4834  66.7000
218.0  1.3  0.2593  8.7877  66.8497
218.0  1.3  0.2593  9.1030  65.3961
218.0  1.3  0.2593  9.4295  63.0815
218.0  1.3  0.2593  9.7678  62.4727
218.0  1.3  0.2593  10.1182  61.4551
218.0  1.3  0.2593  10.4811  60.5010
218.0  1.3  0.2593  10.8571  58.9391
218.0  1.3  0.2593  11.2466  57.3396
218.0  1.3  0.2593  11.6501  56.3074
218.0  1.3  0.2593  12.0680  56.5273
218.0  1.3  0.2593  12.5009  54.8546
218.0  1.3  0.2593  12.9494  53.7131
218.0  1.3  0.2593  13.4139  53.9224
218.0  1.3  0.2593  13.8951  51.4433
218.0  1.3  0.2593  14.3936  49.5840
218.0  1.3  0.2593  14.9099  49.5250
218.0  1.3  0.2593  15.4448  49.4658
218.0  1.3  0.2593  15.9988  49.2461
218.0  1.3  0.2593  16.5728  48.1589
218.0  1.3  0.2593  17.1673  47.6235
218.0  1.3  0.2593  17.7831  47.5951
218.0  1.3  0.2593  18.4211  44.9845
218.0  1.3  0.2593  19.0819  44.8627
218.0  1.3  0.2593  19.7664  44.4676
218.0  1.3  0.2593  20.4755  44.4263
218.0  1.3  0.2593  21.2100  41.9308
218.0  1.3  0.2593  21.9709  41.8202
218.0  1.3  0.2593  22.7591  41.7200
218.0  1.3  0.2593  23.5755  41.6299
218.0  1.3  0.2593  24.4212  41.5495
218.0  1.3  0.2593  25.2973  41.4785
218.0  1.3  0.2593  26.2048  40.9266
218.0  1.3  0.2593  27.1448  40.8750
218.0  1.3  0.2593  28.1186  40.8314
218.0  1.3  0.2593  29.1273  40.7954
218.0  1.3  0.2593  30.1722  40.7665
218.0  1.3  0.2593  31.2546  40.7442
218.0  1.3  0.2593  32.3758  40.7281
218.0  1.3  0.2593  33.5372  40.7177
218.0  1.3  0.2593  34.7403  39.6835
218.0  1.3  0.2593  35.9865  37.9412
218.0  1.3  0.2593  37.2775  37.9219
218.0  1.3  0.2593  38.6148  37.9078
218.0  1.3  0.2593  40.0000  37.8985
218.0  1.3  0.2712  5.0000  91.6198
218.0  1.3  0.2712  5.1794  87.4078
218.0  1.3  0.2712  5.3652  82.5518
218.0  1.3  0.2712  5.5576  82.4563
218.0  1.3  0.2712  5.7570  80.8248
218.0  1.3  0.2712  5.9635  79.6759
218.0  1.3  0.2712  6.1775  79.7597
218.0  1.3  0.2712  6.3991  78.2984
218.0  1.3  0.2712  6.6286  78.3886
218.0  1.3  0.2712  6.8664  77.3492
218.0  1.3  0.2712  7.1127  74.5168
218.0  1.3  0.2712  7.3679  73.3549
218.0  1.3  0.2712  7.6322  70.7985
218.0  1.3  0.2712  7.9060  71.2202
218.0  1.3  0.2712  8.1896  69.1202
218.0  1.3  0.2712  8.4834  67.7710
218.0  1.3  0.2712  8.7877  66.2704
218.0  1.3  0.2712  9.1030  63.9996
218.0  1.3  0.2712  9.4295  63.5434
218.0  1.3  0.2712  9.7678  62.2122
218.0  1.3  0.2712  10.1182  62.3762
218.0  1.3  0.2712  10.4811  58.6979
218.0  1.3  0.2712  10.8571  57.3956
218.0  1.3  0.2712  11.2466  57.7149
218.0  1.3  0.2712  11.6501  56.7012
218.0  1.3  0.2712  12.0680  55.1504
218.0  1.3  0.2712  12.5009  53.3555
218.0  1.3  0.2712  12.9494  51.8891
218.0  1.3  0.2712  13.4139  52.0193
218.0  1.3  0.2712  13.8951  52.1401
218.0  1.3  0.2712  14.3936  50.4423
218.0  1.3  0.2712  14.9099  49.4008
218.0  1.3  0.2712  15.4448  49.5347
218.0  1.3  0.2712  15.9988  46.9600
218.0  1.3  0.2712  16.5728  46.8825
218.0  1.3  0.2712  17.1673  44.7687
218.0  1.3  0.2712  17.7831  44.7170
218.0  1.3  0.2712  18.4211  44.6720
218.0  1.3  0.2712  19.0819  44.3487
218.0  1.3  0.2712  19.7664  43.5012
218.0  1.3  0.2712  20.4755  43.4747
218.0  1.3  0.2712  21.2100  43.1397
218.0  1.3  0.2712  21.9709  43.1580
218.0  1.3  0.2712  22.7591  43.1035
218.0  1.3  0.2712  23.5755  40.2812
218.0  1.3  0.2712  24.4212  40.2385
218.0  1.3  0.2712  25.2973  40.1418
218.0  1.3  0.2712  26.2048  40.1605
218.0  1.3  0.2712  27.1448  40.1638
218.0  1.3  0.2712  28.1186  37.5247
218.0  1.3  0.2712  29.1273  37.5065
218.0  1.3  0.2712  30.1722  37.4958
218.0  1.3  0.2712  31.2546  37.4921
218.0  1.3  0.2712  32.3758  37.4948
218.0  1.3  0.2712  33.5372  37.5035
218.0  1.3  0.2712  34.7403  37.5175
218.0  1.3  0.2712  35.9865  37.5363
218.0  1.3  0.2712  37.2775  37.5596
218.0  1.3  0.2712  38.6148  37.5868
218.0  1.3  0.2712  40.0000  37.2296
218.0  1.3  0.2831  5.0000  94.4432
218.0  1.3  0.2831  5.1794  90.7702
218.0  1.3  0.2831  5.3652  85.6412
218.0  1.3  0.2831  5.5576  85.6851
218.0  1.3  0.2831  5.7570  82.9959
218.0  1.3  0.2831  5.9635  80.1698
218.0  1.3  0.2831  6.1775  79.2298
218.0  1.3  0.2831  6.3991  78.4179
218.0  1.3  0.2831  6.6286  78.1845
218.0  1.3  0.2831  6.8664  76.2079
218.0  1.3  0.2831  7.1127  75.2149
218.0  1.3  0.2831  7.3679  74.6700
218.0  1.3  0.2831  7.6322  72.1996
218.0  1.3  0.2831  7.9060  71.4684
218.0  1.3  0.2831  8.1896  68.4129
218.0  1.3  0.2831  8.4834  67.1190
218.0  1.3  0.2831  8.7877  64.9723
218.0  1.3  0.2831  9.1030  65.4990
218.0  1.3  0.2831  9.4295  63.2707
218.0  1.3  0.2831  9.7678  60.9658
218.0  1.3  0.2831  10.1182  59.9713
218.0  1.3  0.2831  10.4811  58.7438
218.0  1.3  0.2831  10.8571  58.5087
218.0  1.3  0.2831  11.2466  56.5486
218.0  1.3  0.2831  11.6501  54.0078
218.0  1.3  0.2831  12.0680  53.7582
218.0  1.3  0.2831  12.5009  54.1704
218.0  1.3  0.2831  12.9494  52.6807
218.0  1.3  0.2831  13.4139  51.1650
218.0  1.3  0.2831  13.8951  49.2539
218.0  1.3  0.2831  14.3936  47.4939
218.0  1.3  0.2831  14.9099  47.5804
218.0  1.3  0.2831  15.4448  47.6658
218.0  1.3  0.2831  15.9988  47.7506
218.0  1.3  0.2831  16.5728  46.1012
218.0  1.3  0.2831  17.1673  45.1781
218.0  1.3  0.2831  17.7831  45.2939
218.0  1.3  0.2831  18.4211  42.7958
218.0  1.3  0.2831  19.0819  42.7894
218.0  1.3  0.2831  19.7664  42.6704
218.0  1.3  0.2831  20.4755  40.4061
218.0  1.3  0.2831  21.2100  40.4019
218.0  1.3  0.2831  21.9709  40.4066
218.0  1.3  0.2831  22.7591  40.4199
218.0  1.3  0.2831  23.5755  40.0582
218.0  1.3  0.2831  24.4212  40.0370
218.0  1.3  0.2831  25.2973  39.4939
218.0  1.3  0.2831  26.2048  39.5355
218.0  1.3  0.2831  27.1448  39.5835
218.0  1.3  0.2831  28.1186  39.4741
218.0  1.3  0.2831  29.1273  39.5535
218.0  1.3  0.2831  30.1722  39.5221
218.0  1.3  0.2831  31.2546  39.5979
218.0  1.3  0.2831  32.3758  36.6397
218.0  1.3  0.2831  33.5372  36.6832
218.0  1.3  0.2831  34.7403  36.7314
218.0  1.3  0.2831  35.9865  36.7838
218.0  1.3  0.2831  37.2775  36.8399
218.0  1.3  0.2831  38.6148  36.8991
218.0  1.3  0.2831  40.0000  36.9611
218.0  1.3  0.2949  5.0000  109.7344
218.0  1.3  0.2949  5.1794  92.0445
218.0  1.3  0.2949  5.3652  89.1752
218.0  1.3  0.2949  5.5576  88.7365
218.0  1.3  0.2949  5.7570  84.3044
218.0  1.3  0.2949  5.9635  81.0278
218.0  1.3  0.2949  6.1775  80.2674
218.0  1.3  0.2949  6.3991  78.6825
218.0  1.3  0.2949  6.6286  76.9824
218.0  1.3  0.2949  6.8664  76.5171
218.0  1.3  0.2949  7.1127  75.5136
218.0  1.3  0.2949  7.3679  74.5493
218.0  1.3  0.2949  7.6322  72.4564
218.0  1.3  0.2949  7.9060  70.2224
218.0  1.3  0.2949  8.1896  69.8222
218.0  1.3  0.2949  8.4834  68.8253
218.0  1.3  0.2949  8.7877  65.9755
218.0  1.3  0.2949  9.1030  64.7973
218.0  1.3  0.2949  9.4295  61.7560
218.0  1.3  0.2949  9.7678  62.5590
218.0  1.3  0.2949  10.1182  60.0524
218.0  1.3  0.2949  10.4811  57.6856
218.0  1.3  0.2949  10.8571  56.2544
218.0  1.3  0.2949  11.2466  54.9637
218.0  1.3  0.2949  11.6501  54.5727
218.0  1.3  0.2949  12.0680  52.5880
218.0  1.3  0.2949  12.5009  51.4397
218.0  1.3  0.2949  12.9494  50.1460
218.0  1.3  0.2949  13.4139  49.9522
218.0  1.3  0.2949  13.8951  50.3134
218.0  1.3  0.2949  14.3936  48.6412
218.0  1.3  0.2949  14.9099  47.1859
218.0  1.3  0.2949  15.4448  47.4704
218.0  1.3  0.2949  15.9988  45.3593
218.0  1.3  0.2949  16.5728  43.3654
218.0  1.3  0.2949  17.1673  43.4499
218.0  1.3  0.2949  17.7831  43.5393
218.0  1.3  0.2949  18.4211  43.6335
218.0  1.3  0.2949  19.0819  42.0827
218.0  1.3  0.2949  19.7664  42.1780
218.0  1.3  0.2949  20.4755  42.2788
218.0  1.3  0.2949  21.2100  41.5561
218.0  1.3  0.2949  21.9709  41.6965
218.0  1.3  0.2949  22.7591  38.9340
218.0  1.3  0.2949  23.5755  38.9916
218.0  1.3  0.2949  24.4212  39.0570
218.0  1.3  0.2949  25.2973  39.1298
218.0  1.3  0.2949  26.2048  36.8127
218.0  1.3  0.2949  27.1448  36.8835
218.0  1.3  0.2949  28.1186  36.9607
218.0  1.3  0.2949  29.1273  37.0437
218.0  1.3  0.2949  30.1722  37.1319
218.0  1.3  0.2949  31.2546  37.2246
218.0  1.3  0.2949  32.3758  36.8172
218.0  1.3  0.2949  33.5372  36.8857
218.0  1.3  0.2949  34.7403  36.6026
218.0  1.3  0.2949  35.9865  36.7074
218.0  1.3  0.2949  37.2775  36.8142
218.0  1.3  0.2949  38.6148  36.9225
218.0  1.3  0.2949  40.0000  37.0320
218.0  1.3  0.3068  5.0000  123.5557
218.0  1.3  0.3068  5.1794  104.8174
218.0  1.3  0.3068  5.3652  92.9602
218.0  1.3  0.3068  5.5576  87.1605
218.0  1.3  0.3068  5.7570  84.9895
218.0  1.3  0.3068  5.9635  82.7976
218.0  1.3  0.3068  6.1775  79.8095
218.0  1.3  0.3068  6.3991  80.2415
218.0  1.3  0.3068  6.6286  78.0131
218.0  1.3  0.3068  6.8664  77.3058
218.0  1.3  0.3068  7.1127  74.6209
218.0  1.3  0.3068  7.3679  73.6482
218.0  1.3  0.3068  7.6322  72.8741
218.0  1.3  0.3068  7.9060  72.2992
218.0  1.3  0.3068  8.1896  69.0774
218.0  1.3  0.3068  8.4834  68.3625
218.0  1.3  0.3068  8.7877  66.8881
218.0  1.3  0.3068  9.1030  63.9209
218.0  1.3  0.3068  9.4295  64.0930
218.0  1.3  0.3068  9.7678  62.1187
218.0  1.3  0.3068  10.1182  59.0747
218.0  1.3  0.3068  10.4811  59.3075
218.0  1.3  0.3068  10.8571  56.9593
218.0  1.3  0.3068  11.2466  57.5704
218.0  1.3  0.3068  11.6501  53.9247
218.0  1.3  0.3068  12.0680  53.0607
218.0  1.3  0.3068  12.5009  51.7474
218.0  1.3  0.3068  12.9494  51.1494
218.0  1.3  0.3068  13.4139  49.2028
218.0  1.3  0.3068  13.8951  47.7925
218.0  1.3  0.3068  14.3936  46.2966
218.0  1.3  0.3068  14.9099  46.1736
218.0  1.3  0.3068  15.4448  46.4857
218.0  1.3  0.3068  15.9988  46.7919
218.0  1.3  0.3068  16.5728  44.9793
218.0  1.3  0.3068  17.1673  43.6443
218.0  1.3  0.3068  17.7831  43.9069
218.0  1.3  0.3068  18.4211  41.5479
218.0  1.3  0.3068  19.0819  41.6730
218.0  1.3  0.3068  19.7664  39.7138
218.0  1.3  0.3068  20.4755  39.8364
218.0  1.3  0.3068  21.2100  39.9661
218.0  1.3  0.3068  21.9709  40.1024
218.0  1.3  0.3068  22.7591  40.2448
218.0  1.3  0.3068  23.5755  38.8184
218.0  1.3  0.3068  24.4212  38.9653
218.0  1.3  0.3068  25.2973  39.1173
218.0  1.3  0.3068  26.2048  38.5615
218.0  1.3  0.3068  27.1448  38.7432
218.0  1.3  0.3068  28.1186  38.9273
218.0  1.3  0.3068  29.1273  39.1130
218.0  1.3  0.3068  30.1722  36.1230
218.0  1.3  0.3068  31.2546  36.2514
218.0  1.3  0.3068  32.3758  36.3834
218.0  1.3  0.3068  33.5372  36.5182
218.0  1.3  0.3068  34.7403  36.6554
218.0  1.3  0.3068  35.9865  34.4094
218.0  1.3  0.3068  37.2775  34.5403
218.0  1.3  0.3068  38.6148  34.6725
218.0  1.3  0.3068  40.0000  34.8054
218.0  1.3  0.3186  5.0000  132.2907
218.0  1.3  0.3186  5.1794  115.8271
218.0  1.3  0.3186  5.3652  99.4146
218.0  1.3  0.3186  5.5576  92.1249
