# R0[kpc]  rhoc[GeV/cm3]  Rc[kpc] chi2
7.5  5.5102  1.2254  86.5757
7.5  5.6327  1.2254  86.2535
7.5  5.7551  1.2254  85.9383
7.5  5.8776  1.2254  85.6301
7.5  6.0000  1.2254  85.3287
7.5  0.0000  1.8377  98.0851
7.5  0.1224  1.8377  97.4498
7.5  0.2449  1.8377  96.8504
7.5  0.3673  1.8377  96.2472
7.5  0.4898  1.8377  95.2526
7.5  0.6122  1.8377  94.2954
7.5  0.7347  1.8377  93.3752
7.5  0.8571  1.8377  92.4919
7.5  0.9796  1.8377  91.6454
7.5  1.1020  1.8377  90.8356
7.5  1.2245  1.8377  90.0622
7.5  1.3469  1.8377  89.3251
7.5  1.4694  1.8377  88.6241
7.5  1.5918  1.8377  87.9591
7.5  1.7143  1.8377  87.3300
7.5  1.8367  1.8377  86.7366
7.5  1.9592  1.8377  86.1787
7.5  2.0816  1.8377  85.6562
7.5  2.2041  1.8377  85.1689
7.5  2.3265  1.8377  84.5716
7.5  2.4490  1.8377  83.6911
7.5  2.5714  1.8377  82.8473
7.5  2.6939  1.8377  82.0399
7.5  2.8163  1.8377  81.2689
7.5  2.9388  1.8377  80.5341
7.5  3.0612  1.8377  79.8354
7.5  3.1837  1.8377  79.1725
7.5  3.3061  1.8377  78.5453
7.5  3.4286  1.8377  77.9537
7.5  3.5510  1.8377  77.3976
7.5  3.6735  1.8377  76.8767
7.5  3.7959  1.8377  76.3910
7.5  3.9184  1.8377  75.9402
7.5  4.0408  1.8377  75.5243
7.5  4.1633  1.8377  75.1431
7.5  4.2857  1.8377  74.6225
7.5  4.4082  1.8377  73.8495
7.5  4.5306  1.8377  73.1126
7.5  4.6531  1.8377  72.4117
7.5  4.7755  1.8377  71.7466
7.5  4.8980  1.8377  71.1171
7.5  5.0204  1.8377  70.5231
7.5  5.1429  1.8377  69.9645
7.5  5.2653  1.8377  69.4411
7.5  5.3878  1.8377  68.9527
7.5  5.5102  1.8377  68.4993
7.5  5.6327  1.8377  68.0806
7.5  5.7551  1.8377  67.6965
7.5  5.8776  1.8377  67.3115
7.5  6.0000  1.8377  66.8780
7.5  0.0000  2.4499  98.0851
7.5  0.1224  2.4499  96.7806
7.5  0.2449  2.4499  95.3849
7.5  0.3673  2.4499  93.5151
7.5  0.4898  2.4499  91.7545
7.5  0.6122  2.4499  90.1025
7.5  0.7347  2.4499  88.5581
7.5  0.8571  2.4499  87.1205
7.5  0.9796  2.4499  85.7889
7.5  1.1020  2.4499  84.5625
7.5  1.2245  2.4499  83.4405
7.5  1.3469  2.4499  82.4222
7.5  1.4694  2.4499  80.9074
7.5  1.5918  2.4499  79.3275
7.5  1.7143  2.4499  77.8541
7.5  1.8367  2.4499  76.4864
7.5  1.9592  2.4499  75.2237
7.5  2.0816  2.4499  74.0651
7.5  2.2041  2.4499  73.0099
7.5  2.3265  2.4499  72.0573
7.5  2.4490  2.4499  71.2066
7.5  2.5714  2.4499  70.3305
7.5  2.6939  2.4499  68.9174
7.5  2.8163  2.4499  67.6091
7.5  2.9388  2.4499  66.4049
7.5  3.0612  2.4499  65.3038
7.5  3.1837  2.4499  64.3053
7.5  3.3061  2.4499  63.4085
7.5  3.4286  2.4499  62.6127
7.5  3.5510  2.4499  61.8312
7.5  3.6735  2.4499  61.0386
7.5  3.7959  2.4499  60.2645
7.5  3.9184  2.4499  59.3545
7.5  4.0408  2.4499  58.3008
7.5  4.1633  2.4499  57.3488
7.5  4.2857  2.4499  56.4979
7.5  4.4082  2.4499  55.6727
7.5  4.5306  2.4499  54.8334
7.5  4.6531  2.4499  54.0942
7.5  4.7755  2.4499  53.4537
7.5  4.8980  2.4499  52.8151
7.5  5.0204  2.4499  52.2383
7.5  5.1429  2.4499  51.5580
7.5  5.2653  2.4499  50.9106
7.5  5.3878  2.4499  50.2680
7.5  5.5102  2.4499  49.5993
7.5  5.6327  2.4499  48.9541
7.5  5.7551  2.4499  48.2956
7.5  5.8776  2.4499  47.5385
7.5  6.0000  2.4499  46.8768
7.5  0.0000  3.0621  98.0851
7.5  0.1224  3.0621  95.8933
7.5  0.2449  3.0621  93.0662
7.5  0.3673  3.0621  90.2285
7.5  0.4898  3.0621  87.6251
7.5  0.6122  3.0621  85.2532
7.5  0.7347  3.0621  83.1101
7.5  0.8571  3.0621  81.1931
7.5  0.9796  3.0621  79.3498
7.5  1.1020  3.0621  76.7821
7.5  1.2245  3.0621  74.4436
7.5  1.3469  3.0621  72.3318
7.5  1.4694  3.0621  70.4441
7.5  1.5918  3.0621  68.7780
7.5  1.7143  3.0621  67.3309
7.5  1.8367  3.0621  65.6961
7.5  1.9592  3.0621  63.5983
7.5  2.0816  3.0621  61.7230
7.5  2.2041  3.0621  60.0675
7.5  2.3265  3.0621  58.6296
7.5  2.4490  3.0621  57.4023
7.5  2.5714  3.0621  56.1116
7.5  2.6939  3.0621  54.8962
7.5  2.8163  3.0621  53.4182
7.5  2.9388  3.0621  51.9730
7.5  3.0612  3.0621  50.7119
7.5  3.1837  3.0621  49.4550
7.5  3.3061  3.0621  48.3798
7.5  3.4286  3.0621  47.2714
7.5  3.5510  3.0621  46.1250
7.5  3.6735  3.0621  45.1512
7.5  3.7959  3.0621  44.2069
7.5  3.9184  3.0621  43.3601
7.5  4.0408  3.0621  42.4067
7.5  4.1633  3.0621  41.3694
7.5  4.2857  3.0621  40.4998
7.5  4.4082  3.0621  39.4371
7.5  4.5306  3.0621  38.5279
7.5  4.6531  3.0621  37.7146
7.5  4.7755  3.0621  37.0269
7.5  4.8980  3.0621  36.1679
7.5  5.0204  3.0621  35.4465
7.5  5.1429  3.0621  34.7732
7.5  5.2653  3.0621  34.2334
7.5  5.3878  3.0621  33.6599
7.5  5.5102  3.0621  32.9426
7.5  5.6327  3.0621  32.4298
7.5  5.7551  3.0621  31.9270
7.5  5.8776  3.0621  31.2828
7.5  6.0000  3.0621  30.6580
7.5  0.0000  3.6743  98.0851
7.5  0.1224  3.6743  94.7414
7.5  0.2449  3.6743  90.4573
7.5  0.3673  3.6743  86.5963
7.5  0.4898  3.6743  83.1514
7.5  0.6122  3.6743  80.1156
7.5  0.7347  3.6743  77.4822
7.5  0.8571  3.6743  73.8888
7.5  0.9796  3.6743  70.6367
7.5  1.1020  3.6743  67.7864
7.5  1.2245  3.6743  65.3316
7.5  1.3469  3.6743  63.2662
7.5  1.4694  3.6743  60.5583
7.5  1.5918  3.6743  57.8630
7.5  1.7143  3.6743  55.5573
7.5  1.8367  3.6743  53.6353
7.5  1.9592  3.6743  51.8564
7.5  2.0816  3.6743  50.1636
7.5  2.2041  3.6743  48.1940
7.5  2.3265  3.6743  46.3453
7.5  2.4490  3.6743  44.7028
7.5  2.5714  3.6743  43.0820
7.5  2.6939  3.6743  41.4153
7.5  2.8163  3.6743  40.0830
7.5  2.9388  3.6743  38.6283
7.5  3.0612  3.6743  37.3377
7.5  3.1837  3.6743  36.0903
7.5  3.3061  3.6743  35.0194
7.5  3.4286  3.6743  33.7362
7.5  3.5510  3.6743  32.6182
7.5  3.6735  3.6743  31.4954
7.5  3.7959  3.6743  30.4530
7.5  3.9184  3.6743  29.6500
7.5  4.0408  3.6743  28.6847
7.5  4.1633  3.6743  27.9064
7.5  4.2857  3.6743  27.1668
7.5  4.4082  3.6743  26.6229
7.5  4.5306  3.6743  25.4599
7.5  4.6531  3.6743  24.3312
7.5  4.7755  3.6743  23.2938
7.5  4.8980  3.6743  22.4337
7.5  5.0204  3.6743  21.3892
7.5  5.1429  3.6743  20.6057
7.5  5.2653  3.6743  19.9622
7.5  5.3878  3.6743  19.1014
7.5  5.5102  3.6743  18.3142
7.5  5.6327  3.6743  17.8214
7.5  5.7551  3.6743  17.2980
7.5  5.8776  3.6743  16.6714
7.5  6.0000  3.6743  16.2324
7.5  0.0000  4.2866  98.0851
7.5  0.1224  4.2866  93.2225
7.5  0.2449  4.2866  87.6717
7.5  0.3673  4.2866  82.7880
7.5  0.4898  4.2866  78.5566
7.5  0.6122  4.2866  74.8604
7.5  0.7347  4.2866  70.1580
7.5  0.8571  4.2866  66.0954
7.5  0.9796  4.2866  62.6592
7.5  1.1020  4.2866  59.8366
7.5  1.2245  4.2866  56.2933
7.5  1.3469  4.2866  52.9740
7.5  1.4694  4.2866  50.2592
7.5  1.5918  4.2866  47.9363
7.5  1.7143  4.2866  45.6519
7.5  1.8367  4.2866  43.3110
7.5  1.9592  4.2866  41.1399
7.5  2.0816  4.2866  38.8349
7.5  2.2041  4.2866  36.8409
7.5  2.3265  4.2866  34.9931
7.5  2.4490  4.2866  33.2052
7.5  2.5714  4.2866  31.7078
7.5  2.6939  4.2866  30.1664
7.5  2.8163  4.2866  28.7292
7.5  2.9388  4.2866  27.4205
7.5  3.0612  4.2866  26.2604
7.5  3.1837  4.2866  25.0893
7.5  3.3061  4.2866  24.0086
7.5  3.4286  4.2866  23.1816
7.5  3.5510  4.2866  22.3121
7.5  3.6735  4.2866  21.2653
7.5  3.7959  4.2866  19.6977
7.5  3.9184  4.2866  18.5896
