# chi2  Jfactor[GeV2/cm5]
95.4231  1.6374395734e+20
94.5952  1.8247121797e+20
93.7409  2.0280427669e+20
92.8619  2.2481609572e+20
91.9601  2.4858731759e+20
91.0378  2.7419975426e+20
90.097  3.0172861038e+20
89.1403  3.3125580629e+20
88.17  3.6286281034e+20
87.1888  3.9663312009e+20
86.199  4.3265204197e+20
85.2034  4.7100982994e+20
84.1674  5.1180152963e+20
83.052  5.5512500761e+20
81.9392  6.0108343217e+20
80.8315  6.497880252e+20
79.7313  7.0135586342e+20
78.6406  7.5591476033e+20
77.5615  8.1360112613e+20
76.4958  8.7455309285e+20
75.4453  9.3893893866e+20
74.4114  1.0069216599e+21
73.3953  1.0786848943e+21
72.3984  1.1544214677e+21
71.4215  1.2343466919e+21
70.4654  1.3186806395e+21
69.5308  1.4076721753e+21
68.6182  1.5015812237e+21
67.7278  1.6006872963e+21
66.86  1.705291286e+21
66.0147  1.8157129483e+21
65.192  1.9322967594e+21
64.3917  2.0554071171e+21
103.4087  3.8152069521e+19
102.9615  4.4544515099e+19
102.4769  5.1882646402e+19
101.9531  6.0277528352e+19
101.3888  6.9851184449e+19
100.7827  8.0731362135e+19
100.1337  9.3051649919e+19
99.4409  1.0695745753e+20
98.7036  1.2259844778e+20
97.9215  1.4012852213e+20
97.0945  1.597103924e+20
96.2227  1.8151112169e+20
95.3068  2.0569009855e+20
94.3475  2.3242598692e+20
93.3461  2.6189303741e+20
92.3041  2.9426432819e+20
91.2234  3.2971668912e+20
90.1061  3.6842390401e+20
88.9548  4.1056024042e+20
87.6109  4.5630962255e+20
86.2276  5.0583621537e+20
84.8186  5.5932146458e+20
83.3877  6.1694944708e+20
81.9388  6.7888937336e+20
80.4759  7.4532556415e+20
79.0032  8.1644132327e+20
77.5245  8.9242452019e+20
76.0441  9.7346709443e+20
74.5659  1.0597721174e+21
73.0936  1.1515534417e+21
71.631  1.2490312671e+21
70.1814  1.3524377224e+21
68.7482  1.4620230567e+21
67.3344  1.5780506927e+21
65.9426  1.7008082107e+21
64.5754  1.8306025338e+21
63.235  1.9677444589e+21
61.9232  2.112612612e+21
60.6417  2.2655737347e+21
59.3918  2.4270410121e+21
58.1746  2.5974483024e+21
56.9909  2.7772800568e+21
55.8414  2.9670314388e+21
54.7263  3.1672623945e+21
53.6459  3.3785577532e+21
52.6  3.6015464167e+21
51.5886  3.8369053935e+21
50.6112  4.0853541337e+21
49.6674  4.3476677087e+21
48.7565  4.6246660136e+21
102.1252  6.7825901371e+19
101.5435  7.9190249066e+19
100.9141  9.2235815825e+19
100.2354  1.071600504e+20
99.5057  1.2417988347e+20
98.7237  1.4352242157e+20
97.8883  1.6542515541e+20
96.9989  1.9014659116e+20
96.0549  2.1795279606e+20
95.0565  2.4911737268e+20
94.0039  2.8392958649e+20
92.8981  3.2268643855e+20
91.7402  3.6567128632e+20
90.3957  4.1320175453e+20
88.9281  4.6558762207e+20
87.4113  5.2313658344e+20
85.8489  5.8616300287e+20
84.2448  6.5497582935e+20
82.6033  7.2988487186e+20
80.9289  8.1121710676e+20
79.2265  8.9926438287e+20
77.5012  9.9434927037e+20
75.7583  1.096799017e+21
74.0031  1.2069144415e+21
72.2412  1.3250232252e+21
70.4779  1.4514512414e+21
68.7186  1.5865324803e+21
66.9683  1.7306081679e+21
65.2321  1.8840393198e+21
63.5148  2.0472061185e+21
61.8207  2.2205000304e+21
60.1539  2.4043337287e+21
58.5183  2.5991521008e+21
56.9171  2.8054234537e+21
55.3534  3.0236590413e+21
53.8298  3.2544045045e+21
52.3483  3.4982123714e+21
50.9109  3.7557557546e+21
49.5189  4.0276866395e+21
48.1734  4.3147395771e+21
46.8751  4.617685871e+21
45.6244  4.9373867677e+21
44.4213  5.2747225578e+21
43.2657  5.6306887013e+21
42.1571  6.0063248946e+21
41.095  6.4027491852e+21
40.0785  6.8211651439e+21
39.1067  7.2628517933e+21
38.1784  7.7291870378e+21
37.144  8.2216284686e+21
100.8794  1.0597797089e+20
100.1702  1.2373476416e+20
99.4045  1.4411846223e+20
98.5804  1.6743757875e+20
97.6963  1.9403106791e+20
96.7512  2.2425378371e+20
95.744  2.5847680533e+20
94.6745  2.9710404868e+20
93.5428  3.4055124385e+20
92.2404  3.8924589482e+20
90.7472  4.4363997889e+20
89.189  5.0419756024e+20
87.5683  5.7136138487e+20
85.8885  6.4562774145e+20
84.1533  7.2748065948e+20
82.3672  8.1740091163e+20
80.5351  9.1587969199e+20
78.6623  1.0233997334e+21
76.7547  1.1404451123e+21
74.8185  1.2675267293e+21
72.8599  1.4051005982e+21
70.8857  1.553670735e+21
68.9027  1.7137484641e+21
66.9176  1.8858038149e+21
64.9371  2.0703487893e+21
62.968  2.2678925646e+21
61.0166  2.4789570005e+21
59.089  2.7040752623e+21
57.191  2.9438114371e+21
55.3281  3.1987595602e+21
53.5051  3.4695312976e+21
51.7266  3.7567714511e+21
49.9965  4.0611751575e+21
48.3182  4.3834741463e+21
46.6947  4.724467252e+21
45.1284  5.0850070383e+21
43.6211  5.4659568303e+21
41.9372  5.8683683666e+21
40.3173  6.2932603742e+21
38.7642  6.7417805893e+21
37.2779  7.2151341734e+21
35.8581  7.7146668245e+21
34.5041  8.2417539966e+21
33.2149  8.7979510958e+21
31.9894  9.3848826479e+21
30.8259  1.0004295602e+22
29.7228  1.0658070537e+22
28.6784  1.1348205927e+22
27.6905  1.2076854747e+22
26.7572  1.2846294482e+22
99.6711  1.5260827808e+20
98.8415  1.781780604e+20
97.9476  2.0753058561e+20
96.9876  2.4111011341e+20
95.9601  2.794047378e+20
94.8643  3.2292544854e+20
93.6276  3.7220659967e+20
92.1345  4.278298301e+20
90.5649  4.9039379114e+20
88.9207  5.6051408853e+20
87.2043  6.3884156961e+20
85.419  7.2604448674e+20
83.5686  8.2276039421e+20
81.6578  9.2970394769e+20
79.6918  1.0475721497e+21
77.6765  1.1770573127e+21
75.6184  1.3188667565e+21
73.5245  1.473695616e+21
71.4022  1.6422409617e+21
69.2593  1.8252384902e+21
67.1038  2.0233448615e+21
64.9437  2.2372858583e+21
62.7874  2.4677977883e+21
60.6429  2.7155574934e+21
58.5182  2.9813022566e+21
56.421  3.2657652931e+21
54.3585  3.5696980808e+21
52.3377  3.8938683777e+21
50.365  4.2390884694e+21
48.4462  4.6062137666e+21
46.2884  4.9961250685e+21
44.1826  5.4097508895e+21
42.1495  5.8480922268e+21
40.1926  6.3122027707e+21
38.3147  6.8032328429e+21
36.5178  7.3224101351e+21
34.8034  7.8709778356e+21
33.1722  8.4504504479e+21
31.6246  9.0622949388e+21
30.1601  9.7081640485e+21
28.7781  1.038979321e+22
27.4772  1.1109120227e+22
26.256  1.1868125755e+22
25.1125  1.2669049578e+22
24.0445  1.3514231013e+22
23.0496  1.4406185667e+22
22.1253  1.5347621574e+22
21.2688  1.6341416535e+22
20.4773  1.7390670835e+22
19.748  1.8498664054e+22
98.5  2.0771682295e+20
97.557  2.4252013776e+20
96.543  2.8247218596e+20
95.4565  3.2817765436e+20
94.1599  3.8030089311e+20
92.6455  4.3953741607e+20
91.0468  5.0661453845e+20
89.3649  5.8232393541e+20
87.6019  6.6748043794e+20
85.7606  7.6292195384e+20
83.8446  8.6953435863e+20
81.8585  9.8822721806e+20
79.8075  1.1198683143e+21
77.6978  1.2654303732e+21
75.5362  1.4258620926e+21
73.3302  1.6021057868e+21
71.088  1.7951241963e+21
68.8183  2.0058634774e+21
66.5301  2.2352724201e+21
64.2328  2.4843523895e+21
61.936  2.7539971725e+21
59.6493  3.0451946405e+21
57.3822  3.3589469897e+21
55.1441  3.6961754772e+21
52.944  4.0578836271e+21
50.5358  4.4450694267e+21
48.0609  4.858755721e+21
45.6523  5.2999875141e+21
43.3174  5.7698704167e+21
41.0625  6.2695687379e+21
38.8932  6.8002813432e+21
36.8144  7.3632720441e+21
34.8298  7.9599033087e+21
32.9426  8.5916093268e+21
31.155  9.259955814e+21
29.4682  9.966613795e+21
27.8831  1.0713275387e+22
26.3994  1.1502001999e+22
25.0166  1.2334790333e+22
23.7333  1.3213889955e+22
22.5477  1.414166298e+22
21.4576  1.5120746976e+22
20.4603  1.6153837833e+22
19.5528  1.7243984148e+22
18.6024  1.839436999e+22
17.6944  1.960841938e+22
16.8701  2.0889818253e+22
16.1259  2.2242483617e+22
15.458  2.3670635303e+22
14.8624  2.5178737185e+22
97.366  2.7130360548e+20
96.3165  3.1676099626e+20
95.0991  3.689432633e+20
93.602  4.2864020161e+20
92.014  4.9671953386e+20
90.3356  5.7408968629e+20
88.5681  6.6170062164e+20
86.7137  7.6058636462e+20
84.7756  8.7181118425e+20
82.7578  9.9646949073e+20
80.6652  1.135718346e+21
78.5038  1.2907457542e+21
76.2805  1.4626851453e+21
74.0029  1.6528070181e+21
71.6797  1.8623504883e+21
69.32  2.0925463338e+21
66.9338  2.3446520115e+21
64.5315  2.6199033174e+21
62.1238  2.9195394874e+21
59.7217  3.244868427e+21
57.3364  3.5970575315e+21
54.8984  3.9773970815e+21
52.1461  4.3871960681e+21
49.4452  4.8276577661e+21
46.8063  5.3000929006e+21
44.2396  5.8058049655e+21
41.7542  6.3461299214e+21
39.3585  6.9224326715e+21
37.0601  7.536157279e+21
34.8654  8.188824474e+21
32.7799  8.8820001218e+21
30.8079  9.6173349147e+21
28.9529  1.0396608403e+22
27.2172  1.1221693815e+22
25.6023  1.2094636165e+22
24.1086  1.3017618018e+22
22.7359  1.3992849486e+22
21.4404  1.5023023019e+22
20.084  1.6110746558e+22
18.8483  1.7258958308e+22
17.7304  1.8470743484e+22
16.7268  1.9749547071e+22
15.8336  2.1098890231e+22
15.0465  2.2522754805e+22
14.3612  2.4025299579e+22
13.7442  2.5610996741e+22
13.1387  2.7284660576e+22
12.6232  2.9051407173e+22
12.143  3.0916748151e+22
11.7224  3.2886513874e+22
96.2688  3.4336862569e+20
94.8625  4.0090063589e+20
93.3183  4.6694381761e+20
91.6782  5.4249775517e+20
89.9424  6.2866066004e+20
88.1124  7.2658225922e+20
86.1903  8.3746484927e+20
84.1795  9.6261711773e+20
82.0843  1.1033860301e+21
79.91  1.2611566992e+21
77.6632  1.4373935316e+21
75.3514  1.6336000952e+21
72.9831  1.851210887e+21
70.5678  2.0918338823e+21
68.1157  2.3570373367e+21
65.638  2.6483789537e+21
63.1463  2.967450202e+21
60.6528  3.3158151361e+21
58.17  3.6950421638e+21
55.2525  4.106786603e+21
52.3477  4.5525259383e+21
49.4922  5.0338931813e+21
46.6988  5.5525450237e+21
43.9799  6.1100043602e+21
41.3471  6.7079300774e+21
38.811  7.3479719094e+21
36.3813  8.0318206817e+21
34.0667  8.7612038499e+21
31.8746  9.5379490563e+21
29.8114  1.0363980975e+22
27.882  1.1241281404e+22
26.0904  1.2171939501e+22
24.4392  1.315820751e+22
22.7149  1.4202456234e+22
21.0849  1.5307273897e+22
19.6024  1.6475422804e+22
18.266  1.770970013e+22
17.0735  1.9013513508e+22
15.9643  2.0390163612e+22
14.9089  2.1843369109e+22
13.9894  2.3377034722e+22
13.2009  2.4995520511e+22
12.5382  2.6703282949e+22
11.9301  2.8505361551e+22
11.4157  3.0407019779e+22
10.8896  3.241391775e+22
10.4683  3.4532148541e+22
10.149  3.6768187203e+22
9.9255  3.9129009379e+22
9.792  4.1621994122e+22
94.8379  4.2391188357e+20
93.2647  4.9493905666e+20
91.5911  5.7647384891e+20
89.8174  6.6975031502e+20
87.9447  7.7612427166e+20
85.9753  8.9701513483e+20
83.9125  1.0339072213e+21
81.7609  1.1884161947e+21
79.5261  1.3622049754e+21
77.2152  1.5569835793e+21
74.836  1.7745599156e+21
72.398  2.0167902409e+21
69.9113  2.2854455395e+21
67.3873  2.5825109658e+21
64.8381  2.9099226379e+21
62.2767  3.2696036465e+21
59.6035  3.6635187679e+21
56.5352  4.0935989335e+21
53.4945  4.5617804491e+21
50.4967  5.0701069173e+21
47.5569  5.620402393e+21
44.6897  6.2146829398e+21
41.9091  6.8549938565e+21
39.2285  7.5432152595e+21
36.66  8.2813951573e+21
34.2148  9.0715702585e+21
31.903  9.9158280021e+21
29.733  1.0816301049e+22
27.7123  1.1775245748e+22
25.7449  1.2795038241e+22
23.7319  1.387812519e+22
21.8873  1.5027085804e+22
20.2131  1.624470063e+22
18.6183  1.7533896585e+22
17.1152  1.8897869008e+22
15.7846  2.0340028153e+22
14.6237  2.1863827321e+22
13.6289  2.3473473466e+22
12.7957  2.5173041497e+22
11.8606  2.6967122357e+22
11.0792  2.8860536694e+22
10.4485  3.0858667298e+22
9.9619  3.2967015986e+22
9.6124  3.5191804383e+22
9.3928  3.7539530591e+22
9.2958  4.0017182408e+22
9.211  4.263228215e+22
9.1188  4.5392823708e+22
9.1333  4.8307418986e+22
9.2473  5.1385177929e+22
93.4029  5.1293337912e+20
91.7121  5.9887625856e+20
89.9171  6.9753335718e+20
88.0191  8.1039788117e+20
86.02  9.3911036871e+20
83.9233  1.0853883131e+21
81.7335  1.2510277378e+21
79.4565  1.4379835956e+21
77.0995  1.6482680202e+21
74.6711  1.8839501309e+21
72.181  2.1472174978e+21
69.6402  2.4403161915e+21
67.061  2.7653891028e+21
64.4566  3.1248382686e+21
61.7716  3.5210063919e+21
58.5993  3.9562204123e+21
55.4419  4.4328577092e+21
52.3165  4.9532547095e+21
49.2401  5.5197543434e+21
46.2296  6.1348293699e+21
43.3015  6.8006868955e+21
40.4717  7.5197663572e+21
37.7551  8.2945425663e+21
35.1659  9.127290464e+21
32.7168  1.002048814e+22
30.4194  1.0976600013e+22
28.2311  1.1998151883e+22
25.9202  1.308772427e+22
23.7917  1.4248047356e+22
21.7622  1.5481996271e+22
19.8144  1.679253148e+22
18.0651  1.8182773823e+22
16.5152  1.9656087762e+22
15.1645  2.1216014868e+22
14.01  2.28664215e+22
12.7436  2.4611434065e+22
11.6745  2.6455231059e+22
10.7973  2.8402902894e+22
10.1062  3.0459380211e+22
9.5943  3.2630218052e+22
9.2542  3.4921249399e+22
8.8873  3.733898743e+22
8.6029  3.9890089344e+22
8.4728  4.2582083304e+22
8.4882  4.5422832016e+22
8.6405  4.8420790713e+22
8.921  5.1585061401e+22
9.3212  5.4925316687e+22
9.7327  5.8451976973e+22
10.1215  6.2176065294e+22
92.0057  6.1043311234e+20
90.2043  7.1271224159e+20
88.296  8.3012234243e+20
86.2827  9.6444045363e+20
84.1678  1.1176189512e+21
81.9557  1.2917017942e+21
79.6523  1.4888263987e+21
77.2651  1.7113193204e+21
74.8028  1.9615751646e+21
72.2757  2.2420563541e+21
69.6955  2.5553662784e+21
67.075  2.904177947e+21
64.4285  3.2910415768e+21
61.3175  3.7188157908e+21
58.0673  4.1902885986e+21
54.8335  4.708229251e+21
51.6349  5.2754670258e+21
48.4903  5.8947824642e+21
45.4185  6.5689638467e+21
42.4377  7.3009539609e+21
39.566  8.0933794459e+21
36.8202  8.9491434334e+21
34.2164  9.8711911533e+21
31.7691  1.0862229974e+22
29.306  1.1925209026e+22
26.8322  1.3063061172e+22
24.4268  1.4278792323e+22
22.1285  1.5575473511e+22
20.046  1.6956353878e+22
18.1842  1.8424855067e+22
16.5465  1.9984500274e+22
15.0667  2.1639003558e+22
13.5322  2.3392368907e+22
12.2289  2.5248811083e+22
11.1536  2.7212931372e+22
10.3019  2.9289640541e+22
9.668  3.1483911342e+22
9.0121  3.3801801792e+22
8.4834  3.6249179755e+22
8.1576  3.8832656194e+22
8.0255  4.1559172839e+22
8.0777  4.4436480909e+22
8.3042  4.747250302e+22
8.5224  5.0676198312e+22
8.7965  5.4056924052e+22
9.2219  5.7624742667e+22
9.7885  6.1390486296e+22
10.4862  6.536566614e+22
11.3055  6.956268334e+22
12.2371  7.3994656217e+22
90.6462  7.1641108323e+20
88.741  8.3644700575e+20
86.7272  9.7424080465e+20
84.6079  1.1318780324e+21
82.3875  1.3116500191e+21
80.0717  1.5159555779e+21
77.668  1.747303204e+21
75.1854  2.0084233691e+21
72.6344  2.3021264084e+21
70.0271  2.631302249e+21
67.3772  2.9990062573e+21
64.5743  3.4083755072e+21
61.2602  3.8624029617e+21
57.9433  4.3644435322e+21
54.6432  4.9177692581e+21
51.3801  5.5256301626e+21
48.1746  6.1913467178e+21
45.0473  6.9181821975e+21
42.0186  7.709408959e+21
39.1084  8.5684806902e+21
36.3358  9.4984800441e+21
33.7187  1.0502814168e+22
31.0808  1.1584939617e+22
28.3811  1.2748033789e+22
25.6679  1.3995557816e+22
23.1757  1.5330953737e+22
20.9149  1.6757749324e+22
18.8942  1.8279548773e+22
17.1199  1.9900165315e+22
15.2795  2.1623614627e+22
13.6262  2.3454031572e+22
12.2338  2.5395775009e+22
11.1011  2.7453544065e+22
10.2248  2.9632285229e+22
9.2546  3.1937398624e+22
8.5254  3.4374647579e+22
8.0429  3.6949868173e+22
7.7987  3.9670170158e+22
7.7834  4.2542440129e+22
7.7728  4.5574436783e+22
7.868  4.8774307012e+22
8.1681  5.2151147733e+22
8.6615  5.5714257017e+22
9.3365  5.9474149408e+22
10.1814  6.34418067e+22
10.9874  6.7629038269e+22
11.8612  7.2048556833e+22
12.878  7.6713872067e+22
14.0266  8.1639538087e+22
15.2965  8.6840950699e+22
89.3242  8.3086729179e+20
87.322  9.7008055105e+20
85.2106  1.1298887439e+21
82.9942  1.3127106174e+21
80.6784  1.5212035725e+21
78.2705  1.7581496643e+21
75.7795  2.0264581538e+21
73.2161  2.3292957417e+21
70.5927  2.6699217518e+21
67.9234  3.0516878154e+21
64.916  3.4781374345e+21
61.5474  3.9529088723e+21
58.1734  4.4794732574e+21
54.815  5.061721493e+21
51.494  5.7034483703e+21
48.2326  6.4084231472e+21
45.0533  7.1804967852e+21
41.9785  8.0234539096e+21
39.0302  8.9410896803e+21
36.2297  9.9374095578e+21
33.5164  1.101598869e+22
30.5479  1.2180778562e+22
27.5969  1.3435787959e+22
24.8729  1.4784701909e+22
22.3906  1.6231534508e+22
20.1624  1.7780277707e+22
18.1888  1.9435022884e+22
16.0723  2.1199950057e+22
14.241  2.3079481667e+22
12.6987  2.5078274952e+22
11.4465  2.7201125373e+22
10.2322  2.9453088176e+22
9.1619  3.1839613235e+22
8.3825  3.4366437307e+22
7.8877  3.7039823256e+22
7.6696  3.986645518e+22
7.3824  4.2853101549e+22
7.3316  4.6008007994e+22
7.5358  4.9339161334e+22
7.9831  5.285555982e+22
8.6606  5.6566651919e+22
9.3132  6.0482987904e+22
10.0915  6.4615351333e+22
11.069  6.8975936591e+22
12.2323  7.3577479959e+22
13.568  7.8433677519e+22
15.0631  8.3559273013e+22
16.446  8.8969934468e+22
17.9432  9.4682541213e+22
19.5707  1.0071494874e+23
88.0394  9.5380173803e+20
85.9469  1.1136128775e+21
83.7457  1.29706616e+21
81.4411  1.5069382088e+21
79.04  1.7462796112e+21
76.5514  2.0182840534e+21
73.986  2.326291248e+21
71.3562  2.6739364381e+21
68.6764  3.0649611946e+21
65.5477  3.5032130533e+21
62.1344  3.99275981e+21
58.7118  4.5377780421e+21
55.3021  5.1422524638e+21
51.9284  5.8106496731e+21
48.6145  6.5473259353e+21
45.3849  7.3566082047e+21
42.2639  8.2429172279e+21
39.2757  9.2105976003e+21
36.4437  1.0264006011e+22
33.4162  1.1407740564e+22
30.2037  1.2645905384e+22
27.2165  1.3983036615e+22
24.4735  1.5423736177e+22
21.9921  1.6972234334e+22
19.7868  1.8633139104e+22
17.4458  2.0411033082e+22
15.3747  2.2310613005e+22
13.6164  2.4336677361e+22
12.1761  2.6494302934e+22
10.6703  2.8788836041e+22
9.4405  3.1225781678e+22
8.5382  3.381094306e+22
7.9591  3.6550576417e+22
7.4425  3.9451267317e+22
7.0868  4.2520205268e+22
7.0401  4.5765063345e+22
7.2912  4.9193611473e+22
7.8202  5.28153153e+22
8.2576  5.6639343368e+22
8.9631  6.0676025303e+22
9.922  6.4936207561e+22
11.1193  6.943200142e+22
12.5397  7.4175785969e+22
13.8564  7.9181559863e+22
15.3547  8.4463943831e+22
17.0399  9.0038660417e+22
18.8975  9.5922634837e+22
20.9132  1.0213385334e+23
22.9079  1.0869169272e+23
24.9884  1.1561665034e+23
86.7917  1.0852144219e+21
84.6157  1.267043985e+21
82.3322  1.4757730532e+21
79.9481  1.7145608065e+21
77.4717  1.9868781354e+21
74.9137  2.2963587452e+21
72.2864  2.6468024866e+21
69.6043  3.0423454585e+21
66.4319  3.487244737e+21
62.9831  3.9858779629e+21
59.5197  4.5428733839e+21
56.0649  5.1629830168e+21
52.6429  5.8507405811e+21
49.2792  6.6112280725e+21
45.9998  7.4494019531e+21
42.8312  8.3701853351e+21
39.7996  9.3786080459e+21
36.9169  1.047961327e+22
33.4871  1.167815795e+22
30.2156  1.2979473708e+22
27.1824  1.4388230126e+22
24.4094  1.5909588326e+22
21.9164  1.7548784273e+22
19.4326  1.9310631064e+22
17.0618  2.1200371603e+22
15.0218  2.3223219862e+22
13.3222  2.5384519685e+22
11.5793  2.7689730686e+22
10.1111  3.0144629116e+22
9.0046  3.2755297896e+22
8.2587  3.5528000487e+22
7.4605  3.8469339659e+22
6.9836  4.1586433613e+22
6.8599  4.4886775259e+22
7.0794  4.8378544661e+22
7.3161  5.2070472072e+22
7.7791  5.5971397942e+22
8.5568  6.0092092074e+22
9.6339  6.4442986232e+22
10.9023  6.9035833234e+22
12.1557  7.3882973936e+22
13.6692  7.8998188282e+22
15.4255  8.4395560925e+22
17.4076  9.0091019221e+22
19.3901  9.6101198314e+22
21.5633  1.0244398696e+23
23.8002  1.091386423e+23
26.2048  1.1620562869e+23
28.6829  1.236669926e+23
31.199  1.315460555e+23
85.5808  1.2251053435e+21
83.3278  1.4303738737e+21
80.9698  1.6660094233e+21
78.5148  1.9355784104e+21
75.973  2.2429991451e+21
73.3565  2.5923737397e+21
70.6799  2.9879918696e+21
67.5358  3.4345228027e+21
64.0605  3.9367723789e+21
60.5638  4.4996825441e+21
57.0697  5.128478156e+21
53.6037  5.8285237963e+21
50.1923  6.6049376091e+21
46.8635  7.4634566912e+21
43.6452  8.4096764236e+21
40.566  9.4491545385e+21
37.4423  1.0587569239e+22
33.8798  1.1830500918e+22
30.5399  1.3183545498e+22
27.4493  1.4652608991e+22
24.6329  1.6242962916e+22
22.083  1.7960433696e+22
19.3606  1.9810932245e+22
16.9782  2.17998921e+22
14.951  2.3933232004e+22
13.0249  2.6216838047e+22
11.2378  2.8656742926e+22
9.8419  3.1259110032e+22
8.8405  3.4030460213e+22
7.7996  3.6977660515e+22
7.1081  4.01077818e+22
6.814  4.3428277974e+22
6.8707  4.694718482e+22
6.8909  5.0672961132e+22
7.2901  5.4614841434e+22
8.0545  5.8782681363e+22
9.1533  6.3186460958e+22
10.1938  6.7838338318e+22
11.5496  7.2750089926e+22
13.2144  7.7934983612e+22
15.0887  8.3406951044e+22
17.0731  8.9181548491e+22
19.2501  9.5274676201e+22
21.5732  1.0170431467e+23
24.1216  1.0848924341e+23
26.7036  1.1564965716e+23
29.3891  1.2320729541e+23
32.225  1.3118526052e+23
35.2246  1.3960844087e+23
38.3721  1.4850316421e+23
84.4066  1.3734745028e+21
82.0832  1.6036025436e+21
79.658  1.8677752705e+21
77.1408  2.1699910207e+21
74.5432  2.5146426402e+21
71.8793  2.9063290369e+21
68.8304  3.3498593971e+21
65.3375  3.8504684709e+21
61.8152  4.4135441203e+21
58.288  5.0446267968e+21
54.7822  5.7495741265e+21
51.3256  6.5344003807e+21
47.9474  7.4048435479e+21
44.6774  8.3673355292e+21
41.5461  9.4281493469e+21
38.2076  1.0593515815e+22
34.5611  1.1869800808e+22
31.1428  1.3263260544e+22
27.9822  1.4780168655e+22
25.1074  1.6427146412e+22
22.3378  1.8210103753e+22
19.5634  2.0135572725e+22
17.1493  2.2210180095e+22
15.0974  2.4440017441e+22
12.9155  2.683172031e+22
11.1469  2.9391887638e+22
9.8003  3.2127282727e+22
8.5518  3.50448154e+22
7.5467  3.8151796225e+22
6.9802  4.14559239e+22
6.7984  4.4965125616e+22
6.6004  4.8687758006e+22
6.8322  5.2632830041e+22
7.4817  5.6809824937e+22
8.3629  6.1229095586e+22
9.347  6.5901691216e+22
10.7136  7.083880052e+22
12.4014  7.6054054031e+22
14.2046  8.1560654449e+22
16.2429  8.7373476437e+22
18.508  9.3508138887e+22
21.0667  9.9982082045e+22
23.6729  1.068131318e+23
26.4325  1.140214462e+23
29.4324  1.2162807912e+23
32.6525  1.29655671e+23
35.95  1.3812859416e+23
39.2582  1.4707274881e+23
42.739  1.5651603751e+23
46.3753  1.6648797649e+23
83.2688  1.5303218997e+21
80.8815  1.7867299945e+21
78.3967  2.0810705946e+21
75.8256  2.4177986372e+21
73.1818  2.8018086207e+21
70.2899  3.2382246367e+21
66.7884  3.732405069e+21
63.2484  4.2901824629e+21
59.6946  4.9175599612e+21
56.1538  5.6207107211e+21
52.6549  6.4061612952e+21
49.2281  7.2806127698e+21
45.9048  8.2504583975e+21
42.7174  9.3228645866e+21
39.2427  1.0504820723e+22
35.505  1.1803269164e+22
31.9981  1.3225302752e+22
28.7547  1.477789215e+22
25.8058  1.6468027421e+22
22.8553  1.8303085971e+22
20.0092  2.0289652639e+22
17.5414  2.2435005413e+22
15.2556  2.4746527822e+22
13.0388  2.7231007087e+22
11.2625  2.9895836518e+22
9.8432  3.2748368633e+22
8.4252  3.5796139088e+22
7.4817  3.9046846788e+22
7.0136  4.2508637152e+22
6.5545  4.6190088049e+22
6.5044  5.0100031937e+22
6.9245  5.4247779753e+22
7.5819  5.8643369274e+22
8.4184  6.3297366673e+22
9.6864  6.8221307119e+22
11.204  7.3427501633e+22
12.9675  7.8928416629e+22
14.9558  8.4739239214e+22
17.3174  9.0874679803e+22
19.8868  9.7351311709e+22
22.5642  1.0418653746e+23
25.5562  1.1139978895e+23
28.8393  1.1901092771e+23
32.2009  1.2704241382e+23
35.6692  1.3551770544e+23
39.3711  1.4446202849e+23
43.2139  1.5390253856e+23
47.0704  1.6386809359e+23
51.1061  1.7438978254e+23
55.3026  1.8550049232e+23
82.1672  1.6956475343e+21
79.7225  1.9797562266e+21
77.1853  2.3058953956e+21
74.5688  2.6790012601e+21
71.8883  3.1044970866e+21
68.3902  3.5880605393e+21
64.8408  4.1356288853e+21
61.2674  4.7536647789e+21
57.6973  5.4488199016e+21
54.1596  6.2279343171e+21
50.6858  7.0982396623e+21
47.3086  8.0671609638e+21
44.0617  9.1417821579e+21
40.5265  1.0330043863e+22
36.691  1.1639690552e+22
33.086  1.3078414586e+22
29.7471  1.4654075072e+22
26.7086  1.6374395734e+22
23.6136  1.8247121797e+22
20.6752  2.0280427669e+22
18.1307  2.2481609572e+22
15.6442  2.4858731759e+22
13.3654  2.7419975426e+22
11.5529  3.0172861038e+22
9.8956  3.3125580629e+22
8.4737  3.6286281034e+22
7.5607  3.9663312009e+22
6.9067  4.3265204197e+22
6.455  4.7100982994e+22
6.5229  5.1180152963e+22
6.9089  5.5512500761e+22
7.5256  6.0108343217e+22
8.5638  6.497880252e+22
9.8766  7.0135586342e+22
11.4485  7.5591476033e+22
13.3587  8.1360112613e+22
15.7061  8.7455309285e+22
18.1774  9.3893893866e+22
20.9347  1.0069216599e+23
24.0677  1.0786848943e+23
27.4561  1.1544214677e+23
30.8963  1.2343466919e+23
34.6468  1.3186806395e+23
38.5247  1.4076721753e+23
42.5432  1.5015812237e+23
46.8063  1.6006872963e+23
51.2044  1.705291286e+23
55.5698  1.8157129483e+23
60.0881  1.9322967594e+23
64.7754  2.0554071171e+23
81.1017  1.8694514065e+21
78.6059  2.1826812399e+21
76.0237  2.5422496737e+21
73.37  2.9535988892e+21
70.1215  3.422708038e+21
66.5717  3.9558367446e+21
62.9866  4.559530846e+21
59.3935  5.2409154187e+21
55.8219  6.0073239415e+21
52.3038  6.8662975846e+21
