# chi2  Jfactor[GeV2/cm5]
5505.7618  inf
6526.5234  inf
7685.7578  inf
8997.6609  inf
10477.6854  inf
12142.6493  inf
14010.8515  inf
16102.1999  inf
81.9777  inf
79.505  inf
76.9932  inf
74.4998  inf
72.1006  inf
69.1961  inf
65.4197  inf
61.9604  inf
58.7384  inf
54.6702  inf
50.5002  inf
46.785  inf
42.6403  inf
38.2207  inf
34.1067  inf
30.2962  inf
26.2756  inf
23.0745  inf
19.4856  inf
15.3605  inf
12.0174  inf
10.1388  inf
9.5628  inf
12.0236  inf
18.2825  inf
35.1629  inf
73.4217  inf
136.6489  inf
228.7259  inf
353.9187  inf
516.9092  inf
722.8278  inf
977.2906  inf
1286.4388  inf
1656.9828  inf
2096.2492  inf
2612.2329  inf
3213.6538  inf
3910.0179  inf
4711.6848  inf
5629.9405  inf
6677.0762  inf
7866.4752  inf
9212.7058  inf
10731.6231  inf
12440.4796  inf
14358.0444  inf
16504.7332  inf
18902.749  inf
21576.2351  inf
79.1295  inf
76.6429  inf
74.2044  inf
71.9008  inf
68.3947  inf
64.747  inf
61.5004  inf
58.1565  inf
53.7545  inf
49.7408  inf
45.9915  inf
41.5796  inf
37.342  inf
33.4405  inf
29.1999  inf
25.4933  inf
22.5842  inf
17.8997  inf
14.3134  inf
11.5411  inf
10.0153  inf
11.0622  inf
15.2258  inf
26.2465  inf
56.7189  inf
111.4336  inf
194.2592  inf
309.4496  inf
461.6741  inf
656.0501  inf
898.1794  inf
1194.1873  inf
1550.766  inf
1975.2213  inf
2475.5242  inf
3060.3667  inf
3739.2231  inf
4522.4164  inf
5421.1907  inf
6447.7901  inf
7615.544  inf
8938.9605  inf
10433.8272  inf
12117.3209  inf
14008.1268  inf
16126.5676  inf
18494.7434  inf
21136.6842  inf
24078.5141  inf
27348.6304  inf
76.7116  inf
74.3176  inf
72.0829  inf
68.283  inf
64.7228  inf
61.5578  inf
57.8527  inf
53.6049  inf
49.6736  inf
45.6389  inf
41.2606  inf
37.1079  inf
33.1275  inf
28.911  inf
25.7788  inf
22.005  inf
17.4299  inf
13.5378  inf
11.323  inf
10.0597  inf
11.9406  inf
17.7736  inf
35.5453  inf
75.8868  inf
142.5687  inf
239.7275  inf
371.9073  inf
544.0914  inf
761.7367  inf
1030.8123  inf
1357.8404  inf
1749.9421  inf
2214.887  inf
2761.1475  inf
3397.9581  inf
4135.3796  inf
4984.3701  inf
5956.8606  inf
7065.8391  inf
8325.4409  inf
9751.0465  inf
11359.3889  inf
13168.6695  inf
15198.6835  inf
17470.9569  inf
20008.8945  inf
22837.9401  inf
25985.751  inf
29482.3867  inf
33360.5132  inf
74.7177  inf
72.4725  inf
68.6667  inf
65.145  inf
61.9968  inf
58.201  inf
53.973  inf
50.1277  inf
45.9722  inf
41.6037  inf
37.4973  inf
33.4023  inf
29.292  inf
26.0939  inf
22.0406  inf
17.6104  inf
13.7215  inf
11.2944  inf
10.5027  inf
12.8903  inf
19.7244  inf
42.4105  inf
88.9549  inf
163.3004  inf
269.7842  inf
413.1683  inf
598.6719  inf
832.0073  inf
1119.4195  inf
1467.7292  inf
1884.3798  inf
2377.4894  inf
2955.9068  inf
3629.2733  inf
4408.0896  inf
5303.789  inf
6328.8171  inf
7496.7181  inf
8822.2294  inf
10321.3832  inf
12011.6181  inf
13911.8994  inf
16042.8501  inf
18426.8928  inf
21088.4035  inf
24053.879  inf
27352.1173  inf
31014.4145  inf
35074.777  inf
39570.1525  inf
73.1415  inf
69.4259  inf
65.8978  inf
62.7724  inf
59.0335  inf
54.7992  inf
50.9324  inf
46.7723  inf
42.424  inf
38.3324  inf
34.1667  inf
30.0585  inf
26.8396  inf
22.6153  inf
18.2063  inf
14.2022  inf
11.6754  inf
10.8971  inf
13.474  inf
20.6417  inf
45.4102  inf
94.7977  inf
172.8771  inf
284.1274  inf
433.4652  inf
626.2772  inf
868.4574  inf
1166.4474  inf
1527.2802  inf
1958.6287  inf
2468.8586  inf
3067.0863  inf
3763.2417  inf
4568.1373  inf
5493.5429  inf
6552.2678  inf
7758.2491  inf
9126.6486  inf
10673.9577  inf
12418.1114  inf
14378.6124  inf
16576.6647  inf
19035.3202  inf
21779.6361  inf
24836.8468  inf
28236.5494  inf
32010.9056  inf
36194.8595  inf
40826.3749  inf
45946.6915  inf
70.4865  inf
66.9173  inf
63.7935  inf
60.2612  inf
56.0004  inf
52.024  inf
47.9547  inf
43.6323  inf
39.5244  inf
35.317  inf
31.1123  inf
27.9623  inf
23.7544  inf
19.0819  inf
14.9897  inf
12.2631  inf
11.1698  inf
13.336  inf
20.175  inf
44.5174  inf
93.7847  inf
172.1319  inf
284.1285  inf
434.7901  inf
629.6114  inf
874.6039  inf
1176.3365  inf
1541.9798  inf
1979.3553  inf
2496.9891  inf
3104.1702  inf
3811.0149  inf
4628.5359  inf
5568.7195  inf
6644.6075  inf
7870.3882  inf
9261.4939  inf
10834.7082  inf
12608.2811  inf
14602.0554  inf
16837.603  inf
19338.3728  inf
22129.8515  inf
25239.7379  inf
28698.1315  inf
32537.7377  inf
36794.0891  inf
41505.7867  inf
46714.7601  inf
52466.5503  inf
68.168  inf
64.9377  inf
61.7561  inf
57.3976  inf
53.3968  inf
49.5081  inf
45.2197  inf
41.0594  inf
36.8823  inf
32.5146  inf
29.1772  inf
25.4655  inf
20.3838  inf
15.8803  inf
13.1575  inf
11.3125  inf
12.8159  inf
18.7107  inf
40.4924  inf
87.1087  inf
162.7544  inf
272.0446  inf
420.0456  inf
612.3084  inf
854.9061  inf
1154.4747  inf
1518.2578  inf
1954.1554  inf
2470.7783  inf
3077.5065  inf
3784.5536  inf
4603.0371  inf
5545.0551  inf
6623.7695  inf
7853.4969  inf
9249.8077  inf
10829.6329  inf
12611.3814  inf
14615.0664  inf
16862.4427  inf
19377.1563  inf
22184.9061  inf
25313.6194  inf
28793.6422  inf
32657.9456  inf
36942.3496  inf
41685.765  inf
46930.4566  inf
52722.3277  inf
59111.2285  inf
66.2705  inf
63.1967  inf
59.0672  inf
54.9591  inf
51.4213  inf
46.8502  inf
42.6248  inf
38.8832  inf
34.278  inf
30.4829  inf
27.0867  inf
22.1009  inf
17.3042  inf
14.03  inf
11.8172  inf
12.2295  inf
16.8223  inf
34.4939  inf
76.3644  inf
146.836  inf
250.53  inf
392.5212  inf
578.372  inf
814.1688  inf
1106.5628  inf
1462.8144  inf
1890.842  inf
2399.2757  inf
2997.516  inf
3695.7979  inf
4505.2609  inf
5438.0256  inf
6507.2769  inf
7727.3549  inf
9113.8535  inf
10683.728  inf
12455.4114  inf
14448.9413  inf
16686.0977  inf
19190.5517  inf
21988.0278  inf
25106.4795  inf
28576.2796  inf
32430.4267  inf
36704.769  inf
41438.2468  inf
46673.1554  inf
52455.4299  inf
58834.9538  inf
65865.8937  inf
64.7396  inf
61.0309  inf
56.8197  inf
53.0177  inf
48.745  inf
44.4838  inf
40.519  inf
36.0381  inf
32.2381  inf
28.4843  inf
24.058  inf
19.1193  inf
15.3977  inf
12.7432  inf
11.9937  inf
14.9796  inf
27.832  inf
63.2833  inf
126.5852  inf
222.331  inf
355.568  inf
531.8306  inf
757.1767  inf
1038.228  inf
1382.2134  inf
1797.018  inf
2291.2353  inf
2874.226  inf
3556.1811  inf
4348.1917  inf
5262.3245  inf
6311.7046  inf
7510.6059  inf
8874.5486  inf
10420.4065  inf
12166.5222  inf
14132.8338  inf
16341.011  inf
18814.6038  inf
21579.2033  inf
24662.6167  inf
28095.0562  inf
31909.3445  inf
36141.1376  inf
40829.1657  inf
46015.4948  inf
51745.8099  inf
58069.7222  inf
65041.1017  inf
72718.4373  inf
63.176  inf
58.8502  inf
54.8688  inf
50.9368  inf
46.7009  inf
42.6282  inf
38.2653  inf
33.96  inf
30.7227  inf
26.4647  inf
21.4129  inf
17.0975  inf
14.0241  inf
12.4442  inf
13.6726  inf
21.8121  inf
49.5657  inf
104.149  inf
190.0974  inf
312.3987  inf
476.5258  inf
688.4723  inf
954.7916  inf
1282.6401  inf
1679.8249  inf
2154.8555  inf
2717.0013  inf
3376.354  inf
4143.8961  inf
5031.5756  inf
6052.3879  inf
7220.4643  inf
8551.1691  inf
10061.2051  inf
11768.7278  inf
13693.4701  inf
15856.8776  inf
18282.2551  inf
20994.9258  inf
24022.4043  inf
27394.5839  inf
31143.9394  inf
35305.7476  inf
39918.326  inf
45023.2914  inf
50665.84  inf
56895.0517  inf
63764.2189  inf
71331.2033  inf
79658.822  inf
61.0573  inf
56.9116  inf
53.271  inf
48.793  inf
44.6046  inf
40.8455  inf
36.1514  inf
32.4717  inf
28.805  inf
23.9178  inf
18.8545  inf
15.2195  inf
12.7868  inf
12.9855  inf
17.5585  inf
36.7795  inf
81.5052  inf
156.2676  inf
265.9678  inf
415.9881  inf
612.2266  inf
861.1356  inf
1169.7637  inf
1545.8024  inf
1997.6365  inf
2534.4007  inf
3166.0404  inf
3903.3791  inf
4758.1916  inf
5743.2841  inf
6872.5818  inf
8161.2236  inf
9625.6664  inf
11283.7969  inf
13155.055  inf
15260.5659  inf
17623.2852  inf
20268.1556  inf
23222.2766  inf
26515.0893  inf
30178.5763  inf
34247.4787  inf
38759.5309  inf
43755.7159  inf
49280.5409  inf
55382.337  inf
62113.5832  inf
69531.2577  inf
77697.2188  inf
86678.617  inf
59.239  inf
55.2815  inf
51.2269  inf
47.0239  inf
43.0184  inf
38.5583  inf
34.418  inf
30.8433  inf
26.4754  inf
21.4874  inf
17.2707  inf
14.1326  inf
12.5742  inf
14.6727  inf
26.3001  inf
60.3998  inf
123.0046  inf
218.9052  inf
353.368  inf
532.1693  inf
761.6321  inf
1048.6673  inf
1400.8185  inf
1826.3122  inf
2334.1113  inf
2933.9758  inf
3636.5277  inf
4453.3231  inf
5396.9298  inf
6481.0134  inf
7720.4301  inf
9131.3282  inf
10731.2581  inf
12539.2931  inf
14576.1587  inf
16864.3751  inf
19428.4103  inf
22294.8471  inf
25492.5642  inf
29052.9318  inf
33010.0252  inf
37400.8547  inf
42265.6159  inf
47647.9607  inf
53595.2905  inf
60159.0751  inf
67395.1967  inf
75364.3236  inf
84132.3151  inf
93770.6597  inf
57.5274  inf
53.9341  inf
49.3988  inf
45.2672  inf
41.6136  inf
36.8229  inf
33.2076  inf
29.5872  inf
24.3349  inf
19.2341  inf
15.6418  inf
13.308  inf
13.6819  inf
19.2797  inf
42.3158  inf
92.1638  inf
173.4837  inf
291.4047  inf
451.5583  inf
660.1145  inf
923.8208  inf
1250.0465  inf
1646.8304  inf
2122.9336  inf
2687.8979  inf
3352.1087  inf
4126.8653  inf
5024.4567  inf
6058.2451  inf
7242.7563  inf
8593.7788  inf
10128.4714  inf
11865.4803  inf
13825.0662  inf
16029.2429  inf
18501.9271  inf
21269.1015  inf
24358.9916  inf
27802.2574  inf
31632.2013  inf
35884.9938  inf
40599.9173  inf
45819.6319  inf
51590.4614  inf
57962.7052  inf
64990.9749  inf
72734.5598  inf
81257.8223  inf
90630.6267  inf
100928.8036  inf
56.1006  inf
52.0572  inf
47.8916  inf
43.9202  inf
39.3974  inf
35.2936  inf
31.6317  inf
27.2586  inf
22.0954  inf
17.6931  inf
14.5575  inf
13.0238  inf
15.3474  inf
28.462  inf
65.2829  inf
131.6106  inf
232.4188  inf
373.1748  inf
559.8751  inf
799.0828  inf
1097.9699  inf
1464.3641  inf
1906.7992  inf
2434.5714  inf
3057.8009  inf
3787.4996  inf
4635.6443  inf
5615.2581  inf
6740.4979  inf
8026.7511  inf
9490.7397  inf
11150.6342  inf
13026.178  inf
15138.8211  inf
17511.8672  inf
20170.6314  inf
23142.6132  inf
26457.6829  inf
30148.2844  inf
34249.6544  inf
38800.0612  inf
43841.0624  inf
49417.7849  inf
55579.2279  inf
62378.5916  inf
69873.6329  inf
78127.0515  inf
87206.9075  inf
97187.0738  inf
108147.7272  inf
54.8826  inf
50.409  inf
46.2991  inf
42.6344  inf
37.8096  inf
34.2641  inf
30.5003  inf
25.2868  inf
20.1404  inf
16.3624  inf
13.9445  inf
13.9381  inf
19.7765  inf
43.5866  inf
94.8342  inf
178.3214  inf
299.3352  inf
463.6813  inf
677.7202  inf
948.4083  inf
1283.3419  inf
1690.8067  inf
2179.8318  inf
2760.2487  inf
3442.7566  inf
4238.9937  inf
5161.6154  inf
6224.3793  inf
7442.2382  inf
8831.4418  inf
10409.6468  inf
12196.037  inf
14211.454  inf
16478.5389  inf
19021.8867  inf
21868.213  inf
25046.5359  inf
28588.3726  inf
32527.9527  inf
36902.4499  inf
41752.2326  inf
47121.136  inf
53056.7567  inf
59610.7717  inf
66839.2851  inf
74803.2022  inf
83568.6362  inf
93207.3479  inf
103797.2228  inf
115422.7869  inf
53.3227  inf
49.0555  inf
45.224  inf
40.6808  inf
36.4701  inf
32.9039  inf
28.5785  inf
23.2246  inf
18.713  inf
15.3384  inf
13.4651  inf
15.3762  inf
28.0006  inf
64.3599  inf
130.6335  inf
231.9139  inf
373.8014  inf
562.4393  inf
804.5522  inf
1107.4895  inf
1479.2717  inf
1928.6427  inf
2465.1267  inf
3099.0907  inf
3841.8132  inf
4705.5596  inf
5703.6641  inf
6850.6197  inf
8162.1759  inf
9655.4457  inf
11349.0216  inf
13263.1016  inf
15419.6274  inf
17842.4323  inf
20557.4043  inf
23592.6612  inf
26978.7414  inf
30748.8108  inf
34938.887  inf
39588.0826  inf
44738.8685  inf
50437.3598  inf
56733.625  inf
63682.0219  inf
71341.5609  inf
79776.2985  inf
89055.7644  inf
99255.4235  inf
110457.1763  inf
122749.9021  inf
51.7843  inf
47.6755  inf
43.9103  inf
39.1088  inf
35.6396  inf
31.5773  inf
26.7766  inf
21.3619  inf
17.3438  inf
14.6375  inf
14.1027  inf
19.1723  inf
41.074  inf
90.512  inf
172.3726  inf
292.0386  inf
455.4234  inf
669.0073  inf
939.8793  inf
1275.7812  inf
1685.1578  inf
2177.2112  inf
2761.9609  inf
3450.3096  inf
4254.1156  inf
5186.2718  inf
6260.7917  inf
7492.9046  inf
8899.1575  inf
10497.5276  inf
12307.5442  inf
14350.4211  inf
16649.2006  inf
19228.9103  inf
22116.7323  inf
25342.1882  inf
28937.3385  inf
32936.9996  inf
37378.979  inf
42304.33  inf
47757.6283  inf
53787.2707  inf
60445.8005  inf
67790.2583  inf
75882.5633  inf
84789.926  inf
94585.2952  inf
105347.8425  inf
117163.4869  inf
130125.4636  inf
50.4525  inf
46.5097  inf
42.4177  inf
38.0239  inf
34.7255  inf
30.4638  inf
24.9773  inf
20.096  inf
16.5853  inf
14.1043  inf
15.0997  inf
25.5699  inf
58.7795  inf
121.7937  inf
219.7678  inf
358.3746  inf
543.8402  inf
782.9821  inf
1083.2528  inf
1452.7871  inf
1900.4537  inf
2435.913  inf
3069.68  inf
3813.1935  inf
4678.8917  inf
5680.2955  inf
6832.0987  inf
8150.2672  inf
9652.1463  inf
11356.5785  inf
13284.031  inf
15456.7342  inf
17898.8327  inf
20636.549  inf
23698.3613  inf
27115.1963  inf
30920.6381  inf
35151.1553  inf
39846.3472  inf
45049.2096  inf
50806.4247  inf
57168.6737  inf
64190.9761  inf
71933.0579  inf
80459.7494  inf
89841.4175  inf
100154.4326  inf
111481.6758  inf
123913.0873  inf
137546.261  inf
49.3662  inf
45.5078  inf
40.822  inf
36.9482  inf
33.0318  inf
28.6871  inf
22.9927  inf
18.5056  inf
15.4452  inf
14.4539  inf
17.7444  inf
35.9563  inf
80.9156  inf
157.9745  inf
272.5573  inf
430.6265  inf
638.7204  inf
903.9937  inf
1234.2625  inf
1638.0541  inf
2124.6613  inf
2704.2028  inf
3387.6894  inf
4187.0961  inf
5115.4416  inf
6186.8753  inf
7416.7716  inf
8821.834  inf
10420.2068  inf
12231.5987  inf
14277.4156  inf
16580.9057  inf
19167.3169  inf
22064.0683  inf
25300.9351  inf
28910.2504  inf
32927.1238  inf
37389.6775  inf
42339.3041  inf
47820.9439  inf
53883.3874  inf
60579.6018  inf
67967.0853  inf
76108.251  inf
85070.8428  inf
94928.386  inf
105760.6752  inf
117654.3034  inf
130703.2344  inf
145009.4237  inf
48.126  inf
44.5323  inf
39.6102  inf
36.227  inf
32.3292  inf
26.9266  inf
21.7789  inf
17.8636  inf
14.9736  inf
14.7049  inf
22.2932  inf
50.1686  inf
107.295  inf
198.8408  inf
330.499  inf
508.5214  inf
739.7588  inf
1031.7024  inf
1392.5319  inf
1831.167  inf
2357.3248  inf
2981.5824  inf
3715.4466  inf
4571.4287  inf
5563.1286  inf
6705.3244  inf
8014.0721  inf
9506.8129  inf
11202.4913  inf
13121.6828  inf
15286.7331  inf
17721.909  inf
20453.5632  inf
23510.3121  inf
26923.2293  inf
30726.0561  inf
34955.4283  inf
39651.1237  inf
44856.3295  inf
50617.9322  inf
56986.8324  inf
64018.2851  inf
71772.2689  inf
80313.8862  inf
89713.7964  inf
100048.6854  inf
111401.7743  inf
123863.3701  inf
137531.463  inf
152512.3723  inf
47.2086  inf
42.9398  inf
38.6547  inf
35.143  inf
30.901  inf
25.1911  inf
20.3063  inf
16.7945  inf
14.5841  inf
16.2654  inf
29.7109  inf
68.0547  inf
137.7433  inf
244.1942  inf
393.3684  inf
591.8073  inf
846.6733  inf
1165.7946  inf
1557.7142  inf
2031.7444  inf
2598.0262  inf
3267.5955  inf
4052.4551  inf
4965.6535  inf
6021.3715  inf
7235.0168  inf
8623.3272  inf
10204.4827  inf
11998.2286  inf
14026.0079  inf
16311.107  inf
18878.8125  inf
21756.5826  inf
24974.2322  inf
28564.1349  inf
32561.4408  inf
37004.3137  inf
41934.1883  inf
47396.0479  inf
53438.7267  inf
60115.2371  inf
67483.1234  inf
75604.8466  inf
84548.2002  inf
94386.761  inf
105200.3776  inf
117075.6994  inf
130106.7501  inf
144395.548  inf
160052.7791  inf
46.3362  inf
41.5777  inf
37.8289  inf
33.8144  inf
29.4348  inf
23.6092  inf
19.1273  inf
16.102  inf
14.8808  inf
19.3285  inf
40.3068  inf
89.4722  inf
172.0978  inf
293.8496  inf
460.9568  inf
680.2498  inf
959.203  inf
1305.9809  inf
1729.4899  inf
2239.4347  inf
2846.3807  inf
3561.8227  inf
4398.2596  inf
5369.2772  inf
6489.6379  inf
7775.3794  inf
9243.9219  inf
10914.1849  inf
12806.7148  inf
14943.8234  inf
17349.7384  inf
20050.7672  inf
23075.4744  inf
26454.8748  inf
30222.6426  inf
34415.3383  inf
39072.655  inf
44237.6852  inf
49957.2101  inf
56282.013  inf
63267.2193  inf
70972.6648  inf
79463.2942  inf
88809.5938  inf
99088.0597  inf
110381.7052  inf
122780.6101  inf
136382.5164  inf
151293.4731  inf
167628.5348  inf
45.4864  inf
40.5204  inf
37.2285  inf
33.2748  inf
27.7935  inf
22.6396  inf
18.7153  inf
15.4435  inf
15.2798  inf
23.8689  inf
53.9649  inf
114.2879  inf
210.2064  inf
347.6348  inf
533.0701  inf
773.6317  inf
1077.1056  inf
1451.9928  inf
1907.5629  inf
2453.9132  inf
3102.0335  inf
3863.8774  inf
4752.4405  inf
5781.8461  inf
6967.4387  inf
8325.8863  inf
9875.2921  inf
11635.3156  inf
13627.3054  inf
15874.4424  inf
18401.8968  inf
21236.9973  inf
24409.4162  inf
27951.3689  inf
31897.8315  inf
36286.776  inf
41159.4259  inf
46560.533  inf
52538.6775  inf
59146.5932  inf
66441.5202  inf
74485.5869  inf
83346.2236  inf
93096.6111  inf
103816.1664  inf
115591.0691  inf
128514.8315  inf
142688.9159  inf
158223.4039  inf
175237.7209  inf
44.0594  inf
39.7512  inf
36.2612  inf
32.0431  inf
26.1897  inf
21.1363  inf
17.5721  inf
15.2363  inf
16.8755  inf
30.9262  inf
70.5762  inf
142.3767  inf
251.9265  inf
405.3883  inf
609.5268  inf
871.7501  inf
1200.1558  inf
1603.5811  inf
2091.659  inf
2674.8793  inf
3364.6563  inf
4173.4027  inf
5114.611  inf
6202.9422  inf
7454.3234  inf
8886.0535  inf
10516.919  inf
12367.3203  inf
14459.4085  inf
16817.2346  inf
19466.9118  inf
22436.7914  inf
25757.6539  inf
29462.9165  inf
33588.8582  inf
38174.8635  inf
43263.6875  inf
48901.7424  inf
55139.4087  inf
62031.3722  inf
69636.989  inf
78020.6814  inf
87252.3668  inf
97407.9221  inf
108569.6869  inf
120827.009  inf
134276.8345  inf
149024.3482  inf
165183.6662  inf
182878.5865  inf
42.7994  inf
38.9279  inf
34.9784  inf
30.7313  inf
24.7891  inf
20.0642  inf
16.9516  inf
15.3814  inf
19.6514  inf
40.5466  inf
90.0379  inf
173.621  inf
297.1245  inf
466.9593  inf
690.1575  inf
974.416  inf
1328.1436  inf
1760.5139  inf
2281.5232  inf
2902.0538  inf
3633.9447  inf
4490.0678  inf
5484.4128  inf
6632.1789  inf
7949.876  inf
9455.4342  inf
11168.3243  inf
13109.6877  inf
15302.4788  inf
17771.6195  inf
20544.1668  inf
23649.4952  inf
27119.4945  inf
30988.7845  inf
35294.948  inf
40078.7832  inf
45384.5778  inf
51260.4056  inf
57758.4487  inf
64935.3457  inf
72852.5703  inf
81576.8403  inf
91180.5614  inf
101742.3081  inf
113347.3441  inf
126088.1869  inf
140065.2186  inf
155387.3477  inf
172172.7267  inf
190549.5284  inf
41.7499  inf
38.5373  inf
34.3266  inf
29.1585  inf
23.7959  inf
19.6336  inf
16.3132  inf
15.6485  inf
23.5923  inf
52.6458  inf
112.2532  inf
207.91  inf
345.6747  inf
532.206  inf
774.8036  inf
1081.4524  inf
1460.873  inf
1922.575  inf
2476.918  inf
3135.1771  inf
3909.6158  inf
4813.5658  inf
5861.5139  inf
7069.198  inf
8453.7111  inf
10033.6152  inf
11829.0655  inf
13861.9452  inf
16156.0129  inf
18737.0616  inf
21633.093  inf
24874.5055  inf
28494.2992  inf
32528.2974  inf
37015.3875  inf
41997.7825  inf
47521.3035  inf
53635.6873  inf
60394.9185  inf
67857.59  inf
76087.294  inf
85153.0452  inf
95129.739  inf
106098.6489  inf
118147.9643  inf
131373.3739  inf
145878.697  inf
161776.5679  inf
179189.1773  inf
198249.0742  inf
41.0792  inf
37.9444  inf
33.657  inf
27.8633  inf
22.4856  inf
18.7054  inf
15.9741  inf
16.8698  inf
29.4718  inf
67.1442  inf
137.1306  inf
245.1394  inf
397.4589  inf
600.9955  inf
863.316  inf
1192.6938  inf
1598.1606  inf
2089.5624  inf
2677.6219  inf
3374.007  inf
4191.4063  inf
5143.611  inf
6245.6056  inf
7513.6668  inf
8965.4712  inf
10620.2131  inf
12498.7327  inf
14623.6555  inf
17019.5446  inf
19713.0651  inf
22733.1641  inf
26111.2647  inf
29881.4779  inf
34080.8311  inf
38749.5178  inf
43931.1663  inf
49673.1325  inf
56026.8168  inf
63048.0075  inf
70797.253  inf
79340.2653  inf
88748.3571  inf
99098.9148  inf
110475.9123  inf
122970.466  inf
136681.4372  inf
151716.0843  inf
168190.7687  inf
186231.7208  inf
205975.8678  inf
40.3158  inf
36.5804  inf
32.4064  inf
26.4251  inf
21.4152  inf
18.0672  inf
16.0339  inf
19.0353  inf
37.4379  inf
83.9664  inf
164.5835  inf
285.2107  inf
452.3657  inf
673.2025  inf
955.5549  inf
1307.9847  inf
1739.8346  inf
2261.2869  inf
