# chi2  Jfactor[GeV2/cm5]
52.8542  2.8734742811e+21
50.8404  3.1470697694e+21
48.8535  3.4412903914e+21
46.8984  3.7573580453e+21
44.9801  4.0965617444e+21
43.103  4.4602448546e+21
41.2713  4.8498605129e+21
39.4888  5.266693636e+21
37.759  5.712849615e+21
36.0853  6.1898073605e+21
34.4706  6.6994333842e+21
32.9174  7.2436408106e+21
31.4281  7.8245446213e+21
30.0049  8.4443503447e+21
28.6497  9.1054110027e+21
27.364  9.8102420929e+21
26.1494  1.0561507798e+22
25.0071  1.1362064087e+22
23.8447  1.2214930038e+22
92.4465  1.0444597373e+20
91.7018  1.2264718972e+20
90.8966  1.4372679708e+20
90.0287  1.6806860202e+20
89.096  1.96098807e+20
88.0968  2.2829188651e+20
87.0296  2.6514306202e+20
85.8935  3.0721080759e+20
84.6878  3.5509079542e+20
83.4126  4.094222103e+20
82.0683  4.7088748059e+20
80.656  5.402234026e+20
79.1773  6.1818495429e+20
77.6346  7.0561430745e+20
76.0308  8.033715148e+20
74.3695  9.1236579568e+20
72.6549  1.0335558328e+21
70.892  1.1679347481e+21
69.0862  1.3165401035e+21
67.2436  1.4804898622e+21
65.3706  1.660877309e+21
63.4744  1.8589265932e+21
61.5622  2.075832046e+21
59.5118  2.312901232e+21
57.187  2.571466398e+21
54.865  2.8529184326e+21
52.5547  3.1587081566e+21
50.2644  3.4903467009e+21
48.0027  3.8494261511e+21
45.7779  4.2376285498e+21
43.598  4.6566412403e+21
41.4706  5.1083987219e+21
39.4032  5.5947907011e+21
37.4028  6.1178495848e+21
35.4757  6.6797476361e+21
33.6281  7.2827764344e+21
31.8657  7.9293241859e+21
30.1934  8.6219742451e+21
28.616  9.3630109084e+21
27.0637  1.0156177093e+22
25.4118  1.1004101974e+22
23.866  1.1910103794e+22
22.2993  1.2877583663e+22
20.7849  1.3910301549e+22
19.3839  1.5012178391e+22
18.0982  1.6187397338e+22
16.9297  1.7440430387e+22
15.8798  1.8776013864e+22
14.9499  2.0199225044e+22
13.9602  2.1715431178e+22
90.8341  1.6319683395e+20
89.9308  1.9163623394e+20
88.9569  2.2457312045e+20
87.9102  2.6260719065e+20
86.7888  3.0640438594e+20
85.5913  3.5670607267e+20
84.3171  4.142860344e+20
82.9657  4.8001688687e+20
81.5377  5.5482936785e+20
80.0341  6.397222036e+20
78.4567  7.3576168842e+20
76.8082  8.4409906655e+20
75.092  9.6591399108e+20
73.3124  1.1025223554e+21
71.4745  1.2552679919e+21
69.5842  1.4255715558e+21
67.6484  1.6149309887e+21
65.6745  1.8248980439e+21
63.6708  2.0570939117e+21
61.2792  2.3132654097e+21
58.7797  2.5951207953e+21
56.271  2.9045728019e+21
53.7641  3.2434875719e+21
51.2702  3.613908175e+21
48.8005  4.0179162469e+21
46.3666  4.457685051e+21
43.9797  4.9354814946e+21
41.6509  5.4536667202e+21
39.3911  6.0147283611e+21
37.2107  6.621294609e+21
35.1196  7.276001938e+21
33.1275  7.981873003e+21
31.2433  8.7418604705e+21
29.2625  9.5591399762e+21
27.2515  1.0437105681e+22
25.1909  1.1379338179e+22
23.2668  1.238956904e+22
21.4851  1.3471834758e+22
19.8511  1.4629704544e+22
18.3695  1.5869026708e+22
17.0446  1.7193909335e+22
15.7216  1.8609537178e+22
14.3812  2.0121224474e+22
13.2071  2.173484617e+22
12.2018  2.3456528735e+22
11.3673  2.5292808341e+22
10.6666  2.725067248e+22
9.8319  2.9337521662e+22
9.1727  3.1561289131e+22
8.6902  3.3930361216e+22
89.2768  2.3500344089e+20
88.2259  2.7595617688e+20
87.0959  3.2338529344e+20
85.8851  3.7815435454e+20
84.5922  4.4122231576e+20
83.2165  5.1365674464e+20
81.758  5.9657188954e+20
80.2178  6.9122431709e+20
78.5974  7.989542897e+20
76.8996  9.2119997318e+20
75.1278  1.0594968313e+21
73.2868  1.2155026558e+21
71.382  1.3909161472e+21
69.4203  1.5876321918e+21
67.4092  1.8075859083e+21
65.3064  2.0528230403e+21
62.7211  2.3255006237e+21
60.104  2.6278531833e+21
57.4672  2.9622152329e+21
54.8236  3.33110219e+21
52.1864  3.7369739453e+21
49.5694  4.1825848347e+21
46.9868  4.6706221036e+21
44.4529  5.2040277721e+21
41.982  5.7857993956e+21
39.5883  6.4190664734e+21
37.2857  7.1070933523e+21
35.0878  7.8532800771e+21
32.9343  8.6612088399e+21
30.4889  9.5346642369e+21
28.0579  1.0477442791e+22
25.7779  1.1493897124e+22
23.6598  1.2588279078e+22
21.7132  1.3765161566e+22
19.9472  1.5029432181e+22
18.3613  1.6386246977e+22
16.592  1.7840979418e+22
15.0255  1.9399442051e+22
13.6675  2.1066774544e+22
12.5229  2.285139846e+22
11.4624  2.4759229442e+22
10.3621  2.6797733537e+22
9.4872  2.8974563242e+22
8.8403  3.1298178485e+22
8.4237  3.3777401379e+22
7.9342  3.6421644011e+22
7.5819  3.9240968372e+22
7.4655  4.2246031193e+22
7.5859  4.5448256349e+22
7.8296  4.8859720151e+22
87.7742  3.1986579455e+20
86.5864  3.7560701853e+20
85.313  4.4016331607e+20
83.9527  5.1471009368e+20
82.5052  6.0055259645e+20
80.9707  6.9914390243e+20
79.3506  8.1200062742e+20
77.6472  9.4083309826e+20
75.8638  1.087465561e+21
74.005  1.2538555191e+21
72.0765  1.4420929093e+21
70.0852  1.6544341704e+21
68.0392  1.8931914225e+21
65.582  2.1609438166e+21
62.9074  2.4603252641e+21
60.1961  2.7941202493e+21
57.4615  3.1652647378e+21
54.7185  3.5768001661e+21
51.9825  4.031904067e+21
49.2697  4.5340002031e+21
46.5969  5.0864367588e+21
43.9813  5.6929626917e+21
41.4403  6.357235641e+21
38.9912  7.0832600231e+21
36.6515  7.875115844e+21
34.0315  8.7370626999e+21
31.27  9.6735437295e+21
28.6632  1.0689186772e+22
26.2269  1.1788867588e+22
23.9761  1.2977737434e+22
21.9247  1.4260963798e+22
20.0006  1.5644471086e+22
17.9523  1.7134046522e+22
16.1392  1.8735914353e+22
14.5712  2.0456727135e+22
13.2518  2.230350283e+22
11.7565  2.4283555319e+22
10.5307  2.6404796126e+22
9.5803  2.8674220907e+22
8.9104  3.1103292348e+22
8.1095  3.3700062296e+22
7.5645  3.647469287e+22
7.312  3.9437599969e+22
7.3547  4.2600298494e+22
7.2771  4.5974796321e+22
7.461  4.9573904348e+22
7.9461  5.3411318061e+22
8.5956  5.7501542457e+22
9.3707  6.1860126697e+22
10.2247  6.6503507983e+22
86.3261  4.1778389492e+20
85.012  4.9058875889e+20
83.6074  5.7490718834e+20
82.1121  6.7227440807e+20
80.5266  7.8439522802e+20
78.8526  9.1316754603e+20
77.0929  1.0605722481e+21
75.2515  1.2288432304e+21
73.3338  1.4203631817e+21
71.3465  1.6376888412e+21
69.2977  1.8835499224e+21
66.7511  2.1608936104e+21
64.0251  2.4727398172e+21
61.2538  2.8224572298e+21
58.4521  3.2134860592e+21
55.6359  3.6494631827e+21
52.8223  4.1342233311e+21
50.0298  4.6717389925e+21
47.2774  5.266160414e+21
44.5849  5.9219594489e+21
41.9727  6.643509236e+21
39.4614  7.4357063728e+21
36.6941  8.3033281842e+21
33.6951  9.2516049281e+21
30.8521  1.0285865592e+22
28.1859  1.1411673731e+22
25.716  1.2634832626e+22
23.4615  1.3961386804e+22
21.2132  1.5397704604e+22
18.9661  1.6950514199e+22
16.9837  1.8626564961e+22
15.2806  2.0433594888e+22
13.5431  2.2379162805e+22
11.9494  2.4471398339e+22
10.6714  2.6718990544e+22
9.7184  2.9131105738e+22
8.62  3.1717296744e+22
7.846  3.448789698e+22
7.4199  3.7452043634e+22
7.179  4.0624708373e+22
6.961  4.4016407897e+22
7.1052  4.7640415177e+22
7.5139  5.1510334653e+22
8.0579  5.5641206196e+22
8.6862  6.0048713562e+22
9.6855  6.4749589352e+22
10.891  6.976172155e+22
12.2036  7.5104055454e+22
13.8913  8.0796900176e+22
15.7883  8.6861724713e+22
84.932  5.2875774201e+20
83.5021  6.2090139797e+20
81.9786  7.2761691024e+20
80.3624  8.5084729771e+20
78.6554  9.9275021046e+20
76.8607  1.1557276754e+21
74.983  1.3422867515e+21
73.0283  1.5552547134e+21
71.0043  1.7976471518e+21
68.5947  2.0726999397e+21
65.8513  2.3838678705e+21
63.0513  2.7348809756e+21
60.2098  3.1295613311e+21
57.3435  3.5721724315e+21
54.4708  4.0670682937e+21
51.6112  4.6188518406e+21
48.7858  5.2323764034e+21
46.0167  5.9126696624e+21
43.3267  6.664984274e+21
40.7394  7.4949799275e+21
37.5598  8.4081913768e+21
34.4401  9.4108158781e+21
31.4869  1.0508899733e+22
28.7249  1.1709062487e+22
26.1782  1.301804864e+22
23.7939  1.4442899565e+22
21.2327  1.5990960043e+22
18.9517  1.7669880173e+22
16.9709  1.948771989e+22
14.9748  2.1452994533e+22
13.1196  2.3574246279e+22
11.6167  2.586126853e+22
10.3582  2.8323627925e+22
9.0608  3.0971613523e+22
8.1553  3.3816222408e+22
7.65  3.6869055699e+22
7.0667  4.0142203691e+22
6.8442  4.3648744616e+22
6.9681  4.7400242724e+22
7.2141  5.1415646535e+22
7.6102  5.5708266245e+22
8.4452  6.0294900458e+22
9.489  6.5192767295e+22
10.7386  7.0420901592e+22
12.403  7.5999153102e+22
14.2314  8.1948699024e+22
16.3732  8.8292178836e+22
18.5697  9.5053570184e+22
21.2175  1.0225857679e+23
24.1551  1.0993437034e+23
83.5916  6.5278733582e+20
82.0562  7.6654493577e+20
80.426  8.9829248178e+20
78.7029  1.0504287626e+21
76.8905  1.2256175438e+21
74.9938  1.4268242907e+21
73.0193  1.6571441376e+21
70.9377  1.9200675475e+21
68.2099  2.2193174714e+21
65.412  2.5588888144e+21
62.5586  2.9430467537e+21
59.6664  3.3763962662e+21
56.754  3.8636559643e+21
53.8419  4.4100894216e+21
50.9522  5.0210719675e+21
48.1084  5.702286223e+21
45.3355  6.4597239548e+21
42.6595  7.2995921758e+21
39.3328  8.2283756469e+21
36.0709  9.2530616389e+21
32.977  1.0380483181e+22
30.0799  1.1618291207e+22
27.408  1.2973950288e+22
24.7803  1.44556327e+22
22.092  1.6071664988e+22
19.707  1.7830740204e+22
17.5968  1.9741925979e+22
15.3234  2.1814666881e+22
13.4234  2.4058913444e+22
11.9174  2.6485178436e+22
10.2844  2.9104007752e+22
9.0394  3.1927492012e+22
8.2261  3.4967441882e+22
7.4032  3.8236559905e+22
6.9448  4.1748422725e+22
6.7694  4.5517352715e+22
6.7658  4.9558276162e+22
7.0577  5.3887339032e+22
7.8565  5.8518818178e+22
8.7139  6.3476106834e+22
10.0331  6.8775637339e+22
11.5808  7.4438148713e+22
13.6024  8.0484897895e+22
15.5894  8.6939384681e+22
18.0938  9.3826114941e+22
20.9631  1.0117123336e+23
23.972  1.0900268992e+23
27.3714  1.1735008665e+23
31.0941  1.2624515653e+23
35.2264  1.3572144486e+23
82.3046  7.8987267634e+20
80.674  9.2751937228e+20
78.9488  1.086933903e+21
77.1327  1.2710188028e+21
75.2309  1.482997228e+21
73.2503  1.7264573917e+21
70.9553  2.0051444065e+21
68.191  2.3232817324e+21
65.3553  2.6853741404e+21
62.4643  3.0962554654e+21
59.5359  3.561086572e+21
56.5905  4.0854394821e+21
53.6505  4.6750237168e+21
50.7401  5.3362082001e+21
47.8856  6.0754970807e+21
45.1146  6.8997663298e+21
41.8829  7.8162659853e+21
38.4641  8.8325065327e+21
35.205  9.9563345327e+21
32.1381  1.1196204583e+22
29.2961  1.2560384649e+22
26.5446  1.4058132361e+22
23.6678  1.5698479848e+22
21.1072  1.7491315567e+22
18.7803  1.9446714635e+22
16.3371  2.1575195647e+22
14.2956  2.3887730434e+22
12.5499  2.6395746926e+22
10.7663  2.9111285268e+22
9.4572  3.2047065908e+22
8.3952  3.521584938e+22
7.5017  3.8632265335e+22
6.8779  4.2310604677e+22
6.6366  4.6266237485e+22
6.557  5.0515591498e+22
7.0466  5.5075996785e+22
7.7045  5.9965514156e+22
8.8012  6.5203680228e+22
10.1402  7.0807769995e+22
11.9977  7.6806089269e+22
13.9251  8.321852118e+22
16.4298  9.0070159943e+22
19.2479  9.7386726453e+22
22.3851  1.0519665546e+23
25.8227  1.1352959908e+23
29.7967  1.2241719237e+23
33.9034  1.318932548e+23
37.9652  1.4199360484e+23
42.3518  1.527566394e+23
47.1388  1.6422294829e+23
81.0706  9.4001376358e+20
79.3549  1.1038247075e+21
77.5466  1.2935411738e+21
75.6511  1.5126174182e+21
73.6755  1.764889263e+21
71.2636  2.0546269786e+21
68.4773  2.3862875581e+21
65.6177  2.7648972684e+21
62.7014  3.1958171588e+21
59.7479  3.6847998927e+21
56.7787  4.2379873253e+21
53.8181  4.8620106234e+21
50.8923  5.5636645886e+21
48.0299  6.350528767e+21
45.1164  7.2303436332e+21
41.5372  8.2112921611e+21
38.0998  9.3020024949e+21
34.8398  1.0511412733e+22
31.7935  1.1848860931e+22
28.9974  1.332440876e+22
25.9127  1.4947895781e+22
23.1119  1.6730339339e+22
20.6642  1.8682488414e+22
17.9692  2.0816111088e+22
15.6906  2.3143197582e+22
13.7439  2.5676265894e+22
11.7387  2.8428373409e+22
10.2424  3.1413120308e+22
8.9319  3.464483536e+22
7.7679  3.8138656948e+22
7.0235  4.1909771163e+22
6.5557  4.5975588498e+22
6.4534  5.035311631e+22
6.863  5.5060646263e+22
7.4681  6.0117728725e+22
8.4352  6.554498791e+22
9.9648  7.1363917673e+22
11.655  7.7597768206e+22
13.901  8.4267098176e+22
16.54  9.140559384e+22
19.5317  9.9036917768e+22
22.8564  1.0719093415e+23
26.7802  1.1589825297e+23
30.8584  1.2519271394e+23
34.8666  1.3510960551e+23
39.3294  1.4568657604e+23
44.3395  1.5696387349e+23
49.7819  1.6898412477e+23
55.5161  1.817930254e+23
61.3212  1.954388806e+23
79.8893  1.1032105975e+21
78.0986  1.2954609415e+21
76.2188  1.5181142942e+21
74.2573  1.7752246088e+21
71.8146  2.071293649e+21
69.019  2.4113330512e+21
66.1468  2.8005735925e+21
63.2156  3.2449141552e+21
60.2455  3.7506465267e+21
57.2594  4.3245220963e+21
54.2828  4.9737490137e+21
51.3438  5.7061096899e+21
48.473  6.5295785797e+21
45.2254  7.4530511224e+21
41.6117  8.4856116251e+21
38.1505  9.6368637169e+21
34.8811  1.0916933484e+22
31.8436  1.2336310777e+22
28.822  1.3905954843e+22
25.7308  1.563767417e+22
22.9863  1.7543016576e+22
20.2392  1.9634912141e+22
17.6377  2.1925975986e+22
15.4858  2.4430019263e+22
13.2304  2.7161113829e+22
11.4267  3.0133950945e+22
9.86  3.3363854904e+22
8.406  3.6866787028e+22
7.4079  4.0659563721e+22
6.7206  4.4759951557e+22
6.4322  4.9185773101e+22
6.6179  5.3957461501e+22
7.0966  5.9094976781e+22
7.914  6.4619786239e+22
9.3694  7.0554834406e+22
10.9893  7.6924326089e+22
13.2465  8.3753486714e+22
15.9064  9.1069602964e+22
18.9246  9.889680272e+22
22.4922  1.0727462055e+23
26.5039  1.162308271e+23
30.3443  1.2580047133e+23
34.7109  1.3601947744e+23
39.6036  1.4692756011e+23
45.0588  1.5856613425e+23
50.6701  1.7097938438e+23
56.558  1.8421454597e+23
62.8976  1.9832164643e+23
69.9463  2.1335431453e+23
77.3638  2.2936924182e+23
78.7604  1.2794631782e+21
76.9044  1.5024280741e+21
74.9647  1.7606532643e+21
72.5681  2.0588403747e+21
69.7741  2.4022103858e+21
66.8995  2.7965756097e+21
63.9621  3.2480025097e+21
60.9826  3.763332393e+21
57.9847  4.3498622439e+21
54.9953  5.0154220762e+21
52.0438  5.7683716372e+21
49.1625  6.6177366818e+21
45.6927  7.5727656901e+21
42.0402  8.6437752662e+21
38.5476  9.8413010563e+21
35.2575  1.1176480997e+22
32.2133  1.2661058951e+22
28.9947  1.4307200665e+22
25.9093  1.6127616268e+22
23.186  1.8136000812e+22
20.2083  2.0345747035e+22
17.6724  2.2771850767e+22
15.3296  2.5428942564e+22
13.1098  2.8333040092e+22
11.2452  3.1500463376e+22
9.5319  3.49482508e+22
8.1348  3.8694174918e+22
7.2266  4.2756747086e+22
6.5861  4.7155470351e+22
6.462  5.1910949734e+22
6.7148  5.7043855194e+22
7.2907  6.2577884344e+22
8.5343  6.8536186089e+22
10.013  7.4943657413e+22
12.092  8.1826908542e+22
14.7259  8.9214011322e+22
17.6599  9.7134221278e+22
21.2968  1.056191845e+23
25.0423  1.1469688363e+23
29.0037  1.2441316939e+23
33.4895  1.3480024918e+23
38.7447  1.4589877148e+23
44.2228  1.5775039987e+23
49.8218  1.7040119398e+23
56.1029  1.8389918528e+23
63.0296  1.9829561739e+23
70.5074  2.1364527225e+23
78.6462  2.3000616983e+23
87.0163  2.4744050679e+23
96.106  2.6601403193e+23
77.6834  1.4687715056e+21
75.7722  1.7247261055e+21
73.49  2.021158084e+21
70.7076  2.3634647159e+21
67.8397  2.7576394735e+21
64.9039  3.210354654e+21
61.9215  3.7285743096e+21
58.9165  4.3201519818e+21
55.9166  4.9934643106e+21
52.9524  5.7574998324e+21
50.0577  6.6218551958e+21
46.4682  7.596891599e+21
42.7719  8.6932259197e+21
39.239  9.9227011985e+21
35.915  1.1297411927e+22
32.8471  1.2830144002e+22
29.4854  1.4534378898e+22
26.3823  1.6424082396e+22
23.4871  1.8513845205e+22
20.4953  2.0819388688e+22
17.9789  2.3356087158e+22
15.4273  2.6141155217e+22
13.189  2.9191388147e+22
11.2554  3.2525173575e+22
9.3712  3.6161246222e+22
8.1488  4.0119165459e+22
7.0903  4.4419333452e+22
6.5699  4.9083000482e+22
6.5407  5.413255525e+22
6.7289  5.9591651481e+22
7.6298  6.5484017442e+22
8.8667  7.1836857027e+22
10.6604  7.8676744235e+22
13.1006  8.6032259786e+22
15.8333  9.3933951132e+22
19.365  1.0241404361e+23
22.8743  1.1150612136e+23
26.8366  1.2124651282e+23
31.3303  1.316673409e+23
36.6413  1.4282124038e+23
41.8533  1.5474518401e+23
47.7424  1.6748583461e+23
54.2283  1.8109102026e+23
61.5283  1.9561361553e+23
69.4318  2.1110875862e+23
77.7103  2.2763527507e+23
86.7088  2.4525605232e+23
96.2466  2.6403769496e+23
106.4107  2.8405160218e+23
116.6282  3.0537325094e+23
76.6581  1.6711355797e+21
74.5506  1.9623550356e+21
71.7893  2.2996287534e+21
68.9366  2.6890976323e+21
66.0102  3.1375809121e+21
63.031  3.6526701841e+21
60.0234  4.2422889923e+21
57.0154  4.9153729215e+21
54.0385  5.6814527268e+21
51.1276  6.5507553648e+21
47.5127  7.5341996894e+21
43.7676  8.6435744415e+21
40.1854  9.8909592687e+21
36.8145  1.1289828919e+22
33.7051  1.2853944237e+22
30.2486  1.4597852731e+22
27.1029  1.6536893324e+22
24.0678  1.868695597e+22
21.0441  2.1064641656e+22
18.4209  2.3687837796e+22
15.7914  2.6574036944e+22
13.371  2.9742825491e+22
11.3156  3.3213312737e+22
9.4562  3.7006419712e+22
8.1703  4.1143462369e+22
7.1658  4.5646694922e+22
6.5915  5.0539330505e+22
6.4721  5.5845547215e+22
6.8484  6.1590818417e+22
7.7892  6.7802056796e+22
9.199  7.4506259845e+22
11.1842  8.1734379551e+22
13.7009  8.9516651218e+22
16.8897  9.7885593356e+22
20.2691  1.0687596218e+23
23.9874  1.1652442295e+23
28.3528  1.2686918697e+23
33.4259  1.3795158792e+23
38.5311  1.4980817453e+23
44.4653  1.6249883349e+23
51.0257  1.7606563159e+23
58.4561  1.9056166071e+23
66.5537  2.0604133861e+23
75.0435  2.2256482478e+23
84.3972  2.4019485425e+23
94.3587  2.5899835741e+23
104.5951  2.790468862e+23
115.3325  3.0041622182e+23
127.0532  3.231876007e+23
139.1549  3.4744689885e+23
75.6842  1.8865554005e+21
72.9931  2.2153148644e+21
70.1641  2.5960652723e+21
67.2544  3.0357391239e+21
64.2848  3.5420347015e+21
61.2793  4.1235222e+21
58.2662  4.7891465577e+21
55.2772  5.5489952122e+21
52.348  6.4138274923e+21
48.7949  7.3951886736e+21
44.9969  8.5054051182e+21
41.3575  9.7577852094e+21
37.9273  1.1165965737e+22
34.7596  1.2745158428e+22
31.2521  1.4510897986e+22
28.0393  1.6479607185e+22
24.9063  1.8668602229e+22
21.8176  2.1095821388e+22
19.0545  2.3780005619e+22
16.3565  2.6741348137e+22
13.7742  2.9999596394e+22
11.5728  3.357686159e+22
9.7264  3.7494716332e+22
8.2995  4.1776778504e+22
7.2172  4.6447111814e+22
6.6681  5.1530839189e+22
6.4924  5.7054166078e+22
6.9274  6.3044387285e+22
7.907  6.9530259854e+22
9.3235  7.654216568e+22
11.5657  8.4110582403e+22
14.1689  9.2270451915e+22
17.5038  1.0105590704e+23
20.7218  1.1050365812e+23
24.805  1.2065294168e+23
29.5644  1.3154514935e+23
34.4557  1.4322341811e+23
40.1685  1.557344098e+23
46.6462  1.6911938453e+23
54.0514  1.8344594875e+23
62.1038  1.9876159191e+23
70.7086  2.1512624978e+23
80.1856  2.3260135492e+23
90.3635  2.5125482173e+23
100.6381  2.7115747218e+23
111.8275  2.9238486442e+23
123.8039  3.1501777387e+23
136.478  3.3914175041e+23
150.1069  3.6484850236e+23
164.3749  3.9223497566e+23
74.2961  2.1150309681e+21
71.499  2.4836055919e+21
68.6137  2.910467641e+21
65.6603  3.4033891909e+21
62.6624  3.9710008418e+21
59.6478  4.6229107018e+21
56.6484  5.3691470058e+21
53.7001  6.2210188538e+21
50.2896  7.1905886073e+21
46.4362  8.2907997586e+21
42.7332  9.535471482e+21
39.2332  1.0939523903e+22
35.9919  1.2518245324e+22
32.4741  1.4288689726e+22
29.1711  1.6268273175e+22
25.9788  1.8475407363e+22
22.7929  2.0929505613e+22
19.9042  2.365067865e+22
17.0352  2.6659937096e+22
14.369  2.997991971e+22
12.036  3.3632765507e+22
10.145  3.7643263512e+22
8.5858  4.2035598932e+22
7.3899  4.6836249949e+22
6.8235  5.207219456e+22
6.5319  5.7771598261e+22
6.9383  6.396384017e+22
7.889  7.0679520694e+22
9.4298  7.7950879559e+22
11.5791  8.5811978133e+22
14.5048  9.4296985116e+22
17.4027  1.0344507412e+23
21.04  1.132945117e+23
25.3786  1.2388645409e+23
29.9183  1.3526488963e+23
35.1556  1.474762228e+23
41.3719  1.6056881476e+23
48.5728  1.7459497846e+23
56.3883  1.896009709e+23
64.9113  2.0566258614e+23
74.3744  2.2283306498e+23
84.5175  2.4117960183e+23
94.8258  2.6077106918e+23
106.1989  2.8168360637e+23
118.3393  3.0399661241e+23
131.318  3.277947961e+23
145.411  3.5316871535e+23
159.9279  3.8021428074e+23
175.3128  4.0903430714e+23
191.9068  4.3973748136e+23
72.921  2.3565622823e+21
70.0679  2.7672272181e+21
67.1377  3.2428358592e+21
64.1535  3.792047833e+21
61.1422  4.424479333e+21
58.1352  5.1508356893e+21
55.1685  5.9822903367e+21
51.9755  6.9314438464e+21
48.0664  8.0117360717e+21
44.2957  9.2375886199e+21
40.7178  1.0624398781e+22
37.3902  1.2188790521e+22
33.9007  1.3947798031e+22
30.4869  1.5920422812e+22
27.2716  1.8126069803e+22
23.9583  2.0585253265e+22
20.9573  2.3319603477e+22
17.938  2.6351527755e+22
15.1414  2.9704436085e+22
12.6879  3.3403552517e+22
