# chi2  Jfactor[GeV2/cm5]
10628.6095  inf
12599.7797  inf
14851.7082  inf
17416.4964  inf
20329.5182  inf
23629.743  inf
27360.0924  inf
31567.8296  inf
36304.9887  inf
41628.8444  inf
47602.4285  inf
79.3156  inf
77.0684  inf
75.0043  inf
71.5196  inf
68.1086  inf
65.1358  inf
61.3805  inf
57.2636  inf
53.6313  inf
49.227  inf
45.1636  inf
41.5588  inf
36.8101  inf
33.4398  inf
29.6928  inf
25.0665  inf
20.1096  inf
16.3211  inf
13.9507  inf
13.5552  inf
20.548  inf
47.0502  inf
103.0642  inf
194.1995  inf
326.741  inf
507.7118  inf
744.9419  inf
1047.1443  inf
1423.9983  inf
1886.2428  inf
2445.7778  inf
3115.7778  inf
3910.8158  inf
4847.0011  inf
5942.1299  inf
7215.8525  inf
8689.8563  inf
10388.0679  inf
12336.8744  inf
14565.3681  inf
17105.6141  inf
19992.9449  inf
23266.2837  inf
26968.4998  inf
31146.7984  inf
35853.1488  inf
41144.7536  inf
47084.5649  inf
53741.8495  inf
61192.8099  inf
76.9675  inf
74.7016  inf
71.072  inf
67.8211  inf
64.887  inf
60.7625  inf
56.7911  inf
53.0615  inf
48.699  inf
44.8845  inf
40.6116  inf
36.4213  inf
33.033  inf
29.2912  inf
23.8163  inf
19.0979  inf
15.8946  inf
13.8136  inf
15.6001  inf
29.6349  inf
69.2071  inf
141.3408  inf
252.0885  inf
408.2233  inf
617.3049  inf
887.7535  inf
1228.9299  inf
1651.2254  inf
2166.1603  inf
2786.4929  inf
3526.3397  inf
4401.3084  inf
5428.6443  inf
6627.3914  inf
8018.5703  inf
9625.3735  inf
11473.3808  inf
13590.7957  inf
16008.7055  inf
18761.3668  inf
21886.5195  inf
25425.7316  inf
29424.7774  inf
33934.0529  inf
39009.0321  inf
44710.7671  inf
51106.4374  inf
58269.9523  inf
66282.6123  inf
75233.834  inf
74.7818  inf
71.2034  inf
68.0366  inf
65.0935  inf
60.877  inf
56.9858  inf
53.0344  inf
48.8983  inf
45.1848  inf
40.5974  inf
36.6607  inf
32.9334  inf
29.1486  inf
23.5872  inf
18.9085  inf
16.0241  inf
14.4573  inf
17.9671  inf
37.1797  inf
84.7485  inf
166.8813  inf
289.9408  inf
461.0422  inf
688.1227  inf
980.0178  inf
1346.5457  inf
1798.6  inf
2348.2531  inf
3008.8697  inf
3795.2327  inf
4723.6813  inf
5812.264  inf
7080.9072  inf
8551.6004  inf
10248.6003  inf
12198.6552  inf
14431.2522  inf
16978.8882  inf
19877.3683  inf
23166.133  inf
26888.618  inf
31092.6489  inf
35830.8748  inf
41161.244  inf
47147.5259  inf
53859.8838  inf
61375.504  inf
69779.2845  inf
79164.5926  inf
89634.0939  inf
71.7473  inf
68.5916  inf
65.6805  inf
61.4795  inf
57.6024  inf
53.637  inf
49.5245  inf
45.8637  inf
41.213  inf
37.3681  inf
33.5515  inf
29.7868  inf
24.0471  inf
19.3817  inf
16.5342  inf
14.7923  inf
19.3058  inf
40.775  inf
91.7514  inf
178.3803  inf
307.2202  inf
485.6039  inf
721.7099  inf
1024.64  inf
1404.5062  inf
1872.5261  inf
2441.1283  inf
3124.0693  inf
3936.5625  inf
4895.4201  inf
6019.2101  inf
7328.4293  inf
8845.6935  inf
10595.9472  inf
12606.6937  inf
14908.2492  inf
17534.0209  inf
20520.8135  inf
23909.1649  inf
27743.7161  inf
32073.6159  inf
36952.9665  inf
42441.3117  inf
48604.1727  inf
55513.6368  inf
63249.002  inf
71897.4856  inf
81555.0007  inf
92327.0082  inf
104329.4514  inf
69.4065  inf
66.5516  inf
62.4576  inf
58.5464  inf
54.7206  inf
50.4604  inf
46.8695  inf
42.3383  inf
38.3631  inf
34.6258  inf
30.8858  inf
25.12  inf
20.254  inf
17.3098  inf
15.2545  inf
19.3988  inf
40.2376  inf
90.6726  inf
177.0652  inf
306.0723  inf
485.1384  inf
722.567  inf
1027.5997  inf
1410.5039  inf
1882.6691  inf
2456.7139  inf
3146.6044  inf
3967.7846  inf
4937.3203  inf
6074.0581  inf
7398.8008  inf
8934.5001  inf
10706.4689  inf
12742.6151  inf
15073.6987  inf
17733.6139  inf
20759.6996  inf
24193.0801  inf
28079.0397  inf
32467.4338  inf
37413.1394  inf
42976.5513  inf
49224.1245  inf
56228.9712  inf
64071.5151  inf
72840.2088  inf
82632.3214  inf
93554.8025  inf
105725.2298  inf
119272.8481  inf
67.6016  inf
63.7689  inf
59.7745  inf
56.2448  inf
51.7136  inf
47.9848  inf
43.8855  inf
39.7078  inf
36.2073  inf
32.4683  inf
26.5418  inf
21.4888  inf
18.0199  inf
15.8713  inf
18.6775  inf
36.5408  inf
83.1726  inf
165.4066  inf
289.9158  inf
464.1662  inf
696.4882  inf
996.1562  inf
1373.4754  inf
1839.8792  inf
2408.0362  inf
3091.9681  inf
3907.1809  inf
4870.8093  inf
6001.7755  inf
7320.9656  inf
8851.4223  inf
10618.5585  inf
12650.3913  inf
14977.8002  inf
17634.8098  inf
20658.9017  inf
24091.3565  inf
27977.6293  inf
32367.762  inf
37316.8364  inf
42885.4711  inf
49140.3668  inf
56154.9045  inf
64009.8027  inf
72793.8375  inf
82604.6327  inf
93549.5273  inf
105746.526  inf
119325.3426  inf
134428.544  inf
65.4035  inf
61.314  inf
57.6876  inf
53.2882  inf
49.4416  inf
45.9959  inf
41.1003  inf
38.146  inf
34.0646  inf
28.7327  inf
23.2244  inf
19.1417  inf
16.6148  inf
17.4964  inf
31.1816  inf
71.4248  inf
146.3673  inf
262.6284  inf
427.6197  inf
649.616  inf
937.834  inf
1302.5188  inf
1755.04  inf
2307.9982  inf
2975.3423  inf
3772.4993  inf
4716.5177  inf
5826.2259  inf
7122.407  inf
8627.9904  inf
10368.2643  inf
12371.1085  inf
14667.2507  inf
17290.5487  inf
20278.2998  inf
23671.5813  inf
27515.6242  inf
31860.2236  inf
36760.1895  inf
42275.841  inf
48473.5492  inf
55426.3329  inf
63214.5118  inf
71926.4239  inf
81659.2117  inf
92519.685  inf
104625.2679  inf
118105.0364  inf
133100.8574  inf
149768.6374  inf
63.0523  inf
59.2402  inf
55.173  inf
51.2736  inf
47.7354  inf
42.8388  inf
39.543  inf
35.4304  inf
31.0147  inf
25.5172  inf
20.9702  inf
17.5694  inf
16.6831  inf
25.8058  inf
57.7091  inf
122.9631  inf
228.0749  inf
380.3384  inf
587.9033  inf
859.8535  inf
1206.2915  inf
1638.4341  inf
2168.7158  inf
2810.9055  inf
3580.2341  inf
4493.536  inf
5569.4048  inf
6828.3661  inf
8293.0668  inf
9988.4846  inf
11942.1577  inf
14184.4381  inf
16748.77  inf
19671.9959  inf
22994.6927  inf
26761.5406  inf
31021.7292  inf
35829.4022  inf
41244.1463  inf
47331.5275  inf
54163.6796  inf
61819.9501  inf
70387.6084  inf
79962.6236  inf
90650.517  inf
102567.2974  inf
115840.4875  inf
130610.2487  inf
147030.6158  inf
165270.8507  inf
61.012  inf
57.4651  inf
52.9736  inf
49.3846  inf
45.1882  inf
41.1465  inf
37.4761  inf
33.8344  inf
27.7129  inf
22.6582  inf
19.3476  inf
16.7741  inf
21.605  inf
44.1759  inf
98.0111  inf
189.8404  inf
326.7865  inf
516.8171  inf
768.8203  inf
1092.6887  inf
1499.4115  inf
2001.177  inf
2611.4859  inf
3345.2765  inf
4219.0636  inf
5251.0906  inf
6461.4993  inf
7872.5153  inf
9508.6531  inf
11396.9424  inf
13567.1757  inf
16052.1824  inf
18888.1286  inf
22114.8472  inf
25776.2007  inf
29920.4793  inf
34600.8381  inf
39875.777  inf
45809.6676  inf
52473.3311  inf
59944.673  inf
68309.3788  inf
77661.6777  inf
88105.1803  inf
99753.7976  inf
112732.7489  inf
127179.6672  inf
143245.8121  inf
161097.3995  inf
180917.0603  inf
59.3724  inf
55.1369  inf
51.3337  inf
47.9795  inf
42.9365  inf
40.1194  inf
36.0547  inf
30.6727  inf
25.0408  inf
20.6044  inf
17.9741  inf
18.7142  inf
32.7164  inf
73.9939  inf
151.0879  inf
270.9065  inf
441.1878  inf
670.5732  inf
968.6891  inf
1346.237  inf
1815.0929  inf
2388.4175  inf
3080.7785  inf
3908.285  inf
4888.7372  inf
6041.7902  inf
7389.1358  inf
8954.7027  inf
10764.8766  inf
12848.7426  inf
15238.3521  inf
17969.0159  inf
21079.627  inf
24613.0142  inf
28616.3314  inf
33141.4845  inf
38245.6008  inf
43991.5432  inf
50448.4753  inf
57692.4814  inf
65807.2465  inf
74884.8027  inf
85026.3478  inf
96343.1433  inf
108957.4996  inf
123003.8566  inf
138629.9687  inf
155998.2048  inf
175286.9735  inf
196692.2872  inf
57.6456  inf
53.3216  inf
49.9164  inf
45.4355  inf
41.6424  inf
37.7685  inf
33.8288  inf
27.9693  inf
23.0885  inf
19.4124  inf
17.4464  inf
24.8993  inf
52.9945  inf
114.4939  inf
216.0552  inf
365.1482  inf
570.1257  inf
840.3031  inf
1186.045  inf
1618.862  inf
2151.5172  inf
2798.1446  inf
3574.3798  inf
4497.5043  inf
5586.605  inf
6862.7509  inf
8349.1866  inf
10071.5463  inf
12058.09  inf
14339.9619  inf
16951.4759  inf
19930.4288  inf
23318.4447  inf
27161.3531  inf
31509.6045  inf
36418.7263  inf
41949.8237  inf
48170.1287  inf
55153.6037  inf
62981.6028  inf
71743.598  inf
81537.9754  inf
92472.9096  inf
104667.3212  inf
118251.9291  inf
133370.4028  inf
150180.628  inf
168856.0926  inf
189587.4092  inf
212583.9823  inf
55.6762  inf
51.9373  inf
48.6938  inf
43.6071  inf
40.9105  inf
36.7581  inf
31.1192  inf
25.4017  inf
21.1455  inf
18.492  inf
20.1591  inf
36.6778  inf
82.2325  inf
164.9921  inf
292.1267  inf
471.6674  inf
712.582  inf
1024.8595  inf
1419.6029  inf
1909.1321  inf
2507.0979  inf
3228.6085  inf
4090.3682  inf
5110.8321  inf
6310.3762  inf
7711.4848  inf
9338.9576  inf
11220.1375  inf
13385.1612  inf
15867.2356  inf
18702.9404  inf
21932.5624  inf
25600.4609  inf
29755.4708  inf
34451.3439  inf
39747.2341  inf
45708.2297  inf
52405.9378  inf
59919.1252  inf
68334.4224  inf
77747.0948  inf
88261.8898  inf
99993.9656  inf
113069.91  inf
127628.858  inf
143823.7175  inf
161822.5138  inf
181809.8637  inf
203988.5926  inf
228581.5077  inf
54.089  inf
50.7173  inf
46.3042  inf
42.5318  inf
38.6582  inf
34.6822  inf
28.7801  inf
23.825  inf
20.0607  inf
18.193  inf
26.2991  inf
55.9889  inf
119.8987  inf
224.8745  inf
378.5989  inf
589.6638  inf
867.6521  inf
1223.2263  inf
1668.2279  inf
2215.7865  inf
2880.4413  inf
3678.2751  inf
4627.0624  inf
5746.4334  inf
7058.0543  inf
8585.8272  inf
10356.1088  inf
12397.9531  inf
14743.3767  inf
17427.6518  inf
20489.6277  inf
23972.0844  inf
27922.1206  inf
32391.5805  inf
37437.5216  inf
43122.7289  inf
49516.279  inf
56694.159  inf
64739.946  inf
73745.5521  inf
83812.0425  inf
95050.5321  inf
107583.1695  inf
121544.2165  inf
137081.2317  inf
154356.369  inf
173547.8014  inf
194851.2826  inf
218481.8601  inf
244675.7528  inf
52.9704  inf
49.6916  inf
44.6043  inf
41.9751  inf
37.8449  inf
32.256  inf
26.5061  inf
21.9905  inf
19.2101  inf
20.7255  inf
36.9913  inf
82.4177  inf
165.5121  inf
293.5879  inf
474.8397  inf
718.4207  inf
1034.5281  inf
1434.4985  inf
1930.9118  inf
2537.7078  inf
3270.3147  inf
4145.7908  inf
5182.982  inf
6402.6946  inf
7827.8871  inf
9483.8807  inf
11398.5918  inf
13602.7875  inf
16130.367  inf
19018.6709  inf
22308.821  inf
26046.0939  inf
30280.3312  inf
35066.3903  inf
40464.6384  inf
46541.4961  inf
53370.0325  inf
61030.6199  inf
69611.6503  inf
79210.3231  inf
89933.5086  inf
101898.6951  inf
115235.0277  inf
130084.4488  inf
146602.9471  inf
164961.9295  inf
185349.7241  inf
207973.2294  inf
233059.7228  inf
260858.8434  inf
51.7391  inf
47.6655  inf
43.7295  inf
40.006  inf
36.2345  inf
30.1589  inf
24.9648  inf
21.1997  inf
18.7796  inf
26.0524  inf
53.7014  inf
115.5861  inf
218.6358  inf
370.6312  inf
580.2788  inf
857.2927  inf
1212.485  inf
1657.8658  inf
2206.7541  inf
2873.9002  inf
3675.6219  inf
4629.9541  inf
5756.8148  inf
7078.1882  inf
8618.3262  inf
10403.9714  inf
12464.6016  inf
14832.6994  inf
17544.0491  inf
20638.0621  inf
24158.1358  inf
28152.0466  inf
32672.3823  inf
37777.017  inf
43529.6316  inf
50000.2859  inf
57266.0462  inf
65411.6737  inf
74530.3806  inf
84724.6583  inf
96107.1873  inf
108801.8345  inf
122944.7476  inf
138685.555  inf
156188.682  inf
175634.7949  inf
197222.3838  inf
221169.499  inf
247715.6551  inf
277123.9193  inf
50.9902  inf
45.9609  inf
43.0062  inf
38.8495  inf
34.0958  inf
27.9939  inf
23.2487  inf
20.3423  inf
20.5514  inf
34.4661  inf
76.1318  inf
155.1484  inf
278.8715  inf
455.549  inf
694.3991  inf
1005.6969  inf
1400.869  inf
1892.5995  inf
2494.9465  inf
3223.4717  inf
4095.3829  inf
5129.6924  inf
6347.3917  inf
7771.6438  inf
9427.9961  inf
11344.6138  inf
13552.5381  inf
16085.9695  inf
18982.5794  inf
22283.853  inf
26035.4657  inf
30287.6966  inf
35095.8831  inf
40520.919  inf
46629.8024  inf
53496.2362  inf
61201.2876  inf
69834.1114  inf
79492.7435  inf
90284.9722  inf
102329.293  inf
115755.9565  inf
130708.1179  inf
147343.0973  inf
165833.7623  inf
186370.0445  inf
209160.6022  inf
234434.6442  inf
262443.9294  inf
293464.9601  inf
49.5478  inf
44.968  inf
41.9528  inf
38.0824  inf
31.9225  inf
26.3459  inf
22.5546  inf
19.3936  inf
24.4794  inf
47.7364  inf
104.0085  inf
200.7876  inf
345.8551  inf
547.9261  inf
816.7305  inf
1163.1041  inf
1599.0882  inf
2138.0411  inf
2794.7605  inf
3585.6195  inf
4528.717  inf
5644.0437  inf
6953.6653  inf
8481.9253  inf
10255.6674  inf
12304.4818  inf
14660.9746  inf
17361.0662  inf
20444.3175  inf
23954.2897  inf
27938.9387  inf
32451.0495  inf
37548.7113  inf
43295.8413  inf
49762.7579  inf
57026.8106  inf
65173.071  inf
74295.091  inf
84495.735  inf
95888.092  inf
108596.4768  inf
122757.5286  inf
138521.4147  inf
156053.1521  inf
175534.056  inf
197163.3291  inf
221159.8036  inf
247763.8527  inf
277239.4862  inf
309876.648  inf
47.8056  inf
44.2147  inf
40.2907  inf
36.1624  inf
30.2845  inf
24.9055  inf
21.4037  inf
20.2209  inf
30.6013  inf
65.6459  inf
137.0789  inf
252.2118  inf
419.2525  inf
647.3826  inf
946.8438  inf
1329.0324  inf
1806.6048  inf
2393.5935  inf
3105.5362  inf
3959.6181  inf
4974.8298  inf
6172.141  inf
7574.6932  inf
9208.0111  inf
11100.2368  inf
13282.3863  inf
15788.6329  inf
18656.6186  inf
21927.796  inf
25647.8043  inf
29866.8829  inf
34640.3244  inf
40028.9735  inf
46099.7731  inf
52926.365  inf
60589.7486  inf
69179.0034  inf
78792.0821  inf
89536.681  inf
101531.1937  inf
114905.7589  inf
129803.4082  inf
146381.3259  inf
164812.2306  inf
185285.89  inf
208010.7828  inf
233215.9209  inf
261152.8477  inf
292097.8294  inf
326354.2581  inf
46.4535  inf
43.9001  inf
39.6977  inf
34.2371  inf
28.2882  inf
23.6592  inf
20.5813  inf
22.6354  inf
40.1048  inf
87.9933  inf
175.109  inf
309.1521  inf
498.7562  inf
753.5697  inf
1084.3457  inf
1503.0415  inf
2022.9282  inf
2658.7131  inf
3426.6741  inf
4344.8092  inf
5433.0013  inf
6713.2001  inf
8209.6236  inf
9948.9795  inf
11960.709  inf
14277.2559  inf
16934.3623  inf
19971.3935  inf
23431.6957  inf
27362.9886  inf
31817.7969  inf
36853.9238  inf
42534.9714  inf
48930.9115  inf
56118.7122  inf
64183.0256  inf
73216.9423  inf
83322.8193  inf
94613.1881  inf
107211.7509  inf
121254.4738  inf
136890.7852  inf
154284.8903  inf
173617.2139  inf
195085.9807  inf
218908.9506  inf
245325.3201  inf
274597.8079  inf
307014.9426  inf
342893.57  inf
45.7367  inf
42.5315  inf
38.9163  inf
32.5439  inf
27.1239  inf
22.9857  inf
20.2656  inf
26.8425  inf
53.3979  inf
114.5913  inf
217.8823  inf
371.3596  inf
584.0826  inf
866.1663  inf
1228.8754  inf
1684.7277  inf
2247.6097  inf
2932.9034  inf
3757.6276  inf
4740.5934  inf
5902.5767  inf
7266.5083  inf
8857.6839  inf
10703.9947  inf
12836.1829  inf
15288.1213  inf
18097.1224  inf
21304.2766  inf
24954.8257  inf
29098.5718  inf
33790.327  inf
39090.4075  inf
45065.1752  inf
51787.6333  inf
59338.0789  inf
67804.8197  inf
77284.9604  inf
87885.2653  inf
99723.1046  inf
112927.4925  inf
127640.2262  inf
144017.1343  inf
162229.4475  inf
182465.3004  inf
204931.3795  inf
229854.7301  inf
257484.7381  inf
288095.3028  inf
321987.22  inf
359490.795  inf
45.0966  inf
41.1712  inf
37.0073  inf
31.0104  inf
25.5541  inf
22.1313  inf
21.3006  inf
32.8443  inf
70.3309  inf
145.2655  inf
265.1974  inf
438.6038  inf
674.9695  inf
984.8763  inf
1380.1002  inf
1873.7199  inf
2480.2372  inf
3215.7094  inf
4097.8962  inf
5146.4226  inf
6382.9585  inf
7831.4163  inf
9518.1702  inf
11472.2965  inf
13725.8393  inf
16314.1022  inf
19275.9691  inf
22654.2577  inf
26496.1068  inf
30853.4029  inf
35783.2476  inf
41348.4722  inf
47618.2008  inf
54668.4703  inf
62582.9094  inf
71453.4842  inf
81381.3162  inf
92477.5799  inf
104864.4875  inf
118676.3682  inf
134060.8536  inf
151180.1767  inf
170212.5967  inf
191353.9625  inf
214819.426  inf
240845.3226  inf
269691.2319  inf
301642.2384  inf
337011.4103  inf
376142.5172  inf
44.8098  inf
40.6488  inf
35.2833  inf
29.2346  inf
24.554  inf
21.3434  inf
23.657  inf
41.6947  inf
90.7634  inf
179.8529  inf
316.8668  inf
510.6702  inf
771.1738  inf
1109.4256  inf
1537.7131  inf
2069.6761  inf
2720.4317  inf
3506.7128  inf
4447.0207  inf
5561.7949  inf
6873.5996  inf
8407.3299  inf
10190.4395  inf
12253.1908  inf
14628.9312  inf
17354.396  inf
20470.0425  inf
24020.4168  inf
28054.5568  inf
32626.435  inf
37795.4446  inf
43626.9338  inf
50192.7912  inf
57572.0898  inf
65851.7921  inf
75127.5252  inf
85504.4301  inf
97098.0944  inf
110035.5748  inf
124456.5191  inf
140514.3964  inf
158377.8471  inf
178232.1629  inf
200280.9102  inf
224747.7107  inf
251878.1935  inf
281942.1362  inf
315235.8132  inf
352084.5693  inf
392845.6437  inf
43.8389  inf
40.0324  inf
33.7733  inf
28.1687  inf
23.94  inf
21.0304  inf
27.4144  inf
53.5456  inf
114.564  inf
218.2014  inf
372.7155  inf
587.3595  inf
872.4695  inf
1239.5599  inf
1701.4298  inf
2272.2799  inf
2967.8432  inf
3805.5283  inf
4804.5786  inf
5986.2486  inf
7373.9976  inf
8993.7042  inf
10873.9025  inf
13046.0421  inf
15544.7747  inf
18408.2689  inf
21678.5566  inf
25401.9139  inf
29629.2793  inf
34416.713  inf
39825.9018  inf
45924.7126  inf
52787.8008  inf
60497.2774  inf
69143.4411  inf
78825.5822  inf
89652.864  inf
101745.2896  inf
115234.7634  inf
130266.2541  inf
146999.0717  inf
165608.2671  inf
186286.1678  inf
209244.0613  inf
234714.0425  inf
262951.0382  inf
294235.0283  inf
328873.4805  inf
367204.0213  inf
409597.3636  inf
42.4512  inf
38.4693  inf
32.4172  inf
26.8465  inf
23.1198  inf
21.8296  inf
32.5506  inf
68.2911  inf
141.6092  inf
260.1684  inf
432.5801  inf
668.4856  inf
978.6463  inf
1375.0431  inf
1870.9864  inf
2481.2384  inf
3222.148  inf
4111.7997  inf
5170.1798  inf
6419.3581  inf
7883.6898  inf
9590.0377  inf
11568.0173  inf
13850.2664  inf
16472.7422  inf
19475.0476  inf
22900.7908  inf
26797.979  inf
31219.453  inf
36223.3625  inf
41873.6892  inf
48240.8211  inf
55402.1819  inf
63442.9228  inf
72456.6809  inf
82546.4122  inf
93825.3042  inf
106417.7785  inf
120460.5892  inf
136104.0293  inf
153513.2521  inf
172869.7223  inf
194372.8061  inf
218241.5157  inf
244716.4225  inf
274061.7546  inf
306567.6977  inf
342552.9174  inf
382367.3255  inf
426395.1132  inf
41.724  inf
37.0872  inf
30.7191  inf
25.8206  inf
22.5523  inf
23.7268  inf
39.7787  inf
85.8313  inf
171.7831  inf
305.62  inf
496.3074  inf
753.8745  inf
1089.5079  inf
1515.6549  inf
2046.1377  inf
2696.2796  inf
3483.0457  inf
4425.1973  inf
5543.4635  inf
6860.7301  inf
8402.2489  inf
10195.8678  inf
12272.2844  inf
14665.3259  inf
17412.2558  inf
20554.1129  inf
24136.0824  inf
28207.9046  inf
32824.3236  inf
38045.5804  inf
43937.9534  inf
50574.3531  inf
58034.9735  inf
66408.008  inf
75790.4342  inf
86288.8758  inf
98020.5469  inf
111114.2897  inf
125711.7111  inf
141968.4303  inf
160055.4472  inf
180160.6427  inf
202490.425  inf
227271.5339  inf
254753.0207  inf
285208.4183  inf
318938.1216  inf
356271.998  inf
397572.2484  inf
443236.5466  inf
41.5237  inf
35.4833  inf
29.6217  inf
25.3014  inf
21.9233  inf
26.7082  inf
49.4094  inf
106.072  inf
204.9762  inf
354.4305  inf
563.7539  inf
843.3634  inf
1204.871  inf
1661.1902  inf
2226.6549  inf
2917.1502  inf
3750.2574  inf
4745.4148  inf
5924.0948  inf
7310.0001  inf
8929.2794  inf
10810.7666  inf
12986.2423  inf
15490.7238  inf
18362.7824  inf
21644.8934  inf
25383.8207  inf
29631.0386  inf
34443.1964  inf
39882.6274  inf
46017.9086  inf
52924.4746  inf
60685.2915  inf
69391.5966  inf
79143.7102  inf
90051.9255  inf
102237.4856  inf
115833.6554  inf
130986.8968  inf
147858.1581  inf
166624.2879  inf
187479.5865  inf
210637.5065  inf
236332.5187  inf
264822.157  inf
296389.2625  inf
331344.4431  inf
370028.7708  inf
412816.7401  inf
460119.5106  inf
40.6951  inf
34.2835  inf
28.6618  inf
24.2274  inf
22.1749  inf
30.7404  inf
61.3664  inf
128.9241  inf
241.0855  inf
406.4815  inf
634.7846  inf
936.7996  inf
1324.5636  inf
1811.4568  inf
2412.3247  inf
3143.6142  inf
4023.5232  inf
5072.1674  inf
6311.763  inf
7766.8297  inf
9464.4145  inf
11434.3375  inf
13709.4633  inf
16326.0003  inf
19323.8283  inf
22746.8607  inf
26643.4408  inf
31066.7786  inf
36075.4295  inf
41733.8209  inf
48112.8297  inf
55290.4161  inf
63352.3203  inf
72392.8252  inf
82515.5954  inf
93834.5958  inf
106475.1004  inf
120574.7991  inf
136285.011  inf
153772.0157  inf
173218.5132  inf
194825.2256  inf
218812.6529  inf
245422.9992  inf
274922.2845  inf
307602.6609  inf
343784.9524  inf
383821.4395  inf
428098.9133  inf
477042.0234  inf
