# chi2  Jfactor[GeV2/cm5]
26.6645  1.5029460875e+22
24.0973  1.6973399558e+22
21.4234  1.9143592045e+22
18.9925  2.1563385989e+22
16.6818  2.4258750485e+22
14.2813  2.7257982129e+22
12.2784  3.0592335991e+22
10.4316  3.4295914278e+22
8.911  3.8406252234e+22
7.767  4.296419529e+22
6.8735  4.8014961807e+22
6.5352  5.3607357202e+22
6.4576  5.9795639444e+22
6.9822  6.6638748466e+22
8.0615  7.4201269925e+22
9.463  8.2554027278e+22
11.5938  9.1774381753e+22
14.0536  1.0194725314e+23
16.304  1.1316531963e+23
90.3818  2.7466662021e+20
89.3724  3.2610335147e+20
88.2776  3.8669587719e+20
87.0945  4.5793950533e+20
85.8208  5.4157296751e+20
84.4553  6.3956611875e+20
82.9976  7.5413825588e+20
81.4483  8.8786794801e+20
79.8097  1.0436524254e+21
78.0855  1.2247656281e+21
76.2813  1.4348959953e+21
74.4046  1.6782236487e+21
72.2697  1.9593430141e+21
69.5738  2.2835696764e+21
66.8051  2.6567311576e+21
63.9808  3.0853514888e+21
61.1214  3.5767195016e+21
58.2507  4.1388912707e+21
55.396  4.7808150584e+21
52.5884  5.5125672165e+21
49.8628  6.3449763606e+21
46.5378  7.2904159928e+21
42.9833  8.3622743461e+21
39.5977  9.5753115984e+21
36.4321  1.0945981625e+22
33.5423  1.2491867041e+22
30.3356  1.4233638934e+22
27.4179  1.6192678705e+22
24.5429  1.8393010393e+22
21.7617  2.0861085202e+22
18.9618  2.3625847763e+22
16.2511  2.6719041556e+22
13.9577  3.0174932548e+22
11.8113  3.4033052524e+22
9.8939  3.8334908426e+22
8.4597  4.312666753e+22
7.3609  4.8458634896e+22
6.7831  5.4386375096e+22
6.7014  6.0970514272e+22
7.0052  6.8277781749e+22
7.8064  7.6380791627e+22
9.5168  8.5359932102e+22
11.6469  9.530196836e+22
13.3209  1.0630335901e+23
16.265  1.1846888616e+23
20.4978  1.3191336876e+23
25.1074  1.4676271516e+23
31.0251  1.6315445645e+23
37.9195  1.8123956114e+23
46.4064  2.0118279046e+23
88.414  4.2916659408e+20
87.2184  5.0953648667e+20
85.9294  6.0421230812e+20
84.5455  7.1553047708e+20
83.0667  8.4620776174e+20
81.4943  9.9932206054e+20
79.8311  1.1783410248e+21
78.082  1.3872936688e+21
76.254  1.6307069147e+21
74.3105  1.9136962938e+21
71.6215  2.2420249926e+21
68.8486  2.6222244512e+21
66.0099  3.0614734595e+21
63.1267  3.5680776194e+21
60.2248  4.1511424337e+21
57.3339  4.8208617012e+21
54.4885  5.5886242212e+21
51.7277  6.4670176105e+21
48.0741  7.4700235287e+21
44.4291  8.6133862758e+21
40.9689  9.9140255635e+21
37.7535  1.1391274989e+22
34.658  1.3066053666e+22
31.3394  1.4961424372e+22
28.3177  1.7103096289e+22
25.2186  1.9518542252e+22
22.0476  2.2240060834e+22
19.1283  2.5301060477e+22
16.3558  2.873907874e+22
13.9323  3.2595445628e+22
11.5741  3.6915387129e+22
9.8238  4.1748502432e+22
8.3127  4.7148332107e+22
7.406  5.3176644569e+22
6.88  5.9898294415e+22
6.9841  6.7385418015e+22
7.4876  7.5716617025e+22
8.9115  8.4978711087e+22
10.3875  9.5266428551e+22
12.0749  1.0668403398e+23
15.1943  1.1934498692e+23
19.294  1.3337489391e+23
23.9003  1.4890932556e+23
29.9028  1.6609899846e+23
37.4723  1.8510763463e+23
46.1233  2.0611463868e+23
56.0765  2.2931674244e+23
68.3614  2.549288382e+23
82.4166  2.8318681428e+23
99.4487  3.1434811009e+23
86.5642  6.1799989547e+20
85.2083  7.3373254081e+20
83.7558  8.7006572369e+20
82.2078  1.030363887e+21
80.5672  1.2185391769e+21
78.8391  1.4390237672e+21
77.031  1.6968110757e+21
74.9743  1.997702883e+21
72.2674  2.3482179572e+21
69.4745  2.7557226631e+21
66.6152  3.2285159893e+21
63.7136  3.7760032097e+21
60.7984  4.4085217816e+21
57.9034  5.1380317719e+21
55.0676  5.9776451045e+21
51.8594  6.9420408497e+21
48.0597  8.0476188785e+21
44.4194  9.3125053591e+21
41.0018  1.0756833881e+22
37.8481  1.2403276237e+22
34.4116  1.4276196811e+22
31.1958  1.6403435984e+22
27.9741  1.8815117279e+22
24.4969  2.1544451096e+22
21.4081  2.4628458656e+22
18.3206  2.8106700843e+22
15.6006  3.2025687601e+22
12.9926  3.6433527087e+22
10.9818  4.1384273385e+22
9.211  4.6937441704e+22
7.9933  5.3158157466e+22
7.1669  6.0117843502e+22
7.1615  6.7893598234e+22
7.5937  7.657436818e+22
8.8243  8.6253543957e+22
9.6391  9.7035001942e+22
11.5675  1.0903192852e+23
14.9218  1.2236934397e+23
18.4891  1.3718365711e+23
23.6963  1.5362500893e+23
30.086  1.7185678116e+23
38.0946  1.9205984723e+23
47.0352  2.1442942881e+23
58.2714  2.3918255778e+23
71.3079  2.6655499386e+23
87.6021  2.968050797e+23
106.4126  3.3021610911e+23
128.2207  3.6709752701e+23
153.868  4.0778901257e+23
183.2446  4.5266127853e+23
84.8314  8.4116652439e+20
83.3405  9.9869151387e+20
81.7548  1.1842561239e+21
80.0786  1.4024397351e+21
78.3189  1.658567213e+21
76.4718  1.9586712387e+21
73.7905  2.3095484086e+21
71.0156  2.7190955908e+21
68.167  3.1961855528e+21
65.269  3.7508447359e+21
62.3515  4.3943689855e+21
59.4496  5.1395599243e+21
56.6049  6.0004879806e+21
53.3192  6.993432134e+21
49.466  8.13623917e+21
45.777  9.4488889343e+21
42.3214  1.0953703474e+22
39.0696  1.2675354517e+22
35.5793  1.4641246116e+22
32.2665  1.6882237101e+22
28.862  1.9431490104e+22
25.1899  2.2326898978e+22
21.9255  2.5609465185e+22
18.7425  2.932439177e+22
15.9456  3.3522068726e+22
13.3474  3.8256342814e+22
11.1986  4.3590519235e+22
9.4225  4.9590078534e+22
8.2627  5.632859433e+22
7.4296  6.388707343e+22
7.3092  7.2354158773e+22
8.0951  8.1827064766e+22
8.633  9.2410730929e+22
9.8662  1.0422622336e+23
12.59  1.1740065705e+23
15.6767  1.3207541931e+23
20.3456  1.4840456937e+23
26.2284  1.6655827373e+23
33.7784  1.8672219996e+23
42.3585  2.0910070661e+23
53.3774  2.3391617436e+23
66.1165  2.6141479206e+23
82.1895  2.918622781e+23
101.3397  3.2555403697e+23
123.2382  3.6281096387e+23
149.1052  4.0398469181e+23
179.1812  4.4946081518e+23
212.9812  4.9966052288e+23
254.2288  5.55046156e+23
303.4235  6.1612229577e+23
83.2148  1.0986664808e+21
81.6138  1.3044134059e+21
79.9246  1.5467835088e+21
78.1557  1.8317580213e+21
75.9085  2.16629187e+21
73.1839  2.558264475e+21
70.3729  3.0165530235e+21
67.4985  3.551471792e+21
64.5895  4.1746097017e+21
61.6805  4.8990625122e+21
58.8126  5.739583981e+21
55.8385  6.712894595e+21
51.9077  7.8373720562e+21
48.124  9.1342787056e+21
44.5592  1.062692463e+22
41.2531  1.2341405955e+22
37.7409  1.4306878006e+22
34.3151  1.6555565083e+22
30.7348  1.9123260234e+22
26.9578  2.2050268866e+22
23.5857  2.5379905443e+22
20.1863  2.9161663971e+22
17.2256  3.3449097384e+22
14.4415  3.8301246394e+22
12.1066  4.37839265e+22
10.0934  4.9967468165e+22
8.6985  5.6934555735e+22
7.9022  6.4770714821e+22
7.6517  7.3572041574e+22
8.2983  8.3444340806e+22
8.2955  9.4503391051e+22
9.7872  1.0687616623e+23
12.1758  1.2069973019e+23
15.4502  1.361322101e+23
20.2695  1.533396337e+23
26.6606  1.7250667012e+23
34.1891  1.9383453958e+23
43.6295  2.1754550038e+23
55.2161  2.4388205709e+23
69.9126  2.7311112699e+23
86.8987  3.0552316651e+23
107.627  3.4143972841e+23
132.3265  3.8120787344e+23
160.6785  4.2521343605e+23
192.9379  4.7387554464e+23
232.2265  5.2765347502e+23
279.6197  5.8705086065e+23
335.6495  6.526178258e+23
400.8736  7.2495824457e+23
475.8774  8.0473116183e+23
81.7131  1.3904997648e+21
80.0268  1.6508982168e+21
78.2635  1.9576478783e+21
75.7743  2.3183187458e+21
73.0293  2.741713148e+21
70.2029  3.2378034762e+21
67.3208  3.8178249204e+21
64.4151  4.4948314868e+21
61.5247  5.2834904037e+21
58.6957  6.2003759921e+21
55.1638  7.264160976e+21
51.2635  8.4960072218e+21
47.5466  9.9191740087e+21
44.0939  1.1560571487e+22
40.7077  1.3449701485e+22
37.1688  1.5619591912e+22
33.4296  1.8107142477e+22
29.648  2.0953137058e+22
26.056  2.4202876233e+22
22.5468  2.7907371534e+22
19.3504  3.2121442826e+22
16.2819  3.6907730964e+22
13.7032  4.2334013877e+22
11.3844  4.8475014967e+22
9.7427  5.5414031976e+22
8.4887  6.3240076897e+22
7.9357  7.2057797103e+22
8.2946  8.1975435945e+22
7.9534  9.3114615117e+22
9.1585  1.0560924383e+23
11.0584  1.196058543e+23
14.1587  1.3526514788e+23
18.7043  1.5276059603e+23
24.9108  1.722923284e+23
32.2121  1.940704739e+23
41.8089  2.1832875437e+23
53.3208  2.4532183916e+23
68.2466  2.7533102392e+23
86.2153  3.086632285e+23
107.3845  3.456562701e+23
132.7012  3.8667775761e+23
162.4374  4.3213465627e+23
196.6885  4.8246621482e+23
239.0037  5.38160755e+23
289.9149  5.9974873619e+23
349.9787  6.6781142932e+23
419.7776  7.4298624551e+23
499.9224  8.2596943577e+23
591.0529  9.1752527828e+23
693.8404  1.0184878767e+24
80.3255  1.7166663763e+21
78.5781  2.0381459467e+21
75.9806  2.4168492325e+21
73.2315  2.8621219083e+21
70.4034  3.384831047e+21
67.5241  3.9972882422e+21
64.6283  4.7133640992e+21
61.758  5.5491746751e+21
58.963  6.5228276589e+21
55.076  7.6547851754e+21
51.1989  8.9680999704e+21
47.5322  1.0488897805e+22
44.1479  1.2245893838e+22
40.6188  1.4272310478e+22
36.9422  1.6604569735e+22
33.1677  1.9283446805e+22
29.2638  2.2354496885e+22
25.7069  2.5868070442e+22
22.0557  2.9880094115e+22
18.8458  3.4453545103e+22
15.951  3.9656102254e+22
13.3743  4.5565099955e+22
11.1153  5.2264214663e+22
9.4107  5.984569749e+22
8.4881  6.8412385156e+22
8.2545  7.8074169008e+22
7.8873  8.8960243337e+22
8.314  1.0120424191e+23
9.8234  1.1495631496e+23
12.1171  1.3038178251e+23
16.073  1.4766154852e+23
21.7265  1.6699400973e+23
28.4674  1.8859332843e+23
37.5024  2.1270657828e+23
48.4323  2.3959317766e+23
62.8173  2.6954167206e+23
80.3466  3.028664681e+23
101.1945  3.3991484435e+23
126.2869  3.810657142e+23
155.9138  4.2673613593e+23
190.5849  4.7737994767e+23
233.644  5.3349957564e+23
285.6417  5.9563730225e+23
347.1531  6.6439599383e+23
418.7791  7.4043053851e+23
501.1483  8.2445855472e+23
594.9188  9.1726696976e+23
700.7799  1.0197153528e+24
819.4537  1.1327472571e+24
951.6977  1.2573924404e+24
79.051  2.0771663153e+21
76.4585  2.4661565955e+21
73.7175  2.9243875713e+21
70.8974  3.4631675091e+21
68.0273  4.0956455668e+21
65.1434  4.836718773e+21
62.2899  5.7031705601e+21
59.4612  6.7145013568e+21
55.4492  7.8926214672e+21
51.5817  9.2622900622e+21
47.9417  1.0851400964e+22
44.5124  1.2691566344e+22
40.9756  1.4817531544e+22
37.1053  1.7269495678e+22
33.3152  2.0091529379e+22
29.4069  2.3332970634e+22
25.7555  2.7048941231e+22
22.147  3.1300365235e+22
18.8594  3.6154913879e+22
15.8825  4.1688789575e+22
13.2444  4.7983883727e+22
11.1986  5.5133770946e+22
9.522  6.3239699742e+22
8.7084  7.2413293963e+22
8.392  8.2778986039e+22
7.8292  9.44697445e+22
8.6057  1.0764189444e+23
10.0876  1.2245713271e+23
13.1806  1.390971411e+23
17.8223  1.5776195684e+23
23.6381  1.7867047371e+23
31.5379  2.0206275177e+23
41.618  2.281979274e+23
54.7769  2.5737495972e+23
70.5982  2.8990774497e+23
90.3988  3.2614542319e+23
114.461  3.664684264e+23
143.0889  4.1129696166e+23
176.2509  4.6108951418e+23
217.9951  5.1635072447e+23
268.8871  5.7762973668e+23
329.5158  6.4553448652e+23
400.4954  7.2072113572e+23
482.4672  8.0391915253e+23
576.1011  8.9592095159e+23
682.098  9.9759485121e+23
801.1912  1.1098930334e+24
934.1486  1.2338555769e+24
1081.775  1.3706241811e+24
1244.9138  1.5214448528e+24
77.1541  2.4719995819e+21
74.4309  2.9349301632e+21
71.6262  3.4802628947e+21
68.7695  4.121455548e+21
65.8978  4.8741567076e+21
63.0565  5.7560950687e+21
60.2155  6.7872443029e+21
56.1935  7.9908115321e+21
52.3198  9.3928718288e+21
48.6811  1.1022890653e+22
45.2244  1.2914063957e+22
41.6917  1.5104012839e+22
37.6803  1.7634087127e+22
33.822  2.0552127088e+22
29.8646  2.3910580418e+22
26.141  2.7768163399e+22
22.5723  3.2190475514e+22
19.2067  3.7250021436e+22
16.1928  4.3027335526e+22
13.4475  4.9613104949e+22
11.3403  5.7104787246e+22
9.7477  6.5613743935e+22
8.8958  7.5260469115e+22
8.2346  8.6177804385e+22
7.8506  9.8513834625e+22
8.6879  1.1242680337e+23
10.3948  1.281027504e+23
13.7287  1.4573410835e+23
18.8019  1.6553709354e+23
25.0625  1.8774976681e+23
33.8218  2.1263262986e+23
44.6338  2.4047137401e+23
58.8534  2.7157439294e+23
76.9813  3.0629747272e+23
99.2746  3.4501417583e+23
125.2409  3.8814000777e+23
156.1122  4.3612771406e+23
194.7283  4.8947737586e+23
242.5806  5.4873462845e+23
300.2688  6.1450003574e+23
368.4168  6.8742712464e+23
447.6746  7.6823938892e+23
538.7196  8.5771771524e+23
642.2595  9.5673023111e+23
759.0331  1.0662199754e+24
889.8134  1.1872203188e+24
1035.409  1.3208644365e+24
1196.6668  1.468390108e+24
1374.4738  1.6311560503e+24
1569.7598  1.8106451141e+24
75.3273  2.901166176e+21
72.5445  3.4444666499e+21
69.7049  4.0844752029e+21
66.8455  4.8369860251e+21
64.0119  5.7203644693e+21
61.2593  6.7554171293e+21
57.2446  7.9655853277e+21
53.3498  9.3781052008e+21
49.6882  1.1023578743e+22
46.2173  1.2936586946e+22
42.659  1.515608895e+22
38.5893  1.772623729e+22
34.7068  2.0695560586e+22
30.6795  2.4120204707e+22
26.8982  2.8061722852e+22
23.2879  3.25890251e+22
19.855  3.7779099735e+22
16.7827  4.3717039047e+22
13.9436  5.0497359054e+22
11.7443  5.8226491225e+22
10.0795  6.7018812809e+22
9.2457  7.7005018924e+22
8.2067  8.832652278e+22
7.8693  1.0113922876e+23
8.4456  1.1561693091e+23
10.5844  1.3194534562e+23
14.1136  1.5034281124e+23
19.0364  1.7103516882e+23
25.793  1.9427617228e+23
34.8667  2.2034521244e+23
47.0335  2.4954801699e+23
62.0087  2.8221987644e+23
81.105  3.1872272504e+23
104.6437  3.5947411729e+23
132.9691  4.0491247024e+23
166.8979  4.5552542578e+23
210.041  5.1184433109e+23
263.0069  5.7445608695e+23
326.4271  6.44001057e+23
400.9575  7.2118406972e+23
487.2804  8.0677211156e+23
586.1064  9.0161428283e+23
698.1765  1.0066270408e+24
824.2643  1.1228292296e+24
965.1778  1.2513276101e+24
1121.7619  1.3933349575e+24
1294.9008  1.5501811789e+24
1485.52  1.7233189462e+24
1694.5892  1.9143428646e+24
1923.1244  2.1249932242e+24
73.6162  3.3646660976e+21
70.7978  3.9947660555e+21
67.9517  4.7370244956e+21
65.123  5.6097589403e+21
62.3665  6.634268852e+21
58.5554  7.8346849547e+21
54.6278  9.2381936345e+21
50.9231  1.0876382363e+22
47.4497  1.2784742211e+22
43.8645  1.5003378944e+22
39.7811  1.7577475942e+22
35.8987  2.0558239697e+22
31.7969  2.4001951922e+22
27.9808  2.7973728536e+22
24.2655  3.254495668e+22
20.7693  3.7795555737e+22
17.5813  4.3814813894e+22
14.6461  5.0701418066e+22
12.3449  5.8564984465e+22
10.5369  6.7528948402e+22
9.5658  7.7725960418e+22
8.3269  8.9307595912e+22
7.8889  1.0243786074e+23
8.2771  1.1729756708e+23
10.3518  1.3408827491e+23
13.9243  1.5302537126e+23
18.7279  1.7436207694e+23
25.9442  1.9836031414e+23
35.0245  2.2531437732e+23
47.4889  2.5554829372e+23
63.8709  2.8941663509e+23
83.6985  3.2730825906e+23
108.1629  3.6964292372e+23
137.6526  4.1690489342e+23
174.6817  4.6960262821e+23
221.4173  5.2830167724e+23
278.4972  5.9361827747e+23
346.582  6.6623309493e+23
426.3569  7.4688879984e+23
518.5338  8.3640282642e+23
623.8535  9.3566469743e+23
743.0871  1.0456591682e+24
877.0391  1.1674491124e+24
1026.5489  1.3022161479e+24
1192.4936  1.4512438555e+24
1375.7903  1.6159387672e+24
1577.3986  1.7978432607e+24
1798.3228  1.9986420915e+24
2039.6154  2.220184624e+24
2302.3788  2.4644891831e+24
72.0198  3.8624993467e+21
69.1896  4.58582838e+21
66.3651  5.437910773e+21
63.5998  6.4397742938e+21
60.091  7.6158698556e+21
56.1228  8.9938985449e+21
52.3598  1.0605069223e+22
48.8969  1.2485643019e+22
45.2739  1.4676362232e+22
41.2317  1.7223266645e+22
37.2798  2.0178224933e+22
33.1929  2.360002006e+22
29.3627  2.7553261135e+22
25.4857  3.2112698574e+22
21.9286  3.7360281903e+22
18.571  4.3387755311e+22
15.5411  5.0297617991e+22
13.0605  5.8203158494e+22
11.091  6.7230211759e+22
9.9481  7.7520476482e+22
8.585  8.9226230071e+22
7.891  1.025214749e+23
8.0909  1.1759448299e+23
9.9908  1.3465281935e+23
13.4249  1.539278666e+23
18.0795  1.7566688027e+23
25.2871  2.0016054751e+23
34.3404  2.2770954429e+23
46.8517  2.5865170866e+23
63.4018  2.9335901065e+23
84.34  3.3223848416e+23
109.5258  3.7573652189e+23
139.8141  4.2433498896e+23
179.0807  4.7858980112e+23
228.4845  5.3908464973e+23
288.6905  6.0646876214e+23
360.3864  6.8144955322e+23
444.2846  7.6480839979e+23
541.1242  8.5739785696e+23
651.673  9.6015630584e+23
776.7298  1.0741048823e+24
917.1265  1.2003740452e+24
1073.7307  1.3401839301e+24
1247.448  1.4948909861e+24
1439.2244  1.6659687116e+24
1650.0491  1.8550317481e+24
1880.9573  2.063850682e+24
2133.0323  2.2943595438e+24
2407.4092  2.5486813286e+24
2705.277  2.8291329908e+24
70.5373  4.3946659234e+21
67.7187  5.2176536235e+21
64.9432  6.1871340351e+21
61.8237  7.3270320853e+21
57.812  8.6651674802e+21
53.9815  1.02330579e+22
50.4355  1.2066212094e+22
46.8833  1.4205887168e+22
42.9297  1.6698438807e+22
38.8779  1.9596250049e+22
34.8435  2.2958335924e+22
30.884  2.685157838e+22
26.9449  3.1349488225e+22
23.3425  3.6537114822e+22
19.7698  4.2507698521e+22
16.6397  4.936562382e+22
13.9305  5.7227512025e+22
11.7691  6.6222260331e+22
10.486  7.6493040934e+22
8.9084  8.8201075464e+22
7.952  1.0151962177e+23
7.8949  1.1664665589e+23
9.5042  1.3379638954e+23
12.6696  1.5320498557e+23
17.0589  1.75135706e+23
23.9525  1.9986987266e+23
32.9239  2.2773822294e+23
45.2526  2.5908285928e+23
61.7078  2.942881663e+23
82.6614  3.3377736323e+23
108.511  3.780135642e+23
139.3352  4.275046649e+23
179.9977  4.8279892077e+23
231.168  5.4452884039e+23
293.5368  6.1335853481e+23
367.8172  6.9002668047e+23
454.7468  7.7533815833e+23
555.0896  8.7018200154e+23
669.6385  9.7552822836e+23
799.2169  1.092444508e+24
944.6818  1.222092666e+24
1106.9257  1.3657589136e+24
1286.8794  1.5248314938e+24
1485.5144  1.7008537442e+24
1703.8459  1.8955021786e+24
1942.9353  2.1106139001e+24
2203.8931  2.3482034426e+24
2487.882  2.6104713032e+24
2796.1197  2.8998329783e+24
3129.8821  3.2189246473e+24
69.1676  4.9611658275e+21
66.3837  5.8902417859e+21
63.6845  6.9846942818e+21
59.677  8.2715323151e+21
55.7759  9.7821617257e+21
52.1276  1.155216302e+22
48.6145  1.3621622247e+22
44.8713  1.6037114811e+22
40.6526  1.8850971934e+22
36.6695  2.2122329157e+22
32.539  2.5917808914e+22
28.5893  3.0312914655e+22
24.8873  3.5390633191e+22
21.2172  4.124697728e+22
17.975  4.7987206534e+22
14.9567  5.5729161266e+22
12.6346  6.4604495997e+22
11.1053  7.4758723577e+22
9.4815  8.6353471992e+22
8.047  9.9570745349e+22
7.7661  1.1460613551e+23
8.9743  1.3168313887e+23
11.7642  1.5104358038e+23
15.7868  1.7295406575e+23
22.2133  1.977117931e+23
30.8563  2.2563434843e+23
42.7693  2.5709510324e+23
58.8615  2.9248025911e+23
79.5254  3.3222375023e+23
105.1806  3.7680335145e+23
136.3017  4.2674187521e+23
177.5487  4.8261268811e+23
229.6159  5.4503471916e+23
293.2181  6.1472201122e+23
369.0923  6.9242428344e+23
457.9997  7.7897543225e+23
560.7275  8.7528409281e+23
678.0914  9.8235390017e+23
810.9377  1.101279914e+24
960.1456  1.2332674328e+24
1126.63  1.3796280488e+24
1311.3441  1.5418137736e+24
1515.2818  1.7213918035e+24
1739.4806  1.9201044222e+24
1985.0249  2.1398442563e+24
2253.0482  2.3826852231e+24
2544.7367  2.6509015426e+24
2861.3322  2.9469773696e+24
3204.1354  3.2736395731e+24
3574.509  3.6338641526e+24
67.9099  5.5619990592e+21
65.1835  6.6035928673e+21
61.7015  7.8305915132e+21
57.7323  9.273274983e+21
53.9796  1.0966852592e+22
50.4947  1.2951213905e+22
46.8615  1.5271299682e+22
42.6367  1.7979325947e+22
38.6234  2.1133961615e+22
34.4481  2.4801503968e+22
30.5088  2.9056643904e+22
26.6589  3.3984028887e+22
22.9637  3.9676696035e+22
19.4117  4.6242285947e+22
16.2567  5.3798805941e+22
13.7173  6.2478367647e+22
11.7562  7.2428569906e+22
10.1333  8.3812548232e+22
8.3202  9.6811504932e+22
7.7993  1.1162948613e+23
8.5368  1.284857713e+23
10.8348  1.4763092385e+23
14.3112  1.6933605551e+23
20.1879  1.9390005987e+23
28.3118  2.2165612791e+23
39.5838  2.5296030759e+23
55.0517  2.8823118841e+23
75.1269  3.2790174378e+23
100.249  3.7245846047e+23
130.9494  4.2243697533e+23
172.0073  4.7842341719e+23
224.1408  5.4106059151e+23
288.0878  6.1104238411e+23
364.608  6.8916931362e+23
454.4848  7.7628189562e+23
558.527  8.7331501748e+23
677.5715  9.8128735664e+23
812.4853  1.1013240957e+24
964.1683  1.234652914e+24
1133.5552  1.3826250804e+24
1321.6191  1.5467110304e+24
1529.3735  1.7285386251e+24
1757.8756  1.9298648593e+24
2008.229  2.15264302e+24
2281.587  2.3989949448e+24
2579.1555  2.6712457173e+24
2902.1965  2.971944982e+24
3252.0309  3.3038777431e+24
3630.0426  3.6701011131e+24
4037.6811  4.0739515068e+24
66.7632  6.1971656185e+21
63.8698  7.3577068675e+21
59.8403  8.7248257292e+21
55.9875  1.0332260089e+22
52.4204  1.2219240079e+22
48.8675  1.4430210554e+22
44.8282  1.7015244398e+22
40.7239  2.0032520577e+22
36.6361  2.3547407849e+22
32.6151  2.7633774483e+22
28.5888  3.2374840893e+22
24.8813  3.7864921075e+22
21.1154  4.4207676755e+22
17.8572  5.1523040824e+22
14.9972  5.9942496743e+22
