# chi2  Jfactor[GeV2/cm5]
58.1947  1.9637416413e+21
56.7006  2.1359187639e+21
55.2258  2.3195543968e+21
53.7738  2.5152300887e+21
52.3475  2.7235599456e+21
50.9496  2.9451828477e+21
49.4884  3.180796027e+21
47.9228  3.4311320087e+21
46.3935  3.6969785056e+21
44.9021  3.9791617374e+21
43.45  4.2785908985e+21
42.0382  4.5961935755e+21
40.6676  4.9330062142e+21
39.3387  5.2901080637e+21
38.0519  5.66865372e+21
36.8073  6.0698806903e+21
35.6049  6.4951004943e+21
34.4445  6.9457220192e+21
33.3258  7.4232340306e+21
92.8894  8.4652937972e+19
92.2025  9.9099695139e+19
91.4613  1.1575279916e+20
90.6639  1.3488766391e+20
89.8084  1.5681071386e+20
88.8935  1.8184822906e+20
87.9181  2.103444252e+20
86.8813  2.4268079322e+20
85.7828  2.7925644398e+20
84.6225  3.2049288624e+20
83.4012  3.6683238932e+20
82.1196  4.1874184689e+20
80.7793  4.766968723e+20
79.3823  5.4121551249e+20
77.931  6.1281410616e+20
76.4287  6.9202924244e+20
74.8786  7.7941656162e+20
73.285  8.7553719062e+20
71.6521  9.8096839486e+20
69.9849  1.096323803e+21
68.2886  1.2221698046e+21
66.5686  1.3591789718e+21
64.8308  1.5079629173e+21
63.081  1.6691653129e+21
61.3253  1.8434646861e+21
59.5697  2.0314826287e+21
57.8202  2.234056528e+21
56.0827  2.4518525865e+21
54.2212  2.6856372555e+21
52.217  2.9362144101e+21
50.242  3.204411845e+21
48.3014  3.4910962512e+21
46.3999  3.7971889136e+21
44.542  4.123652261e+21
42.7318  4.4715201577e+21
40.9726  4.8418843477e+21
39.2676  5.2358806181e+21
37.6195  5.6547484924e+21
36.0304  6.0997902377e+21
34.5022  6.5724062321e+21
33.0362  7.0740653109e+21
31.6335  7.6063838196e+21
30.2948  8.171010801e+21
29.0203  8.7697888252e+21
27.8102  9.4046365577e+21
26.6643  1.0077606613e+22
25.5822  1.0790899005e+22
24.5633  1.1546845323e+22
23.6068  1.2347950256e+22
22.7119  1.3196860499e+22
91.3643  1.3227021558e+20
90.5283  1.5484327365e+20
89.6281  1.8086374869e+20
88.6619  2.1076197485e+20
87.6281  2.4501674041e+20
86.5256  2.8413785791e+20
85.3535  3.2866316437e+20
84.1116  3.791887394e+20
82.8003  4.3633819372e+20
81.4204  5.0077013475e+20
79.9734  5.7317560831e+20
78.4614  6.5428413577e+20
76.8871  7.4483886297e+20
75.254  8.4564923827e+20
73.5662  9.5752204087e+20
71.8283  1.0812956913e+21
70.0457  1.2178383775e+21
68.2242  1.3680268603e+21
66.3702  1.532763117e+21
64.4905  1.7130059422e+21
62.5923  1.9096403196e+21
60.683  2.1237171434e+21
58.7416  2.3561920583e+21
56.4633  2.6080708014e+21
54.1957  2.8804135721e+21
51.9468  3.1741916074e+21
49.7249  3.490713325e+21
47.5375  3.8310196663e+21
45.3921  4.1963082117e+21
43.2958  4.5878350158e+21
41.2549  5.0068935078e+21
39.2755  5.4548378925e+21
37.3629  5.9331076775e+21
35.5219  6.4432066578e+21
33.7568  6.9867502464e+21
32.0711  7.5654442932e+21
30.468  8.1810634658e+21
28.9497  8.8355445194e+21
27.5183  9.5309222464e+21
26.175  1.0269384738e+22
24.9208  1.1053227048e+22
23.5899  1.1884974718e+22
22.2982  1.2767204377e+22
21.098  1.3702795039e+22
19.9885  1.4694744621e+22
18.9689  1.5746260333e+22
17.9302  1.6860779695e+22
16.951  1.8041945818e+22
16.0584  1.9293672276e+22
15.2504  2.0620094529e+22
89.8853  1.9046911044e+20
88.9089  2.2297431406e+20
87.86  2.6044379812e+20
86.737  3.0349724379e+20
85.5386  3.5282410619e+20
84.2642  4.0915851538e+20
82.9137  4.7327495669e+20
81.4875  5.4603178474e+20
79.987  6.2832699896e+20
78.414  7.2110899404e+20
76.7714  8.2537287596e+20
75.0626  9.4216915551e+20
73.292  1.0725679627e+21
71.4647  1.2177349031e+21
69.5865  1.3788317389e+21
67.664  1.5570657955e+21
65.7046  1.7536872637e+21
63.7162  1.9699586789e+21
61.6923  2.2071788884e+21
59.2509  2.4667285567e+21
56.803  2.7498820603e+21
54.3587  3.0581526865e+21
51.9283  3.3929165639e+21
49.5222  3.7556219541e+21
47.1503  4.1477955438e+21
44.8227  4.5708359146e+21
42.5487  5.026627188e+21
40.3375  5.5166683195e+21
38.1974  6.0426838248e+21
36.1365  6.6064824228e+21
34.1617  7.2099266512e+21
32.2796  7.8549665651e+21
30.4959  8.5436750557e+21
28.8155  9.2782175872e+21
27.1943  1.0060920355e+22
25.467  1.0894239782e+22
23.8556  1.1780731391e+22
22.3592  1.2723184108e+22
20.8182  1.3724528035e+22
19.3986  1.4787914022e+22
18.1005  1.591664695e+22
16.9237  1.7114363594e+22
15.8674  1.8384774302e+22
14.9302  1.9732024857e+22
14.1106  2.1160432255e+22
13.2503  2.267461488e+22
12.4136  2.4279522761e+22
11.6907  2.5980401977e+22
11.0793  2.7782888077e+22
10.5767  2.9692936122e+22
88.4519  2.5924962254e+20
87.3439  3.0349281636e+20
86.1564  3.5449294743e+20
84.8883  4.1309347071e+20
83.539  4.802328112e+20
82.1083  5.569102015e+20
80.5971  6.4417980216e+20
79.007  7.4320992923e+20
77.3403  8.5522285969e+20
75.6003  9.8150946411e+20
73.7913  1.1234241923e+21
71.9184  1.2823969061e+21
69.9878  1.4598841714e+21
68.0065  1.657472507e+21
65.9824  1.8767432001e+21
63.9037  2.119339555e+21
61.3576  2.38696322e+21
58.7901  2.6813326463e+21
56.2128  3.0042157093e+21
53.6375  3.3574916467e+21
51.0765  3.7428950265e+21
48.5422  4.1624856011e+21
46.0467  4.6181364342e+21
43.6023  5.1118187708e+21
41.2208  5.6456106012e+21
38.9135  6.2214155504e+21
36.6912  6.841798117e+21
34.564  7.508798546e+21
32.5413  8.2247640949e+21
30.6315  8.992156631e+21
28.6034  9.8135112753e+21
26.6344  1.0691482269e+22
24.6428  1.1628891048e+22
22.7527  1.2628685049e+22
21.0083  1.3694030483e+22
19.4128  1.4828270815e+22
17.9685  1.6034884393e+22
16.6767  1.7317667258e+22
15.5381  1.8680607603e+22
14.3062  2.0127994086e+22
13.1799  2.1664325015e+22
12.208  2.3294550448e+22
11.3884  2.5023720578e+22
10.7191  2.6857478277e+22
10.1972  2.8801699458e+22
9.6746  3.0862670254e+22
9.158  3.3047128203e+22
8.7825  3.5362213802e+22
8.5447  3.781559766e+22
8.4409  4.0415385278e+22
87.064  3.3861175189e+20
85.8329  3.9639878056e+20
84.5169  4.6301119665e+20
83.1154  5.3955065563e+20
81.6284  6.2724285545e+20
80.0568  7.2739291624e+20
78.4025  8.4137770078e+20
76.6683  9.7072317287e+20
74.8579  1.1170257759e+21
72.9762  1.281971545e+21
71.0293  1.4673295573e+21
69.024  1.6749673876e+21
66.9687  1.9067874892e+21
64.6499  2.16486205e+21
62.0191  2.4512564246e+21
59.3592  2.7681169698e+21
56.6829  3.1176662465e+21
54.0037  3.5021487625e+21
51.3354  3.9238735794e+21
48.6924  4.385295212e+21
46.0889  4.8886792183e+21
43.5396  5.4367158871e+21
41.0585  6.0318516692e+21
38.6596  6.6766612517e+21
36.3563  7.3738587445e+21
34.1613  8.1259305149e+21
31.9908  8.936226112e+21
29.6745  9.8074103458e+21
27.3003  1.0742549022e+22
25.0792  1.174485764e+22
23.0197  1.281764738e+22
21.1288  1.3964385005e+22
19.4125  1.5188755655e+22
17.8755  1.6494609044e+22
16.3725  1.7886080631e+22
14.864  1.9367537391e+22
13.5462  2.0943522472e+22
12.4194  2.261899397e+22
11.4835  2.4399160951e+22
10.7374  2.6289624928e+22
9.8528  2.8296261244e+22
9.1548  3.0425535279e+22
8.6431  3.2684043204e+22
8.3143  3.5079155301e+22
8.1644  3.7618546231e+22
8.0781  4.0310426454e+22
7.9594  4.316359602e+22
8.0105  4.6187381293e+22
8.2266  4.9391801026e+22
8.603  5.2787441995e+22
85.7213  4.2855549848e+20
84.3756  5.0169220664e+20
82.941  5.8599854576e+20
81.4174  6.8286879853e+20
79.8059  7.9385423893e+20
78.1086  9.2060665961e+20
76.3284  1.0648686526e+21
74.4695  1.2285715157e+21
72.5375  1.4137357477e+21
70.5389  1.6224952366e+21
68.4817  1.8570889709e+21
66.145  2.1198805999e+21
63.4631  2.413277916e+21
60.7416  2.739903532e+21
57.9939  3.1023714124e+21
55.2344  3.5033980399e+21
52.4786  3.9457963432e+21
49.7422  4.4324070275e+21
47.0417  4.966152499e+21
44.3935  5.5501392527e+21
41.8144  6.1872346356e+21
39.3209  6.8808435446e+21
36.9289  7.6340622689e+21
34.6282  8.4501493966e+21
31.9791  9.3325399735e+21
29.3483  1.0284380808e+22
26.8782  1.1309911173e+22
24.581  1.2412503719e+22
22.4679  1.3596038606e+22
20.5488  1.4864585451e+22
18.8255  1.6222334965e+22
16.9341  1.7673674772e+22
15.2611  1.9223268875e+22
13.8109  2.0875989571e+22
12.5865  2.2637070798e+22
11.5126  2.451203951e+22
10.3707  2.6506645629e+22
9.4611  2.8627164243e+22
8.7822  3.0880188078e+22
8.3319  3.327280655e+22
8.0094  3.5812455637e+22
7.6462  3.8507318087e+22
7.5049  4.136574218e+22
7.5807  4.4397055928e+22
7.8683  4.7610972573e+22
8.3047  5.101788348e+22
8.653  5.4628926213e+22
9.2005  5.8455904449e+22
9.9415  6.2511498173e+22
10.8702  6.6809106275e+22
84.4234  5.2908086232e+20
82.9716  6.1937309462e+20
81.4281  7.2345499476e+20
79.7939  8.4304789942e+20
78.0709  9.8006696164e+20
76.2625  1.1365514316e+21
74.3733  1.3146526575e+21
72.409  1.5167549576e+21
70.377  1.7453527749e+21
68.2172  2.003080539e+21
65.517  2.2927024332e+21
62.7641  2.6171365431e+21
59.9724  2.9793554519e+21
57.1567  3.3825969531e+21
54.3333  3.8300881635e+21
51.5192  4.3251827653e+21
48.7323  4.8713535102e+21
45.991  5.4721074414e+21
43.3142  6.1310524679e+21
40.7207  6.8520237687e+21
38.2294  7.6385612786e+21
35.6401  8.4948685736e+21
32.7181  9.4247682332e+21
29.9513  1.0432283206e+22
27.3568  1.1521654288e+22
24.9506  1.2696766429e+22
22.747  1.39628533e+22
20.7592  1.5324078665e+22
18.6142  1.6785232847e+22
16.6706  1.8351340063e+22
14.9759  2.0027574031e+22
13.5369  2.181935157e+22
12.122  2.373243071e+22
10.7941  2.5772826631e+22
9.7378  2.7947000986e+22
8.9539  3.0261777173e+22
8.3772  3.2724253863e+22
7.7307  3.5342178078e+22
7.357  3.8123688986e+22
7.2526  4.1077538951e+22
7.4128  4.4212908193e+22
7.5837  4.7539898873e+22
7.8685  5.1068817506e+22
8.406  5.4811180158e+22
9.1895  5.8778978485e+22
10.1425  6.2985041334e+22
11.1025  6.7443118781e+22
12.2091  7.216778327e+22
13.5386  7.7174689103e+22
15.0201  8.2480378117e+22
83.17  6.4018784341e+20
81.6206  7.4944144449e+20
79.9779  8.7538054367e+20
78.2441  1.0200879583e+21
76.4224  1.1858810236e+21
74.5177  1.3752272323e+21
72.536  1.5907297155e+21
70.4851  1.8352734987e+21
68.0355  2.1118768576e+21
65.2826  2.4237274522e+21
62.4758  2.7741699442e+21
59.6301  3.1667352171e+21
56.7618  3.6050200968e+21
53.8886  4.0929423132e+21
51.0294  4.6344066778e+21
48.2038  5.233471146e+21
45.4325  5.8943377473e+21
42.7364  6.621250004e+21
40.1369  7.4185734861e+21
37.3572  8.2909487602e+21
34.2738  9.2426591471e+21
31.3472  1.0278790974e+22
28.5981  1.1403969562e+22
26.0462  1.2623062679e+22
23.71  1.3941201689e+22
21.4628  1.536308738e+22
19.1483  1.6895052493e+22
17.0976  1.8542135185e+22
15.3227  2.0310131744e+22
13.6833  2.2205121476e+22
12.033  2.4233364578e+22
10.6879  2.6401415399e+22
9.653  2.8716241159e+22
8.7844  3.1185120224e+22
7.9299  3.3815871193e+22
7.3951  3.6616750379e+22
7.1784  3.9596347174e+22
7.1675  4.2764035474e+22
7.142  4.6129663672e+22
7.4283  4.970382213e+22
8.0204  5.3497618914e+22
8.786  5.7523277636e+22
9.6449  6.1793269182e+22
10.6955  6.6321527991e+22
11.9861  7.1122563967e+22
13.4217  7.6211900014e+22
14.94  8.1606173725e+22
16.6443  8.7323017757e+22
18.6015  9.3381373814e+22
20.789  9.9801257522e+22
81.9611  7.6187644175e+20
80.3222  8.9189725625e+20
78.5898  1.0417751925e+21
76.7675  1.2139889752e+21
74.8598  1.4112964248e+21
72.873  1.6366340615e+21
70.8153  1.8930998268e+21
68.1717  2.184127139e+21
65.381  2.5133079958e+21
62.5344  2.8844359762e+21
59.6478  3.3014915038e+21
56.7388  3.768676622e+21
53.8263  4.2902718507e+21
50.931  4.8709396124e+21
48.0744  5.5153269554e+21
45.2791  6.228263182e+21
42.5684  7.0147490546e+21
39.8122  7.8798347156e+21
36.5562  8.8287155538e+21
33.4508  9.866914227e+21
30.5205  1.0999528241e+22
27.7888  1.2232610746e+22
25.2782  1.3571666256e+22
22.8355  1.5022487816e+22
20.337  1.6591182175e+22
18.1196  1.8283343658e+22
16.1998  2.0106508752e+22
14.2684  2.2066673278e+22
12.4921  2.4170735299e+22
11.0541  2.6425929691e+22
9.9625  2.8839706605e+22
8.7496  3.1419866261e+22
7.8826  3.4174700223e+22
7.3796  3.7112870349e+22
7.1237  4.0243681419e+22
6.8703  4.3576959129e+22
6.9832  4.7122925563e+22
7.458  5.0892736432e+22
8.0224  5.4898112139e+22
8.7981  5.9151656089e+22
9.7748  6.3666587798e+22
11.0909  6.8457454377e+22
12.445  7.3539097209e+22
14.0367  7.8928099427e+22
15.9461  8.4641729019e+22
18.1045  9.0698459521e+22
20.2501  9.7118091045e+22
22.6889  1.0392160791e+23
25.3209  1.1113155231e+23
28.0417  1.1877174449e+23
80.7961  8.9414665733e+20
79.0759  1.0467405299e+21
77.2635  1.2226389412e+21
75.3634  1.42475095e+21
73.3821  1.6563131652e+21
71.3192  1.9207719194e+21
68.5771  2.2217629911e+21
65.7613  2.5633158784e+21
62.8868  2.9496461896e+21
59.97  3.3852061109e+21
57.0297  3.8746671122e+21
54.086  4.4229607578e+21
51.1609  5.0351107137e+21
48.2779  5.7165888507e+21
45.4613  6.4728489963e+21
42.7366  7.3095588733e+21
39.5017  8.2325874322e+21
36.2078  9.2478615759e+21
33.0781  1.0361478671e+22
30.1398  1.1579920169e+22
27.4195  1.2909168561e+22
24.8794  1.4356327889e+22
22.1471  1.5927858314e+22
19.7054  1.7630558618e+22
17.5753  1.9471595747e+22
15.4331  2.1457535266e+22
13.4538  2.3597222077e+22
11.8403  2.5897692944e+22
10.4911  2.8367043511e+22
9.1172  3.1013764707e+22
8.1447  3.3846600113e+22
7.5792  3.6874704153e+22
7.0202  4.01078079e+22
6.7604  4.3556077006e+22
6.9174  4.7230431666e+22
7.2293  5.1142403422e+22
7.742  5.5303989029e+22
8.528  5.9728280951e+22
9.7177  6.4429034385e+22
10.9291  6.9421040827e+22
12.4871  7.4719814847e+22
14.4269  8.0342429095e+22
16.4925  8.6306301585e+22
18.7609  9.2630894467e+22
21.3127  9.933647364e+22
23.9771  1.0644471985e+23
26.9767  1.1397887074e+23
30.1269  1.2196355373e+23
33.3328  1.3042522458e+23
36.8464  1.3939183902e+23
79.675  1.0369984902e+21
77.8816  1.2139712655e+21
75.9984  1.4179717897e+21
74.0314  1.6523738829e+21
71.9617  1.9209312448e+21
69.2102  2.227640806e+21
66.3807  2.5767192086e+21
63.4886  2.9728397169e+21
60.5508  3.4208914388e+21
57.5869  3.9260378565e+21
54.6182  4.4936967691e+21
51.6679  5.1295876244e+21
48.7609  5.8395366857e+21
45.9235  6.629890028e+21
43.0567  7.5069728004e+21
39.5769  8.4773582199e+21
36.2418  9.5478528799e+21
33.0819  1.0725330585e+22
30.1274  1.2016862837e+22
27.408  1.3429966587e+22
24.5821  1.4971580106e+22
21.8658  1.6649942404e+22
19.466  1.8472545737e+22
17.1906  2.0447275083e+22
14.9332  2.2582442405e+22
13.0615  2.4885662202e+22
11.5024  2.7367192468e+22
9.8886  3.0035194184e+22
8.7107  3.2899056379e+22
7.9554  3.5968626524e+22
7.1676  3.9254045101e+22
6.7923  4.2765929077e+22
6.7813  4.6515564192e+22
6.9476  5.0514740197e+22
7.3173  5.4776121932e+22
8.1546  5.9313083259e+22
9.2017  6.4139537572e+22
10.5038  6.9270669032e+22
12.2573  7.4722430412e+22
14.218  8.0511976343e+22
16.4039  8.6657300059e+22
18.8313  9.3178201791e+22
21.5267  1.0009488231e+23
24.5903  1.0742991311e+23
27.7492  1.1520679783e+23
31.1489  1.2345068101e+23
34.8891  1.3218851281e+23
38.7611  1.4144885521e+23
42.8677  1.5126239064e+23
47.2239  1.6166154111e+23
78.5973  1.1904319402e+21
76.7389  1.3935894629e+21
74.794  1.6277737382e+21
72.7707  1.8968577737e+21
70.0356  2.2051506637e+21
67.2027  2.5572407212e+21
64.3023  2.9579684793e+21
61.3517  3.4126986546e+21
58.3711  3.9270437435e+21
55.3825  4.5069312128e+21
52.4103  5.1585804748e+21
49.4807  5.8885572219e+21
46.6216  6.7035497667e+21
43.5165  7.6108431444e+21
39.9845  8.6176983679e+21
36.6028  9.7316612218e+21
33.4046  1.0960545398e+22
30.4231  1.2312241743e+22
27.662  1.3794868053e+22
24.6342  1.541705348e+22
21.9168  1.7186762877e+22
19.5396  1.9113454291e+22
16.9858  2.1205728525e+22
14.7793  2.3472637213e+22
12.9917  2.5923722148e+22
11.125  2.8567724466e+22
9.6406  3.1416419925e+22
8.6206  3.4479176997e+22
7.6121  3.7766773905e+22
7.0036  4.1290515142e+22
6.7447  4.506204157e+22
6.6532  4.9093541032e+22
6.8929  5.3397969098e+22
7.6567  5.798885992e+22
8.5252  6.2880752218e+22
9.8411  6.8088998639e+22
11.5295  7.3629571192e+22
13.5059  7.9519900675e+22
15.7176  8.5778300217e+22
18.2082  9.2424462639e+22
21.1524  9.9479043435e+22
24.2722  1.0696477246e+23
27.6548  1.1490483939e+23
31.3937  1.2332515536e+23
35.3735  1.3225270159e+23
39.6257  1.41716343e+23
44.0606  1.5174701726e+23
48.3881  1.6237751236e+23
52.8875  1.7364305048e+23
57.5261  1.8558085076e+23
77.563  1.3544470076e+21
75.6473  1.5855951222e+21
73.6501  1.8520447866e+21
71.0227  2.1582026225e+21
68.196  2.5089714218e+21
65.296  2.909571665e+21
62.3403  3.3655108031e+21
59.3493  3.8828926915e+21
56.3457  4.4681031037e+21
53.3545  5.1278861799e+21
50.4031  5.8693182291e+21
47.5208  6.6998695503e+21
44.2695  7.6271499568e+21
40.6821  8.6594481999e+21
37.2475  9.8050256985e+21
34.0016  1.1072467879e+22
30.9808  1.2470664986e+22
28.0479  1.400859505e+22
24.9817  1.5695494318e+22
22.2433  1.7541180848e+22
19.6867  1.9554716873e+22
17.0816  2.1746863548e+22
14.8995  2.4127406677e+22
12.9267  2.6706645007e+22
11.0409  2.9495434978e+22
9.6554  3.2503722059e+22
8.4593  3.5744904448e+22
7.498  3.9229641383e+22
6.8784  4.2970196087e+22
6.5716  4.6979430562e+22
6.5464  5.127058952e+22
7.0994  5.5857540019e+22
7.7817  6.0755022618e+22
8.9721  6.5978436176e+22
10.4763  7.1544322523e+22
12.4443  7.7470149563e+22
14.4993  8.377408989e+22
17.0707  9.0475975879e+22
20.0517  9.7596643803e+22
23.1945  1.0515849971e+23
26.8007  1.1318504497e+23
30.6466  1.2170214111e+23
34.9073  1.3073617282e+23
39.3407  1.403166212e+23
43.6699  1.5047418492e+23
48.2645  1.6124170581e+23
53.0549  1.7265438408e+23
58.281  1.8474952517e+23
63.7076  1.975672041e+23
69.452  2.1114976798e+23
76.5717  1.5290436921e+21
74.6066  1.7899882434e+21
72.1449  2.0907849349e+21
69.3334  2.4364084293e+21
66.4422  2.8323935191e+21
63.4889  3.2846336374e+21
60.4938  3.7993461801e+21
57.4798  4.3834218275e+21
54.4726  5.0440695194e+21
51.5004  5.7889027577e+21
48.5936  6.625910032e+21
45.2824  7.5635246095e+21
41.6362  8.6103372559e+21
38.1423  9.7757051944e+21
34.8392  1.1068954792e+22
31.766  1.2499778192e+22
28.7072  1.4078211644e+22
25.5846  1.5814390506e+22
22.8037  1.7718741632e+22
20.0632  1.9802348692e+22
17.4282  2.2075442095e+22
15.2412  2.4550170178e+22
13.0443  2.7237580194e+22
11.1861  3.0149298465e+22
9.7255  3.3297580893e+22
8.4266  3.6693654981e+22
7.3784  4.0352646037e+22
6.8512  4.4286587343e+22
6.4228  4.8509322927e+22
6.621  5.3035372783e+22
7.098  5.787968895e+22
8.0118  6.3057926037e+22
9.2637  6.8586724752e+22
11.0901  7.4483468964e+22
12.9599  8.0766832848e+22
15.4612  8.745653603e+22
18.3524  9.4573093665e+22
21.4961  1.0213889464e+23
25.0736  1.1017746117e+23
29.0837  1.1871408757e+23
33.4752  1.2777530468e+23
37.7316  1.3739030774e+23
42.2378  1.4758888259e+23
46.9921  1.5840431066e+23
52.2088  1.6987124782e+23
57.7579  1.8202676945e+23
63.6286  1.9491061328e+23
69.9275  2.0856489365e+23
76.242  2.2303485151e+23
82.4847  2.3836829276e+23
75.6231  1.7142219939e+21
73.3785  2.0067688266e+21
70.591  2.343994183e+21
67.717  2.7314751941e+21
64.7735  3.1754169557e+21
61.7806  3.6824266385e+21
58.7614  4.2594746102e+21
55.7416  4.9142860627e+21
52.75  5.6549429906e+21
49.818  6.4899809464e+21
46.5277  7.4283558837e+21
42.8202  8.4795223996e+21
39.2613  9.6531116641e+21
35.8918  1.0959614128e+22
32.7536  1.240948565e+22
29.6114  1.4013592159e+22
26.414  1.5783185373e+22
23.5687  1.772962811e+22
20.6834  1.9864609996e+22
17.9906  2.2200557011e+22
15.7443  2.4748938543e+22
13.382  2.7523374179e+22
11.515  3.0536249075e+22
9.8943  3.3800597587e+22
8.4317  3.7330159894e+22
7.4128  4.1137523231e+22
6.7162  4.5239644692e+22
6.4164  4.9650014876e+22
6.6638  5.4384154423e+22
7.1439  5.9458341805e+22
8.0659  6.4889339861e+22
9.5659  7.0694699086e+22
11.2466  7.6893075501e+22
13.5102  8.3503958285e+22
16.2513  9.0548283193e+22
19.2675  9.804815804e+22
22.7335  1.0602658252e+23
26.7458  1.1450865697e+23
31.0496  1.2352075231e+23
35.2148  1.330912262e+23
39.8319  1.4324982255e+23
44.7506  1.5402927235e+23
50.2646  1.6546296872e+23
56.0073  1.7758822371e+23
62.2996  1.9044389029e+23
68.6548  2.0407153392e+23
75.0541  2.1851570485e+23
81.8247  2.338236178e+23
88.9811  2.5004599269e+23
96.3848  2.672364251e+23
74.7024  1.909981913e+21
71.9475  2.2359368716e+21
69.0989  2.6116725311e+21
66.1729  3.0434029169e+21
63.1891  3.5380417315e+21
60.1702  4.1029506682e+21
57.142  4.7458960935e+21
54.1334  5.475485397e+21
51.1762  6.3007235173e+21
47.9828  7.2311207458e+21
44.2127  8.2766557839e+21
40.5842  9.4478629205e+21
37.1405  1.0755473181e+22
33.9258  1.2211175001e+22
30.74  1.382661827e+22
27.4504  1.5613909783e+22
24.5189  1.7585586172e+22
21.5251  1.9754307863e+22
18.7462  2.2133099409e+22
16.385  2.4735805805e+22
