# chi2  Jfactor[GeV2/cm5]
20.6216  2.3711678609e+22
17.7462  2.7010272537e+22
15.1745  3.0715674302e+22
12.841  3.4888049622e+22
10.8475  3.9581810615e+22
9.1852  4.4857021733e+22
7.9567  5.0780725449e+22
7.2745  5.742699874e+22
6.8063  6.4878270253e+22
7.0629  7.3225399872e+22
8.1764  8.2569951569e+22
9.3391  9.3023116864e+22
10.6367  1.0470957977e+23
13.4014  1.1776656404e+23
16.4679  1.3234612096e+23
20.965  1.4861684096e+23
26.6396  1.6676504763e+23
33.7827  1.8699747774e+23
41.8953  2.0954243539e+23
89.7941  3.6639920992e+20
88.7139  4.3602973832e+20
87.5433  5.1835730162e+20
86.2801  6.155389756e+20
84.923  7.3030406628e+20
83.4717  8.6515911015e+20
81.9276  1.0235760354e+21
80.2939  1.209406484e+21
78.5756  1.4270244076e+21
76.7802  1.6814238881e+21
74.8185  1.9782903012e+21
72.1401  2.3241385556e+21
69.378  2.7262196377e+21
66.5515  3.1929941196e+21
63.684  3.7338668688e+21
60.8039  4.3594893484e+21
57.9448  5.0819031389e+21
55.1455  5.9145916541e+21
52.098  6.8727221843e+21
48.3291  7.9735423119e+21
44.7173  9.2359117266e+21
41.3271  1.0681552546e+22
38.2223  1.2334317094e+22
34.8633  1.4220911347e+22
31.6798  1.6371366706e+22
28.4677  1.8819051698e+22
24.9676  2.1601156611e+22
21.8973  2.4759062124e+22
18.7926  2.8338957566e+22
16.0693  3.2392332251e+22
13.4376  3.6976248115e+22
11.3811  4.2154095305e+22
9.6385  4.8018262288e+22
8.3015  5.4605643203e+22
7.3293  6.2023199329e+22
7.1564  7.0367663316e+22
7.7418  7.9745816414e+22
8.4612  9.0276845242e+22
9.3184  1.020924422e+23
11.4942  1.1533914712e+23
14.1612  1.3017848866e+23
18.393  1.4679102501e+23
23.9612  1.6537442998e+23
30.5991  1.8615036404e+23
38.9501  2.0936278052e+23
49.3449  2.3528199283e+23
62.2997  2.6420771727e+23
77.8358  2.9647119578e+23
97.0207  3.3243996043e+23
120.1291  3.7251988514e+23
87.7464  5.724987655e+20
86.4793  6.8129646613e+20
85.1165  8.0993328377e+20
83.6582  9.6177964938e+20
82.1063  1.1411001036e+21
80.4649  1.3518111096e+21
78.7403  1.5993375553e+21
76.9417  1.8896976312e+21
74.5234  2.2297256369e+21
71.7924  2.6272248251e+21
68.9841  3.0910785956e+21
66.1218  3.6314664931e+21
63.2346  4.259718184e+21
60.3571  4.9890533118e+21
57.5302  5.8341669825e+21
54.5363  6.8117021069e+21
50.6768  7.9404736546e+21
46.9715  9.2415494596e+21
43.4916  1.0738628413e+22
40.268  1.2458659862e+22
36.8435  1.4431112073e+22
33.52  1.6689925853e+22
30.0239  1.927237046e+22
26.3512  2.222017398e+22
23.0895  2.5580260478e+22
19.7701  2.9404768279e+22
16.9057  3.3751807204e+22
14.2126  3.868603457e+22
11.9597  4.4279621198e+22
9.9603  5.0613019142e+22
8.5819  5.7775387679e+22
7.8117  6.5865773914e+22
7.6445  7.5028534825e+22
8.1484  8.5321317505e+22
8.2555  9.6911248951e+22
9.7109  1.0994947393e+23
11.6867  1.2460283815e+23
15.3126  1.4105757069e+23
20.1527  1.5951944094e+23
26.2093  1.8021741737e+23
34.0006  2.0340388853e+23
43.9094  2.2936097658e+23
56.4947  2.5839754685e+23
71.6963  2.908599438e+23
90.6707  3.2712934457e+23
113.7185  3.6762811379e+23
141.1744  4.1282455823e+23
173.578  4.632362434e+23
214.9825  5.1943743816e+23
266.1261  5.8206232054e+23
85.843  8.2439822233e+20
84.4213  9.8106691123e+20
82.9049  1.1663039286e+21
81.2979  1.3849626951e+21
79.6066  1.6431841491e+21
77.8407  1.9466079978e+21
75.409  2.3030460796e+21
72.6799  2.721164589e+21
69.8716  3.2108049172e+21
67.0094  3.7832037482e+21
64.1248  4.4511531777e+21
61.2557  5.2293117501e+21
58.4474  6.1339941849e+21
55.0963  7.184236769e+21
51.223  8.4012004547e+21
47.528  9.8088510339e+21
44.0917  1.1434282063e+22
40.7673  1.3307831222e+22
37.3039  1.5463624915e+22
33.6288  1.7940470202e+22
29.9403  2.0780801385e+22
26.3483  2.4033493229e+22
22.9118  2.7752213463e+22
19.6862  3.1997050532e+22
16.6602  3.6835575088e+22
14.018  4.2342866321e+22
11.682  4.8602602374e+22
9.9867  5.570788978e+22
8.6064  6.3762654525e+22
8.0671  7.2882747564e+22
8.1669  8.3196558258e+22
7.8687  9.4846714436e+22
8.8352  1.0804109015e+23
10.3381  1.2286269721e+23
13.5711  1.3955219849e+23
18.147  1.5832724246e+23
23.7528  1.7942808693e+23
31.536  2.031229018e+23
41.1636  2.2970799496e+23
53.8749  2.5951308101e+23
69.7104  2.9290159949e+23
89.0437  3.3027980628e+23
112.6797  3.7209246746e+23
140.9892  4.1883831908e+23
176.1104  4.7106625618e+23
220.8298  5.2938448386e+23
275.925  5.9446736385e+23
342.218  6.670601905e+23
420.5776  7.4798991096e+23
511.9226  8.3816974157e+23
84.0824  1.1220975804e+21
82.5379  1.3353410736e+21
80.9061  1.5874692362e+21
79.1957  1.8850881128e+21
77.0767  2.236556203e+21
74.3872  2.6495497748e+21
71.6096  3.1347016083e+21
68.7687  3.7038073572e+21
65.8957  4.3702622483e+21
63.0291  5.1493606572e+21
60.215  6.0585140475e+21
57.0008  7.1176743265e+21
53.0758  8.3490476406e+21
49.3239  9.7785444912e+21
45.8298  1.1434967286e+22
42.4508  1.335093613e+22
38.9749  1.5563328363e+22
35.1015  1.8113436941e+22
31.3336  2.104771169e+22
27.606  2.441897333e+22
24.0369  2.8284979663e+22
20.7345  3.2712254673e+22
17.5718  3.7773846102e+22
14.8157  4.3551541001e+22
12.2932  5.0137310537e+22
10.4167  5.7633345826e+22
9.0438  6.615354212e+22
8.3977  7.5824627756e+22
8.0904  8.6788057547e+22
7.8614  9.9201517518e+22
8.6955  1.1323975985e+23
10.5158  1.2909691687e+23
13.9237  1.4705592826e+23
18.7237  1.6722978231e+23
25.0486  1.8994604794e+23
33.4349  2.155009689e+23
44.4262  2.4422156277e+23
58.3193  2.7647283855e+23
76.1424  3.1265810425e+23
98.2444  3.5322613804e+23
125.0109  3.9867162152e+23
157.6341  4.495475141e+23
200.0207  5.0645919182e+23
252.9649  5.7008548986e+23
317.3048  6.4117351535e+23
393.9249  7.2055110303e+23
483.7588  8.0913613413e+23
587.7924  9.0794303707e+23
707.0668  1.0180973788e+24
842.6815  1.1408421483e+24
82.4635  1.4655968397e+21
80.8273  1.7441189533e+21
79.1174  2.0734292065e+21
76.6409  2.4621559024e+21
73.9222  2.9212162651e+21
71.1242  3.4606364406e+21
68.2759  4.0943041415e+21
65.4135  4.837625936e+21
62.5813  5.7080976305e+21
59.8325  6.7256955523e+21
55.8888  7.9131612048e+21
52.0336  9.2965542224e+21
48.4064  1.0904878551e+22
45.0098  1.2771976478e+22
41.5194  1.4935467475e+22
37.6189  1.7437957394e+22
33.8782  2.0327612556e+22
29.9406  2.3658366617e+22
26.3148  2.7490888737e+22
22.7172  3.1894169248e+22
19.425  3.6943646906e+22
16.3679  4.2726210185e+22
13.6626  4.9337268378e+22
11.5133  5.688364539e+22
9.8271  6.5485466823e+22
8.9303  7.5276206793e+22
8.3312  8.6404626443e+22
7.7239  9.9036248498e+22
8.2163  1.1335583027e+23
9.9488  1.29569329e+23
13.1251  1.4790499246e+23
17.5419  1.6861638122e+23
23.8924  1.9207304915e+23
32.1488  2.1842257281e+23
43.5818  2.4809279731e+23
58.0589  2.8147065326e+23
76.3877  3.1898326566e+23
99.2435  3.6110738097e+23
127.0521  4.0836976882e+23
162.7379  4.6135658846e+23
208.8033  5.2071395464e+23
266.086  5.8716410005e+23
335.4681  6.6149771992e+23
417.8791  7.4460145614e+23
514.299  8.3745112209e+23
625.7611  9.4112797131e+23
753.3554  1.0568308691e+24
898.2317  1.1858847831e+24
1061.6034  1.3297598417e+24
1244.7513  1.4900795406e+24
80.9847  1.8548960002e+21
79.245  2.2074005503e+21
76.6151  2.6241838394e+21
73.8872  3.116166064e+21
71.086  3.6971643355e+21
68.2435  4.3798679951e+21
65.3998  5.1818536791e+21
62.6037  6.1226203252e+21
59.4616  7.2243110636e+21
55.4909  8.5122084334e+21
51.6967  1.001509465e+22
48.1733  1.1765951438e+22
44.7233  1.3801486916e+22
41.043  1.616453273e+22
37.0239  1.8902701023e+22
33.1333  2.2069914826e+22
29.2639  2.5727134641e+22
25.5023  2.9942620249e+22
22.1123  3.4793156058e+22
18.7612  4.0366057954e+22
15.8353  4.6756803116e+22
13.1775  5.4075359765e+22
11.1117  6.2442480291e+22
9.7434  7.1993363696e+22
9.0378  8.2880043948e+22
7.8501  9.5271449223e+22
7.7956  1.0935585534e+23
8.8849  1.2534275201e+23
11.4137  1.4346597268e+23
15.2369  1.6398618202e+23
20.9643  1.8719225608e+23
28.5053  2.1340510748e+23
39.317  2.4309245283e+23
53.0253  2.7644106872e+23
70.7818  3.139924466e+23
93.1619  3.5623629554e+23
120.6193  4.037131956e+23
156.3826  4.5702652904e+23
202.8897  5.1684298866e+23
261.0093  5.8390443227e+23
331.6543  6.5902859884e+23
415.7854  7.4312956412e+23
514.4139  8.3720805178e+23
628.6046  9.4238621793e+23
759.4792  1.0598990764e+24
908.2199  1.1911150887e+24
1076.0731  1.3375515687e+24
1264.3529  1.5008854286e+24
1474.4454  1.6829772997e+24
1707.8128  1.8858819185e+24
79.538  2.289995062e+21
76.9114  2.7251858645e+21
74.188  3.2397331351e+21
71.394  3.8471185975e+21
68.5636  4.5644004142e+21
65.7393  5.4072444384e+21
62.9733  6.3973502211e+21
59.5845  7.558790525e+21
55.6321  8.9189025476e+21
51.8785  1.05088993e+22
48.4253  1.2364314383e+22
44.8786  1.4525865972e+22
40.9571  1.7038872736e+22
37.0449  1.9956213247e+22
33.0609  2.333666793e+22
29.2693  2.7246808428e+22
25.4323  3.1761894618e+22
21.9586  3.6966197838e+22
18.5711  4.2954513652e+22
15.6046  4.9834639449e+22
13.0696  5.7724448291e+22
11.0753  6.6759703414e+22
9.9283  7.7089481841e+22
8.6755  8.8880695921e+22
7.8174  1.0232104191e+23
7.819  1.1761907311e+23
9.5395  1.3500722882e+23
12.7062  1.5474413828e+23
16.9685  1.7711848479e+23
23.5918  2.0245207657e+23
32.7219  2.3110155072e+23
44.7959  2.6346309566e+23
61.0185  3.001141393e+23
81.8183  3.4128527002e+23
107.6658  3.876449958e+23
140.9191  4.3979789572e+23
185.0582  4.9841135259e+23
240.9729  5.6423028276e+23
309.597  6.3807776378e+23
391.9112  7.2086966947e+23
488.9462  8.1361555413e+23
601.7857  9.1744390633e+23
731.5697  1.0335901874e+24
879.4983  1.1634397752e+24
1046.8353  1.3085173783e+24
1234.9117  1.4705124552e+24
1445.1304  1.6512982329e+24
1678.9701  1.8529449736e+24
1937.9897  2.0777497527e+24
2223.8333  2.3282492821e+24
77.4624  2.770894025e+21
74.7537  3.2974748961e+21
71.9739  3.9200770935e+21
69.1582  4.655013503e+21
66.3507  5.5229245012e+21
63.6056  6.5427657705e+21
60.1395  7.7407937676e+21
56.1915  9.1461365352e+21
52.4533  1.0791872083e+22
49.0183  1.2715768154e+22
45.4241  1.4960820403e+22
41.3723  1.7576297827e+22
37.4344  2.061703601e+22
33.3779  2.4147018029e+22
29.574  2.8237368195e+22
25.7456  3.2968638197e+22
22.2238  3.8431892488e+22
18.7841  4.4729099384e+22
15.7935  5.1974961519e+22
13.2912  6.0299913734e+22
11.2547  6.9846582433e+22
10.0227  8.0779241131e+22
8.4485  9.3278273027e+22
7.6865  1.0754564206e+23
8.2591  1.2380846071e+23
10.0921  1.4231907847e+23
13.1374  1.6335874687e+23
18.4864  1.8724040732e+23
25.4271  2.143133666e+23
35.6952  2.4496701265e+23
49.6317  2.7963287637e+23
67.9686  3.1879034574e+23
91.184  3.6313810855e+23
119.7673  4.1295517672e+23
159.1825  4.6905044492e+23
210.3332  5.3215545383e+23
274.1661  6.0307773663e+23
351.6734  6.8271864214e+23
443.8962  7.7207409417e+23
551.9274  8.7225230006e+23
676.9151  9.8447482049e+23
820.0657  1.1101071267e+24
982.6484  1.2506441267e+24
1165.9984  1.407762128e+24
1371.5212  1.5833060277e+24
1600.6974  1.7793200708e+24
1855.0861  1.9980708618e+24
2136.331  2.2420634181e+24
2446.1641  2.5140772007e+24
2786.4116  2.8171816314e+24
75.5301  3.2975928893e+21
72.77  3.9242676449e+21
69.9707  4.6652157145e+21
67.1765  5.5398507804e+21
64.4428  6.5727365965e+21
61.0437  7.7864319913e+21
57.086  9.2121843184e+21
53.3385  1.0884658356e+22
49.8956  1.2843219669e+22
46.2884  1.5132814993e+22
42.1766  1.7804612711e+22
38.2009  2.0917247e+22
34.1132  2.453597674e+22
30.2655  2.8736947076e+22
26.4303  3.3604801819e+22
22.8684  3.9235404136e+22
19.2813  4.5737128251e+22
16.2191  5.3231324887e+22
13.672  6.1854499659e+22
11.5972  7.1761880807e+22
10.2914  8.312320554e+22
8.4085  9.6133972916e+22
7.6461  1.1100885385e+23
8.3366  1.2798820213e+23
10.2692  1.4734230035e+23
13.4344  1.6937146529e+23
18.789  1.944104095e+23
26.6983  2.2283155912e+23
37.3661  2.550506181e+23
52.2623  2.9153099026e+23
71.8662  3.3278623303e+23
96.7031  3.7938685774e+23
129.4926  4.3216436059e+23
173.7985  4.9145078883e+23
230.5745  5.5820879396e+23
300.8184  6.3330896984e+23
385.5748  7.1771234772e+23
485.9385  8.1249160718e+23
603.0578  9.1883197984e+23
738.1373  1.038052324e+24
892.4424  1.1716063979e+24
1067.3025  1.3211192251e+24
1264.1155  1.4883698698e+24
1484.352  1.6753532763e+24
1729.5596  1.8842650247e+24
2001.3678  2.1175379354e+24
2301.493  2.3778694554e+24
2631.7435  2.668240762e+24
2994.0249  2.9919596438e+24
3390.3459  3.3526789663e+24
73.7398  3.8700916548e+21
70.9587  4.605564111e+21
68.1757  5.4751489983e+21
65.4457  6.5016304298e+21
62.2376  7.7138367e+21
58.2585  9.1382431009e+21
54.4805  1.0811521874e+22
51.0157  1.2774355987e+22
47.4151  1.5072945306e+22
43.3031  1.7760039818e+22
39.2785  2.0895691307e+22
35.1897  2.4548713493e+22
31.3206  2.8795694924e+22
27.4016  3.3726000388e+22
23.7805  3.9438968801e+22
20.0767  4.6047106243e+22
16.904  5.3677601905e+22
14.2652  6.2472874347e+22
12.1091  7.2593128072e+22
10.6066  8.4220540669e+22
8.5931  9.7554317612e+22
7.739  1.1282389877e+23
8.2633  1.3028122431e+23
10.1829  1.5020837611e+23
13.4353  1.7292256083e+23
18.6583  1.9877623356e+23
27.1024  2.281622167e+23
38.1721  2.6151759369e+23
53.6788  2.993302393e+23
74.1414  3.421440094e+23
100.1275  3.9056162071e+23
135.9699  4.4525263166e+23
183.9075  5.0719289542e+23
244.9389  5.7677210633e+23
320.108  6.5512004291e+23
410.5063  7.4325844377e+23
517.2766  8.4231518587e+23
641.6157  9.5354917787e+23
784.7787  1.0783514208e+24
948.0824  1.2182697414e+24
1132.909  1.3750102865e+24
1340.7109  1.5504802017e+24
1573.0149  1.7467674167e+24
1831.4269  1.9662132201e+24
2117.6367  2.2113943693e+24
2433.4231  2.4851660492e+24
2780.6596  2.7906940136e+24
3161.3198  3.1314770054e+24
3577.4829  3.511397082e+24
4031.3405  3.9347412868e+24
72.0901  4.4883903215e+21
69.3179  5.3413642945e+21
66.5868  6.3498769448e+21
63.6774  7.5403524512e+21
59.6691  8.9462248119e+21
55.8445  1.0598199099e+22
52.3155  1.2538806433e+22
48.7732  1.4815229429e+22
44.7154  1.7481048993e+22
40.6335  2.0597442629e+22
36.5708  2.423405619e+22
32.613  2.8470697306e+22
28.6291  3.3396190562e+22
24.9298  3.9114177965e+22
21.1326  4.5739869143e+22
17.8698  5.3403744518e+22
15.0312  6.2253313452e+22
12.7416  7.2453747763e+22
11.1062  8.4190846758e+22
8.9175  9.7675893321e+22
7.8615  1.1313991865e+23
8.1955  1.3084901869e+23
9.8141  1.5109538441e+23
12.9993  1.7420616401e+23
18.0597  2.0054924215e+23
26.3169  2.305333833e+23
37.8375  2.6461416848e+23
53.5691  3.0329851103e+23
74.4427  3.4715223019e+23
101.0631  3.9680607007e+23
138.8389  4.529590394e+23
189.1871  5.1638766748e+23
253.1469  5.8822371303e+23
331.8035  6.6891912924e+23
426.2903  7.5978419178e+23
537.7927  8.6200387562e+23
667.551  9.7688625107e+23
816.8642  1.1058913542e+24
987.0941  1.250632417e+24
1179.6692  1.4129045522e+24
1396.0889  1.5946864861e+24
1637.9285  1.7981900564e+24
1906.8437  2.0258367673e+24
2204.5757  2.2803419594e+24
2532.9566  2.5646940614e+24
2893.9149  2.8822044121e+24
3289.4813  3.2365445365e+24
3721.7947  3.6317721483e+24
4193.1086  4.0723895152e+24
4705.7976  4.563368593e+24
70.5798  5.1524888895e+21
67.846  6.1316681952e+21
65.2017  7.289399554e+21
61.2885  8.6560168444e+21
57.4077  1.0269900932e+22
53.7962  1.2166299986e+22
50.3042  1.4394037998e+22
46.3949  1.7007278681e+22
42.2203  2.0067530732e+22
38.2222  2.3645023426e+22
34.1108  2.7819707361e+22
30.1164  3.2683198438e+22
26.3709  3.8337463656e+22
22.4593  4.4901479806e+22
19.0877  5.2507502842e+22
15.9988  6.1305318962e+22
13.522  7.1464262891e+22
11.8062  8.3173945136e+22
9.396  9.6647655717e+22
8.0304  1.1212793876e+23
8.1386  1.2988000866e+23
9.4055  1.5020933268e+23
12.3231  1.7345133414e+23
16.9977  1.9998156582e+23
24.9126  2.302223443e+23
36.3428  2.6464291451e+23
51.9056  3.0376626484e+23
72.7331  3.4817431113e+23
99.463  3.9851659078e+23
138.1046  4.5551717228e+23
189.6983  5.1997848911e+23
255.3203  5.9279196522e+23
336.0926  6.7525681342e+23
433.1865  7.6789185755e+23
547.825  8.7220124056e+23
681.2868  9.8954526538e+23
834.9098  1.1214255433e+24
1010.095  1.2695181362e+24
1208.3107  1.4356749685e+24
1431.0972  1.6219567563e+24
1680.0711  1.8306349968e+24
1956.9304  2.0642487892e+24
2263.4598  2.3255779216e+24
2601.5361  2.6177394942e+24
2973.1339  2.9441641011e+24
3380.3313  3.3086530241e+24
3825.3165  3.7154210241e+24
4310.3942  4.1691261906e+24
4837.9921  4.6749369435e+24
5410.6685  5.2385608848e+24
69.2076  5.8623873588e+21
66.5413  6.9764758132e+21
63.0936  8.2937168258e+21
59.1533  9.8486236097e+21
55.4492  1.168486506e+22
51.9802  1.3842545762e+22
48.3209  1.6377216566e+22
43.9923  1.9350503744e+22
39.9718  2.2832390522e+22
35.7836  2.6902782209e+22
31.8272  3.1652644819e+22
27.8839  3.7186216889e+22
24.0697  4.3619514204e+22
20.3827  5.1087905913e+22
17.1821  5.97418699e+22
14.5252  6.9751829575e+22
12.6136  8.1310450223e+22
10.0079  9.4633466466e+22
8.3423  1.0996355495e+23
8.1277  1.2757667699e+23
9.0587  1.4777458763e+23
11.3948  1.7090484074e+23
15.5984  1.9734907351e+23
23.0426  2.2753458156e+23
33.8474  2.6194186729e+23
48.8604  3.0110482717e+23
69.1946  3.4561850577e+23
95.5257  3.9614499399e+23
134.0299  4.5342332106e+23
185.7728  5.1827731601e+23
251.8638  5.9161996983e+23
333.4585  6.7446552488e+23
431.7618  7.6829219661e+23
548.0304  8.7369029125e+23
683.577  9.9237118926e+23
839.7734  1.1258826131e+24
1018.055  1.2759330626e+24
1219.9245  1.4444295239e+24
1446.9569  1.6334790753e+24
1700.8039  1.8454263539e+24
1983.1995  2.0828558186e+24
2295.9646  2.3486564002e+24
2641.0129  2.6459908797e+24
3020.3568  2.9784058246e+24
3436.1135  3.3498044884e+24
3890.5111  3.7645118852e+24
4385.8955  4.2273234763e+24
4924.7372  4.7435391325e+24
5509.6387  5.3190393668e+24
6143.342  5.9603181623e+24
67.9723  6.6180857292e+21
65.0645  7.8757871485e+21
61.0677  9.3628287604e+21
57.2688  1.1118172747e+22
53.7898  1.3191117197e+22
50.1923  1.5626936427e+22
45.9612  1.8488342139e+22
41.8441  2.1844904617e+22
37.7198  2.5775628363e+22
33.7783  3.0370718978e+22
29.6843  3.5732868566e+22
25.773  4.197975266e+22
21.9166  4.9242342207e+22
18.5847  5.7673456285e+22
15.835  6.7442970317e+22
13.6055  7.8743276356e+22
10.8275  9.1791875447e+22
8.9425  1.0683231175e+23
8.2373  1.2413854445e+23
8.7306  1.4402210801e+23
10.3815  1.6682365556e+23
14.0821  1.9293554287e+23
20.9204  2.2278860252e+23
30.6313  2.5686521121e+23
44.7418  2.9570781112e+23
64.1748  3.399191213e+23
89.6194  3.9017089128e+23
127.0556  4.4721055962e+23
177.9283  5.1187242104e+23
243.3769  5.8508650128e+23
324.5872  6.6788348157e+23
422.7942  7.6140834644e+23
539.2847  8.6732986258e+23
675.4014  9.8631443036e+23
832.546  1.1202940379e+24
1012.1835  1.2710159186e+24
1215.8464  1.440408809e+24
1445.1393  1.6306255172e+24
1701.7436  1.8440447373e+24
1987.423  2.0833133448e+24
2304.0282  2.3513489514e+24
2653.5034  2.6514128893e+24
3037.8913  2.9870756415e+24
3459.3403  3.3623409504e+24
3920.11  3.7816152232e+24
4422.5788  4.2497809954e+24
4969.2505  4.7722518931e+24
5562.7619  5.3550109738e+24
6205.8902  6.0046967852e+24
6901.5615  6.7286404254e+24
66.8727  7.4195840009e+21
63.1375  8.829602201e+21
59.2486  1.0496735358e+22
55.6318  1.2464664256e+22
52.1492  1.4788657342e+22
48.175  1.751947198e+22
43.9751  2.0727414716e+22
39.9487  2.4490481301e+22
35.7835  2.8897244254e+22
31.7533  3.4048833733e+22
27.7144  4.0060378599e+22
23.791  4.7063805751e+22
20.2325  5.5205947664e+22
17.1305  6.4658130921e+22
14.6748  7.5610804093e+22
12.0913  8.8279659305e+22
9.7992  1.0290853856e+23
8.4781  1.19770481e+23
8.4335  1.3917262423e+23
9.5852  1.6146423182e+23
12.5394  1.8702721246e+23
18.5637  2.1630143906e+23
27.0509  2.4976992116e+23
39.9452  2.8797345479e+23
58.1003  3.3152017579e+23
82.2238  3.8108579689e+23
117.7405  4.3742342137e+23
166.8064  5.0137100802e+23
230.5882  5.7386389072e+23
310.299  6.5594472808e+23
407.2007  7.4876902432e+23
522.6072  8.5362042992e+23
657.8875  9.7236981133e+23
814.4697  1.1057642749e+24
993.8444  1.2559697864e+24
1197.5698  1.4249451821e+24
1427.2755  1.6148527824e+24
1684.6677  1.8281061162e+24
1971.5345  2.0673719546e+24
2289.751  2.3356177291e+24
2641.2854  2.6361143954e+24
3028.2047  2.9725182565e+24
3452.6811  3.3488322071e+24
3916.9986  3.7695448717e+24
4423.5601  4.2395963056e+24
4974.894  4.7644603547e+24
5573.6623  5.3502062746e+24
6222.6682  6.0035417145e+24
6924.8642  6.7319091986e+24
7683.3607  7.5435276742e+24
65.3485  8.2668821739e+21
61.3808  9.8379209709e+21
57.6342  1.1695436618e+22
54.1918  1.3888098137e+22
50.5738  1.6477485495e+22
46.1845  1.9520152423e+22
42.0894  2.3094434298e+22
37.9242  2.7287233795e+22
33.9579  3.2197238197e+22
29.8727  3.7937126475e+22
25.8644  4.4635174921e+22
