# chi2  Jfactor[GeV2/cm5]
12.5726  4.3991480868e+22
10.4698  5.0445892287e+22
9.0147  5.7785812255e+22
8.0022  6.6125572461e+22
7.6701  7.5593011441e+22
8.0464  8.6332391347e+22
8.1187  9.8502647273e+22
9.0083  1.1229010127e+23
10.7485  1.2789535302e+23
14.1049  1.4554748649e+23
18.8024  1.6550080477e+23
24.5082  1.8804324425e+23
32.3608  2.1349582756e+23
42.4884  2.4221842976e+23
55.3672  2.7461468798e+23
72.0195  3.1113609531e+23
92.8372  3.5228930215e+23
118.2664  3.9864063056e+23
89.1825  5.028476518e+20
88.0328  5.9968877002e+20
86.7895  7.1454157079e+20
85.4517  8.5065567111e+20
84.0195  1.0117451422e+21
82.4954  1.2021118153e+21
80.8837  1.4267620308e+21
79.1913  1.6915347415e+21
77.4285  2.003148235e+21
74.9606  2.3693486522e+21
72.2436  2.7990410808e+21
69.4522  3.3025289703e+21
66.6126  3.8914195869e+21
63.7569  4.5793661112e+21
60.9241  5.3817391706e+21
58.161  6.3161370738e+21
54.7644  7.402675983e+21
50.9389  8.6641560602e+21
47.3035  1.0126512844e+22
43.9423  1.1819580338e+22
40.657  1.3776437148e+22
37.2551  1.6035524103e+22
33.496  1.8639668952e+22
29.8319  2.1637395109e+22
26.2699  2.5083886739e+22
22.8294  2.9038705123e+22
19.7293  3.3576724239e+22
16.7178  3.8774605508e+22
14.1344  4.4721517112e+22
11.7455  5.1518059958e+22
10.0005  5.9277153842e+22
8.7258  6.8125788867e+22
8.2641  7.8207077099e+22
8.0048  8.9681586287e+22
7.8506  1.027303329e+23
8.4292  1.1755657326e+23
10.6975  1.3438757589e+23
14.0774  1.5347980684e+23
18.6664  1.7511581738e+23
25.224  1.996268467e+23
33.7384  2.2736951649e+23
45.0208  2.587510871e+23
60.0445  2.9422365292e+23
79.2214  3.3429910089e+23
103.0195  3.7954813788e+23
132.6887  4.306105418e+23
173.1173  4.8820388974e+23
225.3476  5.531308361e+23
290.4919  6.2629209271e+23
369.7367  7.0869445434e+23
87.0661  7.8569945594e+20
85.7339  9.3701370316e+20
84.3071  1.1164712044e+21
82.7887  1.3291494861e+21
81.1841  1.5808517846e+21
79.5017  1.8782997114e+21
77.5744  2.2293156731e+21
74.9202  2.6430230336e+21
72.1763  3.1299191172e+21
69.3671  3.7021072691e+21
66.5235  4.3735016887e+21
63.6838  5.1602015161e+21
60.8948  6.0803431046e+21
57.8663  7.1552595488e+21
53.9481  8.408967454e+21
50.2001  9.8689641778e+21
46.7103  1.1566681223e+22
43.3597  1.3537743844e+22
39.8991  1.5822676319e+22
35.9979  1.8468094279e+22
32.2674  2.1525683043e+22
28.4847  2.5055506411e+22
24.9087  2.9124482738e+22
21.5982  3.3808429857e+22
18.4164  3.919357303e+22
15.5406  4.5372976754e+22
12.9701  5.2463631624e+22
11.013  6.0585321106e+22
9.5086  6.9877370488e+22
8.7057  8.0496968685e+22
8.065  9.2620552877e+22
7.7844  1.064465451e+23
8.2421  1.2219855797e+23
10.5575  1.4012747857e+23
13.9202  1.6051614515e+23
18.7176  1.8368214573e+23
25.5244  2.0998058734e+23
35.2647  2.3981219819e+23
47.7764  2.7361846465e+23
64.3127  3.1191694796e+23
85.5025  3.5526486951e+23
111.8935  4.0429857359e+23
148.1403  4.5972445769e+23
196.2583  5.2234234514e+23
257.3764  5.9304396544e+23
332.6973  6.7282897157e+23
423.5016  7.6281857772e+23
531.153  8.6426693141e+23
657.1035  9.7858139487e+23
802.8984  1.1073350849e+24
85.1267  1.1314072166e+21
83.6525  1.3492997325e+21
82.0913  1.6077185343e+21
80.4513  1.91397526e+21
78.6331  2.2764265699e+21
76.0001  2.7047515845e+21
73.274  3.2102145692e+21
70.4801  3.8059531684e+21
67.651  4.5070835287e+21
64.8272  5.3310344675e+21
62.0587  6.2978424318e+21
58.8819  7.4306901832e+21
54.9514  8.7556940706e+21
51.2065  1.030357375e+22
47.7437  1.2108913134e+22
44.3388  1.4211308416e+22
40.6298  1.6656020962e+22
36.6901  1.9494351135e+22
32.8565  2.27846539e+22
29.0458  2.6594055761e+22
25.3424  3.0996983583e+22
21.9866  3.6079929232e+22
18.6451  4.1939255143e+22
15.781  4.8684138994e+22
13.1019  5.6438745163e+22
11.129  6.5337086526e+22
9.8593  7.5547629538e+22
9.0555  8.7242862393e+22
7.795  1.006234135e+23
7.5743  1.1591563491e+23
8.9254  1.3337359614e+23
11.5968  1.5328302495e+23
15.3767  1.7596592347e+23
21.0967  2.0178356915e+23
29.7351  2.3114324902e+23
40.8819  2.6450228984e+23
56.2103  3.0237204576e+23
76.2344  3.4532956539e+23
101.5332  3.9401058909e+23
136.5444  4.4916040507e+23
183.7619  5.115814121e+23
244.3517  5.8218994597e+23
319.5542  6.6200321908e+23
410.6883  7.52172977e+23
519.1568  8.5398331023e+23
646.451  9.6887371906e+23
794.1567  1.0984587519e+24
963.9597  1.2445443812e+24
1157.6525  1.4091572086e+24
1377.1401  1.5945625223e+24
83.3624  1.5399709336e+21
81.7862  1.8365468582e+21
80.1385  2.1882835605e+21
77.8086  2.6051329928e+21
75.1318  3.0984694979e+21
72.3757  3.6814674344e+21
69.5713  4.3694587192e+21
66.7583  5.1803251459e+21
63.9856  6.1346414696e+21
61.1491  7.2561302475e+21
57.1676  8.5720633099e+21
53.3536  1.0113994972e+22
49.8057  1.1917472485e+22
46.3788  1.4024308716e+22
42.7204  1.648157621e+22
38.6496  1.9343169789e+22
34.7964  2.2670695198e+22
30.8377  2.6533977934e+22
27.0691  3.1012445586e+22
23.5414  3.6197464786e+22
20.0759  4.2190338765e+22
16.9709  4.9108792566e+22
14.1503  5.7083986167e+22
11.9949  6.626452252e+22
10.6243  7.6819403139e+22
9.2322  8.8931034438e+22
7.9915  1.0282871798e+23
7.5451  1.1874722937e+23
8.7728  1.3695964616e+23
11.1698  1.5777405862e+23
15.2119  1.8153628364e+23
21.0036  2.086352284e+23
29.8371  2.3950917361e+23
42.0325  2.7464985801e+23
58.4756  3.146116445e+23
79.8552  3.6001700562e+23
107.7614  4.1156195118e+23
147.6105  4.7003190844e+23
200.5711  5.3629219071e+23
267.8844  6.1135721801e+23
350.8681  6.9631914425e+23
450.9219  7.9242520424e+23
569.5321  9.0105993708e+23
708.2772  1.0237909965e+24
868.8337  1.1623661723e+24
1052.9823  1.3187447843e+24
1262.6142  1.4951244123e+24
1499.7382  1.6939631856e+24
1766.4879  1.9180195339e+24
2065.1293  2.1703767664e+24
81.7715  2.0113906072e+21
80.0867  2.3987550801e+21
77.4893  2.8581662832e+21
74.7957  3.4026226844e+21
72.0334  4.0469805687e+21
69.2381  4.8084472613e+21
66.4548  5.707048123e+21
63.7395  6.766138966e+21
60.2843  8.0125929399e+21
56.3631  9.477394609e+21
52.6611  1.1196164323e+22
49.2508  1.3210115881e+22
45.6916  1.5565678348e+22
41.5918  1.8317464445e+22
37.6693  2.1526956682e+22
33.6315  2.5264548295e+22
29.8448  2.9610703932e+22
26.0893  3.4656624241e+22
22.5495  4.0506051378e+22
19.0425  4.7278321354e+22
15.9854  5.5105748591e+22
13.5346  6.4142096412e+22
11.551  7.455867581e+22
10.3478  8.6549580434e+22
8.4445  1.0033554696e+23
7.6126  1.1615482049e+23
8.2607  1.3430689696e+23
10.0756  1.5509842203e+23
13.5975  1.7888606845e+23
18.7966  2.0607223983e+23
26.9729  2.3710861537e+23
38.6095  2.7250315547e+23
54.491  3.1282830839e+23
75.4481  3.5872634515e+23
103.526  4.1092133159e+23
143.9792  4.7022629306e+23
198.0243  5.3755030358e+23
266.9515  6.1391922736e+23
352.1292  7.004632695e+23
455.0085  7.9850738679e+23
577.1286  9.0947806595e+23
720.1224  1.0350043484e+24
885.7222  1.1768946117e+24
1075.7662  1.3371964036e+24
1292.2053  1.5181925515e+24
1537.1096  1.7224421672e+24
1812.6764  1.952815559e+24
2121.2381  2.2125233444e+24
2465.2702  2.5051683709e+24
2847.4005  2.8347778173e+24
80.1606  2.5456662372e+21
77.5592  3.0359243982e+21
74.8659  3.6173667021e+21
72.1104  4.306444335e+21
69.3317  5.1219597823e+21
66.579  6.0856910651e+21
63.9133  7.2229827807e+21
60.0869  8.5633946289e+21
56.2143  1.014093794e+22
52.5982  1.1994827552e+22
49.1504  1.4170145471e+22
45.4556  1.6719052912e+22
41.2711  1.9700311659e+22
37.373  2.3183040938e+22
33.2728  2.7245054551e+22
29.4179  3.1975443936e+22
25.6812  3.7476047164e+22
22.0379  4.3862290055e+22
18.6189  5.1265471275e+22
15.6297  5.9836625463e+22
13.2444  6.9743213061e+22
11.5228  8.1179840772e+22
9.4526  9.4363324072e+22
7.9924  1.0953931274e+23
7.903  1.2698717662e+23
8.9439  1.4700844468e+23
11.2089  1.6998216646e+23
15.328  1.9629644038e+23
22.4695  2.2640268038e+23
32.4278  2.6081017854e+23
46.5779  3.0009059132e+23
65.8836  3.4488680614e+23
91.0567  3.9592332781e+23
128.543  4.5401303058e+23
179.7376  5.2007231029e+23
245.9593  5.9513015215e+23
328.6052  6.8033710297e+23
429.155  7.7699152212e+23
549.1763  8.8652382546e+23
690.3301  1.0106109114e+24
854.377  1.1510581772e+24
1043.1831  1.3099273784e+24
1258.7271  1.4895072429e+24
1503.1069  1.6923891983e+24
1778.5479  1.921462448e+24
2087.4103  2.1799658679e+24
2432.198  2.4715321918e+24
2815.5675  2.8002248578e+24
3240.3373  3.1706037194e+24
3709.4978  3.5877656751e+24
77.9322  3.1427978238e+21
75.2502  3.7480548126e+21
72.5085  4.4658848174e+21
69.748  5.3165979444e+21
67.0205  6.3234071386e+21
64.3903  7.5131988458e+21
60.3957  8.9172626922e+21
56.5508  1.0572092134e+22
52.9849  1.2519676469e+22
49.5228  1.4808429077e+22
45.6027  1.7494006755e+22
41.4994  2.0640806065e+22
37.5411  2.4321372418e+22
33.491  2.8621038195e+22
29.5635  3.3635869816e+22
25.837  3.9475856711e+22
22.0169  4.6266724894e+22
18.7221  5.4150975376e+22
15.6862  6.3290705277e+22
13.3143  7.3872377115e+22
11.7085  8.6102732174e+22
9.4064  1.0022202564e+23
8.056  1.1649793095e+23
8.0127  1.3523371943e+23
9.229  1.5677429212e+23
12.0079  1.8149190702e+23
17.1101  2.0985452649e+23
24.9037  2.4234128442e+23
36.2542  2.7950948195e+23
52.4635  3.2198787474e+23
74.2436  3.7048221151e+23
105.8986  4.2578618042e+23
151.0687  4.8879423187e+23
211.0855  5.605099143e+23
287.3575  6.4206458061e+23
381.375  7.347285829e+23
494.7149  8.3992234934e+23
629.0459  9.5924879274e+23
786.135  1.0944738586e+24
967.8531  1.2476677919e+24
1176.1818  1.4210594781e+24
1413.2207  1.6171942944e+24
1681.1947  1.8388978308e+24
1982.4621  2.0893693806e+24
2319.523  2.3721758618e+24
2695.0282  2.6913158863e+24
3111.7888  3.0512743109e+24
3572.786  3.4570677256e+24
4081.182  3.9143255795e+24
4640.3309  4.4293403396e+24
75.8807  3.8027853667e+21
73.1571  4.5351463233e+21
70.414  5.4037206291e+21
67.7042  6.4330835128e+21
65.0938  7.6513226377e+21
61.1006  9.0909706034e+21
57.2603  1.0789887858e+22
53.7072  1.2792231483e+22
50.2421  1.5148808527e+22
46.229  1.7918199183e+22
42.1128  2.1167748173e+22
38.1118  2.4975375338e+22
34.0844  2.9428860626e+22
30.1327  3.4631456216e+22
26.2373  4.0699402477e+22
22.4444  4.7765786621e+22
19.0367  5.5982737122e+22
16.0924  6.5522680205e+22
13.7845  7.6581753386e+22
11.6183  8.9385576309e+22
9.4133  1.0418430593e+23
8.2176  1.2126865103e+23
8.2339  1.4096249645e+23
9.5244  1.6363280051e+23
12.3503  1.8969689347e+23
18.1519  2.1960520749e+23
26.6463  2.5392397706e+23
39.2552  2.9323295415e+23
57.141  3.3820647316e+23
81.0867  3.8960532844e+23
117.8007  4.4828347593e+23
168.9065  5.1520127831e+23
235.8111  5.9144102056e+23
320.0011  6.782169963e+23
423.0478  7.7689814254e+23
546.6123  8.8902158531e+23
692.4509  1.0163060427e+24
862.4218  1.1606910392e+24
1058.4906  1.3243133689e+24
1282.7381  1.5096780281e+24
1537.3673  1.7194819684e+24
1824.7113  1.9568050962e+24
2147.2414  2.2250663752e+24
2507.5764  2.5281369505e+24
2908.4918  2.8703327927e+24
3352.9293  3.2564922224e+24
3844.0077  3.6920419162e+24
4385.034  4.183051948e+24
4979.5147  4.7363339512e+24
5631.1683  5.3595018109e+24
74.0041  4.5256288662e+21
71.2775  5.3971989302e+21
68.5789  6.4308741371e+21
65.9745  7.65590104e+21
62.1258  9.1057062796e+21
58.2693  1.0819006338e+22
54.695  1.2840858277e+22
51.2341  1.5223812674e+22
47.2383  1.8028334115e+22
43.0875  2.132413787e+22
39.0911  2.5191369727e+22
35.0143  2.9722760733e+22
31.0481  3.5022776283e+22
27.0414  4.1214295001e+22
23.2141  4.8435652535e+22
19.7295  5.6845233664e+22
16.7412  6.6624083847e+22
14.4149  7.7977404542e+22
11.8638  9.1138615599e+22
9.6018  1.0637622305e+23
8.3432  1.2398793433e+23
8.2664  1.4431971693e+23
9.5414  1.6775702057e+23
12.4324  1.9473655598e+23
18.2687  2.2575498065e+23
27.4703  2.613483461e+23
40.5043  3.0219051815e+23
58.8931  3.4897144957e+23
85.4162  4.0249365401e+23
125.6462  4.6366253963e+23
180.9779  5.3349438457e+23
252.8835  6.131320998e+23
342.9174  7.0386369389e+23
452.721  8.0713427659e+23
584.0278  9.2457299608e+23
738.6696  1.0580091594e+24
918.5822  1.2094881831e+24
1125.8124  1.3813182616e+24
1362.525  1.5760423564e+24
1631.0106  1.7966416203e+24
1933.6935  2.0463256484e+24
2273.1403  2.3287597839e+24
2652.0695  2.6480128763e+24
3073.3606  3.008691908e+24
3540.0645  3.4159332409e+24
4055.4148  3.8754948762e+24
4622.8385  4.3938350077e+24
5245.9687  4.9781775249e+24
5928.6572  5.6366288344e+24
6674.9878  6.378250089e+24
72.3008  5.3113283221e+21
69.6091  6.3342126333e+21
67.0002  7.5473453415e+21
63.4184  8.9850505261e+21
59.5297  1.0686558064e+22
55.9071  1.2697306049e+22
52.4575  1.507017395e+22
48.5749  1.7866835707e+22
44.3675  2.1158253232e+22
40.4203  2.5026245139e+22
36.2305  2.9564871416e+22
32.2553  3.4882962249e+22
28.1837  4.1103119387e+22
24.2908  4.836955455e+22
20.7222  5.6844619989e+22
17.5595  6.6714197842e+22
15.126  7.8190765071e+22
12.4554  9.1515148386e+22
10.006  1.0696129192e+23
8.5118  1.2484431732e+23
8.2643  1.4551361737e+23
9.4268  1.6937522334e+23
12.0942  1.9688150331e+23
17.7633  2.2854498583e+23
26.8241  2.6494855368e+23
39.9549  3.0672132286e+23
58.7027  3.5465414978e+23
86.771  4.0955677068e+23
129.0433  4.723710245e+23
186.9689  5.4415950831e+23
262.0769  6.2611493745e+23
355.9799  7.1957864491e+23
470.3795  8.2606225186e+23
607.0714  9.4726175516e+23
767.9512  1.0850891412e+24
955.0211  1.2416913051e+24
1170.3961  1.4194687704e+24
1416.3119  1.6211304597e+24
1695.1322  1.849660821e+24
2009.3575  2.1085585682e+24
2361.6336  2.4015905179e+24
2754.7611  2.7330583575e+24
3191.7054  3.107737334e+24
3675.6072  3.5310342531e+24
4209.7936  4.0089772064e+24
4797.7902  4.5483238478e+24
5443.3329  5.1566535854e+24
6150.3819  5.8424444563e+24
6923.1346  6.6152102293e+24
7766.0411  7.4855851739e+24
70.769  6.1598837346e+21
68.1495  7.3461874327e+21
64.9403  8.7531342422e+21
61.0097  1.0420531971e+22
57.3195  1.2393877992e+22
53.8915  1.4725869738e+22
50.2085  1.7477834877e+22
45.8672  2.0721300583e+22
41.8297  2.4538565878e+22
37.6955  2.902452099e+22
33.7469  3.428825324e+22
29.6547  4.0455979886e+22
25.6438  4.766988994e+22
21.8969  5.6097234862e+22
18.5634  6.592630484e+22
15.9426  7.7372679154e+22
13.298  9.0682780792e+22
10.6202  1.0613591174e+23
8.7853  1.2404978234e+23
8.2522  1.4478985915e+23
9.1622  1.6876135506e+23
11.509  1.9643517026e+23
16.7997  2.2833594467e+23
25.4823  2.6505809008e+23
38.2661  3.0727761256e+23
56.7838  3.5572413775e+23
85.1587  4.1131487193e+23
128.0937  4.7498891747e+23
187.0852  5.4783858462e+23
263.7109  6.3109623449e+23
359.6333  7.2614513456e+23
476.6052  8.3454091362e+23
616.4752  9.5803669446e+23
781.1929  1.098599432e+24
972.8159  1.258446578e+24
1193.5164  1.4400680225e+24
1445.5888  1.6462478047e+24
1731.4575  1.8801276338e+24
2053.6853  2.1451687628e+24
2414.9825  2.445428872e+24
2818.2166  2.785276577e+24
3266.4224  3.1697008169e+24
3762.8127  3.6042397483e+24
4310.7897  4.0951639859e+24
4913.9572  4.6494646891e+24
5576.1331  5.2749791371e+24
6301.3631  5.9804976493e+24
7093.9345  6.7758527422e+24
7958.3916  7.6720781358e+24
8899.5512  8.6815070656e+24
69.4071  7.0712951035e+21
66.6616  8.4331233284e+21
62.6859  1.0048240839e+22
58.9176  1.1962345375e+22
55.4892  1.4227666062e+22
51.9128  1.6904697403e+22
47.5887  2.0063841058e+22
43.4639  2.3787207302e+22
39.377  2.8169272054e+22
35.4523  3.3318965422e+22
31.3074  3.9361515199e+22
27.1445  4.6441813645e+22
23.2825  5.4723087941e+22
19.8229  6.4397335939e+22
16.9527  7.5680707086e+22
14.4094  8.88206776e+22
11.5198  1.0410013101e+23
9.2688  1.218396946e+23
8.3497  1.4240408687e+23
8.86  1.6621284851e+23
10.6767  1.9373114739e+23
15.399  2.254995577e+23
23.5495  2.6212034464e+23
35.6234  3.0427586871e+23
53.3566  3.5274215727e+23
80.9013  4.0835679079e+23
123.2299  4.7217268461e+23
181.8791  5.4526788995e+23
258.4675  6.2889633439e+23
354.7003  7.2447271816e+23
472.3735  8.335849759e+23
613.3797  9.5801890594e+23
779.7139  1.0997870217e+24
973.4798  1.2611473072e+24
1196.8965  1.4446453064e+24
1452.3065  1.6531393115e+24
1742.1832  1.889825286e+24
2069.1398  2.1583097837e+24
2435.9381  2.4625661818e+24
2845.4987  2.8072525317e+24
3300.9109  3.1973838256e+24
3805.4438  3.6386871623e+24
4362.558  4.1375201192e+24
4975.9176  4.7010811063e+24
5649.4033  5.337395689e+24
6387.1262  6.0554607441e+24
7193.4418  6.8653671995e+24
8072.9657  7.7784023827e+24
9030.5894  8.8072325538e+24
10071.4972  9.9660157641e+24
68.2135  8.0455624288e+21
64.54  9.5950203203e+21
60.6912  1.1432665133e+22
57.1379  1.3610490738e+22
53.6984  1.6187922275e+22
49.5613  1.9233789045e+22
45.3532  2.2828192492e+22
41.3413  2.7064555864e+22
37.2537  3.205037176e+22
33.1483  3.7909578436e+22
28.9106  4.4784657293e+22
24.911  5.2840463525e+22
21.4054  6.2262713391e+22
18.2774  7.3269857779e+22
15.7802  8.6107826729e+22
12.6459  1.0105819318e+23
10.101  1.1844281573e+23
8.61  1.3862649696e+23
8.5054  1.6202420551e+23
9.7871  1.8911328541e+23
13.8427  2.2042299436e+23
21.2071  2.5656838565e+23
32.3843  2.9823470324e+23
48.8341  3.4619832174e+23
74.5237  4.0134218783e+23
115.0972  4.6461928196e+23
172.125  5.3722758783e+23
247.2604  6.2039368812e+23
342.244  7.1554427379e+23
458.9079  8.2428895933e+23
599.1815  9.4843446147e+23
765.0968  1.0900126219e+24
958.7952  1.2513132336e+24
1182.534  1.4349053806e+24
1438.6939  1.6436853264e+24
1729.7875  1.8809051722e+24
2058.4673  2.1502012143e+24
2427.5352  2.4556769094e+24
2839.9524  2.801853078e+24
3298.8497  3.1940295471e+24
3807.5384  3.6379122638e+24
4369.5223  4.1400173936e+24
4988.51  4.7075784468e+24
5668.4279  5.3487856142e+24
6413.4342  6.0727702061e+24
7227.9333  6.8897686688e+24
8116.5915  7.8112622359e+24
9084.3529  8.8500933776e+24
10136.4569  1.0020673483e+25
11278.4561  1.1339111269e+25
66.5547  9.0826857107e+21
62.6307  1.0831878408e+22
58.9528  1.2906407122e+22
55.5441  1.5364968059e+22
51.7903  1.8274646631e+22
47.4611  2.1713144664e+22
43.4115  2.5770889181e+22
39.2676  3.0553346268e+22
35.2877  3.6181864994e+22
30.9273  4.2796360031e+22
26.8732  5.0557679522e+22
23.1643  5.9651929526e+22
19.8869  7.0288766289e+22
17.0183  8.2714800384e+22
13.8024  9.7207663769e+22
11.0119  1.140852259e+23
9.0979  1.3371083494e+23
8.5079  1.5649631884e+23
9.153  1.8291013825e+23
12.413  2.1349116986e+23
18.7459  2.4883689598e+23
28.6288  2.8964165411e+23
43.7458  3.3667902045e+23
66.6725  3.9082544915e+23
104.4676  4.5307770423e+23
158.7292  5.2451161128e+23
231.1394  6.0647958157e+23
323.4677  7.0036631198e+23
437.5761  8.0778240284e+23
575.4236  9.30544958e+23
739.0725  1.0706935913e+24
930.6941  1.2305220614e+24
1152.5759  1.4126153301e+24
1407.1288  1.6198736523e+24
1696.895  1.855566638e+24
2024.5571  2.1233656046e+24
2392.9466  2.4273755896e+24
2805.0546  2.772229011e+24
3264.0414  3.1630294513e+24
3773.2482  3.6057599185e+24
4336.2087  4.1068618916e+24
4956.6616  4.6736915107e+24
5638.5639  5.3144147309e+24
6386.1045  6.0382775098e+24
7203.7196  6.8555882405e+24
8096.1075  7.7779029113e+24
9068.2455  8.8181827585e+24
10125.4069  9.9909257271e+24
11273.1797  1.1312400925e+25
12517.4851  1.2800793581e+25
64.7252  1.0182664949e+22
60.9314  1.2143697593e+22
57.4679  1.4469466808e+22
53.9595  1.722577734e+22
49.6549  2.0487839129e+22
45.4776  2.434276426e+22
41.4335  2.8891931123e+22
37.4261  3.4253578516e+22
33.2485  4.0563751758e+22
28.9108  4.7979310208e+22
24.9779  5.6680581886e+22
21.3916  6.6876211649e+22
18.4831  7.8801246636e+22
15.3749  9.2732163752e+22
12.1067  1.089802182e+23
9.744  1.2790177574e+23
8.738  1.4990418866e+23
8.6873  1.7544916022e+23
11.1304  2.050618851e+23
15.9051  2.3934650185e+23
24.3377  2.7897285224e+23
37.9239  3.2471936309e+23
58.0563  3.7745329629e+23
92.1772  4.3815725095e+23
142.6639  5.0794870647e+23
211.2214  5.8803377873e+23
299.6426  6.7992866584e+23
409.8134  7.8518576153e+23
543.7165  9.0561072152e+23
703.4379  1.0432407142e+24
891.1723  1.2003623653e+24
1109.2302  1.3795472246e+24
1360.0449  1.5836933112e+24
1646.181  1.8160521223e+24
1970.3421  2.0802892412e+24
2335.3806  2.3805206086e+24
2744.3076  2.7213484119e+24
3200.3027  3.1079660885e+24
3706.726  3.5460953018e+24
4267.1292  4.0424436456e+24
4885.2686  4.6042327089e+24
5565.1179  5.2397095137e+24
6310.8829  5.9580289717e+24
7127.0157  6.769556793e+24
8018.2303  7.6858497921e+24
8989.5197  8.7198634715e+24
10046.1726  9.8861287673e+24
11193.7922  1.1200899431e+25
12438.3152  1.2682414877e+25
13786.0325  1.43510627e+25
63.0674  1.1345500144e+22
59.44  1.3530477874e+22
56.0374  1.6121844191e+22
52.1163  1.9192918579e+22
47.8414  2.282749977e+22
43.8363  2.7122647833e+22
39.6803  3.2191318319e+22
35.5575  3.8165252605e+22
