# chi2  Jfactor[GeV2/cm5]
33.1632  9.7154529094e+21
30.4329  1.0884699049e+22
27.911  1.2177226319e+22
25.607  1.3604453605e+22
23.0094  1.5178745509e+22
20.7044  1.6913401275e+22
18.7169  1.8822971466e+22
16.4614  2.0923137079e+22
14.5945  2.3230985009e+22
12.9788  2.576487508e+22
11.3103  2.8544964039e+22
9.9434  3.1592695933e+22
8.7586  3.4931744812e+22
7.6418  3.8587505148e+22
7.075  4.2587515104e+22
6.5957  4.696167011e+22
6.4358  5.1742268134e+22
6.7167  5.6964420812e+22
7.2328  6.2666035805e+22
90.9422  2.1058567554e+20
90.0028  2.4939107191e+20
88.9839  2.9492356803e+20
87.8825  3.4823730647e+20
86.696  4.1054295553e+20
85.4224  4.8318382544e+20
84.0604  5.6771178631e+20
82.6097  6.6585702454e+20
81.0708  7.795600515e+20
79.4453  9.1098932745e+20
77.7361  1.0625589202e+21
75.9473  1.2369770883e+21
74.0848  1.4371728782e+21
72.1558  1.6665170005e+21
70.0454  1.9286343167e+21
67.3763  2.2275431615e+21
64.6455  2.5676739621e+21
61.8681  2.9538550032e+21
59.061  3.3913824694e+21
56.2434  3.8861450357e+21
53.4368  4.444364529e+21
50.6648  5.0729982493e+21
47.9533  5.7797212796e+21
45.3303  6.5726213539e+21
42.3096  7.460682637e+21
38.9925  8.4536145188e+21
35.8323  9.5619619431e+21
32.8654  1.0797156319e+22
30.1303  1.2171650732e+22
27.4238  1.3698992612e+22
24.6275  1.5393800827e+22
22.1741  1.7271916283e+22
19.6804  1.9350576088e+22
17.3431  2.1648402345e+22
15.3351  2.4185695298e+22
13.3154  2.6984436461e+22
11.412  3.0068268934e+22
9.865  3.3463060385e+22
8.4492  3.719668814e+22
7.5267  4.1299528905e+22
6.7508  4.5804222365e+22
6.3833  5.0746602737e+22
6.4461  5.616479277e+22
6.8586  6.2100879666e+22
7.9161  6.8600009152e+22
9.1417  7.5711137963e+22
11.087  8.3487413528e+22
13.5349  9.1986254461e+22
16.3003  1.0127008144e+23
19.5178  1.1140628587e+23
89.0606  3.2904011803e+20
87.9394  3.8967354986e+20
86.729  4.6081807504e+20
85.4273  5.4412079135e+20
84.0332  6.4147336802e+20
82.5463  7.5497472725e+20
80.9676  8.8704966611e+20
79.2992  1.0404016008e+21
77.5449  1.2180625805e+21
75.71  1.4234208241e+21
73.8019  1.6602483128e+21
71.6788  1.9327767004e+21
68.976  2.2455826222e+21
66.202  2.6039328132e+21
63.3729  3.0134911199e+21
60.5076  3.4805361898e+21
57.6279  4.0119905658e+21
54.7584  4.6153984425e+21
51.9265  5.2990351085e+21
49.1628  6.0721016183e+21
46.3156  6.9443195766e+21
42.7688  7.9265597645e+21
39.3661  9.0308144994e+21
36.1497  1.0269720865e+22
33.1649  1.165731662e+22
30.3074  1.3208772686e+22
27.2388  1.4940565536e+22
24.5353  1.6870556749e+22
21.7704  1.9018204269e+22
19.2046  2.1404675956e+22
16.8443  2.4052813792e+22
14.4682  2.6987369193e+22
12.3387  3.0235275137e+22
10.4681  3.3825628664e+22
8.9656  3.7790148904e+22
7.8463  4.216318197e+22
6.8509  4.6981670209e+22
6.5025  5.2286031851e+22
6.4525  5.8119825219e+22
7.0193  6.4530513914e+22
7.9197  7.1569097446e+22
9.4613  7.9291566776e+22
11.6089  8.7757488704e+22
14.137  9.7032624478e+22
17.0137  1.071875143e+23
19.7875  1.1829865307e+23
23.6653  1.3044908364e+23
28.7247  1.4372852259e+23
34.7086  1.5823450226e+23
41.1343  1.7407232168e+23
87.2761  4.7381776996e+20
85.9936  5.6112991179e+20
84.6162  6.6357802806e+20
83.1434  7.8353393955e+20
81.5759  9.2372164994e+20
79.9161  1.0871636072e+21
78.1677  1.2773515192e+21
76.3366  1.4981783052e+21
74.4307  1.7540101159e+21
72.0563  2.0497259868e+21
69.3097  2.3907575704e+21
66.4903  2.7831984486e+21
63.6163  3.2336389759e+21
60.7095  3.749663251e+21
57.7949  4.3394272126e+21
54.9011  5.0119721133e+21
52.0603  5.7772664148e+21
49.3084  6.6461737572e+21
45.6273  7.6306105562e+21
42.0642  8.7438263303e+21
38.6827  9.9998201904e+21
35.5339  1.1414246061e+22
32.5461  1.3004372879e+22
29.2963  1.4788398046e+22
26.4287  1.6786535933e+22
23.4346  1.9020632667e+22
20.734  2.1514414372e+22
18.0474  2.4293601719e+22
15.3283  2.7386214148e+22
13.1616  3.0822733377e+22
11.0351  3.4636051861e+22
9.3153  3.8861811638e+22
7.9909  4.3538796198e+22
7.0568  4.8708905276e+22
6.5937  5.4417814421e+22
6.5788  6.0714982037e+22
7.1432  6.7653605101e+22
8.2464  7.5291885866e+22
9.9132  8.3692548315e+22
12.1554  9.2923940036e+22
14.644  1.0305950032e+23
17.1691  1.1417985616e+23
20.8838  1.2637078373e+23
25.8772  1.3972697925e+23
31.7074  1.5435002059e+23
38.0192  1.7035006042e+23
45.4706  1.8784668044e+23
54.1895  2.0696907254e+23
64.2492  2.2785768325e+23
75.1789  2.5066414322e+23
85.5878  6.4491863134e+20
84.1644  7.6376015772e+20
82.6441  9.0320342708e+20
81.0287  1.0664767511e+21
79.3216  1.2572878013e+21
77.5282  1.4797504654e+21
75.6562  1.7386173456e+21
73.3628  2.0391871377e+21
70.617  2.3874026577e+21
67.7917  2.7899048153e+21
64.906  3.2540866931e+21
61.9827  3.7882423328e+21
59.0488  4.4013419395e+21
56.135  5.1037083139e+21
53.2767  5.906442595e+21
50.2451  6.821850932e+21
46.486  7.863501509e+21
42.8726  9.0461809474e+21
39.4585  1.0386108813e+22
36.3018  1.1901319172e+22
33.0469  1.361086637e+22
29.8186  1.5536057138e+22
26.8332  1.7700396419e+22
23.7137  2.0128652896e+22
20.713  2.2848340576e+22
17.8211  2.5889194464e+22
15.1906  2.9283508451e+22
12.8362  3.3066291228e+22
10.7204  3.7275680368e+22
9.1137  4.1953164874e+22
7.7866  4.7143515033e+22
7.0342  5.2895243618e+22
6.6896  5.9261139269e+22
6.8991  6.6298232181e+22
7.7011  7.4068691851e+22
9.2714  8.2639836661e+22
11.2881  9.2084073609e+22
13.2293  1.0248062243e+23
15.7766  1.1391485743e+23
19.6265  1.2647980727e+23
24.6849  1.4027543099e+23
30.2903  1.5541147088e+23
37.0015  1.7200467786e+23
44.7046  1.9018394398e+23
54.0245  2.1008752803e+23
64.4144  2.3186536001e+23
75.9945  2.5568020393e+23
90.153  2.8170790429e+23
105.4737  3.1013962442e+23
123.9786  3.4118175049e+23
83.9951  8.4234270216e+20
82.4508  9.9756428763e+20
80.8114  1.1796942721e+21
79.0815  1.3929492259e+21
77.2677  1.6421718221e+21
75.3128  1.9327353018e+21
72.6042  2.2708471452e+21
69.8053  2.6634280982e+21
66.9346  3.118240206e+21
64.0147  3.6439573098e+21
61.0726  4.2502356807e+21
58.1398  4.9479083531e+21
55.2526  5.7486915128e+21
52.313  6.6660680019e+21
48.4719  7.7145372669e+21
44.77  8.9101726459e+21
41.265  1.0270695848e+22
38.0197  1.1815420013e+22
34.6889  1.3565529878e+22
31.3629  1.5544580143e+22
28.2055  1.7777458116e+22
25.0306  2.0291992997e+22
21.7383  2.3118885118e+22
18.6659  2.6290485416e+22
15.9554  2.9842730548e+22
13.4426  3.3814458075e+22
11.1884  3.8247847773e+22
9.3895  4.3188625278e+22
8.0571  4.868660293e+22
7.1779  5.4795970448e+22
6.8581  6.1575203308e+22
7.2268  6.9087665134e+22
7.9057  7.7402304352e+22
9.5266  8.6593609379e+22
11.2557  9.6742781193e+22
13.1691  1.0793774584e+23
16.4302  1.2027307573e+23
21.0097  1.3385224154e+23
26.1746  1.4878675256e+23
32.484  1.6519811562e+23
39.8043  1.8321688946e+23
48.8164  2.0298641095e+23
58.9027  2.2465917108e+23
70.3697  2.4840351866e+23
84.3829  2.7440003661e+23
99.849  3.0284455185e+23
118.3527  3.3394965411e+23
138.8866  3.6794501784e+23
162.2466  4.0508032578e+23
188.8116  4.456251435e+23
82.497  1.0660899824e+21
80.8517  1.2625423015e+21
79.1167  1.4930505631e+21
77.2999  1.762951364e+21
75.0581  2.0783737124e+21
72.3165  2.4461181163e+21
69.4881  2.8740409182e+21
66.594  3.3709011867e+21
63.6597  3.9465227607e+21
60.7155  4.6118834702e+21
57.7972  5.3792045334e+21
54.9458  6.2621965093e+21
51.3381  7.2756876959e+21
47.5229  8.4367423149e+21
43.8836  9.7637112284e+21
40.4857  1.1276937255e+22
37.2363  1.2998849433e+22
33.7111  1.4953890954e+22
30.4576  1.7168873752e+22
27.1474  1.9673609243e+22
23.6218  2.2499595428e+22
20.4253  2.5682053637e+22
17.4593  2.9259838978e+22
14.7731  3.3273895604e+22
12.2723  3.776970585e+22
10.2706  4.2796423502e+22
8.7264  4.8407432337e+22
7.6387  5.4660603867e+22
7.0336  6.1618981833e+22
7.2155  6.9351150098e+22
7.9021  7.7931116686e+22
9.3474  8.7439076185e+22
10.5247  9.7962291445e+22
12.5804  1.0959503687e+23
16.1049  1.2244008245e+23
20.5886  1.3660870958e+23
25.7187  1.5222061148e+23
32.1832  1.694067432e+23
40.2296  1.8830823371e+23
49.7647  2.0907886508e+23
60.1178  2.3188387572e+23
72.8995  2.5690467636e+23
87.5079  2.843342634e+23
105.2731  3.1438570331e+23
124.5896  3.4728754633e+23
147.4287  3.8328763594e+23
172.8753  4.2265503099e+23
201.3064  4.6568041321e+23
233.71  5.1267978731e+23
268.6647  5.6399432224e+23
81.093  1.3161604721e+21
79.3661  1.5586941994e+21
77.5586  1.8432723002e+21
75.1612  2.1764831654e+21
72.405  2.5658934721e+21
69.564  3.019898909e+21
66.6609  3.5481986644e+21
63.7235  4.1616064034e+21
60.7852  4.8722503219e+21
57.8849  5.6936832965e+21
54.9243  6.6409932512e+21
50.993  7.7311068017e+21
47.2011  8.9823304887e+21
43.6145  1.0415731253e+22
40.3059  1.205396448e+22
36.7971  1.3922144759e+22
33.3982  1.6047962263e+22
29.975  1.846159377e+22
26.3253  2.1196140434e+22
23.056  2.4288406473e+22
19.7137  2.7777278307e+22
16.7748  3.1706239058e+22
13.9717  3.6123257997e+22
11.7639  4.1078883462e+22
9.7951  4.6629266481e+22
8.4329  5.2835090743e+22
7.4759  5.9762262145e+22
7.3708  6.7482226997e+22
7.6276  7.6072817078e+22
8.7973  8.5618703825e+22
9.6209  9.6211255168e+22
11.4238  1.0794947677e+23
14.7715  1.2094110055e+23
18.7832  1.3530251466e+23
23.8651  1.5116059561e+23
30.204  1.6865272788e+23
38.3707  1.8792668084e+23
47.5393  2.0914412741e+23
58.2635  2.3247930087e+23
71.5345  2.5812205566e+23
86.4997  2.8627638978e+23
104.6181  3.1716626711e+23
125.3205  3.5102995481e+23
148.724  3.8813049791e+23
175.9228  4.287500572e+23
205.6228  4.7319461227e+23
239.1334  5.2179633455e+23
277.074  5.7491409038e+23
321.2164  6.3293800903e+23
371.8782  6.9628928672e+23
79.7822  1.5925541713e+21
77.9931  1.8860199813e+21
75.5526  2.2303594832e+21
72.796  2.6335446301e+21
69.9544  3.1047311012e+21
67.052  3.6540776799e+21
64.1182  4.293320384e+21
61.1883  5.0355437481e+21
58.3041  5.8954228894e+21
55.0785  6.8893567888e+21
51.1436  8.0356018339e+21
47.3643  9.35463923e+21
43.8116  1.0868619891e+22
40.4654  1.2603034816e+22
36.8871  1.458529702e+22
33.4526  1.6845795159e+22
29.9107  1.9418034338e+22
26.1145  2.2338528462e+22
22.7119  2.5647329925e+22
19.407  2.9388971832e+22
16.4718  3.3610506751e+22
13.7758  3.836454926e+22
11.5074  4.3709142177e+22
9.6821  4.9705448989e+22
8.4579  5.6421412443e+22
7.5609  6.3930459799e+22
7.4127  7.2312337195e+22
8.2026  8.1653494666e+22
8.8186  9.2048108664e+22
9.992  1.0359863163e+23
12.7389  1.1641561875e+23
16.3643  1.3061886689e+23
20.8878  1.4633873167e+23
26.7643  1.6371604273e+23
34.5152  1.8290432069e+23
43.3125  2.0406980073e+23
53.7399  2.2739128381e+23
66.6948  2.5306439416e+23
81.5659  2.8129995406e+23
99.5306  3.1232768734e+23
120.5378  3.4639443164e+23
144.0302  3.837711832e+23
171.4108  4.2474624533e+23
202.0436  4.6963790248e+23
236.0543  5.1878756921e+23
275.4341  5.7256548084e+23
321.3157  6.3137356481e+23
374.0261  6.9564604936e+23
433.9058  7.6585499092e+23
501.3099  8.4251003693e+23
78.5639  1.8952710799e+21
76.1769  2.2445196472e+21
73.4312  2.6543121122e+21
70.5987  3.1341357582e+21
67.704  3.6948865998e+21
64.7774  4.3486544289e+21
61.8559  5.1094060768e+21
58.983  5.9927132209e+21
55.6383  7.0160404635e+21
51.6924  8.198903947e+21
47.9109  9.5630302817e+21
44.3692  1.1132793794e+22
40.9729  1.2934555904e+22
37.377  1.4998653004e+22
33.824  1.735770885e+22
30.0784  2.0047888453e+22
26.3638  2.3109065659e+22
22.8669  2.6584695029e+22
19.5154  3.0522442225e+22
16.4591  3.4975305321e+22
13.8764  3.9999280761e+22
11.5183  4.5656984243e+22
9.681  5.2017491516e+22
8.3254  5.9153592185e+22
7.7906  6.7146143733e+22
7.9055  7.608253067e+22
8.466  8.6057657488e+22
8.7758  9.7174406875e+22
10.6481  1.0954485659e+23
13.6822  1.2329093351e+23
17.3447  1.3854420744e+23
22.565  1.5544724655e+23
29.3965  1.7415518479e+23
37.6655  1.948356211e+23
47.3094  2.1767125768e+23
59.5191  2.4285992815e+23
73.4663  2.706144204e+23
90.8664  3.0116754346e+23
111.0458  3.3477019326e+23
134.1224  3.7169576014e+23
161.1468  4.1223800129e+23
191.3898  4.5671942463e+23
225.2603  5.0548313493e+23
264.6223  5.58907917e+23
310.718  6.1740008237e+23
363.8815  6.8140024167e+23
424.4604  7.5138672175e+23
492.8161  8.2787629015e+23
569.3249  9.11430733e+23
654.3793  1.0026565729e+24
76.9893  2.2243111979e+21
74.2645  2.634193197e+21
71.449  3.1151301873e+21
68.5677  3.6782565495e+21
65.6513  4.3363599678e+21
62.7372  5.1036291562e+21
59.8702  5.9964557429e+21
56.5339  7.0331148217e+21
52.5688  8.2341030439e+21
48.7695  9.6223247711e+21
45.2151  1.1223278594e+22
41.7833  1.3065570495e+22
38.1807  1.5180138526e+22
34.4721  1.7602585817e+22
30.6581  2.037119997e+22
26.958  2.3528424643e+22
23.3893  2.7121056225e+22
19.9743  3.1200093471e+22
16.8228  3.5821477333e+22
14.2094  4.104740694e+22
11.8505  4.6943600338e+22
9.9742  5.3583544008e+22
8.513  6.1048306016e+22
7.8897  6.942331305e+22
8.1506  7.8803460354e+22
8.1859  8.9291303355e+22
8.7977  1.0099822302e+23
11.0325  1.1404496362e+23
13.8655  1.2856306086e+23
18.1507  1.4469560946e+23
23.6558  1.6259702123e+23
31.1806  1.8243461574e+23
39.6473  2.0439045993e+23
50.4083  2.2866124977e+23
63.4036  2.5546140659e+23
79.7672  2.8502311012e+23
98.1552  3.1759609061e+23
120.3267  3.5345357532e+23
146.3537  3.9289001848e+23
175.0962  4.3622627406e+23
208.1998  4.8380709873e+23
246.1914  5.3601099141e+23
291.0862  5.9324062364e+23
343.2245  6.5594054147e+23
402.959  7.2458759667e+23
470.6557  7.9969889473e+23
546.6948  8.8183580539e+23
631.4724  9.7160481274e+23
725.4006  1.0696652353e+24
828.9093  1.1767288946e+24
75.2581  2.5796745254e+21
72.4671  3.0550406309e+21
69.6046  3.6128137083e+21
66.7011  4.2659070042e+21
63.794  5.0291512052e+21
60.9283  5.9190018616e+21
57.713  6.9544693823e+21
53.7213  8.1567485506e+21
49.8903  9.5496106308e+21
46.3013  1.1159619261e+22
42.8457  1.3016346772e+22
39.2434  1.5152969331e+22
35.4302  1.7605367758e+22
31.5786  2.0414833256e+22
27.7996  2.362577038e+22
24.173  2.7287403728e+22
20.6986  3.1454006036e+22
17.4651  3.6184723789e+22
14.7314  4.1544435251e+22
12.2689  4.7605276687e+22
10.3806  5.4443465481e+22
8.8644  6.2144228553e+22
8.1477  7.0801585675e+22
8.3487  8.0514611585e+22
7.9616  9.1393362304e+22
8.826  1.0355677786e+23
11.0558  1.171340338e+23
13.8289  1.3226516491e+23
18.2564  1.4910272147e+23
24.3923  1.678126595e+23
31.8427  1.8857406013e+23
40.9885  2.1158097447e+23
52.6328  2.3704455708e+23
66.4041  2.6519292872e+23
83.469  2.962747674e+23
104.294  3.3055934664e+23
127.5757  3.6833629444e+23
154.9677  4.0992248971e+23
186.7236  4.5565942971e+23
222.106  5.0591922909e+23
264.5028  5.6110172398e+23
314.2602  6.2164588353e+23
371.7353  6.8801871144e+23
437.2977  7.6073577591e+23
511.3306  8.4035011211e+23
594.2315  9.2746144005e+23
686.4138  1.0227208157e+24
788.3077  1.1268316171e+24
900.3614  1.2405584977e+24
1023.0422  1.364727002e+24
73.6216  2.9613610623e+21
70.7837  3.5070619487e+21
67.8966  4.1473626754e+21
64.9972  4.8970871222e+21
62.1299  5.7732603121e+21
59.1354  6.7947725452e+21
55.1123  7.983446995e+21
51.2385  9.3636144076e+21
47.5965  1.0962563224e+22
44.1282  1.2810787417e+22
40.5326  1.4942234815e+22
36.6611  1.7394990304e+22
32.7984  2.02102436e+22
28.9155  2.3435395319e+22
25.2317  2.7121420079e+22
21.6465  3.1324825708e+22
18.3374  3.6107915092e+22
15.4564  4.1538585983e+22
12.8697  4.7691315976e+22
10.8938  5.4648914564e+22
9.3017  6.249887619e+22
8.4709  7.133903788e+22
8.566  8.1277330494e+22
7.8559  9.2427487789e+22
8.8198  1.0491584958e+23
10.7015  1.1887895417e+23
13.6467  1.3446508983e+23
18.0971  1.5183501074e+23
24.3433  1.7116383843e+23
31.8465  1.9264208361e+23
41.4019  2.1647532413e+23
53.3137  2.4288632274e+23
68.3939  2.7211747624e+23
85.9676  3.0443065797e+23
107.4349  3.4011134013e+23
133.0063  3.7946863773e+23
161.5285  4.2283503188e+23
194.5584  4.7057428666e+23
233.283  5.2307842697e+23
279.4297  5.8077462523e+23
333.3605  6.4412187701e+23
395.4485  7.1362410099e+23
466.0789  7.8981739833e+23
545.6507  8.7329362031e+23
634.5771  9.646876287e+23
733.2875  1.0646878776e+24
842.2282  1.1740417527e+24
961.8638  1.2935567034e+24
1092.6784  1.4241105203e+24
1235.1767  1.5666508951e+24
72.0793  3.3693708086e+21
69.2133  3.9902571505e+21
66.3239  4.7187770884e+21
63.4543  5.5717969035e+21
60.6568  6.5686872885e+21
56.7131  7.730941207e+21
52.7893  9.083388581e+21
49.0806  1.0653712393e+22
45.6117  1.2472960824e+22
42.0302  1.4575829239e+22
38.1224  1.7000942723e+22
34.296  1.9791633412e+22
30.2696  2.2994766051e+22
26.5484  2.6664272007e+22
22.8059  3.0858149068e+22
19.4257  3.5640690584e+22
16.3966  4.1082783394e+22
13.6952  4.7261680051e+22
11.5198  5.4262119511e+22
9.7934  6.2178320571e+22
8.8316  7.1109832465e+22
8.6521  8.1167971988e+22
7.8092  9.2475540474e+22
8.5797  1.0516194166e+23
10.2247  1.1937092219e+23
13.2202  1.352578323e+23
17.543  1.5299139109e+23
23.7218  1.7275450111e+23
31.1648  1.9474641172e+23
41.027  2.1918388179e+23
52.9967  2.4630081323e+23
68.5554  2.7635066054e+23
87.0534  3.0960921741e+23
108.9953  3.4637443752e+23
135.1773  3.8697112477e+23
165.7603  4.3175098337e+23
199.8413  4.8109230294e+23
241.2763  5.3540896616e+23
290.5088  5.9514701024e+23
347.9161  6.6079246248e+23
413.8859  7.3286755784e+23
488.8185  8.1194564379e+23
573.1272  8.9863668433e+23
667.2398  9.9361407466e+23
771.6002  1.0976001464e+24
886.6692  1.2113782074e+24
1012.926  1.3357986165e+24
1150.8698  1.4717800714e+24
1301.0206  1.6203213031e+24
1463.9206  1.782500574e+24
70.6303  3.8037037644e+21
67.7549  4.5046262363e+21
64.885  5.3270569475e+21
62.0709  6.290036348e+21
58.5008  7.4154321343e+21
54.5241  8.727507847e+21
50.7401  1.025429414e+22
47.2426  1.2027042506e+22
43.6621  1.408080343e+22
39.8169  1.6454744727e+22
35.857  1.9192470496e+22
31.8291  2.2342898657e+22
28.0368  2.5958935112e+22
24.1853  3.0101463321e+22
20.74  3.4835957346e+22
17.5639  4.0234998354e+22
14.7566  4.6378610941e+22
12.2791  5.3354005996e+22
10.396  6.1256845854e+22
9.25  7.0193494707e+22
8.8975  8.0276334306e+22
7.8257  9.1631030877e+22
8.3097  1.0439621561e+23
9.6899  1.187179732e+23
12.5384  1.3475858013e+23
16.6557  1.5269341225e+23
22.6531  1.727129376e+23
29.9508  1.9502363602e+23
39.8897  2.1985044136e+23
51.7776  2.4743805405e+23
67.3268  2.7805052744e+23
86.6037  3.1197398787e+23
108.8217  3.4951978059e+23
135.4007  3.9102426735e+23
166.592  4.3685412133e+23
202.3466  4.8740638357e+23
245.8595  5.4310810761e+23
297.5135  6.044265282e+23
357.7004  6.7186517953e+23
426.8225  7.4597274084e+23
505.2937  8.2733876647e+23
593.541  9.1661051193e+23
692.0056  1.0144765694e+24
801.1446  1.121697139e+24
921.432  1.2390876653e+24
1053.3603  1.3675324295e+24
1197.4418  1.5079914069e+24
1354.21  1.6615017212e+24
1524.2208  1.8291908461e+24
1708.0541  2.0122760386e+24
69.2739  4.2643599297e+21
66.4077  5.0501692061e+21
63.5788  5.9722022525e+21
60.4557  7.0518054559e+21
56.4278  8.3134948495e+21
52.5655  9.7844724651e+21
48.9611  1.1496163673e+22
45.4363  1.3483604747e+22
41.7439  1.5786091043e+22
37.6189  1.8447533881e+22
33.624  2.1516818134e+22
29.6721  2.5048786037e+22
25.8052  2.9102750784e+22
22.3051  3.3746969259e+22
18.9301  3.9054844914e+22
15.9752  4.510774902e+22
13.2166  5.1995397733e+22
11.1257  5.9815563815e+22
9.78  6.8675495006e+22
9.1596  7.8694436973e+22
7.9552  8.9998381713e+22
8.0869  1.0272821455e+23
9.1459  1.1703935591e+23
11.6562  1.3309558242e+23
15.4762  1.510788234e+23
21.1966  1.7118569401e+23
28.2162  1.9362972935e+23
37.9904  2.1864241547e+23
49.6714  2.4647592733e+23
65.0406  2.7740460039e+23
84.363  3.1172446675e+23
106.9012  3.4975630474e+23
133.6418  3.9184916578e+23
165.1127  4.3838014748e+23
202.0211  4.8976032979e+23
246.9852  5.4643483833e+23
300.4025  6.0888244591e+23
362.6793  6.7762697279e+23
434.2316  7.5323293483e+23
515.4866  8.3631546032e+23
606.884  9.275355029e+23
708.8778  1.0276187054e+24
821.9369  1.1373370536e+24
946.5477  1.2575428132e+24
1083.2143  1.3891501853e+24
1232.4609  1.5331505437e+24
1394.8328  1.6906201239e+24
1570.8979  1.8627216528e+24
1761.2481  2.0507191492e+24
1966.5011  2.255977289e+24
68.0095  4.7513393044e+21
65.1706  5.6268860599e+21
62.404  6.6542130036e+21
58.4868  7.8571042271e+21
54.5483  9.2628754342e+21
50.8345  1.0901835061e+22
47.3267  1.2808997179e+22
43.7194  1.5023399116e+22
39.5988  1.7588823662e+22
35.6671  2.0554196701e+22
31.5526  2.3973985637e+22
27.6921  2.7909295554e+22
23.9809  3.2426213064e+22
20.4506  3.7600789823e+22
17.2868  4.3514811771e+22
14.3535  5.0258942581e+22
12.0626  5.793314377e+22
