# chi2  Jfactor[GeV2/cm5]
46.1048  4.2555020497e+21
43.8901  4.6947173567e+21
41.7254  5.17122817e+21
39.6192  5.6876245182e+21
37.5799  6.246654063e+21
35.6155  6.8512032679e+21
33.734  7.5043916787e+21
31.9432  8.2095060783e+21
30.2505  8.9700913153e+21
28.4521  9.7898608854e+21
26.5919  1.0672862162e+22
24.6776  1.1623177041e+22
22.8833  1.2645443756e+22
21.2155  1.3744743709e+22
19.6806  1.4926395965e+22
18.2847  1.6194964083e+22
17.0341  1.7557512601e+22
15.7073  1.9019747823e+22
14.4028  2.0587896947e+22
91.9748  1.3022411531e+20
91.1684  1.5336837902e+20
90.2953  1.8029795135e+20
89.3528  2.1154469525e+20
88.3385  2.4771451247e+20
87.2505  2.8947124011e+20
86.0871  3.3753674011e+20
84.8473  3.9272767489e+20
83.5304  4.5592711181e+20
82.1366  5.2809721013e+20
80.6665  6.102586274e+20
79.1216  7.0359721212e+20
77.5041  8.0928538799e+20
75.8171  9.286963947e+20
74.0644  1.0631547335e+21
72.251  1.2142467705e+21
70.3823  1.383563923e+21
68.465  1.5728123597e+21
66.5064  1.7838078338e+21
64.5148  2.0185279251e+21
62.0537  2.278970384e+21
59.5269  2.5673604407e+21
56.9847  2.885977481e+21
54.4386  3.2372387036e+21
51.9005  3.623738919e+21
49.3827  4.0481966168e+21
46.8978  4.5134851737e+21
44.4588  5.022633835e+21
42.0785  5.5788744045e+21
39.7699  6.185634483e+21
37.546  6.8465170665e+21
35.4196  7.5653369773e+21
33.4032  8.3461641897e+21
31.1132  9.1932945244e+21
28.7098  1.0111332477e+22
26.4455  1.1105162779e+22
24.3322  1.2179916921e+22
22.3809  1.3341140762e+22
20.6025  1.4594677473e+22
19.0076  1.5946829005e+22
17.2275  1.740419713e+22
15.6124  1.8973977176e+22
14.2074  2.0663425852e+22
13.0217  2.24807889e+22
11.8041  2.4435099927e+22
10.644  2.6535815049e+22
9.7274  2.8791047258e+22
9.0632  3.1213355735e+22
8.4157  3.3812885019e+22
7.8179  3.6600705683e+22
90.2729  2.0347518018e+20
89.2992  2.3963809221e+20
88.2483  2.8171554899e+20
87.1177  3.3053858632e+20
85.9057  3.8705392573e+20
84.6108  4.5229881268e+20
83.2324  5.2740115642e+20
81.7705  6.1363699201e+20
80.2258  7.1238611221e+20
78.6002  8.2515189083e+20
76.8962  9.5352910531e+20
75.1177  1.0993706439e+21
73.2694  1.2645084187e+21
71.3572  1.4510881167e+21
69.3881  1.6611792712e+21
67.3705  1.897260579e+21
64.9272  2.1618186296e+21
62.2956  2.457519312e+21
59.6316  2.7871997403e+21
56.9483  3.1539498829e+21
54.2598  3.560891225e+21
51.581  4.0115006886e+21
48.9276  4.509339814e+21
46.316  5.0581854744e+21
43.7629  5.6620920609e+21
41.2855  6.3253072137e+21
38.9012  7.0523205839e+21
36.6275  7.8478653671e+21
33.9274  8.7169912571e+21
31.202  9.6650538797e+21
28.6302  1.0697682916e+22
26.2293  1.1820839027e+22
24.0163  1.3040881546e+22
22.0074  1.4364522694e+22
19.9449  1.5798956995e+22
17.9238  1.7351816842e+22
16.1497  1.9031120189e+22
14.6369  2.0845532441e+22
13.037  2.2804183551e+22
11.5953  2.491692032e+22
10.4527  2.7194058015e+22
9.5724  2.9646839338e+22
8.5508  3.2286602893e+22
7.8628  3.5126232656e+22
7.5203  3.8179843637e+22
7.1944  4.1462211013e+22
7.0386  4.498601134e+22
7.2233  4.8770868335e+22
7.5349  5.2832632843e+22
7.8832  5.718860263e+22
88.6374  2.9300425945e+20
87.5097  3.4507885279e+20
86.2967  4.0567039054e+20
84.9966  4.7597556431e+20
83.6084  5.5735765306e+20
82.1318  6.5131029025e+20
80.5673  7.5945766524e+20
78.9167  8.836372685e+20
77.1828  1.0258360016e+21
75.3693  1.1882187228e+21
73.4816  1.3730819117e+21
71.5263  1.5830937273e+21
69.5112  1.820892123e+21
67.1032  2.0895668881e+21
64.4124  2.3920981505e+21
61.6755  2.7320552337e+21
58.9067  3.1130188267e+21
56.1218  3.5388278092e+21
53.3377  4.013567626e+21
50.5726  4.5416878314e+21
47.8456  5.127683364e+21
45.177  5.7765609916e+21
42.5876  6.4934493322e+21
40.099  7.2837870832e+21
37.2732  8.1534125677e+21
34.258  9.1084423877e+21
31.3984  1.0155341641e+22
28.7173  1.1300926129e+22
26.2376  1.255246741e+22
23.9816  1.3917677587e+22
21.5743  1.54046634e+22
19.3147  1.7022008199e+22
17.3386  1.8778869427e+22
15.5163  2.068491268e+22
13.6261  2.2750498073e+22
12.0751  2.4986616252e+22
10.8816  2.7404813072e+22
9.5167  3.0017566715e+22
8.523  3.2838024313e+22
7.9282  3.5880365261e+22
7.2934  3.9159443542e+22
6.9694  4.2691448647e+22
6.8685  4.6492708166e+22
6.9448  5.0581775024e+22
7.2698  5.4978974837e+22
8.0856  5.9705583859e+22
8.9188  6.477985633e+22
10.143  7.0230050403e+22
11.6168  7.6078991293e+22
13.4784  8.2351587787e+22
87.0677  3.9881135315e+20
85.7993  4.6969066074e+20
84.4398  5.5216247601e+20
82.9884  6.478556292e+20
81.4451  7.5862569444e+20
79.8113  8.8650567284e+20
78.0893  1.0337062666e+21
76.2828  1.2027285043e+21
74.397  1.3962767799e+21
72.4386  1.617297706e+21
70.4158  1.8689170464e+21
67.7997  2.1547664621e+21
65.0517  2.4784365007e+21
62.2523  2.8441327088e+21
59.4172  3.2559113715e+21
56.564  3.7186307348e+21
53.7119  4.2371645141e+21
50.8817  4.8167378515e+21
48.0957  5.4629114909e+21
45.3776  6.1817417705e+21
42.7521  6.979346801e+21
39.7672  7.8625413496e+21
36.548  8.8383060355e+21
33.4858  9.9140435299e+21
30.6088  1.1097700439e+22
27.9452  1.2397602139e+22
25.5065  1.3822548344e+22
22.7987  1.538181612e+22
20.3821  1.7085302864e+22
18.2841  1.8943505604e+22
16.0606  2.0967458516e+22
14.0888  2.3168844493e+22
12.509  2.5560127831e+22
10.8845  2.8154464481e+22
9.5451  3.096595571e+22
8.6082  3.400956101e+22
7.7286  3.730099557e+22
7.0321  4.0857243584e+22
6.7627  4.469619976e+22
6.5815  4.8837163828e+22
6.8479  5.3300353709e+22
7.4774  5.8107805103e+22
8.3363  6.328174167e+22
9.417  6.8847416005e+22
11.073  7.4832493528e+22
12.7997  8.1265933586e+22
15.0721  8.8172582227e+22
17.6831  9.5590901937e+22
20.6108  1.0355196037e+23
23.9064  1.1208966115e+23
85.5634  5.2089646125e+20
84.1674  6.1347351606e+20
82.6767  7.211918054e+20
81.0918  8.4617878099e+20
79.4144  9.9085804988e+20
77.6476  1.1578849604e+21
75.7959  1.3501469604e+21
73.8656  1.5709106996e+21
71.8646  1.8237084473e+21
69.3109  2.1123888405e+21
66.5435  2.4410345096e+21
63.7154  2.8143888485e+21
60.8433  3.237141552e+21
57.9456  3.7147855788e+21
55.0432  4.2526189342e+21
52.1587  4.8569870821e+21
49.3168  5.5342556919e+21
46.5439  6.2912494386e+21
43.8681  7.135231335e+21
40.4298  8.0741117003e+21
37.1175  9.115881536e+21
33.9764  1.0269441763e+22
31.0396  1.1543909924e+22
28.3405  1.2948954815e+22
25.5211  1.4494955676e+22
22.8007  1.6192786467e+22
20.412  1.8053940695e+22
17.9837  2.009053534e+22
15.7261  2.2315497618e+22
13.8932  2.4742537932e+22
11.9901  2.7386068266e+22
10.4383  3.0261347909e+22
9.194  3.3384656759e+22
8.0532  3.6773178097e+22
7.1646  4.0445329907e+22
6.7242  4.4420651115e+22
6.4407  4.8719667683e+22
6.6734  5.3364563049e+22
7.2184  5.837870989e+22
7.9509  6.378731602e+22
9.2745  6.9616788518e+22
10.8256  7.5895908706e+22
12.8845  8.2653703406e+22
15.3136  8.9923155599e+22
18.1579  9.774039971e+22
21.4068  1.0614326019e+23
25.2173  1.1516418903e+23
28.8852  1.2485342294e+23
32.9887  1.3525154008e+23
37.6799  1.4640282273e+23
84.1241  6.5925958377e+20
82.6133  7.7642741877e+20
81.0066  9.1275837871e+20
79.3059  1.0709450197e+21
77.5149  1.2540547194e+21
75.6388  1.4654481531e+21
73.6847  1.7087797468e+21
71.4163  1.9881838541e+21
68.6634  2.3081310036e+21
65.8376  2.6734921263e+21
62.9554  3.0894343012e+21
60.0354  3.5619608863e+21
57.099  4.0970072767e+21
54.1698  4.7015254982e+21
51.2739  5.3822208386e+21
48.4397  6.1471242758e+21
45.6881  7.00429236e+21
42.1206  7.9623625708e+21
38.69  9.0305271584e+21
35.4329  1.0218797621e+22
32.387  1.1537287569e+22
29.5909  1.2997262231e+22
26.5491  1.4610260997e+22
23.7351  1.6388520937e+22
21.278  1.8345178277e+22
18.556  2.0493995372e+22
16.2659  2.2849518692e+22
14.2203  2.542708379e+22
12.2087  2.8243051673e+22
10.6082  3.131477457e+22
9.1473  3.4660492649e+22
7.8496  3.8299518448e+22
7.1466  4.225245621e+22
6.5254  4.654105353e+22
6.4367  5.1188620663e+22
6.7947  5.6219886567e+22
7.2657  6.1660829411e+22
8.4257  6.7539525108e+22
9.8437  7.3885554705e+22
11.7679  8.0730821838e+22
14.2485  8.8108747969e+22
17.0055  9.6055759456e+22
20.4704  1.0460859337e+23
24.0634  1.138089938e+23
27.8685  1.2370269338e+23
32.1949  1.3433756368e+23
37.0138  1.4575467674e+23
41.9043  1.5801761341e+23
47.6053  1.7117773041e+23
53.8657  1.8529107252e+23
82.7493  8.139007207e+20
81.1365  9.5855236885e+20
79.4286  1.1268621959e+21
77.6296  1.3221543453e+21
75.7451  1.5482157029e+21
73.7831  1.8091952507e+21
71.2366  2.1096046257e+21
68.4441  2.4545479681e+21
65.5799  2.8495444488e+21
62.6621  3.3006075633e+21
59.7114  3.8141164213e+21
56.7515  4.3974825757e+21
53.8088  5.058033675e+21
50.9125  5.8043524669e+21
48.0943  6.6447170846e+21
44.6559  7.5890423158e+21
41.0882  8.6472745185e+21
37.6843  9.8300772479e+21
34.4857  1.1148798961e+22
31.5353  1.2615799532e+22
28.4054  1.42435649e+22
25.4181  1.6046002754e+22
22.7837  1.8037359256e+22
19.9009  2.0232741898e+22
17.4595  2.2648368243e+22
15.1797  2.5301228855e+22
13.0476  2.8209282336e+22
11.1508  3.1391461469e+22
9.4519  3.4867965028e+22
8.1298  3.8660215519e+22
7.1996  4.2790731666e+22
6.6178  4.7283356108e+22
6.4322  5.2163526185e+22
6.5972  5.7458090777e+22
7.2721  6.319582798e+22
8.4188  6.9407267367e+22
9.9889  7.6124480754e+22
12.1133  8.3382129764e+22
14.6816  9.1216734203e+22
17.9273  9.9667681281e+22
21.3402  1.0877623206e+23
25.0456  1.1858735735e+23
29.3408  1.2914641157e+23
33.8766  1.4050493062e+23
38.8207  1.5271937455e+23
44.6384  1.6584884405e+23
51.2219  1.7994404536e+23
58.6025  1.9508347334e+23
66.4389  2.1133053137e+23
75.1051  2.2875441052e+23
81.4385  9.8481987205e+20
79.7364  1.1598483663e+21
77.9421  1.3635032571e+21
76.0619  1.5998067578e+21
74.1039  1.8733410006e+21
71.3922  2.1891262534e+21
68.5765  2.5526215971e+21
65.689  2.9700030413e+21
62.7492  3.4479487831e+21
59.7794  3.9937351516e+21
56.8054  4.6150808697e+21
53.856  5.3209539166e+21
50.9632  6.1202207467e+21
47.9103  7.0232664849e+21
44.2  8.0401076724e+21
40.6322  9.1827412022e+21
37.2511  1.0463202167e+22
34.1032  1.189439347e+22
31.0079  1.3490046743e+22
27.7803  1.5265117433e+22
24.9225  1.7234713529e+22
21.946  1.9415663333e+22
19.2426  2.18252047e+22
16.7881  2.4481617696e+22
14.4254  2.7404525575e+22
12.2103  3.0614486914e+22
10.3028  3.4133231626e+22
8.7735  3.7983668377e+22
7.6278  4.2190237684e+22
6.8042  4.6778860778e+22
6.4697  5.1776785315e+22
6.4821  5.7212860891e+22
7.0614  6.3117866684e+22
8.1531  6.952428984e+22
9.599  7.6466951855e+22
11.8799  8.3982793514e+22
14.4207  9.2110621713e+22
17.7794  1.0089237701e+23
20.9561  1.1037224839e+23
24.9218  1.2059789435e+23
29.1607  1.3161924079e+23
33.8472  1.434907024e+23
39.4611  1.56267158e+23
45.8072  1.7001096605e+23
53.1041  1.847904432e+23
60.9245  2.0067710131e+23
69.6057  2.1773229489e+23
78.9457  2.3605100274e+23
88.599  2.5570994296e+23
99.3424  2.7679283673e+23
80.1913  1.1720170378e+21
78.4123  1.3803154111e+21
76.5463  1.6226815622e+21
74.5599  1.9039022572e+21
71.8245  2.2294306122e+21
68.9988  2.605241161e+21
66.0999  3.037830661e+21
63.1481  3.534549074e+21
60.1673  4.1033440063e+21
57.1847  4.7528748912e+21
54.2313  5.4923276466e+21
51.3414  6.3323749091e+21
47.9428  7.2835684919e+21
44.212  8.3582675523e+21
40.6379  9.5683926019e+21
37.2689  1.0928220935e+22
34.1561  1.2452075307e+22
30.8142  1.4155311237e+22
27.651  1.6054270504e+22
24.7015  1.8166751326e+22
21.6445  2.0510733456e+22
19.009  2.3106243966e+22
16.3882  2.5973797329e+22
13.8302  2.9135148333e+22
11.736  3.2613650271e+22
9.8253  3.6433769551e+22
8.4629  4.0621366563e+22
7.3033  4.5203704515e+22
6.6509  5.0209869641e+22
6.4469  5.5670710347e+22
6.7417  6.1618653598e+22
7.651  6.8088032796e+22
8.9045  7.5115477707e+22
10.9899  8.2739650719e+22
13.5313  9.1001992291e+22
16.6041  9.9946465008e+22
19.8271  1.0961925229e+23
23.6727  1.2007026686e+23
27.7633  1.3135209725e+23
32.6251  1.4352146104e+23
38.4899  1.5663777417e+23
45.3811  1.7076579459e+23
52.8158  1.8597083266e+23
61.1109  2.023271001e+23
70.3083  2.1991589935e+23
79.7489  2.3882233544e+23
90.2424  2.5911942532e+23
101.7304  2.8092020161e+23
114.2177  3.0431596517e+23
127.7769  3.2940635115e+23
79.0074  1.375492218e+21
77.1638  1.6199535034e+21
75.2161  1.9043971111e+21
72.4852  2.2344408436e+21
69.6607  2.616484538e+21
66.7602  3.0575399737e+21
63.8045  3.5652318174e+21
60.8184  4.148186066e+21
57.8305  4.8157301185e+21
54.8734  5.578026782e+21
51.9833  6.4458567519e+21
48.3661  7.431745553e+21
44.6095  8.5480769107e+21
41.0192  9.809355669e+21
37.6475  1.1229571873e+22
34.5338  1.2825481514e+22
31.0298  1.4613893936e+22
27.9026  1.6612830549e+22
24.7389  1.8841470244e+22
21.756  2.1320701209e+22
18.9527  2.4071624681e+22
16.1304  2.7117744655e+22
13.6874  3.0483137143e+22
11.4323  3.4193333807e+22
9.691  3.8275742331e+22
8.2705  4.2759076765e+22
7.1397  4.7673687147e+22
6.651  5.3051569882e+22
6.5599  5.8926860898e+22
7.1304  6.5335764227e+22
8.0415  7.2316336515e+22
9.8784  7.9908871823e+22
12.1176  8.8156359253e+22
14.9645  9.7104173414e+22
17.993  1.0680094929e+23
21.5478  1.1729828185e+23
25.4702  1.2865037248e+23
30.3077  1.409157993e+23
36.2171  1.541562808e+23
43.1689  1.6843838136e+23
50.756  1.8383183218e+23
59.2947  2.0041263393e+23
68.3909  2.1825743556e+23
78.2452  2.3745333275e+23
89.3  2.5809574298e+23
101.2342  2.8028454645e+23
114.5723  3.0410543666e+23
128.4724  3.2969106995e+23
143.8652  3.5714859802e+23
161.0552  3.8659495378e+23
77.8862  1.5952454126e+21
75.9902  1.8787626429e+21
73.3344  2.208649904e+21
70.521  2.5914225168e+21
67.6274  3.0345027778e+21
64.6747  3.5460226914e+21
61.6881  4.1348250663e+21
58.6972  4.8109140174e+21
55.7355  5.5851071197e+21
52.841  6.4691908241e+21
49.1195  7.4756681857e+21
45.3305  8.6190658484e+21
41.7125  9.9137460029e+21
38.3211  1.1376530835e+22
35.0958  1.3023645486e+22
31.5762  1.4874522939e+22
28.4185  1.6948658056e+22
25.1327  1.9266951406e+22
22.1657  2.1851645964e+22
19.2176  2.4726967082e+22
16.2015  2.7917387204e+22
13.7916  3.1450165399e+22
11.4814  3.5353224142e+22
9.6576  3.965617412e+22
8.1685  4.4390801757e+22
7.2059  4.9590408555e+22
6.6502  5.5290193378e+22
6.673  6.1527264478e+22
7.2908  6.8341211455e+22
8.6327  7.5774022417e+22
10.4072  8.3869834065e+22
12.9814  9.2675377972e+22
15.6979  1.0224051132e+23
18.8756  1.1261785792e+23
22.4775  1.2386382284e+23
27.0691  1.3603824404e+23
32.7927  1.4920398228e+23
39.5528  1.6342897434e+23
47.0506  1.7878479904e+23
55.5659  1.9534865531e+23
64.5242  2.1320141484e+23
74.5519  2.3243122041e+23
85.796  2.5312696668e+23
97.9821  2.7538966402e+23
111.4923  2.9932997411e+23
125.9097  3.2506373435e+23
142.0969  3.5269032891e+23
159.5499  3.8236360775e+23
178.121  4.1420784149e+23
198.8688  4.4835864462e+23
76.8273  1.8312766216e+21
74.3385  2.1567428299e+21
71.5453  2.5354399409e+21
68.6664  2.9748472769e+21
65.7231  3.4834853316e+21
62.7405  4.0706893141e+21
59.7486  4.7466104078e+21
56.7816  5.5227329281e+21
53.8786  6.4114750099e+21
50.1563  7.4263670175e+21
46.3283  8.5817619478e+21
42.671  9.8943357954e+21
39.2431  1.1380575769e+22
35.9598  1.3059793051e+22
32.3988  1.495061344e+22
29.1676  1.7075345211e+22
25.8183  1.9456367667e+22
22.685  2.2117673808e+22
19.6223  2.5084797662e+22
16.5678  2.8385548946e+22
14.0256  3.2048021025e+22
11.7241  3.6103506197e+22
9.8528  4.0584058326e+22
8.2367  4.552366927e+22
7.3105  5.0958828548e+22
6.74  5.6927764923e+22
6.9423  6.3470885255e+22
7.4818  7.0630788304e+22
8.8499  7.8452921313e+22
10.915  8.6985484918e+22
13.333  9.6279146248e+22
16.0377  1.0638755124e+23
19.1576  1.1736793392e+23
23.272  1.2928070425e+23
28.5668  1.4219061295e+23
35.0007  1.5616635158e+23
42.0675  1.712800817e+23
50.335  1.8760979197e+23
59.0822  2.0523765196e+23
68.9721  2.2425228288e+23
80.1182  2.4474652213e+23
92.289  2.6682155404e+23
105.7789  2.9057942604e+23
120.3748  3.161360939e+23
136.9214  3.4361859273e+23
154.5021  3.7315989912e+23
173.6642  4.0487410206e+23
194.9098  4.3893781502e+23
216.8153  4.7549369558e+23
241.1399  5.1469742367e+23
75.4688  2.083585845e+21
72.7043  2.4538940642e+21
69.848  2.8847672216e+21
66.9204  3.384715124e+21
63.9466  3.9634321995e+21
60.9562  4.6315398418e+21
57.9838  5.4005878417e+21
55.0691  6.2836427982e+21
51.4403  7.294833789e+21
47.5678  8.4495553621e+21
43.8609  9.7641380384e+21
40.3808  1.1257555394e+22
37.0879  1.2948566208e+22
33.4606  1.4859142315e+22
30.1559  1.7010475737e+22
26.7535  1.9427948329e+22
23.4484  2.2137022767e+22
20.2815  2.5164997755e+22
17.1753  2.854092534e+22
14.5175  3.2296446801e+22
12.1072  3.6463526144e+22
10.1881  4.1077767051e+22
8.4716  4.6175639695e+22
7.4897  5.1795819258e+22
6.8409  5.7979822703e+22
6.9998  6.4771145868e+22
7.72  7.2215762779e+22
8.9216  8.0362141359e+22
11.0463  8.9261990472e+22
13.3574  9.8970151729e+22
16.0064  1.0954427306e+23
19.3498  1.2104539164e+23
23.8702  1.3353862703e+23
29.6611  1.4709271239e+23
36.2428  1.6178131963e+23
44.0543  1.7768260446e+23
52.5091  1.9487867073e+23
61.8667  2.1345825219e+23
72.6797  2.3351483956e+23
84.5443  2.5514926408e+23
97.8319  2.7846715407e+23
112.2208  3.0358363482e+23
128.6586  3.3061481362e+23
146.2581  3.596926224e+23
165.5348  3.9096159884e+23
186.9106  4.2457304078e+23
209.1597  4.6065675613e+23
233.9684  4.9941369175e+23
259.808  5.4100616031e+23
287.8398  5.8561129093e+23
73.9732  2.3521730828e+21
71.147  2.770216346e+21
68.2418  3.2566317463e+21
65.282  3.8210260579e+21
62.2966  4.4743433815e+21
59.32  5.2285742745e+21
56.3918  6.0967573682e+21
52.9426  7.0936436277e+21
49.022  8.2351834571e+21
45.2574  9.538755858e+21
41.7119  1.1022796457e+22
38.3888  1.2708724644e+22
34.7381  1.4617717321e+22
31.36  1.6774578629e+22
27.913  1.9203232375e+22
24.4566  2.1932332293e+22
21.2065  2.4990623359e+22
17.994  2.8408923246e+22
15.2323  3.2220028997e+22
12.6623  3.6459660646e+22
10.6386  4.1163902561e+22
8.845  4.637294796e+22
7.728  5.212796825e+22
7.0253  5.8472624084e+22
7.0579  6.5453784224e+22
7.716  7.312055139e+22
8.9594  8.152482595e+22
10.9606  9.0721323644e+22
13.0975  1.0076841893e+23
15.5783  1.1172802285e+23
19.2164  1.2366521451e+23
24.1477  1.3664889915e+23
30.1577  1.5075259068e+23
37.0871  1.6605388235e+23
45.0484  1.8263594286e+23
53.6996  2.0058700269e+23
63.9409  2.1999974938e+23
75.3186  2.4097435502e+23
88.1996  2.6361636185e+23
101.9817  2.880395989e+23
117.8308  3.1436331065e+23
135.3074  3.4271746275e+23
154.2085  3.7323312944e+23
175.5726  4.060592495e+23
197.6673  4.4135899244e+23
222.4608  4.7930315932e+23
248.4916  5.200382911e+23
276.7331  5.6379123796e+23
306.9855  6.1074523566e+23
338.8402  6.611002464e+23
72.5416  2.6370383351e+21
69.6659  3.1057096751e+21
66.726  3.6510335148e+21
63.7501  4.2837800788e+21
60.7718  5.0162188775e+21
57.8303  5.8617926123e+21
54.6395  6.8351189872e+21
50.6698  7.9527354165e+21
46.8423  9.2325240142e+21
43.2211  1.0693968505e+22
39.8734  1.2357737205e+22
36.2171  1.4247843545e+22
32.767  1.6388029107e+22
29.2842  1.8806101993e+22
25.6961  2.1528883354e+22
22.3824  2.4588497103e+22
19.0123  2.801716944e+22
16.1557  3.1849450283e+22
13.4126  3.6122108634e+22
11.2718  4.0875190483e+22
9.3379  4.6149150276e+22
8.0827  5.1989048924e+22
7.2645  5.844104399e+22
7.1372  6.5554083749e+22
7.6465  7.3380713109e+22
8.9122  8.1975981489e+22
10.7313  9.1398074768e+22
12.5848  1.0170833516e+23
15.0657  1.1297220669e+23
18.85  1.2525909828e+23
24.0039  1.386419706e+23
30.0284  1.5319807379e+23
37.2682  1.6900982484e+23
45.2247  1.8616421412e+23
54.4211  2.0475448265e+23
65.134  2.2487954627e+23
77.0082  2.4664331764e+23
90.2234  2.7015810043e+23
105.1251  2.9554221882e+23
122.2592  3.2292328735e+23
140.3392  3.5243499187e+23
161.0958  3.8422303782e+23
182.9528  4.1843437349e+23
207.2196  4.5523597522e+23
233.2661  4.9481077353e+23
261.1999  5.3735025473e+23
291.5903  5.8301870697e+23
323.3566  6.3207045363e+23
358.2359  6.8471092164e+23
394.0381  7.4116429008e+23
71.1736  2.9381816017e+21
68.2604  3.4603740515e+21
65.2998  4.0679725273e+21
62.324  4.7729771865e+21
59.3712  5.5890586876e+21
56.4857  6.531194855e+21
52.4938  7.6156726987e+21
48.6013  8.8609181647e+21
44.898  1.028685546e+22
41.4549  1.1915193304e+22
37.8899  1.3768960281e+22
34.3401  1.5874912098e+22
30.8179  1.8259501567e+22
27.1639  2.0953712405e+22
23.6848  2.3987428676e+22
20.2315  2.739644276e+22
17.2182  3.1216661012e+22
14.3598  3.5486578865e+22
12.0439  4.0247164249e+22
9.9532  4.5543036309e+22
