# R0 gamma  rhos  Rs  chi2 
7.5  1.3  0.0000  5.0000  98.0849
7.5  1.3  0.0000  5.3152  98.0849
7.5  1.3  0.0000  5.6503  98.0849
7.5  1.3  0.0000  6.0065  98.0849
7.5  1.3  0.0000  6.3852  98.0849
7.5  1.3  0.0000  6.7878  98.0849
7.5  1.3  0.0000  7.2157  98.0849
7.5  1.3  0.0000  7.6706  98.0849
7.5  1.3  0.0000  8.1542  98.0849
7.5  1.3  0.0000  8.6683  98.0849
7.5  1.3  0.0000  9.2148  98.0849
7.5  1.3  0.0000  9.7958  98.0849
7.5  1.3  0.0000  10.4133  98.0849
7.5  1.3  0.0000  11.0698  98.0849
7.5  1.3  0.0000  11.7677  98.0849
7.5  1.3  0.0000  12.5096  98.0849
7.5  1.3  0.0000  13.2983  98.0849
7.5  1.3  0.0000  14.1367  98.0849
7.5  1.3  0.0000  15.0279  98.0849
7.5  1.3  0.0000  15.9754  98.0849
7.5  1.3  0.0000  16.9825  98.0849
7.5  1.3  0.0000  18.0532  98.0849
7.5  1.3  0.0000  19.1914  98.0849
7.5  1.3  0.0000  20.4013  98.0849
7.5  1.3  0.0000  21.6875  98.0849
7.5  1.3  0.0000  23.0548  98.0849
7.5  1.3  0.0000  24.5083  98.0849
7.5  1.3  0.0000  26.0534  98.0849
7.5  1.3  0.0000  27.6959  98.0849
7.5  1.3  0.0000  29.4420  98.0849
7.5  1.3  0.0000  31.2982  98.0849
7.5  1.3  0.0000  33.2714  98.0849
7.5  1.3  0.0000  35.3690  98.0849
7.5  1.3  0.0000  37.5988  98.0849
7.5  1.3  0.0000  39.9692  98.0849
7.5  1.3  0.0000  42.4891  98.0849
7.5  1.3  0.0000  45.1678  98.0849
7.5  1.3  0.0000  48.0154  98.0849
7.5  1.3  0.0000  51.0425  98.0849
7.5  1.3  0.0000  54.2605  98.0849
7.5  1.3  0.0000  57.6813  98.0849
7.5  1.3  0.0000  61.3179  98.0849
7.5  1.3  0.0000  65.1836  98.0849
7.5  1.3  0.0000  69.2931  98.0849
7.5  1.3  0.0000  73.6617  98.0849
7.5  1.3  0.0000  78.3057  98.0849
7.5  1.3  0.0000  83.2425  98.0849
7.5  1.3  0.0000  88.4905  98.0849
7.5  1.3  0.0000  94.0694  98.0849
7.5  1.3  0.0000  100.0000  98.0849
7.5  1.3  0.0400  5.0000  95.5983
7.5  1.3  0.0400  5.3152  95.0933
7.5  1.3  0.0400  5.6503  94.5313
7.5  1.3  0.0400  6.0065  93.9078
7.5  1.3  0.0400  6.3852  93.2180
7.5  1.3  0.0400  6.7878  92.4574
7.5  1.3  0.0400  7.2157  91.6215
7.5  1.3  0.0400  7.6706  90.7062
7.5  1.3  0.0400  8.1542  89.7081
7.5  1.3  0.0400  8.6683  88.6243
7.5  1.3  0.0400  9.2148  87.4533
7.5  1.3  0.0400  9.7958  86.1947
7.5  1.3  0.0400  10.4133  84.8501
7.5  1.3  0.0400  11.0698  83.4235
7.5  1.3  0.0400  11.7677  81.9217
7.5  1.3  0.0400  12.5096  80.3550
7.5  1.3  0.0400  13.2983  78.6271
7.5  1.3  0.0400  14.1367  76.0761
7.5  1.3  0.0400  15.0279  73.4459
7.5  1.3  0.0400  15.9754  70.7660
7.5  1.3  0.0400  16.9825  68.0751
7.5  1.3  0.0400  18.0532  65.4227
7.5  1.3  0.0400  19.1914  62.8709
7.5  1.3  0.0400  20.4013  59.4220
7.5  1.3  0.0400  21.6875  55.6868
7.5  1.3  0.0400  23.0548  52.2203
7.5  1.3  0.0400  24.5083  48.9964
7.5  1.3  0.0400  26.0534  45.5180
7.5  1.3  0.0400  27.6959  41.5065
7.5  1.3  0.0400  29.4420  37.7980
7.5  1.3  0.0400  31.2982  34.0156
7.5  1.3  0.0400  33.2714  30.4795
7.5  1.3  0.0400  35.3690  26.7440
7.5  1.3  0.0400  37.5988  23.1370
7.5  1.3  0.0400  39.9692  19.7759
7.5  1.3  0.0400  42.4891  16.9305
7.5  1.3  0.0400  45.1678  14.6534
7.5  1.3  0.0400  48.0154  12.8876
7.5  1.3  0.0400  51.0425  10.4284
7.5  1.3  0.0400  54.2605  8.5408
7.5  1.3  0.0400  57.6813  7.5873
7.5  1.3  0.0400  61.3179  8.1527
7.5  1.3  0.0400  65.1836  10.2858
7.5  1.3  0.0400  69.2931  15.3058
7.5  1.3  0.0400  73.6617  23.6714
7.5  1.3  0.0400  78.3057  37.4743
7.5  1.3  0.0400  83.2425  66.0382
7.5  1.3  0.0400  88.4905  113.9737
7.5  1.3  0.0400  94.0694  184.2395
7.5  1.3  0.0400  100.0000  280.1026
7.5  1.3  0.0800  5.0000  92.1886
7.5  1.3  0.0800  5.3152  91.2958
7.5  1.3  0.0800  5.6503  90.3184
7.5  1.3  0.0800  6.0065  89.2538
7.5  1.3  0.0800  6.3852  88.1008
7.5  1.3  0.0800  6.7878  86.8603
7.5  1.3  0.0800  7.2157  85.5355
7.5  1.3  0.0800  7.6706  84.1328
7.5  1.3  0.0800  8.1542  82.6627
7.5  1.3  0.0800  8.6683  81.1404
7.5  1.3  0.0800  9.2148  78.7154
7.5  1.3  0.0800  9.7958  76.1286
7.5  1.3  0.0800  10.4133  73.4876
7.5  1.3  0.0800  11.0698  70.8356
7.5  1.3  0.0800  11.7677  68.2289
7.5  1.3  0.0800  12.5096  65.7389
7.5  1.3  0.0800  13.2983  62.0291
7.5  1.3  0.0800  14.1367  58.3027
7.5  1.3  0.0800  15.0279  54.8976
7.5  1.3  0.0800  15.9754  51.5916
