# R0 gamma  rhos  Rs  chi2 
7.5  0.1  0.0000  5.0000  98.0849
7.5  0.1  0.0400  5.3152  98.0849
7.5  0.1  0.0800  5.6503  98.0849
7.5  0.1  0.1200  6.0065  98.0849
7.5  0.1  0.1600  6.3852  98.0849
7.5  0.1  0.2000  6.7878  98.0849
7.5  0.1  0.2400  7.2157  98.0849
7.5  0.1  0.2800  7.6706  98.0849
7.5  0.1  0.3200  8.1542  98.0849
7.5  0.1  0.3600  8.6683  98.0849
7.5  0.1  0.4000  9.2148  98.0849
7.5  0.1  0.4400  9.7958  98.0849
7.5  0.1  0.4800  10.4133  98.0849
7.5  0.1  0.5200  11.0698  98.0849
7.5  0.1  0.5600  11.7677  98.0849
7.5  0.1  0.6000  12.5096  98.0849
7.5  0.1  0.6400  13.2983  98.0849
7.5  0.1  0.6800  14.1367  98.0849
7.5  0.1  0.7200  15.0279  98.0849
7.5  0.1  0.7600  15.9754  98.0849
7.5  0.1  0.8000  16.9825  98.0849
7.5  0.1  0.8400  18.0532  98.0849
7.5  0.1  0.8800  19.1914  98.0849
7.5  0.1  0.9200  20.4013  98.0849
7.5  0.1  0.9600  21.6875  98.0849
7.5  0.1  1.0000  23.0548  98.0849
7.5  0.1  1.0400  24.5083  98.0849
7.5  0.1  1.0800  26.0534  98.0849
7.5  0.1  1.1200  27.6959  98.0849
7.5  0.1  1.1600  29.4420  98.0849
7.5  0.1  1.2000  31.2982  98.0849
7.5  0.1  1.2400  33.2714  98.0849
7.5  0.1  1.2800  35.3690  98.0849
7.5  0.1  1.3200  37.5988  98.0849
7.5  0.1  1.3600  39.9692  98.0849
7.5  0.1  1.4000  42.4891  98.0849
7.5  0.1  1.4400  45.1678  98.0849
7.5  0.1  1.4800  48.0154  98.0849
7.5  0.1  1.5200  51.0425  98.0849
7.5  0.1  1.5600  54.2605  98.0849
7.5  0.1  1.6000  57.6813  98.0849
7.5  0.1  1.6400  61.3179  98.0849
7.5  0.1  1.6800  65.1836  98.0849
7.5  0.1  1.7200  69.2931  98.0849
7.5  0.1  1.7600  73.6617  98.0849
7.5  0.1  1.8000  78.3057  98.0849
7.5  0.1  1.8400  83.2425  98.0849
7.5  0.1  1.8800  88.4905  98.0849
7.5  0.1  1.9200  94.0694  98.0849
7.5  0.1  1.9600  100.0000  98.0849
7.5  0.2  0.0000  5.0000  98.0849
7.5  0.2  0.0400  5.3152  98.0849
7.5  0.2  0.0800  5.6503  98.0849
7.5  0.2  0.1200  6.0065  98.0849
7.5  0.2  0.1600  6.3852  98.0849
7.5  0.2  0.2000  6.7878  98.0849
7.5  0.2  0.2400  7.2157  98.0849
7.5  0.2  0.2800  7.6706  98.0849
7.5  0.2  0.3200  8.1542  98.0849
7.5  0.2  0.3600  8.6683  98.0849
7.5  0.2  0.4000  9.2148  98.0849
7.5  0.2  0.4400  9.7958  98.0849
7.5  0.2  0.4800  10.4133  98.0849
7.5  0.2  0.5200  11.0698  98.0849
7.5  0.2  0.5600  11.7677  98.0849
7.5  0.2  0.6000  12.5096  98.0849
7.5  0.2  0.6400  13.2983  98.0849
7.5  0.2  0.6800  14.1367  98.0849
7.5  0.2  0.7200  15.0279  98.0849
7.5  0.2  0.7600  15.9754  98.0849
7.5  0.2  0.8000  16.9825  98.0849
7.5  0.2  0.8400  18.0532  98.0849
7.5  0.2  0.8800  19.1914  98.0849
7.5  0.2  0.9200  20.4013  98.0849
7.5  0.2  0.9600  21.6875  98.0849
7.5  0.2  1.0000  23.0548  98.0849
7.5  0.2  1.0400  24.5083  98.0849
7.5  0.2  1.0800  26.0534  98.0849
7.5  0.2  1.1200  27.6959  98.0849
7.5  0.2  1.1600  29.4420  98.0849
7.5  0.2  1.2000  31.2982  98.0849
7.5  0.2  1.2400  33.2714  98.0849
7.5  0.2  1.2800  35.3690  98.0849
7.5  0.2  1.3200  37.5988  98.0849
7.5  0.2  1.3600  39.9692  98.0849
7.5  0.2  1.4000  42.4891  98.0849
7.5  0.2  1.4400  45.1678  98.0849
7.5  0.2  1.4800  48.0154  98.0849
